04-040009TM,1eeacbd7d37f53f89db299ee668fff75
03-030065A,6178b139e923eb8305809192c1107f3e
03-030041A,0f5ff3b439e234da17cf171a3893bcf9
05-050001TC,f32ef20998e148a5e83300b518f8b8aa
05-0709-070954A,d977a2a1c7ff2c7626e58b56608b576c
01-080101-010086TC,84cf8ac07f4242a3424cca55ece0a5df
915-150004TP,ffed5a323c47487b53ac2cadb90868ab
01-010060TP,d977a2a1c7ff2c7626e58b56608b576c
03-030015TC,83915188c396798e95a3c5d842cea75a
01-010007TC,fea326fa05c6f052ccdf67202e561db4
915-150004TM,b046fedaf21e139c91af0947c19d4c24
01-010060TM,d977a2a1c7ff2c7626e58b56608b576c
05-0709-070905BTC,4d90c661e98736dfc9bc7228ed2a11e5
01-010007TM,7449db0698a58402e9c1c3a7ce0c720b
03-030015TP,abd8e9546a63d64fa7b638163f0d318d
01-080101-010086TM,bff361906f11cce2dca13008ac636beb
03-02010301-030082TC,d977a2a1c7ff2c7626e58b56608b576c
915-150004TC,0fa37d4e516c6457cb1d73aacb9154b7
03-030040A,bee856d78bf0f124e3d3f4cabe8ab9de
03-02010301-030082TP,d977a2a1c7ff2c7626e58b56608b576c
01-080101-010091A,c17222211460d22382bd1a00cd69e7fd
05-0709-070905BTP,0ace74bd4d5e14e304eb72587aa1e207
01-010007TP,ea47a2a37ebf123fbc910bc8df0dc124
01-080101-010086TP,d6802969a26573e265fe8ef002ca458e
901-010202-9010102023A,nuevo
05-0709-070953A,d977a2a1c7ff2c7626e58b56608b576c
03-030064A,86718ab39800c6dba00c096586f308a5
03-030028TC,a84abb9fe6c92febd7145b2b4ed28abf
03-030028TP,7bec594b4bfed4c890afb43870b24c54
03-02010301-030093TC,d977a2a1c7ff2c7626e58b56608b576c
01-010060TC,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030093TP,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030093TM,d977a2a1c7ff2c7626e58b56608b576c
05-0709-070952A,d977a2a1c7ff2c7626e58b56608b576c
03-02010301-030088A,d977a2a1c7ff2c7626e58b56608b576c
03-030063A,132cb2ce7322a45f69527701ed8a4d23
05-050001TM,da36aaf095228edc5d62cbe6d1c6a17a
03-030039TC,b70ab44ee144e4dafdc844e275547049
03-030039TM,dbcf4cfc25bf54d25b5d960bc6636004
04-040009A,a5541ce8e40879bfb2d70036058406bd
05-050001TP,5f3bede9bc5494fbe250853461b17ef7
03-030039TP,50a3bdd92f460ef496d4703369271141
01-080101-010093A,86ae98596070399ef941409b5bb1f5ec
03-02010301-030103TM,d977a2a1c7ff2c7626e58b56608b576c
03-030062A,04bed52fceb109c539c7fe1b4df70929
901-010202-9010102022TM,nuevo
901-010202-9010102022TP,nuevo
915-150017TP,0bf208eae38e5873692b84a66f8fb2ca
915-150017TM,49281bf4f40ead942888b810674ffdb9
01-010023A,d977a2a1c7ff2c7626e58b56608b576c
01-010047A,56d9f7a6b32c300e93593ca4fa6afef5
03-030025TP,d977a2a1c7ff2c7626e58b56608b576c
