Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Inscripción provincia nombre	Inscripción provincia código	Sexo	Personas
2016	1	Europa	01	UE-28	102	Austria	Huesca	22	Hombre	7,0
2016	1	Europa	01	UE-28	102	Austria	Huesca	22	Mujer	7,0
2016	1	Europa	01	UE-28	102	Austria	Teruel	44	Hombre	6,0
2016	1	Europa	01	UE-28	102	Austria	Teruel	44	Mujer	8,0
2016	1	Europa	01	UE-28	102	Austria	Zaragoza	50	Hombre	61,0
2016	1	Europa	01	UE-28	102	Austria	Zaragoza	50	Mujer	73,0
2016	1	Europa	01	UE-28	103	Bélgica	Huesca	22	Hombre	78,0
2016	1	Europa	01	UE-28	103	Bélgica	Huesca	22	Mujer	62,0
2016	1	Europa	01	UE-28	103	Bélgica	Teruel	44	Hombre	60,0
2016	1	Europa	01	UE-28	103	Bélgica	Teruel	44	Mujer	46,0
2016	1	Europa	01	UE-28	103	Bélgica	Zaragoza	50	Hombre	290,0
2016	1	Europa	01	UE-28	103	Bélgica	Zaragoza	50	Mujer	346,0
2016	1	Europa	01	UE-28	104	Bulgaria	Huesca	22	Hombre	2,0
2016	1	Europa	01	UE-28	104	Bulgaria	Teruel	44	Hombre	1,0
2016	1	Europa	01	UE-28	104	Bulgaria	Zaragoza	50	Mujer	3,0
2016	1	Europa	01	UE-28	106	Chipre	Zaragoza	50	Hombre	1,0
2016	1	Europa	01	UE-28	106	Chipre	Zaragoza	50	Mujer	1,0
2016	1	Europa	01	UE-28	107	Dinamarca	Huesca	22	Hombre	4,0
2016	1	Europa	01	UE-28	107	Dinamarca	Huesca	22	Mujer	7,0
2016	1	Europa	01	UE-28	107	Dinamarca	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	107	Dinamarca	Teruel	44	Mujer	5,0
2016	1	Europa	01	UE-28	107	Dinamarca	Zaragoza	50	Hombre	36,0
2016	1	Europa	01	UE-28	107	Dinamarca	Zaragoza	50	Mujer	46,0
2016	1	Europa	01	UE-28	109	Finlandia	Huesca	22	Hombre	4,0
2016	1	Europa	01	UE-28	109	Finlandia	Huesca	22	Mujer	3,0
2016	1	Europa	01	UE-28	109	Finlandia	Teruel	44	Hombre	5,0
2016	1	Europa	01	UE-28	109	Finlandia	Teruel	44	Mujer	7,0
2016	1	Europa	01	UE-28	109	Finlandia	Zaragoza	50	Hombre	38,0
2016	1	Europa	01	UE-28	109	Finlandia	Zaragoza	50	Mujer	19,0
2016	1	Europa	01	UE-28	110	Francia	Huesca	22	Hombre	1278,0
2016	1	Europa	01	UE-28	110	Francia	Huesca	22	Mujer	1225,0
2016	1	Europa	01	UE-28	110	Francia	Teruel	44	Hombre	714,0
2016	1	Europa	01	UE-28	110	Francia	Teruel	44	Mujer	679,0
2016	1	Europa	01	UE-28	110	Francia	Zaragoza	50	Hombre	2000,0
2016	1	Europa	01	UE-28	110	Francia	Zaragoza	50	Mujer	2139,0
2016	1	Europa	01	UE-28	111	Grecia	Huesca	22	Hombre	4,0
2016	1	Europa	01	UE-28	111	Grecia	Huesca	22	Mujer	4,0
2016	1	Europa	01	UE-28	111	Grecia	Teruel	44	Hombre	1,0
2016	1	Europa	01	UE-28	111	Grecia	Zaragoza	50	Hombre	17,0
2016	1	Europa	01	UE-28	111	Grecia	Zaragoza	50	Mujer	26,0
2016	1	Europa	01	UE-28	112	Hungría	Huesca	22	Mujer	1,0
2016	1	Europa	01	UE-28	112	Hungría	Teruel	44	Hombre	3,0
2016	1	Europa	01	UE-28	112	Hungría	Teruel	44	Mujer	3,0
2016	1	Europa	01	UE-28	112	Hungría	Zaragoza	50	Hombre	3,0
2016	1	Europa	01	UE-28	112	Hungría	Zaragoza	50	Mujer	4,0
2016	1	Europa	01	UE-28	113	Irlanda	Huesca	22	Hombre	14,0
2016	1	Europa	01	UE-28	113	Irlanda	Huesca	22	Mujer	23,0
2016	1	Europa	01	UE-28	113	Irlanda	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	113	Irlanda	Teruel	44	Mujer	2,0
2016	1	Europa	01	UE-28	113	Irlanda	Zaragoza	50	Hombre	59,0
2016	1	Europa	01	UE-28	113	Irlanda	Zaragoza	50	Mujer	71,0
2016	1	Europa	01	UE-28	115	Italia	Huesca	22	Hombre	27,0
2016	1	Europa	01	UE-28	115	Italia	Huesca	22	Mujer	49,0
2016	1	Europa	01	UE-28	115	Italia	Teruel	44	Hombre	12,0
2016	1	Europa	01	UE-28	115	Italia	Teruel	44	Mujer	17,0
2016	1	Europa	01	UE-28	115	Italia	Zaragoza	50	Hombre	162,0
2016	1	Europa	01	UE-28	115	Italia	Zaragoza	50	Mujer	296,0
2016	1	Europa	01	UE-28	117	Luxemburgo	Huesca	22	Hombre	8,0
2016	1	Europa	01	UE-28	117	Luxemburgo	Huesca	22	Mujer	3,0
2016	1	Europa	01	UE-28	117	Luxemburgo	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	117	Luxemburgo	Teruel	44	Mujer	4,0
2016	1	Europa	01	UE-28	117	Luxemburgo	Zaragoza	50	Hombre	40,0
2016	1	Europa	01	UE-28	117	Luxemburgo	Zaragoza	50	Mujer	57,0
2016	1	Europa	01	UE-28	118	Malta	Teruel	44	Hombre	1,0
2016	1	Europa	01	UE-28	118	Malta	Zaragoza	50	Hombre	3,0
2016	1	Europa	01	UE-28	118	Malta	Zaragoza	50	Mujer	4,0
2016	1	Europa	01	UE-28	121	Países Bajos	Huesca	22	Hombre	23,0
2016	1	Europa	01	UE-28	121	Países Bajos	Huesca	22	Mujer	47,0
2016	1	Europa	01	UE-28	121	Países Bajos	Teruel	44	Hombre	18,0
2016	1	Europa	01	UE-28	121	Países Bajos	Teruel	44	Mujer	12,0
2016	1	Europa	01	UE-28	121	Países Bajos	Zaragoza	50	Hombre	155,0
2016	1	Europa	01	UE-28	121	Países Bajos	Zaragoza	50	Mujer	199,0
2016	1	Europa	01	UE-28	122	Polonia	Huesca	22	Hombre	8,0
2016	1	Europa	01	UE-28	122	Polonia	Huesca	22	Mujer	6,0
2016	1	Europa	01	UE-28	122	Polonia	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	122	Polonia	Zaragoza	50	Hombre	27,0
2016	1	Europa	01	UE-28	122	Polonia	Zaragoza	50	Mujer	11,0
2016	1	Europa	01	UE-28	123	Portugal	Huesca	22	Hombre	9,0
2016	1	Europa	01	UE-28	123	Portugal	Huesca	22	Mujer	13,0
2016	1	Europa	01	UE-28	123	Portugal	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	123	Portugal	Teruel	44	Mujer	8,0
2016	1	Europa	01	UE-28	123	Portugal	Zaragoza	50	Hombre	63,0
2016	1	Europa	01	UE-28	123	Portugal	Zaragoza	50	Mujer	63,0
2016	1	Europa	01	UE-28	125	Reino Unido	Huesca	22	Hombre	152,0
2016	1	Europa	01	UE-28	125	Reino Unido	Huesca	22	Mujer	203,0
2016	1	Europa	01	UE-28	125	Reino Unido	Teruel	44	Hombre	92,0
2016	1	Europa	01	UE-28	125	Reino Unido	Teruel	44	Mujer	87,0
2016	1	Europa	01	UE-28	125	Reino Unido	Zaragoza	50	Hombre	753,0
2016	1	Europa	01	UE-28	125	Reino Unido	Zaragoza	50	Mujer	863,0
2016	1	Europa	01	UE-28	126	Alemania	Huesca	22	Hombre	144,0
2016	1	Europa	01	UE-28	126	Alemania	Huesca	22	Mujer	165,0
2016	1	Europa	01	UE-28	126	Alemania	Teruel	44	Hombre	70,0
2016	1	Europa	01	UE-28	126	Alemania	Teruel	44	Mujer	84,0
2016	1	Europa	01	UE-28	126	Alemania	Zaragoza	50	Hombre	1083,0
2016	1	Europa	01	UE-28	126	Alemania	Zaragoza	50	Mujer	1131,0
2016	1	Europa	01	UE-28	128	Rumanía	Huesca	22	Hombre	2,0
2016	1	Europa	01	UE-28	128	Rumanía	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	128	Rumanía	Zaragoza	50	Hombre	14,0
2016	1	Europa	01	UE-28	128	Rumanía	Zaragoza	50	Mujer	6,0
2016	1	Europa	01	UE-28	131	Suecia	Huesca	22	Hombre	14,0
2016	1	Europa	01	UE-28	131	Suecia	Huesca	22	Mujer	17,0
2016	1	Europa	01	UE-28	131	Suecia	Teruel	44	Hombre	14,0
2016	1	Europa	01	UE-28	131	Suecia	Teruel	44	Mujer	10,0
2016	1	Europa	01	UE-28	131	Suecia	Zaragoza	50	Hombre	74,0
2016	1	Europa	01	UE-28	131	Suecia	Zaragoza	50	Mujer	51,0
2016	1	Europa	01	UE-28	136	Letonia	Teruel	44	Mujer	1,0
2016	1	Europa	01	UE-28	136	Letonia	Zaragoza	50	Hombre	1,0
2016	1	Europa	01	UE-28	141	Estonia	Huesca	22	Hombre	1,0
2016	1	Europa	01	UE-28	142	Lituania	Zaragoza	50	Hombre	4,0
2016	1	Europa	01	UE-28	142	Lituania	Zaragoza	50	Mujer	1,0
2016	1	Europa	01	UE-28	143	República Checa	Huesca	22	Hombre	1,0
2016	1	Europa	01	UE-28	143	República Checa	Huesca	22	Mujer	1,0
2016	1	Europa	01	UE-28	143	República Checa	Teruel	44	Hombre	2,0
2016	1	Europa	01	UE-28	143	República Checa	Teruel	44	Mujer	4,0
2016	1	Europa	01	UE-28	143	República Checa	Zaragoza	50	Hombre	19,0
2016	1	Europa	01	UE-28	143	República Checa	Zaragoza	50	Mujer	7,0
2016	1	Europa	01	UE-28	144	Eslovaquia	Huesca	22	Hombre	1,0
2016	1	Europa	01	UE-28	144	Eslovaquia	Teruel	44	Hombre	1,0
2016	1	Europa	01	UE-28	144	Eslovaquia	Zaragoza	50	Hombre	7,0
2016	1	Europa	01	UE-28	144	Eslovaquia	Zaragoza	50	Mujer	1,0
2016	1	Europa	01	UE-28	146	Croacia	Teruel	44	Hombre	1,0
2016	1	Europa	01	UE-28	146	Croacia	Zaragoza	50	Mujer	3,0
2016	1	Europa	01	UE-28	147	Eslovenia	Huesca	22	Hombre	1,0
2016	1	Europa	01	UE-28	147	Eslovenia	Huesca	22	Mujer	2,0
2016	1	Europa	02	Resto de Europa	101	Albania	Teruel	44	Hombre	1,0
2016	1	Europa	02	Resto de Europa	114	Islandia	Huesca	22	Hombre	2,0
2016	1	Europa	02	Resto de Europa	114	Islandia	Huesca	22	Mujer	2,0
2016	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Hombre	1,0
2016	1	Europa	02	Resto de Europa	114	Islandia	Zaragoza	50	Mujer	2,0
2016	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Hombre	4,0
2016	1	Europa	02	Resto de Europa	120	Noruega	Huesca	22	Mujer	2,0
2016	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Hombre	3,0
2016	1	Europa	02	Resto de Europa	120	Noruega	Teruel	44	Mujer	4,0
2016	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Hombre	20,0
2016	1	Europa	02	Resto de Europa	120	Noruega	Zaragoza	50	Mujer	22,0
2016	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Hombre	123,0
2016	1	Europa	02	Resto de Europa	124	Andorra	Huesca	22	Mujer	122,0
2016	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Hombre	23,0
2016	1	Europa	02	Resto de Europa	124	Andorra	Teruel	44	Mujer	34,0
2016	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Hombre	201,0
2016	1	Europa	02	Resto de Europa	124	Andorra	Zaragoza	50	Mujer	195,0
2016	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Hombre	60,0
2016	1	Europa	02	Resto de Europa	132	Suiza	Huesca	22	Mujer	78,0
2016	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Hombre	54,0
2016	1	Europa	02	Resto de Europa	132	Suiza	Teruel	44	Mujer	69,0
2016	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Hombre	384,0
2016	1	Europa	02	Resto de Europa	132	Suiza	Zaragoza	50	Mujer	477,0
2016	1	Europa	02	Resto de Europa	135	Ucrania	Zaragoza	50	Hombre	6,0
2016	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Hombre	2,0
2016	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Zaragoza	50	Mujer	1,0
2016	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Hombre	4,0
2016	1	Europa	02	Resto de Europa	154	Rusia	Huesca	22	Mujer	3,0
2016	1	Europa	02	Resto de Europa	154	Rusia	Teruel	44	Hombre	1,0
2016	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Hombre	14,0
2016	1	Europa	02	Resto de Europa	154	Rusia	Zaragoza	50	Mujer	17,0
2016	1	Europa	02	Resto de Europa	157	Serbia	Zaragoza	50	Hombre	3,0
2016	1	Europa	02	Resto de Europa	436	Turquía	Huesca	22	Hombre	9,0
2016	1	Europa	02	Resto de Europa	436	Turquía	Huesca	22	Mujer	4,0
2016	1	Europa	02	Resto de Europa	436	Turquía	Teruel	44	Hombre	1,0
2016	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Hombre	10,0
2016	1	Europa	02	Resto de Europa	436	Turquía	Zaragoza	50	Mujer	8,0
2016	2	África	03	Magreb	203	Argelia	Huesca	22	Hombre	2,0
2016	2	África	03	Magreb	203	Argelia	Huesca	22	Mujer	3,0
2016	2	África	03	Magreb	203	Argelia	Teruel	44	Mujer	1,0
2016	2	África	03	Magreb	203	Argelia	Zaragoza	50	Hombre	4,0
2016	2	África	03	Magreb	203	Argelia	Zaragoza	50	Mujer	3,0
2016	2	África	03	Magreb	228	Marruecos	Huesca	22	Hombre	13,0
2016	2	África	03	Magreb	228	Marruecos	Huesca	22	Mujer	6,0
2016	2	África	03	Magreb	228	Marruecos	Teruel	44	Hombre	7,0
2016	2	África	03	Magreb	228	Marruecos	Teruel	44	Mujer	9,0
2016	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Hombre	48,0
2016	2	África	03	Magreb	228	Marruecos	Zaragoza	50	Mujer	47,0
2016	2	África	03	Magreb	230	Mauritania	Huesca	22	Hombre	3,0
2016	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Hombre	5,0
2016	2	África	03	Magreb	230	Mauritania	Zaragoza	50	Mujer	1,0
2016	2	África	03	Magreb	248	Túnez	Zaragoza	50	Hombre	17,0
2016	2	África	03	Magreb	248	Túnez	Zaragoza	50	Mujer	14,0
2016	2	África	04	Resto de África	202	Angola	Huesca	22	Hombre	2,0
2016	2	África	04	Resto de África	202	Angola	Zaragoza	50	Hombre	4,0
2016	2	África	04	Resto de África	202	Angola	Zaragoza	50	Mujer	2,0
2016	2	África	04	Resto de África	204	Benin	Zaragoza	50	Hombre	2,0
2016	2	África	04	Resto de África	207	Cabo Verde	Teruel	44	Hombre	2,0
2016	2	África	04	Resto de África	207	Cabo Verde	Teruel	44	Mujer	1,0
2016	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Hombre	2,0
2016	2	África	04	Resto de África	208	Camerún	Zaragoza	50	Mujer	2,0
2016	2	África	04	Resto de África	211	Costa de Marfil	Huesca	22	Hombre	2,0
2016	2	África	04	Resto de África	211	Costa de Marfil	Huesca	22	Mujer	3,0
2016	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Hombre	4,0
2016	2	África	04	Resto de África	211	Costa de Marfil	Zaragoza	50	Mujer	3,0
2016	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Hombre	3,0
2016	2	África	04	Resto de África	213	Egipto	Zaragoza	50	Mujer	4,0
2016	2	África	04	Resto de África	214	Etiopía	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	214	Etiopía	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Hombre	2,0
2016	2	África	04	Resto de África	215	Gabón	Zaragoza	50	Mujer	4,0
2016	2	África	04	Resto de África	216	Gambia	Huesca	22	Hombre	47,0
2016	2	África	04	Resto de África	216	Gambia	Huesca	22	Mujer	8,0
2016	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Hombre	10,0
2016	2	África	04	Resto de África	216	Gambia	Zaragoza	50	Mujer	8,0
2016	2	África	04	Resto de África	217	Ghana	Zaragoza	50	Mujer	1,0
2016	2	África	04	Resto de África	218	Guinea	Huesca	22	Hombre	1,0
2016	2	África	04	Resto de África	218	Guinea	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	219	Guinea Bissau	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Hombre	3,0
2016	2	África	04	Resto de África	219	Guinea Bissau	Zaragoza	50	Mujer	3,0
2016	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Hombre	3,0
2016	2	África	04	Resto de África	220	Guinea Ecuatorial	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Hombre	3,0
2016	2	África	04	Resto de África	220	Guinea Ecuatorial	Teruel	44	Mujer	1,0
2016	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Hombre	42,0
2016	2	África	04	Resto de África	220	Guinea Ecuatorial	Zaragoza	50	Mujer	44,0
2016	2	África	04	Resto de África	221	Kenia	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Hombre	3,0
2016	2	África	04	Resto de África	221	Kenia	Zaragoza	50	Mujer	6,0
2016	2	África	04	Resto de África	225	Madagascar	Teruel	44	Mujer	1,0
2016	2	África	04	Resto de África	226	Malawi	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	227	Mali	Huesca	22	Hombre	4,0
2016	2	África	04	Resto de África	227	Mali	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	227	Mali	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	231	Mozambique	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Hombre	2,0
2016	2	África	04	Resto de África	231	Mozambique	Zaragoza	50	Mujer	4,0
2016	2	África	04	Resto de África	232	Namibia	Huesca	22	Hombre	3,0
2016	2	África	04	Resto de África	232	Namibia	Zaragoza	50	Mujer	1,0
2016	2	África	04	Resto de África	234	Nigeria	Teruel	44	Mujer	1,0
2016	2	África	04	Resto de África	234	Nigeria	Zaragoza	50	Mujer	1,0
2016	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Hombre	2,0
2016	2	África	04	Resto de África	236	Sudáfrica	Huesca	22	Mujer	2,0
2016	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Hombre	4,0
2016	2	África	04	Resto de África	236	Sudáfrica	Teruel	44	Mujer	3,0
2016	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Hombre	15,0
2016	2	África	04	Resto de África	236	Sudáfrica	Zaragoza	50	Mujer	22,0
2016	2	África	04	Resto de África	239	Senegal	Huesca	22	Hombre	1,0
2016	2	África	04	Resto de África	239	Senegal	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Hombre	28,0
2016	2	África	04	Resto de África	239	Senegal	Zaragoza	50	Mujer	10,0
2016	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Hombre	3,0
2016	2	África	04	Resto de África	243	Sudán	Zaragoza	50	Mujer	2,0
2016	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	245	Tanzania	Zaragoza	50	Mujer	2,0
2016	2	África	04	Resto de África	246	Chad	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	246	Chad	Zaragoza	50	Mujer	1,0
2016	2	África	04	Resto de África	247	Togo	Huesca	22	Hombre	1,0
2016	2	África	04	Resto de África	247	Togo	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	249	Uganda	Zaragoza	50	Mujer	1,0
2016	2	África	04	Resto de África	250	Rep. Democrática del Congo	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	250	Rep. Democrática del Congo	Zaragoza	50	Mujer	1,0
2016	2	África	04	Resto de África	251	Zambia	Huesca	22	Mujer	1,0
2016	2	África	04	Resto de África	251	Zambia	Zaragoza	50	Hombre	1,0
2016	2	África	04	Resto de África	252	Zimbabwe	Zaragoza	50	Hombre	2,0
2016	3	América	05	América del Norte	301	Canadá	Huesca	22	Hombre	31,0
2016	3	América	05	América del Norte	301	Canadá	Huesca	22	Mujer	26,0
2016	3	América	05	América del Norte	301	Canadá	Teruel	44	Hombre	72,0
2016	3	América	05	América del Norte	301	Canadá	Teruel	44	Mujer	71,0
2016	3	América	05	América del Norte	301	Canadá	Zaragoza	50	Hombre	157,0
2016	3	América	05	América del Norte	301	Canadá	Zaragoza	50	Mujer	117,0
2016	3	América	05	América del Norte	302	Estados Unidos de América	Huesca	22	Hombre	144,0
2016	3	América	05	América del Norte	302	Estados Unidos de América	Huesca	22	Mujer	155,0
2016	3	América	05	América del Norte	302	Estados Unidos de América	Teruel	44	Hombre	77,0
2016	3	América	05	América del Norte	302	Estados Unidos de América	Teruel	44	Mujer	71,0
2016	3	América	05	América del Norte	302	Estados Unidos de América	Zaragoza	50	Hombre	763,0
2016	3	América	05	América del Norte	302	Estados Unidos de América	Zaragoza	50	Mujer	1063,0
2016	3	América	06	Resto de América	303	México	Huesca	22	Hombre	166,0
2016	3	América	06	Resto de América	303	México	Huesca	22	Mujer	157,0
2016	3	América	06	Resto de América	303	México	Teruel	44	Hombre	77,0
2016	3	América	06	Resto de América	303	México	Teruel	44	Mujer	59,0
2016	3	América	06	Resto de América	303	México	Zaragoza	50	Hombre	542,0
2016	3	América	06	Resto de América	303	México	Zaragoza	50	Mujer	578,0
2016	3	América	06	Resto de América	314	Costa Rica	Huesca	22	Hombre	13,0
2016	3	América	06	Resto de América	314	Costa Rica	Huesca	22	Mujer	15,0
2016	3	América	06	Resto de América	314	Costa Rica	Teruel	44	Mujer	2,0
2016	3	América	06	Resto de América	314	Costa Rica	Zaragoza	50	Hombre	45,0
2016	3	América	06	Resto de América	314	Costa Rica	Zaragoza	50	Mujer	41,0
2016	3	América	06	Resto de América	315	Cuba	Huesca	22	Hombre	31,0
2016	3	América	06	Resto de América	315	Cuba	Huesca	22	Mujer	31,0
2016	3	América	06	Resto de América	315	Cuba	Teruel	44	Hombre	71,0
2016	3	América	06	Resto de América	315	Cuba	Teruel	44	Mujer	77,0
2016	3	América	06	Resto de América	315	Cuba	Zaragoza	50	Hombre	77,0
2016	3	América	06	Resto de América	315	Cuba	Zaragoza	50	Mujer	96,0
2016	3	América	06	Resto de América	317	El Salvador	Huesca	22	Mujer	3,0
2016	3	América	06	Resto de América	317	El Salvador	Teruel	44	Hombre	2,0
2016	3	América	06	Resto de América	317	El Salvador	Teruel	44	Mujer	1,0
2016	3	América	06	Resto de América	317	El Salvador	Zaragoza	50	Hombre	13,0
2016	3	América	06	Resto de América	317	El Salvador	Zaragoza	50	Mujer	7,0
2016	3	América	06	Resto de América	319	Guatemala	Huesca	22	Hombre	15,0
2016	3	América	06	Resto de América	319	Guatemala	Huesca	22	Mujer	17,0
2016	3	América	06	Resto de América	319	Guatemala	Teruel	44	Hombre	3,0
2016	3	América	06	Resto de América	319	Guatemala	Zaragoza	50	Hombre	43,0
2016	3	América	06	Resto de América	319	Guatemala	Zaragoza	50	Mujer	43,0
2016	3	América	06	Resto de América	320	Haití	Teruel	44	Mujer	1,0
2016	3	América	06	Resto de América	320	Haití	Zaragoza	50	Hombre	3,0
2016	3	América	06	Resto de América	321	Honduras	Huesca	22	Hombre	21,0
2016	3	América	06	Resto de América	321	Honduras	Huesca	22	Mujer	16,0
2016	3	América	06	Resto de América	321	Honduras	Teruel	44	Hombre	6,0
2016	3	América	06	Resto de América	321	Honduras	Teruel	44	Mujer	1,0
2016	3	América	06	Resto de América	321	Honduras	Zaragoza	50	Hombre	20,0
2016	3	América	06	Resto de América	321	Honduras	Zaragoza	50	Mujer	21,0
2016	3	América	06	Resto de América	322	Jamaica	Zaragoza	50	Mujer	1,0
2016	3	América	06	Resto de América	323	Nicaragua	Huesca	22	Hombre	4,0
2016	3	América	06	Resto de América	323	Nicaragua	Huesca	22	Mujer	2,0
2016	3	América	06	Resto de América	323	Nicaragua	Teruel	44	Hombre	2,0
2016	3	América	06	Resto de América	323	Nicaragua	Teruel	44	Mujer	2,0
2016	3	América	06	Resto de América	323	Nicaragua	Zaragoza	50	Hombre	21,0
2016	3	América	06	Resto de América	323	Nicaragua	Zaragoza	50	Mujer	10,0
2016	3	América	06	Resto de América	324	Panamá	Huesca	22	Hombre	14,0
2016	3	América	06	Resto de América	324	Panamá	Huesca	22	Mujer	12,0
2016	3	América	06	Resto de América	324	Panamá	Teruel	44	Hombre	19,0
2016	3	América	06	Resto de América	324	Panamá	Teruel	44	Mujer	17,0
2016	3	América	06	Resto de América	324	Panamá	Zaragoza	50	Hombre	102,0
2016	3	América	06	Resto de América	324	Panamá	Zaragoza	50	Mujer	105,0
2016	3	América	06	Resto de América	326	República Dominicana	Huesca	22	Hombre	27,0
2016	3	América	06	Resto de América	326	República Dominicana	Huesca	22	Mujer	22,0
2016	3	América	06	Resto de América	326	República Dominicana	Teruel	44	Hombre	16,0
2016	3	América	06	Resto de América	326	República Dominicana	Teruel	44	Mujer	18,0
2016	3	América	06	Resto de América	326	República Dominicana	Zaragoza	50	Hombre	89,0
2016	3	América	06	Resto de América	326	República Dominicana	Zaragoza	50	Mujer	85,0
2016	3	América	06	Resto de América	328	Santa Lucia	Zaragoza	50	Hombre	1,0
2016	3	América	06	Resto de América	328	Santa Lucia	Zaragoza	50	Mujer	2,0
2016	3	América	06	Resto de América	329	San Cristóbal y Nieves	Zaragoza	50	Hombre	1,0
2016	3	América	06	Resto de América	340	Argentina	Huesca	22	Hombre	739,0
2016	3	América	06	Resto de América	340	Argentina	Huesca	22	Mujer	849,0
2016	3	América	06	Resto de América	340	Argentina	Teruel	44	Hombre	541,0
2016	3	América	06	Resto de América	340	Argentina	Teruel	44	Mujer	614,0
2016	3	América	06	Resto de América	340	Argentina	Zaragoza	50	Hombre	1419,0
2016	3	América	06	Resto de América	340	Argentina	Zaragoza	50	Mujer	1673,0
2016	3	América	06	Resto de América	341	Bolivia	Huesca	22	Hombre	18,0
2016	3	América	06	Resto de América	341	Bolivia	Huesca	22	Mujer	14,0
2016	3	América	06	Resto de América	341	Bolivia	Teruel	44	Hombre	6,0
2016	3	América	06	Resto de América	341	Bolivia	Teruel	44	Mujer	4,0
2016	3	América	06	Resto de América	341	Bolivia	Zaragoza	50	Hombre	67,0
2016	3	América	06	Resto de América	341	Bolivia	Zaragoza	50	Mujer	59,0
2016	3	América	06	Resto de América	342	Brasil	Huesca	22	Hombre	79,0
2016	3	América	06	Resto de América	342	Brasil	Huesca	22	Mujer	87,0
2016	3	América	06	Resto de América	342	Brasil	Teruel	44	Hombre	148,0
2016	3	América	06	Resto de América	342	Brasil	Teruel	44	Mujer	147,0
2016	3	América	06	Resto de América	342	Brasil	Zaragoza	50	Hombre	766,0
2016	3	América	06	Resto de América	342	Brasil	Zaragoza	50	Mujer	770,0
2016	3	América	06	Resto de América	343	Colombia	Huesca	22	Hombre	51,0
2016	3	América	06	Resto de América	343	Colombia	Huesca	22	Mujer	53,0
2016	3	América	06	Resto de América	343	Colombia	Teruel	44	Hombre	33,0
2016	3	América	06	Resto de América	343	Colombia	Teruel	44	Mujer	16,0
2016	3	América	06	Resto de América	343	Colombia	Zaragoza	50	Hombre	200,0
2016	3	América	06	Resto de América	343	Colombia	Zaragoza	50	Mujer	224,0
