Año	Nº Accidentes	Grupo	Descripción Ocupación	Sexo	Código	Municipio
2012,0	39	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22048	Barbastro
2012,0	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22061	Binéfar
2012,0	52	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22112	Fraga
2012,0	129	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22125	Huesca
2012,0	22	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22130	Jaca
2012,0	111	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22158	Monzón
2012,0	12	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	22199	Sabiñánigo
2012,0	47	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44013	Alcañiz
2012,0	21	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44025	Andorra
2012,0	75	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	44216	Teruel
2012,0	11	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50008	Alagón
2012,0	8	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50025	Almunia de Doña Godina (La)
2012,0	33	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50067	Calatayud
2012,0	13	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50074	Caspe
2012,0	62	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50089	Cuarte de Huerva
2012,0	47	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50095	Ejea de los Caballeros
2012,0	10	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50163	María de Huerva
2012,0	36	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50182	Muela (La)
2012,0	78	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50219	Puebla de Alfindén (La)
2012,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50251	Tarazona
2012,0	17	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50252	Tauste
2012,0	59	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50272	Utebo
2012,0	1139	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50297	Zaragoza
2012,0	43	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Hombres	50298	Zuera
2012,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22048	Barbastro
2012,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22061	Binéfar
2012,0	9	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22112	Fraga
2012,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22125	Huesca
2012,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	22130	Jaca
2012,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44013	Alcañiz
2012,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	44216	Teruel
2012,0	2	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50025	Almunia de Doña Godina (La)
2012,0	7	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50067	Calatayud
2012,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50074	Caspe
2012,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50089	Cuarte de Huerva
2012,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50095	Ejea de los Caballeros
2012,0	3	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50182	Muela (La)
2012,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50219	Puebla de Alfindén (La)
2012,0	4	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50272	Utebo
2012,0	29	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50297	Zaragoza
2012,0	1	7	Artesanos y trabajadores cualificados de las industrias manufactureras y la construcción (excepto operadores de instalaciones y maquinaria)	Mujeres	50298	Zuera
2012,0	14	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22048	Barbastro
2012,0	19	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22061	Binéfar
2012,0	30	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22112	Fraga
2012,0	51	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22125	Huesca
2012,0	11	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22130	Jaca
2012,0	43	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22158	Monzón
2012,0	10	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	22199	Sabiñánigo
2012,0	17	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44013	Alcañiz
2012,0	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44025	Andorra
2012,0	47	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	44216	Teruel
2012,0	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50008	Alagón
2012,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50025	Almunia de Doña Godina (La)
2012,0	24	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50067	Calatayud
2012,0	8	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50074	Caspe
2012,0	38	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50089	Cuarte de Huerva
2012,0	25	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50095	Ejea de los Caballeros
2012,0	4	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50163	María de Huerva
2012,0	35	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50182	Muela (La)
2012,0	48	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50219	Puebla de Alfindén (La)
2012,0	12	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50251	Tarazona
2012,0	7	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50252	Tauste
2012,0	16	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50272	Utebo
2012,0	792	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50297	Zaragoza
2012,0	15	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	50298	Zuera
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22048	Barbastro
2012,0	3	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22112	Fraga
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22125	Huesca
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22130	Jaca
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22158	Monzón
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	22199	Sabiñánigo
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	44013	Alcañiz
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50008	Alagón
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50025	Almunia de Doña Godina (La)
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50089	Cuarte de Huerva
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50095	Ejea de los Caballeros
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50182	Muela (La)
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50219	Puebla de Alfindén (La)
2012,0	6	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50251	Tarazona
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50252	Tauste
2012,0	2	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50272	Utebo
2012,0	50	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50297	Zaragoza
2012,0	1	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	50298	Zuera
2012,0	15	9	Ocupaciones elementales	Hombres	22048	Barbastro
2012,0	7	9	Ocupaciones elementales	Hombres	22061	Binéfar
2012,0	48	9	Ocupaciones elementales	Hombres	22112	Fraga
2012,0	62	9	Ocupaciones elementales	Hombres	22125	Huesca
2012,0	8	9	Ocupaciones elementales	Hombres	22130	Jaca
2012,0	36	9	Ocupaciones elementales	Hombres	22158	Monzón
2012,0	7	9	Ocupaciones elementales	Hombres	22199	Sabiñánigo
2012,0	12	9	Ocupaciones elementales	Hombres	44013	Alcañiz
2012,0	5	9	Ocupaciones elementales	Hombres	44025	Andorra
2012,0	50	9	Ocupaciones elementales	Hombres	44216	Teruel
2012,0	21	9	Ocupaciones elementales	Hombres	50008	Alagón
2012,0	27	9	Ocupaciones elementales	Hombres	50025	Almunia de Doña Godina (La)
2012,0	19	9	Ocupaciones elementales	Hombres	50067	Calatayud
2012,0	34	9	Ocupaciones elementales	Hombres	50074	Caspe
2012,0	25	9	Ocupaciones elementales	Hombres	50089	Cuarte de Huerva
2012,0	38	9	Ocupaciones elementales	Hombres	50095	Ejea de los Caballeros
2012,0	5	9	Ocupaciones elementales	Hombres	50163	María de Huerva
2012,0	29	9	Ocupaciones elementales	Hombres	50182	Muela (La)
2012,0	28	9	Ocupaciones elementales	Hombres	50219	Puebla de Alfindén (La)
2012,0	23	9	Ocupaciones elementales	Hombres	50251	Tarazona
2012,0	15	9	Ocupaciones elementales	Hombres	50252	Tauste
2012,0	29	9	Ocupaciones elementales	Hombres	50272	Utebo
2012,0	638	9	Ocupaciones elementales	Hombres	50297	Zaragoza
2012,0	36	9	Ocupaciones elementales	Hombres	50298	Zuera
2012,0	7	9	Ocupaciones elementales	Mujeres	22048	Barbastro
2012,0	4	9	Ocupaciones elementales	Mujeres	22061	Binéfar
2012,0	24	9	Ocupaciones elementales	Mujeres	22112	Fraga
2012,0	33	9	Ocupaciones elementales	Mujeres	22125	Huesca
2012,0	4	9	Ocupaciones elementales	Mujeres	22130	Jaca
2012,0	10	9	Ocupaciones elementales	Mujeres	22158	Monzón
2012,0	2	9	Ocupaciones elementales	Mujeres	22199	Sabiñánigo
2012,0	5	9	Ocupaciones elementales	Mujeres	44013	Alcañiz
2012,0	3	9	Ocupaciones elementales	Mujeres	44025	Andorra
2012,0	27	9	Ocupaciones elementales	Mujeres	44216	Teruel
2012,0	7	9	Ocupaciones elementales	Mujeres	50008	Alagón
2012,0	12	9	Ocupaciones elementales	Mujeres	50025	Almunia de Doña Godina (La)
2012,0	13	9	Ocupaciones elementales	Mujeres	50067	Calatayud
2012,0	5	9	Ocupaciones elementales	Mujeres	50074	Caspe
2012,0	12	9	Ocupaciones elementales	Mujeres	50089	Cuarte de Huerva
2012,0	13	9	Ocupaciones elementales	Mujeres	50095	Ejea de los Caballeros
2012,0	2	9	Ocupaciones elementales	Mujeres	50163	María de Huerva
2012,0	15	9	Ocupaciones elementales	Mujeres	50182	Muela (La)
2012,0	6	9	Ocupaciones elementales	Mujeres	50219	Puebla de Alfindén (La)
2012,0	7	9	Ocupaciones elementales	Mujeres	50251	Tarazona
2012,0	5	9	Ocupaciones elementales	Mujeres	50252	Tauste
2012,0	10	9	Ocupaciones elementales	Mujeres	50272	Utebo
2012,0	437	9	Ocupaciones elementales	Mujeres	50297	Zaragoza
2012,0	8	9	Ocupaciones elementales	Mujeres	50298	Zuera
2011,0	5	1	Directores y gerentes	Hombres	22125	Huesca
2011,0	1	1	Directores y gerentes	Hombres	22158	Monzón
2011,0	1	1	Directores y gerentes	Hombres	22199	Sabiñánigo
2011,0	1	1	Directores y gerentes	Hombres	44013	Alcañiz
2011,0	1	1	Directores y gerentes	Hombres	44216	Teruel
2011,0	1	1	Directores y gerentes	Hombres	50008	Alagón
2011,0	28	1	Directores y gerentes	Hombres	50297	Zaragoza
2011,0	1	1	Directores y gerentes	Mujeres	22125	Huesca
2011,0	1	1	Directores y gerentes	Mujeres	44216	Teruel
2011,0	6	1	Directores y gerentes	Mujeres	50297	Zaragoza
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	22048	Barbastro
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Hombres	22112	Fraga
2011,0	7	2	Técnicos y profesionales científicos e intelectuales	Hombres	22125	Huesca
2011,0	5	2	Técnicos y profesionales científicos e intelectuales	Hombres	22130	Jaca
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22158	Monzón
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	22199	Sabiñánigo
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	44013	Alcañiz
2011,0	6	2	Técnicos y profesionales científicos e intelectuales	Hombres	44216	Teruel
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50025	Almunia de Doña Godina (La)
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50067	Calatayud
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50089	Cuarte de Huerva
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Hombres	50095	Ejea de los Caballeros
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50219	Puebla de Alfindén (La)
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Hombres	50252	Tauste
2011,0	83	2	Técnicos y profesionales científicos e intelectuales	Hombres	50297	Zaragoza
2011,0	5	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22048	Barbastro
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22112	Fraga
2011,0	8	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22125	Huesca
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22130	Jaca
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	22158	Monzón
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44013	Alcañiz
2011,0	15	2	Técnicos y profesionales científicos e intelectuales	Mujeres	44216	Teruel
2011,0	3	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50067	Calatayud
2011,0	2	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50074	Caspe
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50089	Cuarte de Huerva
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50095	Ejea de los Caballeros
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50163	María de Huerva
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50182	Muela (La)
2011,0	1	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50251	Tarazona
2011,0	141	2	Técnicos y profesionales científicos e intelectuales	Mujeres	50297	Zaragoza
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	22048	Barbastro
2011,0	9	3	Técnicos; profesionales de apoyo	Hombres	22112	Fraga
2011,0	30	3	Técnicos; profesionales de apoyo	Hombres	22125	Huesca
2011,0	2	3	Técnicos; profesionales de apoyo	Hombres	22130	Jaca
2011,0	7	3	Técnicos; profesionales de apoyo	Hombres	22158	Monzón
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	22199	Sabiñánigo
2011,0	6	3	Técnicos; profesionales de apoyo	Hombres	44013	Alcañiz
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	44025	Andorra
2011,0	9	3	Técnicos; profesionales de apoyo	Hombres	44216	Teruel
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	50008	Alagón
2011,0	2	3	Técnicos; profesionales de apoyo	Hombres	50067	Calatayud
2011,0	5	3	Técnicos; profesionales de apoyo	Hombres	50089	Cuarte de Huerva
2011,0	5	3	Técnicos; profesionales de apoyo	Hombres	50095	Ejea de los Caballeros
2011,0	6	3	Técnicos; profesionales de apoyo	Hombres	50182	Muela (La)
2011,0	8	3	Técnicos; profesionales de apoyo	Hombres	50219	Puebla de Alfindén (La)
2011,0	4	3	Técnicos; profesionales de apoyo	Hombres	50251	Tarazona
2011,0	1	3	Técnicos; profesionales de apoyo	Hombres	50252	Tauste
2011,0	5	3	Técnicos; profesionales de apoyo	Hombres	50272	Utebo
2011,0	147	3	Técnicos; profesionales de apoyo	Hombres	50297	Zaragoza
2011,0	3	3	Técnicos; profesionales de apoyo	Hombres	50298	Zuera
2011,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22048	Barbastro
2011,0	3	3	Técnicos; profesionales de apoyo	Mujeres	22125	Huesca
2011,0	2	3	Técnicos; profesionales de apoyo	Mujeres	22130	Jaca
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	22158	Monzón
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	44013	Alcañiz
2011,0	5	3	Técnicos; profesionales de apoyo	Mujeres	44216	Teruel
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50025	Almunia de Doña Godina (La)
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50067	Calatayud
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50182	Muela (La)
2011,0	3	3	Técnicos; profesionales de apoyo	Mujeres	50219	Puebla de Alfindén (La)
2011,0	1	3	Técnicos; profesionales de apoyo	Mujeres	50251	Tarazona
2011,0	76	3	Técnicos; profesionales de apoyo	Mujeres	50297	Zaragoza
2011,0	2	3	Técnicos; profesionales de apoyo	Mujeres	50298	Zuera
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22061	Binéfar
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22112	Fraga
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22125	Huesca
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	22158	Monzón
2011,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	44216	Teruel
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50025	Almunia de Doña Godina (La)
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50074	Caspe
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50089	Cuarte de Huerva
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50095	Ejea de los Caballeros
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50182	Muela (La)
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50219	Puebla de Alfindén (La)
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50251	Tarazona
2011,0	64	4	Empleados contables, administrativos y otros empleados de oficina	Hombres	50297	Zaragoza
2011,0	4	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22048	Barbastro
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22061	Binéfar
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22112	Fraga
2011,0	12	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22125	Huesca
2011,0	5	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	22158	Monzón
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44013	Alcañiz
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44025	Andorra
2011,0	8	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	44216	Teruel
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50025	Almunia de Doña Godina (La)
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50067	Calatayud
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50074	Caspe
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50089	Cuarte de Huerva
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50095	Ejea de los Caballeros
2011,0	3	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50182	Muela (La)
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50251	Tarazona
2011,0	2	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50272	Utebo
2011,0	125	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50297	Zaragoza
2011,0	1	4	Empleados contables, administrativos y otros empleados de oficina	Mujeres	50298	Zuera
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22048	Barbastro
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22112	Fraga
2011,0	41	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22125	Huesca
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22130	Jaca
2011,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22158	Monzón
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	22199	Sabiñánigo
2011,0	5	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44013	Alcañiz
2011,0	20	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	44216	Teruel
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50025	Almunia de Doña Godina (La)
2011,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50067	Calatayud
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50074	Caspe
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50089	Cuarte de Huerva
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50095	Ejea de los Caballeros
2011,0	1	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50163	María de Huerva
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50182	Muela (La)
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50219	Puebla de Alfindén (La)
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50251	Tarazona
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50252	Tauste
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50272	Utebo
2011,0	535	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50297	Zaragoza
2011,0	4	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Hombres	50298	Zuera
2011,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22048	Barbastro
2011,0	7	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22061	Binéfar
2011,0	9	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22112	Fraga
2011,0	68	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22125	Huesca
2011,0	30	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22130	Jaca
2011,0	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22158	Monzón
2011,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	22199	Sabiñánigo
2011,0	24	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44013	Alcañiz
2011,0	11	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44025	Andorra
2011,0	48	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	44216	Teruel
2011,0	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50008	Alagón
2011,0	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50025	Almunia de Doña Godina (La)
2011,0	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50067	Calatayud
2011,0	8	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50074	Caspe
2011,0	12	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50089	Cuarte de Huerva
2011,0	15	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50095	Ejea de los Caballeros
2011,0	2	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50163	María de Huerva
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50182	Muela (La)
2011,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50219	Puebla de Alfindén (La)
2011,0	10	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50251	Tarazona
2011,0	3	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50252	Tauste
2011,0	17	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50272	Utebo
2011,0	1033	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50297	Zaragoza
2011,0	6	5	Trabajadores de los servicios de restauración, personales, protección y vendedores	Mujeres	50298	Zuera
2011,0	6	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22048	Barbastro
2011,0	2	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22061	Binéfar
2011,0	10	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22112	Fraga
2011,0	12	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22125	Huesca
2011,0	5	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22130	Jaca
2011,0	4	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22158	Monzón
2011,0	3	6	Trabajadores cualificados en el sector agrícola, ganadero, forestal y pesquero	Hombres	22199	Sabiñánigo
