Municipio código	Municipio nombre	Año	Votos	Siglas
22205	San Esteban de Litera	2015	102,0	PODEMOS-Ahora Alto Aragón en Común
22215	Seira	2015	102,0	PSOE
22239	Tramaced	2019	102,0	PP
44044	Bordón	2008	102,0	PP
44065	Castejón de Tornos	2011	102,0	PP-PAR
44123	Hinojosa de Jarque	2008	102,0	PSOE
44126	Iglesuela del Cid (La)	2016	102,0	PODEMOS-IU-EQUO
44135	Libros	2016	102,0	PSOE
44163	Noguera de Albarracín	2008	102,0	PP
44206	San Agustín	2016	102,0	PP-PAR
44220	Torralba de los Sisones	2015	102,0	PP-PAR
44257	Villar del Cobo	2019	102,0	PP
44262	Villarroya de los Pinares	2011	102,0	PSOE
50018	Alfamén	2016	102,0	C's
50018	Alfamén	2019	102,0	Cs
50055	Borja	2016	102,0	PACMA
50066	Cadrete	2011	102,0	UPyD
50085	Codo	2015	102,0	PSOE
50209	Pinseque	2008	102,0	IU
50225	Ricla	2015	102,0	IU-CHA-UPeC
50262	Torres de Berrellén	2008	102,0	CHA
50268	Undués de Lerda	2008	102,0	PP
22004	Agüero	2016	101,0	PP-PAR
22008	Albalatillo	2019	101,0	PSOE
22022	Almunia de San Juan	2015	101,0	IU-CHA-UPeC
22043	Baells	2016	101,0	PP-PAR
22047	Banastás	2011	101,0	PSOE
22066	Boltaña	2008	101,0	CHA
22082	Castejón del Puente	2015	101,0	C's
22085	Castelflorite	2008	101,0	PP
22086	Castiello de Jaca	2011	101,0	PSOE
22102	Estada	2016	101,0	PSOE
22128	Ilche	2015	101,0	PSOE
22175	Peralta de Calasanz	2015	101,0	PSOE
22175	Peralta de Calasanz	2019	101,0	PP
22209	Santa Cruz de la Serós	2015	101,0	PSOE
44029	Ariño	2019	101,0	Cs
44132	Lagueruela	2008	101,0	PP
44145	Mas de las Matas	2019	101,0	Cs
44147	Mazaleón	2015	101,0	PODEMOS
44180	Peracense	2016	101,0	PP-PAR
44201	Rubielos de Mora	2016	101,0	C's
44213	Singra	2016	101,0	PP-PAR
44225	Torre del Compte	2011	101,0	PP-PAR
44260	Villarluengo	2019	101,0	PP
50003	Agón	2015	101,0	PP-PAR
50004	Aguarón	2008	101,0	CHA
50004	Aguarón	2016	101,0	C's
50030	Añón de Moncayo	2016	101,0	PSOE
50038	Ateca	2008	101,0	IU
50040	Badules	2008	101,0	PSOE
50068	Calatorao	2015	101,0	IU-CHA-UPeC
50082	Cimballa	2015	101,0	PP-PAR
50107	Figueruelas	2008	101,0	CHA
50122	Grisel	2008	101,0	PP
50136	Lécera	2019	101,0	VOX
50224	Retascón	2016	101,0	PP-PAR
50276	Valpalmas	2008	101,0	PP
50290	Villanueva de Huerva	2015	101,0	PODEMOS
50293	Villarroya de la Sierra	2016	101,0	PODEMOS-IU-EQUO
22079	Capdesaso	2015	100,0	PSOE
22084	Castejón de Sos	2016	100,0	C's
22114	Gistaín	2008	100,0	PP
22165	Ontiñena	2015	100,0	PODEMOS-Ahora Alto Aragón en Común
22165	Ontiñena	2016	100,0	PODEMOS-IU-EQUO
22173	Peñas de Riglos (Las)	2015	100,0	PSOE
22178	Pertusa	2016	100,0	PP-PAR
22207	San Juan de Plan	2019	100,0	PSOE
22208	Santa Cilia	2015	100,0	PP-PAR
22235	Torres de Alcanadre	2015	100,0	PP-PAR
22908	Hoz y Costeán	2019	100,0	PP
44007	Alba	2015	100,0	PSOE
44021	Allepuz	2011	100,0	PSOE
44047	Burbáguena	2008	100,0	PAR
44066	Castel de Cabra	2016	100,0	PSOE
44077	Cerollera (La)	2015	100,0	PSOE
44119	Griegos	2019	100,0	¡TERUEL EXISTE!
44147	Mazaleón	2008	100,0	PAR
44153	Monreal del Campo	2019	100,0	VOX
44154	Monroyo	2008	100,0	PAR
44191	Puebla de Híjar (La)	2016	100,0	C's
44266	Visiedo	2019	100,0	PP
44267	Vivel del Río Martín	2008	100,0	PP
50015	Alconchel de Ariza	2015	100,0	PSOE
50031	Aranda de Moncayo	2016	100,0	PP-PAR
50082	Cimballa	2016	100,0	PP-PAR
50111	Fréscano	2016	100,0	PODEMOS-IU-EQUO
50147	Luceni	2008	100,0	CHA
50167	Mezalocha	2016	100,0	PSOE
50201	Paracuellos de Jiloca	2015	100,0	PODEMOS
50201	Paracuellos de Jiloca	2016	100,0	C's
50202	Paracuellos de la Ribera	2019	100,0	PSOE
50237	Santa Cruz de Moncayo	2015	100,0	PP-PAR
50249	Tabuenca	2019	100,0	PSOE
50254	Tierga	2016	100,0	PSOE
50261	Torrellas	2016	100,0	PP-PAR
50276	Valpalmas	2016	100,0	PSOE
50280	Vera de Moncayo	2019	100,0	Cs
22051	Bárcabo	2015	99,0	PP-PAR
22058	Bierge	2019	99,0	PP
22075	Camporrells	2011	99,0	PP-PAR
22076	Canal de Berdún	2016	99,0	PODEMOS-IU-EQUO
22083	Castejón de Monegros	2016	99,0	PODEMOS-IU-EQUO
22088	Castillazuelo	2015	99,0	PP-PAR
22160	Naval	2015	99,0	PODEMOS-Ahora Alto Aragón en Común
22220	Sesa	2015	99,0	PSOE
22248	Vicién	2016	99,0	PSOE
22904	Sotonera (La)	2015	99,0	IU-CHA-UPeC
44039	Bello	2011	99,0	PSOE
44042	Blancas	2015	99,0	PP-PAR
44047	Burbáguena	2016	99,0	PSOE
44051	Calanda	2015	99,0	IU-CHA-UPeC
44064	Cascante del Río	2015	99,0	PP-PAR
44077	Cerollera (La)	2016	99,0	PSOE
44085	Cosa	2008	99,0	PP
44085	Cosa	2011	99,0	PP-PAR
44090	Cucalón	2008	99,0	PP
44115	Galve	2015	99,0	PP-PAR
44151	Molinos	2016	99,0	PODEMOS-IU-EQUO
44158	Mora de Rubielos	2019	99,0	PODEMOS-IU
44181	Peralejos	2015	99,0	PP-PAR
44196	Riodeva	2008	99,0	PP
44207	San Martín del Río	2019	99,0	PSOE
44220	Torralba de los Sisones	2008	99,0	PSOE
44267	Vivel del Río Martín	2016	99,0	PP-PAR
50004	Aguarón	2015	99,0	C's
50037	Atea	2008	99,0	PSOE
50052	Bisimbre	2019	99,0	PP
50053	Boquiñeni	2016	99,0	PODEMOS-IU-EQUO
50060	Bulbuente	2019	99,0	PSOE
50099	Épila	2019	99,0	M PAÍS-CHA-EQUO
50106	Fayos (Los)	2019	99,0	PSOE
50116	Fuentes de Jiloca	2016	99,0	PSOE
50117	Gallocanta	2008	99,0	PP
50132	Joyosa (La)	2011	99,0	CHA-IU
50151	Luna	2015	99,0	C's
50160	Mallén	2019	99,0	M PAÍS-CHA-EQUO
50161	Manchones	2008	99,0	PAR
50171	Moneva	2019	99,0	PP
50173	Monterde	2019	99,0	PSOE
50199	Osera de Ebro	2008	99,0	PAR
50213	Plenas	2008	99,0	PAR
50272	Utebo	2015	99,0	RECORTES CERO-GRUPO VERDE
50284	Villafeliche	2015	99,0	PSOE
22011	Albero Alto	2019	98,0	PP
22024	Alquézar	2016	98,0	PP-PAR
22032	Aragüés del Puerto	2011	98,0	PSOE
22048	Barbastro	2016	98,0	VOX
22061	Binéfar	2011	98,0	EQUO
22083	Castejón de Monegros	2015	98,0	C's
22090	Colungo	2011	98,0	PSOE
22099	Esplús	2019	98,0	PODEMOS-IU
22124	Huerto	2016	98,0	PSOE
22137	Lanaja	2015	98,0	IU-CHA-UPeC
22901	Valle de Hecho	2008	98,0	PAR
44038	Belmonte de San José	2011	98,0	PSOE
44052	Calomarde	2016	98,0	PP-PAR
44101	Ferreruela de Huerva	2008	98,0	PP
44109	Frías de Albarracín	2011	98,0	PP-PAR
44116	Gargallo	2011	98,0	PP-PAR
44119	Griegos	2011	98,0	PSOE
44120	Guadalaviar	2015	98,0	PSOE
44123	Hinojosa de Jarque	2015	98,0	PP-PAR
44145	Mas de las Matas	2019	98,0	PODEMOS-IU
44147	Mazaleón	2016	98,0	PODEMOS-IU-EQUO
44155	Montalbán	2019	98,0	Cs
44169	Ojos Negros	2008	98,0	PAR
44177	Pancrudo	2011	98,0	PSOE
44192	Puebla de Valverde (La)	2015	98,0	C's
44206	San Agustín	2011	98,0	PSOE
44220	Torralba de los Sisones	2019	98,0	PP
44258	Villar del Salz	2011	98,0	PP-PAR
50004	Aguarón	2011	98,0	CHA-IU
50022	Almolda (La)	2015	98,0	C's
50039	Azuara	2019	98,0	PODEMOS-IU
50050	Bijuesca	2011	98,0	PSOE
50056	Botorrita	2016	98,0	C's
50064	Cabañas de Ebro	2015	98,0	PODEMOS
50105	Fayón	2015	98,0	PODEMOS
50223	Remolinos	2019	98,0	PODEMOS-IU
50232	Salvatierra de Esca	2019	98,0	PSOE
50234	San Martín de la Virgen de Moncayo	2011	98,0	PSOE
50237	Santa Cruz de Moncayo	2016	98,0	PP-PAR
50252	Tauste	2011	98,0	UPyD
50280	Vera de Moncayo	2011	98,0	CHA-IU
50289	Villanueva de Jiloca	2008	98,0	PSOE
50296	Zaida (La)	2015	98,0	C's
22002	Abizanda	2011	97,0	PSOE
22011	Albero Alto	2015	97,0	PP-PAR
22017	Alcolea de Cinca	2011	97,0	CHA-IU
22023	Almuniente	2015	97,0	C's
22024	Alquézar	2015	97,0	PP-PAR
22039	Ayerbe	2008	97,0	IU
22044	Bailo	2015	97,0	PODEMOS-Ahora Alto Aragón en Común
22061	Binéfar	2015	97,0	EB
22072	Caldearenas	2015	97,0	PP-PAR
22096	Chimillas	2015	97,0	C's
22109	Fiscal	2015	97,0	PSOE
22109	Fiscal	2016	97,0	PODEMOS-IU-EQUO
22139	Laperdiguera	2015	97,0	PP-PAR
22160	Naval	2015	97,0	PSOE
22172	Peñalba	2019	97,0	Cs
22178	Pertusa	2015	97,0	PP-PAR
22178	Pertusa	2019	97,0	PP
22195	Quicena	2016	97,0	C's
22207	San Juan de Plan	2008	97,0	PP
22208	Santa Cilia	2015	97,0	PODEMOS-Ahora Alto Aragón en Común
22213	Sariñena	2016	97,0	PACMA
22235	Torres de Alcanadre	2019	97,0	PP
44025	Andorra	2015	97,0	UPYD
44035	Barrachina	2019	97,0	PP
44038	Belmonte de San José	2015	97,0	PP-PAR
44042	Blancas	2016	97,0	PSOE
44106	Fortanete	2016	97,0	PSOE
44107	Foz-Calanda	2015	97,0	PODEMOS
44114	Fuentespalda	2016	97,0	PSOE
44115	Galve	2019	97,0	PSOE
44138	Loscos	2015	97,0	PP-PAR
44172	Oliete	2019	97,0	¡TERUEL EXISTE!
44175	Orrios	2011	97,0	PSOE
44187	Portellada (La)	2019	97,0	PSOE
44226	Torrelacárcel	2015	97,0	PP-PAR
44229	Torres de Albarracín	2015	97,0	PP-PAR
44230	Torrevelilla	2015	97,0	PP-PAR
44236	Tronchón	2008	97,0	PP
50012	Alborge	2008	97,0	PP
50055	Borja	2011	97,0	UPyD
50094	Daroca	2008	97,0	CHA
50114	Fuendetodos	2015	97,0	PSOE
50132	Joyosa (La)	2008	97,0	CHA
50156	Maleján	2016	97,0	PODEMOS-IU-EQUO
50159	Maluenda	2019	97,0	Cs
50160	Mallén	2008	97,0	PAR
50165	Mequinenza	2008	97,0	CHA
50182	Muela (La)	2015	97,0	EB
50230	Sádaba	2008	97,0	CHA
50261	Torrellas	2015	97,0	PODEMOS
50278	Velilla de Ebro	2019	97,0	PSOE
50903	Villamayor de Gállego	2015	97,0	EB
22011	Albero Alto	2016	96,0	PP-PAR
22037	Arguis	2016	96,0	PP-PAR
22045	Baldellou	2008	96,0	PP
22046	Ballobar	2019	96,0	PODEMOS-IU
22050	Barbuñales	2011	96,0	PSOE
22066	Boltaña	2015	96,0	C's
22072	Caldearenas	2019	96,0	PSOE
22085	Castelflorite	2015	96,0	PSOE
22105	Estopiñán del Castillo	2008	96,0	PP
22110	Fonz	2008	96,0	CHA
22117	Graus	2011	96,0	EQUO
22125	Huesca	2008	96,0	PUM+J
22125	Huesca	2011	96,0	UCE
22167	Osso de Cinca	2019	96,0	Cs
22200	Sahún	2015	96,0	PODEMOS-Ahora Alto Aragón en Común
22212	Santaliestra y San Quílez	2019	96,0	PSOE
22248	Vicién	2015	96,0	PSOE
22903	San Miguel del Cinca	2019	96,0	Cs
22907	Aínsa-Sobrarbe	2019	96,0	CHA
44071	Castellote	2015	96,0	C's
44085	Cosa	2015	96,0	PP-PAR
44100	Estercuel	2015	96,0	PODEMOS
44105	Fórnoles	2008	96,0	PSOE
44105	Fórnoles	2011	96,0	PP-PAR
44119	Griegos	2008	96,0	PP
44137	Linares de Mora	2011	96,0	PSOE
44191	Puebla de Híjar (La)	2008	96,0	PAR
44219	Tornos	2011	96,0	PSOE
44235	Tramacastilla	2016	96,0	PP-PAR
44267	Vivel del Río Martín	2015	96,0	PP-PAR
50009	Alarba	2019	96,0	PP
50033	Ardisa	2011	96,0	PP-PAR
50055	Borja	2008	96,0	IU
50056	Botorrita	2015	96,0	C's
50114	Fuendetodos	2016	96,0	PP-PAR
50153	Magallón	2019	96,0	PODEMOS-IU
50202	Paracuellos de la Ribera	2016	96,0	PSOE
50218	Puebla de Albortón	2008	96,0	PSOE
50249	Tabuenca	2016	96,0	PSOE
50272	Utebo	2016	96,0	UPyD
50288	Villanueva de Gállego	2019	96,0	PACMA
22001	Abiego	2019	95,0	PSOE
22054	Benasque	2011	95,0	EQUO
22061	Binéfar	2008	95,0	LV
22064	Blecua y Torres	2019	95,0	PP
22103	Estadilla	2015	95,0	IU-CHA-UPeC
22109	Fiscal	2015	95,0	PODEMOS-Ahora Alto Aragón en Común
22109	Fiscal	2015	95,0	C's
22116	Grañén	2019	95,0	VOX
22130	Jaca	2011	95,0	PACMA
22130	Jaca	2019	95,0	EB
22143	Laspaúles	2019	95,0	PSOE
22175	Peralta de Calasanz	2016	95,0	PSOE
22177	Perarrúa	2016	95,0	PP-PAR
22195	Quicena	2015	95,0	C's
22222	Siétamo	2008	95,0	PAR
22250	Villanúa	2015	95,0	PSOE
44048	Cabra de Mora	2011	95,0	PP-PAR
44086	Cretas	2016	95,0	C's
44108	Fresneda (La)	2016	95,0	PODEMOS-IU-EQUO
44126	Iglesuela del Cid (La)	2015	95,0	PODEMOS
44173	Olmos (Los)	2008	95,0	PAR
44240	Valbona	2019	95,0	PP
50030	Añón de Moncayo	2015	95,0	PODEMOS
50058	Bubierca	2008	95,0	PAR
50066	Cadrete	2015	95,0	EB
50067	Calatayud	2008	95,0	LV
50074	Caspe	2019	95,0	PACMA
50124	Herrera de los Navarros	2019	95,0	Cs
50163	María de Huerva	2011	95,0	PACMA
50206	Perdiguera	2019	95,0	PODEMOS-IU
50217	Pradilla de Ebro	2008	95,0	PAR
50285	Villafranca de Ebro	2019	95,0	VOX
50903	Villamayor de Gállego	2011	95,0	UPyD
22003	Adahuesca	2019	94,0	PSOE
22006	Aísa	2019	94,0	PP
22037	Arguis	2015	94,0	PP-PAR
22047	Banastás	2016	94,0	PSOE
22050	Barbuñales	2019	94,0	PP
22069	Broto	2019	94,0	Cs
22079	Capdesaso	2016	94,0	PP-PAR
22085	Castelflorite	2016	94,0	PSOE
22127	Igriés	2019	94,0	VOX
22182	Plan	2015	94,0	PODEMOS-Ahora Alto Aragón en Común
22182	Plan	2019	94,0	PP
22190	Pueyo de Araguás (El)	2015	94,0	PSOE
22251	Villanueva de Sigena	2016	94,0	C's
22904	Sotonera (La)	2019	94,0	Cs
44025	Andorra	2011	94,0	UPyD
44067	Castelnou	2008	94,0	PSOE
44067	Castelnou	2016	94,0	PP-PAR
44071	Castellote	2016	94,0	C's
44106	Fortanete	2019	94,0	PP
44112	Fuentes Claras	2016	94,0	PODEMOS-IU-EQUO
44171	Olba	2011	94,0	PSOE
44174	Orihuela del Tremedal	2016	94,0	C's
44179	Peñarroya de Tastavins	2015	94,0	PODEMOS
44180	Peracense	2011	94,0	PP-PAR
44190	Pozuel del Campo	2011	94,0	PP-PAR
44206	San Agustín	2015	94,0	PP-PAR
44215	Terriente	2019	94,0	¡TERUEL EXISTE!
44226	Torrelacárcel	2019	94,0	¡TERUEL EXISTE!
44257	Villar del Cobo	2015	94,0	PSOE
50006	Ainzón	2008	94,0	CHA
50008	Alagón	2015	94,0	EB
50030	Añón de Moncayo	2016	94,0	PODEMOS-IU-EQUO
50057	Brea de Aragón	2019	94,0	PODEMOS-IU
50137	Leciñena	2019	94,0	PODEMOS-IU
50150	Lumpiaque	2016	94,0	C's
50194	Olvés	2015	94,0	PP-PAR
50232	Salvatierra de Esca	2008	94,0	PAR
50242	Sediles	2008	94,0	PSOE
50280	Vera de Moncayo	2016	94,0	C's
50901	Biel	2011	94,0	PSOE
22023	Almuniente	2015	93,0	PODEMOS-Ahora Alto Aragón en Común
22024	Alquézar	2015	93,0	PSOE
22041	Azara	2019	93,0	PSOE
22042	Azlor	2008	93,0	PP
22042	Azlor	2015	93,0	PSOE
22059	Biescas	2008	93,0	IU
22059	Biescas	2019	93,0	VOX
22075	Camporrells	2008	93,0	PP
22119	Gurrea de Gállego	2008	93,0	CHA
22129	Isábena	2019	93,0	PSOE
22149	Loarre	2008	93,0	PAR
22158	Monzón	2011	93,0	PACMA
22184	Poleñino	2015	93,0	PSOE
22190	Pueyo de Araguás (El)	2016	93,0	PSOE
22203	Salillas	2016	93,0	PP-PAR
22221	Sesué	2008	93,0	PSOE
22230	Torla-Ordesa	2015	93,0	PODEMOS-Ahora Alto Aragón en Común
22235	Torres de Alcanadre	2011	93,0	PSOE
22248	Vicién	2019	93,0	PSOE
22906	Santa María de Dulcis	2015	93,0	PP-PAR
44009	Albarracín	2015	93,0	IU-CHA-UPeC
44096	Ejulve	2019	93,0	PP
44103	Formiche Alto	2019	93,0	PP
44148	Mezquita de Jarque	2015	93,0	PP-PAR
44149	Mirambel	2016	93,0	PP-PAR
44158	Mora de Rubielos	2015	93,0	IU-CHA-UPeC
44171	Olba	2019	93,0	PODEMOS-IU
44194	Ráfales	2008	93,0	PSOE
44216	Teruel	2016	93,0	RECORTES CERO-GRUPO VERDE
44260	Villarluengo	2008	93,0	PSOE
50002	Acered	2008	93,0	PAR
50003	Agón	2016	93,0	PSOE
50014	Alcalá de Moncayo	2008	93,0	PSOE
50015	Alconchel de Ariza	2016	93,0	PSOE
50095	Ejea de los Caballeros	2011	93,0	EQUO
50133	Lagata	2015	93,0	PSOE
50135	Layana	2016	93,0	PP-PAR
50182	Muela (La)	2011	93,0	Eb
50184	Murero	2008	93,0	PAR
50193	Nuez de Ebro	2008	93,0	CHA
50200	Paniza	2008	93,0	PAR
50219	Puebla de Alfindén (La)	2015	93,0	UPYD
50222	Quinto	2015	93,0	IU-CHA-UPeC
50223	Remolinos	2016	93,0	C's
50234	San Martín de la Virgen de Moncayo	2019	93,0	PSOE
50239	Santed	2011	93,0	PP-PAR
50251	Tarazona	2011	93,0	Eb
50261	Torrellas	2015	93,0	PP-PAR
50262	Torres de Berrellén	2019	93,0	VOX
50266	Trasobares	2019	93,0	PP
50267	Uncastillo	2016	93,0	C's
50276	Valpalmas	2015	93,0	PSOE
50281	Vierlas	2016	93,0	PP-PAR
50285	Villafranca de Ebro	2019	93,0	PODEMOS-IU
50288	Villanueva de Gállego	2015	93,0	PACMA
22054	Benasque	2015	92,0	PACMA
22072	Caldearenas	2015	92,0	PODEMOS-Ahora Alto Aragón en Común
22094	Chalamera	2008	92,0	PP
22133	Labuerda	2015	92,0	PSOE
22155	Monesma y Cajigar	2015	92,0	PP-PAR
22176	Peraltilla	2008	92,0	PSOE
22190	Pueyo de Araguás (El)	2019	92,0	PSOE
22197	Robres	2016	92,0	C's
22200	Sahún	2016	92,0	PODEMOS-IU-EQUO
22215	Seira	2019	92,0	PSOE
22230	Torla-Ordesa	2015	92,0	C's
22242	Valfarta	2008	92,0	PP
22251	Villanueva de Sigena	2015	92,0	C's
44004	Aguaviva	2016	92,0	C's
44027	Arens de Lledó	2019	92,0	PP
44028	Argente	2015	92,0	PSOE
44077	Cerollera (La)	2019	92,0	PSOE
44112	Fuentes Claras	2008	92,0	PAR
44121	Gúdar	2011	92,0	PP-PAR
44145	Mas de las Matas	2011	92,0	CHA-IU
44196	Riodeva	2008	92,0	PAR
44201	Rubielos de Mora	2019	92,0	PODEMOS-IU
44210	Sarrión	2019	92,0	Cs
44227	Torre los Negros	2019	92,0	PP
44234	Tramacastiel	2011	92,0	PP-PAR
50014	Alcalá de Moncayo	2011	92,0	PSOE
50014	Alcalá de Moncayo	2016	92,0	PP-PAR
50029	Aniñón	2008	92,0	PAR
50031	Aranda de Moncayo	2016	92,0	PSOE
50044	Bardallur	2019	92,0	PP
50058	Bubierca	2011	92,0	PP-PAR
50072	Carenas	2011	92,0	PSOE
50114	Fuendetodos	2019	92,0	PP
50129	Jaraba	2019	92,0	PP
50133	Lagata	2015	92,0	PP-PAR
50143	Longares	2015	92,0	C's
50147	Luceni	2015	92,0	C's
50153	Magallón	2016	92,0	C's
50155	Malanquilla	2011	92,0	PSOE
50207	Piedratajada	2011	92,0	PSOE
50207	Piedratajada	2015	92,0	PP-PAR
50224	Retascón	2015	92,0	PP-PAR
50251	Tarazona	2016	92,0	EB
50259	Torrehermosa	2011	92,0	PP-PAR
50268	Undués de Lerda	2011	92,0	PP-PAR
22009	Albelda	2015	91,0	C's
22018	Alcubierre	2015	91,0	PODEMOS-Ahora Alto Aragón en Común
22025	Altorricón	2008	91,0	PAR
22035	Arén	2016	91,0	PP-PAR
22036	Argavieso	2008	91,0	PSOE
22042	Azlor	2019	91,0	PP
22052	Belver de Cinca	2011	91,0	CHA-IU
22075	Camporrells	2019	91,0	PSOE
22080	Capella	2016	91,0	PSOE
22082	Castejón del Puente	2008	91,0	PAR
22110	Fonz	2019	91,0	CHA
22117	Graus	2011	91,0	UPyD
22125	Huesca	2008	91,0	C's
22125	Huesca	2019	91,0	PCTE
22127	Igriés	2008	91,0	PAR
22149	Loarre	2015	91,0	PODEMOS-Ahora Alto Aragón en Común
22193	Pueyo de Santa Cruz	2016	91,0	PODEMOS-IU-EQUO
22199	Sabiñánigo	2015	91,0	UPYD
22203	Salillas	2015	91,0	PP-PAR
22206	Sangarrén	2019	91,0	PP
22229	Tolva	2008	91,0	PP
22906	Santa María de Dulcis	2008	91,0	PP
44004	Aguaviva	2019	91,0	PODEMOS-IU
44038	Belmonte de San José	2016	91,0	PSOE
44042	Blancas	2015	91,0	PSOE
44048	Cabra de Mora	2008	91,0	PSOE
44052	Calomarde	2015	91,0	PP-PAR
44070	Castellar (El)	2015	91,0	PP-PAR
44071	Castellote	2019	91,0	PODEMOS-IU
44127	Jabaloyas	2008	91,0	PSOE
44147	Mazaleón	2019	91,0	¡TERUEL EXISTE!
44201	Rubielos de Mora	2011	91,0	CHA-IU
44215	Terriente	2011	91,0	PSOE
50012	Alborge	2019	91,0	PSOE
50014	Alcalá de Moncayo	2015	91,0	PP-PAR
50031	Aranda de Moncayo	2015	91,0	PSOE
50046	Belmonte de Gracián	2019	91,0	PSOE
50051	Biota	2015	91,0	PODEMOS
50150	Lumpiaque	2019	91,0	Cs
50155	Malanquilla	2019	91,0	PP
50163	María de Huerva	2015	91,0	UPYD
50179	Moyuela	2008	91,0	PAR
50238	Santa Eulalia de Gállego	2011	91,0	PP-PAR
50239	Santed	2015	91,0	PP-PAR
50283	Villadoz	2015	91,0	PP-PAR
50284	Villafeliche	2019	91,0	PP
50285	Villafranca de Ebro	2016	91,0	C's
22002	Abizanda	2011	90,0	PP-PAR
22028	Ansó	2019	90,0	PODEMOS-IU
22046	Ballobar	2015	90,0	IU-CHA-UPeC
22047	Banastás	2016	90,0	C's
22066	Boltaña	2008	90,0	PAR
22069	Broto	2008	90,0	PAR
22074	Campo	2019	90,0	PODEMOS-IU
22089	Castillonroy	2016	90,0	PODEMOS-IU-EQUO
22090	Colungo	2011	90,0	PP-PAR
22103	Estadilla	2008	90,0	PAR
22119	Gurrea de Gállego	2019	90,0	VOX
22167	Osso de Cinca	2019	90,0	PODEMOS-IU
22186	Pozán de Vero	2019	90,0	PP
22195	Quicena	2011	90,0	PSOE
22235	Torres de Alcanadre	2016	90,0	PSOE
22252	Yebra de Basa	2008	90,0	PP
22901	Valle de Hecho	2016	90,0	C's
22904	Sotonera (La)	2019	90,0	VOX
44010	Albentosa	2015	90,0	PSOE
44012	Alcalá de la Selva	2016	90,0	PODEMOS-IU-EQUO
44034	Bañón	2011	90,0	PSOE
44045	Bronchales	2016	90,0	PODEMOS-IU-EQUO
44047	Burbáguena	2019	90,0	PP
44049	Calaceite	2019	90,0	Cs
44085	Cosa	2016	90,0	PP-PAR
44086	Cretas	2019	90,0	¡TERUEL EXISTE!
44096	Ejulve	2019	90,0	PSOE
44106	Fortanete	2015	90,0	PSOE
44115	Galve	2016	90,0	PP-PAR
44120	Guadalaviar	2016	90,0	PSOE
44132	Lagueruela	2016	90,0	PP-PAR
44135	Libros	2011	90,0	PSOE
44159	Moscardón	2011	90,0	PP-PAR
44163	Noguera de Albarracín	2015	90,0	PSOE
44168	Odón	2019	90,0	¡TERUEL EXISTE!
44189	Pozondón	2011	90,0	PP-PAR
44216	Teruel	2008	90,0	PACMA
44216	Teruel	2016	90,0	FE de las JONS
44229	Torres de Albarracín	2019	90,0	¡TERUEL EXISTE!
44264	Villel	2019	90,0	PP
50020	Alhama de Aragón	2019	90,0	VOX
50031	Aranda de Moncayo	2019	90,0	PSOE
50036	Asín	2011	90,0	PSOE
50051	Biota	2016	90,0	C's
50074	Caspe	2008	90,0	UPyD
50085	Codo	2016	90,0	PSOE
50133	Lagata	2016	90,0	PSOE
50163	María de Huerva	2016	90,0	EB
50172	Monreal de Ariza	2015	90,0	PSOE
50172	Monreal de Ariza	2019	90,0	PSOE
50185	Murillo de Gállego	2015	90,0	PP-PAR
50189	Nonaspe	2016	90,0	C's
50197	Orés	2008	90,0	PSOE
50206	Perdiguera	2016	90,0	C's
50266	Trasobares	2019	90,0	PSOE
50288	Villanueva de Gállego	2008	90,0	IU
50901	Biel	2016	90,0	PSOE
22002	Abizanda	2008	89,0	PP
22002	Abizanda	2019	89,0	PSOE
22008	Albalatillo	2016	89,0	PSOE
22059	Biescas	2019	89,0	CHA
22062	Bisaurri	2011	89,0	PSOE
22066	Boltaña	2019	89,0	Cs
22083	Castejón de Monegros	2015	89,0	PODEMOS-Ahora Alto Aragón en Común
22113	Fueva (La)	2016	89,0	C's
22131	Jasa	2008	89,0	PP
22133	Labuerda	2011	89,0	PP-PAR
22150	Loporzano	2008	89,0	PAR
22229	Tolva	2016	89,0	PP-PAR
44080	Codoñera (La)	2015	89,0	PODEMOS
44096	Ejulve	2016	89,0	PODEMOS-IU-EQUO
44109	Frías de Albarracín	2015	89,0	PSOE
44110	Fuenferrada	2016	89,0	PP-PAR
44127	Jabaloyas	2011	89,0	PP-PAR
44147	Mazaleón	2019	89,0	PODEMOS-IU
44193	Puertomingalvo	2011	89,0	PP-PAR
44196	Riodeva	2016	89,0	PP-PAR
44205	Samper de Calanda	2015	89,0	PODEMOS
44219	Tornos	2016	89,0	PSOE
44229	Torres de Albarracín	2011	89,0	PSOE
44238	Utrillas	2016	89,0	PACMA
44246	Valderrobres	2008	89,0	CHA
50034	Ariza	2019	89,0	PODEMOS-IU
50094	Daroca	2019	89,0	M PAÍS-CHA-EQUO
50095	Ejea de los Caballeros	2011	89,0	PACMA
50124	Herrera de los Navarros	2015	89,0	C's
50143	Longares	2019	89,0	Cs
50174	Montón	2019	89,0	PP
50202	Paracuellos de la Ribera	2019	89,0	PP
50240	Sástago	2008	89,0	CHA
50242	Sediles	2011	89,0	PP-PAR
50245	Sigüés	2011	89,0	PP-PAR
50256	Torralba de los Frailes	2015	89,0	PP-PAR
50272	Utebo	2016	89,0	RECORTES CERO-GRUPO VERDE
50280	Vera de Moncayo	2015	89,0	PODEMOS
50901	Biel	2019	89,0	PP
22012	Albero Bajo	2015	88,0	PP-PAR
22057	Bielsa	2019	88,0	PODEMOS-IU
