Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Temporalidad	Modalidad	orden_modalidad	Grupo de tipo de contrato	Grupo de tipo de contrato	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	23	1416	61,56521739130434782608695652173913043478
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	281	11203	39,86832740213523131672597864768683274021
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	461	11612	25,18872017353579175704989154013015184382
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	6	0	0
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	11	0	0
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	5	859	171,8
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1440	1440
Septiembre 2021	202109	Septiembre	2021	11	Bajo Cinca / Baix Cinca	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	93	0	0
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	604	302
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	46	0	0
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	6	1107	184,5
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	262	4969	18,96564885496183206106870229007633587786
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	194	2014	10,38144329896907216494845360824742268041
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	7	0	0
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	1	1
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	9	0	0
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	5	160	32
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	2	1500	750
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1029	1029
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	1	523	523
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	4	1440	360
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	4	1440	360
Septiembre 2021	202109	Septiembre	2021	12	Tarazona y el Moncayo	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	110	0	0
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	14	53	3,78571428571428571428571428571428571429
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	44	0	0
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	8	53	6,625
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	85	1889	22,22352941176470588235294117647058823529
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	102	4340	42,5490196078431372549019607843137254902
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	11	0	0
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	406	406
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	33	0	0
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	5	106	21,2
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Septiembre 2021	202109	Septiembre	2021	13	Campo de Borja	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	2	720	360
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	19	0	0
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	3	1116	372
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	30	0	0
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	2	632	316
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	2	270	135
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	4	440	110
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1	0	0
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	2	184	92
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	10	3600	360
Septiembre 2021	202109	Septiembre	2021	14	Aranda	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	2	720	360
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	221	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	41	1477	36,02439024390243902439024390243902439024
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	154	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	32	737	23,03125
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	1208	16430	13,60099337748344370860927152317880794702
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	1	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	497	10517	21,16096579476861167002012072434607645875
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	13	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	1	45	45
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	59	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	20	387	19,35
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	12	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	820	820
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	17	22697	1335,117647058823529411764705882352941176
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	5	6307	1261,4
Septiembre 2021	202109	Septiembre	2021	15	Ribera Alta del Ebro	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	8	2880	360
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	1182	0	0
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	23	342	14,86956521739130434782608695652173913043
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	388	0	0
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	20	320	16
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	628	16854	26,83757961783439490445859872611464968153
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	337	10539	31,27299703264094955489614243323442136499
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	26	0	0
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	255	85
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	11	0	0
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	7	177	25,28571428571428571428571428571428571429
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	1	360	360
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	1	0	0
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	4	900	225
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Hombres	Temporal	Otros	8	Otros	Otros	0	2	0	0
Septiembre 2021	202109	Septiembre	2021	16	Valdejalón	Mujeres	Temporal	Otros	8	Otros	Otros	0	1	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	4370	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1193	54150	45,38977367979882648784576697401508801341
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	3421	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	1097	64583	58,87237921604375569735642661804922515953
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	3	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	9203	350081	38,03987830055416711941758122351407149842
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	0	8	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	8014	342668	42,75867232343399051659595707511854255054
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	389	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	1	147	15684	106,693877551020408163265306122448979592
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	1225	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	492	21764	44,23577235772357723577235772357723577236
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	21	7560	360
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Discapacitados	4	Temp. Minusv	Temp. Minusv	1	9	3245	360,555555555555555555555555555555555556
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	15	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	71	70317	990,380281690140845070422535211267605634
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	9	7433	825,888888888888888888888888888888888889
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	0	14	0	0
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	33	32333	979,787878787878787878787878787878787879
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Relevo	Relevo	1	22	19012	864,181818181818181818181818181818181818
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Ligados a la jubilación	6	Sust. Jubilación	Sust. Jubilación	1	1	360	360
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Ligados a la formación	7	Formación	Formación	1	79	28440	360
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	98	27488	280,489795918367346938775510204081632653
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Ligados a la formación	7	Formación	Formación	1	46	15153	329,413043478260869565217391304347826087
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	99	27410	276,868686868686868686868686868686868687
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Otros	8	Otros	Otros	1	23	20375	885,86956521739130434782608695652173913
Septiembre 2021	202109	Septiembre	2021	17	Central	Hombres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	720	240
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Otros	8	Otros	Otros	1	19	15208	800,421052631578947368421052631578947368
Septiembre 2021	202109	Septiembre	2021	17	Central	Mujeres	Temporal	Otros	8	Temp. Inserción	Temp. Inserción	1	3	541	180,333333333333333333333333333333333333
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	107	0	0
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	17	686	40,35294117647058823529411764705882352941
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	32	0	0
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	5	986	197,2
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	67	3924	58,56716417910447761194029850746268656716
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	91	2480	27,25274725274725274725274725274725274725
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	3	0	0
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	6	0	0
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	7	1041	148,714285714285714285714285714285714286
Septiembre 2021	202109	Septiembre	2021	18	Ribera Baja del Ebro	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	360	360
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	161	0	0
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	5	506	101,2
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	60	0	0
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	4	542	135,5
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	83	3593	43,28915662650602409638554216867469879518
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Eventual por circunstancias de la producción	2	Eventual producción	Eventual producción	1	38	3483	91,65789473684210526315789473684210526316
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Interinidad	3	Interinidad	Interinidad	0	8	0	0
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	0	24	0	0
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Interinidad	3	Interinidad	Interinidad	1	3	125	41,66666666666666666666666666666666666667
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1024	1024
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	Ligados a la jubilación	6	Jubilación parcial	Jubilación parcial	1	1	1021	1021
Septiembre 2021	202109	Septiembre	2021	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	Ligados a la formación	7	Prácticas	Prácticas	1	1	180	180
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	0	509	0	0
Septiembre 2021	202109	Septiembre	2021	20	Comunidad de Calatayud	Hombres	Temporal	Obra o servicio	1	Obra o servicio	Obra o servicio	1	18	1063	59,05555555555555555555555555555555555556
