Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
05	Cinco Villas	2007	Regadío	77198,0	77198,0	70480,0	6047,0	671,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2007	Secano	227928,0	79087,0	46498,0	31501,0	1088,0	37670,0	0,0	13441,0	24229,0	94280,0	34150,0	30163,0	29967,0	16891,0	237,0	7726,0	7242,0	1686,0
06	Hoya de Huesca / Plana de Uesca	2007	Regadío	23758,0	23671,0	19037,0	3745,0	889,0	0,0	0,0	0,0	0,0	87,0	87,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
06	Hoya de Huesca / Plana de Uesca	2007	Secano	229249,0	106168,0	73940,0	25792,0	6436,0	45351,0	76,0	1074,0	44201,0	61835,0	22215,0	8936,0	30684,0	15895,0	46,0	9386,0	3782,0	2681,0
07	Somontano de Barbastro	2007	Regadío	16269,0	16244,0	11543,0	2432,0	2269,0	0,0	0,0	0,0	0,0	25,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2007	Secano	99870,0	41210,0	18731,0	12922,0	9557,0	29403,0	0,0	0,0	29403,0	22269,0	3846,0	4847,0	13576,0	6988,0	0,0	2815,0	2283,0	1890,0
08	Cinca Medio	2007	Regadío	34856,0	34679,0	25018,0	6887,0	2774,0	0,0	0,0	0,0	0,0	177,0	177,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2007	Secano	21283,0	6901,0	3051,0	3376,0	474,0	7477,0	0,0	0,0	7477,0	1745,0	778,0	9,0	958,0	5160,0	0,0	956,0	1824,0	2380,0
09	La Litera / La Llitera	2007	Regadío	26599,0	26581,0	20811,0	3493,0	2277,0	0,0	0,0	0,0	0,0	18,0	18,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2007	Secano	45617,0	18257,0	10241,0	5811,0	2205,0	10208,0	0,0	0,0	10208,0	14080,0	4535,0	15,0	9530,0	3072,0	0,0	901,0	1519,0	652,0
10	Los Monegros	2007	Regadío	74796,0	74762,0	61618,0	12338,0	806,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2007	Secano	197887,0	110258,0	51026,0	57676,0	1556,0	42527,0	0,0	3552,0	38975,0	32897,0	15357,0	4660,0	12880,0	12205,0	0,0	3970,0	5318,0	2917,0
11	Bajo Cinca / Baix Cinca	2007	Regadío	30440,0	30368,0	13237,0	5088,0	12043,0	0,0	0,0	0,0	0,0	72,0	72,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2007	Secano	110116,0	46815,0	15072,0	27468,0	4275,0	29029,0	0,0	1274,0	27755,0	26994,0	6271,0	5193,0	15530,0	7278,0	0,0	1983,0	3023,0	2272,0
12	Tarazona y el Moncayo	2007	Regadío	4898,0	4890,0	2326,0	1775,0	789,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2007	Secano	40079,0	10142,0	3768,0	5618,0	756,0	6807,0	0,0	4531,0	2276,0	19792,0	7109,0	5506,0	7177,0	3338,0	0,0	1973,0	1141,0	224,0
13	Campo de Borja	2007	Regadío	10909,0	10909,0	4459,0	2343,0	4107,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2007	Secano	57716,0	26233,0	7620,0	10720,0	7893,0	12380,0	0,0	5351,0	7029,0	14523,0	5428,0	3847,0	5248,0	4580,0	0,0	1658,0	2465,0	457,0
14	Aranda	2007	Regadío	1352,0	1346,0	694,0	494,0	158,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2007	Secano	54693,0	12222,0	3349,0	6655,0	2218,0	8920,0	0,0	4242,0	4678,0	29025,0	12641,0	7356,0	9028,0	4526,0	0,0	1533,0	1955,0	1038,0
15	Ribera Alta del Ebro	2007	Regadío	14902,0	14794,0	12886,0	1278,0	630,0	0,0	0,0	0,0	0,0	108,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2007	Secano	26042,0	12594,0	5740,0	6788,0	66,0	5756,0	0,0	1935,0	3821,0	989,0	347,0	288,0	354,0	6703,0	1025,0	2020,0	2978,0	680,0
16	Valdejalón	2007	Regadío	13634,0	13627,0	4052,0	1508,0	8067,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2007	Secano	79130,0	35922,0	13625,0	17691,0	4606,0	18660,0	0,0	7973,0	10687,0	17341,0	5657,0	6434,0	5250,0	7207,0	84,0	3245,0	3423,0	455,0
17	D.C. Zaragoza	2007	Regadío	34883,0	34853,0	22342,0	11230,0	1281,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2007	Secano	192525,0	78410,0	29296,0	48542,0	572,0	35487,0	0,0	11744,0	23743,0	30269,0	10089,0	11060,0	9120,0	48359,0	745,0	14334,0	30974,0	2306,0
18	Ribera Baja del Ebro	2007	Regadío	12362,0	12232,0	9119,0	1678,0	1435,0	0,0	0,0	0,0	0,0	130,0	130,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2007	Secano	86121,0	42341,0	16615,0	25608,0	118,0	18034,0	0,0	10236,0	7798,0	17044,0	2679,0	8227,0	6138,0	8702,0	20,0	922,0	4549,0	3211,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2007	Regadío	9616,0	9616,0	3338,0	1687,0	4591,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2007	Secano	88691,0	29356,0	5725,0	13256,0	10375,0	13588,0	0,0	4324,0	9264,0	36383,0	10551,0	10262,0	15570,0	9364,0	564,0	2278,0	1855,0	4667,0
20	Comunidad de Calatayud	2007	Regadío	8910,0	8837,0	3062,0	2667,0	3108,0	10,0	10,0	0,0	0,0	63,0	63,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2007	Secano	241832,0	77222,0	28034,0	35709,0	13479,0	59272,0	0,0	21996,0	37276,0	84148,0	31813,0	21663,0	30672,0	21190,0	10,0	10397,0	8187,0	2596,0
21	Campo de Cariñena	2007	Regadío	7645,0	7645,0	2161,0	277,0	5207,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2007	Secano	69233,0	38099,0	10215,0	17009,0	10875,0	9943,0	0,0	4105,0	5838,0	16219,0	6011,0	4427,0	5781,0	4972,0	0,0	1624,0	2810,0	538,0
22	Campo de Belchite	2007	Regadío	5314,0	5314,0	2159,0	1426,0	1729,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2007	Secano	98804,0	64627,0	27692,0	35348,0	1587,0	12399,0	0,0	7551,0	4848,0	16176,0	7406,0	4425,0	4345,0	5602,0	320,0	2793,0	2093,0	396,0
23	Bajo Martín	2007	Regadío	4797,0	4756,0	2237,0	1587,0	932,0	0,0	0,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2007	Secano	74662,0	46105,0	18540,0	24260,0	3305,0	16559,0	0,0	0,0	16559,0	8922,0	5356,0	276,0	3290,0	3076,0	50,0	615,0	2089,0	322,0
24	Campo de Daroca	2007	Regadío	3315,0	3311,0	2554,0	707,0	50,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2007	Secano	106969,0	58362,0	38874,0	16671,0	2817,0	11822,0	0,0	5240,0	6582,0	32418,0	11348,0	9588,0	11482,0	4367,0	0,0	1366,0	1971,0	1030,0
25	Jiloca	2007	Regadío	6898,0	6669,0	4916,0	1705,0	48,0	0,0	0,0	0,0	0,0	229,0	229,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2007	Secano	185888,0	93789,0	53981,0	38206,0	1602,0	49807,0	60,0	13282,0	36465,0	33347,0	8903,0	3656,0	20788,0	8945,0	0,0	2858,0	5521,0	566,0
26	Cuencas Mineras	2007	Regadío	1732,0	1698,0	640,0	1050,0	8,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2007	Secano	139461,0	34073,0	15439,0	17578,0	1056,0	72068,0	184,0	14624,0	57260,0	27365,0	13531,0	4592,0	9242,0	5955,0	0,0	3179,0	2304,0	472,0
27	Andorra-Sierra de Arcos	2007	Regadío	972,0	770,0	203,0	461,0	106,0	125,0	125,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2007	Secano	66704,0	16513,0	6151,0	7532,0	2830,0	31224,0	0,0	1944,0	29280,0	15571,0	10463,0	3220,0	1888,0	3396,0	10,0	482,0	2680,0	224,0
28	Bajo Aragón	2007	Regadío	8669,0	8460,0	3993,0	1416,0	3051,0	74,0	74,0	0,0	0,0	135,0	135,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2007	Secano	121514,0	48567,0	12708,0	19165,0	16694,0	44001,0	0,0	746,0	43255,0	24789,0	7045,0	7832,0	9912,0	4157,0	133,0	1280,0	2000,0	744,0
29	Comunidad de Teruel	2007	Regadío	10570,0	9088,0	6201,0	2859,0	28,0	356,0	356,0	0,0	0,0	1126,0	1126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2007	Secano	267735,0	96879,0	49959,0	46399,0	521,0	110197,0	486,0	30258,0	79453,0	48206,0	17945,0	11571,0	18690,0	12453,0	0,0	3940,0	7719,0	794,0
30	Maestrazgo	2007	Regadío	1055,0	892,0	295,0	429,0	168,0	32,0	32,0	0,0	0,0	131,0	131,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2007	Secano	119361,0	9736,0	5148,0	3860,0	728,0	70870,0	4433,0	38096,0	28341,0	29399,0	16095,0	4063,0	9241,0	9356,0	954,0	2049,0	5337,0	1016,0
31	Sierra de Albarracín	2007	Regadío	803,0	570,0	261,0	309,0	0,0	72,0	72,0	0,0	0,0	161,0	161,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2007	Secano	140863,0	16553,0	8202,0	8351,0	0,0	40983,0	4854,0	25174,0	10955,0	79006,0	21573,0	42573,0	14860,0	4321,0	0,0	1527,0	2695,0	99,0
32	Gúdar-Javalambre	2007	Regadío	2456,0	1967,0	570,0	1387,0	10,0	389,0	389,0	0,0	0,0	100,0	100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2007	Secano	231562,0	19857,0	9003,0	10423,0	431,0	98864,0	3279,0	59481,0	36104,0	103427,0	52737,0	22202,0	28488,0	9414,0	0,0	3881,0	4679,0	854,0
33	Matarraña / Matarranya	2007	Regadío	1590,0	1475,0	163,0	760,0	552,0	24,0	24,0	0,0	0,0	91,0	91,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2007	Secano	91548,0	27260,0	2521,0	5689,0	19050,0	27656,0	160,0	4721,0	22775,0	32929,0	21815,0	4233,0	6881,0	3703,0	0,0	1447,0	1540,0	716,0
01	La Jacetania	2006	Regadío	1709,0	1696,0	997,0	687,0	12,0	9,0	9,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2006	Secano	182830,0	24835,0	16738,0	8004,0	93,0	63468,0	558,0	36569,0	26341,0	75609,0	56735,0	12683,0	6191,0	18918,0	0,0	14434,0	1915,0	2569,0
02	Alto Gállego	2006	Regadío	1056,0	645,0	419,0	226,0	0,0	408,0	408,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2006	Secano	133563,0	8023,0	3884,0	4136,0	3,0	48685,0	7648,0	18641,0	22396,0	62095,0	46125,0	3313,0	12657,0	14760,0	0,0	11043,0	867,0	2850,0
03	Sobrarbe	2006	Regadío	1698,0	1158,0	712,0	411,0	35,0	540,0	540,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2006	Secano	218258,0	11635,0	5660,0	5541,0	434,0	73933,0	10912,0	29903,0	33118,0	105949,0	58531,0	32867,0	14551,0	26741,0	0,0	19225,0	1999,0	5517,0
04	La Ribagorza	2006	Regadío	1736,0	1271,0	812,0	437,0	22,0	465,0	465,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2006	Secano	244183,0	30372,0	17380,0	11485,0	1507,0	88989,0	2167,0	22305,0	64517,0	99122,0	33981,0	32415,0	32726,0	25700,0	0,0	18227,0	2775,0	4698,0
05	Cinco Villas	2006	Regadío	65986,0	65986,0	61109,0	4386,0	491,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2006	Secano	238878,0	91477,0	57868,0	32350,0	1259,0	32295,0	0,0	7877,0	24418,0	97646,0	35314,0	31165,0	31167,0	17460,0	237,0	8330,0	7212,0	1681,0
06	Hoya de Huesca / Plana de Uesca	2006	Regadío	22556,0	22396,0	17732,0	3799,0	865,0	0,0	0,0	0,0	0,0	160,0	160,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
06	Hoya de Huesca / Plana de Uesca	2006	Secano	229879,0	107686,0	72713,0	28785,0	6188,0	43411,0	76,0	2596,0	40739,0	62782,0	22330,0	9011,0	31441,0	16000,0	0,0	10222,0	3483,0	2295,0
07	Somontano de Barbastro	2006	Regadío	15913,0	15883,0	11064,0	2689,0	2130,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
07	Somontano de Barbastro	2006	Secano	99845,0	41728,0	18301,0	14033,0	9394,0	29063,0	0,0	0,0	29063,0	22149,0	3773,0	4821,0	13555,0	6905,0	0,0	3114,0	2091,0	1700,0
08	Cinca Medio	2006	Regadío	33304,0	33082,0	22890,0	7526,0	2666,0	0,0	0,0	0,0	0,0	222,0	222,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
08	Cinca Medio	2006	Secano	21329,0	7021,0	2871,0	3693,0	457,0	7339,0	0,0	0,0	7339,0	1933,0	875,0	23,0	1035,0	5036,0	0,0	1011,0	1828,0	2197,0
09	La Litera / La Llitera	2006	Regadío	25165,0	25153,0	19390,0	3544,0	2219,0	0,0	0,0	0,0	0,0	12,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
09	La Litera / La Llitera	2006	Secano	45633,0	18611,0	10159,0	6290,0	2162,0	12643,0	0,0	0,0	12643,0	10770,0	2573,0	51,0	8146,0	3609,0	0,0	1926,0	1331,0	352,0
10	Los Monegros	2006	Regadío	70810,0	70724,0	55429,0	14522,0	773,0	0,0	0,0	0,0	0,0	86,0	86,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
10	Los Monegros	2006	Secano	197838,0	113613,0	52365,0	59680,0	1568,0	38356,0	0,0	1780,0	36576,0	32963,0	15402,0	4707,0	12854,0	12906,0	0,0	7836,0	3954,0	1116,0
11	Bajo Cinca / Baix Cinca	2006	Regadío	29438,0	29250,0	12503,0	5242,0	11505,0	0,0	0,0	0,0	0,0	188,0	188,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
11	Bajo Cinca / Baix Cinca	2006	Secano	110221,0	49591,0	15494,0	29754,0	4343,0	26908,0	0,0	74,0	26834,0	26697,0	10216,0	4887,0	11594,0	7025,0	0,0	3011,0	2115,0	1899,0
12	Tarazona y el Moncayo	2006	Regadío	7154,0	7146,0	2760,0	3453,0	933,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
12	Tarazona y el Moncayo	2006	Secano	37649,0	10435,0	5207,0	4367,0	861,0	4401,0	0,0	3305,0	1096,0	19492,0	6809,0	5506,0	7177,0	3321,0	0,0	1972,0	1125,0	224,0
13	Campo de Borja	2006	Regadío	13022,0	13022,0	4965,0	3937,0	4120,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
13	Campo de Borja	2006	Secano	55374,0	29512,0	8751,0	12202,0	8559,0	7413,0	0,0	2011,0	5402,0	13932,0	5228,0	3647,0	5057,0	4517,0	0,0	1600,0	2465,0	452,0
14	Aranda	2006	Regadío	1361,0	1355,0	56,0	1121,0	178,0	0,0	0,0	0,0	0,0	6,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
14	Aranda	2006	Secano	54669,0	13992,0	3029,0	7971,0	2992,0	6194,0	0,0	959,0	5235,0	29769,0	12818,0	7468,0	9483,0	4714,0	0,0	1653,0	2023,0	1038,0
15	Ribera Alta del Ebro	2006	Regadío	15932,0	15824,0	12886,0	2232,0	706,0	0,0	0,0	0,0	0,0	108,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
15	Ribera Alta del Ebro	2006	Secano	24799,0	12289,0	5811,0	6381,0	97,0	4384,0	0,0	490,0	3894,0	1281,0	639,0	288,0	354,0	6845,0	1025,0	1827,0	3151,0	842,0
16	Valdejalón	2006	Regadío	15366,0	15359,0	3559,0	3496,0	8304,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
16	Valdejalón	2006	Secano	77149,0	44044,0	15113,0	22970,0	5961,0	9420,0	0,0	1260,0	8160,0	16795,0	5557,0	6088,0	5150,0	6890,0	84,0	3028,0	3323,0	455,0
17	D.C. Zaragoza	2006	Regadío	46659,0	46629,0	23728,0	21626,0	1275,0	0,0	0,0	0,0	0,0	30,0	30,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
17	D.C. Zaragoza	2006	Secano	179748,0	83920,0	32965,0	50076,0	879,0	22273,0	0,0	6244,0	16029,0	30269,0	10089,0	11060,0	9120,0	43286,0	745,0	12224,0	28011,0	2306,0
18	Ribera Baja del Ebro	2006	Regadío	13533,0	13403,0	9771,0	2398,0	1234,0	0,0	0,0	0,0	0,0	130,0	130,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
18	Ribera Baja del Ebro	2006	Secano	84752,0	45832,0	19000,0	26724,0	108,0	11623,0	0,0	3035,0	8588,0	18824,0	3179,0	9177,0	6468,0	8473,0	20,0	722,0	4520,0	3211,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2006	Regadío	10160,0	10160,0	3472,0	2068,0	4620,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
19	Bajo Aragón-Caspe / Baix Aragó-Casp	2006	Secano	88013,0	33705,0	7903,0	14691,0	11111,0	9631,0	0,0	1426,0	8205,0	35503,0	10445,0	10062,0	14996,0	9174,0	564,0	2138,0	1805,0	4667,0
20	Comunidad de Calatayud	2006	Regadío	12118,0	12040,0	2792,0	5990,0	3258,0	10,0	10,0	0,0	0,0	68,0	68,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
20	Comunidad de Calatayud	2006	Secano	238363,0	95163,0	34686,0	44576,0	15901,0	40789,0	0,0	6512,0	34277,0	81206,0	30904,0	20572,0	29730,0	21205,0	10,0	10430,0	8201,0	2564,0
21	Campo de Cariñena	2006	Regadío	7175,0	7175,0	1575,0	403,0	5197,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
21	Campo de Cariñena	2006	Secano	69645,0	43349,0	10819,0	20619,0	11911,0	5330,0	0,0	926,0	4404,0	16119,0	5961,0	4367,0	5791,0	4847,0	0,0	1599,0	2760,0	488,0
22	Campo de Belchite	2006	Regadío	4448,0	4448,0	1219,0	1502,0	1727,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
22	Campo de Belchite	2006	Secano	99689,0	70982,0	33377,0	35809,0	1796,0	7500,0	0,0	3457,0	4043,0	15825,0	7335,0	4145,0	4345,0	5382,0	320,0	2673,0	1993,0	396,0
23	Bajo Martín	2006	Regadío	4861,0	4820,0	2376,0	1521,0	923,0	0,0	0,0	0,0	0,0	41,0	41,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
23	Bajo Martín	2006	Secano	74539,0	45722,0	19791,0	22742,0	3189,0	16628,0	0,0	0,0	16628,0	9113,0	5356,0	276,0	3481,0	3076,0	50,0	615,0	2089,0	322,0
24	Campo de Daroca	2006	Regadío	2081,0	1852,0	1129,0	666,0	57,0	0,0	0,0	0,0	0,0	229,0	229,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
24	Campo de Daroca	2006	Secano	108244,0	63430,0	41761,0	18431,0	3238,0	6843,0	0,0	1431,0	5412,0	33770,0	11738,0	10033,0	11999,0	4201,0	0,0	1253,0	1971,0	977,0
25	Jiloca	2006	Regadío	6756,0	6531,0	4806,0	1681,0	44,0	0,0	0,0	0,0	0,0	225,0	225,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2006	Secano	185970,0	93777,0	52478,0	39697,0	1602,0	49901,0	60,0	13282,0	36559,0	33347,0	8903,0	3656,0	20788,0	8945,0	0,0	2858,0	5521,0	566,0
26	Cuencas Mineras	2006	Regadío	1764,0	1730,0	651,0	1071,0	8,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2006	Secano	139410,0	34032,0	15185,0	17820,0	1027,0	72073,0	184,0	14624,0	57265,0	27350,0	13531,0	4592,0	9227,0	5955,0	0,0	3179,0	2304,0	472,0
27	Andorra-Sierra de Arcos	2006	Regadío	1019,0	817,0	185,0	536,0	96,0	125,0	125,0	0,0	0,0	77,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2006	Secano	66649,0	16371,0	6062,0	7435,0	2874,0	31315,0	0,0	1944,0	29371,0	15567,0	10463,0	3220,0	1884,0	3396,0	10,0	482,0	2680,0	224,0
28	Bajo Aragón	2006	Regadío	8329,0	8120,0	3741,0	1530,0	2849,0	74,0	74,0	0,0	0,0	135,0	135,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2006	Secano	121782,0	48775,0	12138,0	20146,0	16491,0	44061,0	0,0	746,0	43315,0	24789,0	7045,0	7832,0	9912,0	4157,0	133,0	1280,0	2000,0	744,0
29	Comunidad de Teruel	2006	Regadío	10682,0	9200,0	6237,0	2937,0	26,0	356,0	356,0	0,0	0,0	1126,0	1126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2006	Secano	267520,0	96260,0	51669,0	44061,0	530,0	110610,0	486,0	30258,0	79866,0	48197,0	17945,0	11571,0	18681,0	12453,0	0,0	3940,0	7719,0	794,0
30	Maestrazgo	2006	Regadío	1088,0	925,0	282,0	473,0	170,0	32,0	32,0	0,0	0,0	131,0	131,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2006	Secano	119317,0	8988,0	3442,0	4822,0	724,0	71560,0	4433,0	38096,0	29031,0	29413,0	16095,0	4063,0	9255,0	9356,0	954,0	2049,0	5337,0	1016,0
31	Sierra de Albarracín	2006	Regadío	783,0	550,0	246,0	304,0	0,0	72,0	72,0	0,0	0,0	161,0	161,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2006	Secano	140879,0	16502,0	8017,0	8485,0	0,0	41050,0	4854,0	25174,0	11022,0	79006,0	21573,0	42573,0	14860,0	4321,0	0,0	1527,0	2695,0	99,0
32	Gúdar-Javalambre	2006	Regadío	2505,0	2016,0	609,0	1401,0	6,0	389,0	389,0	0,0	0,0	100,0	100,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2006	Secano	231494,0	19379,0	7344,0	11606,0	429,0	99031,0	3279,0	59481,0	36271,0	103670,0	52737,0	22509,0	28424,0	9414,0	0,0	3881,0	4679,0	854,0
33	Matarraña / Matarranya	2006	Regadío	1594,0	1479,0	170,0	795,0	514,0	24,0	24,0	0,0	0,0	91,0	91,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2006	Secano	91531,0	27229,0	2295,0	6006,0	18928,0	27670,0	160,0	4721,0	22789,0	32929,0	21815,0	4233,0	6881,0	3703,0	0,0	1447,0	1540,0	716,0
01	La Jacetania	2005	Regadío	1706,0	1693,0	1091,0	587,0	15,0	9,0	9,0	0,0	0,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
01	La Jacetania	2005	Secano	182707,0	23187,0	15532,0	7573,0	82,0	64449,0	558,0	37550,0	26341,0	76153,0	56856,0	12773,0	6524,0	18918,0	0,0	14434,0	1915,0	2569,0
02	Alto Gállego	2005	Regadío	1057,0	646,0	456,0	190,0	0,0	408,0	408,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
02	Alto Gállego	2005	Secano	133716,0	8176,0	4557,0	3616,0	3,0	48685,0	7648,0	18641,0	22396,0	62095,0	46125,0	3313,0	12657,0	14760,0	0,0	11043,0	867,0	2850,0
03	Sobrarbe	2005	Regadío	1741,0	1201,0	779,0	375,0	47,0	540,0	540,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
03	Sobrarbe	2005	Secano	218442,0	11811,0	6067,0	5330,0	414,0	73941,0	10912,0	29911,0	33118,0	105949,0	58531,0	32867,0	14551,0	26741,0	0,0	19225,0	1999,0	5517,0
04	La Ribagorza	2005	Regadío	1716,0	1251,0	914,0	313,0	24,0	465,0	465,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
04	La Ribagorza	2005	Secano	244355,0	30244,0	18501,0	10242,0	1501,0	88989,0	2167,0	22305,0	64517,0	99422,0	33981,0	32415,0	33026,0	25700,0	0,0	18227,0	2775,0	4698,0
05	Cinco Villas	2005	Regadío	63074,0	63074,0	52317,0	10308,0	449,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
05	Cinco Villas	2005	Secano	234229,0	88548,0	54197,0	33258,0	1093,0	34530,0	0,0	10460,0	24070,0	94231,0	34146,0	30267,0	29818,0	16920,0	230,0	8197,0	6932,0	1561,0
06	Hoya de Huesca / Plana de Uesca	2005	Regadío	23210,0	23050,0	16429,0	5688,0	933,0	0,0	0,0	0,0	0,0	160,0	160,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
