Año	Residencia provincia código	Residencia municipio código	Residencia municipio nombre	Tipo de nacionalidad	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad continente nombre	Sexo	Personas
1998	22	22130	Jaca	Españoles	01	UE-15	Europa	Mujeres	5635
1998	22	22130	Jaca	Extranjeros	01	UE-15	Europa	Mujeres	16
1998	22	22130	Jaca	Extranjeros	03	Magreb	África	Mujeres	2
1998	22	22130	Jaca	Extranjeros	06	Resto de América	América	Mujeres	7
1998	22	22131	Jasa	Españoles	01	UE-15	Europa	Mujeres	57
1998	22	22133	Labuerda	Españoles	01	UE-15	Europa	Mujeres	78
1998	22	22135	Laluenga	Españoles	01	UE-15	Europa	Mujeres	126
1998	22	22135	Laluenga	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22136	Lalueza	Españoles	01	UE-15	Europa	Mujeres	571
1998	22	22136	Lalueza	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22136	Lalueza	Extranjeros	06	Resto de América	América	Mujeres	4
1998	22	22137	Lanaja	Españoles	01	UE-15	Europa	Mujeres	762
1998	22	22137	Lanaja	Extranjeros	03	Magreb	África	Mujeres	1
1998	22	22137	Lanaja	Extranjeros	06	Resto de América	América	Mujeres	3
1998	22	22139	Laperdiguera	Españoles	01	UE-15	Europa	Mujeres	51
1998	22	22141	Lascellas-Ponzano	Españoles	01	UE-15	Europa	Mujeres	80
1998	22	22142	Lascuarre	Españoles	01	UE-15	Europa	Mujeres	78
1998	22	22142	Lascuarre	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22143	Laspaúles	Españoles	01	UE-15	Europa	Mujeres	128
1998	22	22144	Laspuña	Españoles	01	UE-15	Europa	Mujeres	123
1998	22	22144	Laspuña	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22149	Loarre	Españoles	01	UE-15	Europa	Mujeres	183
1998	22	22149	Loarre	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22150	Loporzano	Españoles	01	UE-15	Europa	Mujeres	252
1998	22	22150	Loporzano	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22151	Loscorrales	Españoles	01	UE-15	Europa	Mujeres	61
1998	22	22155	Monesma y Cajigar	Españoles	01	UE-15	Europa	Mujeres	50
1998	22	22156	Monflorite-Lascasas	Españoles	01	UE-15	Europa	Mujeres	87
1998	22	22157	Montanuy	Españoles	01	UE-15	Europa	Mujeres	136
1998	22	22158	Monzón	Españoles	01	UE-15	Europa	Mujeres	7191
1998	22	22158	Monzón	Extranjeros	01	UE-15	Europa	Mujeres	15
1998	22	22158	Monzón	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
1998	22	22158	Monzón	Extranjeros	03	Magreb	África	Mujeres	8
1998	22	22158	Monzón	Extranjeros	04	Resto de África	África	Mujeres	2
1998	22	22158	Monzón	Extranjeros	05	América del Norte	América	Mujeres	2
1998	22	22158	Monzón	Extranjeros	06	Resto de América	América	Mujeres	6
1998	22	22158	Monzón	Extranjeros	07	Asia	Asia	Mujeres	2
1998	22	22160	Naval	Españoles	01	UE-15	Europa	Mujeres	147
1998	22	22160	Naval	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	22	22160	Naval	Extranjeros	08	Oceanía	Oceanía	Mujeres	1
1998	22	22162	Novales	Españoles	01	UE-15	Europa	Mujeres	91
1998	22	22162	Novales	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	22	22163	Nueno	Españoles	01	UE-15	Europa	Mujeres	95
1998	22	22163	Nueno	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22164	Olvena	Españoles	01	UE-15	Europa	Mujeres	31
1998	22	22165	Ontiñena	Españoles	01	UE-15	Europa	Mujeres	323
1998	22	22165	Ontiñena	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22167	Osso de Cinca	Españoles	01	UE-15	Europa	Mujeres	338
1998	22	22167	Osso de Cinca	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22167	Osso de Cinca	Extranjeros	03	Magreb	África	Mujeres	4
1998	22	22167	Osso de Cinca	Extranjeros	06	Resto de América	América	Mujeres	2
1998	22	22168	Palo	Españoles	01	UE-15	Europa	Mujeres	12
1998	22	22170	Panticosa	Españoles	01	UE-15	Europa	Mujeres	320
1998	22	22170	Panticosa	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	22	22172	Peñalba	Españoles	01	UE-15	Europa	Mujeres	404
1998	22	22172	Peñalba	Extranjeros	03	Magreb	África	Mujeres	1
1998	22	22172	Peñalba	Extranjeros	05	América del Norte	América	Mujeres	1
1998	22	22173	Peñas de Riglos (Las)	Españoles	01	UE-15	Europa	Mujeres	119
1998	22	22173	Peñas de Riglos (Las)	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22174	Peralta de Alcofea	Españoles	01	UE-15	Europa	Mujeres	364
1998	22	22174	Peralta de Alcofea	Extranjeros	06	Resto de América	América	Mujeres	2
1998	22	22175	Peralta de Calasanz	Españoles	01	UE-15	Europa	Mujeres	139
1998	22	22176	Peraltilla	Españoles	01	UE-15	Europa	Mujeres	78
1998	22	22176	Peraltilla	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22177	Perarrúa	Españoles	01	UE-15	Europa	Mujeres	71
1998	22	22178	Pertusa	Españoles	01	UE-15	Europa	Mujeres	72
1998	22	22181	Piracés	Españoles	01	UE-15	Europa	Mujeres	37
1998	22	22182	Plan	Españoles	01	UE-15	Europa	Mujeres	138
1998	22	22184	Poleñino	Españoles	01	UE-15	Europa	Mujeres	124
1998	22	22184	Poleñino	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22186	Pozán de Vero	Españoles	01	UE-15	Europa	Mujeres	132
1998	22	22187	Puebla de Castro (La)	Españoles	01	UE-15	Europa	Mujeres	145
1998	22	22187	Puebla de Castro (La)	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22188	Puente de Montañana	Españoles	01	UE-15	Europa	Mujeres	68
1998	22	22188	Puente de Montañana	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22189	Puértolas	Españoles	01	UE-15	Europa	Mujeres	92
1998	22	22189	Puértolas	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22190	Pueyo de Araguás (El)	Españoles	01	UE-15	Europa	Mujeres	63
1998	22	22193	Pueyo de Santa Cruz	Españoles	01	UE-15	Europa	Mujeres	170
1998	22	22193	Pueyo de Santa Cruz	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	22	22193	Pueyo de Santa Cruz	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22195	Quicena	Españoles	01	UE-15	Europa	Mujeres	63
1998	22	22195	Quicena	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22197	Robres	Españoles	01	UE-15	Europa	Mujeres	329
1998	22	22197	Robres	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22197	Robres	Extranjeros	05	América del Norte	América	Mujeres	3
1998	22	22199	Sabiñánigo	Españoles	01	UE-15	Europa	Mujeres	4251
1998	22	22199	Sabiñánigo	Extranjeros	01	UE-15	Europa	Mujeres	6
1998	22	22199	Sabiñánigo	Extranjeros	06	Resto de América	América	Mujeres	3
1998	22	22199	Sabiñánigo	Extranjeros	07	Asia	Asia	Mujeres	1
1998	22	22200	Sahún	Españoles	01	UE-15	Europa	Mujeres	139
1998	22	22200	Sahún	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22201	Salas Altas	Españoles	01	UE-15	Europa	Mujeres	187
1998	22	22201	Salas Altas	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22201	Salas Altas	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22203	Salillas	Españoles	01	UE-15	Europa	Mujeres	59
1998	22	22203	Salillas	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22204	Sallent de Gállego	Españoles	01	UE-15	Europa	Mujeres	463
1998	22	22204	Sallent de Gállego	Extranjeros	01	UE-15	Europa	Mujeres	12
1998	22	22204	Sallent de Gállego	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22204	Sallent de Gállego	Extranjeros	08	Oceanía	Oceanía	Mujeres	3
1998	22	22205	San Esteban de Litera	Españoles	01	UE-15	Europa	Mujeres	316
1998	22	22205	San Esteban de Litera	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22206	Sangarrén	Españoles	01	UE-15	Europa	Mujeres	143
1998	22	22207	San Juan de Plan	Españoles	01	UE-15	Europa	Mujeres	68
1998	22	22207	San Juan de Plan	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	22	22207	San Juan de Plan	Extranjeros	05	América del Norte	América	Mujeres	1
1998	22	22213	Sariñena	Españoles	01	UE-15	Europa	Mujeres	2010
1998	22	22213	Sariñena	Extranjeros	01	UE-15	Europa	Mujeres	7
1998	22	22213	Sariñena	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
1998	22	22213	Sariñena	Extranjeros	04	Resto de África	África	Mujeres	2
1998	22	22213	Sariñena	Extranjeros	06	Resto de América	América	Mujeres	5
1998	22	22214	Secastilla	Españoles	01	UE-15	Europa	Mujeres	92
1998	22	22214	Secastilla	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22215	Seira	Españoles	01	UE-15	Europa	Mujeres	99
1998	22	22215	Seira	Extranjeros	01	UE-15	Europa	Mujeres	4
1998	22	22217	Sena	Españoles	01	UE-15	Europa	Mujeres	281
1998	22	22217	Sena	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22217	Sena	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22218	Senés de Alcubierre	Españoles	01	UE-15	Europa	Mujeres	29
1998	22	22220	Sesa	Españoles	01	UE-15	Europa	Mujeres	130
1998	22	22220	Sesa	Extranjeros	04	Resto de África	África	Mujeres	1
1998	22	22221	Sesué	Españoles	01	UE-15	Europa	Mujeres	59
1998	22	22222	Siétamo	Españoles	01	UE-15	Europa	Mujeres	164
1998	22	22222	Siétamo	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22223	Sopeira	Españoles	01	UE-15	Europa	Mujeres	52
1998	22	22225	Tamarite de Litera	Españoles	01	UE-15	Europa	Mujeres	1916
1998	22	22225	Tamarite de Litera	Extranjeros	01	UE-15	Europa	Mujeres	4
1998	22	22225	Tamarite de Litera	Extranjeros	04	Resto de África	África	Mujeres	3
1998	22	22225	Tamarite de Litera	Extranjeros	06	Resto de América	América	Mujeres	2
1998	22	22226	Tardienta	Españoles	01	UE-15	Europa	Mujeres	512
1998	22	22227	Tella-Sin	Españoles	01	UE-15	Europa	Mujeres	130
1998	22	22228	Tierz	Españoles	01	UE-15	Europa	Mujeres	89
1998	22	22229	Tolva	Españoles	01	UE-15	Europa	Mujeres	97
1998	22	22229	Tolva	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
1998	22	22230	Torla-Ordesa	Españoles	01	UE-15	Europa	Mujeres	156
1998	22	22232	Torralba de Aragón	Españoles	01	UE-15	Europa	Mujeres	70
1998	22	22232	Torralba de Aragón	Extranjeros	03	Magreb	África	Mujeres	1
1998	22	22233	Torre la Ribera	Españoles	01	UE-15	Europa	Mujeres	55
1998	22	22234	Torrente de Cinca	Españoles	01	UE-15	Europa	Mujeres	566
1998	22	22235	Torres de Alcanadre	Españoles	01	UE-15	Europa	Mujeres	59
1998	22	22236	Torres de Barbués	Españoles	01	UE-15	Europa	Mujeres	178
1998	22	22236	Torres de Barbués	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22239	Tramaced	Españoles	01	UE-15	Europa	Mujeres	41
1998	22	22239	Tramaced	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22242	Valfarta	Españoles	01	UE-15	Europa	Mujeres	45
1998	22	22243	Valle de Bardají	Españoles	01	UE-15	Europa	Mujeres	27
1998	22	22244	Valle de Lierp	Españoles	01	UE-15	Europa	Mujeres	29
1998	22	22245	Velilla de Cinca	Españoles	01	UE-15	Europa	Mujeres	244
1998	22	22245	Velilla de Cinca	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22246	Beranuy	Españoles	01	UE-15	Europa	Mujeres	53
1998	22	22246	Beranuy	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22247	Viacamp y Litera	Españoles	01	UE-15	Europa	Mujeres	11
1998	22	22249	Villanova	Españoles	01	UE-15	Europa	Mujeres	48
1998	22	22250	Villanúa	Españoles	01	UE-15	Europa	Mujeres	162
1998	22	22250	Villanúa	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22250	Villanúa	Extranjeros	05	América del Norte	América	Mujeres	2
1998	22	22251	Villanueva de Sigena	Españoles	01	UE-15	Europa	Mujeres	243
1998	22	22251	Villanueva de Sigena	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	22	22251	Villanueva de Sigena	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22252	Yebra de Basa	Españoles	01	UE-15	Europa	Mujeres	64
1998	22	22252	Yebra de Basa	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22253	Yésero	Españoles	01	UE-15	Europa	Mujeres	28
1998	22	22254	Zaidín	Españoles	01	UE-15	Europa	Mujeres	844
1998	22	22254	Zaidín	Extranjeros	06	Resto de América	América	Mujeres	2
1998	22	22901	Valle de Hecho	Españoles	01	UE-15	Europa	Mujeres	464
1998	22	22901	Valle de Hecho	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22902	Puente la Reina de Jaca	Españoles	01	UE-15	Europa	Mujeres	116
1998	22	22903	San Miguel del Cinca	Españoles	01	UE-15	Europa	Mujeres	430
1998	22	22904	Sotonera (La)	Españoles	01	UE-15	Europa	Mujeres	511
1998	22	22904	Sotonera (La)	Extranjeros	06	Resto de América	América	Mujeres	2
1998	22	22905	Lupiñén-Ortilla	Españoles	01	UE-15	Europa	Mujeres	165
1998	22	22906	Santa María de Dulcis	Españoles	01	UE-15	Europa	Mujeres	101
1998	22	22906	Santa María de Dulcis	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	22	22906	Santa María de Dulcis	Extranjeros	06	Resto de América	América	Mujeres	1
1998	22	22907	Aínsa-Sobrarbe	Españoles	01	UE-15	Europa	Mujeres	741
1998	22	22907	Aínsa-Sobrarbe	Extranjeros	01	UE-15	Europa	Mujeres	8
1998	22	22907	Aínsa-Sobrarbe	Extranjeros	02	Resto de Europa	Europa	Mujeres	2
1998	22	22907	Aínsa-Sobrarbe	Extranjeros	06	Resto de América	América	Mujeres	2
1998	22	22909	Vencillón	Españoles	01	UE-15	Europa	Mujeres	235
1998	44	44001	Ababuj	Españoles	01	UE-15	Europa	Mujeres	38
1998	44	44002	Abejuela	Españoles	01	UE-15	Europa	Mujeres	24
1998	44	44003	Aguatón	Españoles	01	UE-15	Europa	Mujeres	16
1998	44	44004	Aguaviva	Españoles	01	UE-15	Europa	Mujeres	312
1998	44	44004	Aguaviva	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44005	Aguilar del Alfambra	Españoles	01	UE-15	Europa	Mujeres	42
1998	44	44006	Alacón	Españoles	01	UE-15	Europa	Mujeres	220
1998	44	44006	Alacón	Extranjeros	03	Magreb	África	Mujeres	6
1998	44	44007	Alba	Españoles	01	UE-15	Europa	Mujeres	141
1998	44	44008	Albalate del Arzobispo	Españoles	01	UE-15	Europa	Mujeres	1207
1998	44	44008	Albalate del Arzobispo	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44008	Albalate del Arzobispo	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44009	Albarracín	Españoles	01	UE-15	Europa	Mujeres	504
1998	44	44009	Albarracín	Extranjeros	03	Magreb	África	Mujeres	1
1998	44	44009	Albarracín	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44010	Albentosa	Españoles	01	UE-15	Europa	Mujeres	137
1998	44	44011	Alcaine	Españoles	01	UE-15	Europa	Mujeres	24
1998	44	44011	Alcaine	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
1998	44	44012	Alcalá de la Selva	Españoles	01	UE-15	Europa	Mujeres	214
1998	44	44012	Alcalá de la Selva	Extranjeros	06	Resto de América	América	Mujeres	2
1998	44	44013	Alcañiz	Españoles	01	UE-15	Europa	Mujeres	6431
1998	44	44013	Alcañiz	Extranjeros	01	UE-15	Europa	Mujeres	13
1998	44	44013	Alcañiz	Extranjeros	02	Resto de Europa	Europa	Mujeres	4
1998	44	44013	Alcañiz	Extranjeros	03	Magreb	África	Mujeres	6
1998	44	44013	Alcañiz	Extranjeros	04	Resto de África	África	Mujeres	26
1998	44	44013	Alcañiz	Extranjeros	05	América del Norte	América	Mujeres	1
1998	44	44013	Alcañiz	Extranjeros	06	Resto de América	América	Mujeres	10
1998	44	44013	Alcañiz	Extranjeros	07	Asia	Asia	Mujeres	2
1998	44	44014	Alcorisa	Españoles	01	UE-15	Europa	Mujeres	1636
1998	44	44014	Alcorisa	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	44	44014	Alcorisa	Extranjeros	04	Resto de África	África	Mujeres	1
1998	44	44014	Alcorisa	Extranjeros	05	América del Norte	América	Mujeres	1
1998	44	44014	Alcorisa	Extranjeros	06	Resto de América	América	Mujeres	6
1998	44	44016	Alfambra	Españoles	01	UE-15	Europa	Mujeres	334
1998	44	44017	Aliaga	Españoles	01	UE-15	Europa	Mujeres	198
1998	44	44018	Almohaja	Españoles	01	UE-15	Europa	Mujeres	11
1998	44	44019	Alobras	Españoles	01	UE-15	Europa	Mujeres	41
1998	44	44020	Alpeñés	Españoles	01	UE-15	Europa	Mujeres	13
1998	44	44021	Allepuz	Españoles	01	UE-15	Europa	Mujeres	71
1998	44	44022	Alloza	Españoles	01	UE-15	Europa	Mujeres	423
1998	44	44023	Allueva	Españoles	01	UE-15	Europa	Mujeres	5
1998	44	44024	Anadón	Españoles	01	UE-15	Europa	Mujeres	9
1998	44	44025	Andorra	Españoles	01	UE-15	Europa	Mujeres	3946
1998	44	44026	Arcos de las Salinas	Españoles	01	UE-15	Europa	Mujeres	81
1998	44	44027	Arens de Lledó	Españoles	01	UE-15	Europa	Mujeres	127
1998	44	44028	Argente	Españoles	01	UE-15	Europa	Mujeres	128
1998	44	44029	Ariño	Españoles	01	UE-15	Europa	Mujeres	463
1998	44	44031	Azaila	Españoles	01	UE-15	Europa	Mujeres	85
1998	44	44032	Bádenas	Españoles	01	UE-15	Europa	Mujeres	13
1998	44	44033	Báguena	Españoles	01	UE-15	Europa	Mujeres	258
1998	44	44034	Bañón	Españoles	01	UE-15	Europa	Mujeres	84
1998	44	44035	Barrachina	Españoles	01	UE-15	Europa	Mujeres	79
1998	44	44035	Barrachina	Extranjeros	01	UE-15	Europa	Mujeres	4
1998	44	44036	Bea	Españoles	01	UE-15	Europa	Mujeres	21
1998	44	44037	Beceite	Españoles	01	UE-15	Europa	Mujeres	318
1998	44	44037	Beceite	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	44	44037	Beceite	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44038	Belmonte de San José	Españoles	01	UE-15	Europa	Mujeres	73
1998	44	44038	Belmonte de San José	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44039	Bello	Españoles	01	UE-15	Europa	Mujeres	220
1998	44	44040	Berge	Españoles	01	UE-15	Europa	Mujeres	105
1998	44	44040	Berge	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44041	Bezas	Españoles	01	UE-15	Europa	Mujeres	34
1998	44	44042	Blancas	Españoles	01	UE-15	Europa	Mujeres	92
1998	44	44043	Blesa	Españoles	01	UE-15	Europa	Mujeres	63
1998	44	44044	Bordón	Españoles	01	UE-15	Europa	Mujeres	65
1998	44	44044	Bordón	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44045	Bronchales	Españoles	01	UE-15	Europa	Mujeres	204
1998	44	44046	Bueña	Españoles	01	UE-15	Europa	Mujeres	46
1998	44	44047	Burbáguena	Españoles	01	UE-15	Europa	Mujeres	176
1998	44	44048	Cabra de Mora	Españoles	01	UE-15	Europa	Mujeres	46
1998	44	44049	Calaceite	Españoles	01	UE-15	Europa	Mujeres	607
1998	44	44049	Calaceite	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	44	44049	Calaceite	Extranjeros	03	Magreb	África	Mujeres	2
1998	44	44049	Calaceite	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44050	Calamocha	Españoles	01	UE-15	Europa	Mujeres	2016
1998	44	44050	Calamocha	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44050	Calamocha	Extranjeros	02	Resto de Europa	Europa	Mujeres	1
1998	44	44050	Calamocha	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44051	Calanda	Españoles	01	UE-15	Europa	Mujeres	1745
1998	44	44051	Calanda	Extranjeros	01	UE-15	Europa	Mujeres	4
1998	44	44051	Calanda	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44052	Calomarde	Españoles	01	UE-15	Europa	Mujeres	46
1998	44	44053	Camañas	Españoles	01	UE-15	Europa	Mujeres	61
1998	44	44054	Camarena de la Sierra	Españoles	01	UE-15	Europa	Mujeres	75
1998	44	44054	Camarena de la Sierra	Extranjeros	01	UE-15	Europa	Mujeres	5
1998	44	44055	Camarillas	Españoles	01	UE-15	Europa	Mujeres	55
1998	44	44056	Caminreal	Españoles	01	UE-15	Europa	Mujeres	411
1998	44	44056	Caminreal	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44059	Cantavieja	Españoles	01	UE-15	Europa	Mujeres	343
1998	44	44060	Cañada de Benatanduz	Españoles	01	UE-15	Europa	Mujeres	24
1998	44	44061	Cañada de Verich (La)	Españoles	01	UE-15	Europa	Mujeres	49
1998	44	44062	Cañada Vellida	Españoles	01	UE-15	Europa	Mujeres	21
1998	44	44063	Cañizar del Olivar	Españoles	01	UE-15	Europa	Mujeres	61
1998	44	44064	Cascante del Río	Españoles	01	UE-15	Europa	Mujeres	48
1998	44	44065	Castejón de Tornos	Españoles	01	UE-15	Europa	Mujeres	45
1998	44	44066	Castel de Cabra	Españoles	01	UE-15	Europa	Mujeres	86
1998	44	44067	Castelnou	Españoles	01	UE-15	Europa	Mujeres	49
1998	44	44068	Castelserás	Españoles	01	UE-15	Europa	Mujeres	409
1998	44	44070	Castellar (El)	Españoles	01	UE-15	Europa	Mujeres	50
1998	44	44071	Castellote	Españoles	01	UE-15	Europa	Mujeres	365
1998	44	44071	Castellote	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44074	Cedrillas	Españoles	01	UE-15	Europa	Mujeres	262
1998	44	44075	Celadas	Españoles	01	UE-15	Europa	Mujeres	195
1998	44	44076	Cella	Españoles	01	UE-15	Europa	Mujeres	1433
1998	44	44076	Cella	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	44	44076	Cella	Extranjeros	06	Resto de América	América	Mujeres	5
1998	44	44077	Cerollera (La)	Españoles	01	UE-15	Europa	Mujeres	39
1998	44	44080	Codoñera (La)	Españoles	01	UE-15	Europa	Mujeres	171
1998	44	44080	Codoñera (La)	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44082	Corbalán	Españoles	01	UE-15	Europa	Mujeres	29
1998	44	44084	Cortes de Aragón	Españoles	01	UE-15	Europa	Mujeres	64
1998	44	44084	Cortes de Aragón	Extranjeros	06	Resto de América	América	Mujeres	2
1998	44	44085	Cosa	Españoles	01	UE-15	Europa	Mujeres	48
1998	44	44086	Cretas	Españoles	01	UE-15	Europa	Mujeres	310
1998	44	44087	Crivillén	Españoles	01	UE-15	Europa	Mujeres	63
1998	44	44088	Cuba (La)	Españoles	01	UE-15	Europa	Mujeres	31
1998	44	44088	Cuba (La)	Extranjeros	01	UE-15	Europa	Mujeres	2
1998	44	44089	Cubla	Españoles	01	UE-15	Europa	Mujeres	27
1998	44	44090	Cucalón	Españoles	01	UE-15	Europa	Mujeres	35
1998	44	44092	Cuervo (El)	Españoles	01	UE-15	Europa	Mujeres	63
1998	44	44093	Cuevas de Almudén	Españoles	01	UE-15	Europa	Mujeres	47
1998	44	44094	Cuevas Labradas	Españoles	01	UE-15	Europa	Mujeres	79
1998	44	44096	Ejulve	Españoles	01	UE-15	Europa	Mujeres	109
1998	44	44096	Ejulve	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44097	Escorihuela	Españoles	01	UE-15	Europa	Mujeres	118
1998	44	44099	Escucha	Españoles	01	UE-15	Europa	Mujeres	530
1998	44	44099	Escucha	Extranjeros	06	Resto de América	América	Mujeres	3
1998	44	44099	Escucha	Extranjeros	07	Asia	Asia	Mujeres	2
1998	44	44100	Estercuel	Españoles	01	UE-15	Europa	Mujeres	186
1998	44	44101	Ferreruela de Huerva	Españoles	01	UE-15	Europa	Mujeres	38
1998	44	44102	Fonfría	Españoles	01	UE-15	Europa	Mujeres	14
1998	44	44103	Formiche Alto	Españoles	01	UE-15	Europa	Mujeres	89
1998	44	44105	Fórnoles	Españoles	01	UE-15	Europa	Mujeres	55
1998	44	44106	Fortanete	Españoles	01	UE-15	Europa	Mujeres	97
1998	44	44107	Foz-Calanda	Españoles	01	UE-15	Europa	Mujeres	109
1998	44	44108	Fresneda (La)	Españoles	01	UE-15	Europa	Mujeres	205
1998	44	44108	Fresneda (La)	Extranjeros	06	Resto de América	América	Mujeres	1
1998	44	44109	Frías de Albarracín	Españoles	01	UE-15	Europa	Mujeres	85
1998	44	44110	Fuenferrada	Españoles	01	UE-15	Europa	Mujeres	23
1998	44	44111	Fuentes Calientes	Españoles	01	UE-15	Europa	Mujeres	62
1998	44	44112	Fuentes Claras	Españoles	01	UE-15	Europa	Mujeres	333
1998	44	44113	Fuentes de Rubielos	Españoles	01	UE-15	Europa	Mujeres	39
1998	44	44113	Fuentes de Rubielos	Extranjeros	01	UE-15	Europa	Mujeres	3
1998	44	44114	Fuentespalda	Españoles	01	UE-15	Europa	Mujeres	181
1998	44	44114	Fuentespalda	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44115	Galve	Españoles	01	UE-15	Europa	Mujeres	67
1998	44	44116	Gargallo	Españoles	01	UE-15	Europa	Mujeres	59
1998	44	44117	Gea de Albarracín	Españoles	01	UE-15	Europa	Mujeres	230
1998	44	44117	Gea de Albarracín	Extranjeros	01	UE-15	Europa	Mujeres	1
1998	44	44118	Ginebrosa (La)	Españoles	01	UE-15	Europa	Mujeres	116
1998	44	44119	Griegos	Españoles	01	UE-15	Europa	Mujeres	59
1998	44	44120	Guadalaviar	Españoles	01	UE-15	Europa	Mujeres	143
1998	44	44121	Gúdar	Españoles	01	UE-15	Europa	Mujeres	30
1998	44	44122	Híjar	Españoles	01	UE-15	Europa	Mujeres	948
1998	44	44123	Hinojosa de Jarque	Españoles	01	UE-15	Europa	Mujeres	86
1998	44	44124	Hoz de la Vieja (La)	Españoles	01	UE-15	Europa	Mujeres	66
1998	44	44125	Huesa del Común	Españoles	01	UE-15	Europa	Mujeres	58
1998	44	44126	Iglesuela del Cid (La)	Españoles	01	UE-15	Europa	Mujeres	235
1998	44	44127	Jabaloyas	Españoles	01	UE-15	Europa	Mujeres	44
1998	44	44128	Jarque de la Val	Españoles	01	UE-15	Europa	Mujeres	46
1998	44	44129	Jatiel	Españoles	01	UE-15	Europa	Mujeres	35
1998	44	44130	Jorcas	Españoles	01	UE-15	Europa	Mujeres	18
1998	44	44131	Josa	Españoles	01	UE-15	Europa	Mujeres	20
1998	44	44132	Lagueruela	Españoles	01	UE-15	Europa	Mujeres	33
1998	44	44133	Lanzuela	Españoles	01	UE-15	Europa	Mujeres	11
1998	44	44135	Libros	Españoles	01	UE-15	Europa	Mujeres	80
