Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
22902	Puente la Reina de Jaca	73,0	748246,78	10249,955890411	91,0	493629,23	5424,49703296703	7,0	11131,36	1590,19428571429	2002
22902	Puente la Reina de Jaca	77,0	763667,66	9917,76181818182	90,0	519969,92	5777,44355555556				2003
22902	Puente la Reina de Jaca	78,0	864606,36	11084,6969230769	85,0	514858,73	6057,16152941177	9,0	36867,76	4096,41777777778	2004
22902	Puente la Reina de Jaca	75,0	1094985,29	14599,8038666667	86,0	529714,65	6159,4726744186	11,0	40539,84	3685,44	2005
22902	Puente la Reina de Jaca	79,0	1207169,41	15280,625443038	80,0	554731,55	6934,144375	11,0	52743,79	4794,89	2006
22902	Puente la Reina de Jaca	77,0	1378870,0	17907,4025974026	89,0	618299,93	6947,1902247191	7,0	23044,38	3292,05428571429	2007
22902	Puente la Reina de Jaca	86,0	1276444,52	14842,3781395349	86,0	676874,69	7870,63593023256	7,0	33088,82	4726,97428571429	2008
22902	Puente la Reina de Jaca	100,0	1245481,93	12454,8193	92,0	811767,46	8823,55934782609	17,0	78092,69	4593,68764705882	2009
22902	Puente la Reina de Jaca	102,0	1172642,77	11496,497745098	93,0	796718,84	8566,86924731183	20,0	86378,97	4318,9485	2010
22903	San Miguel del Cinca	223,0	1978054,72	8870,20053811659	257,0	1355526,46	5274,4220233463	22,0	52331,03	2378,68318181818	1999
22903	San Miguel del Cinca	261,0	2269475,78	8695,30950191571	274,0	1497955,92	5466,99240875912	20,0	51710,17	2585,5085	2000
22903	San Miguel del Cinca	279,0	2598530,08	9313,72788530466	273,0	1564851,54	5732,05692307692	16,0	40665,3	2541,58125	2001
22903	San Miguel del Cinca	285,0	2830318,05	9930,94052631579	249,0	1552117,83	6233,40493975904	19,0	51187,55	2694,08157894737	2002
22903	San Miguel del Cinca	311,0	3140811,64	10099,0727974277	249,0	1592929,66	6397,30787148594	23,0	64681,01	2812,21782608696	2003
22903	San Miguel del Cinca	321,0	3348358,06	10431,0219937695	242,0	1602447,33	6621,68318181818	22,0	66496,32	3022,56	2004
22903	San Miguel del Cinca	365,0	3724203,17	10203,2963561644	243,0	1693491,77	6969,10193415638	18,0	53243,9	2957,99444444444	2005
22903	San Miguel del Cinca	363,0	4272364,18	11769,598292011	235,0	1748723,68	7441,37736170213	16,0	34876,13	2179,758125	2006
22903	San Miguel del Cinca	353,0	4465063,18	12648,9041926346	244,0	1861543,23	7629,27553278689	28,0	80951,93	2891,14035714286	2007
22903	San Miguel del Cinca	361,0	4717103,89	13066,7697783934	267,0	2235518,85	8372,7297752809	35,0	124504,05	3557,25857142857	2008
22903	San Miguel del Cinca	321,0	4657649,54	14509,8116510903	261,0	2373948,61	9095,5885440613	45,0	182301,7	4051,14888888889	2009
22903	San Miguel del Cinca	338,0	4591765,29	13585,104408284	278,0	2696692,81	9700,33384892086	45,0	193645,17	4303,226	2010
22904	Sotonera (La)	372,0	3310247,05	8898,51357526882	363,0	1939594,16	5343,23460055096	27,0	101697,16	3766,56148148148	1999
22904	Sotonera (La)	398,0	3646798,59	9162,81052763819	364,0	1988083,59	5461,7681043956	27,0	79407,29	2941,01074074074	2000
22904	Sotonera (La)	380,0	3905596,81	10277,8863421053	370,0	2203019,1	5954,10567567568	36,0	85755,14	2382,08722222222	2001
22904	Sotonera (La)	376,0	3922012,51	10430,8843351064	360,0	2256363,5	6267,67638888889	44,0	103396,74	2349,92590909091	2002
22904	Sotonera (La)	391,0	4089347,56	10458,6894117647	357,0	2337804,9	6548,4731092437	35,0	111709,92	3191,712	2003
22904	Sotonera (La)	394,0	4509327,73	11444,9942385787	342,0	2345702,07	6858,77798245614	38,0	105631,81	2779,78447368421	2004
22904	Sotonera (La)	408,0	4698245,39	11515,3073284314	347,0	2505575,77	7220,67945244957	28,0	63952,34	2284,01214285714	2005
22904	Sotonera (La)	374,0	4845379,09	12955,5590641711	334,0	2533541,88	7585,45473053892	38,0	111184,26	2925,90157894737	2006
22904	Sotonera (La)	371,0	5189139,83	13986,8998113208	323,0	2732304,82	8459,14804953561	32,0	111810,82	3494,088125	2007
22904	Sotonera (La)	364,0	5548055,61	15241,9110164835	359,0	3252184,44	9059,0095821727	35,0	97207,01	2777,34314285714	2008
22904	Sotonera (La)	354,0	5715654,1	16145,9155367232	354,0	3306431,56	9340,20214689266	40,0	150094,07	3752,35175	2009
22904	Sotonera (La)	323,0	5524837,75	17104,7608359133	353,0	3358777,94	9514,9516713881	49,0	194950,69	3978,58551020408	2010
22905	Lupiñén-Ortilla	103,0	1018649,2	9889,79805825243	103,0	501108,23	4865,12844660194				1999
22905	Lupiñén-Ortilla	103,0	1023513,23	9937,02165048544	101,0	496329,13	4914,1498019802				2000
22905	Lupiñén-Ortilla	81,0	1089177,73	13446,6386419753	89,0	476908,85	5358,52640449438	12,0	29981,88	2498,49	2001
22905	Lupiñén-Ortilla	74,0	1141640,06	15427,5683783784	96,0	532466,98	5546,53104166667	10,0	31172,76	3117,276	2002
22905	Lupiñén-Ortilla	99,0	1255398,57	12680,7936363636	93,0	548883,59	5901,97408602151	9,0	20434,41	2270,49	2003
22905	Lupiñén-Ortilla	107,0	1392460,97	13013,6539252336	90,0	612133,16	6801,47955555556				2004
22905	Lupiñén-Ortilla	113,0	1589038,75	14062,2898230088	93,0	639009,57	6871,07064516129	7,0	11610,52	1658,64571428571	2005
22905	Lupiñén-Ortilla	134,0	1796314,95	13405,3354477612	88,0	628734,18	7144,70659090909	10,0	35013,79	3501,379	2006
22905	Lupiñén-Ortilla	144,0	2112029,39	14666,8707638889	86,0	629812,23	7323,39802325581	11,0	37331,98	3393,81636363636	2007
22905	Lupiñén-Ortilla	150,0	2415285,26	16101,9017333333	86,0	656665,88	7635,64976744186	23,0	67579,47	2938,23782608696	2008
22905	Lupiñén-Ortilla	152,0	2437367,67	16035,3136184211	83,0	734258,85	8846,4921686747	23,0	102101,79	4439,20826086957	2009
22905	Lupiñén-Ortilla	156,0	2528191,3	16206,3544871795	92,0	763093,32	8294,49260869565	20,0	60440,47	3022,0235	2010
22906	Santa María de Dulcis	61,0	415371,74	6809,37278688525	62,0	283361,73	4570,35048387097				1999
22906	Santa María de Dulcis	71,0	508279,16	7158,8614084507	68,0	303796,9	4467,60147058824	9,0	24816,64	2757,40444444444	2000
22906	Santa María de Dulcis	69,0	520279,51	7540,28275362319	71,0	354018,18	4986,17154929578	9,0	18603,24	2067,02666666667	2001
22906	Santa María de Dulcis	67,0	555716,89	8294,28194029851	73,0	362317,4	4963,25205479452				2002
22906	Santa María de Dulcis	73,0	696588,83	9542,31273972603	63,0	356156,89	5653,28396825397				2003
22906	Santa María de Dulcis	61,0	699082,44	11460,3678688525	66,0	370327,41	5611,02136363636	8,0	30456,91	3807,11375	2004
22906	Santa María de Dulcis	70,0	735511,68	10507,3097142857	62,0	385203,29	6212,95629032258	10,0	40064,75	4006,475	2005
22906	Santa María de Dulcis	67,0	783191,0	11689,4179104478	65,0	440744,89	6780,69061538462	8,0	23556,2	2944,525	2006
22906	Santa María de Dulcis	89,0	857076,8	9630,07640449438	67,0	430549,91	6426,11805970149	12,0	47596,32	3966,36	2007
22906	Santa María de Dulcis	74,0	968101,47	13082,4522972973	68,0	532022,44	7823,85941176471	16,0	43422,42	2713,90125	2008
22906	Santa María de Dulcis	77,0	723650,62	9398,06	67,0	800692,04	11950,6274626866	18,0	84205,46	4678,08111111111	2009
22906	Santa María de Dulcis	67,0	657602,01	9814,95537313433	67,0	643745,72	9608,14507462687	17,0	62620,4	3683,55294117647	2010
22907	Aínsa-Sobrarbe	657,0	5328361,98	8110,14	429,0	2216892,37	5167,58128205128	68,0	123290,63	1813,0975	1999
22907	Aínsa-Sobrarbe	681,0	5875072,84	8627,12604992658	410,0	2319259,79	5656,73119512195	78,0	142674,76	1829,16358974359	2000
22907	Aínsa-Sobrarbe	737,0	7377551,28	10010,2459701493	432,0	2531351,52	5859,61	77,0	128825,3	1673,05584415584	2001
22907	Aínsa-Sobrarbe	797,0	7552511,83	9476,17544542033	400,0	2530531,57	6326,328925	80,0	146292,56	1828,657	2002
22907	Aínsa-Sobrarbe	879,0	8585524,33	9767,37693970421	395,0	2562941,09	6488,4584556962	85,0	165608,52	1948,33552941176	2003
22907	Aínsa-Sobrarbe	955,0	9480690,37	9927,42447120419	389,0	2679200,11	6887,40388174807	102,0	219828,95	2155,18578431373	2004
22907	Aínsa-Sobrarbe	1021,0	10155622,95	9946,74138099902	391,0	2945656,23	7533,64764705882	113,0	301554,71	2668,62575221239	2005
22907	Aínsa-Sobrarbe	1124,0	12104532,07	10769,1566459075	410,0	3150091,73	7683,15056097561	139,0	331739,53	2386,61532374101	2006
22907	Aínsa-Sobrarbe	1257,0	13547520,93	10777,6618377088	423,0	3257995,63	7702,1173286052	146,0	336645,37	2305,79020547945	2007
22907	Aínsa-Sobrarbe	1191,0	15465867,22	12985,6147942905	493,0	4045320,52	8205,51829614605	153,0	363141,55	2373,47418300654	2008
22907	Aínsa-Sobrarbe	1210,0	15398101,16	12725,7034380165	482,0	4235705,1	8787,76991701245	215,0	695076,32	3232,91311627907	2009
22907	Aínsa-Sobrarbe	1174,0	15456298,85	13165,5015758092	487,0	4326277,82	8883,52735112936	240,0	661702,6	2757,09416666667	2010
22908	Hoz y Costeán	69,0	704212,1	10205,9724637681	84,0	421048,62	5012,48357142857				1999
22908	Hoz y Costeán	86,0	753787,99	8764,97662790698	84,0	447664,92	5329,34428571429				2000
22908	Hoz y Costeán	82,0	728692,38	8886,49243902439	85,0	494172,6	5813,79529411765	8,0	10540,5	1317,5625	2001
22908	Hoz y Costeán	74,0	737153,05	9961,5277027027	85,0	500576,07	5889,13023529412	9,0	22346,5	2482,94444444444	2002
22908	Hoz y Costeán	74,0	717329,67	9693,64418918919	79,0	526796,45	6668,30949367089	10,0	34248,2	3424,82	2003
22908	Hoz y Costeán	76,0	810143,94	10659,7886842105	84,0	541293,14	6443,96595238095	8,0	20327,48	2540,935	2004
22908	Hoz y Costeán	82,0	778929,85	9499,14451219512	90,0	611794,53	6797,717	11,0	38703,66	3518,51454545455	2005
22908	Hoz y Costeán	77,0	822346,86	10679,8293506494	91,0	651043,13	7154,32010989011	11,0	30838,47	2803,49727272727	2006
22908	Hoz y Costeán	69,0	830689,09	12038,9723188406	87,0	680880,19	7826,20908045977	11,0	29163,88	2651,26181818182	2007
22908	Hoz y Costeán	75,0	948241,9	12643,2253333333	94,0	795611,94	8463,95680851064	14,0	38799,29	2771,37785714286	2008
22908	Hoz y Costeán	61,0	793239,69	13003,9293442623	95,0	821538,99	8647,77884210526	13,0	66268,13	5097,54846153846	2009
22908	Hoz y Costeán	62,0	754638,4	12171,5870967742	92,0	873894,71	9498,85554347826	19,0	71406,86	3758,25578947368	2010
22909	Vencillón	121,0	821898,57	6792,55016528926	43,0	182012,27	4232,84348837209				1999
22909	Vencillón	151,0	1087824,55	7204,13609271523	50,0	209509,46	4190,1892				2000
22909	Vencillón	185,0	1381807,5	7469,22972972973	51,0	249094,14	4884,19882352941				2001
22909	Vencillón	192,0	1524032,88	7937,67125	64,0	284527,67	4445,74484375				2002
22909	Vencillón	195,0	1653965,22	8481,87292307692	59,0	278824,96	4725,84677966102	7,0	5578,31	796,901428571429	2003
22909	Vencillón	195,0	1855818,97	9517,02035897436	69,0	325085,84	4711,38898550725	8,0	18546,46	2318,3075	2004
22909	Vencillón	220,0	2070887,23	9413,12377272727	71,0	341786,73	4813,8976056338	9,0	28544,38	3171,59777777778	2005
22909	Vencillón	208,0	2177112,6	10466,8875	60,0	347235,28	5787,25466666667	19,0	41203,5	2168,60526315789	2006
22909	Vencillón	387,0	2818798,99	7283,71832041344	102,0	608116,41	5961,92558823529	18,0	33983,41	1887,96722222222	2007
22909	Vencillón	257,0	2988252,98	11627,4435019455	118,0	728286,03	6171,91550847458	24,0	59999,83	2499,99291666667	2008
22909	Vencillón	241,0	2836961,96	11771,6263900415	111,0	744852,11	6710,37936936937	26,0	86797,38	3338,36076923077	2009
22909	Vencillón	229,0	2810424,67	12272,5968122271	107,0	779111,96	7281,42018691589	30,0	112315,37	3743,84566666667	2010
44001	Ababuj	20,0	86788,79	4339,4395	33,0	145963,75	4423,14393939394				1999
44001	Ababuj	20,0	71994,42	3599,721	36,0	157251,31	4368,09194444444				2000
44001	Ababuj	20,0	109458,67	5472,9335	39,0	185671,69	4760,81256410256				2001
44001	Ababuj	15,0	154714,78	10314,3186666667	31,0	191975,58	6192,76064516129				2002
44001	Ababuj	24,0	133834,99	5576,45791666667	33,0	206383,99	6254,0603030303				2003
44001	Ababuj	19,0	144388,63	7599,40157894737	32,0	210432,38	6576,011875				2004
44001	Ababuj	22,0	187270,31	8512,28681818182	33,0	218794,4	6630,13333333333	0,0	0,0		2005
44001	Ababuj	17,0	164718,88	9689,34588235294	40,0	273767,36	6844,184	0,0	0,0		2006
44001	Ababuj	14,0	95999,86	6857,13285714286	36,0	254026,29	7056,28583333333				2007
44001	Ababuj	20,0	152522,44	7626,122	36,0	291179,28	8088,31333333333	0,0	0,0		2008
44001	Ababuj	18,0	129358,67	7186,59277777778	36,0	271190,2	7533,06111111111				2009
44001	Ababuj	13,0	120897,17	9299,78230769231	34,0	273649,31	8048,50911764706				2010
44002	Abejuela				18,0	95240,24	5291,12444444445	0,0	0,0		1999
44002	Abejuela				16,0	92631,17	5789,448125				2000
44002	Abejuela	7,0	28364,87	4052,12428571429	16,0	97520,72	6095,045				2001
44002	Abejuela	12,0	45476,4	3789,7	15,0	93435,99	6229,066	0,0	0,0		2002
44002	Abejuela	14,0	73593,61	5256,68642857143	16,0	106364,85	6647,803125				2003
44002	Abejuela	14,0	65613,27	4686,66214285714	12,0	82290,04	6857,50333333333				2004
44002	Abejuela	14,0	76045,05	5431,78928571429	15,0	107019,08	7134,60533333333				2005
44002	Abejuela	8,0	36331,77	4541,47125	14,0	104089,32	7434,95142857143				2006
44002	Abejuela	13,0	60608,72	4662,20923076923	17,0	127583,27	7504,89823529412				2007
44002	Abejuela	11,0	53137,42	4830,67454545455	17,0	145119,25	8536,42647058824				2008
44002	Abejuela	9,0	42363,66	4707,07333333333	17,0	143972,85	8468,99117647059				2009
44002	Abejuela	8,0	40264,6	5033,075	17,0	149420,08	8789,41647058824				2010
44003	Aguatón				8,0	29674,5	3709,3125	0,0	0,0		1999
44003	Aguatón				8,0	30762,46	3845,3075	0,0	0,0		2000
44003	Aguatón				9,0	28588,27	3176,47444444444	0,0	0,0		2001
44003	Aguatón				8,0	41472,35	5184,04375	0,0	0,0		2002
44003	Aguatón	11,0	73676,64	6697,87636363636	8,0	37562,44	4695,305				2003
44003	Aguatón	9,0	62508,11	6945,34555555556				0,0	0,0		2004
44003	Aguatón	9,0	80606,98	8956,33111111111				0,0	0,0		2005
44003	Aguatón	10,0	96361,21	9636,121	11,0	81934,8	7448,61818181818				2006
44003	Aguatón	11,0	111514,87	10137,7154545455	9,0	53147,07	5905,23				2007
44003	Aguatón	8,0	102121,3	12765,1625	13,0	74358,2	5719,86153846154	0,0	0,0		2008
44003	Aguatón	8,0	86175,2	10771,9	13,0	86134,25	6625,71153846154				2009
44003	Aguatón	7,0	70941,37	10134,4814285714	13,0	96894,81	7453,44692307692				2010
44004	Aguaviva	153,0	976123,53	6379,89235294118	281,0	1302718,73	4636,00971530249	12,0	60261,83	5021,81916666667	1999
44004	Aguaviva	188,0	1249683,65	6647,25345744681	292,0	1321161,49	4524,52565068493	15,0	41586,0	2772,4	2000
44004	Aguaviva	229,0	1647680,63	7195,11192139738	282,0	1503527,97	5331,65946808511	19,0	37802,96	1989,62947368421	2001
44004	Aguaviva	234,0	1722555,79	7361,34952991453	230,0	1400303,92	6088,27791304348	32,0	69890,7	2184,084375	2002
44004	Aguaviva	268,0	2069025,05	7720,2427238806	211,0	1378529,48	6533,31507109005	33,0	78616,02	2382,30363636364	2003
44004	Aguaviva	283,0	2362211,29	8347,03636042403	208,0	1412979,51	6793,17072115385	39,0	75381,15	1932,85	2004
44004	Aguaviva	281,0	2483881,77	8839,43690391459	212,0	1523484,64	7186,24830188679	23,0	61767,41	2685,53956521739	2005
44004	Aguaviva	308,0	2527961,68	8207,66779220779	201,0	1599090,11	7955,67218905473	33,0	95509,5	2894,22727272727	2006
44004	Aguaviva	306,0	2660712,74	8695,13967320262	210,0	1628818,79	7756,27995238095	38,0	96095,5	2528,82894736842	2007
44004	Aguaviva	269,0	2983962,39	11092,7969888476	217,0	1820660,13	8390,13884792627	49,0	130282,79	2658,83244897959	2008
44004	Aguaviva	246,0	2705840,85	10999,3530487805	210,0	1868286,6	8896,60285714286	64,0	258103,73	4032,87078125	2009
44004	Aguaviva	236,0	2413541,99	10226,8728389831	204,0	1876678,84	9199,40607843137	84,0	367739,63	4377,85273809524	2010
44005	Aguilar del Alfambra	24,0	80865,99	3369,41625	51,0	214449,21	4204,88647058824				1999
44005	Aguilar del Alfambra	23,0	103275,35	4490,23260869565	49,0	214994,16	4387,63591836735				2000
44005	Aguilar del Alfambra	21,0	120668,08	5746,09904761905	47,0	219696,2	4674,38723404255				2001
44005	Aguilar del Alfambra	16,0	119323,0	7457,6875	44,0	221235,58	5028,08136363636				2002
44005	Aguilar del Alfambra	23,0	133728,58	5814,28608695652	41,0	237137,47	5783,84073170732				2003
44005	Aguilar del Alfambra	26,0	126460,09	4863,84961538462	36,0	204116,34	5669,89833333333				2004
44005	Aguilar del Alfambra	22,0	121165,96	5507,54363636364	34,0	204798,77	6023,49323529412				2005
44005	Aguilar del Alfambra	36,0	121196,65	3366,57361111111	31,0	209635,09	6762,42225806452				2006
44005	Aguilar del Alfambra	34,0	151451,12	4454,44470588235	30,0	201000,57	6700,019				2007
44005	Aguilar del Alfambra	36,0	187958,24	5221,06222222222	31,0	221308,85	7138,99516129032				2008
44005	Aguilar del Alfambra	25,0	122630,76	4905,2304	32,0	228258,6	7133,08125				2009
44005	Aguilar del Alfambra	20,0	142137,93	7106,8965	32,0	228998,53	7156,2040625				2010
44006	Alacón	118,0	570488,76	4834,65050847458	158,0	811109,4	5133,60379746836				1999
44006	Alacón	115,0	732451,19	6369,1407826087	165,0	811118,13	4915,86745454545	8,0	22558,14	2819,7675	2000
44006	Alacón	117,0	897609,1	7671,87264957265	155,0	851708,16	5494,89135483871	7,0	14377,17	2053,88142857143	2001
44006	Alacón	106,0	930566,83	8778,93235849057	147,0	837314,29	5696,01557823129	11,0	28551,58	2595,59818181818	2002
44006	Alacón	107,0	893988,12	8355,0291588785	135,0	847070,58	6274,59688888889	13,0	23847,46	1834,42	2003
44006	Alacón	112,0	930640,0	8309,28571428571	133,0	911338,23	6852,16714285714	13,0	31306,02	2408,15538461538	2004
44006	Alacón	115,0	1017420,14	8847,13165217391	124,0	878621,2	7085,65483870968	15,0	45100,72	3006,71466666667	2005
44006	Alacón	105,0	1007051,2	9590,96380952381	125,0	920251,31	7362,01048	13,0	43403,32	3338,71692307692	2006
44006	Alacón	126,0	1039046,64	8246,4019047619	122,0	941370,36	7716,15049180328	15,0	42952,36	2863,49066666667	2007
44006	Alacón	138,0	1138819,82	8252,31753623189	127,0	1073718,46	8454,47606299213	32,0	112161,67	3505,0521875	2008
44006	Alacón	103,0	1019088,98	9894,06776699029	124,0	1087441,98	8769,69338709678	28,0	145726,45	5204,51607142857	2009
44006	Alacón	83,0	932012,88	11229,0708433735	134,0	1166794,63	8707,4226119403	32,0	125766,05	3930,1890625	2010
44007	Alba	56,0	472244,7	8432,94107142857	153,0	609495,49	3983,63065359477				1999
44007	Alba	57,0	488451,71	8569,32824561404	151,0	663517,99	4394,15887417219	8,0	15297,8	1912,225	2000
44007	Alba	62,0	482710,98	7785,66096774194	148,0	691671,14	4673,45364864865				2001
44007	Alba	67,0	631818,57	9430,12791044776	121,0	668015,12	5520,78611570248				2002
44007	Alba	66,0	638016,17	9666,91166666667	117,0	689093,72	5889,68991452991	7,0	17503,76	2500,53714285714	2003
44007	Alba	62,0	665879,24	10739,9877419355	121,0	710611,53	5872,82256198347				2004
44007	Alba	72,0	747096,21	10376,33625	110,0	694593,09	6314,48263636364				2005
44007	Alba	77,0	803954,37	10440,9658441558	104,0	718289,0	6906,625				2006
44007	Alba	71,0	871646,21	12276,7071830986	103,0	752492,85	7305,75582524272				2007
44007	Alba	82,0	937484,44	11432,7370731707	106,0	824898,57	7782,06198113208	7,0	20633,45	2947,63571428571	2008
44007	Alba	68,0	778113,68	11442,8482352941	112,0	869516,38	7763,53910714286	18,0	57416,86	3189,82555555556	2009
44007	Alba	55,0	684563,27	12446,6049090909	107,0	889835,33	8316,21803738318	16,0	48100,37	3006,273125	2010
44008	Albalate del Arzobispo	878,0	7587831,0	8642,17653758542	724,0	4838314,05	6682,75421270718	123,0	635769,05	5168,85406504065	1999
44008	Albalate del Arzobispo	867,0	8214274,31	9474,36483275663	844,0	5201199,54	6162,55869668246	135,0	593102,29	4393,3502962963	2000
44008	Albalate del Arzobispo	840,0	8565485,12	10197,0060952381	796,0	5489833,51	6896,77576633166	143,0	691295,34	4834,23314685315	2001
44008	Albalate del Arzobispo	888,0	8916222,65	10040,7912725225	792,0	6513540,84	8224,16772727273	176,0	777408,59	4417,09426136364	2002
