Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2010	44050	Calamocha	Presupuestos	Consolidada	5514911,14	355688,36	575442,98	146419,05	3809123,58	628237,17	0,0
2010	44051	Calanda	Presupuestos	Consolidada	8935626,17	193199,0	691978,0	1030779,82	1399516,0	4704100,0	916053,35
2010	44052	Calomarde	Presupuestos	Consolidada	173350,0	2700,0	89000,0	10000,0	14000,0	0,0	57650,0
2010	44053	Camañas	Presupuestos	Sin información							
2010	44054	Camarena de la Sierra	Presupuestos	Consolidada	682000,0	0,0	364658,0	36000,0	163342,0	0,0	118000,0
2010	44055	Camarillas	Presupuestos	Consolidada	286977,76	9000,0	153050,0	17400,0	33256,0	11400,0	62871,76
2010	44056	Caminreal	Presupuestos	Consolidada	1045848,0	38001,0	159300,0	250,0	182500,0	391000,0	274797,0
2010	44059	Cantavieja	Presupuestos	Sin información							
2010	44060	Cañada de Benatanduz	Presupuestos	Sin información							
2010	44061	Cañada de Verich (La)	Presupuestos	Sin información							
2010	44062	Cañada Vellida	Presupuestos	Sin información							
2010	44063	Cañizar del Olivar	Presupuestos	Consolidada	408304,79	13000,0	52100,0	0,0	0,0	324549,7	18655,09
2010	44064	Cascante del Río	Presupuestos	Consolidada	226466,0	2250,0	127657,0	14280,0	56000,0	0,0	26279,0
2010	44065	Castejón de Tornos	Presupuestos	Sin información							
2010	44066	Castel de Cabra	Presupuestos	Consolidada	411600,0	2000,0	216000,0	10000,0	44000,0	0,0	139600,0
2010	44067	Castelnou	Presupuestos	Consolidada	1783711,14	500,0	250164,57	28580,0	906852,5	310944,07	286670,0
2010	44068	Castelserás	Presupuestos	Consolidada	769960,0	19000,0	0,0	65300,0	9000,0	2000,0	674660,0
2010	44070	Castellar (El)	Presupuestos	Consolidada	248051,38	3503,38	174000,0	6500,0	0,0	0,0	64048,0
2010	44071	Castellote	Presupuestos	Consolidada	1344100,0	43213,35	40200,0	126744,0	911998,65	73672,0	148272,0
2010	44074	Cedrillas	Presupuestos	Consolidada	1140000,0	32838,92	778195,42	30000,0	32532,8	39000,0	227432,86
2010	44075	Celadas	Presupuestos	Sin información							
2010	44076	Cella	Presupuestos	Consolidada	2738500,0	17000,0	887600,0	518000,0	961100,0	10100,0	344700,0
2010	44077	Cerollera (La)	Presupuestos	Sin información							
2010	44080	Codoñera (La)	Presupuestos	Sin información							
2010	44082	Corbalán	Presupuestos	Sin información							
2010	44084	Cortes de Aragón	Presupuestos	Sin información							
2010	44085	Cosa	Presupuestos	Consolidada	198500,0	0,0	150959,34	3757,84	5400,0	2500,0	35882,82
2010	44086	Cretas	Presupuestos	Consolidada	655024,0	34500,0	0,0	32000,0	216200,0	270324,0	102000,0
2010	44087	Crivillén	Presupuestos	Consolidada	375904,69	235,0	98936,45	12365,79	76084,09	134576,8	53706,56
2010	44088	Cuba (La)	Presupuestos	Consolidada	544350,0	3700,0	2800,0	6500,0	0,0	0,0	531350,0
2010	44089	Cubla	Presupuestos	Consolidada	267135,22	0,0	154918,32	11887,66	61969,01	0,0	38360,23
2010	44090	Cucalón	Presupuestos	Sin información							
2010	44092	Cuervo (El)	Presupuestos	Sin información							
2010	44093	Cuevas de Almudén	Presupuestos	Consolidada	590000,0	63024,0	387097,0	0,0	68003,0	0,0	71876,0
2010	44094	Cuevas Labradas	Presupuestos	Sin información							
2010	44096	Ejulve	Presupuestos	Sin información							
2010	44097	Escorihuela	Presupuestos	Consolidada	261000,0	500,0	159600,0	0,0	9000,0	3000,0	88900,0
2010	44099	Escucha	Presupuestos	Sin información							
2010	44100	Estercuel	Presupuestos	Consolidada	1367407,22	161516,38	0,0	31000,0	912102,19	100000,0	162788,65
2010	44101	Ferreruela de Huerva	Presupuestos	Sin información							
2010	44102	Fonfría	Presupuestos	Consolidada	184300,0	500,0	158900,0	0,0	0,0	0,0	24900,0
2010	44103	Formiche Alto	Presupuestos	Consolidada	527771,32	13500,0	392886,84	23879,78	0,0	0,0	97504,7
2010	44105	Fórnoles	Presupuestos	Sin información							
2010	44106	Fortanete	Presupuestos	Sin información							
2010	44107	Foz-Calanda	Presupuestos	Sin información							
2010	44108	Fresneda (La)	Presupuestos	Consolidada	813700,0	64000,0	9000,0	96380,0	120000,0	0,0	524320,0
2010	44109	Frías de Albarracín	Presupuestos	Consolidada	543510,0	5250,0	98760,0	17000,0	232500,0	56000,0	134000,0
2010	44110	Fuenferrada	Presupuestos	Consolidada	110000,0	2000,0	74813,9	0,0	1200,0	0,0	31986,1
2010	44111	Fuentes Calientes	Presupuestos	Sin información							
2010	44112	Fuentes Claras	Presupuestos	Consolidada	1266667,64	315000,0	266590,08	1080,0	19000,0	448606,0	216391,56
2010	44113	Fuentes de Rubielos	Presupuestos	Sin información							
2010	44114	Fuentespalda	Presupuestos	Consolidada	1099254,0	86000,0	23000,0	28000,0	7000,0	0,0	955254,0
2010	44115	Galve	Presupuestos	Sin información							
2010	44116	Gargallo	Presupuestos	Sin información							
2010	44117	Gea de Albarracín	Presupuestos	Sin información							
2010	44118	Ginebrosa (La)	Presupuestos	Sin información							
2010	44119	Griegos	Presupuestos	Consolidada	351807,0	0,0	97320,0	14207,0	184871,0	1200,0	54209,0
2010	44120	Guadalaviar	Presupuestos	Consolidada	524476,0	2850,0	214398,0	20000,0	199228,0	3000,0	85000,0
2010	44121	Gúdar	Presupuestos	Sin información							
2010	44122	Híjar	Presupuestos	Sin información							
2010	44123	Hinojosa de Jarque	Presupuestos	Consolidada	351750,0	2911,0	210744,0	197,0	40078,0	0,0	97820,0
2010	44124	Hoz de la Vieja (La)	Presupuestos	Sin información							
2010	44125	Huesa del Común	Presupuestos	Sin información							
2010	44126	Iglesuela del Cid (La)	Presupuestos	Sin información							
2010	44127	Jabaloyas	Presupuestos	Sin información							
2010	44128	Jarque de la Val	Presupuestos	Sin información							
2010	44129	Jatiel	Presupuestos	Sin información							
2010	44130	Jorcas	Presupuestos	Consolidada	157415,5	400,0	91447,0	6100,0	12500,0	0,0	46968,5
2010	44131	Josa	Presupuestos	Sin información							
2010	44132	Lagueruela	Presupuestos	Sin información							
2010	44133	Lanzuela	Presupuestos	Sin información							
2010	44135	Libros	Presupuestos	Sin información							
2010	44136	Lidón	Presupuestos	Consolidada	254342,68	150,0	188380,32	15420,62	0,0	0,0	50391,74
2010	44137	Linares de Mora	Presupuestos	Consolidada	482285,0	12000,0	255285,0	0,0	24000,0	0,0	191000,0
2010	44138	Loscos	Presupuestos	Consolidada	252652,0	27249,0	55693,0	0,0	16965,0	152745,0	0,0
2010	44141	Lledó	Presupuestos	Sin información							
2010	44142	Maicas	Presupuestos	Sin información							
2010	44143	Manzanera	Presupuestos	Sin información							
2010	44144	Martín del Río	Presupuestos	Consolidada	1003616,11	45850,0	274133,91	315000,0	163394,57	0,0	205237,63
2010	44145	Mas de las Matas	Presupuestos	Consolidada	1846750,0	105700,0	192300,0	659650,0	655650,0	6000,0	227450,0
2010	44146	Mata de los Olmos (La)	Presupuestos	Consolidada	467110,0	600,0	251600,0	2600,0	181610,0	26000,0	4700,0
2010	44147	Mazaleón	Presupuestos	Consolidada	927147,86	20625,0	0,0	50600,0	0,0	614900,0	241022,86
2010	44148	Mezquita de Jarque	Presupuestos	Sin información							
2010	44149	Mirambel	Presupuestos	Consolidada	474200,0	3000,0	409700,0	0,0	20000,0	41500,0	0,0
2010	44150	Miravete de la Sierra	Presupuestos	Sin información							
2010	44151	Molinos	Presupuestos	Sin información							
2010	44152	Monforte de Moyuela	Presupuestos	Sin información							
2010	44153	Monreal del Campo	Presupuestos	Consolidada	2237400,0	228000,0	639500,0	5000,0	316700,0	0,0	1048200,0
2010	44154	Monroyo	Presupuestos	Sin información							
2010	44155	Montalbán	Presupuestos	Consolidada	1780505,53	72666,97	683666,24	3450,0	450854,52	100,0	569767,8
2010	44156	Monteagudo del Castillo	Presupuestos	Sin información							
2010	44157	Monterde de Albarracín	Presupuestos	Sin información							
2010	44158	Mora de Rubielos	Presupuestos	Consolidada	1778433,4	79765,4	298800,0	39200,0	498968,0	549000,0	312700,0
2010	44159	Moscardón	Presupuestos	Consolidada	330000,0	6000,0	0,0	0,0	196000,0	0,0	128000,0
2010	44160	Mosqueruela	Presupuestos	Sin información							
2010	44161	Muniesa	Presupuestos	Consolidada	921000,0	39000,0	172000,0	15000,0	330000,0	90000,0	275000,0
2010	44163	Noguera de Albarracín	Presupuestos	Consolidada	1341985,7	2319,57	0,0	36437,6	109526,57	1078366,99	115334,97
2010	44164	Nogueras	Presupuestos	Sin información							
2010	44165	Nogueruelas	Presupuestos	Sin información							
2010	44167	Obón	Presupuestos	Consolidada	366000,0	22158,28	0,0	0,0	296812,45	0,0	47029,27
2010	44168	Odón	Presupuestos	Consolidada	449800,0	39000,0	116000,0	9000,0	155600,0	72000,0	58200,0
2010	44169	Ojos Negros	Presupuestos	Consolidada	847645,0	18300,0	0,0	36500,0	309530,0	6000,0	477315,0
2010	44171	Olba	Presupuestos	Consolidada	315200,0	14000,0	189900,0	0,0	40000,0	0,0	71300,0
2010	44172	Oliete	Presupuestos	Consolidada	613500,0	7900,0	0,0	25000,0	424800,0	70100,0	85700,0
2010	44173	Olmos (Los)	Presupuestos	Sin información							
2010	44174	Orihuela del Tremedal	Presupuestos	Consolidada	1409500,2	18500,0	1090647,0	0,0	2000,0	0,0	298353,2
2010	44175	Orrios	Presupuestos	Consolidada	249836,51	250,0	180408,8	7376,08	6225,99	0,0	55575,64
2010	44176	Palomar de Arroyos	Presupuestos	Consolidada	471880,0	28000,0	100000,0	10000,0	255530,0	0,0	78350,0
2010	44177	Pancrudo	Presupuestos	Sin información							
2010	44178	Parras de Castellote (Las)	Presupuestos	Sin información							
2010	44179	Peñarroya de Tastavins	Presupuestos	Sin información							
2010	44180	Peracense	Presupuestos	Sin información							
2010	44181	Peralejos	Presupuestos	Sin información							
2010	44182	Perales del Alfambra	Presupuestos	Consolidada	299504,12	38296,8	211165,41	0,0	16996,6	33045,31	0,0
2010	44183	Pitarque	Presupuestos	Sin información							
2010	44184	Plou	Presupuestos	Sin información							
2010	44185	Pobo (El)	Presupuestos	Sin información							
2010	44187	Portellada (La)	Presupuestos	Consolidada	833027,0	6000,0	12000,0	11000,0	31500,0	0,0	772527,0
2010	44189	Pozondón	Presupuestos	Consolidada	438800,0	0,0	309400,0	40000,0	9000,0	0,0	80400,0
2010	44190	Pozuel del Campo	Presupuestos	Consolidada	181286,0	2250,0	143200,0	120,0	15577,0	630,0	19509,0
2010	44191	Puebla de Híjar (La)	Presupuestos	Consolidada	1308800,0	0,0	0,0	86950,0	100,0	421489,93	800260,07
2010	44192	Puebla de Valverde (La)	Presupuestos	Clasificación Económica de la Administración General							
2010	44193	Puertomingalvo	Presupuestos	Sin información							
2010	44194	Ráfales	Presupuestos	Consolidada	925915,0	128000,0	21000,0	10000,0	21000,0	0,0	745915,0
2010	44195	Rillo	Presupuestos	Consolidada	237300,0	7000,0	6800,0	7500,0	0,0	122000,0	94000,0
2010	44196	Riodeva	Presupuestos	Sin información							
2010	44197	Ródenas	Presupuestos	Consolidada	298710,0	4253,0	194700,0	0,0	34700,0	0,0	65057,0
2010	44198	Royuela	Presupuestos	Consolidada	314000,0	8000,0	167000,0	0,0	0,0	0,0	139000,0
2010	44199	Rubiales	Presupuestos	Consolidada	197300,0	0,0	28700,0	6800,0	113300,0	3000,0	45500,0
2010	44200	Rubielos de la Cérida	Presupuestos	Consolidada	146500,0	1100,0	87061,11	2691,05	3100,0	30700,0	21847,84
2010	44201	Rubielos de Mora	Presupuestos	Sin información							
2010	44203	Salcedillo	Presupuestos	Consolidada	80000,0	0,0	58302,53	0,0	1652,78	0,0	20044,69
2010	44204	Saldón	Presupuestos	Consolidada	119560,0	0,0	70000,0	0,0	4000,0	3650,0	41910,0
2010	44205	Samper de Calanda	Presupuestos	Consolidada	809933,15	5770,0	381426,27	52010,0	128930,04	33000,0	208796,84
2010	44206	San Agustín	Presupuestos	Consolidada	378700,0	11000,0	184500,0	0,0	112000,0	0,0	71200,0
2010	44207	San Martín del Río	Presupuestos	Consolidada	310232,0	450,0	0,0	8500,0	244307,0	0,0	56975,0
2010	44208	Santa Cruz de Nogueras	Presupuestos	Sin información							
2010	44209	Santa Eulalia	Presupuestos	Sin información							
2010	44210	Sarrión	Presupuestos	Clasificación Económica de la Administración General							
2010	44211	Segura de los Baños	Presupuestos	Consolidada	235000,0	1600,0	176000,0	0,0	3000,0	0,0	54400,0
2010	44212	Seno	Presupuestos	Sin información							
2010	44213	Singra	Presupuestos	Consolidada	186500,0	4300,0	17300,0	400,0	105000,0	7200,0	52300,0
2010	44215	Terriente	Presupuestos	Sin información							
2010	44216	Teruel	Presupuestos	Consolidada	51717796,86	4474790,0	24665456,34	2139190,12	11772665,28	2892037,99	5773657,13
2010	44217	Toril y Masegoso	Presupuestos	Sin información							
2010	44218	Tormón	Presupuestos	Sin información							
2010	44219	Tornos	Presupuestos	Sin información							
2010	44220	Torralba de los Sisones	Presupuestos	Sin información							
2010	44221	Torrecilla de Alcañiz	Presupuestos	Consolidada	909437,21	20100,0	407709,91	31478,7	276781,18	55000,0	118367,42
2010	44222	Torrecilla del Rebollar	Presupuestos	Consolidada	314132,0	2222,0	88000,0	6000,0	174880,0	0,0	43030,0
2010	44223	Torre de Arcas	Presupuestos	Sin información							
2010	44224	Torre de las Arcas	Presupuestos	Consolidada	351900,0	26000,0	223400,0	3000,0	19000,0	0,0	80500,0
2010	44225	Torre del Compte	Presupuestos	Consolidada	341680,99	20434,59	0,0	12200,0	2600,0	115225,0	191221,4
2010	44226	Torrelacárcel	Presupuestos	Sin información							
2010	44227	Torre los Negros	Presupuestos	Consolidada	178167,0	2400,0	87799,0	8000,0	49828,0	240,0	29900,0
2010	44228	Torremocha de Jiloca	Presupuestos	Sin información							
2010	44229	Torres de Albarracín	Presupuestos	Consolidada	636000,0	63000,0	0,0	0,0	420000,0	0,0	153000,0
2010	44230	Torrevelilla	Presupuestos	Sin información							
2010	44231	Torrijas	Presupuestos	Consolidada	353798,0	0,0	301769,0	0,0	0,0	0,0	52029,0
2010	44232	Torrijo del Campo	Presupuestos	Consolidada	1126900,0	6700,0	108200,0	232300,0	52600,0	502000,0	225100,0
2010	44234	Tramacastiel	Presupuestos	Sin información							
2010	44235	Tramacastilla	Presupuestos	Consolidada	339512,02	1200,0	0,0	8963,87	300663,98	0,0	28684,17
2010	44236	Tronchón	Presupuestos	Consolidada	362750,0	5500,0	44250,0	0,0	9000,0	304000,0	0,0
2010	44237	Urrea de Gaén	Presupuestos	Consolidada	491490,0	17580,0	129671,0	0,0	253722,0	0,0	90517,0
2010	44238	Utrillas	Presupuestos	Consolidada	2723000,0	13557,56	519167,17	518048,67	638172,4	402480,93	631573,27
2010	44239	Valacloche	Presupuestos	Consolidada	160529,0	0,0	111356,0	9090,0	26663,0	0,0	13420,0
2010	44240	Valbona	Presupuestos	Sin información							
2010	44241	Valdealgorfa	Presupuestos	Sin información							
2010	44243	Valdecuenca	Presupuestos	Consolidada	254814,0	2254,0	95620,0	0,0	98080,0	0,0	58860,0
2010	44244	Valdelinares	Presupuestos	Consolidada	381450,0	17750,0	210185,0	0,0	0,0	0,0	153515,0
2010	44245	Valdeltormo	Presupuestos	Consolidada	528781,29	29615,38	0,0	20670,69	5547,67	242688,61	230258,94
2010	44246	Valderrobres	Presupuestos	Consolidada	3401114,6	110605,91	0,0	22540,14	2286303,51	141570,51	840094,53
2010	44247	Valjunquera	Presupuestos	Sin información							
2010	44249	Vallecillo (El)	Presupuestos	Sin información							
2010	44250	Veguillas de la Sierra	Presupuestos	Sin información							
2010	44251	Villafranca del Campo	Presupuestos	Sin información							
2010	44252	Villahermosa del Campo	Presupuestos	Sin información							
2010	44256	Villanueva del Rebollar de la Sierra	Presupuestos	Consolidada	115000,0	801,01	79678,87	0,0	601,01	0,0	33919,11
2010	44257	Villar del Cobo	Presupuestos	Sin información							
2010	44258	Villar del Salz	Presupuestos	Consolidada	196900,0	500,0	9200,0	4550,0	0,0	85500,0	97150,0
2010	44260	Villarluengo	Presupuestos	Consolidada	706128,09	42400,0	152325,94	0,0	30000,0	475900,0	5502,15
2010	44261	Villarquemado	Presupuestos	Consolidada	926510,0	3000,0	11000,0	144000,0	560740,0	51300,0	156470,0
2010	44262	Villarroya de los Pinares	Presupuestos	Sin información							
2010	44263	Villastar	Presupuestos	Consolidada	450049,35	13161,95	32000,0	0,0	78280,2	215717,12	110890,08
2010	44264	Villel	Presupuestos	Consolidada	652000,0	15600,0	0,0	17000,0	96400,0	406120,0	116880,0
2010	44265	Vinaceite	Presupuestos	Consolidada	283068,19	4754,0	71708,69	111000,0	16100,0	6500,0	73005,5
2010	44266	Visiedo	Presupuestos	Consolidada	331147,55	750,0	254315,3	7579,0	6000,0	0,0	62503,25
2010	44267	Vivel del Río Martín	Presupuestos	Consolidada	235000,0	1600,0	176000,0	0,0	3000,0	0,0	54400,0
2010	44268	Zoma (La)	Presupuestos	Consolidada	212284,61	550,0	0,0	768,3	172119,0	32278,31	6569,0
2010	50001	Abanto	Presupuestos	Consolidada	238500,0	1500,0	129078,0	0,0	7000,0	0,0	100922,0
2010	50002	Acered	Presupuestos	Sin información							
2010	50003	Agón	Presupuestos	Sin información							
2010	50004	Aguarón	Presupuestos	Consolidada	1568517,0	228865,0	726830,0	0,0	105380,0	0,0	507442,0
2010	50005	Aguilón	Presupuestos	Consolidada	569725,0	64625,0	206000,0	0,0	62000,0	0,0	237100,0
2010	50006	Ainzón	Presupuestos	Consolidada	1583323,4	97500,0	0,0	127000,0	721663,16	0,0	637160,24
2010	50007	Aladrén	Presupuestos	Consolidada	190523,0	0,0	143300,0	0,0	5100,0	0,0	42123,0
2010	50008	Alagón	Presupuestos	Consolidada	6431688,41	200393,17	2487105,29	157000,0	2237782,54	39552,22	1309855,19
2010	50009	Alarba	Presupuestos	Consolidada	278000,0	11700,0	174500,0	11000,0	0,0	0,0	80800,0
2010	50010	Alberite de San Juan	Presupuestos	Consolidada	622287,24	3500,0	232432,43	0,0	264594,0	0,0	121760,81
2010	50011	Albeta	Presupuestos	Consolidada	716446,39	13700,0	287399,94	0,0	228345,15	34951,3	152050,0
2010	50012	Alborge	Presupuestos	Consolidada	312946,64	1924,54	170563,53	7985,59	82241,1	5200,0	45031,88
2010	50013	Alcalá de Ebro	Presupuestos	Consolidada	393810,0	11300,0	177200,0	39600,0	55100,0	12000,0	98610,0
2010	50014	Alcalá de Moncayo	Presupuestos	Sin información							
2010	50015	Alconchel de Ariza	Presupuestos	Sin información							
2010	50016	Aldehuela de Liestos	Presupuestos	Consolidada	208706,0	300,0	125752,0	0,0	11000,0	0,0	71654,0
2010	50017	Alfajarín	Presupuestos	Consolidada	3847319,65	0,0	1221000,0	681500,0	1399930,65	204500,0	340389,0
2010	50018	Alfamén	Presupuestos	Consolidada	1646777,0	37200,0	127000,0	188260,0	871901,0	20000,0	402416,0
2010	50019	Alforque	Presupuestos	Sin información							
2010	50020	Alhama de Aragón	Presupuestos	Consolidada	1600725,0	25600,0	759600,0	85000,0	268525,0	4000,0	458000,0
2010	50021	Almochuel	Presupuestos	Consolidada	96619,89	0,0	89478,07	0,0	0,0	0,0	7141,82
2010	50022	Almolda (La)	Presupuestos	Consolidada	838666,91	0,0	0,0	65000,0	362765,91	89000,0	321901,0
2010	50023	Almonacid de la Cuba	Presupuestos	Consolidada	434378,0	4226,28	0,0	16000,0	276357,26	12100,0	125694,46
2010	50024	Almonacid de la Sierra	Presupuestos	Consolidada	1774300,0	19400,0	420500,0	28500,0	362500,0	40000,0	903400,0
2010	50025	Almunia de Doña Godina (La)	Presupuestos	Consolidada	16030925,17	1429951,0	5117459,1	226122,7	7729810,11	203382,26	1324200,0
2010	50026	Alpartir	Presupuestos	Consolidada	910915,0	40000,0	291170,0	42000,0	316527,0	78851,0	142367,0
2010	50027	Ambel	Presupuestos	Consolidada	335916,43	0,0	0,0	17000,0	114013,8	0,0	204902,63
2010	50028	Anento	Presupuestos	Consolidada	737853,0	10000,0	81301,0	37233,0	2653,0	384361,0	222305,0
2010	50029	Aniñón	Presupuestos	Consolidada	1452000,02	66031,52	5314,73	57567,5	1134760,4	0,0	188325,87
2010	50030	Añón de Moncayo	Presupuestos	Sin información							
2010	50031	Aranda de Moncayo	Presupuestos	Sin información							
2010	50032	Arándiga	Presupuestos	Consolidada	379600,0	13000,0	216100,0	25000,0	23000,0	0,0	102500,0
2010	50033	Ardisa	Presupuestos	Consolidada	332497,0	2500,0	113081,0	0,0	136816,0	0,0	80100,0
2010	50034	Ariza	Presupuestos	Consolidada	1779500,0	169550,0	570300,0	0,0	214800,0	186850,0	638000,0
2010	50035	Artieda	Presupuestos	Consolidada	361226,99	17850,0	0,0	0,0	189276,99	0,0	154100,0
2010	50036	Asín	Presupuestos	Consolidada	515853,0	3000,0	245052,0	0,0	144801,0	0,0	123000,0
2010	50037	Atea	Presupuestos	Sin información							
2010	50038	Ateca	Presupuestos	Consolidada	2510133,0	28500,0	236200,0	155280,0	843300,0	447880,0	798973,0
2010	50039	Azuara	Presupuestos	Consolidada	1115811,0	2800,0	259396,0	0,0	200116,0	462499,0	191000,0
2010	50040	Badules	Presupuestos	Consolidada	388108,0	315,0	0,0	4512,0	328524,0	0,0	54757,0
2010	50041	Bagüés	Presupuestos	Consolidada	145750,0	100,0	3350,0	3300,0	111800,0	9000,0	18200,0
2010	50042	Balconchán	Presupuestos	Sin información							
2010	50043	Bárboles	Presupuestos	Consolidada	448922,07	110,0	0,0	24300,0	68450,0	173862,07	182200,0
2010	50044	Bardallur	Presupuestos	Consolidada	468970,03	12647,92	1884,59	24438,14	216375,95	80096,51	133526,92
2010	50045	Belchite	Presupuestos	Consolidada	1876560,66	44204,44	32201,0	250,0	1425349,07	0,0	374556,15
