Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2004,0	11	Bajo Cinca / Baix Cinca	5	Graves o muy graves	2	01	General
2004,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	12	Tarazona y el Moncayo	2	Graves o muy graves	2	01	General
2004,0	13	Campo de Borja	2	Graves o muy graves	2	01	General
2004,0	15	Ribera Alta del Ebro	5	Graves o muy graves	2	01	General
2004,0	16	Valdejalón	2	Graves o muy graves	2	01	General
2004,0	16	Valdejalón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	17	D.C. Zaragoza	101	Graves o muy graves	2	01	General
2004,0	17	D.C. Zaragoza	2	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004,0	17	D.C. Zaragoza	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2004,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	01	General
2004,0	20	Comunidad de Calatayud	3	Graves o muy graves	2	01	General
2004,0	20	Comunidad de Calatayud	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	23	Bajo Martín	2	Graves o muy graves	2	01	General
2004,0	25	Jiloca	1	Graves o muy graves	2	01	General
2004,0	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2004,0	27	Andorra-Sierra de Arcos	3	Graves o muy graves	2	01	General
2004,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	09	Especial Minería del Carbón
2004,0	28	Bajo Aragón	5	Graves o muy graves	2	01	General
2004,0	28	Bajo Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004,0	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	29	Comunidad de Teruel	9	Graves o muy graves	2	01	General
2004,0	31	Sierra de Albarracín	3	Graves o muy graves	2	01	General
2004,0	31	Sierra de Albarracín	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2004,0	32	Gúdar-Javalambre	4	Graves o muy graves	2	01	General
2004,0	32	Gúdar-Javalambre	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2004,0	33	Matarraña / Matarranya	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2004,0	NC	Municipio del centro de trabajo fuera de Aragón	7	Graves o muy graves	2	01	General
2004,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003,0	01	La Jacetania	9	Graves o muy graves	2	01	General
2003,0	02	Alto Gállego	2	Graves o muy graves	2	01	General
2003,0	03	Sobrarbe	2	Graves o muy graves	2	01	General
2003,0	04	La Ribagorza	3	Graves o muy graves	2	01	General
2003,0	05	Cinco Villas	6	Graves o muy graves	2	01	General
2003,0	05	Cinco Villas	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	06	Hoya de Huesca / Plana de Uesca	12	Graves o muy graves	2	01	General
2003,0	07	Somontano de Barbastro	6	Graves o muy graves	2	01	General
2003,0	07	Somontano de Barbastro	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	08	Cinca Medio	2	Graves o muy graves	2	01	General
2003,0	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2003,0	10	Los Monegros	3	Graves o muy graves	2	01	General
2003,0	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2003,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	09	Especial Minería del Carbón
2003,0	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2003,0	12	Tarazona y el Moncayo	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	13	Campo de Borja	1	Graves o muy graves	2	01	General
2003,0	13	Campo de Borja	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	14	Aranda	3	Graves o muy graves	2	01	General
2003,0	15	Ribera Alta del Ebro	6	Graves o muy graves	2	01	General
2003,0	15	Ribera Alta del Ebro	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003,0	16	Valdejalón	2	Graves o muy graves	2	01	General
2003,0	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003,0	16	Valdejalón	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	17	D.C. Zaragoza	103	Graves o muy graves	2	01	General
2003,0	17	D.C. Zaragoza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003,0	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2003,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2003,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	20	Comunidad de Calatayud	4	Graves o muy graves	2	01	General
2003,0	20	Comunidad de Calatayud	2	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	22	Campo de Belchite	1	Graves o muy graves	2	01	General
2003,0	22	Campo de Belchite	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	25	Jiloca	2	Graves o muy graves	2	01	General
2003,0	25	Jiloca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2003,0	25	Jiloca	4	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	01	General
2003,0	28	Bajo Aragón	6	Graves o muy graves	2	01	General
2003,0	28	Bajo Aragón	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	29	Comunidad de Teruel	14	Graves o muy graves	2	01	General
2003,0	29	Comunidad de Teruel	1	Graves o muy graves	2	07	Especial Agrario Cuenta Propia
2003,0	32	Gúdar-Javalambre	3	Graves o muy graves	2	01	General
2003,0	33	Matarraña / Matarranya	2	Graves o muy graves	2	01	General
2003,0	NC	Municipio del centro de trabajo fuera de Aragón	3	Graves o muy graves	2	01	General
2019,0	03	Sobrarbe	1	Mortales	3	05	Trabajadores Autónomos
2019,0	05	Cinco Villas	1	Mortales	3	01	General
2019,0	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2019,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2019,0	08	Cinca Medio	2	Mortales	3	01	General
2019,0	09	La Litera / La Llitera	1	Mortales	3	01	General
2019,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2019,0	17	D.C. Zaragoza	8	Mortales	3	01	General
2019,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3	01	General
2019,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Mortales	3	05	Trabajadores Autónomos
2019,0	21	Campo de Cariñena	4	Mortales	3	01	General
2019,0	21	Campo de Cariñena	1	Mortales	3	05	Trabajadores Autónomos
2019,0	25	Jiloca	1	Mortales	3	01	General
2019,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2015,0	05	Cinco Villas	2	Mortales	3	01	General
2015,0	05	Cinco Villas	1	Mortales	3	05	Trabajadores Autónomos
2015,0	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2015,0	08	Cinca Medio	1	Mortales	3	01	General
2015,0	10	Los Monegros	1	Mortales	3	01	General
2015,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	05	Trabajadores Autónomos
2015,0	14	Aranda	1	Mortales	3	01	General
2015,0	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2015,0	16	Valdejalón	1	Mortales	3	01	General
2015,0	17	D.C. Zaragoza	14	Mortales	3	01	General
2015,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3	01	General
2015,0	26	Cuencas Mineras	1	Mortales	3	01	General
2015,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2014,0	04	La Ribagorza	1	Mortales	3	01	General
2014,0	05	Cinco Villas	1	Mortales	3	01	General
2014,0	16	Valdejalón	1	Mortales	3	01	General
2014,0	17	D.C. Zaragoza	7	Mortales	3	01	General
2014,0	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2014,0	20	Comunidad de Calatayud	1	Mortales	3	01	General
2014,0	27	Andorra-Sierra de Arcos	1	Mortales	3	01	General
2014,0	33	Matarraña / Matarranya	1	Mortales	3	01	General
2014,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2013,0	05	Cinco Villas	1	Mortales	3	01	General
2013,0	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2013,0	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2013,0	17	D.C. Zaragoza	11	Mortales	3	01	General
2013,0	22	Campo de Belchite	1	Mortales	3	01	General
2013,0	29	Comunidad de Teruel	1	Mortales	3	01	General
2013,0	32	Gúdar-Javalambre	1	Mortales	3	05	Trabajadores Autónomos
2012,0	01	La Jacetania	1	Mortales	3	05	Trabajadores Autónomos
2012,0	04	La Ribagorza	2	Mortales	3	01	General
2012,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2012,0	10	Los Monegros	1	Mortales	3	01	General
2012,0	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2012,0	17	D.C. Zaragoza	4	Mortales	3	01	General
2012,0	17	D.C. Zaragoza	1	Mortales	3	05	Trabajadores Autónomos
2012,0	23	Bajo Martín	1	Mortales	3	01	General
2012,0	26	Cuencas Mineras	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2012,0	27	Andorra-Sierra de Arcos	2	Mortales	3	01	General
2012,0	29	Comunidad de Teruel	2	Mortales	3	01	General
2012,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2011,0	01	La Jacetania	1	Mortales	3	01	General
2011,0	05	Cinco Villas	1	Mortales	3	01	General
2011,0	10	Los Monegros	1	Mortales	3	01	General
2011,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2011,0	12	Tarazona y el Moncayo	1	Mortales	3	01	General
2011,0	16	Valdejalón	1	Mortales	3	01	General
2011,0	17	D.C. Zaragoza	5	Mortales	3	01	General
2011,0	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2011,0	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2011,0	20	Comunidad de Calatayud	1	Mortales	3	01	General
2011,0	29	Comunidad de Teruel	6	Mortales	3	01	General
2011,0	32	Gúdar-Javalambre	1	Mortales	3	01	General
2011,0	33	Matarraña / Matarranya	2	Mortales	3	07	Especial Agrario Cuenta Propia
2010,0	04	La Ribagorza	1	Mortales	3	01	General
2010,0	05	Cinco Villas	2	Mortales	3	01	General
2010,0	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3	01	General
2010,0	08	Cinca Medio	2	Mortales	3	01	General
2010,0	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2010,0	17	D.C. Zaragoza	11	Mortales	3	01	General
2010,0	20	Comunidad de Calatayud	1	Mortales	3	01	General
2010,0	29	Comunidad de Teruel	3	Mortales	3	01	General
2010,0	NC	Municipio del centro de trabajo fuera de Aragón	2	Mortales	3	01	General
2009,0	03	Sobrarbe	1	Mortales	3	01	General
2009,0	04	La Ribagorza	1	Mortales	3	01	General
2009,0	06	Hoya de Huesca / Plana de Uesca	3	Mortales	3	01	General
2009,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2009,0	10	Los Monegros	1	Mortales	3	01	General
2009,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2009,0	12	Tarazona y el Moncayo	2	Mortales	3	01	General
2009,0	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2009,0	17	D.C. Zaragoza	16	Mortales	3	01	General
2009,0	25	Jiloca	1	Mortales	3	01	General
2009,0	27	Andorra-Sierra de Arcos	1	Mortales	3	09	Especial Minería del Carbón
2009,0	29	Comunidad de Teruel	3	Mortales	3	01	General
2009,0	29	Comunidad de Teruel	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2009,0	32	Gúdar-Javalambre	1	Mortales	3	01	General
2009,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2008,0	05	Cinco Villas	2	Mortales	3	01	General
2008,0	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2008,0	09	La Litera / La Llitera	1	Mortales	3	01	General
2008,0	15	Ribera Alta del Ebro	2	Mortales	3	01	General
2008,0	17	D.C. Zaragoza	14	Mortales	3	01	General
2008,0	18	Ribera Baja del Ebro	2	Mortales	3	01	General
2008,0	20	Comunidad de Calatayud	1	Mortales	3	01	General
2008,0	21	Campo de Cariñena	1	Mortales	3	01	General
2008,0	27	Andorra-Sierra de Arcos	2	Mortales	3	01	General
2008,0	28	Bajo Aragón	1	Mortales	3	01	General
2008,0	29	Comunidad de Teruel	3	Mortales	3	01	General
2007,0	01	La Jacetania	1	Mortales	3	01	General
2007,0	05	Cinco Villas	3	Mortales	3	01	General
2007,0	05	Cinco Villas	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2007,0	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2007,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2007,0	08	Cinca Medio	1	Mortales	3	01	General
2007,0	08	Cinca Medio	1	Mortales	3	07	Especial Agrario Cuenta Propia
2007,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2007,0	14	Aranda	1	Mortales	3	01	General
2007,0	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2007,0	16	Valdejalón	2	Mortales	3	01	General
2007,0	17	D.C. Zaragoza	11	Mortales	3	01	General
2007,0	20	Comunidad de Calatayud	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2007,0	21	Campo de Cariñena	1	Mortales	3	01	General
2007,0	23	Bajo Martín	1	Mortales	3	01	General
2007,0	24	Campo de Daroca	1	Mortales	3	01	General
2007,0	25	Jiloca	1	Mortales	3	01	General
2007,0	26	Cuencas Mineras	3	Mortales	3	01	General
2007,0	29	Comunidad de Teruel	5	Mortales	3	01	General
2007,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2006,0	01	La Jacetania	1	Mortales	3	01	General
2006,0	06	Hoya de Huesca / Plana de Uesca	3	Mortales	3	01	General
2006,0	16	Valdejalón	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2006,0	17	D.C. Zaragoza	18	Mortales	3	01	General
2006,0	20	Comunidad de Calatayud	2	Mortales	3	01	General
2006,0	21	Campo de Cariñena	1	Mortales	3	01	General
2006,0	25	Jiloca	1	Mortales	3	01	General
2006,0	26	Cuencas Mineras	1	Mortales	3	01	General
2006,0	27	Andorra-Sierra de Arcos	1	Mortales	3	01	General
2006,0	28	Bajo Aragón	1	Mortales	3	01	General
2006,0	29	Comunidad de Teruel	2	Mortales	3	01	General
2006,0	30	Maestrazgo	1	Mortales	3	06	Especial Agrario Cuenta Ajena
2006,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2005,0	01	La Jacetania	1	Mortales	3	01	General
2005,0	02	Alto Gállego	1	Mortales	3	01	General
2005,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2005,0	08	Cinca Medio	2	Mortales	3	01	General
2005,0	10	Los Monegros	1	Mortales	3	01	General
2005,0	12	Tarazona y el Moncayo	1	Mortales	3	01	General
2005,0	15	Ribera Alta del Ebro	3	Mortales	3	01	General
2005,0	17	D.C. Zaragoza	17	Mortales	3	01	General
2005,0	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2005,0	23	Bajo Martín	1	Mortales	3	01	General
2005,0	27	Andorra-Sierra de Arcos	2	Mortales	3	01	General
2005,0	28	Bajo Aragón	2	Mortales	3	01	General
2005,0	32	Gúdar-Javalambre	1	Mortales	3	05	Trabajadores Autónomos
2005,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2004,0	01	La Jacetania	3	Mortales	3	01	General
2004,0	05	Cinco Villas	1	Mortales	3	01	General
2004,0	06	Hoya de Huesca / Plana de Uesca	2	Mortales	3	01	General
2004,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2004,0	08	Cinca Medio	2	Mortales	3	01	General
2004,0	09	La Litera / La Llitera	2	Mortales	3	01	General
2004,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2004,0	17	D.C. Zaragoza	19	Mortales	3	01	General
2004,0	20	Comunidad de Calatayud	3	Mortales	3	01	General
2004,0	21	Campo de Cariñena	1	Mortales	3	07	Especial Agrario Cuenta Propia
2004,0	23	Bajo Martín	2	Mortales	3	01	General
2004,0	26	Cuencas Mineras	1	Mortales	3	01	General
2004,0	28	Bajo Aragón	3	Mortales	3	01	General
2004,0	29	Comunidad de Teruel	1	Mortales	3	01	General
2004,0	33	Matarraña / Matarranya	1	Mortales	3	07	Especial Agrario Cuenta Propia
2004,0	NC	Municipio del centro de trabajo fuera de Aragón	1	Mortales	3	01	General
2003,0	01	La Jacetania	1	Mortales	3	01	General
2003,0	05	Cinco Villas	2	Mortales	3	01	General
2003,0	06	Hoya de Huesca / Plana de Uesca	1	Mortales	3	01	General
2003,0	07	Somontano de Barbastro	1	Mortales	3	01	General
2003,0	08	Cinca Medio	1	Mortales	3	01	General
2003,0	09	La Litera / La Llitera	1	Mortales	3	01	General
2003,0	11	Bajo Cinca / Baix Cinca	1	Mortales	3	01	General
2003,0	12	Tarazona y el Moncayo	1	Mortales	3	01	General
2003,0	15	Ribera Alta del Ebro	1	Mortales	3	01	General
2003,0	17	D.C. Zaragoza	6	Mortales	3	01	General
2003,0	18	Ribera Baja del Ebro	1	Mortales	3	01	General
2003,0	20	Comunidad de Calatayud	2	Mortales	3	01	General
2003,0	25	Jiloca	2	Mortales	3	01	General
2003,0	26	Cuencas Mineras	3	Mortales	3	01	General
2003,0	28	Bajo Aragón	3	Mortales	3	01	General
2003,0	29	Comunidad de Teruel	2	Mortales	3	01	General
2003,0	NC	Municipio del centro de trabajo fuera de Aragón	3	Mortales	3	01	General
