Año	Municipio código	Municipio nombre	Edificios nueva planta, total	Edificios nueva planta, residencial	Edificios nueva planta, no residencial	Superficie nueva planta, total	Superficie nueva planta, residencial	Superficie nueva planta, no residencial	Viviendas nueva planta	Edificios rehabilitación	Viviendas rehabilitación	Edificios demolición	Viviendas demolición	Estado de la información
2019	44071	Castellote	1,0	1,0	0,0	255,0	255,0	0,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44074	Cedrillas												SIN INFORMACIÓN
2019	44075	Celadas												SIN INFORMACIÓN
2019	44076	Cella	6,0	0,0	6,0	7414,0	0,0	7414,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44077	Cerollera (La)												SIN INFORMACIÓN
2019	44080	Codoñera (La)	1,0	1,0	0,0	139,0	139,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44082	Corbalán	1,0	0,0	1,0	416,0	0,0	416,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44084	Cortes de Aragón												SIN INFORMACIÓN
2019	44085	Cosa												SIN INFORMACIÓN
2019	44086	Cretas	3,0	3,0	0,0	871,0	871,0	0,0	3,0	3,0	1,0	0,0	0,0	COMPLETA
2019	44087	Crivillén												SIN INFORMACIÓN
2019	44088	Cuba (La)												SIN INFORMACIÓN
2019	44089	Cubla												SIN INFORMACIÓN
2019	44090	Cucalón												SIN INFORMACIÓN
2019	44092	Cuervo (El)												SIN INFORMACIÓN
2019	44093	Cuevas de Almudén												SIN INFORMACIÓN
2019	44094	Cuevas Labradas												SIN INFORMACIÓN
2019	44096	Ejulve												SIN INFORMACIÓN
2019	44097	Escorihuela	1,0	0,0	1,0	72,0	0,0	72,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44099	Escucha												SIN INFORMACIÓN
2019	44100	Estercuel	1,0	0,0	1,0	93,0	0,0	93,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44101	Ferreruela de Huerva												SIN INFORMACIÓN
2019	44102	Fonfría												SIN INFORMACIÓN
2019	44103	Formiche Alto	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44105	Fórnoles	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44106	Fortanete	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2019	44107	Foz-Calanda												SIN INFORMACIÓN
2019	44108	Fresneda (La)												SIN INFORMACIÓN
2019	44109	Frías de Albarracín												SIN INFORMACIÓN
2019	44110	Fuenferrada												SIN INFORMACIÓN
2019	44111	Fuentes Calientes												SIN INFORMACIÓN
2019	44112	Fuentes Claras	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	1,0	1,0	COMPLETA
2019	44113	Fuentes de Rubielos	1,0	0,0	1,0	74,0	0,0	74,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44114	Fuentespalda	2,0	1,0	1,0	236,0	193,0	43,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44115	Galve												SIN INFORMACIÓN
2019	44116	Gargallo												SIN INFORMACIÓN
2019	44117	Gea de Albarracín	1,0	1,0	0,0	268,0	268,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2019	44118	Ginebrosa (La)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	1,0	0,0	2,0	COMPLETA
2019	44119	Griegos												SIN INFORMACIÓN
2019	44120	Guadalaviar												SIN INFORMACIÓN
2019	44121	Gúdar	1,0	1,0	0,0	272,0	272,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44122	Híjar	4,0	0,0	4,0	2720,0	0,0	2720,0	0,0	9,0	1,0	0,0	0,0	COMPLETA
2019	44123	Hinojosa de Jarque	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44124	Hoz de la Vieja (La)												SIN INFORMACIÓN
2019	44125	Huesa del Común												SIN INFORMACIÓN
2019	44126	Iglesuela del Cid (La)								2,0	3,0			INCOMPLETA
2019	44127	Jabaloyas												SIN INFORMACIÓN
2019	44128	Jarque de la Val												SIN INFORMACIÓN
2019	44129	Jatiel												SIN INFORMACIÓN
2019	44130	Jorcas												SIN INFORMACIÓN
2019	44131	Josa												SIN INFORMACIÓN
2019	44132	Lagueruela												SIN INFORMACIÓN
2019	44133	Lanzuela												SIN INFORMACIÓN
2019	44135	Libros												SIN INFORMACIÓN
2019	44136	Lidón												SIN INFORMACIÓN
2019	44137	Linares de Mora	1,0	1,0		242,0	242,0		1,0	1,0				INCOMPLETA
2019	44138	Loscos												SIN INFORMACIÓN
2019	44141	Lledó												SIN INFORMACIÓN
2019	44142	Maicas												SIN INFORMACIÓN
2019	44143	Manzanera	2,0		2,0	982,0		982,0		2,0	1,0			INCOMPLETA
2019	44144	Martín del Río												SIN INFORMACIÓN
2019	44145	Mas de las Matas	5,0	2,0	3,0	851,0	416,0	435,0	2,0	1,0	1,0	0,0	0,0	COMPLETA
2019	44146	Mata de los Olmos (La)	1,0	0,0	1,0	235,0	0,0	235,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44147	Mazaleón	3,0	1,0	2,0	2214,0	498,0	1716,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44148	Mezquita de Jarque	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2019	44149	Mirambel	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44150	Miravete de la Sierra												SIN INFORMACIÓN
2019	44151	Molinos												SIN INFORMACIÓN
2019	44152	Monforte de Moyuela	1,0	0,0	1,0	1200,0	0,0	1200,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44153	Monreal del Campo	7,0	2,0	5,0	4336,0	493,0	3843,0	2,0	1,0	1,0	4,0	2,0	COMPLETA
2019	44154	Monroyo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44155	Montalbán	1,0	1,0	0,0	227,0	227,0	0,0	1,0	6,0	0,0	0,0	0,0	COMPLETA
2019	44156	Monteagudo del Castillo												SIN INFORMACIÓN
2019	44157	Monterde de Albarracín	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	COMPLETA
2019	44158	Mora de Rubielos	3,0	3,0	0,0	951,0	951,0	0,0	4,0	5,0	2,0	1,0	1,0	COMPLETA
2019	44159	Moscardón												SIN INFORMACIÓN
2019	44160	Mosqueruela	2,0	2,0	0,0	611,0	611,0	0,0	3,0	0,0	0,0	1,0	1,0	COMPLETA
2019	44161	Muniesa	1,0	1,0	0,0	186,0	186,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44163	Noguera de Albarracín	1,0	0,0	1,0	109,0	0,0	109,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44164	Nogueras												SIN INFORMACIÓN
2019	44165	Nogueruelas	1,0	1,0	0,0	415,0	415,0	0,0	3,0	5,0	2,0	1,0	1,0	COMPLETA
2019	44167	Obón	1,0	1,0	0,0	119,0	119,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44168	Odón												SIN INFORMACIÓN
2019	44169	Ojos Negros	3,0	0,0	3,0	1489,0	0,0	1489,0	0,0	1,0	0,0	2,0	2,0	COMPLETA
2019	44171	Olba	2,0	2,0	0,0	367,0	367,0	0,0	3,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44172	Oliete												SIN INFORMACIÓN
2019	44173	Olmos (Los)												SIN INFORMACIÓN
2019	44174	Orihuela del Tremedal	1,0	1,0	0,0	372,0	372,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44175	Orrios												SIN INFORMACIÓN
2019	44176	Palomar de Arroyos												SIN INFORMACIÓN
2019	44177	Pancrudo												SIN INFORMACIÓN
2019	44178	Parras de Castellote (Las)	1,0	0,0	1,0	72,0	0,0	72,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44179	Peñarroya de Tastavins	2,0	1,0	1,0	932,0	402,0	530,0	1,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44180	Peracense												SIN INFORMACIÓN
2019	44181	Peralejos												SIN INFORMACIÓN
2019	44182	Perales del Alfambra	8,0	0,0	8,0	22769,0	0,0	22769,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44183	Pitarque												SIN INFORMACIÓN
2019	44184	Plou												SIN INFORMACIÓN
2019	44185	Pobo (El)	1,0	1,0	0,0	127,0	127,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44187	Portellada (La)	1,0	1,0	0,0	237,0	237,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44189	Pozondón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2019	44190	Pozuel del Campo	3,0	0,0	3,0	1926,0	0,0	1926,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44191	Puebla de Híjar (La)	4,0	0,0	4,0	3993,0	0,0	3993,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44192	Puebla de Valverde (La)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	COMPLETA
2019	44193	Puertomingalvo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44194	Ráfales	1,0	0,0	1,0	1938,0	0,0	1938,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44195	Rillo												SIN INFORMACIÓN
2019	44196	Riodeva												SIN INFORMACIÓN
2019	44197	Ródenas	1,0	0,0	1,0	32,0	0,0	32,0	0,0	0,0	0,0	2,0	2,0	COMPLETA
2019	44198	Royuela												SIN INFORMACIÓN
2019	44199	Rubiales												SIN INFORMACIÓN
2019	44200	Rubielos de la Cérida												SIN INFORMACIÓN
2019	44201	Rubielos de Mora	1,0	1,0		165,0	165,0		1,0	4,0		1,0		INCOMPLETA
2019	44203	Salcedillo												SIN INFORMACIÓN
2019	44204	Saldón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	COMPLETA
2019	44205	Samper de Calanda	1,0	1,0	0,0	124,0	124,0	0,0	1,0	3,0	0,0	0,0	0,0	COMPLETA
2019	44206	San Agustín												SIN INFORMACIÓN
2019	44207	San Martín del Río												SIN INFORMACIÓN
2019	44208	Santa Cruz de Nogueras												SIN INFORMACIÓN
2019	44209	Santa Eulalia	3,0	2,0	1,0	645,0	430,0	215,0	2,0	0,0	0,0	1,0	1,0	COMPLETA
2019	44210	Sarrión	9,0	7,0	2,0	2095,0	2023,0	72,0	7,0	3,0	0,0	2,0	1,0	COMPLETA
2019	44211	Segura de los Baños												SIN INFORMACIÓN
2019	44212	Seno												SIN INFORMACIÓN
2019	44213	Singra												SIN INFORMACIÓN
2019	44215	Terriente												SIN INFORMACIÓN
2019	44216	Teruel	20,0	12,0	8,0	61492,0	33525,0	27967,0	129,0	31,0	4,0	11,0	10,0	COMPLETA
2019	44217	Toril y Masegoso												SIN INFORMACIÓN
2019	44218	Tormón												SIN INFORMACIÓN
2019	44219	Tornos												SIN INFORMACIÓN
2019	44220	Torralba de los Sisones	4,0	0,0	4,0	5266,0	0,0	5266,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44221	Torrecilla de Alcañiz	1,0	1,0		240,0	240,0		1,0			1,0		INCOMPLETA
2019	44222	Torrecilla del Rebollar												SIN INFORMACIÓN
2019	44223	Torre de Arcas												SIN INFORMACIÓN
2019	44224	Torre de las Arcas												SIN INFORMACIÓN
2019	44225	Torre del Compte	1,0	0,0	1,0	42,0	0,0	42,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44226	Torrelacárcel												SIN INFORMACIÓN
2019	44227	Torre los Negros												SIN INFORMACIÓN
2019	44228	Torremocha de Jiloca												SIN INFORMACIÓN
2019	44229	Torres de Albarracín												SIN INFORMACIÓN
2019	44230	Torrevelilla												SIN INFORMACIÓN
2019	44231	Torrijas	2,0	1,0	1,0	594,0	426,0	168,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44232	Torrijo del Campo	1,0	1,0	0,0	202,0	202,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44234	Tramacastiel												SIN INFORMACIÓN
2019	44235	Tramacastilla												SIN INFORMACIÓN
2019	44236	Tronchón	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	COMPLETA
2019	44237	Urrea de Gaén	1,0	1,0	0,0	286,0	286,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44238	Utrillas												SIN INFORMACIÓN
2019	44239	Valacloche												SIN INFORMACIÓN
2019	44240	Valbona	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	44241	Valdealgorfa	2,0	1,0	1,0	305,0	247,0	58,0	1,0	3,0	0,0	0,0	0,0	COMPLETA
2019	44243	Valdecuenca	1,0	0,0	1,0	154,0	0,0	154,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2019	44244	Valdelinares	1,0	1,0	0,0	363,0	363,0	0,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44245	Valdeltormo	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	44246	Valderrobres	11,0	4,0	7,0	7852,0	744,0	7108,0	4,0	4,0	0,0	1,0	1,0	COMPLETA
2019	44247	Valjunquera												SIN INFORMACIÓN
2019	44249	Vallecillo (El)												SIN INFORMACIÓN
2019	44250	Veguillas de la Sierra												SIN INFORMACIÓN
2019	44251	Villafranca del Campo												SIN INFORMACIÓN
2019	44252	Villahermosa del Campo												SIN INFORMACIÓN
2019	44256	Villanueva del Rebollar de la Sierra												SIN INFORMACIÓN
2019	44257	Villar del Cobo												SIN INFORMACIÓN
2019	44258	Villar del Salz												SIN INFORMACIÓN
2019	44260	Villarluengo												SIN INFORMACIÓN
2019	44261	Villarquemado	1,0	1,0	0,0	96,0	96,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44262	Villarroya de los Pinares												SIN INFORMACIÓN
2019	44263	Villastar	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	COMPLETA
2019	44264	Villel												SIN INFORMACIÓN
2019	44265	Vinaceite	1,0	0,0	1,0	288,0	0,0	288,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	44266	Visiedo												SIN INFORMACIÓN
2019	44267	Vivel del Río Martín												SIN INFORMACIÓN
2019	44268	Zoma (La)	1,0		1,0	90,0		90,0						INCOMPLETA
2019	50001	Abanto												SIN INFORMACIÓN
2019	50002	Acered												SIN INFORMACIÓN
2019	50003	Agón												SIN INFORMACIÓN
2019	50004	Aguarón	1,0	0,0	1,0	74,0	0,0	74,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50005	Aguilón												SIN INFORMACIÓN
2019	50006	Ainzón	2,0	1,0	1,0	1478,0	407,0	1071,0	2,0	1,0	0,0	2,0	1,0	COMPLETA
2019	50007	Aladrén												SIN INFORMACIÓN
2019	50008	Alagón	4,0	4,0	0,0	710,0	710,0	0,0	4,0	5,0	0,0	0,0	0,0	COMPLETA
2019	50009	Alarba												SIN INFORMACIÓN
2019	50010	Alberite de San Juan												SIN INFORMACIÓN
2019	50011	Albeta												SIN INFORMACIÓN
2019	50012	Alborge												SIN INFORMACIÓN
2019	50013	Alcalá de Ebro	1,0	1,0	0,0	216,0	216,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50014	Alcalá de Moncayo												SIN INFORMACIÓN
2019	50015	Alconchel de Ariza												SIN INFORMACIÓN
2019	50016	Aldehuela de Liestos												SIN INFORMACIÓN
2019	50017	Alfajarín	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2019	50018	Alfamén	11,0	2,0	9,0	5323,0	197,0	5126,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50019	Alforque												SIN INFORMACIÓN
2019	50020	Alhama de Aragón												SIN INFORMACIÓN
2019	50021	Almochuel												SIN INFORMACIÓN
2019	50022	Almolda (La)	2,0	1,0	1,0	179,0	147,0	32,0	1,0	2,0	0,0	1,0	0,0	COMPLETA
2019	50023	Almonacid de la Cuba												SIN INFORMACIÓN
2019	50024	Almonacid de la Sierra	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50025	Almunia de Doña Godina (La)	16,0	6,0	10,0	12568,0	2558,0	10010,0	14,0	4,0	0,0	2,0	2,0	COMPLETA
2019	50026	Alpartir												SIN INFORMACIÓN
2019	50027	Ambel	1,0	0,0	1,0	29,0	0,0	29,0	0,0	0,0	0,0	6,0	5,0	COMPLETA
2019	50028	Anento												SIN INFORMACIÓN
2019	50029	Aniñón	4,0	2,0	2,0	1219,0	519,0	700,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50030	Añón de Moncayo												SIN INFORMACIÓN
2019	50031	Aranda de Moncayo												SIN INFORMACIÓN
2019	50032	Arándiga	1,0	0,0	1,0	462,0	0,0	462,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50033	Ardisa												SIN INFORMACIÓN
2019	50034	Ariza	1,0	1,0	0,0	243,0	243,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50035	Artieda												SIN INFORMACIÓN
2019	50036	Asín												SIN INFORMACIÓN
2019	50037	Atea												SIN INFORMACIÓN
2019	50038	Ateca	1,0	1,0	0,0	302,0	302,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50039	Azuara												SIN INFORMACIÓN
2019	50040	Badules												SIN INFORMACIÓN
2019	50041	Bagüés												SIN INFORMACIÓN
2019	50042	Balconchán												SIN INFORMACIÓN
2019	50043	Bárboles												SIN INFORMACIÓN
2019	50044	Bardallur												SIN INFORMACIÓN
2019	50045	Belchite	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50046	Belmonte de Gracián												SIN INFORMACIÓN
2019	50047	Berdejo												SIN INFORMACIÓN
2019	50048	Berrueco												SIN INFORMACIÓN
2019	50050	Bijuesca												SIN INFORMACIÓN
2019	50051	Biota	6,0	0,0	6,0	8259,0	0,0	8259,0	0,0	1,0	0,0	1,0	1,0	COMPLETA
2019	50052	Bisimbre												SIN INFORMACIÓN
2019	50053	Boquiñeni	5,0	1,0	4,0	14911,0	252,0	14659,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50054	Bordalba												SIN INFORMACIÓN
2019	50055	Borja	4,0	2,0	2,0	904,0	518,0	386,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50056	Botorrita	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	COMPLETA
2019	50057	Brea de Aragón	1,0	1,0	0,0	268,0	268,0	0,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2019	50058	Bubierca												SIN INFORMACIÓN
2019	50059	Bujaraloz	13,0	1,0	12,0	9341,0	127,0	9214,0	1,0	6,0	4,0	1,0	2,0	COMPLETA
2019	50060	Bulbuente	4,0	0,0	4,0	4807,0	0,0	4807,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50061	Bureta												SIN INFORMACIÓN
2019	50062	Burgo de Ebro (El)	2,0	1,0	1,0	595,0	436,0	159,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50063	Buste (El)												SIN INFORMACIÓN
2019	50064	Cabañas de Ebro												SIN INFORMACIÓN
2019	50065	Cabolafuente												SIN INFORMACIÓN
2019	50066	Cadrete	7,0	7,0	0,0	7945,0	7945,0	0,0	24,0	7,0	0,0	4,0	4,0	COMPLETA
2019	50067	Calatayud	2,0	1,0	1,0	1517,0	138,0	1379,0	1,0	4,0	0,0	0,0	0,0	COMPLETA
2019	50068	Calatorao	6,0	3,0	3,0	3304,0	1740,0	1564,0	9,0	2,0	1,0	5,0	3,0	COMPLETA
2019	50069	Calcena												SIN INFORMACIÓN
2019	50070	Calmarza												SIN INFORMACIÓN
2019	50071	Campillo de Aragón												SIN INFORMACIÓN
2019	50072	Carenas												SIN INFORMACIÓN
2019	50073	Cariñena	6,0	0,0	6,0	6723,0	0,0	6723,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	50074	Caspe	9,0	1,0	8,0	7996,0	169,0	7827,0	1,0	9,0	2,0	3,0	1,0	COMPLETA
2019	50075	Castejón de Alarba												SIN INFORMACIÓN
2019	50076	Castejón de las Armas												SIN INFORMACIÓN
2019	50077	Castejón de Valdejasa	2,0		2,0	1900,0		1900,0		1,0				INCOMPLETA
2019	50078	Castiliscar												SIN INFORMACIÓN
2019	50079	Cervera de la Cañada												SIN INFORMACIÓN
2019	50080	Cerveruela												SIN INFORMACIÓN
2019	50081	Cetina	2,0	0,0	2,0	652,0	0,0	652,0	0,0	3,0	0,0	0,0	1,0	COMPLETA
2019	50082	Cimballa												SIN INFORMACIÓN
2019	50083	Cinco Olivas												SIN INFORMACIÓN
2019	50084	Clarés de Ribota												SIN INFORMACIÓN
2019	50085	Codo												SIN INFORMACIÓN
2019	50086	Codos												SIN INFORMACIÓN
2019	50087	Contamina												SIN INFORMACIÓN
2019	50088	Cosuenda	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50089	Cuarte de Huerva	43,0	43,0	0,0	57830,0	57830,0	0,0	245,0	4,0	0,0	2,0	0,0	COMPLETA
2019	50090	Cubel												SIN INFORMACIÓN
2019	50091	Cuerlas (Las)												SIN INFORMACIÓN
2019	50092	Chiprana	2,0	0,0	2,0	155,0	0,0	155,0	0,0	1,0	0,0	2,0	1,0	COMPLETA
2019	50093	Chodes												SIN INFORMACIÓN
2019	50094	Daroca	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	1,0	1,0	COMPLETA
2019	50095	Ejea de los Caballeros	12,0	1,0	11,0	11948,0	148,0	11800,0	1,0	6,0				INCOMPLETA
2019	50096	Embid de Ariza												SIN INFORMACIÓN
2019	50098	Encinacorba												SIN INFORMACIÓN
2019	50099	Épila	1,0	0,0	1,0	150,0	0,0	150,0	0,0	4,0	0,0	2,0	0,0	COMPLETA
2019	50100	Erla												SIN INFORMACIÓN
2019	50101	Escatrón	4,0	0,0	4,0	316,0	0,0	316,0	0,0	2,0	0,0	1,0	1,0	COMPLETA
2019	50102	Fabara												SIN INFORMACIÓN
2019	50104	Farlete	1,0	0,0	1,0	1882,0	0,0	1882,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50105	Fayón	8,0	0,0	8,0	8945,0	0,0	8945,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50106	Fayos (Los)												SIN INFORMACIÓN
2019	50107	Figueruelas	2,0	0,0	2,0	20121,0	0,0	20121,0	0,0	3,0	0,0	0,0	0,0	COMPLETA
2019	50108	Fombuena												SIN INFORMACIÓN
2019	50109	Frago (El)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50110	Frasno (El)	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50111	Fréscano	1,0	1,0	0,0	250,0	250,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50113	Fuendejalón	10,0	0,0	10,0	9943,0	0,0	9943,0	0,0	3,0	0,0	3,0	1,0	COMPLETA
2019	50114	Fuendetodos												SIN INFORMACIÓN
2019	50115	Fuentes de Ebro	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50116	Fuentes de Jiloca												SIN INFORMACIÓN
2019	50117	Gallocanta												SIN INFORMACIÓN
2019	50118	Gallur	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	COMPLETA
2019	50119	Gelsa	1,0	1,0	0,0	133,0	133,0	0,0	1,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50120	Godojos												SIN INFORMACIÓN
2019	50121	Gotor												SIN INFORMACIÓN
2019	50122	Grisel												SIN INFORMACIÓN
2019	50123	Grisén												SIN INFORMACIÓN
2019	50124	Herrera de los Navarros												SIN INFORMACIÓN
2019	50125	Ibdes	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50126	Illueca	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	1,0	COMPLETA
2019	50128	Isuerre												SIN INFORMACIÓN
2019	50129	Jaraba												SIN INFORMACIÓN
2019	50130	Jarque	1,0	0,0	1,0	2424,0	0,0	2424,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50131	Jaulín	2,0	1,0	1,0	2450,0	184,0	2266,0	1,0	0,0	0,0	1,0	1,0	COMPLETA
2019	50132	Joyosa (La)												SIN INFORMACIÓN
2019	50133	Lagata	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50134	Langa del Castillo												SIN INFORMACIÓN
2019	50135	Layana												SIN INFORMACIÓN
2019	50136	Lécera												SIN INFORMACIÓN
2019	50137	Leciñena	2,0	2,0	0,0	371,0	371,0	0,0	2,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50138	Lechón												SIN INFORMACIÓN
2019	50139	Letux												SIN INFORMACIÓN
2019	50140	Litago	1,0	1,0	0,0	300,0	300,0	0,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50141	Lituénigo												SIN INFORMACIÓN
2019	50142	Lobera de Onsella												SIN INFORMACIÓN
2019	50143	Longares	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	COMPLETA
2019	50144	Longás												SIN INFORMACIÓN
2019	50146	Lucena de Jalón	2,0	0,0	2,0	3032,0	0,0	3032,0	0,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50147	Luceni	3,0	1,0	2,0	496,0	223,0	273,0	1,0	0,0	0,0	0,0	0,0	COMPLETA
2019	50148	Luesia												SIN INFORMACIÓN
2019	50149	Luesma												SIN INFORMACIÓN
2019	50150	Lumpiaque	2,0	0,0	2,0	2346,0	0,0	2346,0	0,0	1,0	0,0	1,0	1,0	COMPLETA
2019	50151	Luna												SIN INFORMACIÓN
2019	50152	Maella	2,0	0,0	2,0	127,0	0,0	127,0	0,0	11,0	0,0	0,0	0,0	COMPLETA
2019	50153	Magallón	2,0	2,0	0,0	434,0	434,0	0,0	2,0	0,0	0,0	1,0	1,0	COMPLETA
2019	50154	Mainar												SIN INFORMACIÓN
2019	50155	Malanquilla												SIN INFORMACIÓN
2019	50156	Maleján												SIN INFORMACIÓN
2019	50157	Malón												SIN INFORMACIÓN
2019	50159	Maluenda	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	50160	Mallén	2,0	1,0	1,0	2634,0	842,0	1792,0	2,0	1,0	0,0	0,0	0,0	COMPLETA
2019	50161	Manchones	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	COMPLETA
2019	50162	Mara												SIN INFORMACIÓN
2019	50163	María de Huerva	2,0	1,0	1,0	299,0	140,0	159,0	1,0	1,0	0,0	1,0	1,0	COMPLETA
2019	50164	Mediana de Aragón												SIN INFORMACIÓN
