Año	Mes y año	Mes (código)	Mes nombre	AÑO-CNO	Comarca código	Comarca nombre	 CASE  WHEN Ocupación (1 dígito) código = '0' THEN '99' ELSE Ocupación (1 dígito) código END	Ocupación (1 dígito) descripción	Sexo	Número de contratos
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	2	Técnicos y profesionales científicos e intelectuales	Hombres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	2	Técnicos y profesionales científicos e intelectuales	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	3	Técnicos y profesionales de apoyo	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	3	Técnicos y profesionales de apoyo	Mujeres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	4	Empleados de tipo administrativo	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	4	Empleados de tipo administrativo	Mujeres	47
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	44
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	72
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	28
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	35
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	9	Trabajadores no cualificados	Hombres	66
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	02	Alto Gállego	9	Trabajadores no cualificados	Mujeres	37
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	3	Técnicos y profesionales de apoyo	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	3	Técnicos y profesionales de apoyo	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	4	Empleados de tipo administrativo	Hombres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	4	Empleados de tipo administrativo	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	16
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	32
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	12
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	9	Trabajadores no cualificados	Hombres	20
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	03	Sobrarbe	9	Trabajadores no cualificados	Mujeres	25
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	3	Técnicos y profesionales de apoyo	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	3	Técnicos y profesionales de apoyo	Mujeres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	4	Empleados de tipo administrativo	Hombres	12
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	4	Empleados de tipo administrativo	Mujeres	20
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	29
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	36
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	23
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	17
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	9	Trabajadores no cualificados	Hombres	29
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	04	La Ribagorza	9	Trabajadores no cualificados	Mujeres	53
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	2	Técnicos y profesionales científicos e intelectuales	Hombres	11
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	2	Técnicos y profesionales científicos e intelectuales	Mujeres	17
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	3	Técnicos y profesionales de apoyo	Hombres	14
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	3	Técnicos y profesionales de apoyo	Mujeres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	4	Empleados de tipo administrativo	Hombres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	4	Empleados de tipo administrativo	Mujeres	15
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	13
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	65
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	38
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	38
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	9	Trabajadores no cualificados	Hombres	112
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	05	Cinco Villas	9	Trabajadores no cualificados	Mujeres	57
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	58
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	101
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	3	Técnicos y profesionales de apoyo	Hombres	45
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	3	Técnicos y profesionales de apoyo	Mujeres	31
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	4	Empleados de tipo administrativo	Hombres	16
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	4	Empleados de tipo administrativo	Mujeres	104
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	70
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	277
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	13
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	135
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	56
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	9	Trabajadores no cualificados	Hombres	161
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	9	Trabajadores no cualificados	Mujeres	181
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	99	Fuerzas armadas	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	06	Hoya de Huesca / Plana de Uesca	99	Fuerzas armadas	Mujeres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	1	Dirección de las empresas y de las administraciones públicas	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	2	Técnicos y profesionales científicos e intelectuales	Hombres	11
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	2	Técnicos y profesionales científicos e intelectuales	Mujeres	18
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	3	Técnicos y profesionales de apoyo	Hombres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	3	Técnicos y profesionales de apoyo	Mujeres	11
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	4	Empleados de tipo administrativo	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	4	Empleados de tipo administrativo	Mujeres	24
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	15
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	68
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	43
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	20
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	9	Trabajadores no cualificados	Hombres	94
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	07	Somontano de Barbastro	9	Trabajadores no cualificados	Mujeres	50
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	1	Dirección de las empresas y de las administraciones públicas	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	2	Técnicos y profesionales científicos e intelectuales	Hombres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	2	Técnicos y profesionales científicos e intelectuales	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	3	Técnicos y profesionales de apoyo	Hombres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	3	Técnicos y profesionales de apoyo	Mujeres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	4	Empleados de tipo administrativo	Hombres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	4	Empleados de tipo administrativo	Mujeres	19
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	64
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	57
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	68
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	9	Trabajadores no cualificados	Hombres	67
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	08	Cinca Medio	9	Trabajadores no cualificados	Mujeres	51
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	1	Dirección de las empresas y de las administraciones públicas	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	2	Técnicos y profesionales científicos e intelectuales	Hombres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	2	Técnicos y profesionales científicos e intelectuales	Mujeres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	3	Técnicos y profesionales de apoyo	Hombres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	3	Técnicos y profesionales de apoyo	Mujeres	12
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	4	Empleados de tipo administrativo	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	4	Empleados de tipo administrativo	Mujeres	19
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	46
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	16
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	28
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	9	Trabajadores no cualificados	Hombres	94
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	09	La Litera / La Llitera	9	Trabajadores no cualificados	Mujeres	25
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	2	Técnicos y profesionales científicos e intelectuales	Mujeres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	3	Técnicos y profesionales de apoyo	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	3	Técnicos y profesionales de apoyo	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	4	Empleados de tipo administrativo	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	4	Empleados de tipo administrativo	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	38
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	38
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	30
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	9	Trabajadores no cualificados	Hombres	62
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	10	Los Monegros	9	Trabajadores no cualificados	Mujeres	19
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	1	Dirección de las empresas y de las administraciones públicas	Hombres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	2	Técnicos y profesionales científicos e intelectuales	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	13
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	3	Técnicos y profesionales de apoyo	Hombres	10
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	3	Técnicos y profesionales de apoyo	Mujeres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	4	Empleados de tipo administrativo	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	4	Empleados de tipo administrativo	Mujeres	19
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	55
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	25
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	21
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	46
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	9	Trabajadores no cualificados	Hombres	212
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	11	Bajo Cinca / Baix Cinca	9	Trabajadores no cualificados	Mujeres	143
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	2	Técnicos y profesionales científicos e intelectuales	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	2	Técnicos y profesionales científicos e intelectuales	Mujeres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	3	Técnicos y profesionales de apoyo	Hombres	3
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	3	Técnicos y profesionales de apoyo	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	4	Empleados de tipo administrativo	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	4	Empleados de tipo administrativo	Mujeres	11
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	31
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	5
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	15
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	1
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	9	Trabajadores no cualificados	Hombres	60
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	12	Tarazona y el Moncayo	9	Trabajadores no cualificados	Mujeres	44
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	2	Técnicos y profesionales científicos e intelectuales	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	2	Técnicos y profesionales científicos e intelectuales	Mujeres	6
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	3	Técnicos y profesionales de apoyo	Hombres	4
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	3	Técnicos y profesionales de apoyo	Mujeres	7
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	4	Empleados de tipo administrativo	Mujeres	22
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	9
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	23
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	2
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	8
2008	Noviembre 2008	200811	Noviembre	CNO - 1994	13	Campo de Borja	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	5
