Año	Nº Accidentes	Tamaño Centro	Grupo Grado Código	Grupo Grado Código	Código	Municipio
2005,0	6	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	22125	Huesca
2004,0	3	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	44216	Teruel
2003,0	1	De 500 a 999 trabajadores	Graves o muy graves	2	50089	Cuarte de Huerva
2003,0	7	De 500 a 999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010,0	1	De 500 a 999 trabajadores	Mortales	3	22125	Huesca
2010,0	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2009,0	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2008,0	2	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2006,0	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2003,0	1	De 500 a 999 trabajadores	Mortales	3	50297	Zaragoza
2019,0	2	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2019,0	8	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2019,0	2	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2019,0	2	De 1000 a 4999 trabajadores	Leves	1	22158	Monzón
2019,0	1	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2019,0	3	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2019,0	6	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2019,0	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2019,0	13	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2019,0	13	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2019,0	15	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2019,0	682	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2015,0	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2015,0	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2015,0	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2015,0	4	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2015,0	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2015,0	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2015,0	8	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2015,0	6	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2015,0	3	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2015,0	856	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2014,0	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2014,0	3	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2014,0	1	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2014,0	9	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2014,0	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2014,0	744	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2013,0	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2013,0	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2013,0	8	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2013,0	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2013,0	3	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2013,0	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2013,0	691	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2012,0	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2012,0	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2012,0	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2012,0	2	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2012,0	7	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2012,0	3	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2012,0	5	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2012,0	9	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2012,0	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2012,0	555	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2011,0	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2011,0	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2011,0	3	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2011,0	2	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2011,0	1	De 1000 a 4999 trabajadores	Leves	1	22158	Monzón
2011,0	6	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2011,0	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2011,0	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2011,0	8	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2011,0	1	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2011,0	3	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2011,0	686	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2010,0	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2010,0	2	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2010,0	3	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2010,0	9	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2010,0	6	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2010,0	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2010,0	5	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2010,0	2	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2010,0	731	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2009,0	9	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2009,0	1	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2009,0	2	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2009,0	5	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2009,0	9	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2009,0	1	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2009,0	6	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2009,0	1	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2009,0	2	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2009,0	789	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2008,0	11	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2008,0	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2008,0	15	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2008,0	8	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2008,0	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2008,0	10	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2008,0	14	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2008,0	7	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2008,0	928	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2007,0	1	De 1000 a 4999 trabajadores	Leves	1	22112	Fraga
2007,0	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2007,0	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2007,0	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2007,0	19	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2007,0	4	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2007,0	3	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2007,0	11	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2007,0	23	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2007,0	11	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2007,0	843	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2006,0	4	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2006,0	11	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2006,0	2	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2006,0	5	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2006,0	10	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2006,0	21	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2006,0	8	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2006,0	820	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2005,0	2	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2005,0	3	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2005,0	1	De 1000 a 4999 trabajadores	Leves	1	44216	Teruel
2005,0	13	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2005,0	6	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2005,0	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2005,0	11	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2005,0	9	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2005,0	8	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2005,0	811	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2004,0	1	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2004,0	1	De 1000 a 4999 trabajadores	Leves	1	22130	Jaca
2004,0	13	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2004,0	6	De 1000 a 4999 trabajadores	Leves	1	50074	Caspe
2004,0	2	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2004,0	12	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2004,0	13	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2004,0	4	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2004,0	799	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2003,0	1	De 1000 a 4999 trabajadores	Leves	1	22048	Barbastro
2003,0	2	De 1000 a 4999 trabajadores	Leves	1	22125	Huesca
2003,0	1	De 1000 a 4999 trabajadores	Leves	1	44013	Alcañiz
2003,0	24	De 1000 a 4999 trabajadores	Leves	1	50067	Calatayud
2003,0	3	De 1000 a 4999 trabajadores	Leves	1	50089	Cuarte de Huerva
2003,0	14	De 1000 a 4999 trabajadores	Leves	1	50095	Ejea de los Caballeros
2003,0	24	De 1000 a 4999 trabajadores	Leves	1	50251	Tarazona
2003,0	6	De 1000 a 4999 trabajadores	Leves	1	50272	Utebo
2003,0	850	De 1000 a 4999 trabajadores	Leves	1	50297	Zaragoza
2019,0	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2019,0	6	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2015,0	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2014,0	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2013,0	4	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2012,0	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2010,0	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2009,0	2	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2008,0	3	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2007,0	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2006,0	5	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2005,0	1	De 1000 a 4999 trabajadores	Graves o muy graves	2	50095	Ejea de los Caballeros
2005,0	4	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2004,0	14	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2003,0	11	De 1000 a 4999 trabajadores	Graves o muy graves	2	50297	Zaragoza
2019,0	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2014,0	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2009,0	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2006,0	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2005,0	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
2003,0	1	De 1000 a 4999 trabajadores	Mortales	3	50297	Zaragoza
