Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
2004	Hombres	41	02	Aragón	-9975	-0,0416755571040154639504759849981364027823
2004	Mujeres	41	02	Aragón	9229	0,0385587685727276909071621920348672542635
2005	Hombres	41	02	Aragón	-10357	-0,0432715533760689884847197771053332053751
2005	Mujeres	41	02	Aragón	9476	0,0395907347486366452526025497586306318562
2006	Hombres	41	02	Aragón	-10829	-0,0452435697122188931448325254681522913012
2006	Mujeres	41	02	Aragón	9857	0,0411825530199779877854477979074316313008
2007	Hombres	41	02	Aragón	-10488	-0,0438188714693648306679290356551834177826
2007	Mujeres	41	02	Aragón	9747	0,0407229729416379676316079624838932850044
2008	Hombres	41	02	Aragón	-10938	-0,0456989717898467312972738169332948344494
2008	Mujeres	41	02	Aragón	9850	0,0411533070149927137756579901986610092638
2009	Hombres	41	02	Aragón	-11155	-0,0466055979443902256007578559051841175977
2009	Mujeres	41	02	Aragón	10418	0,0435264114195120905700309585674771974122
2010	Hombres	41	02	Aragón	-11283	-0,0471403820355495217797714825798469205607
2010	Mujeres	41	02	Aragón	10356	0,0432673753753568064833212331469374022269
2011	Hombres	41	02	Aragón	-11247	-0,0469899740099109697294239000775980072274
2011	Mujeres	41	02	Aragón	10106	0,0422228751973113061336852435479866151898
2012	Hombres	41	02	Aragón	-17638	-0,0736915765614661406675183381851759270451
2012	Mujeres	41	02	Aragón	16588	0,0693046758136750391990471818695826214891
2013	Hombres	41	02	Aragón	-11287	-0,0471570940383982497853656584134301331533
2013	Mujeres	41	02	Aragón	10433	0,0435890814301948205910091179434142446344
2014	Hombres	41	02	Aragón	-11371	-0,0475080460982215379028433509186775975978
2014	Mujeres	41	02	Aragón	10433	0,0435890814301948205910091179434142446344
2015	Hombres	41	02	Aragón	-11074	-0,0462671798867034834874757952751240625976
2015	Mujeres	41	02	Aragón	10267	0,0428955333119726083588508208497109220417
1998	Hombres	40	02	Aragón	-8569	-0,0358012881026875699841231794936371764854
1998	Mujeres	40	02	Aragón	8276	0,0345771338940182435743497996836668540779
1999	Hombres	40	02	Aragón	-8791	-0,0367288042607919742945999382575054753744
1999	Mujeres	40	02	Aragón	8408	0,0351286299880262677589576021919128696335
2000	Hombres	40	02	Aragón	-9030	-0,0377273464310034726288519443141024277819
2000	Mujeres	40	02	Aragón	8621	0,0360185441397210340568474653302189401891
2001	Hombres	40	02	Aragón	-9286	-0,0387969146133220649868791976634280337079
2001	Mujeres	40	02	Aragón	9020	0,0376855664238816526148665047301443963004
2002	Hombres	40	02	Aragón	-9250	-0,0386465065876835129365316151611791203746
2002	Mujeres	40	02	Aragón	8929	0,0373053683590730904875990045161263098189
2003	Hombres	40	02	Aragón	-9811	-0,040990364987217615721114775821224686486
2003	Mujeres	40	02	Aragón	9098	0,038011450479431848723952933485017041856
2004	Hombres	40	02	Aragón	-10182	-0,0425404032514371382399745843860676544491
2004	Mujeres	40	02	Aragón	9334	0,0389974586475068010540093076664265848191
2005	Hombres	40	02	Aragón	-10774	-0,0450137796730488830679126077563831181531
2005	Mujeres	40	02	Aragón	9811	0,040990364987217615721114775821224686486
2006	Hombres	40	02	Aragón	-10354	-0,0432590193739324424805241452301457959307
2006	Mujeres	40	02	Aragón	9652	0,0403260628739806774987462864362919859303
2007	Hombres	40	02	Aragón	-10700	-0,0447046076203474149644203548350936851901
2007	Mujeres	40	02	Aragón	9719	0,0406059889216968715924487316488107968563
2008	Hombres	40	02	Aragón	-11081	-0,0462964258916887574972656029838946846347
2008	Mujeres	40	02	Aragón	10232	0,0427493032870462383099017823058578118565
2009	Hombres	40	02	Aragón	-11331	-0,0473409260697342578469015925828454716718
2009	Mujeres	40	02	Aragón	10328	0,0431503913554157104441620023118549140788
2010	Hombres	40	02	Aragón	-11314	-0,0472699000576271638231263452901168181533
2010	Mujeres	40	02	Aragón	10071	0,0420766451723849360847362050041335050046
2011	Hombres	40	02	Aragón	-11591	-0,0484272062549015782105230217657542901905
2011	Mujeres	40	02	Aragón	10312	0,0430835433440207984217852989775220637084
2012	Hombres	40	02	Aragón	-17392	-0,0726637883862693683234765244198083526005
2012	Mujeres	40	02	Aragón	16788	0,0701402759561114394787559735487432511188
2013	Hombres	40	02	Aragón	-11770	-0,0491750683823821564608623903186030537091
2013	Mujeres	40	02	Aragón	10588	0,0442366715405830308077834314947637325974
2014	Hombres	40	02	Aragón	-11196	-0,0467768959735896876580981581994120466718
2014	Mujeres	40	02	Aragón	10322	0,0431253233511426184357707385614800951899
2015	Hombres	40	02	Aragón	-11471	-0,0479258461694397380426977467582579124126
2015	Mujeres	40	02	Aragón	10389	0,0434052493988588125294731837739989061159
1998	Hombres	39	02	Aragón	-8720	-0,0364321662102270521953033172114034518558
1998	Mujeres	39	02	Aragón	8328	0,0347943899310517076470740855202486177816
1999	Hombres	39	02	Aragón	-8860	-0,0370170863099325323910994713868158925966
1999	Mujeres	39	02	Aragón	8468	0,0353793100307571878428702396956610585224
2000	Hombres	39	02	Aragón	-9111	-0,0380657644886902147421340049441624827819
2000	Mujeres	39	02	Aragón	8969	0,0374724883875603705435407628519584357448
2001	Hombres	39	02	Aragón	-9057	-0,0378401524502323866666126311907891127819
2001	Mujeres	39	02	Aragón	8808	0,0367998302728990683183751855502341288929
2002	Hombres	39	02	Aragón	-9703	-0,0405391409103019595700720283144779464859
2002	Mujeres	39	02	Aragón	9027	0,0377148124288669266246563124389150183375
2003	Hombres	39	02	Aragón	-9988	-0,0417298711132738299686570564572818437083
2003	Mujeres	39	02	Aragón	9179	0,038349868537118590837234994115077096856
2004	Hombres	39	02	Aragón	-10552	-0,0440862635149444787574358489925148192641
2004	Mujeres	39	02	Aragón	9696	0,0405098949053166855602822206057073244489
2005	Hombres	39	02	Aragón	-10355	-0,0432631973746446244819226891885415990788
2005	Mujeres	39	02	Aragón	9609	0,0401464088433568514386088962252724505599
2006	Hombres	39	02	Aragón	-10528	-0,0439859914978521107238707939910155437085
2006	Mujeres	39	02	Aragón	9614	0,0401672988469177614456016160172514663007
2007	Hombres	39	02	Aragón	-10666	-0,044562555596133226916869860249636378153
2007	Mujeres	39	02	Aragón	9983	0,0417089811097129199616643366653028279675
2008	Hombres	39	02	Aragón	-11174	-0,0466849799579216836273301911147043774125
2008	Mujeres	39	02	Aragón	10169	0,0424860892421787722217935129269222135232
2009	Hombres	39	02	Aragón	-11401	-0,0476333861195869979447996696705516920422
2009	Mujeres	39	02	Aragón	10069	0,0420682891709605720819391170873418987083
2010	Hombres	39	02	Aragón	-11644	-0,0486486402926472242846458515607318570424
2010	Mujeres	39	02	Aragón	10310	0,0430751873425964344189882110607304574121
2011	Hombres	39	02	Aragón	-11332	-0,04734510407044643984830013654124127482I5
2011	Mujeres	39	02	Aragón	10416	0,0435180554180877265672338706506855911159
2012	Hombres	39	02	Aragón	-18048	-0,075404556853460761240921361127455217786
2012	Mujeres	39	02	Aragón	16908	0,0706416360415732796465812485562396288966
2013	Hombres	39	02	Aragón	-11514	-0,048105500200063564102835136969277447783
2013	Mujeres	39	02	Aragón	10490	0,0438272274707891946707261235719750240789
2014	Hombres	39	02	Aragón	-11596	-0,0484480962584624882175157415577333059312
2014	Mujeres	39	02	Aragón	10457	0,04368935344728718862457417294491352019
2015	Hombres	39	02	Aragón	-11583	-0,0483937822492041221993346700985878650053
2015	Mujeres	39	02	Aragón	10632	0,044420503571919038869319365664179071116
1998	Hombres	38	02	Aragón	-8811	-0,0368123642750356143225708174254215383374
1998	Mujeres	38	02	Aragón	8383	0,0350241799702217177239940032320177909298
1999	Hombres	38	02	Aragón	-8928	-0,0373011903583609084862004605577305066707
1999	Mujeres	38	02	Aragón	8815	0,0368290762778843423281649932590047509299
2000	Hombres	38	02	Aragón	-8904	-0,0372009183412685404526354055562312311152
2000	Mujeres	38	02	Aragón	8719	0,0364279882095148701939047732530076487077
2001	Hombres	38	02	Aragón	-9476	-0,0395907347486366452526025497586306318562
2001	Mujeres	38	02	Aragón	8846	0,0369585942999619843715198559692746485226
2002	Hombres	38	02	Aragón	-9904	-0,0413789190534505418511793639520343792638
2002	Mujeres	38	02	Aragón	9090	0,0379780264737343927127645818178506166708
2003	Hombres	38	02	Aragón	-10345	-0,0432214173675228044679372496045835675973
2003	Mujeres	38	02	Aragón	9534	0,0398330587899432013337180993455872144488
2004	Hombres	38	02	Aragón	-10155	-0,0424275972322082242022138975093809694491
2004	Mujeres	38	02	Aragón	9455	0,0395029967336808232232331266323187657451
2005	Hombres	38	02	Aragón	-10465	-0,0437227774529846446357625246120799453751
2005	Mujeres	38	02	Aragón	9549	0,039895728800625931354696258721524261671
2006	Hombres	38	02	Aragón	-10467	-0,0437311334544090086385596125288715516714
2006	Mujeres	38	02	Aragón	9809	0,0409820089857932517183176879044330801897
2007	Hombres	38	02	Aragón	-10807	-0,045151653696550889114064558383444622042
2007	Mujeres	38	02	Aragón	9874	0,0412535790320850818092230452001602848193
2008	Hombres	38	02	Aragón	-11216	-0,0468604559878333276860690373673281096347
2008	Mujeres	38	02	Aragón	9956	0,0415961750904840059239036497886161429675
2009	Hombres	38	02	Aragón	-11750	-0,0490915083681385164328915111506869907461
2009	Mujeres	38	02	Aragón	10278	0,0429414913198066103742348043920647566714
2010	Hombres	38	02	Aragón	-11476	-0,0479467361730006480496904665502369281534
2010	Mujeres	38	02	Aragón	10399	0,0434470294059806325434586233579569375973
2011	Hombres	38	02	Aragón	-11842	-0,0494758844336592605615575553231008803758
2011	Mujeres	38	02	Aragón	10535	0,0440152375028373847336606016997861657455
2012	Hombres	38	02	Aragón	-17614	-0,0735913045443737726339532831836766514895
2012	Mujeres	38	02	Aragón	16542	0,0691124877809146671347141597833756766742
2013	Hombres	38	02	Aragón	-12015	-0,0501986785568667468035056601255748250055
2013	Mujeres	38	02	Aragón	10593	0,0442575615441439408147761512867427483382
2014	Hombres	38	02	Aragón	-11753	-0,0491040423702750624370871430258744001906
2014	Mujeres	38	02	Aragón	10704	0,0447213196231961429700145306686768977827
2015	Hombres	38	02	Aragón	-11664	-0,0487322003068908643126167307286479200053
2015	Mujeres	38	02	Aragón	10521	0,0439567454928668367140809862822449216715
1998	Hombres	37	02	Aragón	-8827	-0,0368792122864305263449475207597543887077
1998	Mujeres	37	02	Aragón	8725	0,0364530562137879622022960370033824675966
1999	Hombres	37	02	Aragón	-8701	-0,036352784196695594168730982001883192041
1999	Mujeres	37	02	Aragón	8558	0,0357553300948535679687391959512833418558
2000	Hombres	37	02	Aragón	-9316	-0,0389222546346875250288355164153021281524
2000	Mujeres	37	02	Aragón	8731	0,0364781242180610542106873007537572864855
2001	Hombres	37	02	Aragón	-9652	-0,0403260628739806774987462864362919859303
2001	Mujeres	37	02	Aragón	8947	0,0373805723718923665127727957672507664856
2002	Hombres	37	02	Aragón	-10216	-0,0426824552756513262875250789715249614861
2002	Mujeres	37	02	Aragón	9381	0,0391938246809793551197408737110293327821
2003	Hombres	37	02	Aragón	-9879	-0,0412744690356459918162157649921393005601
2003	Mujeres	37	02	Aragón	9248	0,0386381505862591489337345272443875140783
2004	Hombres	37	02	Aragón	-10322	-0,0431253233511426184357707385614800951899
2004	Mujeres	37	02	Aragón	9448	0,039473750728695549213443318923548143708
2005	Hombres	37	02	Aragón	-10410	-0,043492987413814634558842606900310772227
2005	Mujeres	37	02	Aragón	9719	0,0406059889216968715924487316488107968563
2006	Hombres	37	02	Aragón	-10590	-0,0442450275420073948105805194115553388937
2006	Mujeres	37	02	Aragón	9689	0,0404806489003314115504924128969367024118
2007	Hombres	37	02	Aragón	-10856	-0,0453563757314478071825932123448389763013
2007	Mujeres	37	02	Aragón	9682	0,0404514028953461375407026051881660803748
2008	Hombres	37	02	Aragón	-11570	-0,0483394682399457561811535986394424240794
2008	Mujeres	37	02	Aragón	10096	0,0421810951901894861196998039640285837083
2009	Hombres	37	02	Aragón	-11575	-0,0483603582435066661881463184314214398201
2009	Mujeres	37	02	Aragón	10332	0,0431671033582644384497561781454381266714
2010	Hombres	37	02	Aragón	-12000	-0,0501360085461840167825275007496377777833
2010	Mujeres	37	02	Aragón	10527	0,0439818134971399287224722500326197405604
2011	Hombres	37	02	Aragón	-11604	-0,0484815202641599442287040932248997311164
2011	Mujeres	37	02	Aragón	10435	0,0435974374316191845938062058602058509307
2012	Hombres	37	02	Aragón	-17946	-0,0749784007808181970982698773710832966749
2012	Mujeres	37	02	Aragón	16510	0,0689787917581248430899607531147099759335
2013	Hombres	37	02	Aragón	-12171	-0,0508504466679671390216785176353201161167
2013	Mujeres	37	02	Aragón	10929	0,0456613697834370932846869213077326061161
2014	Hombres	37	02	Aragón	-11769	-0,0491708903816699744594638463602072505609
2014	Mujeres	37	02	Aragón	10583	0,0442157815370221208007907117027847168567
2015	Hombres	37	02	Aragón	-11318	-0,0472866120604758918287205211237000307459
2015	Mujeres	37	02	Aragón	10584	0,0442199595377343028021892556611805200048
1998	Hombres	36	02	Aragón	-8630	-0,0360561461461306720694343609557811685225
1998	Mujeres	36	02	Aragón	8490	0,0354712260464251918736382067803687277817
1999	Hombres	36	02	Aragón	-9094	-0,0379947384765831207183587576514338292634
1999	Mujeres	36	02	Aragón	8564	0,0357803980991266599771304597016581607447
2000	Hombres	36	02	Aragón	-9470	-0,0395656667443635532442112860082558129673
2000	Mujeres	36	02	Aragón	8877	0,0370881123220396264148747186795445461152
2001	Hombres	36	02	Aragón	-9944	-0,0415460390819378219071211222878665051897
2001	Mujeres	36	02	Aragón	9209	0,0384752085584840508791913128669511913005
2002	Hombres	36	02	Aragón	-9814	-0,0410028989893541617253104076964120959304
2002	Mujeres	36	02	Aragón	9157	0,0382579525214505868064670270303694275968
2003	Hombres	36	02	Aragón	-10110	-0,0422395872001600341392794193815698277824
2003	Mujeres	36	02	Aragón	9262	0,0386966425962296969533141426619287581524
2004	Hombres	36	02	Aragón	-10189	-0,0425696492564224122497643920948382764861
2004	Mujeres	36	02	Aragón	9556	0,0399249748056112053644860664302948837081
2005	Hombres	36	02	Aragón	-10541	-0,0440403055071104767420518654501609846344
2005	Mujeres	36	02	Aragón	9605	0,0401296968405081234330147203916892379673
2006	Hombres	36	02	Aragón	-10672	-0,0445876236004063189252611240000111970419
2006	Mujeres	36	02	Aragón	9493	0,0396617607607437392763777970513592853747
2007	Hombres	36	02	Aragón	-11215	-0,0468562779871211456846704934089323064866
2007	Mujeres	36	02	Aragón	9843	0,0411240610100074397658681824898903872267
2008	Hombres	36	02	Aragón	-11400	-0,0476292081188748159434011257121558888941
2008	Mujeres	36	02	Aragón	10129	0,0423189692136914921658517545910900875972
2009	Hombres	36	02	Aragón	-12087	-0,0504994946081438509042008251300726516722
2009	Mujeres	36	02	Aragón	10474	0,0437603794593942826483494202376421737085
2010	Hombres	36	02	Aragón	-11645	-0,0486528182933594062860443955191276601905
2010	Mujeres	36	02	Aragón	10440	0,0436183274351800946007989256521848666714
2011	Hombres	36	02	Aragón	-12075	-0,0504493585995976668874182976293230138944
2011	Mujeres	36	02	Aragón	10550	0,0440779075135201147546387610757232129678
2012	Hombres	36	02	Aragón	-18152	-0,0758390689275276893863699328006187451935
2012	Mujeres	36	02	Aragón	16750	0,0699815119290485234256113031297027314891
2013	Hombres	36	02	Aragón	-12162	-0,0508128446615575010090916220097578877833
2013	Mujeres	36	02	Aragón	10781	0,0450430256780341570777024154651537401901
2014	Hombres	36	02	Aragón	-11490	-0,0480052281829711960692700819677781722275
2014	Mujeres	36	02	Aragón	10633	0,0444246815726312208707179096225748742641
2015	Hombres	36	02	Aragón	-11013	-0,0460123218432603814021646138129800705606
2015	Mujeres	36	02	Aragón	10204	0,0426323192671051422707425514707753237084
1998	Hombres	35	02	Aragón	-9043	-0,0377816604402618386470330157732478687078
1998	Mujeres	35	02	Aragón	8485	0,0354503360428642818666454869883897120409
1999	Hombres	35	02	Aragón	-9229	-0,0385587685727276909071621920348672542635
1999	Mujeres	35	02	Aragón	8665	0,0362023761710570421183833994996342787077
2000	Hombres	35	02	Aragón	-9727	-0,0406394129273943276036370833159772220415
2000	Mujeres	35	02	Aragón	9090	0,0379780264737343927127645818178506166708
2001	Hombres	35	02	Aragón	-9530	-0,0398163467870944733281239235120040018562
2001	Mujeres	35	02	Aragón	8961	0,0374390643818629145323524111847920105596
2002	Hombres	35	02	Aragón	-9970	-0,0416546671004545539434832652061573870416
2002	Mujeres	35	02	Aragón	9153	0,0382412405186018588008728511967862150042
2003	Hombres	35	02	Aragón	-9929	-0,0414833690712550918861429629119294579675
2003	Mujeres	35	02	Aragón	9347	0,039051772656765167072190379125572025745
2004	Hombres	35	02	Aragón	-10198	-0,0426072512628320502623512877204005048195
2004	Mujeres	35	02	Aragón	9441	0,039444504723710275203653511214777521671
2005	Hombres	35	02	Aragón	-10617	-0,0443578335612363088483412062882420238937
