Año	Municipio código	Municipio nombre	Sector código	Sector	Rama código	Rama de actividad	Número de actividades
2009	22022	Almunia de San Juan	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2009	22022	Almunia de San Juan	4	Servicios	17	Hostelería (cnae 55, 56)	3
2009	22022	Almunia de San Juan	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2009	22022	Almunia de San Juan	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2009	22022	Almunia de San Juan	4	Servicios	20	Actividades inmobiliarias (cnae 68)	3
2009	22022	Almunia de San Juan	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	5
2009	22022	Almunia de San Juan	4	Servicios	23	Educación (cnae 85)	1
2009	22022	Almunia de San Juan	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2009	22022	Almunia de San Juan	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	4
2009	22023	Almuniente	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	23
2009	22023	Almuniente	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	6
2009	22023	Almuniente	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2009	22023	Almuniente	3	Construcción	14	Construcción (cnae 41, 42, 43)	13
2009	22023	Almuniente	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	13
2009	22023	Almuniente	4	Servicios	17	Hostelería (cnae 55, 56)	4
2009	22023	Almuniente	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2009	22023	Almuniente	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4
2009	22023	Almuniente	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2009	22023	Almuniente	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2009	22023	Almuniente	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	2
2009	22024	Alquézar	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3
2009	22024	Alquézar	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2009	22024	Alquézar	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2009	22024	Alquézar	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2009	22024	Alquézar	3	Construcción	14	Construcción (cnae 41, 42, 43)	14
2009	22024	Alquézar	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	22
2009	22024	Alquézar	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2009	22024	Alquézar	4	Servicios	17	Hostelería (cnae 55, 56)	50
2009	22024	Alquézar	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2009	22024	Alquézar	4	Servicios	20	Actividades inmobiliarias (cnae 68)	15
2009	22024	Alquézar	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	4
2009	22024	Alquézar	4	Servicios	23	Educación (cnae 85)	10
2009	22024	Alquézar	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	4
2009	22024	Alquézar	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	4
2009	22025	Altorricón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	148
2009	22025	Altorricón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	5
2009	22025	Altorricón	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)	3
2009	22025	Altorricón	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	1
2009	22025	Altorricón	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)	2
2009	22025	Altorricón	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	3
2009	22025	Altorricón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	3
2009	22025	Altorricón	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)	1
2009	22025	Altorricón	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)	3
2009	22025	Altorricón	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	3
2009	22025	Altorricón	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2009	22025	Altorricón	3	Construcción	14	Construcción (cnae 41, 42, 43)	62
2009	22025	Altorricón	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	77
2009	22025	Altorricón	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	8
2009	22025	Altorricón	4	Servicios	17	Hostelería (cnae 55, 56)	18
2009	22025	Altorricón	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	2
2009	22025	Altorricón	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	6
2009	22025	Altorricón	4	Servicios	20	Actividades inmobiliarias (cnae 68)	7
2009	22025	Altorricón	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	18
2009	22025	Altorricón	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	6
2009	22025	Altorricón	4	Servicios	23	Educación (cnae 85)	4
2009	22025	Altorricón	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	2
2009	22025	Altorricón	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	3
2009	22025	Altorricón	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	8
2009	22027	Angüés	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	6
2009	22027	Angüés	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)	1
2009	22027	Angüés	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	4
2009	22027	Angüés	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	3
2009	22027	Angüés	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2009	22027	Angüés	3	Construcción	14	Construcción (cnae 41, 42, 43)	8
2009	22027	Angüés	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	19
2009	22027	Angüés	4	Servicios	17	Hostelería (cnae 55, 56)	7
2009	22027	Angüés	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2009	22027	Angüés	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2009	22027	Angüés	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4
2009	22027	Angüés	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	2
2009	22027	Angüés	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	2
2009	22027	Angüés	4	Servicios	23	Educación (cnae 85)	2
2009	22027	Angüés	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2009	22027	Angüés	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2009	22028	Ansó	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	22
2009	22028	Ansó	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2009	22028	Ansó	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	5
2009	22028	Ansó	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2009	22028	Ansó	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	2
2009	22028	Ansó	3	Construcción	14	Construcción (cnae 41, 42, 43)	22
2009	22028	Ansó	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	16
2009	22028	Ansó	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	2
2009	22028	Ansó	4	Servicios	17	Hostelería (cnae 55, 56)	26
2009	22028	Ansó	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)	1
2009	22028	Ansó	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2009	22028	Ansó	4	Servicios	20	Actividades inmobiliarias (cnae 68)	6
2009	22028	Ansó	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	5
2009	22028	Ansó	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	4
2009	22028	Ansó	4	Servicios	23	Educación (cnae 85)	2
2009	22028	Ansó	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2009	22028	Ansó	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2009	22028	Ansó	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2009	22029	Antillón	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3
2009	22029	Antillón	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2009	22029	Antillón	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2009	22029	Antillón	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2009	22029	Antillón	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2009	22032	Aragüés del Puerto	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2009	22032	Aragüés del Puerto	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	3
2009	22032	Aragüés del Puerto	4	Servicios	17	Hostelería (cnae 55, 56)	5
2009	22032	Aragüés del Puerto	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2009	22032	Aragüés del Puerto	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2009	22035	Arén	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	20
2009	22035	Arén	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	2
2009	22035	Arén	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2009	22035	Arén	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)	1
2009	22035	Arén	3	Construcción	14	Construcción (cnae 41, 42, 43)	10
2009	22035	Arén	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	25
2009	22035	Arén	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2009	22035	Arén	4	Servicios	17	Hostelería (cnae 55, 56)	19
2009	22035	Arén	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	2
2009	22035	Arén	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2009	22035	Arén	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2009	22035	Arén	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2009	22035	Arén	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2009	22035	Arén	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	3
2009	22036	Argavieso	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	3
2009	22036	Argavieso	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2009	22036	Argavieso	3	Construcción	14	Construcción (cnae 41, 42, 43)	1
2009	22036	Argavieso	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2009	22036	Argavieso	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	1
2009	22037	Arguis	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	1
2009	22037	Arguis	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2009	22037	Arguis	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2009	22037	Arguis	4	Servicios	17	Hostelería (cnae 55, 56)	10
2009	22037	Arguis	4	Servicios	20	Actividades inmobiliarias (cnae 68)	4
2009	22037	Arguis	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	1
2009	22039	Ayerbe	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	9
2009	22039	Ayerbe	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	4
2009	22039	Ayerbe	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)	5
2009	22039	Ayerbe	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)	2
2009	22039	Ayerbe	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	5
2009	22039	Ayerbe	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2009	22039	Ayerbe	3	Construcción	14	Construcción (cnae 41, 42, 43)	34
2009	22039	Ayerbe	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	50
2009	22039	Ayerbe	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	9
2009	22039	Ayerbe	4	Servicios	17	Hostelería (cnae 55, 56)	24
2009	22039	Ayerbe	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	5
2009	22039	Ayerbe	4	Servicios	20	Actividades inmobiliarias (cnae 68)	5
2009	22039	Ayerbe	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	8
2009	22039	Ayerbe	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)	8
2009	22039	Ayerbe	4	Servicios	23	Educación (cnae 85)	2
2009	22039	Ayerbe	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)	1
2009	22039	Ayerbe	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)	4
2009	22039	Ayerbe	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	8
2009	22040	Azanuy-Alins	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	10
2009	22040	Azanuy-Alins	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2009	22040	Azanuy-Alins	3	Construcción	14	Construcción (cnae 41, 42, 43)	3
2009	22040	Azanuy-Alins	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	1
2009	22040	Azanuy-Alins	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)	1
2009	22040	Azanuy-Alins	4	Servicios	17	Hostelería (cnae 55, 56)	3
2009	22040	Azanuy-Alins	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)	1
2009	22040	Azanuy-Alins	4	Servicios	26	Otros servicios (cnae 94, 95, 96)	1
2009	22041	Azara	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2009	22041	Azara	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)	1
2009	22041	Azara	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	2
2009	22041	Azara	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)	1
2009	22041	Azara	3	Construcción	14	Construcción (cnae 41, 42, 43)	5
2009	22041	Azara	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)	4
2009	22041	Azara	4	Servicios	17	Hostelería (cnae 55, 56)	5
2009	22041	Azara	4	Servicios	20	Actividades inmobiliarias (cnae 68)	1
2009	22041	Azara	4	Servicios	23	Educación (cnae 85)	1
2009	22042	Azlor	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	4
2009	22042	Azlor	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)	1
2009	22042	Azlor	3	Construcción	14	Construcción (cnae 41, 42, 43)	2
2009	22042	Azlor	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)	1
2009	22043	Baells	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)	5
