Año	Municipio código	Municipio nombre	Incendios	Superficie forestal afectada
2005	50104	Farlete	0	0
2005	50105	Fayón	2	1,51
2005	50106	Fayos (Los)	0	0
2005	50107	Figueruelas	2	0,21
2005	50108	Fombuena	0	0
2005	50109	Frago (El)	0	0
2005	50110	Frasno (El)	0	0
2005	50111	Fréscano	0	0
2005	50113	Fuendejalón	0	0
2005	50114	Fuendetodos	0	0
2005	50115	Fuentes de Ebro	6	15,97
2005	50116	Fuentes de Jiloca	1	0,01
2005	50117	Gallocanta	0	0
2005	50118	Gallur	0	0
2005	50119	Gelsa	0	0
2005	50120	Godojos	0	0
2005	50121	Gotor	1	0,02
2005	50122	Grisel	0	0
2005	50123	Grisén	0	0
2005	50124	Herrera de los Navarros	0	0
2005	50125	Ibdes	4	13
2005	50126	Illueca	0	0
2005	50128	Isuerre	0	0
2005	50129	Jaraba	1	0,03
2005	50130	Jarque de Moncayo	0	0
2005	50131	Jaulín	0	0
2005	50132	Joyosa (La)	1	0,25
2005	50133	Lagata	3	3,34
2005	50134	Langa del Castillo	0	0
2005	50135	Layana	0	0
2005	50136	Lécera	0	0
2005	50137	Leciñena	0	0
2005	50138	Lechón	0	0
2005	50139	Letux	5	3,1
2005	50140	Litago	1	0,7
2005	50141	Lituénigo	0	0
2005	50142	Lobera de Onsella	1	3
2005	50143	Longares	0	0
2005	50144	Longás	1	0,06
2005	50146	Lucena de Jalón	0	0
2005	50147	Luceni	2	1,9
2005	50148	Luesia	1	3
2005	50149	Luesma	0	0
2005	50150	Lumpiaque	0	0
2005	50151	Luna	5	395,75
2005	50152	Maella	4	0,37
2005	50153	Magallón	4	0,33
2005	50154	Mainar	1	0,27
2005	50155	Malanquilla	0	0
2005	50156	Maleján	0	0
2005	50157	Malón	0	0
2005	50159	Maluenda	1	0,05
2005	50160	Mallén	4	3,31
2005	50161	Manchones	2	0,13
2005	50162	Mara	0	0
2005	50163	María de Huerva	2	0,28
2005	50164	Mediana de Aragón	1	0,8
2005	50165	Mequinenza	3	1,39
2005	50166	Mesones de Isuela	0	0
2005	50167	Mezalocha	0	0
2005	50168	Mianos	0	0
2005	50169	Miedes de Aragón	0	0
2005	50170	Monegrillo	0	0
2005	50171	Moneva	0	0
2005	50172	Monreal de Ariza	1	0,01
2005	50173	Monterde	0	0
2005	50174	Montón	0	0
2005	50175	Morata de Jalón	1	0,06
2005	50176	Morata de Jiloca	1	0,1
2005	50177	Morés	1	0,2
2005	50178	Moros	1	0,5
2005	50179	Moyuela	0	0
2005	50180	Mozota	0	0
2005	50181	Muel	2	0,21
2005	50182	Muela (La)	1	8,16
2005	50183	Munébrega	1	0,2
2005	50184	Murero	0	0
2005	50185	Murillo de Gállego	3	0,04
2005	50186	Navardún	0	0
2005	50187	Nigüella	0	0
2005	50188	Nombrevilla	0	0
2005	50189	Nonaspe	1	1,5
2005	50190	Novallas	0	0
2005	50191	Novillas	2	4
2005	50192	Nuévalos	5	288,62
2005	50193	Nuez de Ebro	2	0,09
2005	50194	Olvés	0	0
2005	50195	Orcajo	0	0
2005	50196	Orera	0	0
2005	50197	Orés	0	0
2005	50198	Oseja	1	0,5
2005	50199	Osera de Ebro	6	4,58
2005	50200	Paniza	6	3,76
2005	50201	Paracuellos de Jiloca	4	1,42
2005	50202	Paracuellos de la Ribera	1	0,04
2005	50203	Pastriz	4	8,06
2005	50204	Pedrola	0	0
2005	50205	Pedrosas (Las)	0	0
2005	50206	Perdiguera	1	0,01
2005	50207	Piedratajada	0	0
2005	50208	Pina de Ebro	4	3,1
2005	50209	Pinseque	1	0,5
2005	50210	Pintanos (Los)	2	0,02
2005	50211	Plasencia de Jalón	1	0,2
2005	50212	Pleitas	1	1
2005	50213	Plenas	0	0
2005	50214	Pomer	0	0
2005	50215	Pozuel de Ariza	0	0
2005	50216	Pozuelo de Aragón	0	0
2005	50217	Pradilla de Ebro	0	0
2005	50218	Puebla de Albortón	0	0
2005	50219	Puebla de Alfindén (La)	1	5,3
2005	50220	Puendeluna	0	0
2005	50221	Purujosa	0	0
2005	50222	Quinto	2	17,5
2005	50223	Remolinos	0	0
2005	50224	Retascón	0	0
2005	50225	Ricla	2	0,26
2005	50227	Romanos	0	0
2005	50228	Rueda de Jalón	0	0
2005	50229	Ruesca	0	0
2005	50230	Sádaba	3	10,12
2005	50231	Salillas de Jalón	0	0
2005	50232	Salvatierra de Esca	0	0
2005	50233	Samper del Salz	0	0
2005	50234	San Martín de la Virgen de Moncayo	0	0
2005	50235	San Mateo de Gállego	4	3,73
2005	50236	Santa Cruz de Grío	1	0,01
2005	50237	Santa Cruz de Moncayo	0	0
2005	50238	Santa Eulalia de Gállego	0	0
2005	50239	Santed	0	0
2005	50240	Sástago	2	8,26
2005	50241	Saviñán	0	0
2005	50242	Sediles	0	0
2005	50243	Sestrica	0	0
2005	50244	Sierra de Luna	0	0
2005	50245	Sigüés	2	0,02
2005	50246	Sisamón	0	0
2005	50247	Sobradiel	1	0,2
2005	50248	Sos del Rey Católico	2	0,55
2005	50249	Tabuenca	1	0,08
2005	50250	Talamantes	0	0
2005	50251	Tarazona	5	7,28
2005	50252	Tauste	6	2,25
2005	50253	Terrer	0	0
2005	50254	Tierga	0	0
2005	50255	Tobed	1	0,1
2005	50256	Torralba de los Frailes	0	0
2005	50257	Torralba de Ribota	0	0
2005	50258	Torralbilla	0	0
2005	50259	Torrehermosa	0	0
2005	50260	Torrelapaja	0	0
2005	50261	Torrellas	1	5,4
2005	50262	Torres de Berrellén	1	5
2005	50263	Torrijo de la Cañada	0	0
2005	50264	Tosos	0	0
2005	50265	Trasmoz	1	3
2005	50266	Trasobares	0	0
2005	50267	Uncastillo	2	1,26
2005	50268	Undués de Lerda	0	0
2005	50269	Urrea de Jalón	1	2
2005	50270	Urriés	0	0
2005	50271	Used	0	0
2005	50272	Utebo	0	0
2005	50273	Valdehorna	0	0
2005	50274	Val de San Martín	0	0
2005	50275	Valmadrid	3	1,18
2005	50276	Valpalmas	0	0
2005	50277	Valtorres	0	0
2005	50278	Velilla de Ebro	0	0
2005	50279	Velilla de Jiloca	0	0
2005	50280	Vera de Moncayo	0	0
2005	50281	Vierlas	0	0
2005	50282	Vilueña (La)	0	0
2005	50283	Villadoz	1	0,1
2005	50284	Villafeliche	1	0,3
2005	50285	Villafranca de Ebro	5	2,99
2005	50286	Villalba de Perejil	1	1,4
2005	50287	Villalengua	1	0,2
2005	50288	Villanueva de Gállego	0	0
2005	50289	Villanueva de Jiloca	0	0
2005	50290	Villanueva de Huerva	1	0,04
2005	50291	Villar de los Navarros	0	0
2005	50292	Villarreal de Huerva	0	0
2005	50293	Villarroya de la Sierra	0	0
2005	50294	Villarroya del Campo	0	0
2005	50295	Vistabella	2	2,86
2005	50296	Zaida (La)	0	0
2005	50297	Zaragoza	12	18,43
2005	50298	Zuera	5	11,78
2005	50901	Biel	1	0,01
2005	50902	Marracos	0	0
2006	22001	Abiego	0	0
2006	22002	Abizanda	0	0
2006	22003	Adahuesca	0	0
2006	22004	Agüero	1	0,01
2006	22006	Aísa	0	0
2006	22007	Albalate de Cinca	1	0,04
2006	22008	Albalatillo	1	50
2006	22009	Albelda	0	0
2006	22011	Albero Alto	0	0
2006	22012	Albero Bajo	0	0
2006	22013	Alberuela de Tubo	0	0
2006	22014	Alcalá de Gurrea	0	0
2006	22015	Alcalá del Obispo	0	0
2006	22016	Alcampell	0	0
2006	22017	Alcolea de Cinca	3	13,22
2006	22018	Alcubierre	1	0,01
2006	22019	Alerre	0	0
2006	22020	Alfántega	0	0
2006	22021	Almudévar	2	0,94
2006	22022	Almunia de San Juan	1	0,4
2006	22023	Almuniente	0	0
2006	22024	Alquézar	2	0,02
2006	22025	Altorricón	0	0
2006	22027	Angüés	0	0
2006	22028	Ansó	0	0
2006	22029	Antillón	0	0
2006	22032	Aragüés del Puerto	1	0,01
2006	22035	Arén	0	0
2006	22036	Argavieso	0	0
2006	22037	Arguis	0	0
2006	22039	Ayerbe	1	0,03
2006	22040	Azanuy-Alins	0	0
2006	22041	Azara	0	0
2006	22042	Azlor	1	0,01
2006	22043	Baells	0	0
2006	22044	Bailo	1	0,02
2006	22045	Baldellou	0	0
2006	22046	Ballobar	0	0
2006	22047	Banastás	0	0
2006	22048	Barbastro	3	0,32
2006	22049	Barbués	0	0
2006	22050	Barbuñales	1	0,25
2006	22051	Bárcabo	0	0
2006	22052	Belver de Cinca	0	0
2006	22053	Benabarre	0	0
2006	22054	Benasque	2	0,27
2006	22055	Berbegal	0	0
2006	22057	Bielsa	0	0
2006	22058	Bierge	0	0
2006	22059	Biescas	1	0,01
2006	22060	Binaced	1	0,2
2006	22061	Binéfar	0	0
2006	22062	Bisaurri	0	0
2006	22063	Biscarrués	1	0,1
2006	22064	Blecua y Torres	0	0
2006	22066	Boltaña	0	0
2006	22067	Bonansa	0	0
2006	22068	Borau	0	0
2006	22069	Broto	0	0
2006	22072	Caldearenas	0	0
2006	22074	Campo	0	0
2006	22075	Camporrells	0	0
2006	22076	Canal de Berdún	1	0,01
2006	22077	Candasnos	0	0
2006	22078	Canfranc	0	0
2006	22079	Capdesaso	0	0
2006	22080	Capella	0	0
2006	22081	Casbas de Huesca	0	0
2006	22082	Castejón del Puente	0	0
2006	22083	Castejón de Monegros	0	0
2006	22084	Castejón de Sos	0	0
2006	22085	Castelflorite	0	0
2006	22086	Castiello de Jaca	0	0
2006	22087	Castigaleu	0	0
2006	22088	Castillazuelo	0	0
2006	22089	Castillonroy	0	0
2006	22090	Colungo	0	0
2006	22094	Chalamera	0	0
2006	22095	Chía	0	0
2006	22096	Chimillas	0	0
2006	22099	Esplús	0	0
2006	22102	Estada	0	0
2006	22103	Estadilla	2	3,5
2006	22105	Estopiñán del Castillo	0	0
2006	22106	Fago	0	0
2006	22107	Fanlo	0	0
2006	22109	Fiscal	1	0,01
2006	22110	Fonz	0	0
2006	22111	Foradada del Toscar	0	0
2006	22112	Fraga	7	22,12
2006	22113	Fueva (La)	2	3,2
2006	22114	Gistaín	0	0
2006	22115	Grado (El)	2	4,5
2006	22116	Grañén	2	1,05
2006	22117	Graus	0	0
2006	22119	Gurrea de Gállego	8	28,1
2006	22122	Hoz de Jaca	0	0
2006	22124	Huerto	0	0
2006	22125	Huesca	4	1,37
2006	22126	Ibieca	1	28
2006	22127	Igriés	0	0
2006	22128	Ilche	0	0
2006	22129	Isábena	1	0,15
2006	22130	Jaca	1	22
2006	22131	Jasa	0	0
2006	22133	Labuerda	0	0
2006	22135	Laluenga	0	0
2006	22136	Lalueza	0	0
2006	22137	Lanaja	1	0,01
2006	22139	Laperdiguera	0	0
2006	22141	Lascellas-Ponzano	0	0
2006	22142	Lascuarre	0	0
2006	22143	Laspaúles	1	0,03
2006	22144	Laspuña	0	0
2006	22149	Loarre	3	0,16
2006	22150	Loporzano	2	32
2006	22151	Loscorrales	1	0,02
2006	22155	Monesma y Cajigar	0	0
2006	22156	Monflorite-Lascasas	0	0
2006	22157	Montanuy	1	1,2
2006	22158	Monzón	3	1,18
2006	22160	Naval	0	0
2006	22162	Novales	0	0
2006	22163	Nueno	1	0,01
2006	22164	Olvena	2	0,51
2006	22165	Ontiñena	1	2,5
2006	22167	Osso de Cinca	1	0,02
2006	22168	Palo	1	0,01
2006	22170	Panticosa	0	0
2006	22172	Peñalba	0	0
2006	22173	Peñas de Riglos (Las)	1	0,03
2006	22174	Peralta de Alcofea	0	0
2006	22175	Peralta de Calasanz	1	1435,61
2006	22176	Peraltilla	0	0
2006	22177	Perarrúa	2	3,07
2006	22178	Pertusa	0	0
2006	22181	Piracés	0	0
2006	22182	Plan	0	0
2006	22184	Poleñino	2	12
2006	22186	Pozán de Vero	0	0
2006	22187	Puebla de Castro (La)	0	0
2006	22188	Puente de Montañana	0	0
2006	22189	Puértolas	0	0
2006	22190	Pueyo de Araguás (El)	0	0
2006	22193	Pueyo de Santa Cruz	0	0
2006	22195	Quicena	0	0
2006	22197	Robres	1	0,53
2006	22199	Sabiñánigo	6	0,25
2006	22200	Sahún	0	0
2006	22201	Salas Altas	0	0
2006	22202	Salas Bajas	0	0
2006	22203	Salillas	0	0
2006	22204	Sallent de Gállego	0	0
2006	22205	San Esteban de Litera	1	15,5
2006	22206	Sangarrén	0	0
2006	22207	San Juan de Plan	0	0
2006	22208	Santa Cilia	0	0
2006	22209	Santa Cruz de la Serós	0	0
2006	22212	Santaliestra y San Quílez	0	0
2006	22213	Sariñena	5	1,15
2006	22214	Secastilla	1	0,04
2006	22215	Seira	1	0,01
2006	22217	Sena	0	0
2006	22218	Senés de Alcubierre	0	0
2006	22220	Sesa	0	0
2006	22221	Sesué	0	0
2006	22222	Siétamo	2	7
2006	22223	Sopeira	0	0
2006	22225	Tamarite de Litera	1	3
2006	22226	Tardienta	0	0
2006	22227	Tella-Sin	1	0,3
2006	22228	Tierz	0	0
2006	22229	Tolva	0	0
2006	22230	Torla-Ordesa	2	0,02
2006	22232	Torralba de Aragón	0	0
2006	22233	Torre la Ribera	0	0
2006	22234	Torrente de Cinca	3	4,63
2006	22235	Torres de Alcanadre	0	0
2006	22236	Torres de Barbués	0	0
2006	22239	Tramaced	0	0
2006	22242	Valfarta	0	0
2006	22243	Valle de Bardají	0	0
2006	22244	Valle de Lierp	1	0,01
2006	22245	Velilla de Cinca	0	0
2006	22246	Beranuy	0	0
2006	22247	Viacamp y Litera	0	0
2006	22248	Vicién	0	0
2006	22249	Villanova	0	0
2006	22250	Villanúa	0	0
2006	22251	Villanueva de Sigena	1	0,5
2006	22252	Yebra de Basa	1	0,5
2006	22253	Yésero	1	0,01
2006	22254	Zaidín	1	3
2006	22901	Valle de Hecho	0	0
2006	22902	Puente la Reina de Jaca	0	0
2006	22903	San Miguel del Cinca	1	0,7
2006	22904	Sotonera (La)	2	0,14
2006	22905	Lupiñén-Ortilla	1	2
2006	22906	Santa María de Dulcis	0	0
2006	22907	Aínsa-Sobrarbe	3	0,03
2006	22908	Hoz y Costeán	2	0,21
2006	22909	Vencillón	1	0,03
2006	44001	Ababuj	0	0
2006	44002	Abejuela	0	0
2006	44003	Aguatón	0	0
2006	44004	Aguaviva	1	0,25
2006	44005	Aguilar del Alfambra	0	0
2006	44006	Alacón	0	0
2006	44007	Alba	0	0
2006	44008	Albalate del Arzobispo	2	0,51
2006	44009	Albarracín	6	0,23
2006	44010	Albentosa	0	0
2006	44011	Alcaine	0	0
2006	44012	Alcalá de la Selva	0	0
2006	44013	Alcañiz	3	41,49
2006	44014	Alcorisa	4	0,04
2006	44016	Alfambra	0	0
2006	44017	Aliaga	3	0,06
2006	44018	Almohaja	0	0
2006	44019	Alobras	0	0
2006	44020	Alpeñés	1	0,3
2006	44021	Allepuz	0	0
2006	44022	Alloza	1	0,02
2006	44023	Allueva	0	0
2006	44024	Anadón	0	0
2006	44025	Andorra	0	0
2006	44026	Arcos de las Salinas	1	0,08
2006	44027	Arens de Lledó	0	0
2006	44028	Argente	0	0
2006	44029	Ariño	0	0
2006	44031	Azaila	1	0,15
2006	44032	Bádenas	1	0,94
2006	44033	Báguena	1	0,05
2006	44034	Bañón	0	0
2006	44035	Barrachina	0	0
2006	44036	Bea	0	0
2006	44037	Beceite	1	0,2
2006	44038	Belmonte de San José	1	0,01
2006	44039	Bello	0	0
2006	44040	Berge	0	0
2006	44041	Bezas	1	0,01
2006	44042	Blancas	0	0
2006	44043	Blesa	1	0,05
2006	44044	Bordón	0	0
2006	44045	Bronchales	0	0
2006	44046	Bueña	0	0
2006	44047	Burbáguena	0	0
2006	44048	Cabra de Mora	0	0
2006	44049	Calaceite	1	0,45
2006	44050	Calamocha	2	3,1
2006	44051	Calanda	1	0,3
2006	44052	Calomarde	0	0
2006	44053	Camañas	0	0
2006	44054	Camarena de la Sierra	1	0,2
2006	44055	Camarillas	0	0
2006	44056	Caminreal	0	0
2006	44059	Cantavieja	0	0
2006	44060	Cañada de Benatanduz	0	0
2006	44061	Cañada de Verich (La)	0	0
2006	44062	Cañada Vellida	0	0
2006	44063	Cañizar del Olivar	0	0
2006	44064	Cascante del Río	1	0,03
2006	44065	Castejón de Tornos	0	0
2006	44066	Castel de Cabra	0	0
2006	44067	Castelnou	0	0
2006	44068	Castelserás	0	0
2006	44070	Castellar (El)	0	0
2006	44071	Castellote	2	0,02
2006	44074	Cedrillas	0	0
2006	44075	Celadas	0	0
2006	44076	Cella	1	2,5
2006	44077	Cerollera (La)	0	0
2006	44080	Codoñera (La)	0	0
2006	44082	Corbalán	0	0
2006	44084	Cortes de Aragón	0	0
2006	44085	Cosa	0	0
2006	44086	Cretas	2	0,15
2006	44087	Crivillén	0	0
2006	44088	Cuba (La)	0	0
2006	44089	Cubla	0	0
2006	44090	Cucalón	1	0,03
2006	44092	Cuervo (El)	0	0
2006	44093	Cuevas de Almudén	0	0
2006	44094	Cuevas Labradas	0	0
2006	44096	Ejulve	3	0,05
2006	44097	Escorihuela	0	0
2006	44099	Escucha	0	0
2006	44100	Estercuel	0	0
2006	44101	Ferreruela de Huerva	0	0
2006	44102	Fonfría	0	0
2006	44103	Formiche Alto	0	0
2006	44105	Fórnoles	2	0,85
2006	44106	Fortanete	0	0
2006	44107	Foz-Calanda	0	0
2006	44108	Fresneda (La)	2	1,54
2006	44109	Frías de Albarracín	0	0
2006	44110	Fuenferrada	0	0
2006	44111	Fuentes Calientes	0	0
2006	44112	Fuentes Claras	0	0
2006	44113	Fuentes de Rubielos	0	0
2006	44114	Fuentespalda	0	0
2006	44115	Galve	1	0,08
2006	44116	Gargallo	2	0,13
2006	44117	Gea de Albarracín	0	0
2006	44118	Ginebrosa (La)	2	0,11
2006	44119	Griegos	0	0
2006	44120	Guadalaviar	0	0
2006	44121	Gúdar	0	0
2006	44122	Híjar	3	10,75
2006	44123	Hinojosa de Jarque	0	0
2006	44124	Hoz de la Vieja (La)	0	0
2006	44125	Huesa del Común	0	0
2006	44126	Iglesuela del Cid (La)	3	0,04
2006	44127	Jabaloyas	0	0
2006	44128	Jarque de la Val	0	0
2006	44129	Jatiel	0	0
2006	44130	Jorcas	0	0
2006	44131	Josa	0	0
2006	44132	Lagueruela	0	0
2006	44133	Lanzuela	0	0
2006	44135	Libros	1	0,05
2006	44136	Lidón	0	0
2006	44137	Linares de Mora	0	0
2006	44138	Loscos	0	0
2006	44141	Lledó	0	0
2006	44142	Maicas	0	0
2006	44143	Manzanera	1	0,32
2006	44144	Martín del Río	0	0
2006	44145	Mas de las Matas	0	0
2006	44146	Mata de los Olmos (La)	0	0
2006	44147	Mazaleón	2	0,45
2006	44148	Mezquita de Jarque	0	0
2006	44149	Mirambel	0	0
2006	44150	Miravete de la Sierra	0	0
2006	44151	Molinos	1	0,03
2006	44152	Monforte de Moyuela	0	0
2006	44153	Monreal del Campo	1	1,1
2006	44154	Monroyo	0	0
2006	44155	Montalbán	2	0,93
2006	44156	Monteagudo del Castillo	0	0
2006	44157	Monterde de Albarracín	0	0
2006	44158	Mora de Rubielos	0	0
2006	44159	Moscardón	0	0
2006	44160	Mosqueruela	8	3,1
2006	44161	Muniesa	0	0
2006	44163	Noguera de Albarracín	0	0
2006	44164	Nogueras	0	0
2006	44165	Nogueruelas	1	0,01
2006	44167	Obón	1	0,5
2006	44168	Odón	0	0
2006	44169	Ojos Negros	0	0
2006	44171	Olba	0	0
2006	44172	Oliete	1	0,01
2006	44173	Olmos (Los)	0	0
2006	44174	Orihuela del Tremedal	0	0
2006	44175	Orrios	0	0
2006	44176	Palomar de Arroyos	0	0
2006	44177	Pancrudo	0	0
2006	44178	Parras de Castellote (Las)	0	0
2006	44179	Peñarroya de Tastavins	1	0,08
2006	44180	Peracense	0	0
2006	44181	Peralejos	0	0
2006	44182	Perales del Alfambra	0	0
2006	44183	Pitarque	1	0,01
2006	44184	Plou	0	0
2006	44185	Pobo (El)	0	0
2006	44187	Portellada (La)	1	0,4
2006	44189	Pozondón	0	0
2006	44190	Pozuel del Campo	0	0
2006	44191	Puebla de Híjar (La)	2	0,95
2006	44192	Puebla de Valverde (La)	0	0
2006	44193	Puertomingalvo	2	0,03
2006	44194	Ráfales	0	0
2006	44195	Rillo	0	0
2006	44196	Riodeva	0	0
2006	44197	Ródenas	0	0
2006	44198	Royuela	0	0
2006	44199	Rubiales	0	0
2006	44200	Rubielos de la Cérida	0	0
2006	44201	Rubielos de Mora	1	0,03
2006	44203	Salcedillo	0	0
2006	44204	Saldón	0	0
2006	44205	Samper de Calanda	4	1,15
2006	44206	San Agustín	1	0,01
2006	44207	San Martín del Río	2	0,31
2006	44208	Santa Cruz de Nogueras	0	0
2006	44209	Santa Eulalia	1	0,01
2006	44210	Sarrión	0	0
2006	44211	Segura de los Baños	2	1,25
2006	44212	Seno	0	0
2006	44213	Singra	0	0
2006	44215	Terriente	0	0
2006	44216	Teruel	2	0,02
2006	44217	Toril y Masegoso	0	0
2006	44218	Tormón	1	0,02
2006	44219	Tornos	0	0
2006	44220	Torralba de los Sisones	0	0
2006	44221	Torrecilla de Alcañiz	0	0
2006	44222	Torrecilla del Rebollar	0	0
2006	44223	Torre de Arcas	1	1
2006	44224	Torre de las Arcas	0	0
2006	44225	Torre del Compte	0	0
2006	44226	Torrelacárcel	0	0
2006	44227	Torre los Negros	0	0
2006	44228	Torremocha de Jiloca	0	0
2006	44229	Torres de Albarracín	0	0
2006	44230	Torrevelilla	0	0
2006	44231	Torrijas	0	0
2006	44232	Torrijo del Campo	0	0
2006	44234	Tramacastiel	1	1,03
2006	44235	Tramacastilla	0	0
2006	44236	Tronchón	0	0
2006	44237	Urrea de Gaén	0	0
2006	44238	Utrillas	0	0
2006	44239	Valacloche	0	0
2006	44240	Valbona	0	0
2006	44241	Valdealgorfa	0	0
2006	44243	Valdecuenca	0	0
2006	44244	Valdelinares	0	0
2006	44245	Valdeltormo	0	0
2006	44246	Valderrobres	5	0,32
2006	44247	Valjunquera	1	0,01
2006	44249	Vallecillo (El)	0	0
2006	44250	Veguillas de la Sierra	0	0
2006	44251	Villafranca del Campo	0	0
2006	44252	Villahermosa del Campo	0	0
2006	44256	Villanueva del Rebollar de la Sierra	0	0
2006	44257	Villar del Cobo	0	0
2006	44258	Villar del Salz	0	0
2006	44260	Villarluengo	0	0
2006	44261	Villarquemado	0	0
2006	44262	Villarroya de los Pinares	0	0
2006	44263	Villastar	0	0
2006	44264	Villel	1	0,6
2006	44265	Vinaceite	0	0
2006	44266	Visiedo	0	0
2006	44267	Vivel del Río Martín	2	0,11
2006	44268	Zoma (La)	0	0
2006	50001	Abanto	0	0
2006	50002	Acered	0	0
2006	50003	Agón	0	0
2006	50004	Aguarón	1	0,45
2006	50005	Aguilón	1	0,02
2006	50006	Ainzón	3	0,23
2006	50007	Aladrén	1	0,01
2006	50008	Alagón	0	0
2006	50009	Alarba	0	0
2006	50010	Alberite de San Juan	0	0
2006	50011	Albeta	0	0
2006	50012	Alborge	0	0
2006	50013	Alcalá de Ebro	1	1,21
2006	50014	Alcalá de Moncayo	0	0
2006	50015	Alconchel de Ariza	0	0
2006	50016	Aldehuela de Liestos	0	0
2006	50017	Alfajarín	1	0,5
2006	50018	Alfamén	0	0
2006	50019	Alforque	0	0
2006	50020	Alhama de Aragón	1	3
2006	50021	Almochuel	2	0,35
2006	50022	Almolda (La)	0	0
2006	50023	Almonacid de la Cuba	1	0,05
2006	50024	Almonacid de la Sierra	0	0
2006	50025	Almunia de Doña Godina (La)	2	0,18
2006	50026	Alpartir	0	0
2006	50027	Ambel	2	0,61
2006	50028	Anento	0	0
2006	50029	Aniñón	0	0
2006	50030	Añón de Moncayo	0	0
2006	50031	Aranda de Moncayo	0	0
2006	50032	Arándiga	0	0
2006	50033	Ardisa	1	7,92
2006	50034	Ariza	3	40,96
2006	50035	Artieda	0	0
2006	50036	Asín	0	0
2006	50037	Atea	0	0
2006	50038	Ateca	4	3,3
2006	50039	Azuara	0	0
2006	50040	Badules	0	0
2006	50041	Bagüés	0	0
2006	50042	Balconchán	0	0
2006	50043	Bárboles	1	1
2006	50044	Bardallur	1	3,42
2006	50045	Belchite	1	0,02
2006	50046	Belmonte de Gracián	0	0
2006	50047	Berdejo	1	1
2006	50048	Berrueco	0	0
2006	50050	Bijuesca	0	0
2006	50051	Biota	1	0,03
2006	50052	Bisimbre	0	0
2006	50053	Boquiñeni	4	3,96
2006	50054	Bordalba	0	0
2006	50055	Borja	1	0,01
2006	50056	Botorrita	0	0
2006	50057	Brea de Aragón	0	0
2006	50058	Bubierca	0	0
2006	50059	Bujaraloz	0	0
2006	50060	Bulbuente	0	0
2006	50061	Bureta	0	0
2006	50062	Burgo de Ebro (El)	1	0,16
2006	50063	Buste (El)	0	0
2006	50064	Cabañas de Ebro	3	1,32
2006	50065	Cabolafuente	0	0
2006	50066	Cadrete	0	0
2006	50067	Calatayud	4	5,18
2006	50068	Calatorao	0	0
2006	50069	Calcena	0	0
2006	50070	Calmarza	0	0
2006	50071	Campillo de Aragón	0	0
2006	50072	Carenas	1	0,3
2006	50073	Cariñena	0	0
2006	50074	Caspe	7	0,92
2006	50075	Castejón de Alarba	0	0
2006	50076	Castejón de las Armas	0	0
2006	50077	Castejón de Valdejasa	1	0,01
2006	50078	Castiliscar	1	0,01
2006	50079	Cervera de la Cañada	0	0
2006	50080	Cerveruela	0	0
2006	50081	Cetina	2	0,42
2006	50082	Cimballa	0	0
2006	50083	Cinco Olivas	1	0,4
2006	50084	Clarés de Ribota	0	0
2006	50085	Codo	2	0,42
2006	50086	Codos	2	0,02
2006	50087	Contamina	0	0
2006	50088	Cosuenda	0	0
2006	50089	Cuarte de Huerva	0	0
2006	50090	Cubel	0	0
2006	50091	Cuerlas (Las)	0	0
2006	50092	Chiprana	0	0
2006	50093	Chodes	1	0,12
2006	50094	Daroca	0	0
2006	50095	Ejea de los Caballeros	11	13,95
2006	50096	Embid de Ariza	0	0
2006	50098	Encinacorba	0	0
2006	50099	Épila	1	0,02
2006	50100	Erla	0	0
2006	50101	Escatrón	0	0
2006	50102	Fabara	1	0,19
2006	50104	Farlete	1	0,24
2006	50105	Fayón	0	0
2006	50106	Fayos (Los)	0	0
2006	50107	Figueruelas	1	0,01
2006	50108	Fombuena	0	0
2006	50109	Frago (El)	0	0
2006	50110	Frasno (El)	0	0
2006	50111	Fréscano	0	0
2006	50113	Fuendejalón	0	0
2006	50114	Fuendetodos	3	0,05
2006	50115	Fuentes de Ebro	3	0,17
2006	50116	Fuentes de Jiloca	0	0
2006	50117	Gallocanta	0	0
2006	50118	Gallur	1	0,41
2006	50119	Gelsa	0	0
2006	50120	Godojos	0	0
2006	50121	Gotor	2	2,01
2006	50122	Grisel	0	0
2006	50123	Grisén	0	0
2006	50124	Herrera de los Navarros	1	0,19
2006	50125	Ibdes	1	0,1
2006	50126	Illueca	1	0,05
2006	50128	Isuerre	0	0
2006	50129	Jaraba	0	0
2006	50130	Jarque de Moncayo	1	0,01
2006	50131	Jaulín	0	0
2006	50132	Joyosa (La)	3	1,68
2006	50133	Lagata	1	0,26
2006	50134	Langa del Castillo	0	0
2006	50135	Layana	0	0
2006	50136	Lécera	0	0
2006	50137	Leciñena	0	0
2006	50138	Lechón	0	0
2006	50139	Letux	1	1
2006	50140	Litago	0	0
2006	50141	Lituénigo	0	0
2006	50142	Lobera de Onsella	0	0
2006	50143	Longares	0	0
2006	50144	Longás	0	0
2006	50146	Lucena de Jalón	0	0
2006	50147	Luceni	1	0,01
2006	50148	Luesia	0	0
2006	50149	Luesma	0	0
2006	50150	Lumpiaque	0	0
2006	50151	Luna	1	0,01
2006	50152	Maella	2	0,41
2006	50153	Magallón	0	0
2006	50154	Mainar	0	0
2006	50155	Malanquilla	0	0
2006	50156	Maleján	0	0
