Año	Inscripción comarca código	Inscripción comarca nombre	Edad (grandes grupos)	Sexo	Personas	Nivel de estudios Código	Nivel de estudios Nombre
2012	28	Bajo Aragón	65 y más	Hombre	23,0	4	BUP, Bachiller, LOGSE ó superior
2012	28	Bajo Aragón	65 y más	Mujer	71,0	0	Sin clasificar
2012	28	Bajo Aragón	65 y más	Mujer	36,0	2	Inferior a graduado escolar o ESO
2012	28	Bajo Aragón	65 y más	Mujer	37,0	3	Graduado escolar o ESO
2012	28	Bajo Aragón	65 y más	Mujer	32,0	4	BUP, Bachiller, LOGSE ó superior
2012	29	Comunidad de Teruel	0-15	Hombre	66,0	0	Sin clasificar
2012	29	Comunidad de Teruel	0-15	Hombre	15,0	2	Inferior a graduado escolar o ESO
2012	29	Comunidad de Teruel	0-15	Hombre	5,0	3	Graduado escolar o ESO
2012	29	Comunidad de Teruel	0-15	Hombre	1,0	4	BUP, Bachiller, LOGSE ó superior
2012	29	Comunidad de Teruel	0-15	Mujer	66,0	0	Sin clasificar
2012	29	Comunidad de Teruel	0-15	Mujer	1,0	1	No sabe leer ni escribir
2012	29	Comunidad de Teruel	0-15	Mujer	15,0	2	Inferior a graduado escolar o ESO
2012	29	Comunidad de Teruel	0-15	Mujer	3,0	3	Graduado escolar o ESO
2012	29	Comunidad de Teruel	16-64	Hombre	145,0	0	Sin clasificar
2012	29	Comunidad de Teruel	16-64	Hombre	22,0	2	Inferior a graduado escolar o ESO
2012	29	Comunidad de Teruel	16-64	Hombre	84,0	3	Graduado escolar o ESO
2012	29	Comunidad de Teruel	16-64	Hombre	172,0	4	BUP, Bachiller, LOGSE ó superior
2012	29	Comunidad de Teruel	16-64	Mujer	119,0	0	Sin clasificar
2012	29	Comunidad de Teruel	16-64	Mujer	22,0	2	Inferior a graduado escolar o ESO
2012	29	Comunidad de Teruel	16-64	Mujer	90,0	3	Graduado escolar o ESO
2012	29	Comunidad de Teruel	16-64	Mujer	185,0	4	BUP, Bachiller, LOGSE ó superior
2012	29	Comunidad de Teruel	65 y más	Hombre	77,0	0	Sin clasificar
2012	29	Comunidad de Teruel	65 y más	Hombre	1,0	1	No sabe leer ni escribir
2012	29	Comunidad de Teruel	65 y más	Hombre	22,0	2	Inferior a graduado escolar o ESO
2012	29	Comunidad de Teruel	65 y más	Hombre	47,0	3	Graduado escolar o ESO
2012	29	Comunidad de Teruel	65 y más	Hombre	54,0	4	BUP, Bachiller, LOGSE ó superior
2012	29	Comunidad de Teruel	65 y más	Mujer	77,0	0	Sin clasificar
2012	29	Comunidad de Teruel	65 y más	Mujer	21,0	2	Inferior a graduado escolar o ESO
2012	29	Comunidad de Teruel	65 y más	Mujer	66,0	3	Graduado escolar o ESO
2012	29	Comunidad de Teruel	65 y más	Mujer	39,0	4	BUP, Bachiller, LOGSE ó superior
2012	30	Maestrazgo	0-15	Hombre	2,0	0	Sin clasificar
2012	30	Maestrazgo	0-15	Hombre	2,0	2	Inferior a graduado escolar o ESO
2012	30	Maestrazgo	0-15	Hombre	1,0	4	BUP, Bachiller, LOGSE ó superior
2012	30	Maestrazgo	0-15	Mujer	7,0	0	Sin clasificar
2012	30	Maestrazgo	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2012	30	Maestrazgo	16-64	Hombre	9,0	0	Sin clasificar
2012	30	Maestrazgo	16-64	Hombre	5,0	2	Inferior a graduado escolar o ESO
2012	30	Maestrazgo	16-64	Hombre	8,0	3	Graduado escolar o ESO
2012	30	Maestrazgo	16-64	Hombre	25,0	4	BUP, Bachiller, LOGSE ó superior
2012	30	Maestrazgo	16-64	Mujer	15,0	0	Sin clasificar
2012	30	Maestrazgo	16-64	Mujer	6,0	2	Inferior a graduado escolar o ESO
2012	30	Maestrazgo	16-64	Mujer	8,0	3	Graduado escolar o ESO
2012	30	Maestrazgo	16-64	Mujer	32,0	4	BUP, Bachiller, LOGSE ó superior
2012	30	Maestrazgo	65 y más	Hombre	20,0	0	Sin clasificar
2012	30	Maestrazgo	65 y más	Hombre	1,0	1	No sabe leer ni escribir
2012	30	Maestrazgo	65 y más	Hombre	8,0	2	Inferior a graduado escolar o ESO
2012	30	Maestrazgo	65 y más	Hombre	9,0	3	Graduado escolar o ESO
2012	30	Maestrazgo	65 y más	Hombre	12,0	4	BUP, Bachiller, LOGSE ó superior
2012	30	Maestrazgo	65 y más	Mujer	26,0	0	Sin clasificar
2012	30	Maestrazgo	65 y más	Mujer	9,0	2	Inferior a graduado escolar o ESO
2012	30	Maestrazgo	65 y más	Mujer	21,0	3	Graduado escolar o ESO
2012	30	Maestrazgo	65 y más	Mujer	8,0	4	BUP, Bachiller, LOGSE ó superior
2012	31	Sierra de Albarracín	0-15	Hombre	3,0	0	Sin clasificar
2012	31	Sierra de Albarracín	0-15	Hombre	2,0	1	No sabe leer ni escribir
2012	31	Sierra de Albarracín	0-15	Mujer	7,0	0	Sin clasificar
2012	31	Sierra de Albarracín	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2012	31	Sierra de Albarracín	16-64	Hombre	15,0	0	Sin clasificar
2012	31	Sierra de Albarracín	16-64	Hombre	4,0	2	Inferior a graduado escolar o ESO
2012	31	Sierra de Albarracín	16-64	Hombre	14,0	3	Graduado escolar o ESO
2012	31	Sierra de Albarracín	16-64	Hombre	12,0	4	BUP, Bachiller, LOGSE ó superior
2012	31	Sierra de Albarracín	16-64	Mujer	11,0	0	Sin clasificar
2012	31	Sierra de Albarracín	16-64	Mujer	1,0	1	No sabe leer ni escribir
2012	31	Sierra de Albarracín	16-64	Mujer	2,0	2	Inferior a graduado escolar o ESO
2012	31	Sierra de Albarracín	16-64	Mujer	3,0	3	Graduado escolar o ESO
2012	31	Sierra de Albarracín	16-64	Mujer	16,0	4	BUP, Bachiller, LOGSE ó superior
2012	31	Sierra de Albarracín	65 y más	Hombre	19,0	0	Sin clasificar
2012	31	Sierra de Albarracín	65 y más	Hombre	10,0	2	Inferior a graduado escolar o ESO
2012	31	Sierra de Albarracín	65 y más	Hombre	14,0	3	Graduado escolar o ESO
2012	31	Sierra de Albarracín	65 y más	Hombre	5,0	4	BUP, Bachiller, LOGSE ó superior
2012	31	Sierra de Albarracín	65 y más	Mujer	11,0	0	Sin clasificar
2012	31	Sierra de Albarracín	65 y más	Mujer	13,0	2	Inferior a graduado escolar o ESO
2012	31	Sierra de Albarracín	65 y más	Mujer	14,0	3	Graduado escolar o ESO
2012	31	Sierra de Albarracín	65 y más	Mujer	2,0	4	BUP, Bachiller, LOGSE ó superior
2012	32	Gúdar-Javalambre	0-15	Hombre	4,0	0	Sin clasificar
2012	32	Gúdar-Javalambre	0-15	Hombre	2,0	2	Inferior a graduado escolar o ESO
2012	32	Gúdar-Javalambre	0-15	Mujer	6,0	0	Sin clasificar
2012	32	Gúdar-Javalambre	16-64	Hombre	17,0	0	Sin clasificar
2012	32	Gúdar-Javalambre	16-64	Hombre	4,0	2	Inferior a graduado escolar o ESO
2012	32	Gúdar-Javalambre	16-64	Hombre	11,0	3	Graduado escolar o ESO
2012	32	Gúdar-Javalambre	16-64	Hombre	25,0	4	BUP, Bachiller, LOGSE ó superior
2012	32	Gúdar-Javalambre	16-64	Mujer	5,0	0	Sin clasificar
2012	32	Gúdar-Javalambre	16-64	Mujer	3,0	2	Inferior a graduado escolar o ESO
2012	32	Gúdar-Javalambre	16-64	Mujer	14,0	3	Graduado escolar o ESO
2012	32	Gúdar-Javalambre	16-64	Mujer	29,0	4	BUP, Bachiller, LOGSE ó superior
2012	32	Gúdar-Javalambre	65 y más	Hombre	23,0	0	Sin clasificar
2012	32	Gúdar-Javalambre	65 y más	Hombre	5,0	2	Inferior a graduado escolar o ESO
2012	32	Gúdar-Javalambre	65 y más	Hombre	16,0	3	Graduado escolar o ESO
2012	32	Gúdar-Javalambre	65 y más	Hombre	9,0	4	BUP, Bachiller, LOGSE ó superior
2012	32	Gúdar-Javalambre	65 y más	Mujer	24,0	0	Sin clasificar
2012	32	Gúdar-Javalambre	65 y más	Mujer	10,0	2	Inferior a graduado escolar o ESO
2012	32	Gúdar-Javalambre	65 y más	Mujer	14,0	3	Graduado escolar o ESO
2012	32	Gúdar-Javalambre	65 y más	Mujer	7,0	4	BUP, Bachiller, LOGSE ó superior
2012	33	Matarraña / Matarranya	0-15	Hombre	7,0	0	Sin clasificar
2012	33	Matarraña / Matarranya	0-15	Hombre	1,0	2	Inferior a graduado escolar o ESO
2012	33	Matarraña / Matarranya	0-15	Mujer	6,0	0	Sin clasificar
2012	33	Matarraña / Matarranya	0-15	Mujer	1,0	2	Inferior a graduado escolar o ESO
2012	33	Matarraña / Matarranya	16-64	Hombre	22,0	0	Sin clasificar
2012	33	Matarraña / Matarranya	16-64	Hombre	3,0	2	Inferior a graduado escolar o ESO
2012	33	Matarraña / Matarranya	16-64	Hombre	17,0	3	Graduado escolar o ESO
2012	33	Matarraña / Matarranya	16-64	Hombre	49,0	4	BUP, Bachiller, LOGSE ó superior
2012	33	Matarraña / Matarranya	16-64	Mujer	23,0	0	Sin clasificar
2012	33	Matarraña / Matarranya	16-64	Mujer	7,0	2	Inferior a graduado escolar o ESO
2012	33	Matarraña / Matarranya	16-64	Mujer	9,0	3	Graduado escolar o ESO
2012	33	Matarraña / Matarranya	16-64	Mujer	35,0	4	BUP, Bachiller, LOGSE ó superior
2012	33	Matarraña / Matarranya	65 y más	Hombre	36,0	0	Sin clasificar
2012	33	Matarraña / Matarranya	65 y más	Hombre	15,0	2	Inferior a graduado escolar o ESO
2012	33	Matarraña / Matarranya	65 y más	Hombre	22,0	3	Graduado escolar o ESO
2012	33	Matarraña / Matarranya	65 y más	Hombre	6,0	4	BUP, Bachiller, LOGSE ó superior
2012	33	Matarraña / Matarranya	65 y más	Mujer	42,0	0	Sin clasificar
2012	33	Matarraña / Matarranya	65 y más	Mujer	19,0	2	Inferior a graduado escolar o ESO
2012	33	Matarraña / Matarranya	65 y más	Mujer	17,0	3	Graduado escolar o ESO
2012	33	Matarraña / Matarranya	65 y más	Mujer	7,0	4	BUP, Bachiller, LOGSE ó superior
2013	01	La Jacetania	0-15	Hombre	57,0	0	Sin clasificar
2013	01	La Jacetania	0-15	Hombre	11,0	2	Inferior a graduado escolar o ESO
2013	01	La Jacetania	0-15	Hombre	2,0	3	Graduado escolar o ESO
2013	01	La Jacetania	0-15	Mujer	64,0	0	Sin clasificar
2013	01	La Jacetania	0-15	Mujer	1,0	1	No sabe leer ni escribir
2013	01	La Jacetania	0-15	Mujer	6,0	2	Inferior a graduado escolar o ESO
2013	01	La Jacetania	0-15	Mujer	2,0	4	BUP, Bachiller, LOGSE ó superior
2013	01	La Jacetania	16-64	Hombre	75,0	0	Sin clasificar
2013	01	La Jacetania	16-64	Hombre	17,0	2	Inferior a graduado escolar o ESO
2013	01	La Jacetania	16-64	Hombre	63,0	3	Graduado escolar o ESO
2013	01	La Jacetania	16-64	Hombre	190,0	4	BUP, Bachiller, LOGSE ó superior
2013	01	La Jacetania	16-64	Mujer	89,0	0	Sin clasificar
2013	01	La Jacetania	16-64	Mujer	11,0	2	Inferior a graduado escolar o ESO
2013	01	La Jacetania	16-64	Mujer	40,0	3	Graduado escolar o ESO
2013	01	La Jacetania	16-64	Mujer	201,0	4	BUP, Bachiller, LOGSE ó superior
2013	01	La Jacetania	65 y más	Hombre	46,0	0	Sin clasificar
2013	01	La Jacetania	65 y más	Hombre	14,0	2	Inferior a graduado escolar o ESO
2013	01	La Jacetania	65 y más	Hombre	45,0	3	Graduado escolar o ESO
2013	01	La Jacetania	65 y más	Hombre	61,0	4	BUP, Bachiller, LOGSE ó superior
2013	01	La Jacetania	65 y más	Mujer	56,0	0	Sin clasificar
2013	01	La Jacetania	65 y más	Mujer	1,0	1	No sabe leer ni escribir
2013	01	La Jacetania	65 y más	Mujer	25,0	2	Inferior a graduado escolar o ESO
2013	01	La Jacetania	65 y más	Mujer	62,0	3	Graduado escolar o ESO
2013	01	La Jacetania	65 y más	Mujer	71,0	4	BUP, Bachiller, LOGSE ó superior
2013	02	Alto Gállego	0-15	Hombre	15,0	0	Sin clasificar
2013	02	Alto Gállego	0-15	Hombre	4,0	2	Inferior a graduado escolar o ESO
2013	02	Alto Gállego	0-15	Mujer	19,0	0	Sin clasificar
2013	02	Alto Gállego	0-15	Mujer	3,0	2	Inferior a graduado escolar o ESO
2013	02	Alto Gállego	0-15	Mujer	1,0	3	Graduado escolar o ESO
2013	02	Alto Gállego	16-64	Hombre	30,0	0	Sin clasificar
2013	02	Alto Gállego	16-64	Hombre	6,0	2	Inferior a graduado escolar o ESO
2013	02	Alto Gállego	16-64	Hombre	12,0	3	Graduado escolar o ESO
2013	02	Alto Gállego	16-64	Hombre	63,0	4	BUP, Bachiller, LOGSE ó superior
2013	02	Alto Gállego	16-64	Mujer	35,0	0	Sin clasificar
2013	02	Alto Gállego	16-64	Mujer	2,0	2	Inferior a graduado escolar o ESO
2013	02	Alto Gállego	16-64	Mujer	17,0	3	Graduado escolar o ESO
2013	02	Alto Gállego	16-64	Mujer	83,0	4	BUP, Bachiller, LOGSE ó superior
2013	02	Alto Gállego	65 y más	Hombre	14,0	0	Sin clasificar
2013	02	Alto Gállego	65 y más	Hombre	7,0	2	Inferior a graduado escolar o ESO
2013	02	Alto Gállego	65 y más	Hombre	19,0	3	Graduado escolar o ESO
2013	02	Alto Gállego	65 y más	Hombre	11,0	4	BUP, Bachiller, LOGSE ó superior
2013	02	Alto Gállego	65 y más	Mujer	17,0	0	Sin clasificar
2013	02	Alto Gállego	65 y más	Mujer	1,0	1	No sabe leer ni escribir
2013	02	Alto Gállego	65 y más	Mujer	3,0	2	Inferior a graduado escolar o ESO
2013	02	Alto Gállego	65 y más	Mujer	16,0	3	Graduado escolar o ESO
2013	02	Alto Gállego	65 y más	Mujer	13,0	4	BUP, Bachiller, LOGSE ó superior
2013	03	Sobrarbe	0-15	Hombre	24,0	0	Sin clasificar
2013	03	Sobrarbe	0-15	Hombre	4,0	2	Inferior a graduado escolar o ESO
2013	03	Sobrarbe	0-15	Hombre	2,0	3	Graduado escolar o ESO
2013	03	Sobrarbe	0-15	Mujer	26,0	0	Sin clasificar
2013	03	Sobrarbe	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2013	03	Sobrarbe	0-15	Mujer	1,0	3	Graduado escolar o ESO
2013	03	Sobrarbe	16-64	Hombre	29,0	0	Sin clasificar
2013	03	Sobrarbe	16-64	Hombre	2,0	2	Inferior a graduado escolar o ESO
2013	03	Sobrarbe	16-64	Hombre	30,0	3	Graduado escolar o ESO
2013	03	Sobrarbe	16-64	Hombre	121,0	4	BUP, Bachiller, LOGSE ó superior
2013	03	Sobrarbe	16-64	Mujer	47,0	0	Sin clasificar
2013	03	Sobrarbe	16-64	Mujer	8,0	2	Inferior a graduado escolar o ESO
2013	03	Sobrarbe	16-64	Mujer	28,0	3	Graduado escolar o ESO
2013	03	Sobrarbe	16-64	Mujer	124,0	4	BUP, Bachiller, LOGSE ó superior
2013	03	Sobrarbe	65 y más	Hombre	47,0	0	Sin clasificar
2013	03	Sobrarbe	65 y más	Hombre	9,0	2	Inferior a graduado escolar o ESO
2013	03	Sobrarbe	65 y más	Hombre	31,0	3	Graduado escolar o ESO
2013	03	Sobrarbe	65 y más	Hombre	26,0	4	BUP, Bachiller, LOGSE ó superior
2013	03	Sobrarbe	65 y más	Mujer	52,0	0	Sin clasificar
2013	03	Sobrarbe	65 y más	Mujer	19,0	2	Inferior a graduado escolar o ESO
2013	03	Sobrarbe	65 y más	Mujer	45,0	3	Graduado escolar o ESO
2013	03	Sobrarbe	65 y más	Mujer	31,0	4	BUP, Bachiller, LOGSE ó superior
2013	04	La Ribagorza	0-15	Hombre	16,0	0	Sin clasificar
2013	04	La Ribagorza	0-15	Hombre	6,0	1	No sabe leer ni escribir
2013	04	La Ribagorza	0-15	Hombre	7,0	2	Inferior a graduado escolar o ESO
2013	04	La Ribagorza	0-15	Mujer	26,0	0	Sin clasificar
2013	04	La Ribagorza	0-15	Mujer	1,0	1	No sabe leer ni escribir
2013	04	La Ribagorza	0-15	Mujer	6,0	2	Inferior a graduado escolar o ESO
2013	04	La Ribagorza	16-64	Hombre	54,0	0	Sin clasificar
2013	04	La Ribagorza	16-64	Hombre	3,0	2	Inferior a graduado escolar o ESO
2013	04	La Ribagorza	16-64	Hombre	22,0	3	Graduado escolar o ESO
2013	04	La Ribagorza	16-64	Hombre	66,0	4	BUP, Bachiller, LOGSE ó superior
2013	04	La Ribagorza	16-64	Mujer	60,0	0	Sin clasificar
2013	04	La Ribagorza	16-64	Mujer	5,0	2	Inferior a graduado escolar o ESO
2013	04	La Ribagorza	16-64	Mujer	26,0	3	Graduado escolar o ESO
2013	04	La Ribagorza	16-64	Mujer	91,0	4	BUP, Bachiller, LOGSE ó superior
2013	04	La Ribagorza	65 y más	Hombre	48,0	0	Sin clasificar
2013	04	La Ribagorza	65 y más	Hombre	17,0	2	Inferior a graduado escolar o ESO
2013	04	La Ribagorza	65 y más	Hombre	29,0	3	Graduado escolar o ESO
2013	04	La Ribagorza	65 y más	Hombre	18,0	4	BUP, Bachiller, LOGSE ó superior
2013	04	La Ribagorza	65 y más	Mujer	38,0	0	Sin clasificar
2013	04	La Ribagorza	65 y más	Mujer	23,0	2	Inferior a graduado escolar o ESO
2013	04	La Ribagorza	65 y más	Mujer	27,0	3	Graduado escolar o ESO
2013	04	La Ribagorza	65 y más	Mujer	13,0	4	BUP, Bachiller, LOGSE ó superior
2013	05	Cinco Villas	0-15	Hombre	43,0	0	Sin clasificar
2013	05	Cinco Villas	0-15	Hombre	1,0	1	No sabe leer ni escribir
2013	05	Cinco Villas	0-15	Hombre	5,0	2	Inferior a graduado escolar o ESO
2013	05	Cinco Villas	0-15	Hombre	3,0	3	Graduado escolar o ESO
2013	05	Cinco Villas	0-15	Mujer	34,0	0	Sin clasificar
2013	05	Cinco Villas	0-15	Mujer	8,0	2	Inferior a graduado escolar o ESO
2013	05	Cinco Villas	0-15	Mujer	4,0	3	Graduado escolar o ESO
2013	05	Cinco Villas	16-64	Hombre	89,0	0	Sin clasificar
2013	05	Cinco Villas	16-64	Hombre	15,0	2	Inferior a graduado escolar o ESO
2013	05	Cinco Villas	16-64	Hombre	62,0	3	Graduado escolar o ESO
2013	05	Cinco Villas	16-64	Hombre	180,0	4	BUP, Bachiller, LOGSE ó superior
2013	05	Cinco Villas	16-64	Mujer	92,0	0	Sin clasificar
2013	05	Cinco Villas	16-64	Mujer	16,0	2	Inferior a graduado escolar o ESO
2013	05	Cinco Villas	16-64	Mujer	83,0	3	Graduado escolar o ESO
2013	05	Cinco Villas	16-64	Mujer	226,0	4	BUP, Bachiller, LOGSE ó superior
2013	05	Cinco Villas	65 y más	Hombre	64,0	0	Sin clasificar
2013	05	Cinco Villas	65 y más	Hombre	13,0	2	Inferior a graduado escolar o ESO
2013	05	Cinco Villas	65 y más	Hombre	48,0	3	Graduado escolar o ESO
2013	05	Cinco Villas	65 y más	Hombre	65,0	4	BUP, Bachiller, LOGSE ó superior
2013	05	Cinco Villas	65 y más	Mujer	69,0	0	Sin clasificar
2013	05	Cinco Villas	65 y más	Mujer	26,0	2	Inferior a graduado escolar o ESO
2013	05	Cinco Villas	65 y más	Mujer	82,0	3	Graduado escolar o ESO
2013	05	Cinco Villas	65 y más	Mujer	49,0	4	BUP, Bachiller, LOGSE ó superior
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	135,0	0	Sin clasificar
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	19,0	2	Inferior a graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	2,0	3	Graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Hombre	4,0	4	BUP, Bachiller, LOGSE ó superior
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	132,0	0	Sin clasificar
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	24,0	2	Inferior a graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	0-15	Mujer	3,0	3	Graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	142,0	0	Sin clasificar
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	31,0	2	Inferior a graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	107,0	3	Graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Hombre	262,0	4	BUP, Bachiller, LOGSE ó superior
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	123,0	0	Sin clasificar
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	17,0	2	Inferior a graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	70,0	3	Graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	16-64	Mujer	291,0	4	BUP, Bachiller, LOGSE ó superior
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	97,0	0	Sin clasificar
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	1,0	1	No sabe leer ni escribir
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	25,0	2	Inferior a graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	57,0	3	Graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Hombre	55,0	4	BUP, Bachiller, LOGSE ó superior
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	93,0	0	Sin clasificar
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	34,0	2	Inferior a graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	87,0	3	Graduado escolar o ESO
2013	06	Hoya de Huesca / Plana de Uesca	65 y más	Mujer	59,0	4	BUP, Bachiller, LOGSE ó superior
2013	07	Somontano de Barbastro	0-15	Hombre	50,0	0	Sin clasificar
2013	07	Somontano de Barbastro	0-15	Hombre	1,0	1	No sabe leer ni escribir
2013	07	Somontano de Barbastro	0-15	Hombre	3,0	2	Inferior a graduado escolar o ESO
2013	07	Somontano de Barbastro	0-15	Hombre	1,0	3	Graduado escolar o ESO
2013	07	Somontano de Barbastro	0-15	Mujer	29,0	0	Sin clasificar
2013	07	Somontano de Barbastro	0-15	Mujer	1,0	1	No sabe leer ni escribir
2013	07	Somontano de Barbastro	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2013	07	Somontano de Barbastro	16-64	Hombre	51,0	0	Sin clasificar
2013	07	Somontano de Barbastro	16-64	Hombre	4,0	2	Inferior a graduado escolar o ESO
2013	07	Somontano de Barbastro	16-64	Hombre	31,0	3	Graduado escolar o ESO
2013	07	Somontano de Barbastro	16-64	Hombre	93,0	4	BUP, Bachiller, LOGSE ó superior
2013	07	Somontano de Barbastro	16-64	Mujer	61,0	0	Sin clasificar
2013	07	Somontano de Barbastro	16-64	Mujer	5,0	2	Inferior a graduado escolar o ESO
2013	07	Somontano de Barbastro	16-64	Mujer	35,0	3	Graduado escolar o ESO
2013	07	Somontano de Barbastro	16-64	Mujer	104,0	4	BUP, Bachiller, LOGSE ó superior
2013	07	Somontano de Barbastro	65 y más	Hombre	60,0	0	Sin clasificar
2013	07	Somontano de Barbastro	65 y más	Hombre	24,0	2	Inferior a graduado escolar o ESO
2013	07	Somontano de Barbastro	65 y más	Hombre	24,0	3	Graduado escolar o ESO
2013	07	Somontano de Barbastro	65 y más	Hombre	21,0	4	BUP, Bachiller, LOGSE ó superior
2013	07	Somontano de Barbastro	65 y más	Mujer	33,0	0	Sin clasificar
2013	07	Somontano de Barbastro	65 y más	Mujer	27,0	2	Inferior a graduado escolar o ESO
2013	07	Somontano de Barbastro	65 y más	Mujer	40,0	3	Graduado escolar o ESO
2013	07	Somontano de Barbastro	65 y más	Mujer	21,0	4	BUP, Bachiller, LOGSE ó superior
2013	08	Cinca Medio	0-15	Hombre	27,0	0	Sin clasificar
2013	08	Cinca Medio	0-15	Hombre	5,0	2	Inferior a graduado escolar o ESO
2013	08	Cinca Medio	0-15	Hombre	1,0	3	Graduado escolar o ESO
2013	08	Cinca Medio	0-15	Mujer	22,0	0	Sin clasificar
2013	08	Cinca Medio	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2013	08	Cinca Medio	0-15	Mujer	1,0	4	BUP, Bachiller, LOGSE ó superior
2013	08	Cinca Medio	16-64	Hombre	41,0	0	Sin clasificar
2013	08	Cinca Medio	16-64	Hombre	6,0	2	Inferior a graduado escolar o ESO
2013	08	Cinca Medio	16-64	Hombre	29,0	3	Graduado escolar o ESO
2013	08	Cinca Medio	16-64	Hombre	43,0	4	BUP, Bachiller, LOGSE ó superior
2013	08	Cinca Medio	16-64	Mujer	41,0	0	Sin clasificar
2013	08	Cinca Medio	16-64	Mujer	4,0	2	Inferior a graduado escolar o ESO
2013	08	Cinca Medio	16-64	Mujer	14,0	3	Graduado escolar o ESO
2013	08	Cinca Medio	16-64	Mujer	68,0	4	BUP, Bachiller, LOGSE ó superior
2013	08	Cinca Medio	65 y más	Hombre	32,0	0	Sin clasificar
2013	08	Cinca Medio	65 y más	Hombre	8,0	2	Inferior a graduado escolar o ESO
2013	08	Cinca Medio	65 y más	Hombre	21,0	3	Graduado escolar o ESO
2013	08	Cinca Medio	65 y más	Hombre	15,0	4	BUP, Bachiller, LOGSE ó superior
2013	08	Cinca Medio	65 y más	Mujer	25,0	0	Sin clasificar
2013	08	Cinca Medio	65 y más	Mujer	11,0	2	Inferior a graduado escolar o ESO
2013	08	Cinca Medio	65 y más	Mujer	34,0	3	Graduado escolar o ESO
2013	08	Cinca Medio	65 y más	Mujer	12,0	4	BUP, Bachiller, LOGSE ó superior
2013	09	La Litera / La Llitera	0-15	Hombre	24,0	0	Sin clasificar
2013	09	La Litera / La Llitera	0-15	Hombre	4,0	2	Inferior a graduado escolar o ESO
2013	09	La Litera / La Llitera	0-15	Hombre	1,0	3	Graduado escolar o ESO
2013	09	La Litera / La Llitera	0-15	Mujer	14,0	0	Sin clasificar
2013	09	La Litera / La Llitera	0-15	Mujer	2,0	2	Inferior a graduado escolar o ESO
2013	09	La Litera / La Llitera	0-15	Mujer	1,0	3	Graduado escolar o ESO
2013	09	La Litera / La Llitera	16-64	Hombre	41,0	0	Sin clasificar
2013	09	La Litera / La Llitera	16-64	Hombre	1,0	1	No sabe leer ni escribir
2013	09	La Litera / La Llitera	16-64	Hombre	1,0	2	Inferior a graduado escolar o ESO
2013	09	La Litera / La Llitera	16-64	Hombre	25,0	3	Graduado escolar o ESO
2013	09	La Litera / La Llitera	16-64	Hombre	51,0	4	BUP, Bachiller, LOGSE ó superior
2013	09	La Litera / La Llitera	16-64	Mujer	40,0	0	Sin clasificar
2013	09	La Litera / La Llitera	16-64	Mujer	3,0	2	Inferior a graduado escolar o ESO
2013	09	La Litera / La Llitera	16-64	Mujer	17,0	3	Graduado escolar o ESO
