Año	Población	Municipio código	Municipio nombre
2014	59,0	50250	Talamantes
2014	10864,0	50251	Tarazona
2014	7027,0	50252	Tauste
2014	532,0	50253	Terrer
2014	197,0	50254	Tierga
2014	230,0	50255	Tobed
2014	88,0	50256	Torralba de los Frailes
2014	189,0	50257	Torralba de Ribota
2014	57,0	50258	Torralbilla
2014	71,0	50259	Torrehermosa
2014	35,0	50260	Torrelapaja
2014	275,0	50261	Torrellas
2014	1492,0	50262	Torres de Berrellén
2014	251,0	50263	Torrijo de la Cañada
2014	208,0	50264	Tosos
2014	75,0	50265	Trasmoz
2014	137,0	50266	Trasobares
2014	688,0	50267	Uncastillo
2014	56,0	50268	Undués de Lerda
2014	398,0	50269	Urrea de Jalón
2014	38,0	50270	Urriés
2014	294,0	50271	Used
2014	18429,0	50272	Utebo
2014	27,0	50273	Valdehorna
2014	71,0	50274	Val de San Martín
2014	141,0	50275	Valmadrid
2014	144,0	50276	Valpalmas
2014	87,0	50277	Valtorres
2014	241,0	50278	Velilla de Ebro
2014	128,0	50279	Velilla de Jiloca
2014	392,0	50280	Vera de Moncayo
2014	105,0	50281	Vierlas
2014	106,0	50282	Vilueña (La)
2014	94,0	50283	Villadoz
2014	200,0	50284	Villafeliche
2014	820,0	50285	Villafranca de Ebro
2014	102,0	50286	Villalba de Perejil
2014	360,0	50287	Villalengua
2014	4616,0	50288	Villanueva de Gállego
2014	52,0	50289	Villanueva de Jiloca
2014	511,0	50290	Villanueva de Huerva
2014	111,0	50291	Villar de los Navarros
2014	241,0	50292	Villarreal de Huerva
2014	521,0	50293	Villarroya de la Sierra
2014	83,0	50294	Villarroya del Campo
2014	47,0	50295	Vistabella
2014	481,0	50296	Zaida (La)
2014	666058,0	50297	Zaragoza
2014	7742,0	50298	Zuera
2014	157,0	50901	Biel
2014	97,0	50902	Marracos
2014	2820,0	50903	Villamayor de Gállego
2015	253,0	22001	Abiego
2015	142,0	22002	Abizanda
2015	173,0	22003	Adahuesca
2015	145,0	22004	Agüero
2015	358,0	22006	Aísa
2015	1151,0	22007	Albalate de Cinca
2015	205,0	22008	Albalatillo
2015	750,0	22009	Albelda
2015	124,0	22011	Albero Alto
2015	138,0	22012	Albero Bajo
2015	314,0	22013	Alberuela de Tubo
2015	273,0	22014	Alcalá de Gurrea
2015	342,0	22015	Alcalá del Obispo
2015	697,0	22016	Alcampell
2015	1125,0	22017	Alcolea de Cinca
2015	399,0	22018	Alcubierre
2015	209,0	22019	Alerre
2015	128,0	22020	Alfántega
2015	2501,0	22021	Almudévar
2015	679,0	22022	Almunia de San Juan
2015	522,0	22023	Almuniente
2015	297,0	22024	Alquézar
2015	1469,0	22025	Altorricón
2015	391,0	22027	Angüés
2015	426,0	22028	Ansó
2015	159,0	22029	Antillón
2015	119,0	22032	Aragüés del Puerto
2015	328,0	22035	Arén
2015	105,0	22036	Argavieso
2015	126,0	22037	Arguis
2015	1116,0	22039	Ayerbe
2015	173,0	22040	Azanuy-Alins
2015	189,0	22041	Azara
2015	141,0	22042	Azlor
2015	106,0	22043	Baells
2015	288,0	22044	Bailo
2015	102,0	22045	Baldellou
2015	838,0	22046	Ballobar
2015	305,0	22047	Banastás
2015	17020,0	22048	Barbastro
2015	87,0	22049	Barbués
2015	99,0	22050	Barbuñales
2015	117,0	22051	Bárcabo
2015	1312,0	22052	Belver de Cinca
2015	1127,0	22053	Benabarre
2015	2090,0	22054	Benasque
2015	378,0	22055	Berbegal
2015	488,0	22057	Bielsa
2015	244,0	22058	Bierge
2015	1487,0	22059	Biescas
2015	1507,0	22060	Binaced
2015	9439,0	22061	Binéfar
2015	176,0	22062	Bisaurri
2015	202,0	22063	Biscarrués
2015	200,0	22064	Blecua y Torres
2015	981,0	22066	Boltaña
2015	81,0	22067	Bonansa
2015	95,0	22068	Borau
2015	532,0	22069	Broto
2015	210,0	22072	Caldearenas
2015	437,0	22074	Campo
2015	138,0	22075	Camporrells
2015	367,0	22076	Canal de Berdún
2015	330,0	22077	Candasnos
2015	560,0	22078	Canfranc
2015	172,0	22079	Capdesaso
2015	361,0	22080	Capella
2015	291,0	22081	Casbas de Huesca
2015	340,0	22082	Castejón del Puente
2015	568,0	22083	Castejón de Monegros
2015	740,0	22084	Castejón de Sos
2015	120,0	22085	Castelflorite
2015	251,0	22086	Castiello de Jaca
2015	94,0	22087	Castigaleu
2015	181,0	22088	Castillazuelo
2015	343,0	22089	Castillonroy
2015	126,0	22090	Colungo
2015	111,0	22094	Chalamera
2015	90,0	22095	Chía
2015	358,0	22096	Chimillas
2015	619,0	22099	Esplús
2015	210,0	22102	Estada
2015	819,0	22103	Estadilla
2015	147,0	22105	Estopiñán del Castillo
2015	25,0	22106	Fago
2015	112,0	22107	Fanlo
2015	361,0	22109	Fiscal
2015	944,0	22110	Fonz
2015	187,0	22111	Foradada del Toscar
2015	14921,0	22112	Fraga
2015	622,0	22113	Fueva (La)
2015	138,0	22114	Gistaín
2015	433,0	22115	Grado (El)
2015	1859,0	22116	Grañén
2015	3371,0	22117	Graus
2015	1545,0	22119	Gurrea de Gállego
2015	68,0	22122	Hoz de Jaca
2015	238,0	22124	Huerto
2015	52239,0	22125	Huesca
2015	110,0	22126	Ibieca
2015	692,0	22127	Igriés
2015	208,0	22128	Ilche
2015	276,0	22129	Isábena
2015	13088,0	22130	Jaca
2015	104,0	22131	Jasa
2015	167,0	22133	Labuerda
2015	213,0	22135	Laluenga
2015	997,0	22136	Lalueza
2015	1268,0	22137	Lanaja
2015	96,0	22139	Laperdiguera
2015	138,0	22141	Lascellas-Ponzano
2015	137,0	22142	Lascuarre
2015	281,0	22143	Laspaúles
2015	290,0	22144	Laspuña
2015	335,0	22149	Loarre
2015	532,0	22150	Loporzano
2015	106,0	22151	Loscorrales
2015	87,0	22155	Monesma y Cajigar
2015	313,0	22156	Monflorite-Lascasas
2015	221,0	22157	Montanuy
2015	17260,0	22158	Monzón
2015	259,0	22160	Naval
2015	183,0	22162	Novales
2015	552,0	22163	Nueno
2015	45,0	22164	Olvena
2015	569,0	22165	Ontiñena
2015	746,0	22167	Osso de Cinca
2015	24,0	22168	Palo
2015	762,0	22170	Panticosa
2015	695,0	22172	Peñalba
2015	264,0	22173	Peñas de Riglos (Las)
2015	602,0	22174	Peralta de Alcofea
2015	233,0	22175	Peralta de Calasanz
2015	201,0	22176	Peraltilla
2015	111,0	22177	Perarrúa
2015	124,0	22178	Pertusa
2015	107,0	22181	Piracés
2015	303,0	22182	Plan
2015	217,0	22184	Poleñino
2015	221,0	22186	Pozán de Vero
2015	383,0	22187	Puebla de Castro (La)
2015	107,0	22188	Puente de Montañana
2015	207,0	22189	Puértolas
2015	149,0	22190	Pueyo de Araguás (El)
2015	328,0	22193	Pueyo de Santa Cruz
2015	286,0	22195	Quicena
2015	586,0	22197	Robres
2015	9598,0	22199	Sabiñánigo
2015	308,0	22200	Sahún
2015	313,0	22201	Salas Altas
2015	168,0	22202	Salas Bajas
2015	101,0	22203	Salillas
2015	1441,0	22204	Sallent de Gállego
2015	498,0	22205	San Esteban de Litera
2015	235,0	22206	Sangarrén
2015	148,0	22207	San Juan de Plan
2015	207,0	22208	Santa Cilia
2015	186,0	22209	Santa Cruz de la Serós
2015	104,0	22212	Santaliestra y San Quílez
2015	4223,0	22213	Sariñena
2015	144,0	22214	Secastilla
2015	147,0	22215	Seira
2015	515,0	22217	Sena
2015	49,0	22218	Senés de Alcubierre
2015	190,0	22220	Sesa
2015	119,0	22221	Sesué
2015	672,0	22222	Siétamo
2015	99,0	22223	Sopeira
2015	3538,0	22225	Tamarite de Litera
2015	985,0	22226	Tardienta
2015	249,0	22227	Tella-Sin
2015	742,0	22228	Tierz
2015	137,0	22229	Tolva
2015	306,0	22230	Torla-Ordesa
2015	114,0	22232	Torralba de Aragón
2015	104,0	22233	Torre la Ribera
2015	1187,0	22234	Torrente de Cinca
2015	107,0	22235	Torres de Alcanadre
2015	283,0	22236	Torres de Barbués
2015	110,0	22239	Tramaced
2015	72,0	22242	Valfarta
2015	37,0	22243	Valle de Bardají
2015	54,0	22244	Valle de Lierp
2015	442,0	22245	Velilla de Cinca
2015	92,0	22246	Beranuy
2015	42,0	22247	Viacamp y Litera
2015	126,0	22248	Vicién
2015	157,0	22249	Villanova
2015	435,0	22250	Villanúa
2015	442,0	22251	Villanueva de Sigena
2015	142,0	22252	Yebra de Basa
2015	58,0	22253	Yésero
2015	1852,0	22254	Zaidín
2015	880,0	22901	Valle de Hecho
2015	261,0	22902	Puente la Reina de Jaca
2015	857,0	22903	San Miguel del Cinca
2015	990,0	22904	Sotonera (La)
2015	364,0	22905	Lupiñén-Ortilla
2015	221,0	22906	Santa María de Dulcis
2015	2220,0	22907	Aínsa-Sobrarbe
2015	230,0	22908	Hoz y Costeán
2015	411,0	22909	Vencillón
2015	73,0	44001	Ababuj
2015	54,0	44002	Abejuela
2015	19,0	44003	Aguatón
2015	586,0	44004	Aguaviva
2015	66,0	44005	Aguilar del Alfambra
2015	293,0	44006	Alacón
2015	210,0	44007	Alba
2015	2001,0	44008	Albalate del Arzobispo
2015	1049,0	44009	Albarracín
2015	270,0	44010	Albentosa
2015	74,0	44011	Alcaine
2015	399,0	44012	Alcalá de la Selva
2015	16230,0	44013	Alcañiz
2015	3374,0	44014	Alcorisa
2015	571,0	44016	Alfambra
2015	365,0	44017	Aliaga
2015	20,0	44018	Almohaja
2015	70,0	44019	Alobras
2015	21,0	44020	Alpeñés
2015	118,0	44021	Allepuz
2015	604,0	44022	Alloza
2015	27,0	44023	Allueva
2015	25,0	44024	Anadón
2015	8065,0	44025	Andorra
2015	105,0	44026	Arcos de las Salinas
2015	206,0	44027	Arens de Lledó
2015	214,0	44028	Argente
2015	763,0	44029	Ariño
2015	116,0	44031	Azaila
2015	19,0	44032	Bádenas
2015	327,0	44033	Báguena
2015	150,0	44034	Bañón
2015	133,0	44035	Barrachina
2015	26,0	44036	Bea
2015	566,0	44037	Beceite
2015	117,0	44038	Belmonte de San José
2015	238,0	44039	Bello
2015	246,0	44040	Berge
2015	67,0	44041	Bezas
2015	149,0	44042	Blancas
2015	109,0	44043	Blesa
2015	117,0	44044	Bordón
2015	423,0	44045	Bronchales
2015	55,0	44046	Bueña
2015	254,0	44047	Burbáguena
2015	73,0	44048	Cabra de Mora
2015	1052,0	44049	Calaceite
2015	4417,0	44050	Calamocha
2015	3893,0	44051	Calanda
2015	87,0	44052	Calomarde
2015	125,0	44053	Camañas
2015	123,0	44054	Camarena de la Sierra
2015	99,0	44055	Camarillas
2015	659,0	44056	Caminreal
2015	741,0	44059	Cantavieja
2015	41,0	44060	Cañada de Benatanduz
2015	102,0	44061	Cañada de Verich (La)
2015	36,0	44062	Cañada Vellida
2015	103,0	44063	Cañizar del Olivar
2015	80,0	44064	Cascante del Río
2015	60,0	44065	Castejón de Tornos
2015	122,0	44066	Castel de Cabra
2015	142,0	44067	Castelnou
2015	840,0	44068	Castelserás
2015	58,0	44070	Castellar (El)
2015	728,0	44071	Castellote
2015	619,0	44074	Cedrillas
2015	398,0	44075	Celadas
2015	2776,0	44076	Cella
2015	106,0	44077	Cerollera (La)
2015	365,0	44080	Codoñera (La)
2015	110,0	44082	Corbalán
2015	58,0	44084	Cortes de Aragón
2015	57,0	44085	Cosa
2015	573,0	44086	Cretas
2015	74,0	44087	Crivillén
2015	37,0	44088	Cuba (La)
2015	54,0	44089	Cubla
2015	104,0	44090	Cucalón
2015	87,0	44092	Cuervo (El)
2015	140,0	44093	Cuevas de Almudén
2015	123,0	44094	Cuevas Labradas
2015	200,0	44096	Ejulve
2015	158,0	44097	Escorihuela
2015	953,0	44099	Escucha
2015	229,0	44100	Estercuel
2015	69,0	44101	Ferreruela de Huerva
2015	31,0	44102	Fonfría
2015	180,0	44103	Formiche Alto
2015	86,0	44105	Fórnoles
2015	203,0	44106	Fortanete
2015	269,0	44107	Foz-Calanda
2015	474,0	44108	Fresneda (La)
2015	131,0	44109	Frías de Albarracín
2015	57,0	44110	Fuenferrada
2015	93,0	44111	Fuentes Calientes
2015	528,0	44112	Fuentes Claras
2015	121,0	44113	Fuentes de Rubielos
2015	285,0	44114	Fuentespalda
2015	167,0	44115	Galve
2015	103,0	44116	Gargallo
2015	387,0	44117	Gea de Albarracín
2015	203,0	44118	Ginebrosa (La)
2015	157,0	44119	Griegos
2015	247,0	44120	Guadalaviar
2015	77,0	44121	Gúdar
2015	1761,0	44122	Híjar
2015	136,0	44123	Hinojosa de Jarque
2015	82,0	44124	Hoz de la Vieja (La)
2015	73,0	44125	Huesa del Común
2015	432,0	44126	Iglesuela del Cid (La)
2015	77,0	44127	Jabaloyas
2015	78,0	44128	Jarque de la Val
2015	48,0	44129	Jatiel
2015	41,0	44130	Jorcas
2015	36,0	44131	Josa
2015	81,0	44132	Lagueruela
2015	29,0	44133	Lanzuela
2015	124,0	44135	Libros
2015	52,0	44136	Lidón
2015	287,0	44137	Linares de Mora
2015	151,0	44138	Loscos
2015	169,0	44141	Lledó
2015	36,0	44142	Maicas
2015	510,0	44143	Manzanera
2015	441,0	44144	Martín del Río
2015	1318,0	44145	Mas de las Matas
2015	261,0	44146	Mata de los Olmos (La)
2015	534,0	44147	Mazaleón
2015	115,0	44148	Mezquita de Jarque
2015	119,0	44149	Mirambel
2015	29,0	44150	Miravete de la Sierra
2015	258,0	44151	Molinos
2015	66,0	44152	Monforte de Moyuela
2015	2611,0	44153	Monreal del Campo
2015	360,0	44154	Monroyo
2015	1327,0	44155	Montalbán
2015	52,0	44156	Monteagudo del Castillo
2015	69,0	44157	Monterde de Albarracín
2015	1585,0	44158	Mora de Rubielos
2015	58,0	44159	Moscardón
2015	593,0	44160	Mosqueruela
2015	635,0	44161	Muniesa
2015	151,0	44163	Noguera de Albarracín
2015	29,0	44164	Nogueras
2015	207,0	44165	Nogueruelas
2015	48,0	44167	Obón
2015	226,0	44168	Odón
2015	413,0	44169	Ojos Negros
2015	240,0	44171	Olba
2015	412,0	44172	Oliete
2015	127,0	44173	Olmos (Los)
2015	535,0	44174	Orihuela del Tremedal
2015	137,0	44175	Orrios
2015	182,0	44176	Palomar de Arroyos
2015	112,0	44177	Pancrudo
2015	59,0	44178	Parras de Castellote (Las)
2015	477,0	44179	Peñarroya de Tastavins
2015	72,0	44180	Peracense
2015	86,0	44181	Peralejos
2015	238,0	44182	Perales del Alfambra
2015	90,0	44183	Pitarque
2015	52,0	44184	Plou
2015	142,0	44185	Pobo (El)
2015	240,0	44187	Portellada (La)
2015	62,0	44189	Pozondón
2015	74,0	44190	Pozuel del Campo
2015	947,0	44191	Puebla de Híjar (La)
2015	500,0	44192	Puebla de Valverde (La)
2015	119,0	44193	Puertomingalvo
2015	133,0	44194	Ráfales
2015	97,0	44195	Rillo
2015	163,0	44196	Riodeva
2015	66,0	44197	Ródenas
2015	221,0	44198	Royuela
2015	53,0	44199	Rubiales
2015	41,0	44200	Rubielos de la Cérida
2015	661,0	44201	Rubielos de Mora
2015	13,0	44203	Salcedillo
2015	27,0	44204	Saldón
2015	854,0	44205	Samper de Calanda
2015	141,0	44206	San Agustín
2015	174,0	44207	San Martín del Río
2015	39,0	44208	Santa Cruz de Nogueras
2015	1081,0	44209	Santa Eulalia
2015	1167,0	44210	Sarrión
2015	40,0	44211	Segura de los Baños
2015	43,0	44212	Seno
2015	80,0	44213	Singra
2015	178,0	44215	Terriente
2015	35590,0	44216	Teruel
2015	30,0	44217	Toril y Masegoso
2015	34,0	44218	Tormón
2015	235,0	44219	Tornos
2015	157,0	44220	Torralba de los Sisones
2015	407,0	44221	Torrecilla de Alcañiz
2015	144,0	44222	Torrecilla del Rebollar
2015	81,0	44223	Torre de Arcas
2015	29,0	44224	Torre de las Arcas
2015	137,0	44225	Torre del Compte
2015	184,0	44226	Torrelacárcel
2015	90,0	44227	Torre los Negros
2015	110,0	44228	Torremocha de Jiloca
2015	181,0	44229	Torres de Albarracín
2015	200,0	44230	Torrevelilla
2015	45,0	44231	Torrijas
2015	489,0	44232	Torrijo del Campo
2015	75,0	44234	Tramacastiel
2015	107,0	44235	Tramacastilla
2015	68,0	44236	Tronchón
2015	488,0	44237	Urrea de Gaén
2015	3110,0	44238	Utrillas
2015	27,0	44239	Valacloche
2015	193,0	44240	Valbona
2015	664,0	44241	Valdealgorfa
2015	40,0	44243	Valdecuenca
2015	85,0	44244	Valdelinares
2015	312,0	44245	Valdeltormo
2015	2342,0	44246	Valderrobres
2015	358,0	44247	Valjunquera
2015	60,0	44249	Vallecillo (El)
2015	22,0	44250	Veguillas de la Sierra
2015	299,0	44251	Villafranca del Campo
2015	103,0	44252	Villahermosa del Campo
2015	51,0	44256	Villanueva del Rebollar de la Sierra
2015	189,0	44257	Villar del Cobo
2015	74,0	44258	Villar del Salz
2015	189,0	44260	Villarluengo
2015	869,0	44261	Villarquemado
2015	163,0	44262	Villarroya de los Pinares
2015	526,0	44263	Villastar
2015	342,0	44264	Villel
2015	262,0	44265	Vinaceite
2015	133,0	44266	Visiedo
2015	83,0	44267	Vivel del Río Martín
2015	18,0	44268	Zoma (La)
2015	113,0	50001	Abanto
2015	217,0	50002	Acered
2015	155,0	50003	Agón
2015	724,0	50004	Aguarón
2015	254,0	50005	Aguilón
2015	1143,0	50006	Ainzón
2015	52,0	50007	Aladrén
2015	7014,0	50008	Alagón
2015	152,0	50009	Alarba
2015	84,0	50010	Alberite de San Juan
2015	145,0	50011	Albeta
2015	121,0	50012	Alborge
2015	279,0	50013	Alcalá de Ebro
2015	186,0	50014	Alcalá de Moncayo
2015	80,0	50015	Alconchel de Ariza
2015	57,0	50016	Aldehuela de Liestos
2015	2266,0	50017	Alfajarín
2015	1466,0	50018	Alfamén
2015	64,0	50019	Alforque
2015	1077,0	50020	Alhama de Aragón
2015	34,0	50021	Almochuel
2015	593,0	50022	Almolda (La)
2015	255,0	50023	Almonacid de la Cuba
2015	731,0	50024	Almonacid de la Sierra
2015	7680,0	50025	Almunia de Doña Godina (La)
2015	564,0	50026	Alpartir
2015	256,0	50027	Ambel
2015	105,0	50028	Anento
2015	761,0	50029	Aniñón
2015	206,0	50030	Añón de Moncayo
2015	187,0	50031	Aranda de Moncayo
2015	340,0	50032	Arándiga
2015	74,0	50033	Ardisa
2015	1196,0	50034	Ariza
2015	81,0	50035	Artieda
2015	104,0	50036	Asín
2015	112,0	50037	Atea
2015	1968,0	50038	Ateca
2015	606,0	50039	Azuara
2015	95,0	50040	Badules
2015	13,0	50041	Bagüés
2015	13,0	50042	Balconchán
2015	340,0	50043	Bárboles
2015	282,0	50044	Bardallur
2015	1562,0	50045	Belchite
2015	211,0	50046	Belmonte de Gracián
2015	53,0	50047	Berdejo
2015	37,0	50048	Berrueco
2015	100,0	50050	Bijuesca
2015	1002,0	50051	Biota
2015	97,0	50052	Bisimbre
2015	871,0	50053	Boquiñeni
2015	62,0	50054	Bordalba
2015	4930,0	50055	Borja
2015	484,0	50056	Botorrita
2015	1719,0	50057	Brea de Aragón
2015	76,0	50058	Bubierca
2015	1008,0	50059	Bujaraloz
2015	236,0	50060	Bulbuente
2015	253,0	50061	Bureta
2015	2348,0	50062	Burgo de Ebro (El)
2015	66,0	50063	Buste (El)
2015	527,0	50064	Cabañas de Ebro
2015	38,0	50065	Cabolafuente
2015	3602,0	50066	Cadrete
2015	19724,0	50067	Calatayud
2015	2864,0	50068	Calatorao
2015	79,0	50069	Calcena
2015	77,0	50070	Calmarza
2015	141,0	50071	Campillo de Aragón
2015	172,0	50072	Carenas
2015	3389,0	50073	Cariñena
2015	9867,0	50074	Caspe
2015	95,0	50075	Castejón de Alarba
2015	101,0	50076	Castejón de las Armas
2015	228,0	50077	Castejón de Valdejasa
2015	280,0	50078	Castiliscar
2015	311,0	50079	Cervera de la Cañada
2015	33,0	50080	Cerveruela
2015	645,0	50081	Cetina
2015	113,0	50082	Cimballa
2015	113,0	50083	Cinco Olivas
2015	80,0	50084	Clarés de Ribota
2015	194,0	50085	Codo
2015	185,0	50086	Codos
2015	36,0	50087	Contamina
2015	396,0	50088	Cosuenda
2015	12141,0	50089	Cuarte de Huerva
2015	189,0	50090	Cubel
2015	50,0	50091	Cuerlas (Las)
2015	498,0	50092	Chiprana
2015	132,0	50093	Chodes
2015	2113,0	50094	Daroca
2015	16754,0	50095	Ejea de los Caballeros
2015	47,0	50096	Embid de Ariza
2015	222,0	50098	Encinacorba
2015	4545,0	50099	Épila
2015	371,0	50100	Erla
2015	1084,0	50101	Escatrón
2015	1227,0	50102	Fabara
2015	414,0	50104	Farlete
2015	355,0	50105	Fayón
2015	151,0	50106	Fayos (Los)
2015	1229,0	50107	Figueruelas
2015	51,0	50108	Fombuena
2015	104,0	50109	Frago (El)
2015	415,0	50110	Frasno (El)
2015	205,0	50111	Fréscano
2015	833,0	50113	Fuendejalón
2015	144,0	50114	Fuendetodos
2015	4594,0	50115	Fuentes de Ebro
2015	219,0	50116	Fuentes de Jiloca
2015	160,0	50117	Gallocanta
2015	2695,0	50118	Gallur
2015	1087,0	50119	Gelsa
2015	35,0	50120	Godojos
2015	334,0	50121	Gotor
2015	74,0	50122	Grisel
2015	656,0	50123	Grisén
2015	550,0	50124	Herrera de los Navarros
2015	455,0	50125	Ibdes
2015	3139,0	50126	Illueca
2015	35,0	50128	Isuerre
2015	324,0	50129	Jaraba
2015	473,0	50130	Jarque
2015	260,0	50131	Jaulín
2015	1042,0	50132	Joyosa (La)
2015	124,0	50133	Lagata
2015	137,0	50134	Langa del Castillo
2015	114,0	50135	Layana
2015	729,0	50136	Lécera
2015	1220,0	50137	Leciñena
2015	56,0	50138	Lechón
2015	359,0	50139	Letux
2015	174,0	50140	Litago
2015	123,0	50141	Lituénigo
2015	42,0	50142	Lobera de Onsella
2015	847,0	50143	Longares
2015	36,0	50144	Longás
2015	242,0	50146	Lucena de Jalón
2015	1006,0	50147	Luceni
2015	334,0	50148	Luesia
2015	43,0	50149	Luesma
2015	886,0	50150	Lumpiaque
2015	756,0	50151	Luna
2015	1953,0	50152	Maella
2015	1174,0	50153	Magallón
2015	152,0	50154	Mainar
2015	113,0	50155	Malanquilla
2015	267,0	50156	Maleján
2015	359,0	50157	Malón
2015	1034,0	50159	Maluenda
2015	3292,0	50160	Mallén
2015	130,0	50161	Manchones
2015	182,0	50162	Mara
2015	5425,0	50163	María de Huerva
2015	457,0	50164	Mediana de Aragón
2015	2311,0	50165	Mequinenza
2015	291,0	50166	Mesones de Isuela
2015	235,0	50167	Mezalocha
2015	31,0	50168	Mianos
2015	479,0	50169	Miedes de Aragón
2015	431,0	50170	Monegrillo
2015	112,0	50171	Moneva
2015	222,0	50172	Monreal de Ariza
2015	278,0	50173	Monterde
2015	105,0	50174	Montón
2015	1204,0	50175	Morata de Jalón
2015	256,0	50176	Morata de Jiloca
2015	362,0	50177	Morés
2015	397,0	50178	Moros
2015	280,0	50179	Moyuela
2015	121,0	50180	Mozota
2015	1335,0	50181	Muel
2015	4980,0	50182	Muela (La)
2015	405,0	50183	Munébrega
2015	131,0	50184	Murero
2015	166,0	50185	Murillo de Gállego
2015	41,0	50186	Navardún
2015	78,0	50187	Nigüella
2015	34,0	50188	Nombrevilla
2015	1008,0	50189	Nonaspe
2015	913,0	50190	Novallas
2015	578,0	50191	Novillas
2015	327,0	50192	Nuévalos
2015	826,0	50193	Nuez de Ebro
2015	117,0	50194	Olvés
2015	56,0	50195	Orcajo
2015	127,0	50196	Orera
2015	112,0	50197	Orés
2015	61,0	50198	Oseja
2015	407,0	50199	Osera de Ebro
2015	691,0	50200	Paniza
2015	590,0	50201	Paracuellos de Jiloca
2015	168,0	50202	Paracuellos de la Ribera
2015	1280,0	50203	Pastriz
2015	3560,0	50204	Pedrola
2015	107,0	50205	Pedrosas (Las)
2015	597,0	50206	Perdiguera
2015	114,0	50207	Piedratajada
2015	2535,0	50208	Pina de Ebro
2015	3606,0	50209	Pinseque
2015	44,0	50210	Pintanos (Los)
2015	342,0	50211	Plasencia de Jalón
2015	45,0	50212	Pleitas
2015	111,0	50213	Plenas
2015	32,0	50214	Pomer
2015	24,0	50215	Pozuel de Ariza
2015	288,0	50216	Pozuelo de Aragón
2015	560,0	50217	Pradilla de Ebro
2015	124,0	50218	Puebla de Albortón
2015	5948,0	50219	Puebla de Alfindén (La)
2015	51,0	50220	Puendeluna
2015	37,0	50221	Purujosa
2015	2020,0	50222	Quinto
2015	1143,0	50223	Remolinos
2015	79,0	50224	Retascón
2015	3122,0	50225	Ricla
2015	111,0	50227	Romanos
2015	332,0	50228	Rueda de Jalón
2015	73,0	50229	Ruesca
2015	1404,0	50230	Sádaba
2015	324,0	50231	Salillas de Jalón
2015	215,0	50232	Salvatierra de Esca
2015	123,0	50233	Samper del Salz
2015	279,0	50234	San Martín de la Virgen de Moncayo
2015	3051,0	50235	San Mateo de Gállego
2015	135,0	50236	Santa Cruz de Grío
2015	136,0	50237	Santa Cruz de Moncayo
2015	110,0	50238	Santa Eulalia de Gállego
2015	66,0	50239	Santed
2015	1217,0	50240	Sástago
2015	743,0	50241	Saviñán
2015	105,0	50242	Sediles
2015	402,0	50243	Sestrica
2015	267,0	50244	Sierra de Luna
2015	103,0	50245	Sigüés
2015	36,0	50246	Sisamón
2015	1077,0	50247	Sobradiel
2015	614,0	50248	Sos del Rey Católico
2015	352,0	50249	Tabuenca
2015	58,0	50250	Talamantes
2015	10759,0	50251	Tarazona
2015	6941,0	50252	Tauste
2015	520,0	50253	Terrer
2015	200,0	50254	Tierga
2015	243,0	50255	Tobed
2015	86,0	50256	Torralba de los Frailes
2015	186,0	50257	Torralba de Ribota
2015	63,0	50258	Torralbilla
2015	69,0	50259	Torrehermosa
2015	35,0	50260	Torrelapaja
2015	269,0	50261	Torrellas
2015	1491,0	50262	Torres de Berrellén
2015	245,0	50263	Torrijo de la Cañada
2015	205,0	50264	Tosos
2015	79,0	50265	Trasmoz
2015	128,0	50266	Trasobares
2015	684,0	50267	Uncastillo
2015	61,0	50268	Undués de Lerda
2015	398,0	50269	Urrea de Jalón
2015	37,0	50270	Urriés
2015	288,0	50271	Used
2015	18430,0	50272	Utebo
2015	30,0	50273	Valdehorna
2015	70,0	50274	Val de San Martín
2015	128,0	50275	Valmadrid
2015	142,0	50276	Valpalmas
2015	66,0	50277	Valtorres
2015	250,0	50278	Velilla de Ebro
2015	120,0	50279	Velilla de Jiloca
2015	388,0	50280	Vera de Moncayo
2015	96,0	50281	Vierlas
2015	111,0	50282	Vilueña (La)
2015	90,0	50283	Villadoz
2015	195,0	50284	Villafeliche
2015	836,0	50285	Villafranca de Ebro
2015	98,0	50286	Villalba de Perejil
2015	348,0	50287	Villalengua
2015	4614,0	50288	Villanueva de Gállego
2015	57,0	50289	Villanueva de Jiloca
2015	491,0	50290	Villanueva de Huerva
2015	113,0	50291	Villar de los Navarros
2015	247,0	50292	Villarreal de Huerva
2015	503,0	50293	Villarroya de la Sierra
2015	80,0	50294	Villarroya del Campo
2015	45,0	50295	Vistabella
2015	473,0	50296	Zaida (La)
2015	664953,0	50297	Zaragoza
2015	7820,0	50298	Zuera
2015	148,0	50901	Biel
2015	94,0	50902	Marracos
2015	2793,0	50903	Villamayor de Gállego
2016	247,0	22001	Abiego
2016	142,0	22002	Abizanda
2016	166,0	22003	Adahuesca
2016	141,0	22004	Agüero
2016	345,0	22006	Aísa
2016	1147,0	22007	Albalate de Cinca
2016	196,0	22008	Albalatillo
2016	735,0	22009	Albelda
2016	114,0	22011	Albero Alto
2016	137,0	22012	Albero Bajo
2016	315,0	22013	Alberuela de Tubo
2016	266,0	22014	Alcalá de Gurrea
2016	340,0	22015	Alcalá del Obispo
2016	678,0	22016	Alcampell
2016	1158,0	22017	Alcolea de Cinca
2016	385,0	22018	Alcubierre
2016	205,0	22019	Alerre
