Año	Municipio código	Municipio nombre	Rústica   Número de recibos	Rústica   Base imponible (miles de euros)	Rústica   Base liquidable (miles de euros)	Rústica   Cuota íntegra (euros)	Rústica   Cuota líquida (euros)
2007	22190	Pueyo de Araguás (El)	96,0	926,0	926,0	5558,0	4525,0
2007	22193	Pueyo de Santa Cruz	183,0	1900,0	1900,0	14060,0	14060,0
2007	22195	Quicena	66,0	726,0	726,0	3049,0	3049,0
2007	22197	Robres	357,0	5385,0	5385,0	25847,0	25846,0
2007	22199	Sabiñánigo	452,0	7603,0	7603,0	59306,0	39373,0
2007	22200	Sahún	57,0	284,0	284,0	993,0	905,0
2007	22201	Salas Altas	210,0	691,0	691,0	4490,0	4488,0
2007	22202	Salas Bajas	130,0	527,0	527,0	3423,0	3422,0
2007	22203	Salillas	75,0	4381,0	3487,0	19177,0	19177,0
2007	22204	Sallent de Gállego	146,0	2297,0	2297,0	7350,0	7349,0
2007	22205	San Esteban de Litera	797,0	8112,0	8112,0	68952,0	68722,0
2007	22206	Sangarrén	152,0	4809,0	4809,0	33660,0	33660,0
2007	22207	San Juan de Plan	53,0	254,0	254,0	1905,0	1444,0
2007	22208	Santa Cilia	85,0	947,0	947,0	5681,0	5517,0
2007	22209	Santa Cruz de la Serós	53,0	344,0	344,0	1891,0	1871,0
2007	22212	Santaliestra y San Quílez	57,0	322,0	322,0	1933,0	1436,0
2007	22213	Sariñena	1420,0	33370,0	33370,0	266957,0	266680,0
2007	22214	Secastilla	53,0	483,0	483,0	1448,0	972,0
2007	22215	Seira	25,0	272,0	272,0	1629,0	844,0
2007	22217	Sena	382,0	13511,0	13511,0	94574,0	94316,0
2007	22218	Senés de Alcubierre	50,0	1034,0	1034,0	5583,0	5582,0
2007	22220	Sesa	141,0	1725,0	1725,0	9487,0	9487,0
2007	22221	Sesué	36,0	190,0	190,0	1139,0	1137,0
2007	22222	Siétamo	321,0	2727,0	2727,0	17726,0	17726,0
2007	22223	Sopeira	111,0	474,0	474,0	2845,0	2473,0
2007	22225	Tamarite de Litera	1447,0	60805,0	42513,0	323096,0	323096,0
2007	22226	Tardienta	368,0	4446,0	4446,0	38239,0	38217,0
2007	22227	Tella-Sin	76,0	198,0	198,0	594,0	594,0
2007	22228	Tierz	74,0	844,0	844,0	3799,0	3799,0
2007	22229	Tolva	165,0	1068,0	1068,0	7261,0	7020,0
2007	22230	Torla-Ordesa	121,0	1854,0	1854,0	12050,0	7573,0
2007	22232	Torralba de Aragón	106,0	2226,0	2226,0	10686,0	10685,0
2007	22233	Torre la Ribera	57,0	322,0	322,0	2251,0	1805,0
2007	22234	Torrente de Cinca	402,0	8771,0	8771,0	61397,0	61056,0
2007	22235	Torres de Alcanadre	84,0	2331,0	2331,0	15151,0	15151,0
2007	22236	Torres de Barbués	109,0	2127,0	2127,0	12760,0	12759,0
2007	22239	Tramaced	79,0	2566,0	2566,0	19244,0	19244,0
2007	22242	Valfarta	88,0	3392,0	3392,0	18994,0	18979,0
2007	22243	Valle de Bardají	35,0	353,0	353,0	1869,0	1156,0
2007	22244	Valle de Lierp	38,0	443,0	443,0	2348,0	1960,0
2007	22245	Velilla de Cinca	309,0	4725,0	4725,0	37797,0	37797,0
2007	22246	Beranuy	56,0	347,0	347,0	1735,0	1478,0
2007	22247	Viacamp y Litera	74,0	917,0	917,0	5503,0	3865,0
2007	22248	Vicién	62,0	1410,0	1410,0	5639,0	5639,0
2007	22249	Villanova	27,0	189,0	189,0	945,0	945,0
2007	22250	Villanúa	78,0	523,0	523,0	3398,0	1382,0
2007	22251	Villanueva de Sigena	360,0	12429,0	12429,0	74576,0	74261,0
2007	22252	Yebra de Basa	71,0	730,0	730,0	6454,0	4060,0
2007	22253	Yésero	30,0	423,0	365,0	1096,0	450,0
2007	22254	Zaidín	817,0	23061,0	23061,0	115306,0	115306,0
2007	22901	Valle de Hecho	217,0	727,0	727,0	5092,0	4820,0
2007	22902	Puente la Reina de Jaca	117,0	1860,0	1860,0	8372,0	7786,0
2007	22903	San Miguel del Cinca	523,0	19097,0	19097,0	74478,0	74478,0
2007	22904	Sotonera (La)	584,0	11191,0	11191,0	83934,0	82228,0
2007	22905	Lupiñén-Ortilla	229,0	10641,0	10641,0	64911,0	64775,0
2007	22906	Santa María de Dulcis	139,0	732,0	732,0	4391,0	4370,0
2007	22907	Aínsa-Sobrarbe	479,0	4581,0	4581,0	29776,0	27196,0
2007	22908	Hoz y Costeán	220,0	1349,0	1349,0	8767,0	8767,0
2007	22909	Vencillón	87,0	2012,0	2012,0	18110,0	18110,0
2007	44001	Ababuj	198,0	1045,0	1045,0	8361,0	4969,0
2007	44002	Abejuela	451,0	373,0	373,0	2426,0	1136,0
2007	44003	Aguatón	83,0	310,0	310,0	2483,0	2450,0
2007	44004	Aguaviva	1069,0	1710,0	1710,0	8548,0	7660,0
2007	44005	Aguilar del Alfambra	183,0	1000,0	1000,0	8001,0	6596,0
2007	44006	Alacón	661,0	1482,0	1482,0	4445,0	3899,0
2007	44007	Alba	646,0	2699,0	2699,0	10794,0	10079,0
2007	44008	Albalate del Arzobispo	1802,0	6669,0	6669,0	30011,0	21455,0
2007	44009	Albarracín	2150,0	21407,0	21407,0	160550,0	25641,0
2007	44010	Albentosa	789,0	1082,0	1082,0	6493,0	5630,0
2007	44011	Alcaine	480,0	521,0	521,0	3128,0	2048,0
2007	44012	Alcalá de la Selva	795,0	1664,0	1664,0	14310,0	5873,0
2007	44013	Alcañiz	3898,0	21243,0	21243,0	233672,0	227248,0
2007	44014	Alcorisa	565,0	3690,0	3690,0	23983,0	19126,0
2007	44016	Alfambra	848,0	2954,0	2954,0	21272,0	20739,0
2007	44017	Aliaga	589,0	3138,0	3138,0	19145,0	11116,0
2007	44018	Almohaja	124,0	165,0	165,0	494,0	230,0
2007	44019	Alobras	269,0	274,0	274,0	822,0	249,0
2007	44020	Alpeñés	89,0	536,0	536,0	2410,0	2269,0
2007	44021	Allepuz	389,0	1480,0	1480,0	7400,0	6342,0
2007	44022	Alloza	1207,0	1398,0	1398,0	6151,0	4583,0
2007	44023	Allueva	116,0	366,0	366,0	2929,0	1514,0
2007	44024	Anadón	157,0	293,0	293,0	1759,0	1263,0
2007	44025	Andorra	1571,0	4365,0	4365,0	41902,0	32225,0
2007	44026	Arcos de las Salinas	898,0	724,0	724,0	4344,0	3609,0
2007	44027	Arens de Lledó	497,0	811,0	811,0	6486,0	4988,0
2007	44028	Argente	328,0	1967,0	1967,0	12784,0	10248,0
2007	44029	Ariño	690,0	7086,0	4373,0	27111,0	27111,0
2007	44031	Azaila	427,0	1952,0	1952,0	12690,0	12684,0
2007	44032	Bádenas	152,0	588,0	588,0	3232,0	2544,0
2007	44033	Báguena	1017,0	1517,0	1517,0	10619,0	10347,0
2007	44034	Bañón	501,0	1399,0	1399,0	7697,0	6750,0
2007	44035	Barrachina	319,0	698,0	698,0	3140,0	2724,0
2007	44036	Bea	85,0	318,0	318,0	2541,0	1560,0
2007	44037	Beceite	765,0	2768,0	2768,0	12456,0	2121,0
2007	44038	Belmonte de San José	652,0	671,0	492,0	3197,0	3197,0
2007	44039	Bello	616,0	2046,0	2046,0	16366,0	15305,0
2007	44040	Berge	389,0	702,0	702,0	4565,0	3847,0
2007	44041	Bezas	249,0	937,0	937,0	2810,0	2810,0
2007	44042	Blancas	503,0	1247,0	1247,0	3866,0	3626,0
2007	44043	Blesa	864,0	1741,0	1741,0	14796,0	12349,0
2007	44044	Bordón	238,0	391,0	391,0	3367,0	2643,0
2007	44045	Bronchales	576,0	1468,0	1468,0	9544,0	2508,0
2007	44046	Bueña	232,0	749,0	749,0	4871,0	4871,0
2007	44047	Burbáguena	855,0	1357,0	1357,0	6784,0	6376,0
2007	44048	Cabra de Mora	171,0	662,0	662,0	5957,0	2279,0
2007	44049	Calaceite	1139,0	2060,0	2060,0	13389,0	12792,0
2007	44050	Calamocha	4382,0	10089,0	10089,0	69615,0	65849,0
2007	44051	Calanda	1971,0	6545,0	6545,0	44308,0	41084,0
2007	44052	Calomarde	282,0	801,0	801,0	2402,0	1373,0
2007	44053	Camañas	325,0	1349,0	1349,0	8767,0	6781,0
2007	44054	Camarena de la Sierra	458,0	1635,0	1635,0	8174,0	5270,0
2007	44055	Camarillas	288,0	2031,0	2031,0	16246,0	12447,0
2007	44056	Caminreal	1217,0	2194,0	2194,0	16456,0	16316,0
2007	44059	Cantavieja	561,0	2500,0	2500,0	16248,0	11118,0
2007	44060	Cañada de Benatanduz	222,0	1240,0	1240,0	3720,0	1813,0
2007	44061	Cañada de Verich (La)	182,0	140,0	140,0	839,0	656,0
2007	44062	Cañada Vellida	88,0	852,0	852,0	5795,0	5777,0
2007	44063	Cañizar del Olivar	340,0	387,0	387,0	2708,0	1468,0
2007	44064	Cascante del Río	595,0	545,0	545,0	3269,0	2836,0
2007	44065	Castejón de Tornos	297,0	771,0	771,0	3856,0	3726,0
2007	44066	Castel de Cabra	429,0	1680,0	1222,0	6109,0	6108,0
2007	44067	Castelnou	275,0	1857,0	1857,0	12069,0	11359,0
2007	44068	Castelserás	1151,0	1427,0	1427,0	7135,0	7134,0
2007	44070	Castellar (El)	258,0	692,0	692,0	6224,0	1988,0
2007	44071	Castellote	1665,0	3398,0	3398,0	25488,0	18231,0
2007	44074	Cedrillas	602,0	1572,0	1572,0	7076,0	4225,0
2007	44075	Celadas	625,0	2371,0	2371,0	18965,0	16835,0
2007	44076	Cella	1999,0	7415,0	7415,0	44488,0	35451,0
2007	44077	Cerollera (La)	388,0	459,0	459,0	1378,0	517,0
2007	44080	Codoñera (La)	535,0	1338,0	861,0	5594,0	5594,0
2007	44082	Corbalán	218,0	1214,0	1214,0	5461,0	2862,0
2007	44084	Cortes de Aragón	332,0	1213,0	940,0	6108,0	5930,0
2007	44085	Cosa	179,0	1416,0	1416,0	4247,0	3239,0
2007	44086	Cretas	1027,0	1648,0	1648,0	10714,0	9719,0
2007	44087	Crivillén	547,0	773,0	773,0	5023,0	3439,0
2007	44088	Cuba (La)	145,0	71,0	71,0	459,0	455,0
2007	44089	Cubla	387,0	566,0	566,0	1698,0	1150,0
2007	44090	Cucalón	332,0	951,0	951,0	5230,0	4875,0
2007	44092	Cuervo (El)	352,0	314,0	314,0	1257,0	549,0
2007	44093	Cuevas de Almudén	88,0	581,0	581,0	2903,0	2462,0
2007	44094	Cuevas Labradas	228,0	514,0	514,0	3087,0	2387,0
2007	44096	Ejulve	652,0	853,0	853,0	7681,0	6216,0
2007	44097	Escorihuela	353,0	573,0	573,0	3726,0	2742,0
2007	44099	Escucha	140,0	3442,0	1989,0	12930,0	12930,0
2007	44100	Estercuel	906,0	595,0	595,0	4759,0	4295,0
2007	44101	Ferreruela de Huerva	159,0	1051,0	1051,0	8405,0	6978,0
2007	44102	Fonfría	110,0	408,0	408,0	1631,0	674,0
2007	44103	Formiche Alto	448,0	1179,0	1179,0	9435,0	5240,0
2007	44105	Fórnoles	575,0	483,0	483,0	2899,0	1810,0
2007	44106	Fortanete	437,0	2720,0	2720,0	21757,0	12517,0
2007	44107	Foz-Calanda	447,0	920,0	920,0	5060,0	4311,0
2007	44108	Fresneda (La)	1202,0	850,0	850,0	2550,0	2280,0
2007	44109	Frías de Albarracín	303,0	2924,0	2924,0	8773,0	5740,0
2007	44110	Fuenferrada	274,0	883,0	883,0	3534,0	3080,0
2007	44111	Fuentes Calientes	172,0	736,0	736,0	3680,0	3679,0
2007	44112	Fuentes Claras	877,0	1852,0	1852,0	12036,0	12036,0
2007	44113	Fuentes de Rubielos	526,0	367,0	367,0	3856,0	1783,0
2007	44114	Fuentespalda	448,0	956,0	956,0	2869,0	1698,0
2007	44115	Galve	164,0	858,0	858,0	5488,0	5342,0
2007	44116	Gargallo	402,0	1895,0	1215,0	9722,0	9722,0
2007	44117	Gea de Albarracín	548,0	1846,0	1846,0	12002,0	6930,0
2007	44118	Ginebrosa (La)	1241,0	1875,0	1875,0	11251,0	9642,0
2007	44119	Griegos	427,0	1421,0	1421,0	4263,0	670,0
2007	44120	Guadalaviar	285,0	1502,0	1502,0	4506,0	3971,0
2007	44121	Gúdar	202,0	1141,0	1141,0	7418,0	2436,0
2007	44122	Híjar	1660,0	8412,0	8412,0	72347,0	68094,0
2007	44123	Hinojosa de Jarque	195,0	808,0	808,0	4038,0	3897,0
2007	44124	Hoz de la Vieja (La)	692,0	649,0	649,0	4219,0	3967,0
2007	44125	Huesa del Común	805,0	2463,0	2185,0	16389,0	16388,0
2007	44126	Iglesuela del Cid (La)	611,0	863,0	863,0	2589,0	1247,0
2007	44127	Jabaloyas	409,0	567,0	567,0	2269,0	1295,0
2007	44128	Jarque de la Val	130,0	662,0	662,0	3311,0	3103,0
2007	44129	Jatiel	153,0	430,0	430,0	4300,0	4136,0
2007	44130	Jorcas	209,0	898,0	898,0	7182,0	5440,0
2007	44131	Josa	326,0	400,0	400,0	2598,0	2312,0
2007	44132	Lagueruela	192,0	714,0	714,0	5708,0	4691,0
2007	44133	Lanzuela	133,0	323,0	323,0	2582,0	2306,0
2007	44135	Libros	916,0	647,0	647,0	1941,0	1636,0
2007	44136	Lidón	129,0	745,0	745,0	3578,0	3152,0
2007	44137	Linares de Mora	666,0	1661,0	1661,0	9966,0	9966,0
2007	44138	Loscos	841,0	1880,0	1880,0	5641,0	5499,0
2007	44141	Lledó	330,0	611,0	611,0	2750,0	2355,0
2007	44142	Maicas	267,0	240,0	240,0	1559,0	1035,0
2007	44143	Manzanera	1764,0	2725,0	2725,0	12260,0	5199,0
2007	44144	Martín del Río	724,0	1595,0	1595,0	8292,0	6512,0
2007	44145	Mas de las Matas	862,0	1795,0	1795,0	9871,0	9371,0
2007	44146	Mata de los Olmos (La)	222,0	380,0	380,0	1141,0	964,0
2007	44147	Mazaleón	1213,0	2468,0	2468,0	9874,0	9051,0
2007	44148	Mezquita de Jarque	116,0	819,0	819,0	4097,0	3934,0
2007	44149	Mirambel	193,0	630,0	630,0	2204,0	2178,0
2007	44150	Miravete de la Sierra	127,0	560,0	560,0	3919,0	3400,0
2007	44151	Molinos	703,0	1293,0	1293,0	7756,0	6083,0
2007	44152	Monforte de Moyuela	415,0	1112,0	1112,0	3336,0	3113,0
2007	44153	Monreal del Campo	1970,0	3614,0	3614,0	23490,0	23490,0
2007	44154	Monroyo	670,0	2105,0	2105,0	16840,0	9222,0
2007	44155	Montalbán	1354,0	1273,0	1273,0	11071,0	6969,0
2007	44156	Monteagudo del Castillo	209,0	920,0	920,0	2760,0	2325,0
2007	44157	Monterde de Albarracín	253,0	325,0	325,0	976,0	525,0
2007	44158	Mora de Rubielos	1620,0	3657,0	3657,0	25599,0	9194,0
2007	44159	Moscardón	283,0	779,0	779,0	3116,0	538,0
2007	44160	Mosqueruela	914,0	7841,0	7841,0	47047,0	8064,0
2007	44161	Muniesa	1103,0	3247,0	3247,0	32466,0	30540,0
2007	44163	Noguera de Albarracín	450,0	1506,0	1506,0	4518,0	935,0
2007	44164	Nogueras	197,0	326,0	326,0	1954,0	1606,0
2007	44165	Nogueruelas	566,0	2874,0	2874,0	8621,0	2653,0
2007	44167	Obón	642,0	1218,0	1218,0	9745,0	8590,0
2007	44168	Odón	509,0	1461,0	1461,0	11690,0	10231,0
2007	44169	Ojos Negros	741,0	1550,0	1550,0	9299,0	8761,0
2007	44171	Olba	1187,0	374,0	374,0	2620,0	771,0
2007	44172	Oliete	1621,0	1978,0	1978,0	12860,0	11581,0
2007	44173	Olmos (Los)	502,0	994,0	994,0	5965,0	5324,0
2007	44174	Orihuela del Tremedal	534,0	2454,0	2454,0	15949,0	13430,0
2007	44175	Orrios	293,0	726,0	726,0	3919,0	3152,0
2007	44176	Palomar de Arroyos	362,0	626,0	626,0	3132,0	2864,0
2007	44177	Pancrudo	353,0	2125,0	2125,0	9560,0	8928,0
2007	44178	Parras de Castellote (Las)	368,0	442,0	442,0	1990,0	1691,0
2007	44179	Peñarroya de Tastavins	575,0	1148,0	1148,0	4591,0	2495,0
2007	44180	Peracense	278,0	390,0	390,0	2536,0	1639,0
2007	44181	Peralejos	180,0	483,0	483,0	2997,0	1865,0
2007	44182	Perales del Alfambra	487,0	2171,0	2171,0	10855,0	10735,0
2007	44183	Pitarque	425,0	682,0	682,0	2046,0	1499,0
2007	44184	Plou	367,0	505,0	434,0	2821,0	2368,0
2007	44185	Pobo (El)	395,0	1100,0	1100,0	7152,0	5190,0
2007	44187	Portellada (La)	420,0	487,0	487,0	1462,0	1166,0
2007	44189	Pozondón	373,0	561,0	561,0	1683,0	1029,0
2007	44190	Pozuel del Campo	505,0	835,0	835,0	2756,0	2601,0
2007	44191	Puebla de Híjar (La)	1063,0	3475,0	3475,0	34755,0	32758,0
2007	44192	Puebla de Valverde (La)	1100,0	3217,0	3217,0	28957,0	19631,0
2007	44193	Puertomingalvo	832,0	1075,0	1075,0	6453,0	2126,0
2007	44194	Ráfales	471,0	727,0	727,0	2181,0	1050,0
2007	44195	Rillo	244,0	784,0	784,0	3920,0	3793,0
2007	44196	Riodeva	840,0	377,0	377,0	1510,0	1138,0
2007	44197	Ródenas	273,0	556,0	556,0	1669,0	1267,0
2007	44198	Royuela	363,0	479,0	479,0	3114,0	2516,0
2007	44199	Rubiales	190,0	351,0	351,0	1052,0	256,0
2007	44200	Rubielos de la Cérida	189,0	733,0	733,0	2931,0	2878,0
2007	44201	Rubielos de Mora	967,0	1289,0	1289,0	7864,0	5538,0
2007	44203	Salcedillo	75,0	318,0	318,0	2542,0	1653,0
2007	44204	Saldón	307,0	287,0	287,0	862,0	591,0
2007	44205	Samper de Calanda	1263,0	5401,0	5401,0	30787,0	30510,0
2007	44206	San Agustín	1198,0	1184,0	1184,0	7693,0	7328,0
2007	44207	San Martín del Río	673,0	823,0	823,0	5349,0	5278,0
2007	44208	Santa Cruz de Nogueras	139,0	273,0	273,0	1366,0	1291,0
2007	44209	Santa Eulalia	1028,0	3923,0	3923,0	19613,0	18740,0
2007	44210	Sarrión	1634,0	1070,0	1070,0	6953,0	5367,0
2007	44211	Segura de los Baños	407,0	774,0	774,0	3097,0	2148,0
2007	44212	Seno	167,0	223,0	223,0	1117,0	806,0
2007	44213	Singra	332,0	1947,0	1947,0	12652,0	12348,0
2007	44215	Terriente	672,0	599,0	599,0	1798,0	1330,0
2007	44216	Teruel	5462,0	12222,0	12222,0	64776,0	63695,0
2007	44217	Toril y Masegoso	351,0	550,0	550,0	1651,0	550,0
2007	44218	Tormón	182,0	710,0	710,0	2131,0	1754,0
2007	44219	Tornos	530,0	1145,0	1145,0	6296,0	5310,0
2007	44220	Torralba de los Sisones	232,0	3843,0	2789,0	11156,0	10394,0
2007	44221	Torrecilla de Alcañiz	657,0	1959,0	1337,0	5349,0	5349,0
2007	44222	Torrecilla del Rebollar	473,0	2044,0	2044,0	8175,0	6361,0
2007	44223	Torre de Arcas	241,0	519,0	519,0	4153,0	1971,0
2007	44224	Torre de las Arcas	500,0	439,0	439,0	2282,0	1961,0
2007	44225	Torre del Compte	415,0	737,0	737,0	3687,0	3381,0
2007	44226	Torrelacárcel	441,0	1462,0	1462,0	11692,0	11371,0
2007	44227	Torre los Negros	176,0	788,0	788,0	3940,0	3268,0
2007	44228	Torremocha de Jiloca	242,0	927,0	927,0	7418,0	6244,0
2007	44229	Torres de Albarracín	352,0	343,0	343,0	1029,0	830,0
2007	44230	Torrevelilla	686,0	1180,0	801,0	5289,0	5288,0
2007	44231	Torrijas	355,0	1479,0	1479,0	8872,0	1691,0
2007	44232	Torrijo del Campo	1049,0	1906,0	1906,0	9530,0	9138,0
2007	44234	Tramacastiel	649,0	596,0	596,0	3873,0	2554,0
2007	44235	Tramacastilla	351,0	530,0	530,0	1589,0	958,0
2007	44236	Tronchón	357,0	510,0	510,0	1786,0	1718,0
2007	44237	Urrea de Gaén	710,0	1903,0	1903,0	8561,0	7618,0
2007	44238	Utrillas	557,0	284,0	284,0	1847,0	1847,0
2007	44239	Valacloche	308,0	181,0	181,0	1085,0	702,0
2007	44240	Valbona	520,0	729,0	729,0	5106,0	4585,0
2007	44241	Valdealgorfa	810,0	893,0	893,0	4017,0	4006,0
2007	44243	Valdecuenca	287,0	197,0	197,0	591,0	577,0
2007	44244	Valdelinares	326,0	1279,0	1279,0	3837,0	2174,0
2007	44245	Valdeltormo	404,0	372,0	372,0	2081,0	2059,0
2007	44246	Valderrobres	1788,0	3306,0	3306,0	19835,0	15629,0
2007	44247	Valjunquera	639,0	935,0	935,0	4677,0	4492,0
2007	44249	Vallecillo (El)	171,0	349,0	349,0	1047,0	585,0
2007	44250	Veguillas de la Sierra	178,0	150,0	150,0	452,0	238,0
2007	44251	Villafranca del Campo	730,0	3715,0	3715,0	26006,0	26006,0
2007	44252	Villahermosa del Campo	180,0	697,0	697,0	5576,0	5391,0
2007	44256	Villanueva del Rebollar de la Sierra	144,0	556,0	556,0	2224,0	2107,0
2007	44257	Villar del Cobo	400,0	1249,0	1249,0	3746,0	1146,0
2007	44258	Villar del Salz	228,0	397,0	397,0	2380,0	2376,0
2007	44260	Villarluengo	423,0	2082,0	2082,0	6247,0	3191,0
2007	44261	Villarquemado	706,0	5097,0	5097,0	22935,0	16354,0
2007	44262	Villarroya de los Pinares	259,0	875,0	875,0	5687,0	4332,0
2007	44263	Villastar	783,0	988,0	988,0	6420,0	5093,0
2007	44264	Villel	1241,0	1290,0	1290,0	10322,0	8700,0
2007	44265	Vinaceite	438,0	2611,0	2611,0	20885,0	20322,0
2007	44266	Visiedo	330,0	1338,0	1338,0	6692,0	6453,0
2007	44267	Vivel del Río Martín	466,0	961,0	961,0	3843,0	3103,0
2007	44268	Zoma (La)	145,0	206,0	206,0	619,0	291,0
2007	50001	Abanto	379,0	1003,0	754,0	2262,0	2262,0
2007	50002	Acered	407,0	832,0	767,0	5366,0	5366,0
2007	50003	Agón	551,0	1493,0	1480,0	9618,0	9617,0
2007	50004	Aguarón	505,0	1851,0	1756,0	11767,0	11767,0
2007	50005	Aguilón	220,0	1428,0	1307,0	6537,0	6537,0
2007	50006	Ainzón	1232,0	2094,0	2042,0	11233,0	11233,0
2007	50007	Aladrén	75,0	214,0	157,0	941,0	940,0
2007	50008	Alagón	720,0	8585,0	7981,0	55870,0	55869,0
2007	50009	Alarba	340,0	636,0	618,0	1853,0	1852,0
2007	50010	Alberite de San Juan	465,0	539,0	497,0	3477,0	3476,0
2007	50011	Albeta	101,0	180,0	157,0	1180,0	1180,0
2007	50012	Alborge	81,0	585,0	547,0	3283,0	3282,0
2007	50013	Alcalá de Ebro	404,0	3027,0	3009,0	18056,0	18055,0
2007	50014	Alcalá de Moncayo	325,0	696,0	691,0	5530,0	5530,0
2007	50015	Alconchel de Ariza	347,0	859,0	769,0	3846,0	3846,0
2007	50016	Aldehuela de Liestos	323,0	596,0	594,0	1782,0	1782,0
2007	50017	Alfajarín	2046,0	6318,0	6291,0	34601,0	34601,0
2007	50018	Alfamén	717,0	14393,0	14207,0	112238,0	112237,0
2007	50019	Alforque	92,0	708,0	645,0	3226,0	3226,0
2007	50020	Alhama de Aragón	649,0	1034,0	986,0	6411,0	6411,0
2007	50021	Almochuel	196,0	931,0	802,0	5615,0	5615,0
2007	50022	Almolda (La)	651,0	3681,0	3310,0	21518,0	21517,0
2007	50023	Almonacid de la Cuba	672,0	2144,0	2099,0	12594,0	12594,0
2007	50024	Almonacid de la Sierra	570,0	8689,0	8626,0	51757,0	51757,0
2007	50025	Almunia de Doña Godina (La)	1438,0	19542,0	19029,0	165556,0	165503,0
2007	50026	Alpartir	288,0	875,0	802,0	5215,0	5214,0
2007	50027	Ambel	782,0	1336,0	1296,0	8423,0	8423,0
2007	50028	Anento	425,0	864,0	860,0	5592,0	5585,0
2007	50029	Aniñón	379,0	1661,0	1432,0	5727,0	5727,0
2007	50030	Añón de Moncayo	728,0	901,0	786,0	3931,0	3931,0
2007	50031	Aranda de Moncayo	894,0	1536,0	1415,0	5377,0	5376,0
2007	50032	Arándiga	943,0	1845,0	1824,0	9119,0	9118,0
2007	50033	Ardisa	87,0	847,0	725,0	4567,0	4567,0
2007	50034	Ariza	433,0	2885,0	2418,0	13541,0	13541,0
2007	50035	Artieda	62,0	530,0	352,0	2111,0	2111,0
2007	50036	Asín	167,0	650,0	622,0	4042,0	4042,0
2007	50037	Atea	596,0	986,0	953,0	2858,0	2858,0
2007	50038	Ateca	1490,0	3307,0	3097,0	20747,0	20567,0
2007	50039	Azuara	601,0	5737,0	5176,0	41406,0	41406,0
2007	50040	Badules	157,0	741,0	569,0	1708,0	1708,0
2007	50041	Bagüés	42,0	211,0	154,0	679,0	679,0
2007	50042	Balconchán	208,0	297,0	188,0	564,0	564,0
2007	50043	Bárboles	204,0	4449,0	4424,0	23891,0	23891,0
2007	50044	Bardallur	526,0	2334,0	2245,0	6735,0	6734,0
2007	50045	Belchite	1521,0	10091,0	9415,0	61196,0	61196,0
2007	50046	Belmonte de Gracián	341,0	1411,0	1287,0	9651,0	9650,0
2007	50047	Berdejo	266,0	225,0	155,0	465,0	464,0
2007	50048	Berrueco	102,0	290,0	257,0	1542,0	1542,0
2007	50050	Bijuesca	810,0	1113,0	1061,0	6368,0	6367,0
2007	50051	Biota	1206,0	10574,0	10355,0	73518,0	73518,0
2007	50052	Bisimbre	231,0	954,0	921,0	5989,0	5988,0
2007	50053	Boquiñeni	637,0	3750,0	3681,0	19877,0	19877,0
2007	50054	Bordalba	174,0	837,0	751,0	4881,0	4881,0
2007	50055	Borja	1401,0	6847,0	6281,0	50877,0	50871,0
2007	50056	Botorrita	150,0	1511,0	1283,0	7697,0	7697,0
2007	50057	Brea de Aragón	83,0	343,0	231,0	1016,0	1015,0
2007	50058	Bubierca	332,0	901,0	865,0	2596,0	2596,0
2007	50059	Bujaraloz	471,0	7239,0	6936,0	20808,0	20807,0
2007	50060	Bulbuente	753,0	1096,0	1087,0	7067,0	7065,0
2007	50061	Bureta	487,0	685,0	676,0	4735,0	4735,0
2007	50062	Burgo de Ebro (El)	834,0	5364,0	5142,0	23137,0	23134,0
2007	50063	Buste (El)	192,0	149,0	143,0	856,0	855,0
2007	50064	Cabañas de Ebro	306,0	2829,0	2809,0	19662,0	19654,0
2007	50065	Cabolafuente	414,0	930,0	894,0	4471,0	4470,0
2007	50066	Cadrete	419,0	6894,0	4037,0	23013,0	23013,0
2007	50067	Calatayud	1276,0	7626,0	7626,0	41946,0	41838,0
2007	50068	Calatorao	1411,0	12063,0	11690,0	37175,0	37175,0
2007	50069	Calcena	504,0	215,0	125,0	563,0	562,0
2007	50070	Calmarza	394,0	530,0	493,0	3942,0	3942,0
2007	50071	Campillo de Aragón	226,0	815,0	458,0	2291,0	2290,0
2007	50072	Carenas	452,0	563,0	517,0	3104,0	3104,0
2007	50073	Cariñena	1631,0	9342,0	9333,0	51329,0	51329,0
2007	50074	Caspe	2787,0	33673,0	31069,0	264087,0	262055,0
2007	50075	Castejón de Alarba	233,0	454,0	449,0	1347,0	1347,0
2007	50076	Castejón de las Armas	392,0	586,0	537,0	3220,0	3219,0
2007	50077	Castejón de Valdejasa	184,0	2952,0	2759,0	17935,0	17935,0
2007	50078	Castiliscar	424,0	4281,0	4101,0	28708,0	28707,0
2007	50079	Cervera de la Cañada	235,0	1481,0	1208,0	7250,0	7249,0
2007	50080	Cerveruela	9,0	256,0	74,0	222,0	222,0
2007	50081	Cetina	1364,0	2739,0	2707,0	10559,0	10558,0
2007	50082	Cimballa	301,0	772,0	714,0	2858,0	2857,0
2007	50083	Cinco Olivas	129,0	438,0	398,0	1195,0	1194,0
2007	50084	Clarés de Ribota	323,0	458,0	447,0	1342,0	1341,0
2007	50085	Codo	212,0	808,0	742,0	2966,0	2966,0
2007	50086	Codos	870,0	1188,0	1098,0	5491,0	5490,0
