Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C1+C2+D)	(A) FRUTALES. Total	Manzano	Peral	Membrillero	Albaricoquero	Cerezo y Guindo	Melocotonero	Ciruelo	Higuera	Palmera datilera	Azufaifo y otros	Almendro	Nogal	Avellano	Nectarina	Otros frutales	(B) VIÑEDO. Total	Viñedo de uva de mesa	Viñedo de uva de vino	Viñedo de uva para pasas	(C1) OLIVAR. Total	Olivar de aceituna de mesa y para aceite	(C2) OTROS CULTIVOS LEÑOSOS. Total	(D) VIVEROS. Total
50074	Caspe	2016	Regadío	3913,0	3153,0	16,0	81,0	0,0	308,0	578,0	778,0	98,0	7,0	0,0	23,0	649,0	0,0	0,0	605,0	10,0	56,0	46,0	10,0	0,0	689,0	689,0	0,0	15,0
50074	Caspe	2016	Secano	1353,0	852,0	0,0	2,0	0,0	31,0	56,0	64,0	8,0	0,0	0,0	0,0	618,0	6,0	0,0	67,0	0,0	45,0	0,0	45,0	0,0	449,0	449,0	0,0	7,0
50075	Castejón de Alarba	2016	Regadío	12,0	12,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50075	Castejón de Alarba	2016	Secano	350,0	271,0	0,0	0,0	0,0	0,0	54,0	5,0	1,0	0,0	0,0	0,0	211,0	0,0	0,0	0,0	0,0	79,0	0,0	79,0	0,0	0,0	0,0	0,0	0,0
50076	Castejón de las Armas	2016	Regadío	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50076	Castejón de las Armas	2016	Secano	22,0	11,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	11,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0
50077	Castejón de Valdejasa	2016	Regadío	32,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	32,0	32,0	0,0	0,0
50077	Castejón de Valdejasa	2016	Secano	120,0	48,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	41,0	0,0	0,0	0,0	7,0	39,0	0,0	39,0	0,0	33,0	33,0	0,0	0,0
50078	Castiliscar	2016	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50078	Castiliscar	2016	Secano	13,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	5,0	5,0	0,0	0,0
50079	Cervera de la Cañada	2016	Regadío	60,0	12,0	3,0	2,0	0,0	0,0	2,0	2,0	1,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	47,0	4,0	43,0	0,0	1,0	1,0	0,0	0,0
50079	Cervera de la Cañada	2016	Secano	716,0	119,0	0,0	0,0	0,0	0,0	23,0	0,0	1,0	0,0	0,0	0,0	95,0	0,0	0,0	0,0	0,0	576,0	2,0	574,0	0,0	21,0	21,0	0,0	0,0
50080	Cerveruela	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50080	Cerveruela	2016	Secano	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0
50081	Cetina	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50081	Cetina	2016	Secano	42,0	27,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	27,0	0,0	0,0	0,0	0,0	15,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0
50082	Cimballa	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50082	Cimballa	2016	Secano	10,0	4,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	6,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0
50083	Cinco Olivas	2016	Regadío	2,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50083	Cinco Olivas	2016	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50084	Clarés de Ribota	2016	Regadío	2,0	2,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50084	Clarés de Ribota	2016	Secano	90,0	70,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	55,0	0,0	0,0	0,0	0,0	20,0	0,0	20,0	0,0	0,0	0,0	0,0	0,0
50085	Codo	2016	Regadío	41,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	16,0	16,0	0,0	0,0
50085	Codo	2016	Secano	15,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0
50086	Codos	2016	Regadío	88,0	81,0	0,0	1,0	0,0	0,0	72,0	4,0	3,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0
50086	Codos	2016	Secano	209,0	145,0	0,0	0,0	0,0	0,0	105,0	0,0	2,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	50,0	0,0	50,0	0,0	14,0	14,0	0,0	0,0
50087	Contamina	2016	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0
50087	Contamina	2016	Secano	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0
50088	Cosuenda	2016	Regadío	168,0	3,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	158,0	0,0	158,0	0,0	7,0	7,0	0,0	0,0
50088	Cosuenda	2016	Secano	712,0	196,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	185,0	0,0	0,0	0,0	0,0	431,0	0,0	431,0	0,0	85,0	85,0	0,0	0,0
50089	Cuarte de Huerva	2016	Regadío	11,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	2,0	8,0	0,0	0,0	0,0	0,0	0,0
50089	Cuarte de Huerva	2016	Secano	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0
50090	Cubel	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50090	Cubel	2016	Secano	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50091	Cuerlas (Las)	2016	Regadío											0,0														
50091	Cuerlas (Las)	2016	Secano											0,0														
50092	Chiprana	2016	Regadío	454,0	371,0	0,0	1,0	0,0	11,0	13,0	113,0	1,0	0,0	0,0	0,0	147,0	0,0	0,0	85,0	0,0	0,0	0,0	0,0	0,0	83,0	83,0	0,0	0,0
50092	Chiprana	2016	Secano	31,0	9,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	22,0	22,0	0,0	0,0
50093	Chodes	2016	Regadío	38,0	34,0	19,0	8,0	0,0	0,0	0,0	4,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	4,0	0,0	0,0
50093	Chodes	2016	Secano	43,0	8,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	31,0	31,0	0,0	0,0
50094	Daroca	2016	Regadío	14,0	10,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	7,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0
50094	Daroca	2016	Secano	194,0	62,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	56,0	1,0	0,0	0,0	1,0	132,0	0,0	132,0	0,0	0,0	0,0	0,0	0,0
50095	Ejea de los Caballeros	2016	Regadío	919,0	712,0	24,0	6,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	669,0	12,0	0,0	0,0	0,0	56,0	0,0	56,0	0,0	91,0	91,0	60,0	0,0
50095	Ejea de los Caballeros	2016	Secano	63,0	52,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	52,0	0,0	0,0	0,0	0,0	9,0	0,0	9,0	0,0	2,0	2,0	0,0	0,0
50096	Embid de Ariza	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50096	Embid de Ariza	2016	Secano	6,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0
50098	Encinacorba	2016	Regadío	27,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	27,0	3,0	24,0	0,0	0,0	0,0	0,0	0,0
50098	Encinacorba	2016	Secano	476,0	70,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	59,0	0,0	0,0	0,0	0,0	401,0	20,0	381,0	0,0	5,0	5,0	0,0	0,0
50099	Épila	2016	Regadío	1304,0	1152,0	456,0	159,0	0,0	48,0	190,0	39,0	50,0	2,0	0,0	0,0	160,0	1,0	0,0	47,0	0,0	17,0	0,0	17,0	0,0	135,0	135,0	0,0	0,0
50099	Épila	2016	Secano	912,0	670,0	2,0	1,0	0,0	0,0	20,0	10,0	1,0	0,0	0,0	0,0	635,0	0,0	0,0	1,0	0,0	88,0	0,0	88,0	0,0	154,0	154,0	0,0	0,0
50100	Erla	2016	Regadío	14,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0
50100	Erla	2016	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50101	Escatrón	2016	Regadío	577,0	55,0	0,0	0,0	0,0	0,0	0,0	30,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	23,0	0,0	0,0	0,0	0,0	0,0	522,0	522,0	0,0	0,0
50101	Escatrón	2016	Secano	34,0	17,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	17,0	17,0	0,0	0,0
50102	Fabara	2016	Regadío	686,0	574,0	0,0	1,0	0,0	1,0	5,0	120,0	39,0	2,0	0,0	5,0	392,0	0,0	0,0	7,0	2,0	16,0	0,0	16,0	0,0	96,0	96,0	0,0	0,0
50102	Fabara	2016	Secano	2278,0	1655,0	0,0	0,0	0,0	2,0	2,0	18,0	1,0	0,0	0,0	0,0	1632,0	0,0	0,0	0,0	0,0	46,0	0,0	46,0	0,0	577,0	577,0	0,0	0,0
50104	Farlete	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50104	Farlete	2016	Secano	26,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0
50105	Fayón	2016	Regadío	39,0	38,0	0,0	0,0	0,0	4,0	1,0	0,0	1,0	0,0	0,0	0,0	31,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50105	Fayón	2016	Secano	552,0	395,0	0,0	0,0	0,0	2,0	20,0	6,0	0,0	0,0	0,0	0,0	356,0	0,0	0,0	11,0	0,0	1,0	1,0	0,0	0,0	156,0	156,0	0,0	0,0
50106	Fayos (Los)	2016	Regadío	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0
50106	Fayos (Los)	2016	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50107	Figueruelas	2016	Regadío	49,0	25,0	6,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	17,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	22,0	22,0	0,0	0,0
50107	Figueruelas	2016	Secano	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50108	Fombuena	2016	Regadío											0,0														
50108	Fombuena	2016	Secano											0,0														
50109	Frago (El)	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50109	Frago (El)	2016	Secano	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50110	Frasno (El)	2016	Regadío	207,0	135,0	0,0	1,0	0,0	0,0	123,0	0,0	1,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	33,0	0,0	33,0	0,0	39,0	39,0	0,0	0,0
50110	Frasno (El)	2016	Secano	822,0	673,0	0,0	0,0	0,0	2,0	252,0	0,0	0,0	0,0	0,0	0,0	419,0	0,0	0,0	0,0	0,0	57,0	0,0	57,0	0,0	92,0	92,0	0,0	0,0
50111	Fréscano	2016	Regadío	57,0	36,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	36,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	17,0	17,0	0,0	0,0
50111	Fréscano	2016	Secano	5,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50113	Fuendejalón	2016	Regadío	795,0	42,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	39,0	0,0	0,0	0,0	1,0	689,0	0,0	689,0	0,0	62,0	62,0	0,0	2,0
50113	Fuendejalón	2016	Secano	2536,0	718,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	717,0	0,0	0,0	0,0	1,0	1704,0	0,0	1704,0	0,0	114,0	114,0	0,0	0,0
50114	Fuendetodos	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50114	Fuendetodos	2016	Secano	10,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	1,0	1,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0
50115	Fuentes de Ebro	2016	Regadío	335,0	48,0	0,0	0,0	0,0	1,0	1,0	5,0	0,0	1,0	0,0	0,0	40,0	0,0	0,0	0,0	0,0	16,0	0,0	16,0	0,0	271,0	271,0	0,0	0,0
50115	Fuentes de Ebro	2016	Secano	21,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	4,0	0,0	4,0	0,0	7,0	7,0	0,0	0,0
50116	Fuentes de Jiloca	2016	Regadío	87,0	87,0	11,0	46,0	0,0	0,0	0,0	12,0	12,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50116	Fuentes de Jiloca	2016	Secano	69,0	45,0	1,0	2,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	40,0	0,0	0,0	0,0	0,0	24,0	0,0	24,0	0,0	0,0	0,0	0,0	0,0
50117	Gallocanta	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50117	Gallocanta	2016	Secano	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50118	Gallur	2016	Regadío	4,0	2,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	1,0	1,0	0,0	0,0
50118	Gallur	2016	Secano	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0
50119	Gelsa	2016	Regadío	109,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	105,0	105,0	0,0	0,0
50119	Gelsa	2016	Secano	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0
50120	Godojos	2016	Regadío	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0
50120	Godojos	2016	Secano	103,0	66,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	64,0	0,0	0,0	0,0	0,0	35,0	0,0	35,0	0,0	2,0	2,0	0,0	0,0
50121	Gotor	2016	Regadío	20,0	19,0	2,0	1,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50121	Gotor	2016	Secano	168,0	140,0	0,0	0,0	0,0	0,0	15,0	0,0	0,0	0,0	0,0	0,0	125,0	0,0	0,0	0,0	0,0	10,0	0,0	10,0	0,0	18,0	18,0	0,0	0,0
50122	Grisel	2016	Regadío	48,0	9,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	6,0	0,0	6,0	0,0	33,0	33,0	0,0	0,0
50122	Grisel	2016	Secano	17,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	7,0	0,0	7,0	0,0	2,0	2,0	0,0	0,0
50123	Grisén	2016	Regadío	22,0	21,0	12,0	2,0	0,0	1,0	0,0	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0
50123	Grisén	2016	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50124	Herrera de los Navarros	2016	Regadío	38,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	38,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50124	Herrera de los Navarros	2016	Secano	494,0	487,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	487,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0
50125	Ibdes	2016	Regadío	20,0	15,0	1,0	1,0	0,0	0,0	1,0	1,0	1,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	5,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0
50125	Ibdes	2016	Secano	779,0	645,0	0,0	0,0	0,0	0,0	24,0	4,0	2,0	0,0	0,0	0,0	615,0	0,0	0,0	0,0	0,0	133,0	0,0	133,0	0,0	1,0	1,0	0,0	0,0
50126	Illueca	2016	Regadío	11,0	4,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	7,0	0,0	0,0
50126	Illueca	2016	Secano	171,0	133,0	0,0	0,0	0,0	0,0	16,0	0,0	0,0	0,0	0,0	0,0	117,0	0,0	0,0	0,0	0,0	12,0	0,0	12,0	0,0	26,0	26,0	0,0	0,0
50128	Isuerre	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50128	Isuerre	2016	Secano	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	5,0	5,0	0,0	0,0
50129	Jaraba	2016	Regadío	3,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	2,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0
50129	Jaraba	2016	Secano	203,0	198,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	193,0	0,0	0,0	0,0	0,0	5,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0
50130	Jarque	2016	Regadío	53,0	46,0	1,0	0,0	0,0	0,0	21,0	6,0	1,0	0,0	0,0	0,0	16,0	1,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	6,0	6,0	0,0	0,0
50130	Jarque	2016	Secano	512,0	412,0	0,0	0,0	0,0	0,0	22,0	0,0	0,0	0,0	0,0	0,0	390,0	0,0	0,0	0,0	0,0	36,0	0,0	36,0	0,0	64,0	64,0	0,0	0,0
50131	Jaulín	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50131	Jaulín	2016	Secano	32,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	29,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	2,0	2,0	0,0	0,0
50132	Joyosa (La)	2016	Regadío	13,0	13,0	12,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50132	Joyosa (La)	2016	Secano	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50133	Lagata	2016	Regadío	14,0	10,0	1,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	3,0	3,0	0,0	0,0
50133	Lagata	2016	Secano	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50134	Langa del Castillo	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50134	Langa del Castillo	2016	Secano	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50135	Layana	2016	Regadío											0,0														
50135	Layana	2016	Secano											0,0														
50136	Lécera	2016	Regadío	101,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	5,0	0,0	0,0	0,0	0,0	96,0	0,0	96,0	0,0	0,0	0,0	0,0	0,0
50136	Lécera	2016	Secano	413,0	283,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	282,0	1,0	0,0	0,0	0,0	126,0	0,0	126,0	0,0	4,0	4,0	0,0	0,0
50137	Leciñena	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50137	Leciñena	2016	Secano	111,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	6,0	0,0	0,0	0,0	0,0	19,0	0,0	19,0	0,0	86,0	86,0	0,0	0,0
50138	Lechón	2016	Regadío											0,0														
50138	Lechón	2016	Secano											0,0														
50139	Letux	2016	Regadío	60,0	26,0	3,0	8,0	0,0	1,0	0,0	0,0	3,0	0,0	0,0	0,0	8,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	34,0	34,0	0,0	0,0
