Mes y año	Comarca código	Comarca nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Marzo 2013	14	Aranda	55-59	Hombres	50
Marzo 2013	14	Aranda	55-59	Mujeres	53
Marzo 2013	14	Aranda	60-64	Hombres	21
Marzo 2013	14	Aranda	60-64	Mujeres	12
Marzo 2013	15	Ribera Alta del Ebro	16-19	Hombres	47
Marzo 2013	15	Ribera Alta del Ebro	16-19	Mujeres	32
Marzo 2013	15	Ribera Alta del Ebro	20-24	Hombres	141
Marzo 2013	15	Ribera Alta del Ebro	20-24	Mujeres	125
Marzo 2013	15	Ribera Alta del Ebro	25-29	Hombres	137
Marzo 2013	15	Ribera Alta del Ebro	25-29	Mujeres	136
Marzo 2013	15	Ribera Alta del Ebro	30-34	Hombres	160
Marzo 2013	15	Ribera Alta del Ebro	30-34	Mujeres	181
Marzo 2013	15	Ribera Alta del Ebro	35-39	Hombres	174
Marzo 2013	15	Ribera Alta del Ebro	35-39	Mujeres	226
Marzo 2013	15	Ribera Alta del Ebro	40-44	Hombres	172
Marzo 2013	15	Ribera Alta del Ebro	40-44	Mujeres	183
Marzo 2013	15	Ribera Alta del Ebro	45-49	Hombres	144
Marzo 2013	15	Ribera Alta del Ebro	45-49	Mujeres	149
Marzo 2013	15	Ribera Alta del Ebro	50-54	Hombres	117
Marzo 2013	15	Ribera Alta del Ebro	50-54	Mujeres	157
Marzo 2013	15	Ribera Alta del Ebro	55-59	Hombres	111
Marzo 2013	15	Ribera Alta del Ebro	55-59	Mujeres	121
Marzo 2013	15	Ribera Alta del Ebro	60-64	Hombres	45
Marzo 2013	15	Ribera Alta del Ebro	60-64	Mujeres	52
Marzo 2013	16	Valdejalón	16-19	Hombres	44
Marzo 2013	16	Valdejalón	16-19	Mujeres	35
Marzo 2013	16	Valdejalón	20-24	Hombres	136
Marzo 2013	16	Valdejalón	20-24	Mujeres	126
Marzo 2013	16	Valdejalón	25-29	Hombres	119
Marzo 2013	16	Valdejalón	25-29	Mujeres	183
Marzo 2013	16	Valdejalón	30-34	Hombres	205
Marzo 2013	16	Valdejalón	30-34	Mujeres	193
Marzo 2013	16	Valdejalón	35-39	Hombres	201
Marzo 2013	16	Valdejalón	35-39	Mujeres	212
Marzo 2013	16	Valdejalón	40-44	Hombres	200
Marzo 2013	16	Valdejalón	40-44	Mujeres	175
Marzo 2013	16	Valdejalón	45-49	Hombres	168
Marzo 2013	16	Valdejalón	45-49	Mujeres	151
Marzo 2013	16	Valdejalón	50-54	Hombres	150
Marzo 2013	16	Valdejalón	50-54	Mujeres	157
Marzo 2013	16	Valdejalón	55-59	Hombres	115
Marzo 2013	16	Valdejalón	55-59	Mujeres	104
Marzo 2013	16	Valdejalón	60-64	Hombres	64
Marzo 2013	16	Valdejalón	60-64	Mujeres	50
Marzo 2013	17	Central	16-19	Hombres	918
Marzo 2013	17	Central	16-19	Mujeres	756
Marzo 2013	17	Central	20-24	Hombres	2950
Marzo 2013	17	Central	20-24	Mujeres	2569
Marzo 2013	17	Central	25-29	Hombres	3770
Marzo 2013	17	Central	25-29	Mujeres	3842
Marzo 2013	17	Central	30-34	Hombres	4533
Marzo 2013	17	Central	30-34	Mujeres	4670
Marzo 2013	17	Central	35-39	Hombres	5095
Marzo 2013	17	Central	35-39	Mujeres	5264
Marzo 2013	17	Central	40-44	Hombres	4676
Marzo 2013	17	Central	40-44	Mujeres	4721
Marzo 2013	17	Central	45-49	Hombres	4491
Marzo 2013	17	Central	45-49	Mujeres	4230
Marzo 2013	17	Central	50-54	Hombres	3660
Marzo 2013	17	Central	50-54	Mujeres	3757
Marzo 2013	17	Central	55-59	Hombres	3296
Marzo 2013	17	Central	55-59	Mujeres	3419
Marzo 2013	17	Central	60-64	Hombres	1677
Marzo 2013	17	Central	60-64	Mujeres	1993
Marzo 2013	18	Ribera Baja del Ebro	16-19	Hombres	17
Marzo 2013	18	Ribera Baja del Ebro	16-19	Mujeres	10
Marzo 2013	18	Ribera Baja del Ebro	20-24	Hombres	42
Marzo 2013	18	Ribera Baja del Ebro	20-24	Mujeres	32
Marzo 2013	18	Ribera Baja del Ebro	25-29	Hombres	43
Marzo 2013	18	Ribera Baja del Ebro	25-29	Mujeres	42
Marzo 2013	18	Ribera Baja del Ebro	30-34	Hombres	52
Marzo 2013	18	Ribera Baja del Ebro	30-34	Mujeres	42
Marzo 2013	18	Ribera Baja del Ebro	35-39	Hombres	44
Marzo 2013	18	Ribera Baja del Ebro	35-39	Mujeres	47
Marzo 2013	18	Ribera Baja del Ebro	40-44	Hombres	44
Marzo 2013	18	Ribera Baja del Ebro	40-44	Mujeres	45
Marzo 2013	18	Ribera Baja del Ebro	45-49	Hombres	46
Marzo 2013	18	Ribera Baja del Ebro	45-49	Mujeres	45
Marzo 2013	18	Ribera Baja del Ebro	50-54	Hombres	39
Marzo 2013	18	Ribera Baja del Ebro	50-54	Mujeres	52
Marzo 2013	18	Ribera Baja del Ebro	55-59	Hombres	63
Marzo 2013	18	Ribera Baja del Ebro	55-59	Mujeres	49
Marzo 2013	18	Ribera Baja del Ebro	60-64	Hombres	28
Marzo 2013	18	Ribera Baja del Ebro	60-64	Mujeres	19
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Hombres	41
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	16-19	Mujeres	22
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Hombres	77
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20-24	Mujeres	66
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Hombres	75
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	25-29	Mujeres	93
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Hombres	106
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	30-34	Mujeres	100
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Hombres	89
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	35-39	Mujeres	107
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Hombres	93
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	40-44	Mujeres	104
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Hombres	78
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	45-49	Mujeres	92
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Hombres	71
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	50-54	Mujeres	91
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Hombres	94
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	55-59	Mujeres	78
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Hombres	46
Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	60-64	Mujeres	44
Marzo 2013	20	Comunidad de Calatayud	16-19	Hombres	45
Marzo 2013	20	Comunidad de Calatayud	16-19	Mujeres	31
Marzo 2013	20	Comunidad de Calatayud	20-24	Hombres	158
Marzo 2013	20	Comunidad de Calatayud	20-24	Mujeres	133
Marzo 2013	20	Comunidad de Calatayud	25-29	Hombres	194
Marzo 2013	20	Comunidad de Calatayud	25-29	Mujeres	174
Marzo 2013	20	Comunidad de Calatayud	30-34	Hombres	209
Marzo 2013	20	Comunidad de Calatayud	30-34	Mujeres	220
Marzo 2013	20	Comunidad de Calatayud	35-39	Hombres	231
Marzo 2013	20	Comunidad de Calatayud	35-39	Mujeres	206
Marzo 2013	20	Comunidad de Calatayud	40-44	Hombres	240
Marzo 2013	20	Comunidad de Calatayud	40-44	Mujeres	208
Marzo 2013	20	Comunidad de Calatayud	45-49	Hombres	224
Marzo 2013	20	Comunidad de Calatayud	45-49	Mujeres	213
Marzo 2013	20	Comunidad de Calatayud	50-54	Hombres	192
Marzo 2013	20	Comunidad de Calatayud	50-54	Mujeres	151
Marzo 2013	20	Comunidad de Calatayud	55-59	Hombres	175
Marzo 2013	20	Comunidad de Calatayud	55-59	Mujeres	150
Marzo 2013	20	Comunidad de Calatayud	60-64	Hombres	85
Marzo 2013	20	Comunidad de Calatayud	60-64	Mujeres	82
Marzo 2013	21	Campo de Cariñena	16-19	Hombres	10
Marzo 2013	21	Campo de Cariñena	16-19	Mujeres	3
Marzo 2013	21	Campo de Cariñena	20-24	Hombres	37
Marzo 2013	21	Campo de Cariñena	20-24	Mujeres	28
Marzo 2013	21	Campo de Cariñena	25-29	Hombres	56
Marzo 2013	21	Campo de Cariñena	25-29	Mujeres	31
Marzo 2013	21	Campo de Cariñena	30-34	Hombres	43
Marzo 2013	21	Campo de Cariñena	30-34	Mujeres	41
Marzo 2013	21	Campo de Cariñena	35-39	Hombres	53
Marzo 2013	21	Campo de Cariñena	35-39	Mujeres	35
Marzo 2013	21	Campo de Cariñena	40-44	Hombres	50
Marzo 2013	21	Campo de Cariñena	40-44	Mujeres	43
Marzo 2013	21	Campo de Cariñena	45-49	Hombres	58
Marzo 2013	21	Campo de Cariñena	45-49	Mujeres	47
Marzo 2013	21	Campo de Cariñena	50-54	Hombres	42
Marzo 2013	21	Campo de Cariñena	50-54	Mujeres	31
Marzo 2013	21	Campo de Cariñena	55-59	Hombres	46
Marzo 2013	21	Campo de Cariñena	55-59	Mujeres	24
Marzo 2013	21	Campo de Cariñena	60-64	Hombres	16
Marzo 2013	21	Campo de Cariñena	60-64	Mujeres	17
Marzo 2013	22	Campo de Belchite	16-19	Hombres	2
Marzo 2013	22	Campo de Belchite	16-19	Mujeres	1
Marzo 2013	22	Campo de Belchite	20-24	Hombres	10
Marzo 2013	22	Campo de Belchite	20-24	Mujeres	4
Marzo 2013	22	Campo de Belchite	25-29	Hombres	8
Marzo 2013	22	Campo de Belchite	25-29	Mujeres	10
Marzo 2013	22	Campo de Belchite	30-34	Hombres	12
Marzo 2013	22	Campo de Belchite	30-34	Mujeres	9
Marzo 2013	22	Campo de Belchite	35-39	Hombres	21
Marzo 2013	22	Campo de Belchite	35-39	Mujeres	12
Marzo 2013	22	Campo de Belchite	40-44	Hombres	15
Marzo 2013	22	Campo de Belchite	40-44	Mujeres	14
Marzo 2013	22	Campo de Belchite	45-49	Hombres	22
Marzo 2013	22	Campo de Belchite	45-49	Mujeres	14
Marzo 2013	22	Campo de Belchite	50-54	Hombres	27
Marzo 2013	22	Campo de Belchite	50-54	Mujeres	16
Marzo 2013	22	Campo de Belchite	55-59	Hombres	13
Marzo 2013	22	Campo de Belchite	55-59	Mujeres	13
Marzo 2013	22	Campo de Belchite	60-64	Hombres	9
Marzo 2013	22	Campo de Belchite	60-64	Mujeres	10
Marzo 2013	23	Bajo Martín	16-19	Hombres	6
Marzo 2013	23	Bajo Martín	16-19	Mujeres	2
Marzo 2013	23	Bajo Martín	20-24	Hombres	23
Marzo 2013	23	Bajo Martín	20-24	Mujeres	16
Marzo 2013	23	Bajo Martín	25-29	Hombres	24
Marzo 2013	23	Bajo Martín	25-29	Mujeres	17
Marzo 2013	23	Bajo Martín	30-34	Hombres	33
Marzo 2013	23	Bajo Martín	30-34	Mujeres	30
Marzo 2013	23	Bajo Martín	35-39	Hombres	30
Marzo 2013	23	Bajo Martín	35-39	Mujeres	33
Marzo 2013	23	Bajo Martín	40-44	Hombres	32
Marzo 2013	23	Bajo Martín	40-44	Mujeres	27
Marzo 2013	23	Bajo Martín	45-49	Hombres	32
Marzo 2013	23	Bajo Martín	45-49	Mujeres	31
Marzo 2013	23	Bajo Martín	50-54	Hombres	46
Marzo 2013	23	Bajo Martín	50-54	Mujeres	29
Marzo 2013	23	Bajo Martín	55-59	Hombres	25
Marzo 2013	23	Bajo Martín	55-59	Mujeres	20
Marzo 2013	23	Bajo Martín	60-64	Hombres	8
Marzo 2013	23	Bajo Martín	60-64	Mujeres	7
Marzo 2013	24	Campo de Daroca	16-19	Hombres	3
Marzo 2013	24	Campo de Daroca	16-19	Mujeres	2
Marzo 2013	24	Campo de Daroca	20-24	Hombres	16
Marzo 2013	24	Campo de Daroca	20-24	Mujeres	14
Marzo 2013	24	Campo de Daroca	25-29	Hombres	11
Marzo 2013	24	Campo de Daroca	25-29	Mujeres	16
Marzo 2013	24	Campo de Daroca	30-34	Hombres	8
Marzo 2013	24	Campo de Daroca	30-34	Mujeres	11
Marzo 2013	24	Campo de Daroca	35-39	Hombres	18
Marzo 2013	24	Campo de Daroca	35-39	Mujeres	14
Marzo 2013	24	Campo de Daroca	40-44	Hombres	16
Marzo 2013	24	Campo de Daroca	40-44	Mujeres	12
Marzo 2013	24	Campo de Daroca	45-49	Hombres	13
Marzo 2013	24	Campo de Daroca	45-49	Mujeres	15
Marzo 2013	24	Campo de Daroca	50-54	Hombres	14
Marzo 2013	24	Campo de Daroca	50-54	Mujeres	17
Marzo 2013	24	Campo de Daroca	55-59	Hombres	20
Marzo 2013	24	Campo de Daroca	55-59	Mujeres	13
Marzo 2013	24	Campo de Daroca	60-64	Hombres	8
Marzo 2013	24	Campo de Daroca	60-64	Mujeres	5
Marzo 2013	25	Jiloca	16-19	Hombres	12
Marzo 2013	25	Jiloca	16-19	Mujeres	4
Marzo 2013	25	Jiloca	20-24	Hombres	37
Marzo 2013	25	Jiloca	20-24	Mujeres	29
Marzo 2013	25	Jiloca	25-29	Hombres	49
Marzo 2013	25	Jiloca	25-29	Mujeres	34
Marzo 2013	25	Jiloca	30-34	Hombres	57
Marzo 2013	25	Jiloca	30-34	Mujeres	48
Marzo 2013	25	Jiloca	35-39	Hombres	54
Marzo 2013	25	Jiloca	35-39	Mujeres	44
Marzo 2013	25	Jiloca	40-44	Hombres	64
Marzo 2013	25	Jiloca	40-44	Mujeres	57
Marzo 2013	25	Jiloca	45-49	Hombres	64
Marzo 2013	25	Jiloca	45-49	Mujeres	45
Marzo 2013	25	Jiloca	50-54	Hombres	57
Marzo 2013	25	Jiloca	50-54	Mujeres	42
Marzo 2013	25	Jiloca	55-59	Hombres	54
Marzo 2013	25	Jiloca	55-59	Mujeres	26
Marzo 2013	25	Jiloca	60-64	Hombres	27
Marzo 2013	25	Jiloca	60-64	Mujeres	17
Marzo 2013	26	Cuencas Mineras	16-19	Hombres	15
Marzo 2013	26	Cuencas Mineras	16-19	Mujeres	12
Marzo 2013	26	Cuencas Mineras	20-24	Hombres	54
Marzo 2013	26	Cuencas Mineras	20-24	Mujeres	61
Marzo 2013	26	Cuencas Mineras	25-29	Hombres	58
Marzo 2013	26	Cuencas Mineras	25-29	Mujeres	48
Marzo 2013	26	Cuencas Mineras	30-34	Hombres	60
Marzo 2013	26	Cuencas Mineras	30-34	Mujeres	53
Marzo 2013	26	Cuencas Mineras	35-39	Hombres	66
Marzo 2013	26	Cuencas Mineras	35-39	Mujeres	53
Marzo 2013	26	Cuencas Mineras	40-44	Hombres	53
Marzo 2013	26	Cuencas Mineras	40-44	Mujeres	48
Marzo 2013	26	Cuencas Mineras	45-49	Hombres	56
Marzo 2013	26	Cuencas Mineras	45-49	Mujeres	63
Marzo 2013	26	Cuencas Mineras	50-54	Hombres	40
Marzo 2013	26	Cuencas Mineras	50-54	Mujeres	35
Marzo 2013	26	Cuencas Mineras	55-59	Hombres	26
Marzo 2013	26	Cuencas Mineras	55-59	Mujeres	34
Marzo 2013	26	Cuencas Mineras	60-64	Hombres	15
Marzo 2013	26	Cuencas Mineras	60-64	Mujeres	13
Marzo 2013	27	Andorra-Sierra de Arcos	16-19	Hombres	15
Marzo 2013	27	Andorra-Sierra de Arcos	16-19	Mujeres	13
Marzo 2013	27	Andorra-Sierra de Arcos	20-24	Hombres	63
Marzo 2013	27	Andorra-Sierra de Arcos	20-24	Mujeres	51
Marzo 2013	27	Andorra-Sierra de Arcos	25-29	Hombres	86
Marzo 2013	27	Andorra-Sierra de Arcos	25-29	Mujeres	64
Marzo 2013	27	Andorra-Sierra de Arcos	30-34	Hombres	103
Marzo 2013	27	Andorra-Sierra de Arcos	30-34	Mujeres	59
Marzo 2013	27	Andorra-Sierra de Arcos	35-39	Hombres	83
Marzo 2013	27	Andorra-Sierra de Arcos	35-39	Mujeres	61
Marzo 2013	27	Andorra-Sierra de Arcos	40-44	Hombres	75
Marzo 2013	27	Andorra-Sierra de Arcos	40-44	Mujeres	56
Marzo 2013	27	Andorra-Sierra de Arcos	45-49	Hombres	90
Marzo 2013	27	Andorra-Sierra de Arcos	45-49	Mujeres	59
Marzo 2013	27	Andorra-Sierra de Arcos	50-54	Hombres	60
Marzo 2013	27	Andorra-Sierra de Arcos	50-54	Mujeres	35
Marzo 2013	27	Andorra-Sierra de Arcos	55-59	Hombres	34
Marzo 2013	27	Andorra-Sierra de Arcos	55-59	Mujeres	27
Marzo 2013	27	Andorra-Sierra de Arcos	60-64	Hombres	14
Marzo 2013	27	Andorra-Sierra de Arcos	60-64	Mujeres	5
Marzo 2013	28	Bajo Aragón	16-19	Hombres	37
Marzo 2013	28	Bajo Aragón	16-19	Mujeres	24
Marzo 2013	28	Bajo Aragón	20-24	Hombres	139
Marzo 2013	28	Bajo Aragón	20-24	Mujeres	113
Marzo 2013	28	Bajo Aragón	25-29	Hombres	192
Marzo 2013	28	Bajo Aragón	25-29	Mujeres	169
Marzo 2013	28	Bajo Aragón	30-34	Hombres	219
Marzo 2013	28	Bajo Aragón	30-34	Mujeres	169
Marzo 2013	28	Bajo Aragón	35-39	Hombres	240
Marzo 2013	28	Bajo Aragón	35-39	Mujeres	208
Marzo 2013	28	Bajo Aragón	40-44	Hombres	194
Marzo 2013	28	Bajo Aragón	40-44	Mujeres	220
Marzo 2013	28	Bajo Aragón	45-49	Hombres	192
Marzo 2013	28	Bajo Aragón	45-49	Mujeres	142
Marzo 2013	28	Bajo Aragón	50-54	Hombres	169
Marzo 2013	28	Bajo Aragón	50-54	Mujeres	114
Marzo 2013	28	Bajo Aragón	55-59	Hombres	126
Marzo 2013	28	Bajo Aragón	55-59	Mujeres	96
Marzo 2013	28	Bajo Aragón	60-64	Hombres	68
Marzo 2013	28	Bajo Aragón	60-64	Mujeres	53
Marzo 2013	29	Comunidad de Teruel	16-19	Hombres	52
Marzo 2013	29	Comunidad de Teruel	16-19	Mujeres	22
Marzo 2013	29	Comunidad de Teruel	20-24	Hombres	215
Marzo 2013	29	Comunidad de Teruel	20-24	Mujeres	193
Marzo 2013	29	Comunidad de Teruel	25-29	Hombres	230
Marzo 2013	29	Comunidad de Teruel	25-29	Mujeres	273
Marzo 2013	29	Comunidad de Teruel	30-34	Hombres	261
Marzo 2013	29	Comunidad de Teruel	30-34	Mujeres	271
Marzo 2013	29	Comunidad de Teruel	35-39	Hombres	254
Marzo 2013	29	Comunidad de Teruel	35-39	Mujeres	249
Marzo 2013	29	Comunidad de Teruel	40-44	Hombres	226
Marzo 2013	29	Comunidad de Teruel	40-44	Mujeres	239
Marzo 2013	29	Comunidad de Teruel	45-49	Hombres	219
Marzo 2013	29	Comunidad de Teruel	45-49	Mujeres	201
Marzo 2013	29	Comunidad de Teruel	50-54	Hombres	168
Marzo 2013	29	Comunidad de Teruel	50-54	Mujeres	168
Marzo 2013	29	Comunidad de Teruel	55-59	Hombres	158
Marzo 2013	29	Comunidad de Teruel	55-59	Mujeres	137
Marzo 2013	29	Comunidad de Teruel	60-64	Hombres	91
Marzo 2013	29	Comunidad de Teruel	60-64	Mujeres	75
Marzo 2013	30	Maestrazgo	16-19	Hombres	5
Marzo 2013	30	Maestrazgo	16-19	Mujeres	3
Marzo 2013	30	Maestrazgo	20-24	Hombres	13
Marzo 2013	30	Maestrazgo	20-24	Mujeres	9
Marzo 2013	30	Maestrazgo	25-29	Hombres	23
Marzo 2013	30	Maestrazgo	25-29	Mujeres	8
Marzo 2013	30	Maestrazgo	30-34	Hombres	11
Marzo 2013	30	Maestrazgo	30-34	Mujeres	12
Marzo 2013	30	Maestrazgo	35-39	Hombres	23
Marzo 2013	30	Maestrazgo	35-39	Mujeres	9
Marzo 2013	30	Maestrazgo	40-44	Hombres	15
Marzo 2013	30	Maestrazgo	40-44	Mujeres	10
Marzo 2013	30	Maestrazgo	45-49	Hombres	13
Marzo 2013	30	Maestrazgo	45-49	Mujeres	16
Marzo 2013	30	Maestrazgo	50-54	Hombres	10
Marzo 2013	30	Maestrazgo	50-54	Mujeres	10
Marzo 2013	30	Maestrazgo	55-59	Hombres	10
Marzo 2013	30	Maestrazgo	55-59	Mujeres	4
Marzo 2013	30	Maestrazgo	60-64	Hombres	4
Marzo 2013	30	Maestrazgo	60-64	Mujeres	6
Marzo 2013	31	Sierra de Albarracín	16-19	Hombres	12
Marzo 2013	31	Sierra de Albarracín	16-19	Mujeres	4
Marzo 2013	31	Sierra de Albarracín	20-24	Hombres	22
Marzo 2013	31	Sierra de Albarracín	20-24	Mujeres	15
Marzo 2013	31	Sierra de Albarracín	25-29	Hombres	17
Marzo 2013	31	Sierra de Albarracín	25-29	Mujeres	20
Marzo 2013	31	Sierra de Albarracín	30-34	Hombres	24
Marzo 2013	31	Sierra de Albarracín	30-34	Mujeres	11
Marzo 2013	31	Sierra de Albarracín	35-39	Hombres	16
Marzo 2013	31	Sierra de Albarracín	35-39	Mujeres	16
Marzo 2013	31	Sierra de Albarracín	40-44	Hombres	16
Marzo 2013	31	Sierra de Albarracín	40-44	Mujeres	18
Marzo 2013	31	Sierra de Albarracín	45-49	Hombres	15
Marzo 2013	31	Sierra de Albarracín	45-49	Mujeres	20
Marzo 2013	31	Sierra de Albarracín	50-54	Hombres	18
Marzo 2013	31	Sierra de Albarracín	50-54	Mujeres	26
Marzo 2013	31	Sierra de Albarracín	55-59	Hombres	18
Marzo 2013	31	Sierra de Albarracín	55-59	Mujeres	6
Marzo 2013	31	Sierra de Albarracín	60-64	Hombres	11
Marzo 2013	31	Sierra de Albarracín	60-64	Mujeres	7
Marzo 2013	32	Gúdar-Javalambre	16-19	Hombres	4
Marzo 2013	32	Gúdar-Javalambre	16-19	Mujeres	4
Marzo 2013	32	Gúdar-Javalambre	20-24	Hombres	19
Marzo 2013	32	Gúdar-Javalambre	20-24	Mujeres	18
Marzo 2013	32	Gúdar-Javalambre	25-29	Hombres	35
Marzo 2013	32	Gúdar-Javalambre	25-29	Mujeres	42
Marzo 2013	32	Gúdar-Javalambre	30-34	Hombres	45
Marzo 2013	32	Gúdar-Javalambre	30-34	Mujeres	36
Marzo 2013	32	Gúdar-Javalambre	35-39	Hombres	51
Marzo 2013	32	Gúdar-Javalambre	35-39	Mujeres	51
Marzo 2013	32	Gúdar-Javalambre	40-44	Hombres	41
Marzo 2013	32	Gúdar-Javalambre	40-44	Mujeres	42
Marzo 2013	32	Gúdar-Javalambre	45-49	Hombres	44
Marzo 2013	32	Gúdar-Javalambre	45-49	Mujeres	51
Marzo 2013	32	Gúdar-Javalambre	50-54	Hombres	45
Marzo 2013	32	Gúdar-Javalambre	50-54	Mujeres	28
Marzo 2013	32	Gúdar-Javalambre	55-59	Hombres	37
Marzo 2013	32	Gúdar-Javalambre	55-59	Mujeres	23
Marzo 2013	32	Gúdar-Javalambre	60-64	Hombres	18
Marzo 2013	32	Gúdar-Javalambre	60-64	Mujeres	20
Marzo 2013	33	Matarraña / Matarranya	16-19	Hombres	3
Marzo 2013	33	Matarraña / Matarranya	16-19	Mujeres	3
Marzo 2013	33	Matarraña / Matarranya	20-24	Hombres	26
Marzo 2013	33	Matarraña / Matarranya	20-24	Mujeres	19
Marzo 2013	33	Matarraña / Matarranya	25-29	Hombres	46
Marzo 2013	33	Matarraña / Matarranya	25-29	Mujeres	23
Marzo 2013	33	Matarraña / Matarranya	30-34	Hombres	49
Marzo 2013	33	Matarraña / Matarranya	30-34	Mujeres	38
Marzo 2013	33	Matarraña / Matarranya	35-39	Hombres	39
Marzo 2013	33	Matarraña / Matarranya	35-39	Mujeres	32
Marzo 2013	33	Matarraña / Matarranya	40-44	Hombres	43
Marzo 2013	33	Matarraña / Matarranya	40-44	Mujeres	23
Marzo 2013	33	Matarraña / Matarranya	45-49	Hombres	37
Marzo 2013	33	Matarraña / Matarranya	45-49	Mujeres	30
Marzo 2013	33	Matarraña / Matarranya	50-54	Hombres	34
Marzo 2013	33	Matarraña / Matarranya	50-54	Mujeres	25
Marzo 2013	33	Matarraña / Matarranya	55-59	Hombres	27
Marzo 2013	33	Matarraña / Matarranya	55-59	Mujeres	17
Marzo 2013	33	Matarraña / Matarranya	60-64	Hombres	20
Marzo 2013	33	Matarraña / Matarranya	60-64	Mujeres	10
Febrero 2013	01	La Jacetania	16-19	Hombres	13
Febrero 2013	01	La Jacetania	16-19	Mujeres	16
Febrero 2013	01	La Jacetania	20-24	Hombres	48
Febrero 2013	01	La Jacetania	20-24	Mujeres	31
Febrero 2013	01	La Jacetania	25-29	Hombres	79
Febrero 2013	01	La Jacetania	25-29	Mujeres	80
Febrero 2013	01	La Jacetania	30-34	Hombres	86
Febrero 2013	01	La Jacetania	30-34	Mujeres	88
Febrero 2013	01	La Jacetania	35-39	Hombres	86
Febrero 2013	01	La Jacetania	35-39	Mujeres	99
Febrero 2013	01	La Jacetania	40-44	Hombres	79
Febrero 2013	01	La Jacetania	40-44	Mujeres	80
Febrero 2013	01	La Jacetania	45-49	Hombres	87
Febrero 2013	01	La Jacetania	45-49	Mujeres	64
Febrero 2013	01	La Jacetania	50-54	Hombres	54
Febrero 2013	01	La Jacetania	50-54	Mujeres	56
Febrero 2013	01	La Jacetania	55-59	Hombres	60
Febrero 2013	01	La Jacetania	55-59	Mujeres	42
Febrero 2013	01	La Jacetania	60-64	Hombres	20
Febrero 2013	01	La Jacetania	60-64	Mujeres	23
Febrero 2013	02	Alto Gállego	16-19	Hombres	5
Febrero 2013	02	Alto Gállego	16-19	Mujeres	8
Febrero 2013	02	Alto Gállego	20-24	Hombres	34
Febrero 2013	02	Alto Gállego	20-24	Mujeres	27
Febrero 2013	02	Alto Gállego	25-29	Hombres	56
Febrero 2013	02	Alto Gállego	25-29	Mujeres	44
Febrero 2013	02	Alto Gállego	30-34	Hombres	92
Febrero 2013	02	Alto Gállego	30-34	Mujeres	68
Febrero 2013	02	Alto Gállego	35-39	Hombres	80
Febrero 2013	02	Alto Gállego	35-39	Mujeres	71
Febrero 2013	02	Alto Gállego	40-44	Hombres	77
Febrero 2013	02	Alto Gállego	40-44	Mujeres	60
Febrero 2013	02	Alto Gállego	45-49	Hombres	76
Febrero 2013	02	Alto Gállego	45-49	Mujeres	56
Febrero 2013	02	Alto Gállego	50-54	Hombres	71
Febrero 2013	02	Alto Gállego	50-54	Mujeres	39
Febrero 2013	02	Alto Gállego	55-59	Hombres	66
Febrero 2013	02	Alto Gállego	55-59	Mujeres	43
Febrero 2013	02	Alto Gállego	60-64	Hombres	47
Febrero 2013	02	Alto Gállego	60-64	Mujeres	30
Febrero 2013	03	Sobrarbe	16-19	Mujeres	1
Febrero 2013	03	Sobrarbe	20-24	Hombres	12
Febrero 2013	03	Sobrarbe	20-24	Mujeres	16
Febrero 2013	03	Sobrarbe	25-29	Hombres	28
Febrero 2013	03	Sobrarbe	25-29	Mujeres	29
Febrero 2013	03	Sobrarbe	30-34	Hombres	29
Febrero 2013	03	Sobrarbe	30-34	Mujeres	36
Febrero 2013	03	Sobrarbe	35-39	Hombres	41
Febrero 2013	03	Sobrarbe	35-39	Mujeres	53
Febrero 2013	03	Sobrarbe	40-44	Hombres	29
Febrero 2013	03	Sobrarbe	40-44	Mujeres	34
Febrero 2013	03	Sobrarbe	45-49	Hombres	47
Febrero 2013	03	Sobrarbe	45-49	Mujeres	23
Febrero 2013	03	Sobrarbe	50-54	Hombres	33
