Mes (código)	Mes y año	Municipio nombre	Municipio código	Sexo	Nacionalidad	Afiliaciones en alta
202009	Septiembre 2020	Cedrillas	44074	Hombres	Extranjeros no comunitarios	16
202009	Septiembre 2020	Cedrillas	44074	Mujeres	Extranjeros no comunitarios	6
202009	Septiembre 2020	Cedrillas	44074	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Celadas	44075	Hombres	Españoles	44
202009	Septiembre 2020	Celadas	44075	Mujeres	Españoles	18
202009	Septiembre 2020	Celadas	44075	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Celadas	44075	Hombres	Extranjeros no comunitarios	6
202009	Septiembre 2020	Cella	44076	Hombres	Españoles	643
202009	Septiembre 2020	Cella	44076	Mujeres	Españoles	296
202009	Septiembre 2020	Cella	44076	Hombres	Extranjeros comunitarios (UE-28)	15
202009	Septiembre 2020	Cella	44076	Mujeres	Extranjeros comunitarios (UE-28)	54
202009	Septiembre 2020	Cella	44076	Hombres	Extranjeros no comunitarios	28
202009	Septiembre 2020	Cella	44076	Mujeres	Extranjeros no comunitarios	13
202009	Septiembre 2020	Cella	44076	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cella	44076	Mujeres	Extranjeros comunitarios (UE-28)	5
202009	Septiembre 2020	Cerollera (La)	44077	Hombres	Españoles	8
202009	Septiembre 2020	Cerollera (La)	44077	Mujeres	Españoles	7
202009	Septiembre 2020	Cerollera (La)	44077	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cerollera (La)	44077	Mujeres	Extranjeros no comunitarios	3
202009	Septiembre 2020	Cerollera (La)	44077	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cerollera (La)	44077	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cervera de la Cañada	50079	Hombres	Españoles	50
202009	Septiembre 2020	Cervera de la Cañada	50079	Mujeres	Españoles	9
202009	Septiembre 2020	Cervera de la Cañada	50079	Hombres	Extranjeros comunitarios (UE-28)	14
202009	Septiembre 2020	Cervera de la Cañada	50079	Mujeres	Extranjeros comunitarios (UE-28)	11
202009	Septiembre 2020	Cervera de la Cañada	50079	Hombres	Extranjeros no comunitarios	10
202009	Septiembre 2020	Cervera de la Cañada	50079	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cervera de la Cañada	50079	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cerveruela	50080	Hombres	Españoles	2
202009	Septiembre 2020	Cerveruela	50080	Mujeres	Españoles	6
202009	Septiembre 2020	Cetina	50081	Hombres	Españoles	76
202009	Septiembre 2020	Cetina	50081	Mujeres	Españoles	39
202009	Septiembre 2020	Cetina	50081	Hombres	Extranjeros comunitarios (UE-28)	8
202009	Septiembre 2020	Cetina	50081	Mujeres	Extranjeros comunitarios (UE-28)	11
202009	Septiembre 2020	Cetina	50081	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cetina	50081	Mujeres	Extranjeros no comunitarios	4
202009	Septiembre 2020	Cetina	50081	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Chalamera	22094	Hombres	Españoles	25
202009	Septiembre 2020	Chalamera	22094	Mujeres	Españoles	6
202009	Septiembre 2020	Chalamera	22094	Hombres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Chalamera	22094	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Chimillas	22096	Hombres	Españoles	39
202009	Septiembre 2020	Chimillas	22096	Mujeres	Españoles	80
202009	Septiembre 2020	Chimillas	22096	Mujeres	No consta	1
202009	Septiembre 2020	Chimillas	22096	Mujeres	Extranjeros comunitarios (UE-28)	4
202009	Septiembre 2020	Chimillas	22096	Hombres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Chimillas	22096	Mujeres	Extranjeros no comunitarios	11
202009	Septiembre 2020	Chimillas	22096	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Chimillas	22096	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Chiprana	50092	Hombres	Españoles	105
202009	Septiembre 2020	Chiprana	50092	Mujeres	Españoles	61
202009	Septiembre 2020	Chiprana	50092	Mujeres	No consta	1
202009	Septiembre 2020	Chiprana	50092	Hombres	Extranjeros comunitarios (UE-28)	9
202009	Septiembre 2020	Chiprana	50092	Mujeres	Extranjeros comunitarios (UE-28)	61
202009	Septiembre 2020	Chiprana	50092	Hombres	Extranjeros no comunitarios	87
202009	Septiembre 2020	Chiprana	50092	Mujeres	Extranjeros no comunitarios	16
202009	Septiembre 2020	Chiprana	50092	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Chodes	50093	Hombres	Españoles	10
202009	Septiembre 2020	Chodes	50093	Mujeres	Españoles	4
202009	Septiembre 2020	Chodes	50093	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Chía	22095	Hombres	Españoles	8
202009	Septiembre 2020	Chía	22095	Mujeres	Españoles	6
202009	Septiembre 2020	Chía	22095	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cimballa	50082	Hombres	Españoles	10
202009	Septiembre 2020	Cimballa	50082	Mujeres	Españoles	4
202009	Septiembre 2020	Cimballa	50082	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cimballa	50082	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cimballa	50082	Hombres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cinco Olivas	50083	Hombres	Españoles	1
202009	Septiembre 2020	Cinco Olivas	50083	Mujeres	Españoles	6
202009	Septiembre 2020	Cinco Olivas	50083	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cinco Olivas	50083	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Clarés de Ribota	50084	Hombres	Españoles	8
202009	Septiembre 2020	Clarés de Ribota	50084	Mujeres	Españoles	1
202009	Septiembre 2020	Codo	50085	Hombres	Españoles	17
202009	Septiembre 2020	Codo	50085	Mujeres	Españoles	11
202009	Septiembre 2020	Codo	50085	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Codos	50086	Hombres	Españoles	36
202009	Septiembre 2020	Codos	50086	Mujeres	Españoles	39
202009	Septiembre 2020	Codos	50086	Hombres	Extranjeros comunitarios (UE-28)	4
202009	Septiembre 2020	Codos	50086	Mujeres	Extranjeros comunitarios (UE-28)	5
202009	Septiembre 2020	Codos	50086	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Codos	50086	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Codos	50086	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Codoñera (La)	44080	Hombres	Españoles	78
202009	Septiembre 2020	Codoñera (La)	44080	Mujeres	Españoles	30
202009	Septiembre 2020	Codoñera (La)	44080	Hombres	Extranjeros comunitarios (UE-28)	5
202009	Septiembre 2020	Codoñera (La)	44080	Mujeres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Codoñera (La)	44080	Hombres	Extranjeros no comunitarios	4
202009	Septiembre 2020	Colungo	22090	Hombres	Españoles	14
202009	Septiembre 2020	Colungo	22090	Mujeres	Españoles	6
202009	Septiembre 2020	Colungo	22090	Hombres	Extranjeros comunitarios (UE-28)	7
202009	Septiembre 2020	Colungo	22090	Mujeres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Colungo	22090	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Contamina	50087	Hombres	Españoles	3
202009	Septiembre 2020	Contamina	50087	Mujeres	Españoles	3
202009	Septiembre 2020	Contamina	50087	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Corbalán	44082	Hombres	Españoles	7
202009	Septiembre 2020	Corbalán	44082	Mujeres	Españoles	3
202009	Septiembre 2020	Corbalán	44082	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cortes de Aragón	44084	Hombres	Españoles	10
202009	Septiembre 2020	Cortes de Aragón	44084	Mujeres	Españoles	6
202009	Septiembre 2020	Cosa	44085	Hombres	Españoles	8
202009	Septiembre 2020	Cosa	44085	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cosuenda	50088	Hombres	Españoles	35
202009	Septiembre 2020	Cosuenda	50088	Mujeres	Españoles	23
202009	Septiembre 2020	Cosuenda	50088	Hombres	Extranjeros comunitarios (UE-28)	7
202009	Septiembre 2020	Cosuenda	50088	Mujeres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cosuenda	50088	Hombres	Extranjeros no comunitarios	3
202009	Septiembre 2020	Cosuenda	50088	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cosuenda	50088	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cretas	44086	Hombres	Españoles	87
202009	Septiembre 2020	Cretas	44086	Mujeres	Españoles	51
202009	Septiembre 2020	Cretas	44086	Hombres	Extranjeros comunitarios (UE-28)	8
202009	Septiembre 2020	Cretas	44086	Mujeres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cretas	44086	Hombres	Extranjeros no comunitarios	5
202009	Septiembre 2020	Cretas	44086	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cretas	44086	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cretas	44086	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Cretas	44086	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Crivillén	44087	Hombres	Españoles	9
202009	Septiembre 2020	Crivillén	44087	Mujeres	Españoles	6
202009	Septiembre 2020	Crivillén	44087	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Crivillén	44087	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cuarte de Huerva	50089	Hombres	Españoles	3577
202009	Septiembre 2020	Cuarte de Huerva	50089	Mujeres	Españoles	2089
202009	Septiembre 2020	Cuarte de Huerva	50089	Hombres	Extranjeros comunitarios (UE-28)	303
202009	Septiembre 2020	Cuarte de Huerva	50089	Mujeres	Extranjeros comunitarios (UE-28)	165
202009	Septiembre 2020	Cuarte de Huerva	50089	Hombres	Extranjeros no comunitarios	221
202009	Septiembre 2020	Cuarte de Huerva	50089	Mujeres	Extranjeros no comunitarios	131
202009	Septiembre 2020	Cuarte de Huerva	50089	Hombres	Extranjeros comunitarios (UE-28)	46
202009	Septiembre 2020	Cuarte de Huerva	50089	Mujeres	Extranjeros comunitarios (UE-28)	38
202009	Septiembre 2020	Cuarte de Huerva	50089	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cuarte de Huerva	50089	Mujeres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cuba (La)	44088	Hombres	Españoles	5
202009	Septiembre 2020	Cuba (La)	44088	Mujeres	Españoles	4
202009	Septiembre 2020	Cuba (La)	44088	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cuba (La)	44088	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cubel	50090	Hombres	Españoles	32
202009	Septiembre 2020	Cubel	50090	Mujeres	Españoles	17
202009	Septiembre 2020	Cubel	50090	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cubel	50090	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cubla	44089	Hombres	Españoles	2
202009	Septiembre 2020	Cubla	44089	Mujeres	Españoles	1
202009	Septiembre 2020	Cubla	44089	Hombres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cucalón	44090	Hombres	Españoles	9
202009	Septiembre 2020	Cucalón	44090	Mujeres	Españoles	5
202009	Septiembre 2020	Cucalón	44090	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Cucalón	44090	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Cuerlas (Las)	50091	Hombres	Españoles	15
202009	Septiembre 2020	Cuerlas (Las)	50091	Mujeres	Españoles	4
202009	Septiembre 2020	Cuerlas (Las)	50091	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Cuerlas (Las)	50091	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Cuervo (El)	44092	Hombres	Españoles	6
202009	Septiembre 2020	Cuervo (El)	44092	Mujeres	Españoles	2
202009	Septiembre 2020	Cuervo (El)	44092	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Cuevas de Almudén	44093	Hombres	Españoles	9
202009	Septiembre 2020	Cuevas de Almudén	44093	Mujeres	Españoles	9
202009	Septiembre 2020	Cuevas de Almudén	44093	Hombres	Extranjeros no comunitarios	9
202009	Septiembre 2020	Cuevas Labradas	44094	Hombres	Españoles	8
202009	Septiembre 2020	Cuevas Labradas	44094	Mujeres	Españoles	5
202009	Septiembre 2020	Daroca	50094	Hombres	Españoles	464
202009	Septiembre 2020	Daroca	50094	Mujeres	Españoles	338
202009	Septiembre 2020	Daroca	50094	Hombres	No consta	1
202009	Septiembre 2020	Daroca	50094	Hombres	Extranjeros comunitarios (UE-28)	47
202009	Septiembre 2020	Daroca	50094	Mujeres	Extranjeros comunitarios (UE-28)	38
202009	Septiembre 2020	Daroca	50094	Hombres	Extranjeros no comunitarios	68
202009	Septiembre 2020	Daroca	50094	Mujeres	Extranjeros no comunitarios	24
202009	Septiembre 2020	Daroca	50094	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Daroca	50094	Mujeres	Extranjeros comunitarios (UE-28)	4
202009	Septiembre 2020	Ejea de los Caballeros	50095	Hombres	Españoles	3752
202009	Septiembre 2020	Ejea de los Caballeros	50095	Mujeres	Españoles	2477
202009	Septiembre 2020	Ejea de los Caballeros	50095	Hombres	Extranjeros comunitarios (UE-28)	384
202009	Septiembre 2020	Ejea de los Caballeros	50095	Mujeres	Extranjeros comunitarios (UE-28)	278
202009	Septiembre 2020	Ejea de los Caballeros	50095	Hombres	Extranjeros no comunitarios	777
202009	Septiembre 2020	Ejea de los Caballeros	50095	Mujeres	Extranjeros no comunitarios	246
202009	Septiembre 2020	Ejea de los Caballeros	50095	Hombres	Extranjeros comunitarios (UE-28)	42
202009	Septiembre 2020	Ejea de los Caballeros	50095	Mujeres	Extranjeros comunitarios (UE-28)	26
202009	Septiembre 2020	Ejea de los Caballeros	50095	Hombres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Ejea de los Caballeros	50095	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Ejulve	44096	Hombres	Españoles	19
202009	Septiembre 2020	Ejulve	44096	Mujeres	Españoles	13
202009	Septiembre 2020	Ejulve	44096	Hombres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Ejulve	44096	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Ejulve	44096	Hombres	Extranjeros no comunitarios	3
202009	Septiembre 2020	Ejulve	44096	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Embid de Ariza	50096	Hombres	Españoles	7
202009	Septiembre 2020	Embid de Ariza	50096	Mujeres	Españoles	1
202009	Septiembre 2020	Encinacorba	50098	Hombres	Españoles	12
202009	Septiembre 2020	Encinacorba	50098	Mujeres	Españoles	6
202009	Septiembre 2020	Encinacorba	50098	Hombres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Encinacorba	50098	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Encinacorba	50098	Hombres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Encinacorba	50098	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Erla	50100	Hombres	Españoles	66
202009	Septiembre 2020	Erla	50100	Mujeres	Españoles	22
202009	Septiembre 2020	Erla	50100	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Erla	50100	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Escatrón	50101	Hombres	Españoles	162
202009	Septiembre 2020	Escatrón	50101	Mujeres	Españoles	107
202009	Septiembre 2020	Escatrón	50101	Hombres	Extranjeros comunitarios (UE-28)	6
202009	Septiembre 2020	Escatrón	50101	Mujeres	Extranjeros comunitarios (UE-28)	7
202009	Septiembre 2020	Escatrón	50101	Hombres	Extranjeros no comunitarios	9
202009	Septiembre 2020	Escatrón	50101	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Escatrón	50101	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Escatrón	50101	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Escorihuela	44097	Hombres	Españoles	16
202009	Septiembre 2020	Escorihuela	44097	Mujeres	Españoles	7
202009	Septiembre 2020	Escucha	44099	Hombres	Españoles	123
202009	Septiembre 2020	Escucha	44099	Mujeres	Españoles	64
202009	Septiembre 2020	Escucha	44099	Hombres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Escucha	44099	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Escucha	44099	Hombres	Extranjeros no comunitarios	7
202009	Septiembre 2020	Escucha	44099	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Esplús	22099	Hombres	Españoles	250
202009	Septiembre 2020	Esplús	22099	Mujeres	Españoles	144
202009	Septiembre 2020	Esplús	22099	Hombres	Extranjeros comunitarios (UE-28)	19
202009	Septiembre 2020	Esplús	22099	Mujeres	Extranjeros comunitarios (UE-28)	13
202009	Septiembre 2020	Esplús	22099	Hombres	Extranjeros no comunitarios	41
202009	Septiembre 2020	Esplús	22099	Mujeres	Extranjeros no comunitarios	4
202009	Septiembre 2020	Esplús	22099	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Esplús	22099	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Esplús	22099	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Estada	22102	Hombres	Españoles	26
202009	Septiembre 2020	Estada	22102	Mujeres	Españoles	8
202009	Septiembre 2020	Estada	22102	Hombres	Extranjeros comunitarios (UE-28)	4
202009	Septiembre 2020	Estada	22102	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Estada	22102	Hombres	Extranjeros no comunitarios	6
202009	Septiembre 2020	Estada	22102	Mujeres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Estada	22102	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Estadilla	22103	Hombres	Españoles	142
202009	Septiembre 2020	Estadilla	22103	Mujeres	Españoles	65
202009	Septiembre 2020	Estadilla	22103	Hombres	Extranjeros comunitarios (UE-28)	13
202009	Septiembre 2020	Estadilla	22103	Mujeres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Estadilla	22103	Hombres	Extranjeros no comunitarios	13
202009	Septiembre 2020	Estadilla	22103	Mujeres	Extranjeros no comunitarios	6
202009	Septiembre 2020	Estadilla	22103	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Estercuel	44100	Hombres	Españoles	14
202009	Septiembre 2020	Estercuel	44100	Mujeres	Españoles	14
202009	Septiembre 2020	Estercuel	44100	Hombres	Extranjeros comunitarios (UE-28)	1
202009	Septiembre 2020	Estercuel	44100	Hombres	Extranjeros no comunitarios	2
202009	Septiembre 2020	Estercuel	44100	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Estopiñán del Castillo	22105	Hombres	Españoles	31
202009	Septiembre 2020	Estopiñán del Castillo	22105	Mujeres	Españoles	14
202009	Septiembre 2020	Estopiñán del Castillo	22105	Hombres	Extranjeros comunitarios (UE-28)	6
202009	Septiembre 2020	Estopiñán del Castillo	22105	Mujeres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Estopiñán del Castillo	22105	Hombres	Extranjeros no comunitarios	8
202009	Septiembre 2020	Estopiñán del Castillo	22105	Mujeres	Extranjeros no comunitarios	1
202009	Septiembre 2020	Fabara	50102	Hombres	Españoles	188
202009	Septiembre 2020	Fabara	50102	Mujeres	Españoles	124
202009	Septiembre 2020	Fabara	50102	Hombres	Extranjeros comunitarios (UE-28)	23
202009	Septiembre 2020	Fabara	50102	Mujeres	Extranjeros comunitarios (UE-28)	22
202009	Septiembre 2020	Fabara	50102	Hombres	Extranjeros no comunitarios	41
202009	Septiembre 2020	Fabara	50102	Mujeres	Extranjeros no comunitarios	6
202009	Septiembre 2020	Fabara	50102	Hombres	Extranjeros comunitarios (UE-28)	3
202009	Septiembre 2020	Fabara	50102	Mujeres	Extranjeros comunitarios (UE-28)	2
202009	Septiembre 2020	Fago	22106	Hombres	Españoles	3
202009	Septiembre 2020	Fago	22106	Mujeres	Españoles	2
202009	Septiembre 2020	Fanlo	22107	Hombres	Españoles	12
202009	Septiembre 2020	Fanlo	22107	Mujeres	Españoles	3
202009	Septiembre 2020	Fanlo	22107	Mujeres	Extranjeros comunitarios (UE-28)	1
