Comarca código	Comarca nombre	Año	Sistema de cultivo	Total (A+B+C+D+E+F+G)	(A) CEREALES. Total	Trigo	Cebada	Avena	Centeno	Trigo escaña o Escaña	Tranquillón o Morcajo	Arroz	Maíz	Sorgo	Mijo y Panizo	Alpiste	Otros cereales	Triticale	Trigo espelta o Espelta	Mezcla de cereales	(B) LEGUMINOSAS. Total	Judías secas	Habas secas	Lentejas	Garbanzos	Guisantes secos	Veza	Almortas	Altramuz	Alhova	Yeros	Otras leguminosas	(C) TUBÉRCULOS. Total	Patata temprana	Patata media estación	Patata tardía	Chufa	(D) CULTIVOS INDUSTRIALES. Total	Cáñamo textil	Remolacha	Lino textil	Lino oleaginoso	Cominos	Girasol	Soja	Pimiento para pimentón	Cártamo	Azafrán	Otros cultivos industriales	Colza	Lavanda y lavandín	(E) FLORES Y ORNAMENTALES. Total	(F) FORRAJES. Total	Maíz forrajero	Sorgo forrajero	Vallico	Otras gramíneas forrajeras	Alfalfa	Trébol	Esparceta	Veza forrajera	Zulla	Habas forrajeras	Nabo forrajero	Remolacha forrajera	Praderas polifitas	Calabaza forrajera	Cardo y Otras	(G) HORTALIZAS. Total	Col y Repollo	Berza	Espárragos	Apio	Lechuga	Escarola	Espinacas	Acelga	Cardo	Achicoria verde	Sandía	Melón	Calabazas y Calabacín	Pepino	Pepinillo	Berenjena	Tomates	Pimiento	Fresa y Fresón	Alcachofa	Coliflor	Ajo	Cebolla	Cebolleta	Puerros	Remolacha de mesa	Zanahoria	Rábano	Nabo y Otras	Judías verdes	Guisantes verdes	Habas verdes	Setas	Otras hortalizas	Mezcla de hortalizas	Endivias	Borraja
24	Campo de Daroca	2015	Regadío	1439,0	1243,0	361,0	784,0	2,0	1,0	0,0	0,0	0,0	92,0	0,0	0,0	0,0	1,0	2,0	0,0	0,0	7,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	55,0	5,0	39,0	11,0	0,0	37,0	0,0	0,0	0,0	0,0	0,0	37,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	22,0	0,0	7,0	0,0	10,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	54,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	48,0	0,0	0,0	0,0
24	Campo de Daroca	2015	Secano	42694,0	36491,0	12054,0	18435,0	176,0	2547,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	2549,0	728,0	0,0	0,0	746,0	0,0	0,0	10,0	1,0	347,0	308,0	0,0	0,0	0,0	80,0	0,0	6,0	0,0	5,0	1,0	0,0	3778,0	0,0	0,0	0,0	0,0	0,0	3685,0	0,0	0,0	0,0	0,0	93,0	0,0	0,0	0,0	1673,0	0,0	0,0	0,0	0,0	461,0	0,0	1122,0	0,0	0,0	0,0	0,0	0,0	76,0	0,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
25	Jiloca	2015	Regadío	5112,0	4635,0	347,0	2666,0	75,0	237,0	0,0	0,0	0,0	796,0	0,0	0,0	0,0	239,0	275,0	0,0	0,0	29,0	0,0	0,0	0,0	0,0	3,0	26,0	0,0	0,0	0,0	0,0	0,0	64,0	0,0	5,0	59,0	0,0	153,0	0,0	0,0	0,0	0,0	0,0	148,0	0,0	0,0	0,0	1,0	0,0	4,0	0,0	0,0	216,0	0,0	0,0	1,0	6,0	186,0	0,0	22,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	15,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
25	Jiloca	2015	Secano	61003,0	52982,0	9573,0	30894,0	505,0	4166,0	14,0	0,0	0,0	16,0	0,0	0,0	0,0	4178,0	3636,0	0,0	0,0	588,0	0,0	0,0	0,0	0,0	287,0	140,0	0,0	0,0	0,0	161,0	0,0	2,0	0,0	0,0	2,0	0,0	2501,0	0,0	0,0	0,0	0,0	0,0	2467,0	0,0	0,0	0,0	7,0	0,0	27,0	0,0	0,0	4923,0	0,0	0,0	0,0	0,0	2576,0	0,0	2340,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	7,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2015	Regadío	486,0	440,0	150,0	246,0	13,0	6,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	6,0	11,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	40,0	0,0	0,0	0,0	0,0	14,0	0,0	26,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
26	Cuencas Mineras	2015	Secano	15958,0	14246,0	4913,0	7254,0	258,0	435,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	435,0	950,0	0,0	0,0	88,0	0,0	0,0	0,0	0,0	24,0	42,0	0,0	0,0	0,0	22,0	0,0	13,0	0,0	0,0	13,0	0,0	81,0	0,0	0,0	0,0	0,0	0,0	81,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1529,0	0,0	0,0	0,0	104,0	605,0	0,0	820,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2015	Regadío	200,0	170,0	19,0	112,0	10,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	5,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	28,0	0,0	0,0	3,0	0,0	23,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
27	Andorra-Sierra de Arcos	2015	Secano	6542,0	6286,0	423,0	4338,0	1201,0	40,0	0,0	29,0	0,0	0,0	0,0	0,0	0,0	40,0	215,0	0,0	0,0	60,0	0,0	0,0	0,0	0,0	14,0	46,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	195,0	0,0	0,0	0,0	0,0	117,0	0,0	77,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2015	Regadío	5192,0	3808,0	551,0	1826,0	54,0	0,0	0,0	0,0	47,0	1271,0	41,0	0,0	0,0	0,0	18,0	0,0	0,0	96,0	0,0	0,0	0,0	0,0	40,0	55,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	0,0	1,0	0,0	97,0	0,0	0,0	0,0	0,0	0,0	43,0	0,0	0,0	0,0	0,0	0,0	54,0	0,0	0,0	1152,0	0,0	0,0	53,0	26,0	1072,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	38,0	0,0	0,0	15,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	1,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	11,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0
28	Bajo Aragón	2015	Secano	13238,0	12985,0	1198,0	9897,0	1646,0	56,0	0,0	0,0	0,0	7,0	1,0	0,0	0,0	29,0	151,0	0,0	0,0	156,0	0,0	0,0	0,0	0,0	0,0	131,0	0,0	0,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	97,0	0,0	0,0	4,0	0,0	66,0	0,0	26,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2015	Regadío	6146,0	5659,0	1297,0	2652,0	79,0	212,0	0,0	0,0	0,0	951,0	2,0	0,0	0,0	205,0	261,0	0,0	0,0	15,0	0,0	0,0	0,0	1,0	8,0	2,0	0,0	0,0	0,0	4,0	0,0	62,0	0,0	0,0	62,0	0,0	92,0	2,0	0,0	0,0	0,0	0,0	77,0	0,0	0,0	0,0	0,0	3,0	0,0	10,0	2,0	313,0	0,0	0,0	1,0	2,0	258,0	0,0	52,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0
29	Comunidad de Teruel	2015	Secano	55378,0	51906,0	13573,0	24518,0	1348,0	3736,0	259,0	1,0	0,0	14,0	13,0	0,0	0,0	3831,0	4613,0	0,0	0,0	296,0	0,0	0,0	2,0	0,0	40,0	152,0	0,0	0,0	0,0	102,0	0,0	9,0	0,0	0,0	9,0	0,0	839,0	0,0	0,0	0,0	0,0	0,0	601,0	0,0	0,0	177,0	2,0	39,0	15,0	5,0	0,0	2328,0	0,0	0,0	0,0	10,0	458,0	0,0	1856,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2015	Regadío	267,0	233,0	35,0	161,0	24,0	3,0	0,0	0,0	0,0	1,0	6,0	0,0	0,0	3,0	0,0	0,0	0,0	10,0	0,0	0,0	0,0	0,0	2,0	8,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	2,0	0,0	14,0	0,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
30	Maestrazgo	2015	Secano	4835,0	3939,0	886,0	1458,0	602,0	429,0	0,0	0,0	0,0	1,0	6,0	0,0	0,0	440,0	117,0	0,0	0,0	76,0	0,0	0,0	0,0	0,0	2,0	74,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	798,0	0,0	0,0	4,0	38,0	224,0	0,0	462,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	69,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2015	Regadío	286,0	222,0	136,0	37,0	15,0	2,0	0,0	0,0	0,0	29,0	0,0	0,0	0,0	2,0	1,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	26,0	0,0	0,0	26,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	35,0	0,0	0,0	7,0	0,0	24,0	0,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
31	Sierra de Albarracín	2015	Secano	8716,0	7948,0	4002,0	1851,0	233,0	446,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	446,0	962,0	0,0	0,0	94,0	0,0	0,0	0,0	0,0	2,0	38,0	0,0	0,0	0,0	54,0	0,0	20,0	0,0	0,0	20,0	0,0	69,0	0,0	0,0	0,0	0,0	0,0	69,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	585,0	0,0	0,0	0,0	0,0	385,0	0,0	199,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2015	Regadío	551,0	366,0	63,0	172,0	55,0	27,0	0,0	0,0	0,0	28,0	3,0	0,0	0,0	17,0	1,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	133,0	0,0	0,0	0,0	4,0	45,0	0,0	58,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	26,0	43,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
32	Gúdar-Javalambre	2015	Secano	8682,0	6805,0	1812,0	2512,0	1081,0	509,0	0,0	0,0	0,0	113,0	21,0	0,0	0,0	520,0	237,0	0,0	0,0	243,0	0,0	0,0	0,0	0,0	0,0	183,0	0,0	0,0	0,0	60,0	0,0	9,0	0,0	0,0	9,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	9,0	0,0	1614,0	0,0	0,0	6,0	20,0	264,0	0,0	973,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	351,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2015	Regadío	115,0	89,0	8,0	57,0	13,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	10,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	3,0	0,0	0,0	3,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	15,0	0,0	0,0	5,0	0,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0
33	Matarraña / Matarranya	2015	Secano	3043,0	2816,0	313,0	2114,0	308,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	77,0	0,0	0,0	124,0	0,0	0,0	0,0	0,0	5,0	119,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	1,0	0,0	100,0	0,0	0,0	3,0	6,0	45,0	0,0	25,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	21,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	0,0	0,0	0,0	0,0
