Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
44003	Aguatón	2015	8	PP	3,0
44004	Aguaviva	2007	1	PSOE	136,0
44004	Aguaviva	2007	2	PP	15,0
44004	Aguaviva	2007	3	PAR	233,0
44004	Aguaviva	2011	1	PP	7,0
44004	Aguaviva	2011	2	PSOE	177,0
44004	Aguaviva	2011	3	PAR	218,0
44004	Aguaviva	2015	5	PAR	143,0
44004	Aguaviva	2015	8	PP	32,0
44004	Aguaviva	2015	45	G:IU-LV	165,0
44005	Aguilar del Alfambra	2007	1	PSOE	41,0
44005	Aguilar del Alfambra	2007	2	PP	1,0
44005	Aguilar del Alfambra	2007	3	PAR	0,0
44005	Aguilar del Alfambra	2011	1	PP	23,0
44005	Aguilar del Alfambra	2011	2	PSOE	24,0
44005	Aguilar del Alfambra	2011	3	PAR	15,0
44005	Aguilar del Alfambra	2015	5	PAR	23,0
44005	Aguilar del Alfambra	2015	6	PSOE	14,0
44005	Aguilar del Alfambra	2015	8	PP	25,0
44006	Alacón	2007	1	PSOE	134,0
44006	Alacón	2007	2	PP	149,0
44006	Alacón	2011	2	PSOE	112,0
44006	Alacón	2011	3	PAR	119,0
44006	Alacón	2015	5	PAR	70,0
44006	Alacón	2015	6	PSOE	100,0
44007	Alba	2007	1	PSOE	48,0
44007	Alba	2007	2	PP	98,0
44007	Alba	2007	3	PAR	26,0
44007	Alba	2011	1	PP	90,0
44007	Alba	2011	2	PSOE	26,0
44007	Alba	2011	3	PAR	40,0
44007	Alba	2011	4	CHA	10,0
44007	Alba	2015	5	PAR	35,0
44007	Alba	2015	6	PSOE	39,0
44007	Alba	2015	7	CHA	14,0
44007	Alba	2015	8	PP	59,0
44008	Albalate del Arzobispo	2007	1	PSOE	841,0
44008	Albalate del Arzobispo	2007	2	PP	257,0
44008	Albalate del Arzobispo	2007	3	PAR	28,0
44008	Albalate del Arzobispo	2007	4	CHA	396,0
44008	Albalate del Arzobispo	2011	1	PP	368,0
44008	Albalate del Arzobispo	2011	2	PSOE	682,0
44008	Albalate del Arzobispo	2011	3	PAR	118,0
44008	Albalate del Arzobispo	2011	4	CHA	163,0
44008	Albalate del Arzobispo	2015	5	PAR	107,0
44008	Albalate del Arzobispo	2015	6	PSOE	674,0
44008	Albalate del Arzobispo	2015	8	PP	319,0
44009	Albarracín	2007	1	PSOE	232,0
44009	Albarracín	2007	2	PP	149,0
44009	Albarracín	2007	3	PAR	244,0
44009	Albarracín	2007	4	CHA	9,0
44009	Albarracín	2011	1	PP	126,0
44009	Albarracín	2011	2	PSOE	183,0
44009	Albarracín	2011	3	PAR	283,0
44009	Albarracín	2011	4	CHA	13,0
44009	Albarracín	2015	5	PAR	224,0
44009	Albarracín	2015	6	PSOE	155,0
44009	Albarracín	2015	7	CHA	165,0
44009	Albarracín	2015	8	PP	58,0
44010	Albentosa	2007	1	PSOE	74,0
44010	Albentosa	2007	2	PP	53,0
44010	Albentosa	2007	3	PAR	33,0
44010	Albentosa	2011	1	PP	58,0
44010	Albentosa	2011	2	PSOE	86,0
44010	Albentosa	2011	3	PAR	26,0
44010	Albentosa	2015	5	PAR	26,0
44010	Albentosa	2015	6	PSOE	87,0
44010	Albentosa	2015	8	PP	42,0
44011	Alcaine	2007	1	PSOE	47,0
44011	Alcaine	2007	2	PP	3,0
44011	Alcaine	2011	1	PP	4,0
44011	Alcaine	2011	2	PSOE	30,0
44011	Alcaine	2011	5	IU	6,0
44011	Alcaine	2015	5	PAR	26,0
44011	Alcaine	2015	6	PSOE	16,0
44012	Alcalá de la Selva	2007	1	PSOE	118,0
44012	Alcalá de la Selva	2007	2	PP	82,0
44012	Alcalá de la Selva	2007	3	PAR	113,0
44012	Alcalá de la Selva	2011	1	PP	85,0
44012	Alcalá de la Selva	2011	2	PSOE	119,0
44012	Alcalá de la Selva	2011	3	PAR	118,0
44012	Alcalá de la Selva	2011	39	LVE	3,0
44012	Alcalá de la Selva	2015	5	PAR	111,0
44012	Alcalá de la Selva	2015	6	PSOE	71,0
44012	Alcalá de la Selva	2015	8	PP	123,0
44012	Alcalá de la Selva	2015	39	G:IU-LV	6,0
44013	Alcañiz	2007	1	PSOE	1949,0
44013	Alcañiz	2007	2	PP	1999,0
44013	Alcañiz	2007	3	PAR	1657,0
44013	Alcañiz	2007	4	CHA	80,0
44013	Alcañiz	2007	5	IU	2144,0
44013	Alcañiz	2011	1	PP	2343,0
44013	Alcañiz	2011	2	PSOE	1450,0
44013	Alcañiz	2011	3	PAR	2235,0
44013	Alcañiz	2011	4	CHA	190,0
44013	Alcañiz	2011	5	IU	1401,0
44013	Alcañiz	2015	4	C's	387,0
44013	Alcañiz	2015	5	PAR	1098,0
44013	Alcañiz	2015	6	PSOE	1331,0
44013	Alcañiz	2015	8	PP	2668,0
44013	Alcañiz	2015	20	G:IU-LV	1335,0
44013	Alcañiz	2015	26	CHA	218,0
44013	Alcañiz	2015	58	G.B.A.	200,0
44014	Alcorisa	2007	1	PSOE	581,0
44014	Alcorisa	2007	2	PP	807,0
44014	Alcorisa	2007	3	PAR	290,0
44014	Alcorisa	2007	4	CHA	184,0
44014	Alcorisa	2007	5	IU	182,0
44014	Alcorisa	2011	1	PP	525,0
44014	Alcorisa	2011	2	PSOE	698,0
44014	Alcorisa	2011	3	PAR	349,0
44014	Alcorisa	2011	4	CHA	143,0
44014	Alcorisa	2011	5	IU	134,0
44014	Alcorisa	2011	7	COMPROMISO CON ARAGON	99,0
44014	Alcorisa	2015	5	PAR	271,0
44014	Alcorisa	2015	6	PSOE	697,0
44014	Alcorisa	2015	8	PP	544,0
44014	Alcorisa	2015	26	CHA	123,0
44014	Alcorisa	2015	53	G:IU-LV	272,0
44016	Alfambra	2007	1	PSOE	149,0
44016	Alfambra	2007	2	PP	100,0
44016	Alfambra	2007	3	PAR	272,0
44016	Alfambra	2011	1	PP	49,0
44016	Alfambra	2011	2	PSOE	91,0
44016	Alfambra	2011	3	PAR	144,0
44016	Alfambra	2011	7	COMPROMISO CON ARAGON	136,0
44016	Alfambra	2015	5	PAR	199,0
44016	Alfambra	2015	6	PSOE	90,0
44016	Alfambra	2015	8	PP	49,0
44017	Aliaga	2007	1	PSOE	163,0
44017	Aliaga	2007	2	PP	60,0
44017	Aliaga	2007	3	PAR	48,0
44017	Aliaga	2007	4	CHA	1,0
44017	Aliaga	2011	1	PP	52,0
44017	Aliaga	2011	2	PSOE	75,0
44017	Aliaga	2011	3	PAR	118,0
44017	Aliaga	2015	5	PAR	154,0
44017	Aliaga	2015	6	PSOE	56,0
44017	Aliaga	2015	8	PP	20,0
44018	Almohaja	2007	1	PSOE	0,0
44018	Almohaja	2007	2	PP	18,0
44018	Almohaja	2011	3	PAR	27,0
44018	Almohaja	2015	4	C's	0,0
44018	Almohaja	2015	5	PAR	19,0
44019	Alobras	2007	1	PSOE	4,0
44019	Alobras	2007	2	PP	27,0
44019	Alobras	2007	3	PAR	15,0
44019	Alobras	2011	1	PP	29,0
44019	Alobras	2011	2	PSOE	5,0
44019	Alobras	2011	3	PAR	21,0
44019	Alobras	2015	5	PAR	19,0
44019	Alobras	2015	8	PP	31,0
44020	Alpeñés	2007	1	PSOE	0,0
44020	Alpeñés	2007	3	PAR	19,0
44020	Alpeñés	2011	1	PP	11,0
44020	Alpeñés	2011	7	COMPROMISO CON ARAGON	8,0
44020	Alpeñés	2015	8	PP	15,0
44021	Allepuz	2007	1	PSOE	45,0
44021	Allepuz	2007	2	PP	59,0
44021	Allepuz	2007	3	PAR	51,0
44021	Allepuz	2007	4	CHA	0,0
44021	Allepuz	2011	1	PP	40,0
44021	Allepuz	2011	2	PSOE	51,0
44021	Allepuz	2011	3	PAR	30,0
44021	Allepuz	2011	4	CHA	22,0
44021	Allepuz	2015	6	PSOE	9,0
44021	Allepuz	2015	8	PP	16,0
44021	Allepuz	2015	79	UxA	60,0
44022	Alloza	2007	1	PSOE	174,0
44022	Alloza	2007	2	PP	97,0
44022	Alloza	2007	3	PAR	156,0
44022	Alloza	2011	1	PP	55,0
44022	Alloza	2011	2	PSOE	185,0
44022	Alloza	2011	3	PAR	126,0
44022	Alloza	2011	5	IU	39,0
44022	Alloza	2015	5	PAR	246,0
44022	Alloza	2015	6	PSOE	47,0
44022	Alloza	2015	8	PP	38,0
44023	Allueva	2007	1	PSOE	8,0
44023	Allueva	2007	2	PP	1,0
44023	Allueva	2007	3	PAR	2,0
44023	Allueva	2011	1	PP	1,0
44023	Allueva	2011	2	PSOE	7,0
44023	Allueva	2015	5	PAR	0,0
44023	Allueva	2015	8	PP	12,0
44024	Anadón	2007	1	PSOE	1,0
44024	Anadón	2007	2	PP	16,0
44024	Anadón	2011	1	PP	20,0
44024	Anadón	2015	8	PP	18,0
44025	Andorra	2007	1	PSOE	1170,0
44025	Andorra	2007	2	PP	1067,0
44025	Andorra	2007	3	PAR	199,0
44025	Andorra	2007	4	CHA	130,0
44025	Andorra	2007	5	IU	1992,0
44025	Andorra	2011	1	PP	1275,0
44025	Andorra	2011	2	PSOE	855,0
44025	Andorra	2011	3	PAR	498,0
44025	Andorra	2011	4	CHA	197,0
44025	Andorra	2011	5	IU	1532,0
44025	Andorra	2015	5	PAR	515,0
44025	Andorra	2015	6	PSOE	936,0
44025	Andorra	2015	7	CHA	387,0
44025	Andorra	2015	8	PP	700,0
44025	Andorra	2015	27	G:IU-LV	1183,0
44025	Andorra	2015	49	Asamblea Abierta	303,0
44026	Arcos de las Salinas	2007	1	PSOE	25,0
44026	Arcos de las Salinas	2007	2	PP	67,0
44026	Arcos de las Salinas	2007	3	PAR	0,0
44026	Arcos de las Salinas	2007	4	CHA	0,0
44026	Arcos de las Salinas	2007	5	IU	0,0
44026	Arcos de las Salinas	2011	1	PP	52,0
44026	Arcos de las Salinas	2011	2	PSOE	18,0
44026	Arcos de las Salinas	2015	5	PAR	11,0
44026	Arcos de las Salinas	2015	6	PSOE	21,0
44026	Arcos de las Salinas	2015	8	PP	53,0
44027	Arens de Lledó	2007	1	PSOE	89,0
44027	Arens de Lledó	2007	2	PP	67,0
44027	Arens de Lledó	2007	3	PAR	8,0
44027	Arens de Lledó	2007	4	CHA	1,0
44027	Arens de Lledó	2011	1	PP	49,0
44027	Arens de Lledó	2011	2	PSOE	91,0
44027	Arens de Lledó	2011	3	PAR	3,0
44027	Arens de Lledó	2015	6	PSOE	72,0
44027	Arens de Lledó	2015	8	PP	45,0
44028	Argente	2007	1	PSOE	47,0
44028	Argente	2007	2	PP	114,0
44028	Argente	2007	4	CHA	5,0
44028	Argente	2011	1	PP	104,0
44028	Argente	2011	2	PSOE	73,0
44028	Argente	2015	5	PAR	49,0
44028	Argente	2015	6	PSOE	55,0
44028	Argente	2015	8	PP	75,0
44029	Ariño	2007	1	PSOE	342,0
44029	Ariño	2007	2	PP	293,0
44029	Ariño	2011	1	PP	259,0
44029	Ariño	2011	2	PSOE	319,0
44029	Ariño	2011	38	DN	11,0
44029	Ariño	2015	5	PAR	6,0
44029	Ariño	2015	6	PSOE	255,0
44029	Ariño	2015	8	PP	253,0
44031	Azaila	2007	1	PSOE	57,0
44031	Azaila	2007	2	PP	13,0
44031	Azaila	2007	3	PAR	27,0
44031	Azaila	2007	4	CHA	19,0
44031	Azaila	2011	2	PSOE	67,0
44031	Azaila	2011	3	PAR	42,0
44031	Azaila	2015	5	PAR	8,0
44031	Azaila	2015	6	PSOE	36,0
44031	Azaila	2015	8	PP	6,0
44032	Bádenas	2007	1	PSOE	16,0
44032	Bádenas	2007	2	PP	6,0
44032	Bádenas	2007	3	PAR	0,0
44032	Bádenas	2011	2	PSOE	13,0
44032	Bádenas	2015	5	PAR	0,0
44032	Bádenas	2015	6	PSOE	10,0
44032	Bádenas	2015	8	PP	0,0
44033	Báguena	2007	1	PSOE	136,0
44033	Báguena	2007	2	PP	85,0
44033	Báguena	2007	3	PAR	39,0
44033	Báguena	2007	4	CHA	28,0
44033	Báguena	2011	1	PP	62,0
44033	Báguena	2011	2	PSOE	120,0
44033	Báguena	2011	3	PAR	29,0
44033	Báguena	2011	4	CHA	26,0
44033	Báguena	2015	5	PAR	64,0
44033	Báguena	2015	6	PSOE	56,0
44033	Báguena	2015	7	CHA	35,0
44033	Báguena	2015	8	PP	43,0
44034	Bañón	2007	1	PSOE	68,0
44034	Bañón	2007	2	PP	8,0
44034	Bañón	2007	3	PAR	80,0
44034	Bañón	2007	4	CHA	9,0
44034	Bañón	2011	1	PP	5,0
44034	Bañón	2011	2	PSOE	58,0
44034	Bañón	2011	3	PAR	82,0
44034	Bañón	2015	5	PAR	98,0
44034	Bañón	2015	6	PSOE	6,0
44035	Barrachina	2007	1	PSOE	20,0
44035	Barrachina	2007	2	PP	61,0
44035	Barrachina	2007	3	PAR	10,0
44035	Barrachina	2007	4	CHA	2,0
44035	Barrachina	2011	1	PP	70,0
44035	Barrachina	2011	2	PSOE	4,0
44035	Barrachina	2011	3	PAR	9,0
44035	Barrachina	2011	4	CHA	5,0
44035	Barrachina	2015	5	PAR	6,0
44035	Barrachina	2015	6	PSOE	4,0
44035	Barrachina	2015	8	PP	56,0
44036	Bea	2007	1	PSOE	0,0
44036	Bea	2007	2	PP	21,0
44036	Bea	2007	3	PAR	1,0
44036	Bea	2011	1	PP	16,0
44036	Bea	2011	2	PSOE	2,0
44036	Bea	2015	5	PAR	2,0
44036	Bea	2015	6	PSOE	1,0
44036	Bea	2015	8	PP	14,0
44037	Beceite	2007	1	PSOE	123,0
44037	Beceite	2007	2	PP	205,0
44037	Beceite	2007	3	PAR	103,0
44037	Beceite	2011	1	PP	174,0
44037	Beceite	2011	2	PSOE	164,0
44037	Beceite	2011	3	PAR	44,0
44037	Beceite	2011	4	CHA	18,0
44037	Beceite	2015	6	PSOE	193,0
44037	Beceite	2015	8	PP	198,0
44038	Belmonte de San José	2007	1	PSOE	27,0
44038	Belmonte de San José	2007	2	PP	11,0
44038	Belmonte de San José	2007	3	PAR	77,0
44038	Belmonte de San José	2007	4	CHA	6,0
44038	Belmonte de San José	2011	1	PP	55,0
44038	Belmonte de San José	2011	2	PSOE	38,0
44038	Belmonte de San José	2011	3	PAR	32,0
44038	Belmonte de San José	2011	4	CHA	18,0
44038	Belmonte de San José	2015	5	PAR	7,0
44038	Belmonte de San José	2015	6	PSOE	49,0
44038	Belmonte de San José	2015	8	PP	50,0
44038	Belmonte de San José	2015	26	CHA	6,0
44039	Bello	2007	1	PSOE	67,0
44039	Bello	2007	2	PP	87,0
44039	Bello	2007	3	PAR	54,0
44039	Bello	2007	4	CHA	13,0
44039	Bello	2011	1	PP	64,0
44039	Bello	2011	2	PSOE	32,0
44039	Bello	2011	3	PAR	97,0
44039	Bello	2015	5	PAR	68,0
44039	Bello	2015	6	PSOE	29,0
44039	Bello	2015	7	CHA	31,0
44039	Bello	2015	8	PP	39,0
44040	Berge	2007	1	PSOE	38,0
44040	Berge	2007	2	PP	103,0
44040	Berge	2007	3	PAR	17,0
44040	Berge	2007	36	FIA	41,0
44040	Berge	2011	1	PP	82,0
44040	Berge	2011	2	PSOE	61,0
44040	Berge	2011	3	PAR	13,0
44040	Berge	2011	8	FIA	27,0
44040	Berge	2015	5	PAR	29,0
44040	Berge	2015	6	PSOE	82,0
44040	Berge	2015	8	PP	48,0
44041	Bezas	2007	1	PSOE	39,0
44041	Bezas	2007	2	PP	6,0
44041	Bezas	2007	3	PAR	1,0
44041	Bezas	2011	2	PSOE	46,0
44041	Bezas	2011	3	PAR	14,0
44041	Bezas	2015	5	PAR	9,0
44041	Bezas	2015	6	PSOE	33,0
44041	Bezas	2015	8	PP	1,0
44042	Blancas	2007	1	PSOE	60,0
44042	Blancas	2007	2	PP	47,0
44042	Blancas	2007	3	PAR	70,0
44042	Blancas	2007	4	CHA	64,0
44042	Blancas	2011	1	PP	49,0
44042	Blancas	2011	2	PSOE	20,0
44042	Blancas	2011	3	PAR	45,0
44042	Blancas	2015	4	C's	44,0
44042	Blancas	2015	5	PAR	59,0
44042	Blancas	2015	6	PSOE	3,0
44043	Blesa	2007	1	PSOE	2,0
44043	Blesa	2007	2	PP	45,0
44043	Blesa	2007	3	PAR	49,0
44043	Blesa	2007	4	CHA	1,0
44043	Blesa	2011	1	PP	40,0
44043	Blesa	2011	2	PSOE	1,0
44043	Blesa	2011	3	PAR	42,0
44043	Blesa	2011	7	COMPROMISO CON ARAGON	73,0
44043	Blesa	2015	5	PAR	4,0
44043	Blesa	2015	6	PSOE	1,0
44043	Blesa	2015	8	PP	40,0
44043	Blesa	2015	12	COMPROMISO CON ARAGON	56,0
44044	Bordón	2007	1	PSOE	2,0
44044	Bordón	2007	2	PP	22,0
44044	Bordón	2007	3	PAR	70,0
44044	Bordón	2007	4	CHA	3,0
44044	Bordón	2011	1	PP	28,0
44044	Bordón	2011	2	PSOE	18,0
44044	Bordón	2011	3	PAR	52,0
44044	Bordón	2015	5	PAR	55,0
44044	Bordón	2015	6	PSOE	4,0
44044	Bordón	2015	8	PP	4,0
44045	Bronchales	2007	1	PSOE	95,0
44045	Bronchales	2007	2	PP	116,0
44045	Bronchales	2007	3	PAR	28,0
44045	Bronchales	2007	4	CHA	78,0
44045	Bronchales	2011	1	PP	144,0
44045	Bronchales	2011	2	PSOE	74,0
44045	Bronchales	2011	3	PAR	25,0
44045	Bronchales	2011	4	CHA	79,0
44045	Bronchales	2015	4	C's	85,0
44045	Bronchales	2015	6	PSOE	93,0
44045	Bronchales	2015	7	CHA	79,0
44045	Bronchales	2015	8	PP	43,0
44046	Bueña	2007	1	PSOE	41,0
44046	Bueña	2007	2	PP	3,0
44046	Bueña	2007	3	PAR	3,0
44046	Bueña	2011	1	PP	2,0
44046	Bueña	2011	2	PSOE	23,0
44046	Bueña	2011	3	PAR	10,0
44046	Bueña	2015	5	PAR	13,0
44046	Bueña	2015	6	PSOE	19,0
44046	Bueña	2015	8	PP	1,0
44047	Burbáguena	2007	1	PSOE	43,0
44047	Burbáguena	2007	2	PP	49,0
44047	Burbáguena	2007	3	PAR	100,0
44047	Burbáguena	2007	4	CHA	22,0
44047	Burbáguena	2011	1	PP	41,0
44047	Burbáguena	2011	2	PSOE	36,0
44047	Burbáguena	2011	3	PAR	62,0
44047	Burbáguena	2011	4	CHA	41,0
44047	Burbáguena	2015	5	PAR	89,0
44047	Burbáguena	2015	7	CHA	41,0
44047	Burbáguena	2015	8	PP	20,0
44048	Cabra de Mora	2007	1	PSOE	31,0
44048	Cabra de Mora	2007	2	PP	51,0
44048	Cabra de Mora	2007	3	PAR	23,0
44048	Cabra de Mora	2007	4	CHA	1,0
44048	Cabra de Mora	2007	5	IU	1,0
44048	Cabra de Mora	2011	1	PP	42,0
44048	Cabra de Mora	2011	2	PSOE	35,0
44048	Cabra de Mora	2011	3	PAR	35,0
44048	Cabra de Mora	2015	5	PAR	28,0
44048	Cabra de Mora	2015	6	PSOE	16,0
44048	Cabra de Mora	2015	8	PP	25,0
44049	Calaceite	2007	1	PSOE	313,0
44049	Calaceite	2007	2	PP	118,0
44049	Calaceite	2007	3	PAR	220,0
44049	Calaceite	2007	29	L'ENTESA	69,0
44049	Calaceite	2011	1	PP	288,0
44049	Calaceite	2011	2	PSOE	295,0
44049	Calaceite	2011	3	PAR	52,0
44049	Calaceite	2011	26	ESQUERRA-AM	66,0
44049	Calaceite	2015	6	PSOE	282,0
44049	Calaceite	2015	8	PP	328,0
44050	Calamocha	2007	1	PSOE	349,0
44050	Calamocha	2007	2	PP	686,0
44050	Calamocha	2007	3	PAR	921,0
44050	Calamocha	2007	4	CHA	357,0
44050	Calamocha	2007	5	IU	6,0
44050	Calamocha	2011	1	PP	752,0
44050	Calamocha	2011	2	PSOE	320,0
44050	Calamocha	2011	3	PAR	880,0
44050	Calamocha	2011	4	CHA	239,0
44050	Calamocha	2011	7	COMPROMISO CON ARAGON	189,0
44050	Calamocha	2015	5	PAR	595,0
44050	Calamocha	2015	6	PSOE	532,0
44050	Calamocha	2015	7	CHA	177,0
44050	Calamocha	2015	8	PP	498,0
44050	Calamocha	2015	12	COMPROMISO CON ARAGON	269,0
44051	Calanda	2007	1	PSOE	1162,0
44051	Calanda	2007	2	PP	774,0
44051	Calanda	2007	3	PAR	272,0
44051	Calanda	2007	4	CHA	45,0
44051	Calanda	2011	1	PP	803,0
44051	Calanda	2011	2	PSOE	931,0
44051	Calanda	2011	3	PAR	491,0
44051	Calanda	2015	5	PAR	268,0
44051	Calanda	2015	6	PSOE	1094,0
44051	Calanda	2015	8	PP	646,0
44052	Calomarde	2007	1	PSOE	1,0
44052	Calomarde	2007	2	PP	49,0
44052	Calomarde	2007	3	PAR	20,0
44052	Calomarde	2011	1	PP	56,0
44052	Calomarde	2011	3	PAR	35,0
44052	Calomarde	2011	4	CHA	2,0
44052	Calomarde	2015	5	PAR	24,0
44052	Calomarde	2015	6	PSOE	2,0
44052	Calomarde	2015	8	PP	45,0
44053	Camañas	2007	1	PSOE	31,0
44053	Camañas	2007	2	PP	23,0
44053	Camañas	2007	3	PAR	46,0
44053	Camañas	2007	4	CHA	0,0
44053	Camañas	2011	1	PP	38,0
44053	Camañas	2011	2	PSOE	37,0
44053	Camañas	2011	3	PAR	37,0
44053	Camañas	2011	4	CHA	2,0
44053	Camañas	2011	7	COMPROMISO CON ARAGON	36,0
44053	Camañas	2015	5	PAR	43,0
44053	Camañas	2015	6	PSOE	51,0
44053	Camañas	2015	8	PP	22,0
44054	Camarena de la Sierra	2007	1	PSOE	29,0
44054	Camarena de la Sierra	2007	2	PP	63,0
44054	Camarena de la Sierra	2007	3	PAR	27,0
44054	Camarena de la Sierra	2007	4	CHA	19,0
44054	Camarena de la Sierra	2007	5	IU	25,0
44054	Camarena de la Sierra	2011	1	PP	72,0
44054	Camarena de la Sierra	2011	2	PSOE	22,0
44054	Camarena de la Sierra	2011	3	PAR	9,0
44054	Camarena de la Sierra	2011	7	COMPROMISO CON ARAGON	22,0
44054	Camarena de la Sierra	2015	5	PAR	20,0
44054	Camarena de la Sierra	2015	6	PSOE	25,0
44054	Camarena de la Sierra	2015	8	PP	57,0
44054	Camarena de la Sierra	2015	39	G:IU-LV	27,0
44055	Camarillas	2007	1	PSOE	32,0
44055	Camarillas	2007	2	PP	39,0
44055	Camarillas	2007	3	PAR	28,0
44055	Camarillas	2007	4	CHA	2,0
44055	Camarillas	2011	1	PP	40,0
44055	Camarillas	2011	2	PSOE	38,0
44055	Camarillas	2011	3	PAR	21,0
44055	Camarillas	2011	4	CHA	5,0
44055	Camarillas	2015	5	PAR	18,0
44055	Camarillas	2015	6	PSOE	4,0
44055	Camarillas	2015	7	CHA	3,0
44055	Camarillas	2015	8	PP	32,0
44056	Caminreal	2007	1	PSOE	203,0
44056	Caminreal	2007	2	PP	137,0
44056	Caminreal	2007	3	PAR	114,0
44056	Caminreal	2007	4	CHA	36,0
44056	Caminreal	2011	1	PP	107,0
44056	Caminreal	2011	2	PSOE	136,0
44056	Caminreal	2011	3	PAR	104,0
44056	Caminreal	2011	5	IU	16,0
44056	Caminreal	2011	8	FIA	104,0
44056	Caminreal	2015	5	PAR	126,0
44056	Caminreal	2015	6	PSOE	89,0
44056	Caminreal	2015	8	PP	142,0
44059	Cantavieja	2007	1	PSOE	194,0
44059	Cantavieja	2007	2	PP	240,0
44059	Cantavieja	2007	3	PAR	76,0
44059	Cantavieja	2011	1	PP	191,0
44059	Cantavieja	2011	2	PSOE	166,0
44059	Cantavieja	2011	3	PAR	82,0
44059	Cantavieja	2015	5	PAR	65,0
44059	Cantavieja	2015	6	PSOE	138,0
44059	Cantavieja	2015	8	PP	212,0
44060	Cañada de Benatanduz	2007	1	PSOE	15,0
44060	Cañada de Benatanduz	2007	2	PP	0,0
44060	Cañada de Benatanduz	2007	3	PAR	20,0
44060	Cañada de Benatanduz	2011	1	PP	3,0
44060	Cañada de Benatanduz	2011	3	PAR	21,0
44060	Cañada de Benatanduz	2011	4	CHA	19,0
44060	Cañada de Benatanduz	2015	5	PAR	24,0
44060	Cañada de Benatanduz	2015	7	CHA	10,0
44060	Cañada de Benatanduz	2015	8	PP	0,0
44061	Cañada de Verich (La)	2007	1	PSOE	46,0
44061	Cañada de Verich (La)	2007	2	PP	5,0
44061	Cañada de Verich (La)	2007	3	PAR	47,0
44061	Cañada de Verich (La)	2007	4	CHA	0,0
44061	Cañada de Verich (La)	2011	1	PP	3,0
44061	Cañada de Verich (La)	2011	2	PSOE	18,0
44061	Cañada de Verich (La)	2011	3	PAR	57,0
44061	Cañada de Verich (La)	2015	5	PAR	34,0
44061	Cañada de Verich (La)	2015	6	PSOE	28,0
44061	Cañada de Verich (La)	2015	8	PP	5,0
44062	Cañada Vellida	2007	1	PSOE	2,0
44062	Cañada Vellida	2007	2	PP	32,0
44062	Cañada Vellida	2007	3	PAR	2,0
44062	Cañada Vellida	2011	1	PP	26,0
44062	Cañada Vellida	2011	2	PSOE	1,0
44062	Cañada Vellida	2011	7	COMPROMISO CON ARAGON	3,0
44062	Cañada Vellida	2015	5	PAR	8,0
44063	Cañizar del Olivar	2007	2	PP	12,0
44063	Cañizar del Olivar	2007	3	PAR	21,0
44063	Cañizar del Olivar	2007	4	CHA	32,0
44063	Cañizar del Olivar	2011	1	PP	3,0
44063	Cañizar del Olivar	2011	2	PSOE	27,0
44063	Cañizar del Olivar	2011	3	PAR	38,0
44063	Cañizar del Olivar	2011	4	CHA	11,0
44063	Cañizar del Olivar	2011	7	COMPROMISO CON ARAGON	14,0
44063	Cañizar del Olivar	2015	5	PAR	36,0
44063	Cañizar del Olivar	2015	6	PSOE	30,0
44063	Cañizar del Olivar	2015	8	PP	1,0
44063	Cañizar del Olivar	2015	12	COMPROMISO CON ARAGON	2,0
44064	Cascante del Río	2007	1	PSOE	17,0
44064	Cascante del Río	2007	2	PP	31,0
44064	Cascante del Río	2007	3	PAR	3,0
44064	Cascante del Río	2007	4	CHA	8,0
44064	Cascante del Río	2011	1	PP	44,0
44064	Cascante del Río	2011	2	PSOE	4,0
44064	Cascante del Río	2011	3	PAR	19,0
44064	Cascante del Río	2011	4	CHA	7,0
44064	Cascante del Río	2015	5	PAR	6,0
44064	Cascante del Río	2015	6	PSOE	9,0
44064	Cascante del Río	2015	7	CHA	7,0
44064	Cascante del Río	2015	8	PP	30,0
44065	Castejón de Tornos	2007	1	PSOE	5,0
44065	Castejón de Tornos	2007	3	PAR	40,0
44065	Castejón de Tornos	2011	1	PP	1,0
44065	Castejón de Tornos	2011	3	PAR	41,0
44065	Castejón de Tornos	2015	5	PAR	35,0
44066	Castel de Cabra	2007	1	PSOE	66,0
44066	Castel de Cabra	2007	2	PP	12,0
44066	Castel de Cabra	2007	3	PAR	19,0
44066	Castel de Cabra	2007	4	CHA	1,0
44066	Castel de Cabra	2011	1	PP	19,0
44066	Castel de Cabra	2011	2	PSOE	62,0
44066	Castel de Cabra	2011	3	PAR	7,0
44066	Castel de Cabra	2015	6	PSOE	45,0
44066	Castel de Cabra	2015	8	PP	19,0
44066	Castel de Cabra	2015	12	COMPROMISO CON ARAGON	10,0
44067	Castelnou	2007	1	PSOE	16,0
44067	Castelnou	2007	2	PP	17,0
44067	Castelnou	2007	3	PAR	51,0
44067	Castelnou	2007	4	CHA	2,0
44067	Castelnou	2007	5	IU	26,0
44067	Castelnou	2007	37	CDIG	31,0
44067	Castelnou	2011	1	PP	24,0
44067	Castelnou	2011	2	PSOE	24,0
44067	Castelnou	2011	3	PAR	56,0
44067	Castelnou	2015	5	PAR	47,0
44067	Castelnou	2015	6	PSOE	20,0
44067	Castelnou	2015	8	PP	35,0
44067	Castelnou	2015	26	CHA	20,0
44067	Castelnou	2015	45	G:IU-LV	32,0
44068	Castelserás	2007	1	PSOE	324,0
44068	Castelserás	2007	2	PP	254,0
