Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2010	50008	Alagón	83	77668	50
2010	50009	Alarba	2	1376	50
2010	50010	Alberite de San Juan	4	1710	50
2010	50011	Albeta	3	2297	50
2010	50012	Alborge	3	1274	50
2010	50013	Alcalá de Ebro	4	3130	50
2010	50014	Alcalá de Moncayo	2	2360	50
2010	50015	Alconchel de Ariza	2	935	50
2010	50016	Aldehuela de Liestos	1	357	50
2010	50017	Alfajarín	31	22044	50
2010	50018	Alfamén	15	12154	50
2010	50019	Alforque	2	894	50
2010	50020	Alhama de Aragón	12	10803	50
2010	50021	Almochuel	0	0	50
2010	50022	Almolda (La)	9	6351	50
2010	50023	Almonacid de la Cuba	0	0	50
2010	50024	Almonacid de la Sierra	8	6922	50
2010	50025	Almunia de Doña Godina (La)	77	67193	50
2010	50026	Alpartir	6	4756	50
2010	50027	Ambel	5	5215	50
2010	50028	Anento	2	910	50
2010	50029	Aniñón	9	7311	50
2010	50030	Añón de Moncayo	4	3349	50
2010	50031	Aranda de Moncayo	3	1751	50
2010	50032	Arándiga	5	3589	50
2010	50033	Ardisa	0	0	50
2010	50034	Ariza	13	11173	50
2010	50035	Artieda	2	2290	50
2010	50036	Asín	0	0	50
2010	50037	Atea	2	876	50
2010	50038	Ateca	21	18634	50
2010	50039	Azuara	0	0	50
2010	50040	Badules	2	674	50
2010	50041	Bagüés	0	0	50
2010	50042	Balconchán	1	74	50
2010	50043	Bárboles	4	3800	50
2010	50044	Bardallur	3	2684	50
2010	50045	Belchite	0	0	50
2010	50046	Belmonte de Gracián	3	1896	50
2010	50047	Berdejo	1	564	50
2010	50048	Berrueco	1	270	50
2010	50050	Bijuesca	2	1005	50
2010	50051	Biota	16	9365	50
2010	50052	Bisimbre	3	1828	50
2010	50053	Boquiñeni	15	11065	50
2010	50054	Bordalba	1	697	50
2010	50055	Borja	77	84339	50
2010	50056	Botorrita	2	3793	50
2010	50057	Brea de Aragón	21	14893	50
2010	50058	Bubierca	1	723	50
2010	50059	Bujaraloz	17	10549	50
2010	50060	Bulbuente	4	4443	50
2010	50061	Bureta	4	4678	50
2010	50062	Burgo de Ebro (El)	10	16139	50
2010	50063	Buste (El)	2	1370	50
2010	50064	Cabañas de Ebro	10	6023	50
2010	50065	Cabolafuente	1	432	50
2010	50066	Cadrete	12	19503	50
2010	50067	Calatayud	161	272408	50
2010	50068	Calatorao	27	26092	50
2010	50069	Calcena	2	393	50
2010	50070	Calmarza	1	661	50
2010	50071	Campillo de Aragón	2	1393	50
2010	50072	Carenas	3	1790	50
2010	50073	Cariñena	34	29440	50
2010	50074	Caspe	83	96273	50
2010	50075	Castejón de Alarba	2	944	50
2010	50076	Castejón de las Armas	2	1032	50
2010	50077	Castejón de Valdejasa	4	2401	50
2010	50078	Castiliscar	5	2757	50
2010	50079	Cervera de la Cañada	4	2840	50
2010	50080	Cerveruela	1	276	50
2010	50081	Cetina	8	6323	50
2010	50082	Cimballa	2	1085	50
2010	50083	Cinco Olivas	3	1212	50
2010	50084	Clarés de Ribota	2	820	50
2010	50085	Codo	0	0	50
2010	50086	Codos	3	2293	50
2010	50087	Contamina	1	335	50
2010	50088	Cosuenda	4	3149	50
2010	50089	Cuarte de Huerva	29	53987	50
2010	50090	Cubel	3	1348	50
2010	50091	Cuerlas (Las)	1	458	50
2010	50092	Chiprana	4	2870	50
2010	50093	Chodes	1	1308	50
2010	50094	Daroca	23	15707	50
2010	50095	Ejea de los Caballeros	195	187834	50
2010	50096	Embid de Ariza	1	494	50
2010	50098	Encinacorba	3	2121	50
2010	50099	Épila	32	39844	50
2010	50100	Erla	6	3478	50
2010	50101	Escatrón	21	11950	50
2010	50102	Fabara	12	12123	50
2010	50104	Farlete	7	4348	50
2010	50105	Fayón	4	4176	50
2010	50106	Fayos (Los)	3	2405	50
2010	50107	Figueruelas	16	14584	50
2010	50108	Fombuena	1	344	50
2010	50109	Frago (El)	0	0	50
2010	50110	Frasno (El)	5	4224	50
2010	50111	Fréscano	5	3940	50
2010	50113	Fuendejalón	10	16247	50
2010	50114	Fuendetodos	0	0	50
2010	50115	Fuentes de Ebro	55	61260	50
2010	50116	Fuentes de Jiloca	3	2487	50
2010	50117	Gallocanta	2	1031	50
2010	50118	Gallur	46	32665	50
2010	50119	Gelsa	14	12598	50
2010	50120	Godojos	1	459	50
2010	50121	Gotor	5	3070	50
2010	50122	Grisel	1	1279	50
2010	50123	Grisén	5	5926	50
2010	50124	Herrera de los Navarros	7	4245	50
2010	50125	Ibdes	6	4498	50
2010	50126	Illueca	35	26544	50
2010	50128	Isuerre	0	0	50
2010	50129	Jaraba	4	3157	50
2010	50130	Jarque de Moncayo	6	4287	50
2010	50131	Jaulín	2	2142	50
2010	50132	Joyosa (La)	13	9737	50
2010	50133	Lagata	0	0	50
2010	50134	Langa del Castillo	2	1024	50
2010	50135	Layana	0	0	50
2010	50136	Lécera	0	0	50
2010	50137	Leciñena	17	13075	50
2010	50138	Lechón	1	364	50
2010	50139	Letux	0	0	50
2010	50140	Litago	4	2740	50
2010	50141	Lituénigo	3	1781	50
2010	50142	Lobera de Onsella	0	0	50
2010	50143	Longares	9	7197	50
2010	50144	Longás	0	0	50
2010	50146	Lucena de Jalón	3	2726	50
2010	50147	Luceni	14	11885	50
2010	50148	Luesia	0	0	50
2010	50149	Luesma	1	249	50
2010	50150	Lumpiaque	10	8918	50
2010	50151	Luna	12	7129	50
2010	50152	Maella	21	20060	50
2010	50153	Magallón	16	20506	50
2010	50154	Mainar	2	1139	50
2010	50155	Malanquilla	2	1085	50
2010	50156	Maleján	5	5533	50
2010	50157	Malón	9	5861	50
2010	50159	Maluenda	11	9701	50
2010	50160	Mallén	48	62558	50
2010	50161	Manchones	2	856	50
2010	50162	Mara	3	1799	50
2010	50163	María de Huerva	18	31211	50
2010	50164	Mediana de Aragón	2	3455	50
2010	50165	Mequinenza	25	35894	50
2010	50166	Mesones de Isuela	4	2497	50
2010	50167	Mezalocha	3	1904	50
2010	50168	Mianos	1	1054	50
2010	50169	Miedes de Aragón	5	4154	50
2010	50170	Monegrillo	8	4982	50
2010	50171	Moneva	0	0	50
2010	50172	Monreal de Ariza	3	1737	50
2010	50173	Monterde	3	1746	50
2010	50174	Montón	2	1138	50
2010	50175	Morata de Jalón	12	11551	50
2010	50176	Morata de Jiloca	3	2699	50
2010	50177	Morés	5	3907	50
2010	50178	Moros	5	4242	50
2010	50179	Moyuela	0	0	50
2010	50180	Mozota	1	829	50
2010	50181	Muel	13	11150	50
2010	50182	Muela (La)	39	30100	50
2010	50183	Munébrega	5	4136	50
2010	50184	Murero	2	1031	50
2010	50185	Murillo de Gállego	2	3779	50
2010	50186	Navardún	0	0	50
2010	50187	Nigüella	1	741	50
2010	50188	Nombrevilla	1	243	50
2010	50189	Nonaspe	12	10718	50
2010	50190	Novallas	14	13564	50
2010	50191	Novillas	10	10714	50
2010	50192	Nuévalos	4	3184	50
2010	50193	Nuez de Ebro	21	8139	50
2010	50194	Olvés	2	1049	50
2010	50195	Orcajo	1	229	50
2010	50196	Orera	2	1111	50
2010	50197	Orés	0	0	50
2010	50198	Oseja	1	400	50
2010	50199	Osera de Ebro	9	4907	50
2010	50200	Paniza	8	6185	50
2010	50201	Paracuellos de Jiloca	6	4886	50
2010	50202	Paracuellos de la Ribera	3	1755	50
2010	50203	Pastriz	24	14946	50
2010	50204	Pedrola	39	39584	50
2010	50205	Pedrosas (Las)	2	994	50
2010	50206	Perdiguera	9	6663	50
2010	50207	Piedratajada	0	0	50
2010	50208	Pina de Ebro	25	26685	50
2010	50209	Pinseque	24	36950	50
2010	50210	Pintanos (Los)	0	0	50
2010	50211	Plasencia de Jalón	5	3431	50
2010	50212	Pleitas	2	551	50
2010	50213	Plenas	0	0	50
2010	50214	Pomer	1	298	50
2010	50215	Pozuel de Ariza	1	194	50
2010	50216	Pozuelo de Aragón	5	5718	50
2010	50217	Pradilla de Ebro	5	6887	50
2010	50218	Puebla de Albortón	0	0	50
2010	50219	Puebla de Alfindén (La)	47	54041	50
2010	50220	Puendeluna	0	0	50
2010	50221	Purujosa	2	377	50
2010	50222	Quinto	22	21660	50
2010	50223	Remolinos	13	12867	50
2010	50224	Retascón	1	566	50
2010	50225	Ricla	22	29464	50
2010	50227	Romanos	2	768	50
2010	50228	Rueda de Jalón	4	2998	50
2010	50229	Ruesca	1	706	50
2010	50230	Sádaba	24	13795	50
2010	50231	Salillas de Jalón	4	3151	50
2010	50232	Salvatierra de Esca	7	5588	50
2010	50233	Samper del Salz	0	0	50
2010	50234	San Martín de la Virgen de Moncayo	6	4567	50
2010	50235	San Mateo de Gállego	59	28572	50
2010	50236	Santa Cruz de Grío	2	1546	50
2010	50237	Santa Cruz de Moncayo	3	1994	50
2010	50238	Santa Eulalia de Gállego	2	2725	50
2010	50239	Santed	1	411	50
2010	50240	Sástago	16	11457	50
2010	50241	Saviñán	8	7099	50
2010	50242	Sediles	2	961	50
2010	50243	Sestrica	5	3187	50
2010	50244	Sierra de Luna	5	2575	50
2010	50245	Sigüés	6	3138	50
2010	50246	Sisamón	1	450	50
2010	50247	Sobradiel	14	10438	50
2010	50248	Sos del Rey Católico	10	5713	50
2010	50249	Tabuenca	5	6891	50
2010	50250	Talamantes	2	1040	50
2010	50251	Tarazona	50	112641	50
2010	50252	Tauste	94	138760	50
2010	50253	Terrer	6	4639	50
2010	50254	Tierga	3	1484	50
2010	50255	Tobed	3	2099	50
2010	50256	Torralba de los Frailes	1	667	50
2010	50257	Torralba de Ribota	2	1764	50
2010	50258	Torralbilla	1	445	50
2010	50259	Torrehermosa	1	767	50
2010	50260	Torrelapaja	1	370	50
2010	50261	Torrellas	8	4582	50
2010	50262	Torres de Berrellén	17	16440	50
2010	50263	Torrijo de la Cañada	4	2513	50
2010	50264	Tosos	3	1960	50
2010	50265	Trasmoz	2	1248	50
2010	50266	Trasobares	2	1240	50
2010	50267	Uncastillo	12	6633	50
2010	50268	Undués de Lerda	0	0	50
2010	50269	Urrea de Jalón	4	3593	50
2010	50270	Urriés	0	0	50
2010	50271	Used	4	2305	50
2010	50272	Utebo	92	206680	50
2010	50273	Valdehorna	1	256	50
2010	50274	Val de San Martín	1	573	50
2010	50275	Valmadrid	0	0	50
2010	50276	Valpalmas	4	1325	50
2010	50277	Valtorres	2	1005	50
2010	50278	Velilla de Ebro	9	2682	50
2010	50279	Velilla de Jiloca	2	917	50
2010	50280	Vera de Moncayo	12	6470	50
2010	50281	Vierlas	2	1446	50
2010	50282	Vilueña (La)	2	970	50
2010	50283	Villadoz	1	593	50
2010	50284	Villafeliche	3	1631	50
2010	50285	Villafranca de Ebro	15	8343	50
2010	50286	Villalba de Perejil	2	979	50
2010	50287	Villalengua	4	3413	50
2010	50288	Villanueva de Gállego	44	40404	50
2010	50289	Villanueva de Jiloca	1	499	50
2010	50290	Villanueva de Huerva	6	4723	50
2010	50291	Villar de los Navarros	2	815	50
2010	50292	Villarreal de Huerva	2	1361	50
2010	50293	Villarroya de la Sierra	7	5159	50
2010	50294	Villarroya del Campo	1	499	50
2010	50295	Vistabella	1	361	50
2010	50296	Zaida (La)	10	5487	50
2010	50297	Zaragoza	1913	8739080	50
2010	50298	Zuera	88	70524	50
2010	50901	Biel	0	0	50
2010	50902	Marracos	0	0	50
2010	50903	Villamayor de Gállego	42	36200	50
2009	22001	Abiego	0	0	22
2009	22002	Abizanda	3	1271	22
2009	22003	Adahuesca	0	0	22
2009	22004	Agüero	3	3859	22
2009	22006	Aísa	23	9635	22
2009	22007	Albalate de Cinca	13	13355	22
2009	22008	Albalatillo	5	1287	22
2009	22009	Albelda	7	11401	22
2009	22011	Albero Alto	1	2804	22
2009	22012	Albero Bajo	2	581	22
2009	22013	Alberuela de Tubo	6	1858	22
2009	22014	Alcalá de Gurrea	3	6831	22
2009	22015	Alcalá del Obispo	3	10187	22
2009	22016	Alcampell	7	10431	22
2009	22017	Alcolea de Cinca	14	13638	22
2009	22018	Alcubierre	7	2315	22
2009	22019	Alerre	4	5369	22
2009	22020	Alfántega	2	1416	22
2009	22021	Almudévar	11	2917	22
2009	22022	Almunia de San Juan	6	4656	22
2009	22023	Almuniente	1	199	22
2009	22024	Alquézar	10	2581	22
2009	22025	Altorricón	1	105	22
2009	22027	Angüés	5	10139	22
2009	22028	Ansó	7	11889	22
2009	22029	Antillón	1	3955	22
2009	22032	Aragüés del Puerto	2	3068	22
2009	22035	Arén	0	0	22
2009	22036	Argavieso	1	3164	22
2009	22037	Arguis	2	2517	22
2009	22039	Ayerbe	12	26989	22
2009	22040	Azanuy-Alins	1	2450	22
2009	22041	Azara	0	0	22
2009	22042	Azlor	0	0	22
2009	22043	Baells	1	1625	22
2009	22044	Bailo	7	5249	22
2009	22045	Baldellou	1	1520	22
2009	22046	Ballobar	10	13756	22
2009	22047	Banastás	2	6328	22
2009	22048	Barbastro	158	238469	22
2009	22049	Barbués	2	550	22
2009	22050	Barbuñales	3	1606	22
2009	22051	Bárcabo	0	0	22
2009	22052	Belver de Cinca	4	2074	22
2009	22053	Benabarre	0	0	22
2009	22054	Benasque	0	0	22
2009	22055	Berbegal	8	6770	22
2009	22057	Bielsa	13	1071	22
2009	22058	Bierge	0	0	22
2009	22059	Biescas	48	41035	22
2009	22060	Binaced	18	17376	22
2009	22061	Binéfar	60	121711	22
2009	22062	Bisaurri	0	0	22
2009	22063	Biscarrués	2	5537	22
2009	22064	Blecua y Torres	2	4458	22
2009	22066	Boltaña	37	9992	22
2009	22067	Bonansa	0	0	22
2009	22068	Borau	1	1750	22
2009	22069	Broto	20	1116	22
2009	22072	Caldearenas	11	5513	22
2009	22074	Campo	0	0	22
2009	22075	Camporrells	2	2699	22
2009	22076	Canal de Berdún	9	9875	22
2009	22077	Candasnos	4	5933	22
2009	22078	Canfranc	10	15532	22
2009	22079	Capdesaso	3	815	22
2009	22080	Capella	0	0	22
2009	22081	Casbas de Huesca	4	7358	22
2009	22082	Castejón del Puente	0	0	22
2009	22083	Castejón de Monegros	9	3462	22
2009	22084	Castejón de Sos	0	0	22
2009	22085	Castelflorite	2	670	22
2009	22086	Castiello de Jaca	10	6160	22
2009	22087	Castigaleu	0	0	22
2009	22088	Castillazuelo	0	0	22
2009	22089	Castillonroy	3	5124	22
2009	22090	Colungo	4	1368	22
2009	22094	Chalamera	2	721	22
2009	22095	Chía	2	1218	22
2009	22096	Chimillas	2	544	22
2009	22099	Esplús	6	9422	22
2009	22102	Estada	3	3341	22
2009	22103	Estadilla	22	12671	22
2009	22105	Estopiñán del Castillo	0	0	22
2009	22106	Fago	1	743	22
2009	22107	Fanlo	0	0	22
2009	22109	Fiscal	16	611	22
2009	22110	Fonz	14	11679	22
2009	22111	Foradada del Toscar	0	0	22
2009	22112	Fraga	114	195003	22
2009	22113	Fueva (La)	1	6189	22
2009	22114	Gistaín	0	0	22
2009	22115	Grado (El)	18	7363	22
2009	22116	Grañén	33	10594	22
2009	22117	Graus	0	0	22
2009	22119	Gurrea de Gállego	16	40987	22
2009	22122	Hoz de Jaca	4	1726	22
2009	22124	Huerto	6	1422	22
2009	22125	Huesca	444	1222145	22
2009	22126	Ibieca	1	2732	22
2009	22127	Igriés	5	12704	22
2009	22128	Ilche	3	3920	22
2009	22129	Isábena	0	0	22
2009	22130	Jaca	70	171657	22
2009	22131	Jasa	4	2924	22
2009	22133	Labuerda	6	1760	22
2009	22135	Laluenga	5	3370	22
2009	22136	Lalueza	16	5902	22
2009	22137	Lanaja	22	7672	22
2009	22139	Laperdiguera	2	1418	22
2009	22141	Lascellas-Ponzano	4	2228	22
2009	22142	Lascuarre	0	0	22
2009	22143	Laspaúles	0	0	22
2009	22144	Laspuña	6	613	22
2009	22149	Loarre	0	0	22
2009	22150	Loporzano	1	2589	22
2009	22151	Loscorrales	2	1320	22
2009	22155	Monesma y Cajigar	0	0	22
2009	22156	Monflorite-Lascasas	3	6735	22
2009	22157	Montanuy	0	0	22
2009	22158	Monzón	180	228672	22
2009	22160	Naval	0	0	22
2009	22162	Novales	2	4171	22
2009	22163	Nueno	7	12560	22
2009	22164	Olvena	2	1013	22
2009	22165	Ontiñena	6	8573	22
2009	22167	Osso de Cinca	8	10755	22
2009	22168	Palo	0	0	22
2009	22170	Panticosa	40	20062	22
2009	22172	Peñalba	12	3888	22
2009	22173	Peñas de Riglos (Las)	1	6687	22
2009	22174	Peralta de Alcofea	8	9359	22
2009	22175	Peralta de Calasanz	2	3250	22
2009	22176	Peraltilla	3	2893	22
2009	22177	Perarrúa	0	0	22
2009	22178	Pertusa	1	2924	22
2009	22181	Piracés	1	2325	22
2009	22182	Plan	0	0	22
2009	22184	Poleñino	5	1178	22
2009	22186	Pozán de Vero	0	0	22
2009	22187	Puebla de Castro (La)	0	0	22
2009	22188	Puente de Montañana	0	0	22
2009	22189	Puértolas	10	511	22
2009	22190	Pueyo de Araguás (El)	0	0	22
2009	22193	Pueyo de Santa Cruz	3	4146	22
2009	22195	Quicena	4	7334	22
2009	22197	Robres	10	3338	22
2009	22199	Sabiñánigo	8	4822	22
2009	22200	Sahún	24	13501	22
2009	22201	Salas Altas	0	0	22
2009	22202	Salas Bajas	0	0	22
2009	22203	Salillas	1	180	22
2009	22204	Sallent de Gállego	4	3126	22
2009	22205	San Esteban de Litera	2	973	22
2009	22206	Sangarrén	11	9798	22
2009	22207	San Juan de Plan	5	7207	22
2009	22208	Santa Cilia	5	1412	22
2009	22209	Santa Cruz de la Serós	2	1538	22
2009	22212	Santaliestra y San Quílez	0	0	22
2009	22213	Sariñena	0	0	22
2009	22214	Secastilla	0	0	22
2009	22215	Seira	0	0	22
2009	22217	Sena	8	2902	22
2009	22218	Senés de Alcubierre	2	317	22
2009	22220	Sesa	3	5776	22
2009	22221	Sesué	0	0	22
2009	22222	Siétamo	8	14981	22
2009	22223	Sopeira	0	0	22
2009	22225	Tamarite de Litera	32	48682	22
2009	22226	Tardienta	16	5414	22
2009	22227	Tella-Sin	7	623	22
2009	22228	Tierz	3	15076	22
2009	22229	Tolva	0	0	22
2009	22230	Torla-Ordesa	17	655	22
2009	22232	Torralba de Aragón	2	602	22
2009	22233	Torre la Ribera	0	0	22
2009	22234	Torrente de Cinca	10	14131	22
2009	22235	Torres de Alcanadre	2	1620	22
2009	22236	Torres de Barbués	7	1661	22
2009	22239	Tramaced	1	2541	22
2009	22242	Valfarta	2	478	22
2009	22243	Valle de Bardají	0	0	22
2009	22244	Valle de Lierp	2	674	22
2009	22245	Velilla de Cinca	4	6600	22
2009	22246	Beranuy	0	0	22
2009	22247	Viacamp y Litera	0	0	22
2009	22248	Vicién	1	2972	22
2009	22249	Villanova	42	20600	22
2009	22250	Villanúa	0	0	22
2009	22251	Villanueva de Sigena	0	0	22
2009	22252	Yebra de Basa	5	3691	22
2009	22253	Yésero	2	1846	22
2009	22254	Zaidín	16	24483	22
2009	22901	Valle de Hecho	4	635	22
2009	22902	Puente la Reina de Jaca	7	5321	22
2009	22903	San Miguel del Cinca	59	31994	22
2009	22904	Sotonera (La)	11	25359	22
2009	22905	Lupiñén-Ortilla	2	1862	22
2009	22906	Santa María de Dulcis	2	3020	22
2009	22907	Aínsa-Sobrarbe	60	20482	22
2009	22908	Hoz y Costeán	0	0	22
2009	22909	Vencillón	4	6093	22
2009	44001	Ababuj	1	661	44
2009	44002	Abejuela	0	0	44
2009	44003	Aguatón	1	167	44
2009	44004	Aguaviva	7	4816	44
2009	44005	Aguilar del Alfambra	1	565	44
2009	44006	Alacón	10	1493	44
2009	44007	Alba	1	1943	44
2009	44008	Albalate del Arzobispo	22	23310	44
2009	44009	Albarracín	4	6429	44
2009	44010	Albentosa	3	1796	44
2009	44011	Alcaine	1	376	44
2009	44012	Alcalá de la Selva	5	2931	44
2009	44013	Alcañiz	130	234660	44
2009	44014	Alcorisa	33	24764	44
2009	44016	Alfambra	4	5892	44
2009	44017	Aliaga	2	2404	44
2009	44018	Almohaja	8	6789	44
2009	44019	Alobras	0	0	44
2009	44020	Alpeñés	1	811	44
2009	44021	Allepuz	0	0	44
2009	44022	Alloza	1	223	44
2009	44023	Allueva	9	3338	44
2009	44024	Anadón	1	116	44
2009	44025	Andorra	90	30181	44
2009	44026	Arcos de las Salinas	2	666	44
2009	44027	Arens de Lledó	2	2220	44
2009	44028	Argente	1	1911	44
2009	44029	Ariño	10	3473	44
2009	44031	Azaila	6	1618	44
2009	44032	Bádenas	1	189	44
2009	44033	Báguena	4	3087	44
2009	44034	Bañón	2	1139	44
2009	44035	Barrachina	2	1111	44
2009	44036	Bea	1	279	44
2009	44037	Beceite	6	6455	44
2009	44038	Belmonte de San José	13	19175	44
2009	44039	Bello	3	1276	44
2009	44040	Berge	3	1771	44
2009	44041	Bezas	1	417	44
2009	44042	Blancas	2	1132	44
2009	44043	Blesa	1	718	44
2009	44044	Bordón	1	765	44
2009	44045	Bronchales	3	2827	44
2009	44046	Bueña	1	496	44
2009	44047	Burbáguena	3	2116	44
2009	44048	Cabra de Mora	2	608	44
2009	44049	Calaceite	11	11580	44
2009	44050	Calamocha	82	33191	44
2009	44051	Calanda	33	25656	44
2009	44052	Calomarde	1	556	44
2009	44053	Camañas	1	924	44
2009	44054	Camarena de la Sierra	0	0	44
2009	44055	Camarillas	1	963	44
2009	44056	Caminreal	8	5504	44
2009	44059	Cantavieja	3	4257	44
2009	44060	Cañada de Benatanduz	1	295	44
2009	44061	Cañada de Verich (La)	2	731	44
2009	44062	Cañada Vellida	1	350	44
2009	44063	Cañizar del Olivar	1	614	44
2009	44064	Cascante del Río	1	724	44
2009	44065	Castejón de Tornos	1	468	44
2009	44066	Castel de Cabra	1	851	44
2009	44067	Castelnou	2	434	44
2009	44068	Castelserás	12	4819	44
2009	44070	Castellar (El)	3	1169	44
2009	44071	Castellote	8	5628	44
2009	44074	Cedrillas	5	4785	44
2009	44075	Celadas	2	3503	44
2009	44076	Cella	13	24856	44
2009	44077	Cerollera (La)	2	838	44
2009	44080	Codoñera (La)	1	498	44
2009	44082	Corbalán	10	346	44
2009	44084	Cortes de Aragón	29	49088	44
2009	44085	Cosa	1	394	44
2009	44086	Cretas	1	462	44
2009	44087	Crivillén	1	726	44
2009	44088	Cuba (La)	1	900	44
2009	44089	Cubla	1	1162	44
2009	44090	Cucalón	1	1918	44
2009	44092	Cuervo (El)	5	8533	44
2009	44093	Cuevas de Almudén	4	2958	44
2009	44094	Cuevas Labradas	1	1224	44
2009	44096	Ejulve	10	797	44
2009	44097	Escorihuela	1	1560	44
2009	44099	Escucha	5	5989	44
2009	44100	Estercuel	10	928	44
2009	44101	Ferreruela de Huerva	1	517	44
2009	44102	Fonfría	1	210	44
2009	44103	Formiche Alto	2	1129	44
2009	44105	Fórnoles	1	1054	44
2009	44106	Fortanete	1	1390	44
2009	44107	Foz-Calanda	3	2006	44
2009	44108	Fresneda (La)	4	5012	44
2009	44109	Frías de Albarracín	1	996	44
2009	44110	Fuenferrada	1	237	44
2009	44111	Fuentes Calientes	1	924	44
2009	44112	Fuentes Claras	6	4701	44
2009	44113	Fuentes de Rubielos	2	736	44
2009	44114	Fuentespalda	4	3529	44
2009	44115	Galve	36	25421	44
2009	44116	Gargallo	10	386	44
2009	44117	Gea de Albarracín	3	2589	44
2009	44118	Ginebrosa (La)	3	1657	44
2009	44119	Griegos	1	834	44
2009	44120	Guadalaviar	2	1523	44
2009	44121	Gúdar	2	620	44
2009	44122	Híjar	27	20127	44
2009	44123	Hinojosa de Jarque	2	869	44
2009	44124	Hoz de la Vieja (La)	1	556	44
2009	44125	Huesa del Común	1	585	44
2009	44126	Iglesuela del Cid (La)	2	2925	44
2009	44127	Jabaloyas	1	492	44
2009	44128	Jarque de la Val	1	579	44
2009	44129	Jatiel	3	595	44
2009	44130	Jorcas	1	366	44
2009	44131	Josa	1	191	44
2009	44132	Lagueruela	1	461	44
2009	44133	Lanzuela	1	203	44
2009	44135	Libros	1	1186	44
2009	44136	Lidón	1	525	44
2009	44137	Linares de Mora	3	1877	44
2009	44138	Loscos	3	2539	44
2009	44141	Lledó	6	8845	44
2009	44142	Maicas	1	220	44
2009	44143	Manzanera	10	3134	44
2009	44144	Martín del Río	3	2699	44
2009	44145	Mas de las Matas	11	9692	44
2009	44146	Mata de los Olmos (La)	3	1798	44
2009	44147	Mazaleón	6	5953	44
2009	44148	Mezquita de Jarque	1	759	44
2009	44149	Mirambel	1	747	44
2009	44150	Miravete de la Sierra	1	237	44
2009	44151	Molinos	1	1743	44
2009	44152	Monforte de Moyuela	1	587	44
2009	44153	Monreal del Campo	39	19320	44
2009	44154	Monroyo	4	3938	44
2009	44155	Montalbán	7	8555	44
2009	44156	Monteagudo del Castillo	1	613	44
2009	44157	Monterde de Albarracín	1	429	44
2009	44158	Mora de Rubielos	13	9841	44
2009	44159	Moscardón	1	342	44
2009	44160	Mosqueruela	8	3655	44
2009	44161	Muniesa	4	4136	44
2009	44163	Noguera de Albarracín	1	828	44
