Año	Municipio código	Municipio nombre	Población
1910	22076	Canal de Berdún	2066,0
1910	22077	Candasnos	1054,0
1910	22078	Canfranc	774,0
1910	22079	Capdesaso	511,0
1910	22080	Capella	1064,0
1910	22081	Casbas de Huesca	2155,0
1910	22082	Castejón del Puente	612,0
1910	22083	Castejón de Monegros	1575,0
1910	22084	Castejón de Sos	900,0
1910	22085	Castelflorite	285,0
1910	22086	Castiello de Jaca	531,0
1910	22087	Castigaleu	269,0
1910	22088	Castillazuelo	781,0
1910	22089	Castillonroy	887,0
1910	22090	Colungo	662,0
1910	22094	Chalamera	475,0
1910	22095	Chía	444,0
1910	22096	Chimillas	218,0
1910	22099	Esplús	747,0
1910	22102	Estada	514,0
1910	22103	Estadilla	1668,0
1910	22105	Estopiñán del Castillo	1443,0
1910	22106	Fago	372,0
1910	22107	Fanlo	1084,0
1910	22109	Fiscal	2495,0
1910	22110	Fonz	2338,0
1910	22111	Foradada del Toscar	686,0
1910	22112	Fraga	7418,0
1910	22113	Fueva (La)	2722,0
1910	22114	Gistaín	479,0
1910	22115	Grado (El)	1486,0
1910	22116	Grañén	1478,0
1910	22117	Graus	6478,0
1910	22119	Gurrea de Gállego	1642,0
1910	22122	Hoz de Jaca	159,0
1910	22124	Huerto	1026,0
1910	22125	Huesca	13964,0
1910	22126	Ibieca	402,0
1910	22127	Igriés	458,0
1910	22128	Ilche	691,0
1910	22129	Isábena	1288,0
1910	22130	Jaca	9172,0
1910	22131	Jasa	420,0
1910	22133	Labuerda	455,0
1910	22135	Laluenga	850,0
1910	22136	Lalueza	951,0
1910	22137	Lanaja	2090,0
1910	22139	Laperdiguera	364,0
1910	22141	Lascellas-Ponzano	990,0
1910	22142	Lascuarre	551,0
1910	22143	Laspaúles	1165,0
1910	22144	Laspuña	502,0
1910	22149	Loarre	1788,0
1910	22150	Loporzano	3181,0
1910	22151	Loscorrales	393,0
1910	22155	Monesma y Cajigar	561,0
1910	22156	Monflorite-Lascasas	491,0
1910	22157	Montanuy	1457,0
1910	22158	Monzón	5368,0
1910	22160	Naval	1439,0
1910	22162	Novales	459,0
1910	22163	Nueno	1230,0
1910	22164	Olvena	342,0
1910	22165	Ontiñena	1989,0
1910	22167	Osso de Cinca	812,0
1910	22168	Palo	311,0
1910	22170	Panticosa	835,0
1910	22172	Peñalba	1331,0
1910	22173	Peñas de Riglos (Las)	2633,0
1910	22174	Peralta de Alcofea	2320,0
1910	22175	Peralta de Calasanz	2464,0
1910	22176	Peraltilla	476,0
1910	22177	Perarrúa	694,0
1910	22178	Pertusa	623,0
1910	22181	Piracés	276,0
1910	22182	Plan	1096,0
1910	22184	Poleñino	556,0
1910	22186	Pozán de Vero	914,0
1910	22187	Puebla de Castro (La)	837,0
1910	22188	Puente de Montañana	809,0
1910	22189	Puértolas	1060,0
1910	22190	Pueyo de Araguás (El)	493,0
1910	22193	Pueyo de Santa Cruz	512,0
1910	22195	Quicena	285,0
1910	22197	Robres	1030,0
1910	22199	Sabiñánigo	5063,0
1910	22200	Sahún	711,0
1910	22201	Salas Altas	1071,0
1910	22202	Salas Bajas	588,0
1910	22203	Salillas	414,0
1910	22204	Sallent de Gállego	1427,0
1910	22205	San Esteban de Litera	1806,0
1910	22206	Sangarrén	532,0
1910	22207	San Juan de Plan	367,0
1910	22208	Santa Cilia	606,0
1910	22209	Santa Cruz de la Serós	412,0
1910	22212	Santaliestra y San Quílez	379,0
1910	22213	Sariñena	4424,0
1910	22214	Secastilla	855,0
1910	22215	Seira	309,0
1910	22217	Sena	1161,0
1910	22218	Senés de Alcubierre	178,0
1910	22220	Sesa	911,0
1910	22221	Sesué	385,0
1910	22222	Siétamo	1627,0
1910	22223	Sopeira	847,0
1910	22225	Tamarite de Litera	4156,0
1910	22226	Tardienta	1698,0
1910	22227	Tella-Sin	737,0
1910	22228	Tierz	316,0
1910	22229	Tolva	955,0
1910	22230	Torla-Ordesa	1016,0
1910	22232	Torralba de Aragón	420,0
1910	22233	Torre la Ribera	401,0
1910	22234	Torrente de Cinca	1409,0
1910	22235	Torres de Alcanadre	492,0
1910	22236	Torres de Barbués	238,0
1910	22239	Tramaced	111,0
1910	22242	Valfarta	346,0
1910	22243	Valle de Bardají	186,0
1910	22244	Valle de Lierp	231,0
1910	22245	Velilla de Cinca	1238,0
1910	22246	Beranuy	765,0
1910	22247	Viacamp y Litera	800,0
1910	22248	Vicién	328,0
1910	22249	Villanova	324,0
1910	22250	Villanúa	1114,0
1910	22251	Villanueva de Sigena	974,0
1910	22252	Yebra de Basa	888,0
1910	22253	Yésero	311,0
1910	22254	Zaidín	2091,0
1910	22901	Valle de Hecho	2701,0
1910	22902	Puente la Reina de Jaca	841,0
1910	22903	San Miguel del Cinca	1941,0
1910	22904	Sotonera (La)	4073,0
1910	22905	Lupiñén-Ortilla	1181,0
1910	22906	Santa María de Dulcis	622,0
1910	22907	Aínsa-Sobrarbe	3800,0
1910	22908	Hoz y Costeán	1383,0
1910	44001	Ababuj	458,0
1910	44002	Abejuela	711,0
1910	44003	Aguatón	185,0
1910	44004	Aguaviva	1793,0
1910	44005	Aguilar del Alfambra	496,0
1910	44006	Alacón	1007,0
1910	44007	Alba	694,0
1910	44008	Albalate del Arzobispo	4537,0
1910	44009	Albarracín	1752,0
1910	44010	Albentosa	1038,0
1910	44011	Alcaine	1347,0
1910	44012	Alcalá de la Selva	1647,0
1910	44013	Alcañiz	8397,0
1910	44014	Alcorisa	3575,0
1910	44016	Alfambra	1340,0
1910	44017	Aliaga	1799,0
1910	44018	Almohaja	271,0
1910	44019	Alobras	561,0
1910	44020	Alpeñés	241,0
1910	44021	Allepuz	1014,0
1910	44022	Alloza	1926,0
1910	44023	Allueva	208,0
1910	44024	Anadón	391,0
1910	44025	Andorra	2979,0
1910	44026	Arcos de las Salinas	1280,0
1910	44027	Arens de Lledó	766,0
1910	44028	Argente	710,0
1910	44029	Ariño	1506,0
1910	44031	Azaila	778,0
1910	44032	Bádenas	451,0
1910	44033	Báguena	1402,0
1910	44034	Bañón	720,0
1910	44035	Barrachina	722,0
1910	44036	Bea	167,0
1910	44037	Beceite	1902,0
1910	44038	Belmonte de San José	820,0
1910	44039	Bello	1145,0
1910	44040	Berge	804,0
1910	44041	Bezas	336,0
1910	44042	Blancas	921,0
1910	44043	Blesa	1430,0
1910	44044	Bordón	527,0
1910	44045	Bronchales	991,0
1910	44046	Bueña	368,0
1910	44047	Burbáguena	1168,0
1910	44048	Cabra de Mora	538,0
1910	44049	Calaceite	2777,0
1910	44050	Calamocha	6385,0
1910	44051	Calanda	4286,0
1910	44052	Calomarde	431,0
1910	44053	Camañas	500,0
1910	44054	Camarena de la Sierra	881,0
1910	44055	Camarillas	782,0
1910	44056	Caminreal	1420,0
1910	44059	Cantavieja	2049,0
1910	44060	Cañada de Benatanduz	611,0
1910	44061	Cañada de Verich (La)	318,0
1910	44062	Cañada Vellida	192,0
1910	44063	Cañizar del Olivar	579,0
1910	44064	Cascante del Río	612,0
1910	44065	Castejón de Tornos	492,0
1910	44066	Castel de Cabra	603,0
1910	44067	Castelnou	549,0
1910	44068	Castelserás	2154,0
1910	44070	Castellar (El)	491,0
1910	44071	Castellote	5398,0
1910	44074	Cedrillas	987,0
1910	44075	Celadas	883,0
1910	44076	Cella	2751,0
1910	44077	Cerollera (La)	465,0
1910	44080	Codoñera (La)	1099,0
1910	44082	Corbalán	480,0
1910	44084	Cortes de Aragón	531,0
1910	44085	Cosa	415,0
1910	44086	Cretas	1698,0
1910	44087	Crivillén	997,0
1910	44088	Cuba (La)	396,0
1910	44089	Cubla	309,0
1910	44090	Cucalón	523,0
1910	44092	Cuervo (El)	481,0
1910	44093	Cuevas de Almudén	233,0
1910	44094	Cuevas Labradas	401,0
1910	44096	Ejulve	1413,0
1910	44097	Escorihuela	546,0
1910	44099	Escucha	751,0
1910	44100	Estercuel	1256,0
1910	44101	Ferreruela de Huerva	293,0
1910	44102	Fonfría	189,0
1910	44103	Formiche Alto	942,0
1910	44105	Fórnoles	753,0
1910	44106	Fortanete	1406,0
1910	44107	Foz-Calanda	764,0
1910	44108	Fresneda (La)	1915,0
1910	44109	Frías de Albarracín	696,0
1910	44110	Fuenferrada	407,0
1910	44111	Fuentes Calientes	253,0
1910	44112	Fuentes Claras	1179,0
1910	44113	Fuentes de Rubielos	882,0
1910	44114	Fuentespalda	938,0
1910	44115	Galve	450,0
1910	44116	Gargallo	609,0
1910	44117	Gea de Albarracín	1110,0
1910	44118	Ginebrosa (La)	1152,0
1910	44119	Griegos	429,0
1910	44120	Guadalaviar	562,0
1910	44121	Gúdar	689,0
1910	44122	Híjar	3776,0
1910	44123	Hinojosa de Jarque	521,0
1910	44124	Hoz de la Vieja (La)	975,0
1910	44125	Huesa del Común	1432,0
1910	44126	Iglesuela del Cid (La)	1486,0
1910	44127	Jabaloyas	959,0
1910	44128	Jarque de la Val	290,0
1910	44129	Jatiel	252,0
1910	44130	Jorcas	429,0
1910	44131	Josa	646,0
1910	44132	Lagueruela	294,0
1910	44133	Lanzuela	224,0
1910	44135	Libros	755,0
1910	44136	Lidón	316,0
1910	44137	Linares de Mora	1679,0
1910	44138	Loscos	1522,0
1910	44141	Lledó	629,0
1910	44142	Maicas	440,0
1910	44143	Manzanera	2985,0
1910	44144	Martín del Río	825,0
1910	44145	Mas de las Matas	2223,0
1910	44146	Mata de los Olmos (La)	467,0
1910	44147	Mazaleón	1443,0
1910	44148	Mezquita de Jarque	319,0
1910	44149	Mirambel	851,0
1910	44150	Miravete de la Sierra	496,0
1910	44151	Molinos	1410,0
1910	44152	Monforte de Moyuela	745,0
1910	44153	Monreal del Campo	2606,0
1910	44154	Monroyo	1311,0
1910	44155	Montalbán	2229,0
1910	44156	Monteagudo del Castillo	476,0
1910	44157	Monterde de Albarracín	505,0
1910	44158	Mora de Rubielos	3101,0
1910	44159	Moscardón	496,0
1910	44160	Mosqueruela	3140,0
1910	44161	Muniesa	1917,0
1910	44163	Noguera de Albarracín	493,0
1910	44164	Nogueras	380,0
1910	44165	Nogueruelas	1244,0
1910	44167	Obón	1343,0
1910	44168	Odón	925,0
1910	44169	Ojos Negros	2573,0
1910	44171	Olba	1743,0
1910	44172	Oliete	2533,0
1910	44173	Olmos (Los)	586,0
1910	44174	Orihuela del Tremedal	897,0
1910	44175	Orrios	418,0
1910	44176	Palomar de Arroyos	654,0
1910	44177	Pancrudo	1013,0
1910	44178	Parras de Castellote (Las)	1201,0
1910	44179	Peñarroya de Tastavins	1608,0
1910	44180	Peracense	419,0
1910	44181	Peralejos	272,0
1910	44182	Perales del Alfambra	778,0
1910	44183	Pitarque	883,0
1910	44184	Plou	574,0
1910	44185	Pobo (El)	556,0
1910	44187	Portellada (La)	815,0
1910	44189	Pozondón	592,0
1910	44190	Pozuel del Campo	603,0
1910	44191	Puebla de Híjar (La)	2360,0
1910	44192	Puebla de Valverde (La)	2193,0
1910	44193	Puertomingalvo	1406,0
1910	44194	Ráfales	900,0
1910	44195	Rillo	447,0
1910	44196	Riodeva	697,0
1910	44197	Ródenas	487,0
1910	44198	Royuela	476,0
1910	44199	Rubiales	269,0
1910	44200	Rubielos de la Cérida	472,0
1910	44201	Rubielos de Mora	2388,0
1910	44203	Salcedillo	159,0
1910	44204	Saldón	479,0
1910	44205	Samper de Calanda	2815,0
1910	44206	San Agustín	1240,0
1910	44207	San Martín del Río	983,0
1910	44208	Santa Cruz de Nogueras	367,0
1910	44209	Santa Eulalia	1469,0
1910	44210	Sarrión	2390,0
1910	44211	Segura de los Baños	840,0
1910	44212	Seno	455,0
1910	44213	Singra	435,0
1910	44215	Terriente	1145,0
1910	44216	Teruel	15832,0
1910	44217	Toril y Masegoso	362,0
1910	44218	Tormón	267,0
1910	44219	Tornos	584,0
1910	44220	Torralba de los Sisones	623,0
1910	44221	Torrecilla de Alcañiz	1128,0
1910	44222	Torrecilla del Rebollar	849,0
1910	44223	Torre de Arcas	463,0
1910	44224	Torre de las Arcas	551,0
1910	44225	Torre del Compte	790,0
1910	44226	Torrelacárcel	635,0
1910	44227	Torre los Negros	462,0
1910	44228	Torremocha de Jiloca	458,0
1910	44229	Torres de Albarracín	599,0
1910	44230	Torrevelilla	890,0
1910	44231	Torrijas	620,0
1910	44232	Torrijo del Campo	1379,0
1910	44234	Tramacastiel	608,0
1910	44235	Tramacastilla	409,0
1910	44236	Tronchón	991,0
1910	44237	Urrea de Gaén	1258,0
1910	44238	Utrillas	1196,0
1910	44239	Valacloche	219,0
1910	44240	Valbona	765,0
1910	44241	Valdealgorfa	1819,0
1910	44243	Valdecuenca	388,0
1910	44244	Valdelinares	816,0
1910	44245	Valdeltormo	774,0
1910	44246	Valderrobres	3262,0
1910	44247	Valjunquera	1297,0
1910	44249	Vallecillo (El)	510,0
1910	44250	Veguillas de la Sierra	272,0
1910	44251	Villafranca del Campo	1027,0
1910	44252	Villahermosa del Campo	248,0
1910	44256	Villanueva del Rebollar de la Sierra	314,0
1910	44257	Villar del Cobo	648,0
1910	44258	Villar del Salz	644,0
1910	44260	Villarluengo	1968,0
1910	44261	Villarquemado	998,0
1910	44262	Villarroya de los Pinares	942,0
1910	44263	Villastar	731,0
1910	44264	Villel	1210,0
1910	44265	Vinaceite	654,0
1910	44266	Visiedo	593,0
1910	44267	Vivel del Río Martín	981,0
1910	44268	Zoma (La)	167,0
1910	50001	Abanto	672,0
1910	50002	Acered	756,0
1910	50003	Agón	416,0
1910	50004	Aguarón	2271,0
1910	50005	Aguilón	1091,0
1910	50006	Ainzón	1751,0
1910	50007	Aladrén	345,0
1910	50008	Alagón	4082,0
1910	50009	Alarba	428,0
1910	50010	Alberite de San Juan	230,0
1910	50011	Albeta	318,0
1910	50012	Alborge	432,0
1910	50013	Alcalá de Ebro	479,0
1910	50014	Alcalá de Moncayo	409,0
1910	50015	Alconchel de Ariza	718,0
1910	50016	Aldehuela de Liestos	247,0
1910	50017	Alfajarín	1180,0
1910	50018	Alfamén	716,0
1910	50019	Alforque	450,0
1910	50020	Alhama de Aragón	1752,0
1910	50021	Almochuel	133,0
1910	50022	Almolda (La)	1253,0
1910	50023	Almonacid de la Cuba	739,0
1910	50024	Almonacid de la Sierra	2265,0
1910	50025	Almunia de Doña Godina (La)	4209,0
1910	50026	Alpartir	1153,0
1910	50027	Ambel	945,0
1910	50028	Anento	362,0
1910	50029	Aniñón	1884,0
1910	50030	Añón de Moncayo	1125,0
1910	50031	Aranda de Moncayo	1654,0
1910	50032	Arándiga	1120,0
1910	50033	Ardisa	455,0
1910	50034	Ariza	1623,0
1910	50035	Artieda	270,0
1910	50036	Asín	387,0
1910	50037	Atea	1192,0
1910	50038	Ateca	3065,0
1910	50039	Azuara	2756,0
1910	50040	Badules	393,0
1910	50041	Bagüés	215,0
1910	50042	Balconchán	191,0
1910	50043	Bárboles	731,0
1910	50044	Bardallur	827,0
1910	50045	Belchite	3522,0
1910	50046	Belmonte de Gracián	998,0
1910	50047	Berdejo	356,0
1910	50048	Berrueco	241,0
1910	50050	Bijuesca	884,0
1910	50051	Biota	1463,0
1910	50052	Bisimbre	267,0
1910	50053	Boquiñeni	894,0
1910	50054	Bordalba	524,0
1910	50055	Borja	5243,0
1910	50056	Botorrita	386,0
1910	50057	Brea de Aragón	1325,0
1910	50058	Bubierca	808,0
1910	50059	Bujaraloz	1542,0
1910	50060	Bulbuente	896,0
1910	50061	Bureta	628,0
1910	50062	Burgo de Ebro (El)	1060,0
1910	50063	Buste (El)	420,0
1910	50064	Cabañas de Ebro	625,0
1910	50065	Cabolafuente	615,0
1910	50066	Cadrete	655,0
1910	50067	Calatayud	11858,0
1910	50068	Calatorao	2785,0
1910	50069	Calcena	907,0
1910	50070	Calmarza	380,0
1910	50071	Campillo de Aragón	692,0
1910	50072	Carenas	964,0
1910	50073	Cariñena	3592,0
1910	50074	Caspe	8893,0
1910	50075	Castejón de Alarba	357,0
1910	50076	Castejón de las Armas	721,0
1910	50077	Castejón de Valdejasa	1061,0
1910	50078	Castiliscar	870,0
1910	50079	Cervera de la Cañada	1019,0
1910	50080	Cerveruela	431,0
1910	50081	Cetina	1571,0
1910	50082	Cimballa	484,0
1910	50083	Cinco Olivas	555,0
1910	50084	Clarés de Ribota	444,0
1910	50085	Codo	1193,0
1910	50086	Codos	919,0
1910	50087	Contamina	212,0
1910	50088	Cosuenda	1191,0
1910	50089	Cuarte de Huerva	298,0
1910	50090	Cubel	602,0
1910	50091	Cuerlas (Las)	355,0
1910	50092	Chiprana	1565,0
1910	50093	Chodes	626,0
1910	50094	Daroca	3597,0
1910	50095	Ejea de los Caballeros	5861,0
1910	50096	Embid de Ariza	573,0
1910	50098	Encinacorba	1049,0
1910	50099	Épila	4820,0
1910	50100	Erla	931,0
1910	50101	Escatrón	2281,0
1910	50102	Fabara	2273,0
1910	50104	Farlete	559,0
1910	50105	Fayón	1406,0
1910	50106	Fayos (Los)	490,0
1910	50107	Figueruelas	451,0
1910	50108	Fombuena	258,0
1910	50109	Frago (El)	615,0
1910	50110	Frasno (El)	1588,0
1910	50111	Fréscano	447,0
1910	50113	Fuendejalón	1226,0
1910	50114	Fuendetodos	591,0
1910	50115	Fuentes de Ebro	2774,0
1910	50116	Fuentes de Jiloca	1000,0
1910	50117	Gallocanta	396,0
1910	50118	Gallur	2862,0
1910	50119	Gelsa	2297,0
1910	50120	Godojos	448,0
1910	50121	Gotor	841,0
1910	50122	Grisel	491,0
1910	50123	Grisén	440,0
1910	50124	Herrera de los Navarros	2047,0
1910	50125	Ibdes	1509,0
1910	50126	Illueca	1904,0
1910	50128	Isuerre	356,0
1910	50129	Jaraba	491,0
1910	50130	Jarque	1514,0
1910	50131	Jaulín	418,0
1910	50132	Joyosa (La)	271,0
1910	50133	Lagata	593,0
1910	50134	Langa del Castillo	657,0
1910	50135	Layana	405,0
1910	50136	Lécera	2236,0
1910	50137	Leciñena	1798,0
1910	50138	Lechón	149,0
1910	50139	Letux	1132,0
1910	50140	Litago	589,0
1910	50141	Lituénigo	343,0
1910	50142	Lobera de Onsella	518,0
1910	50143	Longares	1506,0
1910	50144	Longás	545,0
1910	50146	Lucena de Jalón	496,0
1910	50147	Luceni	907,0
1910	50148	Luesia	1702,0
1910	50149	Luesma	344,0
1910	50150	Lumpiaque	1686,0
1910	50151	Luna	2054,0
1910	50152	Maella	3552,0
1910	50153	Magallón	2662,0
1910	50154	Mainar	474,0
1910	50155	Malanquilla	565,0
1910	50156	Maleján	538,0
1910	50157	Malón	954,0
1910	50159	Maluenda	1612,0
1910	50160	Mallén	2501,0
1910	50161	Manchones	702,0
1910	50162	Mara	784,0
1910	50163	María de Huerva	622,0
1910	50164	Mediana de Aragón	1431,0
1910	50165	Mequinenza	3427,0
1910	50166	Mesones de Isuela	641,0
1910	50167	Mezalocha	735,0
1910	50168	Mianos	229,0
1910	50169	Miedes de Aragón	986,0
1910	50170	Monegrillo	902,0
1910	50171	Moneva	735,0
1910	50172	Monreal de Ariza	652,0
1910	50173	Monterde	956,0
1910	50174	Montón	498,0
1910	50175	Morata de Jalón	2173,0
1910	50176	Morata de Jiloca	987,0
1910	50177	Morés	1272,0
1910	50178	Moros	1395,0
1910	50179	Moyuela	1138,0
1910	50180	Mozota	482,0
1910	50181	Muel	1504,0
1910	50182	Muela (La)	873,0
1910	50183	Munébrega	1323,0
1910	50184	Murero	530,0
1910	50185	Murillo de Gállego	1213,0
1910	50186	Navardún	439,0
1910	50187	Nigüella	296,0
1910	50188	Nombrevilla	267,0
1910	50189	Nonaspe	1899,0
1910	50190	Novallas	1574,0
1910	50191	Novillas	842,0
1910	50192	Nuévalos	937,0
1910	50193	Nuez de Ebro	505,0
1910	50194	Olvés	635,0
1910	50195	Orcajo	495,0
1910	50196	Orera	438,0
1910	50197	Orés	762,0
1910	50198	Oseja	333,0
1910	50199	Osera de Ebro	529,0
1910	50200	Paniza	1654,0
1910	50201	Paracuellos de Jiloca	894,0
1910	50202	Paracuellos de la Ribera	941,0
1910	50203	Pastriz	796,0
1910	50204	Pedrola	2507,0
1910	50205	Pedrosas (Las)	427,0
1910	50206	Perdiguera	807,0
1910	50207	Piedratajada	374,0
1910	50208	Pina de Ebro	2473,0
1910	50209	Pinseque	837,0
1910	50210	Pintanos (Los)	648,0
1910	50211	Plasencia de Jalón	956,0
1910	50212	Pleitas	185,0
1910	50213	Plenas	735,0
1910	50214	Pomer	469,0
1910	50215	Pozuel de Ariza	319,0
1910	50216	Pozuelo de Aragón	655,0
1910	50217	Pradilla de Ebro	772,0
1910	50218	Puebla de Albortón	659,0
1910	50219	Puebla de Alfindén (La)	1057,0
1910	50220	Puendeluna	264,0
1910	50221	Purujosa	543,0
1910	50222	Quinto	2743,0
1910	50223	Remolinos	1208,0
1910	50224	Retascón	242,0
1910	50225	Ricla	2885,0
1910	50227	Romanos	330,0
1910	50228	Rueda de Jalón	924,0
1910	50229	Ruesca	204,0
1910	50230	Sádaba	1983,0
1910	50231	Salillas de Jalón	598,0
1910	50232	Salvatierra de Esca	1085,0
1910	50233	Samper del Salz	439,0
1910	50234	San Martín de la Virgen de Moncayo	374,0
1910	50235	San Mateo de Gállego	1165,0
1910	50236	Santa Cruz de Grío	979,0
1910	50237	Santa Cruz de Moncayo	253,0
1910	50238	Santa Eulalia de Gállego	936,0
1910	50239	Santed	323,0
1910	50240	Sástago	3087,0
1910	50241	Saviñán	1648,0
1910	50242	Sediles	294,0
1910	50243	Sestrica	1337,0
1910	50244	Sierra de Luna	708,0
1910	50245	Sigüés	1628,0
1910	50246	Sisamón	520,0
1910	50247	Sobradiel	469,0
1910	50248	Sos del Rey Católico	3696,0
1910	50249	Tabuenca	1292,0
1910	50250	Talamantes	590,0
1910	50251	Tarazona	8855,0
1910	50252	Tauste	4787,0
1910	50253	Terrer	977,0
1910	50254	Tierga	802,0
1910	50255	Tobed	975,0
1910	50256	Torralba de los Frailes	543,0
1910	50257	Torralba de Ribota	637,0
1910	50258	Torralbilla	392,0
1910	50259	Torrehermosa	316,0
1910	50260	Torrelapaja	331,0
1910	50261	Torrellas	856,0
1910	50262	Torres de Berrellén	1291,0
1910	50263	Torrijo de la Cañada	1988,0
1910	50264	Tosos	829,0
1910	50265	Trasmoz	312,0
1910	50266	Trasobares	697,0
1910	50267	Uncastillo	3094,0
1910	50268	Undués de Lerda	510,0
1910	50269	Urrea de Jalón	918,0
1910	50270	Urriés	1004,0
1910	50271	Used	1476,0
1910	50272	Utebo	1792,0
1910	50273	Valdehorna	194,0
1910	50274	Val de San Martín	367,0
1910	50275	Valmadrid	245,0
1910	50276	Valpalmas	436,0
1910	50277	Valtorres	334,0
1910	50278	Velilla de Ebro	1171,0
1910	50279	Velilla de Jiloca	579,0
1910	50280	Vera de Moncayo	1083,0
1910	50281	Vierlas	244,0
1910	50282	Vilueña (La)	447,0
1910	50283	Villadoz	305,0
1910	50284	Villafeliche	1336,0
1910	50285	Villafranca de Ebro	665,0
1910	50286	Villalba de Perejil	272,0
1910	50287	Villalengua	1280,0
1910	50288	Villanueva de Gállego	1371,0
1910	50289	Villanueva de Jiloca	438,0
1910	50290	Villanueva de Huerva	1124,0
1910	50291	Villar de los Navarros	1175,0
1910	50292	Villarreal de Huerva	458,0
1910	50293	Villarroya de la Sierra	2435,0
1910	50294	Villarroya del Campo	252,0
1910	50295	Vistabella	621,0
1910	50296	Zaida (La)	485,0
1910	50297	Zaragoza	109957,0
1910	50298	Zuera	2825,0
1910	50901	Biel	1735,0
1910	50902	Marracos	182,0
1910	50903	Villamayor de Gállego	1870,0
1920	22001	Abiego	1401,0
1920	22002	Abizanda	446,0
1920	22003	Adahuesca	647,0
1920	22004	Agüero	1177,0
1920	22006	Aísa	814,0
1920	22007	Albalate de Cinca	1590,0
1920	22008	Albalatillo	549,0
1920	22009	Albelda	1481,0
1920	22011	Albero Alto	321,0
1920	22012	Albero Bajo	208,0
1920	22013	Alberuela de Tubo	244,0
1920	22014	Alcalá de Gurrea	883,0
1920	22015	Alcalá del Obispo	1332,0
1920	22016	Alcampell	2467,0
1920	22017	Alcolea de Cinca	2647,0
1920	22018	Alcubierre	1422,0
1920	22019	Alerre	222,0
