Mes y año	Comarca código	Comarca nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Junio 2017	12	Tarazona y el Moncayo	60	Actividades de programación y emisión de radio y televisión	1
Junio 2017	12	Tarazona y el Moncayo	61	Telecomunicaciones	1
Junio 2017	12	Tarazona y el Moncayo	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	30
Junio 2017	12	Tarazona y el Moncayo	66	Actividades auxiliares a los servicios financieros y a los seguros	14
Junio 2017	12	Tarazona y el Moncayo	68	Actividades inmobiliarias	5
Junio 2017	12	Tarazona y el Moncayo	69	Actividades jurídicas y de contabilidad	36
Junio 2017	12	Tarazona y el Moncayo	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	5
Junio 2017	12	Tarazona y el Moncayo	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	31
Junio 2017	12	Tarazona y el Moncayo	72	Investigación y desarrollo	1
Junio 2017	12	Tarazona y el Moncayo	73	Publicidad y estudios de mercado	7
Junio 2017	12	Tarazona y el Moncayo	74	Otras actividades profesionales, científicas y técnicas	10
Junio 2017	12	Tarazona y el Moncayo	75	Actividades veterinarias	3
Junio 2017	12	Tarazona y el Moncayo	77	Actividades de alquiler	10
Junio 2017	12	Tarazona y el Moncayo	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	7
Junio 2017	12	Tarazona y el Moncayo	81	Servicios a edificios y actividades de jardinería	47
Junio 2017	12	Tarazona y el Moncayo	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	12
Junio 2017	12	Tarazona y el Moncayo	84	Administración Pública y defensa; Seguridad Social obligatoria	271
Junio 2017	12	Tarazona y el Moncayo	85	Educación	110
Junio 2017	12	Tarazona y el Moncayo	86	Actividades sanitarias	36
Junio 2017	12	Tarazona y el Moncayo	87	Asistencia en establecimientos residenciales	106
Junio 2017	12	Tarazona y el Moncayo	88	Actividades de servicios sociales sin alojamiento	5
Junio 2017	12	Tarazona y el Moncayo	90	Actividades de creación, artísticas y espectáculos	4
Junio 2017	12	Tarazona y el Moncayo	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	8
Junio 2017	12	Tarazona y el Moncayo	92	Actividades de juegos de azar y apuestas	5
Junio 2017	12	Tarazona y el Moncayo	93	Actividades deportivas, recreativas y de entretenimiento	11
Junio 2017	12	Tarazona y el Moncayo	94	Actividades asociativas	45
Junio 2017	12	Tarazona y el Moncayo	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	20
Junio 2017	12	Tarazona y el Moncayo	96	Otros servicios personales	70
Junio 2017	12	Tarazona y el Moncayo	97	Actividades de los hogares como empleadores de personal doméstico	63
Junio 2017	13	Campo de Borja	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	789
Junio 2017	13	Campo de Borja	02	Silvicultura y explotación forestal	4
Junio 2017	13	Campo de Borja	10	Industria de la alimentación	230
Junio 2017	13	Campo de Borja	11	Fabricación de bebidas	200
Junio 2017	13	Campo de Borja	13	Industria textil	72
Junio 2017	13	Campo de Borja	14	Confección de prendas de vestir	3
Junio 2017	13	Campo de Borja	15	Industria del cuero y del calzado	1
Junio 2017	13	Campo de Borja	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	5
Junio 2017	13	Campo de Borja	18	Artes gráficas y reproducción de soportes grabados	2
Junio 2017	13	Campo de Borja	20	Industria química	67
Junio 2017	13	Campo de Borja	22	Fabricación de productos de caucho y plásticos	8
Junio 2017	13	Campo de Borja	23	Fabricación de otros productos minerales no metálicos	10
Junio 2017	13	Campo de Borja	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	10
Junio 2017	13	Campo de Borja	25	Fabricación de productos metálicos, excepto maquinaria y equipo	83
Junio 2017	13	Campo de Borja	27	Fabricación de material y equipo eléctrico	7
Junio 2017	13	Campo de Borja	28	Fabricación de maquinaria y equipo n.c.o.p.	4
Junio 2017	13	Campo de Borja	29	Fabricación de vehículos de motor, remolques y semirremolques	590
Junio 2017	13	Campo de Borja	31	Fabricación de muebles	19
Junio 2017	13	Campo de Borja	32	Otras industrias manufactureras	1
Junio 2017	13	Campo de Borja	33	Reparación e instalación de maquinaria y equipo	8
Junio 2017	13	Campo de Borja	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	1
Junio 2017	13	Campo de Borja	36	Captación, depuración y distribución de agua	35
Junio 2017	13	Campo de Borja	38	Recogida, tratamiento y eliminación de residuos; valorización	3
Junio 2017	13	Campo de Borja	41	Construcción de edificios	149
Junio 2017	13	Campo de Borja	42	Ingeniería civil	4
Junio 2017	13	Campo de Borja	43	Actividades de construcción especializada	181
Junio 2017	13	Campo de Borja	45	Venta y reparación de vehículos de motor y motocicletas	63
Junio 2017	13	Campo de Borja	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	67
Junio 2017	13	Campo de Borja	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	318
Junio 2017	13	Campo de Borja	49	Transporte terrestre y por tubería	75
Junio 2017	13	Campo de Borja	52	Almacenamiento y actividades anexas al transporte	16
Junio 2017	13	Campo de Borja	55	Servicios de alojamiento	12
Junio 2017	13	Campo de Borja	56	Servicios de comidas y bebidas	238
Junio 2017	13	Campo de Borja	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
Junio 2017	13	Campo de Borja	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
Junio 2017	13	Campo de Borja	66	Actividades auxiliares a los servicios financieros y a los seguros	17
Junio 2017	13	Campo de Borja	68	Actividades inmobiliarias	6
Junio 2017	13	Campo de Borja	69	Actividades jurídicas y de contabilidad	56
Junio 2017	13	Campo de Borja	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	6
Junio 2017	13	Campo de Borja	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	20
Junio 2017	13	Campo de Borja	74	Otras actividades profesionales, científicas y técnicas	6
Junio 2017	13	Campo de Borja	75	Actividades veterinarias	6
Junio 2017	13	Campo de Borja	77	Actividades de alquiler	6
Junio 2017	13	Campo de Borja	78	Actividades relacionadas con el empleo	1
Junio 2017	13	Campo de Borja	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	4
Junio 2017	13	Campo de Borja	80	Actividades de seguridad e investigación	1
Junio 2017	13	Campo de Borja	81	Servicios a edificios y actividades de jardinería	36
Junio 2017	13	Campo de Borja	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	6
Junio 2017	13	Campo de Borja	84	Administración Pública y defensa; Seguridad Social obligatoria	325
Junio 2017	13	Campo de Borja	85	Educación	61
Junio 2017	13	Campo de Borja	86	Actividades sanitarias	25
Junio 2017	13	Campo de Borja	87	Asistencia en establecimientos residenciales	220
Junio 2017	13	Campo de Borja	88	Actividades de servicios sociales sin alojamiento	1
Junio 2017	13	Campo de Borja	90	Actividades de creación, artísticas y espectáculos	7
Junio 2017	13	Campo de Borja	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
Junio 2017	13	Campo de Borja	92	Actividades de juegos de azar y apuestas	2
Junio 2017	13	Campo de Borja	93	Actividades deportivas, recreativas y de entretenimiento	5
Junio 2017	13	Campo de Borja	94	Actividades asociativas	23
Junio 2017	13	Campo de Borja	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	11
Junio 2017	13	Campo de Borja	96	Otros servicios personales	71
Junio 2017	13	Campo de Borja	97	Actividades de los hogares como empleadores de personal doméstico	90
Junio 2017	14	Aranda	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	216
Junio 2017	14	Aranda	02	Silvicultura y explotación forestal	9
Junio 2017	14	Aranda	07	Extracción de minerales metálicos	30
Junio 2017	14	Aranda	08	Otras industrias extractivas	2
Junio 2017	14	Aranda	10	Industria de la alimentación	59
Junio 2017	14	Aranda	13	Industria textil	28
Junio 2017	14	Aranda	15	Industria del cuero y del calzado	841
Junio 2017	14	Aranda	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	9
Junio 2017	14	Aranda	17	Industria del papel	29
Junio 2017	14	Aranda	18	Artes gráficas y reproducción de soportes grabados	6
Junio 2017	14	Aranda	22	Fabricación de productos de caucho y plásticos	37
Junio 2017	14	Aranda	25	Fabricación de productos metálicos, excepto maquinaria y equipo	28
Junio 2017	14	Aranda	28	Fabricación de maquinaria y equipo n.c.o.p.	3
Junio 2017	14	Aranda	31	Fabricación de muebles	5
Junio 2017	14	Aranda	33	Reparación e instalación de maquinaria y equipo	2
Junio 2017	14	Aranda	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	2
Junio 2017	14	Aranda	37	Recogida y tratamiento de aguas residuales	1
Junio 2017	14	Aranda	38	Recogida, tratamiento y eliminación de residuos; valorización	4
Junio 2017	14	Aranda	41	Construcción de edificios	36
Junio 2017	14	Aranda	42	Ingeniería civil	1
Junio 2017	14	Aranda	43	Actividades de construcción especializada	86
Junio 2017	14	Aranda	45	Venta y reparación de vehículos de motor y motocicletas	18
Junio 2017	14	Aranda	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	89
Junio 2017	14	Aranda	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	136
Junio 2017	14	Aranda	49	Transporte terrestre y por tubería	63
Junio 2017	14	Aranda	55	Servicios de alojamiento	10
Junio 2017	14	Aranda	56	Servicios de comidas y bebidas	100
Junio 2017	14	Aranda	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
Junio 2017	14	Aranda	64	Servicios financieros, excepto seguros y fondos de pensiones	1
Junio 2017	14	Aranda	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1
Junio 2017	14	Aranda	66	Actividades auxiliares a los servicios financieros y a los seguros	10
Junio 2017	14	Aranda	68	Actividades inmobiliarias	7
Junio 2017	14	Aranda	69	Actividades jurídicas y de contabilidad	29
Junio 2017	14	Aranda	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1
Junio 2017	14	Aranda	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3
Junio 2017	14	Aranda	74	Otras actividades profesionales, científicas y técnicas	8
Junio 2017	14	Aranda	75	Actividades veterinarias	1
Junio 2017	14	Aranda	77	Actividades de alquiler	2
Junio 2017	14	Aranda	81	Servicios a edificios y actividades de jardinería	13
Junio 2017	14	Aranda	84	Administración Pública y defensa; Seguridad Social obligatoria	132
Junio 2017	14	Aranda	85	Educación	12
Junio 2017	14	Aranda	86	Actividades sanitarias	7
Junio 2017	14	Aranda	90	Actividades de creación, artísticas y espectáculos	11
Junio 2017	14	Aranda	93	Actividades deportivas, recreativas y de entretenimiento	2
Junio 2017	14	Aranda	94	Actividades asociativas	2
Junio 2017	14	Aranda	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	2
Junio 2017	14	Aranda	96	Otros servicios personales	45
Junio 2017	14	Aranda	97	Actividades de los hogares como empleadores de personal doméstico	19
Junio 2017	15	Ribera Alta del Ebro	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	1675
Junio 2017	15	Ribera Alta del Ebro	02	Silvicultura y explotación forestal	2
Junio 2017	15	Ribera Alta del Ebro	03	Pesca y acuicultura	2
Junio 2017	15	Ribera Alta del Ebro	08	Otras industrias extractivas	49
Junio 2017	15	Ribera Alta del Ebro	10	Industria de la alimentación	384
Junio 2017	15	Ribera Alta del Ebro	11	Fabricación de bebidas	2
Junio 2017	15	Ribera Alta del Ebro	13	Industria textil	24
Junio 2017	15	Ribera Alta del Ebro	14	Confección de prendas de vestir	9
Junio 2017	15	Ribera Alta del Ebro	15	Industria del cuero y del calzado	16
Junio 2017	15	Ribera Alta del Ebro	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	68
Junio 2017	15	Ribera Alta del Ebro	17	Industria del papel	36
Junio 2017	15	Ribera Alta del Ebro	18	Artes gráficas y reproducción de soportes grabados	11
Junio 2017	15	Ribera Alta del Ebro	20	Industria química	117
Junio 2017	15	Ribera Alta del Ebro	22	Fabricación de productos de caucho y plásticos	125
Junio 2017	15	Ribera Alta del Ebro	23	Fabricación de otros productos minerales no metálicos	49
Junio 2017	15	Ribera Alta del Ebro	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	60
Junio 2017	15	Ribera Alta del Ebro	25	Fabricación de productos metálicos, excepto maquinaria y equipo	683
Junio 2017	15	Ribera Alta del Ebro	27	Fabricación de material y equipo eléctrico	62
Junio 2017	15	Ribera Alta del Ebro	28	Fabricación de maquinaria y equipo n.c.o.p.	80
Junio 2017	15	Ribera Alta del Ebro	29	Fabricación de vehículos de motor, remolques y semirremolques	9249
Junio 2017	15	Ribera Alta del Ebro	30	Fabricación de otro material de transporte	10
Junio 2017	15	Ribera Alta del Ebro	31	Fabricación de muebles	7
Junio 2017	15	Ribera Alta del Ebro	32	Otras industrias manufactureras	1
Junio 2017	15	Ribera Alta del Ebro	33	Reparación e instalación de maquinaria y equipo	104
Junio 2017	15	Ribera Alta del Ebro	36	Captación, depuración y distribución de agua	40
Junio 2017	15	Ribera Alta del Ebro	38	Recogida, tratamiento y eliminación de residuos; valorización	16
Junio 2017	15	Ribera Alta del Ebro	41	Construcción de edificios	162
Junio 2017	15	Ribera Alta del Ebro	42	Ingeniería civil	37
Junio 2017	15	Ribera Alta del Ebro	43	Actividades de construcción especializada	756
Junio 2017	15	Ribera Alta del Ebro	45	Venta y reparación de vehículos de motor y motocicletas	150
Junio 2017	15	Ribera Alta del Ebro	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	375
Junio 2017	15	Ribera Alta del Ebro	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	449
Junio 2017	15	Ribera Alta del Ebro	49	Transporte terrestre y por tubería	1913
Junio 2017	15	Ribera Alta del Ebro	52	Almacenamiento y actividades anexas al transporte	609
Junio 2017	15	Ribera Alta del Ebro	53	Actividades postales y de correos	5
Junio 2017	15	Ribera Alta del Ebro	55	Servicios de alojamiento	99
Junio 2017	15	Ribera Alta del Ebro	56	Servicios de comidas y bebidas	388
Junio 2017	15	Ribera Alta del Ebro	58	Edición	3
Junio 2017	15	Ribera Alta del Ebro	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	2
Junio 2017	15	Ribera Alta del Ebro	61	Telecomunicaciones	29
Junio 2017	15	Ribera Alta del Ebro	62	Programación, consultoría y otras actividades relacionadas con la informática	35
Junio 2017	15	Ribera Alta del Ebro	63	Servicios de información	1
Junio 2017	15	Ribera Alta del Ebro	64	Servicios financieros, excepto seguros y fondos de pensiones	27
Junio 2017	15	Ribera Alta del Ebro	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	1
Junio 2017	15	Ribera Alta del Ebro	66	Actividades auxiliares a los servicios financieros y a los seguros	23
Junio 2017	15	Ribera Alta del Ebro	68	Actividades inmobiliarias	12
Junio 2017	15	Ribera Alta del Ebro	69	Actividades jurídicas y de contabilidad	87
Junio 2017	15	Ribera Alta del Ebro	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	10
