Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
44241	Valdealgorfa	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44241	Valdealgorfa	2016	Secano	4690,0	2468,0	25,0	48,0	2395,0	1669,0	0,0	193,0	1476,0	417,0	52,0	365,0	0,0	136,0	0,0	17,0	118,0	1,0
44243	Valdecuenca	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44243	Valdecuenca	2016	Secano	1860,0	275,0	173,0	102,0	0,0	92,0	0,0	82,0	10,0	1450,0	255,0	1195,0	0,0	43,0	0,0	3,0	37,0	3,0
44244	Valdelinares	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44244	Valdelinares	2016	Secano	5510,0	99,0	67,0	32,0	0,0	2877,0	657,0	2138,0	82,0	2220,0	2135,0	85,0	0,0	314,0	0,0	104,0	179,0	31,0
44245	Valdeltormo	2016	Regadío	32,0	32,0	1,0	2,0	29,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44245	Valdeltormo	2016	Secano	1568,0	564,0	15,0	2,0	547,0	277,0	0,0	22,0	255,0	642,0	489,0	153,0	0,0	85,0	0,0	11,0	44,0	30,0
44246	Valderrobres	2016	Regadío	120,0	120,0	58,0	19,0	43,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44246	Valderrobres	2016	Secano	12280,0	2936,0	709,0	187,0	2040,0	1656,0	0,0	42,0	1614,0	7128,0	5156,0	1690,0	282,0	560,0	0,0	127,0	272,0	161,0
44247	Valjunquera	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44247	Valjunquera	2016	Secano	4180,0	1988,0	27,0	32,0	1929,0	1166,0	0,0	107,0	1059,0	911,0	795,0	116,0	0,0	115,0	0,0	19,0	96,0	0,0
44249	Vallecillo (El)	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44249	Vallecillo (El)	2016	Secano	2160,0	0,0	0,0	0,0	0,0	675,0	0,0	271,0	404,0	1446,0	1003,0	443,0	0,0	39,0	0,0	1,0	22,0	16,0
44250	Veguillas de la Sierra	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44250	Veguillas de la Sierra	2016	Secano	1370,0	207,0	80,0	127,0	0,0	342,0	0,0	87,0	255,0	797,0	378,0	419,0	0,0	24,0	0,0	0,0	18,0	6,0
44251	Villafranca del Campo	2016	Regadío	1397,0	1397,0	1060,0	337,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44251	Villafranca del Campo	2016	Secano	5253,0	2385,0	1449,0	926,0	10,0	793,0	0,0	17,0	776,0	1630,0	44,0	1166,0	420,0	445,0	0,0	76,0	343,0	26,0
44252	Villahermosa del Campo	2016	Regadío	146,0	146,0	143,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44252	Villahermosa del Campo	2016	Secano	1774,0	1319,0	1026,0	283,0	10,0	26,0	0,0	2,0	24,0	346,0	186,0	26,0	134,0	83,0	0,0	9,0	51,0	23,0
44256	Villanueva del Rebollar de la Sierra	2016	Regadío	30,0	30,0	25,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44256	Villanueva del Rebollar de la Sierra	2016	Secano	1870,0	1071,0	633,0	438,0	0,0	213,0	0,0	6,0	207,0	530,0	297,0	47,0	186,0	56,0	0,0	4,0	40,0	12,0
44257	Villar del Cobo	2016	Regadío	1,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44257	Villar del Cobo	2016	Secano	5409,0	264,0	109,0	155,0	0,0	3166,0	0,0	1320,0	1846,0	1886,0	357,0	1529,0	0,0	93,0	0,0	8,0	65,0	20,0
44258	Villar del Salz	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44258	Villar del Salz	2016	Secano	3870,0	976,0	521,0	455,0	0,0	1679,0	0,0	1106,0	573,0	1162,0	449,0	713,0	0,0	53,0	0,0	3,0	46,0	4,0
44260	Villarluengo	2016	Regadío	6,0	6,0	5,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44260	Villarluengo	2016	Secano	15984,0	422,0	345,0	77,0	0,0	9535,0	750,0	5287,0	3498,0	5677,0	3427,0	2250,0	0,0	350,0	0,0	17,0	252,0	81,0
44261	Villarquemado	2016	Regadío	1055,0	1039,0	761,0	244,0	34,0	0,0	0,0	0,0	0,0	16,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44261	Villarquemado	2016	Secano	4585,0	2182,0	1299,0	870,0	13,0	862,0	0,0	11,0	851,0	1044,0	73,0	885,0	86,0	497,0	0,0	80,0	268,0	149,0
44262	Villarroya de los Pinares	2016	Regadío	2,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44262	Villarroya de los Pinares	2016	Secano	6638,0	705,0	435,0	270,0	0,0	3434,0	0,0	2724,0	710,0	2423,0	2101,0	322,0	0,0	76,0	0,0	3,0	63,0	10,0
44263	Villastar	2016	Regadío	122,0	119,0	113,0	6,0	0,0	0,0	0,0	0,0	0,0	3,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44263	Villastar	2016	Secano	3778,0	629,0	288,0	327,0	14,0	2234,0	0,0	900,0	1334,0	788,0	551,0	237,0	0,0	127,0	0,0	12,0	78,0	37,0
44264	Villel	2016	Regadío	156,0	151,0	138,0	9,0	4,0	0,0	0,0	0,0	0,0	5,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44264	Villel	2016	Secano	8384,0	386,0	164,0	114,0	108,0	4933,0	0,0	714,0	4219,0	2832,0	2450,0	382,0	0,0	233,0	0,0	27,0	108,0	98,0
44265	Vinaceite	2016	Regadío	94,0	94,0	53,0	21,0	20,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44265	Vinaceite	2016	Secano	4916,0	4239,0	2219,0	1992,0	28,0	370,0	0,0	97,0	273,0	8,0	7,0	1,0	0,0	299,0	0,0	113,0	91,0	95,0
44266	Visiedo	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44266	Visiedo	2016	Secano	4890,0	3364,0	1815,0	1549,0	0,0	250,0	0,0	85,0	165,0	1095,0	15,0	722,0	358,0	181,0	0,0	10,0	149,0	22,0
44267	Vivel del Río Martín	2016	Regadío	78,0	78,0	23,0	55,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44267	Vivel del Río Martín	2016	Secano	5042,0	1234,0	638,0	587,0	9,0	555,0	0,0	177,0	378,0	3115,0	1429,0	287,0	1399,0	138,0	0,0	24,0	78,0	36,0
44268	Zoma (La)	2016	Regadío	2,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
44268	Zoma (La)	2016	Secano	1448,0	87,0	53,0	34,0	0,0	549,0	0,0	351,0	198,0	799,0	667,0	132,0	0,0	13,0	0,0	0,0	12,0	1,0
50001	Abanto	2016	Regadío	83,0	83,0	81,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50001	Abanto	2016	Secano	6301,0	1260,0	1053,0	176,0	31,0	543,0	0,0	8,0	535,0	4337,0	1532,0	670,0	2135,0	161,0	0,0	29,0	86,0	46,0
50002	Acered	2016	Regadío	3,0	3,0	0,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50002	Acered	2016	Secano	3037,0	1006,0	89,0	117,0	800,0	93,0	0,0	23,0	70,0	1828,0	782,0	484,0	562,0	110,0	0,0	6,0	63,0	41,0
50003	Agón	2016	Regadío	628,0	628,0	362,0	75,0	191,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50003	Agón	2016	Secano	1227,0	845,0	435,0	222,0	188,0	272,0	0,0	76,0	196,0	1,0	1,0	0,0	0,0	109,0	0,0	38,0	47,0	24,0
50004	Aguarón	2016	Regadío	240,0	240,0	6,0	30,0	204,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50004	Aguarón	2016	Secano	3421,0	1368,0	95,0	204,0	1069,0	768,0	0,0	187,0	581,0	1090,0	1081,0	9,0	0,0	195,0	0,0	29,0	113,0	53,0
50005	Aguilón	2016	Regadío	11,0	11,0	0,0	0,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50005	Aguilón	2016	Secano	5934,0	3750,0	1950,0	1638,0	162,0	1293,0	0,0	1071,0	222,0	760,0	740,0	20,0	0,0	131,0	0,0	27,0	87,0	17,0
50006	Ainzón	2016	Regadío	502,0	500,0	33,0	68,0	399,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50006	Ainzón	2016	Secano	3544,0	2016,0	247,0	354,0	1415,0	932,0	0,0	292,0	640,0	422,0	393,0	29,0	0,0	174,0	0,0	45,0	103,0	26,0
50007	Aladrén	2016	Regadío	3,0	3,0	0,0	0,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50007	Aladrén	2016	Secano	2103,0	264,0	45,0	87,0	132,0	1087,0	0,0	869,0	218,0	644,0	530,0	114,0	0,0	108,0	0,0	3,0	103,0	2,0
50008	Alagón	2016	Regadío	1530,0	1511,0	1472,0	12,0	27,0	0,0	0,0	0,0	0,0	19,0	19,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50008	Alagón	2016	Secano	892,0	9,0	7,0	1,0	1,0	205,0	0,0	47,0	158,0	96,0	88,0	8,0	0,0	582,0	0,0	49,0	336,0	197,0
50009	Alarba	2016	Regadío	57,0	57,0	0,0	0,0	57,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50009	Alarba	2016	Secano	1843,0	765,0	32,0	52,0	681,0	579,0	0,0	308,0	271,0	411,0	404,0	7,0	0,0	88,0	0,0	4,0	47,0	37,0
50010	Alberite de San Juan	2016	Regadío	147,0	147,0	13,0	10,0	124,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50010	Alberite de San Juan	2016	Secano	976,0	483,0	205,0	136,0	142,0	442,0	0,0	112,0	330,0	1,0	1,0	0,0	0,0	50,0	0,0	9,0	32,0	9,0
50011	Albeta	2016	Regadío	49,0	49,0	4,0	9,0	36,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50011	Albeta	2016	Secano	216,0	75,0	20,0	28,0	27,0	109,0	0,0	16,0	93,0	6,0	6,0	0,0	0,0	26,0	0,0	11,0	14,0	1,0
50012	Alborge	2016	Regadío	137,0	137,0	87,0	2,0	48,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50012	Alborge	2016	Secano	347,0	94,0	76,0	16,0	2,0	150,0	0,0	111,0	39,0	37,0	31,0	6,0	0,0	66,0	0,0	5,0	19,0	42,0
50013	Alcalá de Ebro	2016	Regadío	494,0	480,0	473,0	4,0	3,0	0,0	0,0	0,0	0,0	14,0	14,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50013	Alcalá de Ebro	2016	Secano	496,0	38,0	30,0	8,0	0,0	94,0	0,0	46,0	48,0	219,0	219,0	0,0	0,0	145,0	0,0	32,0	39,0	74,0
50014	Alcalá de Moncayo	2016	Regadío	104,0	104,0	60,0	16,0	28,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50014	Alcalá de Moncayo	2016	Secano	1271,0	288,0	73,0	124,0	91,0	259,0	0,0	20,0	239,0	647,0	169,0	75,0	403,0	77,0	0,0	10,0	35,0	32,0
50015	Alconchel de Ariza	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50015	Alconchel de Ariza	2016	Secano	3485,0	2006,0	1269,0	737,0	0,0	520,0	0,0	11,0	509,0	827,0	11,0	549,0	267,0	132,0	0,0	10,0	104,0	18,0
50016	Aldehuela de Liestos	2016	Regadío	2,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50016	Aldehuela de Liestos	2016	Secano	3802,0	868,0	760,0	108,0	0,0	205,0	0,0	22,0	183,0	2640,0	478,0	1227,0	935,0	89,0	0,0	3,0	55,0	31,0
50017	Alfajarín	2016	Regadío	1207,0	1205,0	1088,0	113,0	4,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50017	Alfajarín	2016	Secano	12550,0	5720,0	3464,0	2220,0	36,0	5437,0	0,0	3447,0	1990,0	771,0	771,0	0,0	0,0	622,0	0,0	70,0	518,0	34,0
50018	Alfamén	2016	Regadío	3997,0	3989,0	1441,0	630,0	1918,0	0,0	0,0	0,0	0,0	8,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50018	Alfamén	2016	Secano	6206,0	5110,0	2168,0	2224,0	718,0	665,0	0,0	360,0	305,0	60,0	60,0	0,0	0,0	371,0	0,0	60,0	272,0	39,0
50019	Alforque	2016	Regadío	98,0	98,0	90,0	8,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50019	Alforque	2016	Secano	964,0	373,0	227,0	143,0	3,0	479,0	0,0	93,0	386,0	10,0	10,0	0,0	0,0	102,0	0,0	3,0	33,0	66,0
50020	Alhama de Aragón	2016	Regadío	45,0	44,0	16,0	15,0	13,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50020	Alhama de Aragón	2016	Secano	3069,0	525,0	230,0	222,0	73,0	1919,0	0,0	1216,0	703,0	401,0	374,0	27,0	0,0	224,0	0,0	62,0	144,0	18,0
50021	Almochuel	2016	Regadío	54,0	54,0	30,0	12,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50021	Almochuel	2016	Secano	3146,0	2681,0	1416,0	1263,0	2,0	324,0	0,0	86,0	238,0	0,0	0,0	0,0	0,0	141,0	0,0	6,0	76,0	59,0
50022	Almolda (La)	2016	Regadío	379,0	368,0	367,0	1,0	0,0	0,0	0,0	0,0	0,0	11,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50022	Almolda (La)	2016	Secano	12751,0	9580,0	5103,0	4391,0	86,0	2063,0	0,0	1416,0	647,0	274,0	194,0	80,0	0,0	834,0	0,0	45,0	689,0	100,0
50023	Almonacid de la Cuba	2016	Regadío	147,0	147,0	14,0	7,0	126,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50023	Almonacid de la Cuba	2016	Secano	5375,0	3455,0	1572,0	1712,0	171,0	1742,0	0,0	361,0	1381,0	21,0	21,0	0,0	0,0	157,0	0,0	26,0	101,0	30,0
50024	Almonacid de la Sierra	2016	Regadío	1686,0	1686,0	520,0	211,0	955,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50024	Almonacid de la Sierra	2016	Secano	3726,0	1843,0	394,0	334,0	1115,0	1027,0	0,0	354,0	673,0	578,0	551,0	27,0	0,0	278,0	0,0	111,0	133,0	34,0
50025	Almunia de Doña Godina (La)	2016	Regadío	2649,0	2633,0	700,0	122,0	1811,0	0,0	0,0	0,0	0,0	16,0	16,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50025	Almunia de Doña Godina (La)	2016	Secano	3021,0	416,0	14,0	91,0	311,0	1288,0	0,0	323,0	965,0	410,0	405,0	5,0	0,0	907,0	0,0	209,0	407,0	291,0
50026	Alpartir	2016	Regadío	16,0	16,0	0,0	1,0	15,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50026	Alpartir	2016	Secano	2688,0	454,0	11,0	46,0	397,0	1068,0	0,0	365,0	703,0	1049,0	851,0	198,0	0,0	117,0	0,0	25,0	54,0	38,0
50027	Ambel	2016	Regadío	257,0	257,0	52,0	17,0	188,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50027	Ambel	2016	Secano	5888,0	1364,0	455,0	596,0	313,0	2147,0	0,0	1466,0	681,0	2263,0	1306,0	957,0	0,0	114,0	0,0	14,0	97,0	3,0
50028	Anento	2016	Regadío	15,0	15,0	12,0	3,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50028	Anento	2016	Secano	2137,0	1081,0	886,0	166,0	29,0	294,0	0,0	10,0	284,0	701,0	132,0	3,0	566,0	61,0	0,0	3,0	47,0	11,0
50029	Aniñón	2016	Regadío	327,0	327,0	0,0	11,0	316,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50029	Aniñón	2016	Secano	4918,0	1484,0	22,0	108,0	1354,0	2184,0	0,0	677,0	1507,0	1092,0	1089,0	3,0	0,0	158,0	0,0	18,0	87,0	53,0
50030	Añón de Moncayo	2016	Regadío	72,0	72,0	23,0	45,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50030	Añón de Moncayo	2016	Secano	6347,0	273,0	113,0	144,0	16,0	955,0	0,0	31,0	924,0	4791,0	2843,0	832,0	1116,0	328,0	0,0	174,0	105,0	49,0
50031	Aranda de Moncayo	2016	Regadío	64,0	64,0	35,0	17,0	12,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50031	Aranda de Moncayo	2016	Secano	9056,0	649,0	288,0	289,0	72,0	1856,0	0,0	291,0	1565,0	6264,0	2186,0	1642,0	2436,0	287,0	0,0	12,0	83,0	192,0
50032	Arándiga	2016	Regadío	216,0	216,0	96,0	12,0	108,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50032	Arándiga	2016	Secano	4810,0	554,0	103,0	248,0	203,0	4005,0	0,0	2748,0	1257,0	23,0	16,0	7,0	0,0	228,0	0,0	33,0	119,0	76,0
50033	Ardisa	2016	Regadío	166,0	166,0	156,0	1,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50033	Ardisa	2016	Secano	2562,0	624,0	521,0	54,0	49,0	589,0	0,0	0,0	589,0	1234,0	1178,0	32,0	24,0	115,0	0,0	4,0	50,0	61,0
50034	Ariza	2016	Regadío	409,0	409,0	377,0	26,0	6,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50034	Ariza	2016	Secano	9899,0	3905,0	2479,0	1408,0	18,0	2426,0	0,0	1012,0	1414,0	2918,0	2054,0	864,0	0,0	650,0	0,0	38,0	375,0	237,0
50035	Artieda	2016	Regadío	73,0	73,0	52,0	21,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50035	Artieda	2016	Secano	1284,0	461,0	369,0	92,0	0,0	126,0	0,0	0,0	126,0	557,0	481,0	7,0	69,0	140,0	0,0	47,0	29,0	64,0
50036	Asín	2016	Regadío	53,0	53,0	48,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50036	Asín	2016	Secano	1794,0	587,0	476,0	95,0	16,0	507,0	0,0	0,0	507,0	653,0	455,0	161,0	37,0	47,0	0,0	1,0	36,0	10,0
50037	Atea	2016	Regadío	5,0	3,0	2,0	1,0	0,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50037	Atea	2016	Secano	3460,0	1355,0	603,0	284,0	468,0	405,0	0,0	35,0	370,0	1587,0	856,0	19,0	712,0	113,0	0,0	4,0	69,0	40,0
50038	Ateca	2016	Regadío	251,0	242,0	64,0	46,0	132,0	0,0	0,0	0,0	0,0	9,0	9,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50038	Ateca	2016	Secano	8220,0	993,0	556,0	186,0	251,0	5302,0	0,0	3821,0	1481,0	1630,0	1442,0	188,0	0,0	295,0	0,0	48,0	177,0	70,0
50039	Azuara	2016	Regadío	301,0	300,0	235,0	34,0	31,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50039	Azuara	2016	Secano	16279,0	11404,0	5648,0	5476,0	280,0	3459,0	0,0	1533,0	1926,0	809,0	607,0	202,0	0,0	607,0	0,0	69,0	308,0	230,0
50040	Badules	2016	Regadío	34,0	34,0	32,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50040	Badules	2016	Secano	1975,0	1164,0	828,0	336,0	0,0	390,0	0,0	6,0	384,0	344,0	255,0	25,0	64,0	77,0	0,0	4,0	54,0	19,0
50041	Bagüés	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50041	Bagüés	2016	Secano	3072,0	164,0	117,0	47,0	0,0	396,0	0,0	4,0	392,0	2433,0	1656,0	405,0	372,0	79,0	0,0	3,0	36,0	40,0
50042	Balconchán	2016	Regadío	11,0	11,0	11,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50042	Balconchán	2016	Secano	1929,0	638,0	443,0	158,0	37,0	295,0	0,0	62,0	233,0	932,0	193,0	1,0	738,0	64,0	0,0	0,0	39,0	25,0
50043	Bárboles	2016	Regadío	863,0	861,0	727,0	3,0	131,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50043	Bárboles	2016	Secano	703,0	286,0	130,0	109,0	47,0	181,0	0,0	53,0	128,0	17,0	15,0	2,0	0,0	219,0	0,0	105,0	72,0	42,0
50044	Bardallur	2016	Regadío	276,0	275,0	229,0	7,0	39,0	0,0	0,0	0,0	0,0	1,0	1,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50044	Bardallur	2016	Secano	2456,0	1031,0	446,0	507,0	78,0	1197,0	0,0	489,0	708,0	51,0	43,0	8,0	0,0	177,0	0,0	37,0	98,0	42,0
50045	Belchite	2016	Regadío	2662,0	2660,0	601,0	393,0	1666,0	0,0	0,0	0,0	0,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50045	Belchite	2016	Secano	24700,0	17698,0	9226,0	8170,0	302,0	5426,0	0,0	1169,0	4257,0	599,0	535,0	64,0	0,0	977,0	0,0	182,0	546,0	249,0
50046	Belmonte de Gracián	2016	Regadío	115,0	115,0	33,0	8,0	74,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50046	Belmonte de Gracián	2016	Secano	4249,0	928,0	223,0	174,0	531,0	1985,0	0,0	397,0	1588,0	1203,0	965,0	238,0	0,0	133,0	0,0	7,0	72,0	54,0
50047	Berdejo	2016	Regadío	8,0	8,0	4,0	4,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50047	Berdejo	2016	Secano	1931,0	341,0	176,0	165,0	0,0	387,0	0,0	25,0	362,0	1171,0	839,0	11,0	321,0	32,0	0,0	1,0	22,0	9,0
50048	Berrueco	2016	Regadío	2,0	2,0	2,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50048	Berrueco	2016	Secano	1948,0	779,0	677,0	102,0	0,0	300,0	0,0	100,0	200,0	384,0	140,0	166,0	78,0	485,0	0,0	1,0	38,0	446,0
50050	Bijuesca	2016	Regadío	57,0	57,0	39,0	13,0	5,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50050	Bijuesca	2016	Secano	5650,0	1405,0	688,0	692,0	25,0	937,0	0,0	183,0	754,0	3192,0	931,0	329,0	1932,0	116,0	0,0	15,0	46,0	55,0
50051	Biota	2016	Regadío	4015,0	4005,0	3756,0	150,0	99,0	0,0	0,0	0,0	0,0	10,0	10,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50051	Biota	2016	Secano	8865,0	4865,0	4367,0	421,0	77,0	1790,0	0,0	20,0	1770,0	1449,0	337,0	224,0	888,0	761,0	0,0	110,0	351,0	300,0
50052	Bisimbre	2016	Regadío	368,0	368,0	204,0	101,0	63,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50052	Bisimbre	2016	Secano	754,0	374,0	185,0	149,0	40,0	303,0	0,0	30,0	273,0	0,0	0,0	0,0	0,0	77,0	0,0	30,0	33,0	14,0
50053	Boquiñeni	2016	Regadío	850,0	801,0	767,0	16,0	18,0	0,0	0,0	0,0	0,0	49,0	49,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
50053	Boquiñeni	2016	Secano	1027,0	352,0	200,0	152,0	0,0	218,0	0,0	47,0	171,0	65,0	64,0	1,0	0,0	392,0	0,0	34,0	118,0	240,0
50054	Bordalba	2016	Regadío	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0	0,0
