Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Temporalidad	Días duración contrato	Sector código	Sector descripción	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Julio 2021	202107	2021	Julio	16	Valdejalón	Mujeres	Temporal	0	3	Construcción	1	0	0
Julio 2021	202107	2021	Julio	16	Valdejalón	Mujeres	Temporal	1	3	Construcción	4	383	95,75
Julio 2021	202107	2021	Julio	16	Valdejalón	Hombres	Temporal	0	4	Servicios	69	0	0
Julio 2021	202107	2021	Julio	16	Valdejalón	Hombres	Temporal	1	4	Servicios	270	9757	36,13703703703703703703703703703703703704
Julio 2021	202107	2021	Julio	16	Valdejalón	Mujeres	Temporal	0	4	Servicios	94	0	0
Julio 2021	202107	2021	Julio	16	Valdejalón	Mujeres	Temporal	1	4	Servicios	173	7974	46,09248554913294797687861271676300578035
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	429	0	0
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	408	46834	114,789215686274509803921568627450980392
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	61	0	0
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	125	15476	123,808
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	0	2	Industria y energía	720	0	0
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	1	2	Industria y energía	2722	86047	31,61168258633357825128581925055106539309
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	0	2	Industria y energía	343	0	0
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	1	2	Industria y energía	1729	39181	22,66107576633892423366107576633892423366
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	0	3	Construcción	583	0	0
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	1	3	Construcción	237	24794	104,616033755274261603375527426160337553
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	0	3	Construcción	7	0	0
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	1	3	Construcción	36	4453	123,694444444444444444444444444444444444
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	0	4	Servicios	1818	0	0
Julio 2021	202107	2021	Julio	17	Central	Hombres	Temporal	1	4	Servicios	6152	289303	47,02584525357607282184655396618985695709
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	0	4	Servicios	2339	0	0
Julio 2021	202107	2021	Julio	17	Central	Mujeres	Temporal	1	4	Servicios	6624	311937	47,09193840579710144927536231884057971014
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	12	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	86	2814	32,72093023255813953488372093023255813953
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	79	2289	28,97468354430379746835443037974683544304
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	0	2	Industria y energía	34	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	1	2	Industria y energía	55	1671	30,38181818181818181818181818181818181818
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	0	2	Industria y energía	32	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	1	2	Industria y energía	80	705	8,8125
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	0	3	Construcción	54	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	1	3	Construcción	3	162	54
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	0	3	Construcción	1	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	0	4	Servicios	18	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Hombres	Temporal	1	4	Servicios	47	4204	89,44680851063829787234042553191489361702
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	0	4	Servicios	22	0	0
Julio 2021	202107	2021	Julio	18	Ribera Baja del Ebro	Mujeres	Temporal	1	4	Servicios	100	3191	31,91
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	369	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	182	3555	19,53296703296703296703296703296703296703
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	43	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	75	1586	21,14666666666666666666666666666666666667
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	2	Industria y energía	18	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	2	Industria y energía	6	45	7,5
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	2	Industria y energía	26	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	2	Industria y energía	8	20	2,5
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	3	Construcción	18	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	3	Construcción	1	57	57
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	0	4	Servicios	28	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	Temporal	1	4	Servicios	64	4472	69,875
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	0	4	Servicios	61	0	0
Julio 2021	202107	2021	Julio	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	Temporal	1	4	Servicios	77	3886	50,46753246753246753246753246753246753247
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	911	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	267	4821	18,05617977528089887640449438202247191011
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	665	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	110	2037	18,51818181818181818181818181818181818182
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	0	2	Industria y energía	16	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	1	2	Industria y energía	137	2228	16,26277372262773722627737226277372262774
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	0	2	Industria y energía	3	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	1	2	Industria y energía	106	1494	14,09433962264150943396226415094339622642
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	0	3	Construcción	62	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	1	3	Construcción	8	406	50,75
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	0	3	Construcción	2	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	1	3	Construcción	3	271	90,33333333333333333333333333333333333333
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	0	4	Servicios	88	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Hombres	Temporal	1	4	Servicios	175	9379	53,59428571428571428571428571428571428571
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	0	4	Servicios	125	0	0
Julio 2021	202107	2021	Julio	20	Comunidad de Calatayud	Mujeres	Temporal	1	4	Servicios	223	9184	41,18385650224215246636771300448430493274
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	118	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	100	2232	22,32
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	56	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	40	1303	32,575
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	0	2	Industria y energía	22	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	1	2	Industria y energía	164	8508	51,87804878048780487804878048780487804878
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Mujeres	Temporal	0	2	Industria y energía	6	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Mujeres	Temporal	1	2	Industria y energía	40	1624	40,6
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	0	3	Construcción	6	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	1	3	Construcción	2	56	28
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	0	4	Servicios	24	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Hombres	Temporal	1	4	Servicios	58	8273	142,637931034482758620689655172413793103
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Mujeres	Temporal	0	4	Servicios	19	0	0
Julio 2021	202107	2021	Julio	21	Campo de Cariñena	Mujeres	Temporal	1	4	Servicios	43	1887	43,88372093023255813953488372093023255814
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	1	15	15
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Hombres	Temporal	0	2	Industria y energía	2	0	0
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Hombres	Temporal	1	2	Industria y energía	3	631	210,333333333333333333333333333333333333
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Mujeres	Temporal	0	2	Industria y energía	1	0	0
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Mujeres	Temporal	1	2	Industria y energía	1	120	120
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Hombres	Temporal	0	3	Construcción	1	0	0
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Hombres	Temporal	0	4	Servicios	7	0	0
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Hombres	Temporal	1	4	Servicios	13	1082	83,23076923076923076923076923076923076923
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Mujeres	Temporal	0	4	Servicios	9	0	0
Julio 2021	202107	2021	Julio	22	Campo de Belchite	Mujeres	Temporal	1	4	Servicios	20	952	47,6
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	8	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	2	330	165
Julio 2021	202107	2021	Julio	23	Bajo Martín	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	0	2	Industria y energía	20	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	1	2	Industria y energía	7	759	108,428571428571428571428571428571428571
Julio 2021	202107	2021	Julio	23	Bajo Martín	Mujeres	Temporal	0	2	Industria y energía	5	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Mujeres	Temporal	1	2	Industria y energía	7	458	65,42857142857142857142857142857142857143
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	0	3	Construcción	8	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	1	3	Construcción	3	100	33,33333333333333333333333333333333333333
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	0	4	Servicios	8	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Hombres	Temporal	1	4	Servicios	41	4293	104,707317073170731707317073170731707317
Julio 2021	202107	2021	Julio	23	Bajo Martín	Mujeres	Temporal	0	4	Servicios	19	0	0
Julio 2021	202107	2021	Julio	23	Bajo Martín	Mujeres	Temporal	1	4	Servicios	35	1675	47,85714285714285714285714285714285714286
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	16	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	6	630	105
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	4	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	5	749	149,8
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	0	2	Industria y energía	2	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	1	2	Industria y energía	7	264	37,71428571428571428571428571428571428571
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Mujeres	Temporal	0	2	Industria y energía	4	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Mujeres	Temporal	1	2	Industria y energía	3	94	31,33333333333333333333333333333333333333
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	0	3	Construcción	4	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	0	4	Servicios	11	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Hombres	Temporal	1	4	Servicios	31	2382	76,83870967741935483870967741935483870968
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Mujeres	Temporal	0	4	Servicios	25	0	0
Julio 2021	202107	2021	Julio	24	Campo de Daroca	Mujeres	Temporal	1	4	Servicios	22	1774	80,63636363636363636363636363636363636364
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	8	0	0
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	6	834	139
Julio 2021	202107	2021	Julio	25	Jiloca	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	180	180
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	0	2	Industria y energía	14	0	0
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	1	2	Industria y energía	24	949	39,54166666666666666666666666666666666667
Julio 2021	202107	2021	Julio	25	Jiloca	Mujeres	Temporal	0	2	Industria y energía	2	0	0
Julio 2021	202107	2021	Julio	25	Jiloca	Mujeres	Temporal	1	2	Industria y energía	8	271	33,875
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	0	3	Construcción	25	0	0
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	1	3	Construcción	3	164	54,66666666666666666666666666666666666667
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	0	4	Servicios	12	0	0
Julio 2021	202107	2021	Julio	25	Jiloca	Hombres	Temporal	1	4	Servicios	55	4468	81,23636363636363636363636363636363636364
Julio 2021	202107	2021	Julio	25	Jiloca	Mujeres	Temporal	0	4	Servicios	35	0	0
Julio 2021	202107	2021	Julio	25	Jiloca	Mujeres	Temporal	1	4	Servicios	87	6362	73,12643678160919540229885057471264367816
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	3	0	0
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	5	660	132
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	1	180	180
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	0	2	Industria y energía	3	0	0
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	1	2	Industria y energía	29	1667	57,48275862068965517241379310344827586207
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Mujeres	Temporal	0	2	Industria y energía	5	0	0
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Mujeres	Temporal	1	2	Industria y energía	35	901	25,74285714285714285714285714285714285714
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	0	3	Construcción	4	0	0
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	1	3	Construcción	3	300	100
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	0	4	Servicios	12	0	0
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Hombres	Temporal	1	4	Servicios	31	1836	59,22580645161290322580645161290322580645
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Mujeres	Temporal	0	4	Servicios	19	0	0
Julio 2021	202107	2021	Julio	26	Cuencas Mineras	Mujeres	Temporal	1	4	Servicios	48	2902	60,45833333333333333333333333333333333333
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	1	0	0
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	2	Industria y energía	8	0	0
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	2	Industria y energía	13	629	48,38461538461538461538461538461538461538
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	2	Industria y energía	3	0	0
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	3	Construcción	12	0	0
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Hombres	Temporal	0	4	Servicios	20	0	0
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Hombres	Temporal	1	4	Servicios	44	2345	53,29545454545454545454545454545454545455
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Mujeres	Temporal	0	4	Servicios	35	0	0
Julio 2021	202107	2021	Julio	27	Andorra-Sierra de Arcos	Mujeres	Temporal	1	4	Servicios	81	2884	35,6049382716049382716049382716049382716
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	99	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	18	1529	84,94444444444444444444444444444444444444
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	63	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	1	1	Agricultura, ganadería y pesca	2	56	28
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	0	2	Industria y energía	13	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	1	2	Industria y energía	27	2779	102,925925925925925925925925925925925926
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	0	2	Industria y energía	6	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	1	2	Industria y energía	3	268	89,33333333333333333333333333333333333333
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	0	3	Construcción	38	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	1	3	Construcción	20	1914	95,7
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	0	3	Construcción	2	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	1	3	Construcción	1	39	39
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	0	4	Servicios	75	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Hombres	Temporal	1	4	Servicios	501	10849	21,65469061876247504990019960079840319361
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	0	4	Servicios	140	0	0
Julio 2021	202107	2021	Julio	28	Bajo Aragón	Mujeres	Temporal	1	4	Servicios	270	8129	30,10740740740740740740740740740740740741
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	0	1	Agricultura, ganadería y pesca	24	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	1	1	Agricultura, ganadería y pesca	11	1267	115,181818181818181818181818181818181818
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Mujeres	Temporal	0	1	Agricultura, ganadería y pesca	6	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	0	2	Industria y energía	50	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	1	2	Industria y energía	387	4831	12,48320413436692506459948320413436692506
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Mujeres	Temporal	0	2	Industria y energía	3	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Mujeres	Temporal	1	2	Industria y energía	150	1546	10,30666666666666666666666666666666666667
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	0	3	Construcción	28	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	1	3	Construcción	27	3088	114,37037037037037037037037037037037037
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Mujeres	Temporal	0	3	Construcción	2	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Mujeres	Temporal	1	3	Construcción	5	300	60
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	0	4	Servicios	65	0	0
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Hombres	Temporal	1	4	Servicios	333	25359	76,15315315315315315315315315315315315315
Julio 2021	202107	2021	Julio	29	Comunidad de Teruel	Mujeres	Temporal	0	4	Servicios	160	0	0
