Mes y año	Comarca código	Comarca nombre	Nivel formativo grupo IAEST código	Nivel formativo grupo IAEST descripción	Sexo	Nº parados
Octubre 2021	28	Bajo Aragón	32	Enseñanza media de formación profesional	Hombres	27
Octubre 2021	28	Bajo Aragón	32	Enseñanza media de formación profesional	Mujeres	69
Octubre 2021	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Hombres	20
Octubre 2021	28	Bajo Aragón	41	Enseñanza superior de formación profesional	Mujeres	37
Octubre 2021	28	Bajo Aragón	42	Enseñanza superior universitaria	Hombres	18
Octubre 2021	28	Bajo Aragón	42	Enseñanza superior universitaria	Mujeres	55
Octubre 2021	29	Comunidad de Teruel	10	Educación Primaria o inferior	Hombres	182
Octubre 2021	29	Comunidad de Teruel	10	Educación Primaria o inferior	Mujeres	251
Octubre 2021	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Hombres	367
Octubre 2021	29	Comunidad de Teruel	20	Primera etapa de educación secundaria	Mujeres	430
Octubre 2021	29	Comunidad de Teruel	31	Bachillerato	Hombres	48
Octubre 2021	29	Comunidad de Teruel	31	Bachillerato	Mujeres	92
Octubre 2021	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Hombres	49
Octubre 2021	29	Comunidad de Teruel	32	Enseñanza media de formación profesional	Mujeres	98
Octubre 2021	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Hombres	50
Octubre 2021	29	Comunidad de Teruel	41	Enseñanza superior de formación profesional	Mujeres	86
Octubre 2021	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Hombres	76
Octubre 2021	29	Comunidad de Teruel	42	Enseñanza superior universitaria	Mujeres	150
Octubre 2021	30	Maestrazgo	10	Educación Primaria o inferior	Hombres	10
Octubre 2021	30	Maestrazgo	10	Educación Primaria o inferior	Mujeres	11
Octubre 2021	30	Maestrazgo	20	Primera etapa de educación secundaria	Hombres	21
Octubre 2021	30	Maestrazgo	20	Primera etapa de educación secundaria	Mujeres	16
Octubre 2021	30	Maestrazgo	31	Bachillerato	Hombres	2
Octubre 2021	30	Maestrazgo	31	Bachillerato	Mujeres	4
Octubre 2021	30	Maestrazgo	32	Enseñanza media de formación profesional	Hombres	3
Octubre 2021	30	Maestrazgo	32	Enseñanza media de formación profesional	Mujeres	3
Octubre 2021	30	Maestrazgo	41	Enseñanza superior de formación profesional	Hombres	2
Octubre 2021	30	Maestrazgo	41	Enseñanza superior de formación profesional	Mujeres	5
Octubre 2021	30	Maestrazgo	42	Enseñanza superior universitaria	Hombres	3
Octubre 2021	30	Maestrazgo	42	Enseñanza superior universitaria	Mujeres	5
Octubre 2021	31	Sierra de Albarracín	10	Educación Primaria o inferior	Hombres	7
Octubre 2021	31	Sierra de Albarracín	10	Educación Primaria o inferior	Mujeres	13
Octubre 2021	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Hombres	28
Octubre 2021	31	Sierra de Albarracín	20	Primera etapa de educación secundaria	Mujeres	24
Octubre 2021	31	Sierra de Albarracín	31	Bachillerato	Hombres	3
Octubre 2021	31	Sierra de Albarracín	31	Bachillerato	Mujeres	1
Octubre 2021	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Hombres	2
Octubre 2021	31	Sierra de Albarracín	32	Enseñanza media de formación profesional	Mujeres	4
Octubre 2021	31	Sierra de Albarracín	41	Enseñanza superior de formación profesional	Mujeres	1
Octubre 2021	31	Sierra de Albarracín	42	Enseñanza superior universitaria	Mujeres	8
Octubre 2021	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Hombres	32
Octubre 2021	32	Gúdar-Javalambre	10	Educación Primaria o inferior	Mujeres	45
Octubre 2021	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Hombres	73
Octubre 2021	32	Gúdar-Javalambre	20	Primera etapa de educación secundaria	Mujeres	93
Octubre 2021	32	Gúdar-Javalambre	31	Bachillerato	Hombres	13
Octubre 2021	32	Gúdar-Javalambre	31	Bachillerato	Mujeres	8
Octubre 2021	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Hombres	6
Octubre 2021	32	Gúdar-Javalambre	32	Enseñanza media de formación profesional	Mujeres	16
Octubre 2021	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Hombres	7
Octubre 2021	32	Gúdar-Javalambre	41	Enseñanza superior de formación profesional	Mujeres	13
Octubre 2021	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Hombres	10
Octubre 2021	32	Gúdar-Javalambre	42	Enseñanza superior universitaria	Mujeres	25
Octubre 2021	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Hombres	38
Octubre 2021	33	Matarraña / Matarranya	10	Educación Primaria o inferior	Mujeres	33
Octubre 2021	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Hombres	43
Octubre 2021	33	Matarraña / Matarranya	20	Primera etapa de educación secundaria	Mujeres	51
Octubre 2021	33	Matarraña / Matarranya	31	Bachillerato	Hombres	5
Octubre 2021	33	Matarraña / Matarranya	31	Bachillerato	Mujeres	9
Octubre 2021	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Hombres	6
Octubre 2021	33	Matarraña / Matarranya	32	Enseñanza media de formación profesional	Mujeres	10
Octubre 2021	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Hombres	7
Octubre 2021	33	Matarraña / Matarranya	41	Enseñanza superior de formación profesional	Mujeres	9
Octubre 2021	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Hombres	3
Octubre 2021	33	Matarraña / Matarranya	42	Enseñanza superior universitaria	Mujeres	19
Septiembre 2021	01	La Jacetania	10	Educación Primaria o inferior	Hombres	34
Septiembre 2021	01	La Jacetania	10	Educación Primaria o inferior	Mujeres	47
Septiembre 2021	01	La Jacetania	20	Primera etapa de educación secundaria	Hombres	142
Septiembre 2021	01	La Jacetania	20	Primera etapa de educación secundaria	Mujeres	179
Septiembre 2021	01	La Jacetania	31	Bachillerato	Hombres	32
Septiembre 2021	01	La Jacetania	31	Bachillerato	Mujeres	42
Septiembre 2021	01	La Jacetania	32	Enseñanza media de formación profesional	Hombres	23
Septiembre 2021	01	La Jacetania	32	Enseñanza media de formación profesional	Mujeres	50
Septiembre 2021	01	La Jacetania	41	Enseñanza superior de formación profesional	Hombres	18
Septiembre 2021	01	La Jacetania	41	Enseñanza superior de formación profesional	Mujeres	27
Septiembre 2021	01	La Jacetania	42	Enseñanza superior universitaria	Hombres	36
Septiembre 2021	01	La Jacetania	42	Enseñanza superior universitaria	Mujeres	98
Septiembre 2021	02	Alto Gállego	10	Educación Primaria o inferior	Hombres	60
Septiembre 2021	02	Alto Gállego	10	Educación Primaria o inferior	Mujeres	93
Septiembre 2021	02	Alto Gállego	20	Primera etapa de educación secundaria	Hombres	94
Septiembre 2021	02	Alto Gállego	20	Primera etapa de educación secundaria	Mujeres	91
Septiembre 2021	02	Alto Gállego	31	Bachillerato	Hombres	34
Septiembre 2021	02	Alto Gállego	31	Bachillerato	Mujeres	40
Septiembre 2021	02	Alto Gállego	32	Enseñanza media de formación profesional	Hombres	26
Septiembre 2021	02	Alto Gállego	32	Enseñanza media de formación profesional	Mujeres	23
Septiembre 2021	02	Alto Gállego	41	Enseñanza superior de formación profesional	Hombres	16
Septiembre 2021	02	Alto Gállego	41	Enseñanza superior de formación profesional	Mujeres	26
Septiembre 2021	02	Alto Gállego	42	Enseñanza superior universitaria	Hombres	34
Septiembre 2021	02	Alto Gállego	42	Enseñanza superior universitaria	Mujeres	49
Septiembre 2021	03	Sobrarbe	10	Educación Primaria o inferior	Hombres	13
Septiembre 2021	03	Sobrarbe	10	Educación Primaria o inferior	Mujeres	15
Septiembre 2021	03	Sobrarbe	20	Primera etapa de educación secundaria	Hombres	33
Septiembre 2021	03	Sobrarbe	20	Primera etapa de educación secundaria	Mujeres	30
Septiembre 2021	03	Sobrarbe	31	Bachillerato	Hombres	15
Septiembre 2021	03	Sobrarbe	31	Bachillerato	Mujeres	11
Septiembre 2021	03	Sobrarbe	32	Enseñanza media de formación profesional	Hombres	10
Septiembre 2021	03	Sobrarbe	32	Enseñanza media de formación profesional	Mujeres	3
Septiembre 2021	03	Sobrarbe	41	Enseñanza superior de formación profesional	Hombres	7
Septiembre 2021	03	Sobrarbe	41	Enseñanza superior de formación profesional	Mujeres	13
Septiembre 2021	03	Sobrarbe	42	Enseñanza superior universitaria	Hombres	15
Septiembre 2021	03	Sobrarbe	42	Enseñanza superior universitaria	Mujeres	32
Septiembre 2021	04	La Ribagorza	10	Educación Primaria o inferior	Hombres	30
Septiembre 2021	04	La Ribagorza	10	Educación Primaria o inferior	Mujeres	49
Septiembre 2021	04	La Ribagorza	20	Primera etapa de educación secundaria	Hombres	74
Septiembre 2021	04	La Ribagorza	20	Primera etapa de educación secundaria	Mujeres	79
Septiembre 2021	04	La Ribagorza	31	Bachillerato	Hombres	12
Septiembre 2021	04	La Ribagorza	31	Bachillerato	Mujeres	27
Septiembre 2021	04	La Ribagorza	32	Enseñanza media de formación profesional	Hombres	12
Septiembre 2021	04	La Ribagorza	32	Enseñanza media de formación profesional	Mujeres	14
Septiembre 2021	04	La Ribagorza	41	Enseñanza superior de formación profesional	Hombres	10
Septiembre 2021	04	La Ribagorza	41	Enseñanza superior de formación profesional	Mujeres	14
Septiembre 2021	04	La Ribagorza	42	Enseñanza superior universitaria	Hombres	11
Septiembre 2021	04	La Ribagorza	42	Enseñanza superior universitaria	Mujeres	33
Septiembre 2021	05	Cinco Villas	10	Educación Primaria o inferior	Hombres	156
Septiembre 2021	05	Cinco Villas	10	Educación Primaria o inferior	Mujeres	207
Septiembre 2021	05	Cinco Villas	20	Primera etapa de educación secundaria	Hombres	254
Septiembre 2021	05	Cinco Villas	20	Primera etapa de educación secundaria	Mujeres	361
Septiembre 2021	05	Cinco Villas	31	Bachillerato	Hombres	16
Septiembre 2021	05	Cinco Villas	31	Bachillerato	Mujeres	36
Septiembre 2021	05	Cinco Villas	32	Enseñanza media de formación profesional	Hombres	37
Septiembre 2021	05	Cinco Villas	32	Enseñanza media de formación profesional	Mujeres	75
Septiembre 2021	05	Cinco Villas	41	Enseñanza superior de formación profesional	Hombres	13
Septiembre 2021	05	Cinco Villas	41	Enseñanza superior de formación profesional	Mujeres	43
Septiembre 2021	05	Cinco Villas	42	Enseñanza superior universitaria	Hombres	13
Septiembre 2021	05	Cinco Villas	42	Enseñanza superior universitaria	Mujeres	51
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Hombres	256
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	10	Educación Primaria o inferior	Mujeres	342
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Hombres	577
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	20	Primera etapa de educación secundaria	Mujeres	629
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Hombres	99
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	31	Bachillerato	Mujeres	152
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Hombres	55
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	32	Enseñanza media de formación profesional	Mujeres	103
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Hombres	79
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	41	Enseñanza superior de formación profesional	Mujeres	110
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Hombres	123
Septiembre 2021	06	Hoya de Huesca / Plana de Uesca	42	Enseñanza superior universitaria	Mujeres	264
Septiembre 2021	07	Somontano de Barbastro	10	Educación Primaria o inferior	Hombres	105
Septiembre 2021	07	Somontano de Barbastro	10	Educación Primaria o inferior	Mujeres	158
Septiembre 2021	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Hombres	186
Septiembre 2021	07	Somontano de Barbastro	20	Primera etapa de educación secundaria	Mujeres	240
Septiembre 2021	07	Somontano de Barbastro	31	Bachillerato	Hombres	25
Septiembre 2021	07	Somontano de Barbastro	31	Bachillerato	Mujeres	35
Septiembre 2021	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Hombres	27
Septiembre 2021	07	Somontano de Barbastro	32	Enseñanza media de formación profesional	Mujeres	40
Septiembre 2021	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Hombres	18
Septiembre 2021	07	Somontano de Barbastro	41	Enseñanza superior de formación profesional	Mujeres	42
Septiembre 2021	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Hombres	18
Septiembre 2021	07	Somontano de Barbastro	42	Enseñanza superior universitaria	Mujeres	71
Septiembre 2021	08	Cinca Medio	10	Educación Primaria o inferior	Hombres	166
Septiembre 2021	08	Cinca Medio	10	Educación Primaria o inferior	Mujeres	203
Septiembre 2021	08	Cinca Medio	20	Primera etapa de educación secundaria	Hombres	167
Septiembre 2021	08	Cinca Medio	20	Primera etapa de educación secundaria	Mujeres	212
Septiembre 2021	08	Cinca Medio	31	Bachillerato	Hombres	19
Septiembre 2021	08	Cinca Medio	31	Bachillerato	Mujeres	41
Septiembre 2021	08	Cinca Medio	32	Enseñanza media de formación profesional	Hombres	31
Septiembre 2021	08	Cinca Medio	32	Enseñanza media de formación profesional	Mujeres	59
Septiembre 2021	08	Cinca Medio	41	Enseñanza superior de formación profesional	Hombres	21
Septiembre 2021	08	Cinca Medio	41	Enseñanza superior de formación profesional	Mujeres	36
Septiembre 2021	08	Cinca Medio	42	Enseñanza superior universitaria	Hombres	23
Septiembre 2021	08	Cinca Medio	42	Enseñanza superior universitaria	Mujeres	53
Septiembre 2021	09	La Litera / La Llitera	10	Educación Primaria o inferior	Hombres	92
Septiembre 2021	09	La Litera / La Llitera	10	Educación Primaria o inferior	Mujeres	62
Septiembre 2021	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Hombres	99
Septiembre 2021	09	La Litera / La Llitera	20	Primera etapa de educación secundaria	Mujeres	126
Septiembre 2021	09	La Litera / La Llitera	31	Bachillerato	Hombres	27
Septiembre 2021	09	La Litera / La Llitera	31	Bachillerato	Mujeres	29
Septiembre 2021	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Hombres	16
Septiembre 2021	09	La Litera / La Llitera	32	Enseñanza media de formación profesional	Mujeres	31
Septiembre 2021	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Hombres	14
Septiembre 2021	09	La Litera / La Llitera	41	Enseñanza superior de formación profesional	Mujeres	27
Septiembre 2021	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Hombres	20
Septiembre 2021	09	La Litera / La Llitera	42	Enseñanza superior universitaria	Mujeres	36
Septiembre 2021	10	Los Monegros	10	Educación Primaria o inferior	Hombres	56
Septiembre 2021	10	Los Monegros	10	Educación Primaria o inferior	Mujeres	74
Septiembre 2021	10	Los Monegros	20	Primera etapa de educación secundaria	Hombres	89
Septiembre 2021	10	Los Monegros	20	Primera etapa de educación secundaria	Mujeres	125
Septiembre 2021	10	Los Monegros	31	Bachillerato	Hombres	13
Septiembre 2021	10	Los Monegros	31	Bachillerato	Mujeres	12
Septiembre 2021	10	Los Monegros	32	Enseñanza media de formación profesional	Hombres	10
Septiembre 2021	10	Los Monegros	32	Enseñanza media de formación profesional	Mujeres	20
Septiembre 2021	10	Los Monegros	41	Enseñanza superior de formación profesional	Hombres	10
Septiembre 2021	10	Los Monegros	41	Enseñanza superior de formación profesional	Mujeres	25
Septiembre 2021	10	Los Monegros	42	Enseñanza superior universitaria	Hombres	10
Septiembre 2021	10	Los Monegros	42	Enseñanza superior universitaria	Mujeres	30
Septiembre 2021	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Hombres	242
Septiembre 2021	11	Bajo Cinca / Baix Cinca	10	Educación Primaria o inferior	Mujeres	245
Septiembre 2021	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Hombres	119
Septiembre 2021	11	Bajo Cinca / Baix Cinca	20	Primera etapa de educación secundaria	Mujeres	134
Septiembre 2021	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Hombres	21
Septiembre 2021	11	Bajo Cinca / Baix Cinca	31	Bachillerato	Mujeres	38
Septiembre 2021	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Hombres	15
Septiembre 2021	11	Bajo Cinca / Baix Cinca	32	Enseñanza media de formación profesional	Mujeres	31
Septiembre 2021	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Hombres	9
Septiembre 2021	11	Bajo Cinca / Baix Cinca	41	Enseñanza superior de formación profesional	Mujeres	26
Septiembre 2021	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Hombres	6
Septiembre 2021	11	Bajo Cinca / Baix Cinca	42	Enseñanza superior universitaria	Mujeres	36
Septiembre 2021	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Hombres	75
Septiembre 2021	12	Tarazona y el Moncayo	10	Educación Primaria o inferior	Mujeres	75
Septiembre 2021	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Hombres	76
Septiembre 2021	12	Tarazona y el Moncayo	20	Primera etapa de educación secundaria	Mujeres	183
Septiembre 2021	12	Tarazona y el Moncayo	31	Bachillerato	Hombres	15
Septiembre 2021	12	Tarazona y el Moncayo	31	Bachillerato	Mujeres	28
Septiembre 2021	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Hombres	13
Septiembre 2021	12	Tarazona y el Moncayo	32	Enseñanza media de formación profesional	Mujeres	27
Septiembre 2021	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Hombres	14
Septiembre 2021	12	Tarazona y el Moncayo	41	Enseñanza superior de formación profesional	Mujeres	24
Septiembre 2021	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Hombres	14
Septiembre 2021	12	Tarazona y el Moncayo	42	Enseñanza superior universitaria	Mujeres	38
