Mes y año	Mes (código)	Sexo	UE28-UE27-UE25	UE28	UE27	UE25	Número de contratos	CCAA nombre
Agosto 2009	200908	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	8147	Aragón
Agosto 2009	200908	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1603	Aragón
Agosto 2009	200908	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	390	Aragón
Agosto 2009	200908	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	3	Aragón
Agosto 2009	200908	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1857	Aragón
Agosto 2009	200908	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Julio 2009	200907	Hombres	Españoles	Españoles	Españoles	ESPAÑA	13526	Aragón
Julio 2009	200907	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2122	Aragón
Julio 2009	200907	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	548	Aragón
Julio 2009	200907	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	33	Aragón
Julio 2009	200907	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	4627	Aragón
Julio 2009	200907	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	13369	Aragón
Julio 2009	200907	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1834	Aragón
Julio 2009	200907	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	488	Aragón
Julio 2009	200907	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	20	Aragón
Julio 2009	200907	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2160	Aragón
Julio 2009	200907	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Junio 2009	200906	Hombres	Españoles	Españoles	Españoles	ESPAÑA	13141	Aragón
Junio 2009	200906	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2777	Aragón
Junio 2009	200906	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	530	Aragón
Junio 2009	200906	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	10	Aragón
Junio 2009	200906	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5257	Aragón
Junio 2009	200906	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Junio 2009	200906	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	12987	Aragón
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2402	Aragón
Junio 2009	200906	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	559	Aragón
Junio 2009	200906	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Junio 2009	200906	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1985	Aragón
Junio 2009	200906	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Mayo 2009	200905	Hombres	Españoles	Españoles	Españoles	ESPAÑA	10246	Aragón
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2729	Aragón
Mayo 2009	200905	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	578	Aragón
Mayo 2009	200905	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	13	Aragón
Mayo 2009	200905	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5619	Aragón
Mayo 2009	200905	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	9782	Aragón
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2326	Aragón
Mayo 2009	200905	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	505	Aragón
Mayo 2009	200905	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Mayo 2009	200905	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1641	Aragón
Mayo 2009	200905	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Abril 2009	200904	Hombres	Españoles	Españoles	Españoles	ESPAÑA	8370	Aragón
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1408	Aragón
Abril 2009	200904	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	459	Aragón
Abril 2009	200904	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	9	Aragón
Abril 2009	200904	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3451	Aragón
Abril 2009	200904	Hombres	No consta	No consta	No consta	No consta	2	Aragón
Abril 2009	200904	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	9028	Aragón
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1121	Aragón
Abril 2009	200904	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	256	Aragón
Abril 2009	200904	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Abril 2009	200904	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1530	Aragón
Marzo 2009	200903	Hombres	Españoles	Españoles	Españoles	ESPAÑA	8262	Aragón
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1481	Aragón
Marzo 2009	200903	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	340	Aragón
Marzo 2009	200903	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Marzo 2009	200903	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3302	Aragón
Marzo 2009	200903	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Marzo 2009	200903	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	9552	Aragón
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	951	Aragón
Marzo 2009	200903	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	215	Aragón
Marzo 2009	200903	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	11	Aragón
Marzo 2009	200903	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1397	Aragón
Marzo 2009	200903	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Febrero 2009	200902	Hombres	Españoles	Españoles	Españoles	ESPAÑA	7617	Aragón
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1390	Aragón
Febrero 2009	200902	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	332	Aragón
Febrero 2009	200902	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	9	Aragón
Febrero 2009	200902	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3001	Aragón
Febrero 2009	200902	Hombres	No consta	No consta	No consta	No consta	4	Aragón
Febrero 2009	200902	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	8721	Aragón
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	918	Aragón
Febrero 2009	200902	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	180	Aragón
Febrero 2009	200902	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	3	Aragón
Febrero 2009	200902	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1426	Aragón
Febrero 2009	200902	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Enero 2009	200901	Hombres	Españoles	Españoles	Españoles	ESPAÑA	7857	Aragón
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1447	Aragón
Enero 2009	200901	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	474	Aragón
Enero 2009	200901	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Enero 2009	200901	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3018	Aragón
Enero 2009	200901	Hombres	No consta	No consta	No consta	No consta	2	Aragón
Enero 2009	200901	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	10043	Aragón
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	907	Aragón
Enero 2009	200901	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	224	Aragón
Enero 2009	200901	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	7	Aragón
Enero 2009	200901	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1642	Aragón
Enero 2009	200901	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Diciembre 2008	200812	Hombres	Españoles	Españoles	Españoles	ESPAÑA	7562	Aragón
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	911	Aragón
Diciembre 2008	200812	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	345	Aragón
Diciembre 2008	200812	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Diciembre 2008	200812	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2627	Aragón
Diciembre 2008	200812	Hombres	No consta	No consta	No consta	No consta	3	Aragón
Diciembre 2008	200812	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	10655	Aragón
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	748	Aragón
Diciembre 2008	200812	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	232	Aragón
Diciembre 2008	200812	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	10	Aragón
Diciembre 2008	200812	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1677	Aragón
Diciembre 2008	200812	Mujeres	No consta	No consta	No consta	No consta	1	Aragón
Noviembre 2008	200811	Hombres	Españoles	Españoles	Españoles	ESPAÑA	8847	Aragón
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1341	Aragón
Noviembre 2008	200811	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	453	Aragón
Noviembre 2008	200811	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	8	Aragón
Noviembre 2008	200811	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	3425	Aragón
Noviembre 2008	200811	Hombres	No consta	No consta	No consta	No consta	2	Aragón
Noviembre 2008	200811	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	11729	Aragón
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	820	Aragón
Noviembre 2008	200811	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	288	Aragón
Noviembre 2008	200811	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	10	Aragón
Noviembre 2008	200811	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	1807	Aragón
Octubre 2008	200810	Hombres	Españoles	Españoles	Españoles	ESPAÑA	12287	Aragón
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2084	Aragón
Octubre 2008	200810	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	626	Aragón
Octubre 2008	200810	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	26	Aragón
Octubre 2008	200810	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5288	Aragón
Octubre 2008	200810	Hombres	No consta	No consta	No consta	No consta	4	Aragón
Octubre 2008	200810	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	15864	Aragón
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1277	Aragón
Octubre 2008	200810	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	447	Aragón
Octubre 2008	200810	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	21	Aragón
Octubre 2008	200810	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2394	Aragón
Octubre 2008	200810	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Septiembre 2008	200809	Hombres	Españoles	Españoles	Españoles	ESPAÑA	12978	Aragón
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	2342	Aragón
Septiembre 2008	200809	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	706	Aragón
Septiembre 2008	200809	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	33	Aragón
Septiembre 2008	200809	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	6546	Aragón
Septiembre 2008	200809	Hombres	No consta	No consta	No consta	No consta	1	Aragón
Septiembre 2008	200809	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	16467	Aragón
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1601	Aragón
Septiembre 2008	200809	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	624	Aragón
Septiembre 2008	200809	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	21	Aragón
Septiembre 2008	200809	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2663	Aragón
Septiembre 2008	200809	Mujeres	No consta	No consta	No consta	No consta	3	Aragón
Agosto 2008	200808	Hombres	Españoles	Españoles	Españoles	ESPAÑA	9133	Aragón
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1558	Aragón
Agosto 2008	200808	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	680	Aragón
Agosto 2008	200808	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	12	Aragón
Agosto 2008	200808	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	5564	Aragón
Agosto 2008	200808	Hombres	No consta	No consta	No consta	No consta	3	Aragón
Agosto 2008	200808	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	9902	Aragón
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1262	Aragón
Agosto 2008	200808	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	706	Aragón
Agosto 2008	200808	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	6	Aragón
Agosto 2008	200808	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2396	Aragón
Agosto 2008	200808	Mujeres	No consta	No consta	No consta	No consta	2	Aragón
Julio 2008	200807	Hombres	Españoles	Españoles	Españoles	ESPAÑA	16260	Aragón
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1952	Aragón
Julio 2008	200807	Hombres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	861	Aragón
Julio 2008	200807	Hombres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	33	Aragón
Julio 2008	200807	Hombres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	6477	Aragón
Julio 2008	200807	Hombres	No consta	No consta	No consta	No consta	3	Aragón
Julio 2008	200807	Mujeres	Españoles	Españoles	Españoles	ESPAÑA	17628	Aragón
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	RESTO DEL MUNDO	1547	Aragón
Julio 2008	200807	Mujeres	Extranjeros comunitarios (UE-27)	Extranjeros comunitarios (UE-28)	Extranjeros comunitarios (UE-27)	UNION EUROPEA	843	Aragón
Julio 2008	200807	Mujeres	Extranjeros no comunitarios	Extranjeros comunitarios (UE-28)	Extranjeros no comunitarios	UNION EUROPEA	19	Aragón
Julio 2008	200807	Mujeres	Extranjeros no comunitarios	Extranjeros no comunitarios	Extranjeros no comunitarios	RESTO DEL MUNDO	2835	Aragón
