Mes y año	Municipio código	Municipio nombre	Sexo	Edad (Grupos Quinquenales 2010)	Afiliaciones en alta
Septiembre 2014	22075	Camporrells	Hombres	50-54	2
Septiembre 2014	22075	Camporrells	Hombres	55-59	3
Septiembre 2014	22075	Camporrells	Hombres	60-64	1
Septiembre 2014	22076	Canal de Berdún	Hombres	20-24	2
Septiembre 2014	22076	Canal de Berdún	Hombres	25-29	3
Septiembre 2014	22076	Canal de Berdún	Hombres	30-34	3
Septiembre 2014	22076	Canal de Berdún	Hombres	35-39	6
Septiembre 2014	22076	Canal de Berdún	Hombres	40-44	4
Septiembre 2014	22076	Canal de Berdún	Hombres	45-49	2
Septiembre 2014	22076	Canal de Berdún	Hombres	50-54	11
Septiembre 2014	22076	Canal de Berdún	Hombres	55-59	10
Septiembre 2014	22076	Canal de Berdún	Hombres	60-64	3
Septiembre 2014	22076	Canal de Berdún	Hombres	65-69	1
Septiembre 2014	22077	Candasnos	Hombres	20-24	1
Septiembre 2014	22077	Candasnos	Hombres	25-29	3
Septiembre 2014	22077	Candasnos	Hombres	30-34	6
Septiembre 2014	22077	Candasnos	Hombres	35-39	11
Septiembre 2014	22077	Candasnos	Hombres	40-44	11
Septiembre 2014	22077	Candasnos	Hombres	45-49	12
Septiembre 2014	22077	Candasnos	Hombres	50-54	6
Septiembre 2014	22077	Candasnos	Hombres	55-59	10
Septiembre 2014	22077	Candasnos	Hombres	60-64	8
Septiembre 2014	22077	Candasnos	Hombres	65-69	5
Septiembre 2014	22077	Candasnos	Hombres	Más de 69	1
Septiembre 2014	22078	Canfranc	Hombres	25-29	2
Septiembre 2014	22078	Canfranc	Hombres	30-34	3
Septiembre 2014	22078	Canfranc	Hombres	35-39	3
Septiembre 2014	22078	Canfranc	Hombres	40-44	4
Septiembre 2014	22078	Canfranc	Hombres	45-49	6
Septiembre 2014	22078	Canfranc	Hombres	50-54	3
Septiembre 2014	22078	Canfranc	Hombres	55-59	3
Septiembre 2014	22078	Canfranc	Hombres	60-64	5
Septiembre 2014	22079	Capdesaso	Hombres	20-24	1
Septiembre 2014	22079	Capdesaso	Hombres	30-34	2
Septiembre 2014	22079	Capdesaso	Hombres	50-54	3
Septiembre 2014	22079	Capdesaso	Hombres	60-64	3
Septiembre 2014	22079	Capdesaso	Hombres	65-69	1
Septiembre 2014	22080	Capella	Hombres	25-29	2
Septiembre 2014	22080	Capella	Hombres	30-34	3
Septiembre 2014	22080	Capella	Hombres	35-39	6
Septiembre 2014	22080	Capella	Hombres	40-44	5
Septiembre 2014	22080	Capella	Hombres	45-49	6
Septiembre 2014	22080	Capella	Hombres	50-54	5
Septiembre 2014	22080	Capella	Hombres	55-59	5
Septiembre 2014	22080	Capella	Hombres	60-64	3
Septiembre 2014	22081	Casbas de Huesca	Hombres	20-24	2
Septiembre 2014	22081	Casbas de Huesca	Hombres	25-29	2
Septiembre 2014	22081	Casbas de Huesca	Hombres	30-34	4
Septiembre 2014	22081	Casbas de Huesca	Hombres	35-39	5
Septiembre 2014	22081	Casbas de Huesca	Hombres	40-44	5
Septiembre 2014	22081	Casbas de Huesca	Hombres	45-49	5
Septiembre 2014	22081	Casbas de Huesca	Hombres	50-54	3
Septiembre 2014	22081	Casbas de Huesca	Hombres	55-59	3
Septiembre 2014	22081	Casbas de Huesca	Hombres	60-64	5
Septiembre 2014	22081	Casbas de Huesca	Hombres	65-69	2
Septiembre 2014	22082	Castejón del Puente	Hombres	25-29	1
Septiembre 2014	22082	Castejón del Puente	Hombres	30-34	1
Septiembre 2014	22082	Castejón del Puente	Hombres	35-39	3
Septiembre 2014	22082	Castejón del Puente	Hombres	40-44	1
Septiembre 2014	22082	Castejón del Puente	Hombres	45-49	5
Septiembre 2014	22082	Castejón del Puente	Hombres	50-54	4
Septiembre 2014	22082	Castejón del Puente	Hombres	55-59	3
Septiembre 2014	22082	Castejón del Puente	Hombres	60-64	3
Septiembre 2014	22082	Castejón del Puente	Hombres	65-69	2
Septiembre 2014	22083	Castejón de Monegros	Hombres	25-29	3
Septiembre 2014	22083	Castejón de Monegros	Hombres	30-34	2
Septiembre 2014	22083	Castejón de Monegros	Hombres	35-39	3
Septiembre 2014	22083	Castejón de Monegros	Hombres	40-44	10
Septiembre 2014	22083	Castejón de Monegros	Hombres	45-49	10
Septiembre 2014	22083	Castejón de Monegros	Hombres	50-54	12
Septiembre 2014	22083	Castejón de Monegros	Hombres	55-59	4
Septiembre 2014	22083	Castejón de Monegros	Hombres	60-64	3
Septiembre 2014	22084	Castejón de Sos	Hombres	20-24	1
Septiembre 2014	22084	Castejón de Sos	Hombres	25-29	3
Septiembre 2014	22084	Castejón de Sos	Hombres	30-34	3
Septiembre 2014	22084	Castejón de Sos	Hombres	35-39	8
Septiembre 2014	22084	Castejón de Sos	Hombres	40-44	8
Septiembre 2014	22084	Castejón de Sos	Hombres	45-49	7
Septiembre 2014	22084	Castejón de Sos	Hombres	50-54	9
Septiembre 2014	22084	Castejón de Sos	Hombres	55-59	5
Septiembre 2014	22084	Castejón de Sos	Hombres	60-64	4
Septiembre 2014	22084	Castejón de Sos	Hombres	65-69	2
Septiembre 2014	22085	Castelflorite	Hombres	25-29	1
Septiembre 2014	22085	Castelflorite	Hombres	30-34	3
Septiembre 2014	22085	Castelflorite	Hombres	35-39	8
Septiembre 2014	22085	Castelflorite	Hombres	40-44	2
Septiembre 2014	22085	Castelflorite	Hombres	45-49	3
Septiembre 2014	22085	Castelflorite	Hombres	50-54	1
Septiembre 2014	22085	Castelflorite	Hombres	55-59	1
Septiembre 2014	22085	Castelflorite	Hombres	60-64	4
Septiembre 2014	22086	Castiello de Jaca	Hombres	20-24	1
Septiembre 2014	22086	Castiello de Jaca	Hombres	25-29	2
Septiembre 2014	22086	Castiello de Jaca	Hombres	30-34	1
Septiembre 2014	22086	Castiello de Jaca	Hombres	35-39	1
Septiembre 2014	22086	Castiello de Jaca	Hombres	40-44	2
Septiembre 2014	22086	Castiello de Jaca	Hombres	45-49	2
Septiembre 2014	22086	Castiello de Jaca	Hombres	50-54	1
Septiembre 2014	22086	Castiello de Jaca	Hombres	55-59	4
Septiembre 2014	22086	Castiello de Jaca	Hombres	60-64	1
Septiembre 2014	22087	Castigaleu	Hombres	25-29	1
Septiembre 2014	22087	Castigaleu	Hombres	35-39	1
Septiembre 2014	22087	Castigaleu	Hombres	40-44	3
Septiembre 2014	22087	Castigaleu	Hombres	45-49	4
Septiembre 2014	22087	Castigaleu	Hombres	50-54	4
Septiembre 2014	22087	Castigaleu	Hombres	55-59	2
Septiembre 2014	22087	Castigaleu	Hombres	60-64	5
Septiembre 2014	22087	Castigaleu	Hombres	65-69	1
Septiembre 2014	22088	Castillazuelo	Hombres	30-34	1
Septiembre 2014	22088	Castillazuelo	Hombres	35-39	2
Septiembre 2014	22088	Castillazuelo	Hombres	40-44	3
Septiembre 2014	22088	Castillazuelo	Hombres	45-49	5
Septiembre 2014	22088	Castillazuelo	Hombres	50-54	2
Septiembre 2014	22088	Castillazuelo	Hombres	55-59	1
Septiembre 2014	22089	Castillonroy	Hombres	20-24	1
Septiembre 2014	22089	Castillonroy	Hombres	25-29	4
Septiembre 2014	22089	Castillonroy	Hombres	30-34	4
Septiembre 2014	22089	Castillonroy	Hombres	35-39	4
Septiembre 2014	22089	Castillonroy	Hombres	40-44	6
Septiembre 2014	22089	Castillonroy	Hombres	45-49	6
Septiembre 2014	22089	Castillonroy	Hombres	50-54	7
Septiembre 2014	22089	Castillonroy	Hombres	55-59	12
Septiembre 2014	22089	Castillonroy	Hombres	60-64	9
Septiembre 2014	22090	Colungo	Hombres	30-34	1
Septiembre 2014	22090	Colungo	Hombres	35-39	4
Septiembre 2014	22090	Colungo	Hombres	40-44	3
Septiembre 2014	22090	Colungo	Hombres	45-49	3
Septiembre 2014	22090	Colungo	Hombres	50-54	1
Septiembre 2014	22090	Colungo	Hombres	60-64	1
Septiembre 2014	22090	Colungo	Hombres	65-69	1
Septiembre 2014	22094	Chalamera	Hombres	20-24	1
Septiembre 2014	22094	Chalamera	Hombres	25-29	1
Septiembre 2014	22094	Chalamera	Hombres	35-39	2
Septiembre 2014	22094	Chalamera	Hombres	45-49	4
Septiembre 2014	22094	Chalamera	Hombres	50-54	6
Septiembre 2014	22094	Chalamera	Hombres	55-59	7
Septiembre 2014	22094	Chalamera	Hombres	60-64	2
Septiembre 2014	22094	Chalamera	Hombres	65-69	1
Septiembre 2014	22095	Chía	Hombres	30-34	1
Septiembre 2014	22095	Chía	Hombres	35-39	3
Septiembre 2014	22095	Chía	Hombres	45-49	1
Septiembre 2014	22095	Chía	Hombres	50-54	2
Septiembre 2014	22096	Chimillas	Hombres	25-29	2
Septiembre 2014	22096	Chimillas	Hombres	30-34	6
Septiembre 2014	22096	Chimillas	Hombres	35-39	1
Septiembre 2014	22096	Chimillas	Hombres	40-44	4
Septiembre 2014	22096	Chimillas	Hombres	50-54	2
Septiembre 2014	22096	Chimillas	Hombres	55-59	3
Septiembre 2014	22096	Chimillas	Hombres	60-64	3
Septiembre 2014	22096	Chimillas	Hombres	65-69	1
Septiembre 2014	22099	Esplús	Hombres	20-24	1
Septiembre 2014	22099	Esplús	Hombres	25-29	2
Septiembre 2014	22099	Esplús	Hombres	30-34	6
Septiembre 2014	22099	Esplús	Hombres	35-39	8
Septiembre 2014	22099	Esplús	Hombres	40-44	4
Septiembre 2014	22099	Esplús	Hombres	45-49	8
Septiembre 2014	22099	Esplús	Hombres	50-54	12
Septiembre 2014	22099	Esplús	Hombres	55-59	6
Septiembre 2014	22099	Esplús	Hombres	60-64	6
Septiembre 2014	22099	Esplús	Hombres	65-69	2
Septiembre 2014	22102	Estada	Hombres	25-29	2
Septiembre 2014	22102	Estada	Hombres	35-39	1
Septiembre 2014	22102	Estada	Hombres	40-44	1
Septiembre 2014	22102	Estada	Hombres	45-49	1
Septiembre 2014	22102	Estada	Hombres	50-54	2
Septiembre 2014	22102	Estada	Hombres	55-59	1
Septiembre 2014	22102	Estada	Hombres	60-64	3
Septiembre 2014	22103	Estadilla	Hombres	16-19	1
Septiembre 2014	22103	Estadilla	Hombres	20-24	1
Septiembre 2014	22103	Estadilla	Hombres	25-29	4
Septiembre 2014	22103	Estadilla	Hombres	30-34	11
Septiembre 2014	22103	Estadilla	Hombres	35-39	12
Septiembre 2014	22103	Estadilla	Hombres	40-44	7
Septiembre 2014	22103	Estadilla	Hombres	45-49	9
Septiembre 2014	22103	Estadilla	Hombres	50-54	3
Septiembre 2014	22103	Estadilla	Hombres	55-59	9
Septiembre 2014	22103	Estadilla	Hombres	60-64	11
Septiembre 2014	22103	Estadilla	Hombres	65-69	3
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	40-44	1
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	45-49	4
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	50-54	3
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	55-59	3
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	60-64	3
Septiembre 2014	22105	Estopiñán del Castillo	Hombres	65-69	1
Septiembre 2014	22106	Fago	Hombres	45-49	2
Septiembre 2014	22106	Fago	Hombres	65-69	1
Septiembre 2014	22107	Fanlo	Hombres	25-29	1
Septiembre 2014	22107	Fanlo	Hombres	35-39	2
Septiembre 2014	22107	Fanlo	Hombres	40-44	1
Septiembre 2014	22107	Fanlo	Hombres	45-49	4
Septiembre 2014	22107	Fanlo	Hombres	50-54	2
Septiembre 2014	22107	Fanlo	Hombres	55-59	1
Septiembre 2014	22109	Fiscal	Hombres	20-24	1
Septiembre 2014	22109	Fiscal	Hombres	25-29	1
Septiembre 2014	22109	Fiscal	Hombres	30-34	2
Septiembre 2014	22109	Fiscal	Hombres	35-39	8
Septiembre 2014	22109	Fiscal	Hombres	40-44	6
Septiembre 2014	22109	Fiscal	Hombres	45-49	5
Septiembre 2014	22109	Fiscal	Hombres	50-54	5
Septiembre 2014	22109	Fiscal	Hombres	55-59	7
Septiembre 2014	22109	Fiscal	Hombres	60-64	2
Septiembre 2014	22110	Fonz	Hombres	20-24	2
Septiembre 2014	22110	Fonz	Hombres	25-29	7
Septiembre 2014	22110	Fonz	Hombres	30-34	4
Septiembre 2014	22110	Fonz	Hombres	35-39	8
Septiembre 2014	22110	Fonz	Hombres	40-44	11
Septiembre 2014	22110	Fonz	Hombres	45-49	15
Septiembre 2014	22110	Fonz	Hombres	50-54	14
Septiembre 2014	22110	Fonz	Hombres	55-59	14
Septiembre 2014	22110	Fonz	Hombres	60-64	10
Septiembre 2014	22110	Fonz	Hombres	65-69	3
Septiembre 2014	22110	Fonz	Hombres	Más de 69	1
Septiembre 2014	22111	Foradada del Toscar	Hombres	25-29	2
Septiembre 2014	22111	Foradada del Toscar	Hombres	30-34	1
Septiembre 2014	22111	Foradada del Toscar	Hombres	35-39	1
Septiembre 2014	22111	Foradada del Toscar	Hombres	45-49	3
Septiembre 2014	22111	Foradada del Toscar	Hombres	50-54	4
Septiembre 2014	22111	Foradada del Toscar	Hombres	55-59	2
Septiembre 2014	22111	Foradada del Toscar	Hombres	60-64	5
Septiembre 2014	22111	Foradada del Toscar	Hombres	65-69	1
Septiembre 2014	22112	Fraga	Hombres	16-19	2
Septiembre 2014	22112	Fraga	Hombres	20-24	18
Septiembre 2014	22112	Fraga	Hombres	25-29	51
Septiembre 2014	22112	Fraga	Hombres	30-34	95
Septiembre 2014	22112	Fraga	Hombres	35-39	130
Septiembre 2014	22112	Fraga	Hombres	40-44	150
Septiembre 2014	22112	Fraga	Hombres	45-49	156
Septiembre 2014	22112	Fraga	Hombres	50-54	156
Septiembre 2014	22112	Fraga	Hombres	55-59	155
Septiembre 2014	22112	Fraga	Hombres	60-64	115
Septiembre 2014	22112	Fraga	Hombres	65-69	25
Septiembre 2014	22112	Fraga	Hombres	Más de 69	11
Septiembre 2014	22113	Fueva (La)	Hombres	20-24	2
Septiembre 2014	22113	Fueva (La)	Hombres	25-29	3
Septiembre 2014	22113	Fueva (La)	Hombres	30-34	4
Septiembre 2014	22113	Fueva (La)	Hombres	35-39	13
Septiembre 2014	22113	Fueva (La)	Hombres	40-44	8
Septiembre 2014	22113	Fueva (La)	Hombres	45-49	11
Septiembre 2014	22113	Fueva (La)	Hombres	50-54	13
Septiembre 2014	22113	Fueva (La)	Hombres	55-59	8
Septiembre 2014	22113	Fueva (La)	Hombres	60-64	12
Septiembre 2014	22113	Fueva (La)	Hombres	65-69	2
Septiembre 2014	22114	Gistaín	Hombres	30-34	1
Septiembre 2014	22114	Gistaín	Hombres	35-39	3
Septiembre 2014	22114	Gistaín	Hombres	45-49	3
Septiembre 2014	22114	Gistaín	Hombres	50-54	1
Septiembre 2014	22114	Gistaín	Hombres	55-59	1
Septiembre 2014	22114	Gistaín	Hombres	60-64	1
Septiembre 2014	22114	Gistaín	Hombres	65-69	1
Septiembre 2014	22115	Grado (El)	Hombres	20-24	2
Septiembre 2014	22115	Grado (El)	Hombres	25-29	4
Septiembre 2014	22115	Grado (El)	Hombres	30-34	2
Septiembre 2014	22115	Grado (El)	Hombres	35-39	2
Septiembre 2014	22115	Grado (El)	Hombres	40-44	4
Septiembre 2014	22115	Grado (El)	Hombres	45-49	3
Septiembre 2014	22115	Grado (El)	Hombres	50-54	2
Septiembre 2014	22115	Grado (El)	Hombres	55-59	2
Septiembre 2014	22115	Grado (El)	Hombres	60-64	3
Septiembre 2014	22115	Grado (El)	Hombres	65-69	1
Septiembre 2014	22116	Grañén	Hombres	16-19	1
Septiembre 2014	22116	Grañén	Hombres	20-24	6
Septiembre 2014	22116	Grañén	Hombres	25-29	7
Septiembre 2014	22116	Grañén	Hombres	30-34	17
Septiembre 2014	22116	Grañén	Hombres	35-39	18
Septiembre 2014	22116	Grañén	Hombres	40-44	13
Septiembre 2014	22116	Grañén	Hombres	45-49	20
Septiembre 2014	22116	Grañén	Hombres	50-54	28
Septiembre 2014	22116	Grañén	Hombres	55-59	27
Septiembre 2014	22116	Grañén	Hombres	60-64	18
Septiembre 2014	22116	Grañén	Hombres	65-69	7
Septiembre 2014	22116	Grañén	Hombres	Más de 69	1
Septiembre 2014	22117	Graus	Hombres	16-19	1
Septiembre 2014	22117	Graus	Hombres	20-24	7
Septiembre 2014	22117	Graus	Hombres	25-29	15
Septiembre 2014	22117	Graus	Hombres	30-34	20
Septiembre 2014	22117	Graus	Hombres	35-39	32
Septiembre 2014	22117	Graus	Hombres	40-44	31
Septiembre 2014	22117	Graus	Hombres	45-49	45
Septiembre 2014	22117	Graus	Hombres	50-54	48
Septiembre 2014	22117	Graus	Hombres	55-59	41
Septiembre 2014	22117	Graus	Hombres	60-64	32
Septiembre 2014	22117	Graus	Hombres	65-69	6
Septiembre 2014	22117	Graus	Hombres	Más de 69	4
Septiembre 2014	22119	Gurrea de Gállego	Hombres	16-19	1
Septiembre 2014	22119	Gurrea de Gállego	Hombres	20-24	3
Septiembre 2014	22119	Gurrea de Gállego	Hombres	25-29	5
Septiembre 2014	22119	Gurrea de Gállego	Hombres	30-34	7
Septiembre 2014	22119	Gurrea de Gállego	Hombres	35-39	11
Septiembre 2014	22119	Gurrea de Gállego	Hombres	40-44	17
Septiembre 2014	22119	Gurrea de Gállego	Hombres	45-49	20
Septiembre 2014	22119	Gurrea de Gállego	Hombres	50-54	16
Septiembre 2014	22119	Gurrea de Gállego	Hombres	55-59	17
Septiembre 2014	22119	Gurrea de Gállego	Hombres	60-64	12
Septiembre 2014	22119	Gurrea de Gállego	Hombres	65-69	2
Septiembre 2014	22122	Hoz de Jaca	Hombres	35-39	2
Septiembre 2014	22122	Hoz de Jaca	Hombres	40-44	1
Septiembre 2014	22122	Hoz de Jaca	Hombres	50-54	1
Septiembre 2014	22124	Huerto	Hombres	25-29	2
Septiembre 2014	22124	Huerto	Hombres	30-34	4
Septiembre 2014	22124	Huerto	Hombres	35-39	4
Septiembre 2014	22124	Huerto	Hombres	40-44	10
Septiembre 2014	22124	Huerto	Hombres	45-49	8
Septiembre 2014	22124	Huerto	Hombres	50-54	8
Septiembre 2014	22124	Huerto	Hombres	60-64	3
Septiembre 2014	22124	Huerto	Hombres	Más de 69	1
Septiembre 2014	22125	Huesca	Hombres	16-19	4
Septiembre 2014	22125	Huesca	Hombres	20-24	45
Septiembre 2014	22125	Huesca	Hombres	25-29	114
Septiembre 2014	22125	Huesca	Hombres	30-34	241
Septiembre 2014	22125	Huesca	Hombres	35-39	357
Septiembre 2014	22125	Huesca	Hombres	40-44	392
Septiembre 2014	22125	Huesca	Hombres	45-49	379
Septiembre 2014	22125	Huesca	Hombres	50-54	353
Septiembre 2014	22125	Huesca	Hombres	55-59	327
Septiembre 2014	22125	Huesca	Hombres	60-64	230
Septiembre 2014	22125	Huesca	Hombres	65-69	54
Septiembre 2014	22125	Huesca	Hombres	Más de 69	15
Septiembre 2014	22126	Ibieca	Hombres	40-44	1
Septiembre 2014	22126	Ibieca	Hombres	45-49	1
Septiembre 2014	22126	Ibieca	Hombres	50-54	4
Septiembre 2014	22126	Ibieca	Hombres	55-59	1
Septiembre 2014	22126	Ibieca	Hombres	60-64	1
Septiembre 2014	22126	Ibieca	Hombres	65-69	1
Septiembre 2014	22127	Igriés	Hombres	25-29	3
Septiembre 2014	22127	Igriés	Hombres	30-34	3
Septiembre 2014	22127	Igriés	Hombres	35-39	6
Septiembre 2014	22127	Igriés	Hombres	40-44	2
Septiembre 2014	22127	Igriés	Hombres	45-49	7
Septiembre 2014	22127	Igriés	Hombres	50-54	6
Septiembre 2014	22127	Igriés	Hombres	55-59	5
Septiembre 2014	22127	Igriés	Hombres	60-64	3
Septiembre 2014	22128	Ilche	Hombres	20-24	1
Septiembre 2014	22128	Ilche	Hombres	25-29	3
Septiembre 2014	22128	Ilche	Hombres	35-39	5
Septiembre 2014	22128	Ilche	Hombres	40-44	2
Septiembre 2014	22128	Ilche	Hombres	45-49	3
Septiembre 2014	22128	Ilche	Hombres	50-54	4
Septiembre 2014	22128	Ilche	Hombres	55-59	4
Septiembre 2014	22128	Ilche	Hombres	60-64	3
Septiembre 2014	22129	Isábena	Hombres	20-24	1
Septiembre 2014	22129	Isábena	Hombres	25-29	2
Septiembre 2014	22129	Isábena	Hombres	30-34	3
Septiembre 2014	22129	Isábena	Hombres	35-39	1
Septiembre 2014	22129	Isábena	Hombres	40-44	2
Septiembre 2014	22129	Isábena	Hombres	45-49	2
Septiembre 2014	22129	Isábena	Hombres	50-54	7
Septiembre 2014	22129	Isábena	Hombres	55-59	5
Septiembre 2014	22129	Isábena	Hombres	60-64	6
Septiembre 2014	22129	Isábena	Hombres	65-69	1
Septiembre 2014	22129	Isábena	Hombres	Más de 69	1
Septiembre 2014	22130	Jaca	Hombres	16-19	2
Septiembre 2014	22130	Jaca	Hombres	20-24	17
Septiembre 2014	22130	Jaca	Hombres	25-29	31
Septiembre 2014	22130	Jaca	Hombres	30-34	51
Septiembre 2014	22130	Jaca	Hombres	35-39	93
Septiembre 2014	22130	Jaca	Hombres	40-44	107
Septiembre 2014	22130	Jaca	Hombres	45-49	112
Septiembre 2014	22130	Jaca	Hombres	50-54	117
Septiembre 2014	22130	Jaca	Hombres	55-59	123
Septiembre 2014	22130	Jaca	Hombres	60-64	80
Septiembre 2014	22130	Jaca	Hombres	65-69	14
Septiembre 2014	22130	Jaca	Hombres	Más de 69	3
Septiembre 2014	22131	Jasa	Hombres	25-29	1
Septiembre 2014	22131	Jasa	Hombres	30-34	2
Septiembre 2014	22131	Jasa	Hombres	40-44	2
Septiembre 2014	22131	Jasa	Hombres	45-49	3
Septiembre 2014	22131	Jasa	Hombres	50-54	6
Septiembre 2014	22131	Jasa	Hombres	55-59	2
Septiembre 2014	22131	Jasa	Hombres	60-64	1
Septiembre 2014	22133	Labuerda	Hombres	20-24	3
Septiembre 2014	22133	Labuerda	Hombres	25-29	1
Septiembre 2014	22133	Labuerda	Hombres	40-44	2
Septiembre 2014	22133	Labuerda	Hombres	50-54	2
Septiembre 2014	22133	Labuerda	Hombres	55-59	7
Septiembre 2014	22133	Labuerda	Hombres	60-64	2
Septiembre 2014	22135	Laluenga	Hombres	20-24	1
Septiembre 2014	22135	Laluenga	Hombres	25-29	2
Septiembre 2014	22135	Laluenga	Hombres	30-34	2
Septiembre 2014	22135	Laluenga	Hombres	35-39	3
Septiembre 2014	22135	Laluenga	Hombres	40-44	8
Septiembre 2014	22135	Laluenga	Hombres	45-49	8
Septiembre 2014	22135	Laluenga	Hombres	50-54	2
Septiembre 2014	22135	Laluenga	Hombres	55-59	5
Septiembre 2014	22135	Laluenga	Hombres	60-64	4
Septiembre 2014	22135	Laluenga	Hombres	65-69	2
Septiembre 2014	22136	Lalueza	Hombres	20-24	4
Septiembre 2014	22136	Lalueza	Hombres	25-29	7
Septiembre 2014	22136	Lalueza	Hombres	30-34	15
Septiembre 2014	22136	Lalueza	Hombres	35-39	20
Septiembre 2014	22136	Lalueza	Hombres	40-44	14
Septiembre 2014	22136	Lalueza	Hombres	45-49	17
Septiembre 2014	22136	Lalueza	Hombres	50-54	23
Septiembre 2014	22136	Lalueza	Hombres	55-59	14
Septiembre 2014	22136	Lalueza	Hombres	60-64	16
Septiembre 2014	22136	Lalueza	Hombres	65-69	2
Septiembre 2014	22137	Lanaja	Hombres	20-24	5
Septiembre 2014	22137	Lanaja	Hombres	25-29	9
Septiembre 2014	22137	Lanaja	Hombres	30-34	9
Septiembre 2014	22137	Lanaja	Hombres	35-39	15
Septiembre 2014	22137	Lanaja	Hombres	40-44	10
Septiembre 2014	22137	Lanaja	Hombres	45-49	21
Septiembre 2014	22137	Lanaja	Hombres	50-54	20
Septiembre 2014	22137	Lanaja	Hombres	55-59	9
Septiembre 2014	22137	Lanaja	Hombres	60-64	10
Septiembre 2014	22137	Lanaja	Hombres	65-69	1
Septiembre 2014	22137	Lanaja	Hombres	Más de 69	2
Septiembre 2014	22139	Laperdiguera	Hombres	25-29	2
Septiembre 2014	22139	Laperdiguera	Hombres	35-39	2
Septiembre 2014	22139	Laperdiguera	Hombres	40-44	1
Septiembre 2014	22139	Laperdiguera	Hombres	45-49	5
Septiembre 2014	22139	Laperdiguera	Hombres	55-59	1
Septiembre 2014	22139	Laperdiguera	Hombres	60-64	2
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	20-24	1
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	25-29	2
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	30-34	1
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	35-39	4
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	40-44	3
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	45-49	1
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	50-54	3
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	55-59	4
Septiembre 2014	22141	Lascellas-Ponzano	Hombres	60-64	1
Septiembre 2014	22142	Lascuarre	Hombres	20-24	1
Septiembre 2014	22142	Lascuarre	Hombres	25-29	1
Septiembre 2014	22142	Lascuarre	Hombres	30-34	2
Septiembre 2014	22142	Lascuarre	Hombres	35-39	3
Septiembre 2014	22142	Lascuarre	Hombres	40-44	2
Septiembre 2014	22142	Lascuarre	Hombres	45-49	2
Septiembre 2014	22142	Lascuarre	Hombres	50-54	1
Septiembre 2014	22142	Lascuarre	Hombres	55-59	3
Septiembre 2014	22142	Lascuarre	Hombres	60-64	1
Septiembre 2014	22142	Lascuarre	Hombres	65-69	1
