Mes y año	Comarca nombre	Comarca código	Edad (Grupos Quinquenales 2010)	Sexo	Afiliaciones en alta
Junio 2015	Campo de Borja	13	16-19	Mujeres	5
Junio 2015	Campo de Borja	13	20-24	Hombres	99
Junio 2015	Campo de Borja	13	20-24	Mujeres	63
Junio 2015	Campo de Borja	13	25-29	Hombres	174
Junio 2015	Campo de Borja	13	25-29	Mujeres	173
Junio 2015	Campo de Borja	13	30-34	Hombres	211
Junio 2015	Campo de Borja	13	30-34	Mujeres	228
Junio 2015	Campo de Borja	13	35-39	Hombres	231
Junio 2015	Campo de Borja	13	35-39	Mujeres	280
Junio 2015	Campo de Borja	13	40-44	Hombres	244
Junio 2015	Campo de Borja	13	40-44	Mujeres	304
Junio 2015	Campo de Borja	13	45-49	Hombres	211
Junio 2015	Campo de Borja	13	45-49	Mujeres	235
Junio 2015	Campo de Borja	13	50-54	Hombres	157
Junio 2015	Campo de Borja	13	50-54	Mujeres	229
Junio 2015	Campo de Borja	13	55-59	Hombres	122
Junio 2015	Campo de Borja	13	55-59	Mujeres	148
Junio 2015	Campo de Borja	13	60-64	Hombres	62
Junio 2015	Campo de Borja	13	60-64	Mujeres	60
Junio 2015	Campo de Borja	13	65-69	Hombres	2
Junio 2015	Campo de Borja	13	65-69	Mujeres	5
Junio 2015	Campo de Borja	13	Más de 69	Hombres	1
Junio 2015	Campo de Borja	13	Más de 69	Mujeres	1
Junio 2015	Campo de Cariñena	21	16-19	Hombres	20
Junio 2015	Campo de Cariñena	21	16-19	Mujeres	7
Junio 2015	Campo de Cariñena	21	20-24	Hombres	132
Junio 2015	Campo de Cariñena	21	20-24	Mujeres	51
Junio 2015	Campo de Cariñena	21	25-29	Hombres	234
Junio 2015	Campo de Cariñena	21	25-29	Mujeres	124
Junio 2015	Campo de Cariñena	21	30-34	Hombres	356
Junio 2015	Campo de Cariñena	21	30-34	Mujeres	145
Junio 2015	Campo de Cariñena	21	35-39	Hombres	445
Junio 2015	Campo de Cariñena	21	35-39	Mujeres	174
Junio 2015	Campo de Cariñena	21	40-44	Hombres	395
Junio 2015	Campo de Cariñena	21	40-44	Mujeres	193
Junio 2015	Campo de Cariñena	21	45-49	Hombres	338
Junio 2015	Campo de Cariñena	21	45-49	Mujeres	127
Junio 2015	Campo de Cariñena	21	50-54	Hombres	235
Junio 2015	Campo de Cariñena	21	50-54	Mujeres	110
Junio 2015	Campo de Cariñena	21	55-59	Hombres	161
Junio 2015	Campo de Cariñena	21	55-59	Mujeres	73
Junio 2015	Campo de Cariñena	21	60-64	Hombres	102
Junio 2015	Campo de Cariñena	21	60-64	Mujeres	38
Junio 2015	Campo de Cariñena	21	65-69	Hombres	5
Junio 2015	Campo de Cariñena	21	65-69	Mujeres	3
Junio 2015	Campo de Cariñena	21	Más de 69	Hombres	3
Junio 2015	Campo de Cariñena	21	Más de 69	Mujeres	1
Junio 2015	Campo de Daroca	24	16-19	Hombres	8
Junio 2015	Campo de Daroca	24	16-19	Mujeres	3
