Año	Nº Accidentes	Código	Municipio	Ord_Temporalidad	Temporalidad	Sector Código	Sector Descripción
2019,0	27	50251	Tarazona	2	Temporal	2	Industria y energía
2019,0	2	50251	Tarazona	3	Sin clasificar	2	Industria y energía
2019,0	3	50251	Tarazona	1	Indefinido	3	Construcción
2019,0	6	50251	Tarazona	2	Temporal	3	Construcción
2019,0	2	50251	Tarazona	3	Sin clasificar	3	Construcción
2019,0	19	50251	Tarazona	1	Indefinido	4	Servicios
2019,0	29	50251	Tarazona	2	Temporal	4	Servicios
2019,0	9	50251	Tarazona	3	Sin clasificar	4	Servicios
2019,0	22	50252	Tauste	1	Indefinido	1	Agricultura, ganadería y pesca
2019,0	11	50252	Tauste	2	Temporal	1	Agricultura, ganadería y pesca
2019,0	7	50252	Tauste	3	Sin clasificar	1	Agricultura, ganadería y pesca
2019,0	33	50252	Tauste	1	Indefinido	2	Industria y energía
2019,0	27	50252	Tauste	2	Temporal	2	Industria y energía
2019,0	3	50252	Tauste	3	Sin clasificar	2	Industria y energía
2019,0	4	50252	Tauste	1	Indefinido	3	Construcción
2019,0	3	50252	Tauste	2	Temporal	3	Construcción
2019,0	2	50252	Tauste	3	Sin clasificar	3	Construcción
2019,0	16	50252	Tauste	1	Indefinido	4	Servicios
2019,0	9	50252	Tauste	2	Temporal	4	Servicios
2019,0	1	50252	Tauste	3	Sin clasificar	4	Servicios
2019,0	9	50272	Utebo	2	Temporal	1	Agricultura, ganadería y pesca
2019,0	89	50272	Utebo	1	Indefinido	2	Industria y energía
2019,0	49	50272	Utebo	2	Temporal	2	Industria y energía
2019,0	2	50272	Utebo	3	Sin clasificar	2	Industria y energía
2019,0	6	50272	Utebo	1	Indefinido	3	Construcción
2019,0	13	50272	Utebo	2	Temporal	3	Construcción
2019,0	3	50272	Utebo	3	Sin clasificar	3	Construcción
2019,0	64	50272	Utebo	1	Indefinido	4	Servicios
2019,0	37	50272	Utebo	2	Temporal	4	Servicios
2019,0	5	50272	Utebo	3	Sin clasificar	4	Servicios
2019,0	61	50297	Zaragoza	1	Indefinido	1	Agricultura, ganadería y pesca
2019,0	27	50297	Zaragoza	2	Temporal	1	Agricultura, ganadería y pesca
2019,0	5	50297	Zaragoza	3	Sin clasificar	1	Agricultura, ganadería y pesca
2019,0	971	50297	Zaragoza	1	Indefinido	2	Industria y energía
2019,0	453	50297	Zaragoza	2	Temporal	2	Industria y energía
2019,0	19	50297	Zaragoza	3	Sin clasificar	2	Industria y energía
2019,0	309	50297	Zaragoza	1	Indefinido	3	Construcción
2019,0	366	50297	Zaragoza	2	Temporal	3	Construcción
2019,0	71	50297	Zaragoza	3	Sin clasificar	3	Construcción
2019,0	2603	50297	Zaragoza	1	Indefinido	4	Servicios
2019,0	1436	50297	Zaragoza	2	Temporal	4	Servicios
2019,0	184	50297	Zaragoza	3	Sin clasificar	4	Servicios
2019,0	1	50298	Zuera	1	Indefinido	1	Agricultura, ganadería y pesca
2019,0	1	50298	Zuera	2	Temporal	1	Agricultura, ganadería y pesca
2019,0	1	50298	Zuera	3	Sin clasificar	1	Agricultura, ganadería y pesca
2019,0	178	50298	Zuera	1	Indefinido	2	Industria y energía
2019,0	35	50298	Zuera	2	Temporal	2	Industria y energía
2019,0	12	50298	Zuera	3	Sin clasificar	2	Industria y energía
2019,0	2	50298	Zuera	1	Indefinido	3	Construcción
2019,0	1	50298	Zuera	2	Temporal	3	Construcción
2019,0	3	50298	Zuera	3	Sin clasificar	3	Construcción
2019,0	41	50298	Zuera	1	Indefinido	4	Servicios
2019,0	22	50298	Zuera	2	Temporal	4	Servicios
2019,0	7	50298	Zuera	3	Sin clasificar	4	Servicios
2015,0	1	22048	Barbastro	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	7	22048	Barbastro	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	2	22048	Barbastro	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	18	22048	Barbastro	1	Indefinido	2	Industria y energía
2015,0	22	22048	Barbastro	2	Temporal	2	Industria y energía
2015,0	13	22048	Barbastro	1	Indefinido	3	Construcción
2015,0	8	22048	Barbastro	2	Temporal	3	Construcción
2015,0	2	22048	Barbastro	3	Sin clasificar	3	Construcción
2015,0	56	22048	Barbastro	1	Indefinido	4	Servicios
2015,0	39	22048	Barbastro	2	Temporal	4	Servicios
2015,0	2	22048	Barbastro	3	Sin clasificar	4	Servicios
2015,0	3	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	4	22061	Binéfar	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	46	22061	Binéfar	1	Indefinido	2	Industria y energía
2015,0	24	22061	Binéfar	2	Temporal	2	Industria y energía
2015,0	9	22061	Binéfar	1	Indefinido	3	Construcción
2015,0	8	22061	Binéfar	2	Temporal	3	Construcción
2015,0	2	22061	Binéfar	3	Sin clasificar	3	Construcción
2015,0	30	22061	Binéfar	1	Indefinido	4	Servicios
2015,0	10	22061	Binéfar	2	Temporal	4	Servicios
2015,0	26	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	39	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	5	22112	Fraga	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	28	22112	Fraga	1	Indefinido	2	Industria y energía
2015,0	12	22112	Fraga	2	Temporal	2	Industria y energía
2015,0	11	22112	Fraga	1	Indefinido	3	Construcción
2015,0	20	22112	Fraga	2	Temporal	3	Construcción
2015,0	45	22112	Fraga	1	Indefinido	4	Servicios
2015,0	29	22112	Fraga	2	Temporal	4	Servicios
2015,0	2	22112	Fraga	3	Sin clasificar	4	Servicios
2015,0	20	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	3	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	40	22125	Huesca	1	Indefinido	2	Industria y energía
2015,0	27	22125	Huesca	2	Temporal	2	Industria y energía
2015,0	33	22125	Huesca	1	Indefinido	3	Construcción
2015,0	24	22125	Huesca	2	Temporal	3	Construcción
2015,0	6	22125	Huesca	3	Sin clasificar	3	Construcción
2015,0	250	22125	Huesca	1	Indefinido	4	Servicios
2015,0	134	22125	Huesca	2	Temporal	4	Servicios
2015,0	2	22125	Huesca	3	Sin clasificar	4	Servicios
2015,0	2	22130	Jaca	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	1	22130	Jaca	1	Indefinido	2	Industria y energía
2015,0	5	22130	Jaca	1	Indefinido	3	Construcción
2015,0	5	22130	Jaca	2	Temporal	3	Construcción
2015,0	1	22130	Jaca	3	Sin clasificar	3	Construcción
2015,0	42	22130	Jaca	1	Indefinido	4	Servicios
2015,0	20	22130	Jaca	2	Temporal	4	Servicios
2015,0	1	22130	Jaca	3	Sin clasificar	4	Servicios
2015,0	2	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	2	22158	Monzón	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	2	22158	Monzón	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	55	22158	Monzón	1	Indefinido	2	Industria y energía
2015,0	48	22158	Monzón	2	Temporal	2	Industria y energía
2015,0	10	22158	Monzón	1	Indefinido	3	Construcción
2015,0	12	22158	Monzón	2	Temporal	3	Construcción
2015,0	1	22158	Monzón	3	Sin clasificar	3	Construcción
2015,0	58	22158	Monzón	1	Indefinido	4	Servicios
2015,0	31	22158	Monzón	2	Temporal	4	Servicios
2015,0	2	22158	Monzón	3	Sin clasificar	4	Servicios
2015,0	2	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	4	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2015,0	6	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2015,0	1	22199	Sabiñánigo	1	Indefinido	3	Construcción
2015,0	7	22199	Sabiñánigo	2	Temporal	3	Construcción
2015,0	1	22199	Sabiñánigo	3	Sin clasificar	3	Construcción
2015,0	12	22199	Sabiñánigo	1	Indefinido	4	Servicios
2015,0	7	22199	Sabiñánigo	2	Temporal	4	Servicios
2015,0	4	44013	Alcañiz	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	8	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	1	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	18	44013	Alcañiz	1	Indefinido	2	Industria y energía
2015,0	8	44013	Alcañiz	2	Temporal	2	Industria y energía
2015,0	2	44013	Alcañiz	1	Indefinido	3	Construcción
2015,0	1	44013	Alcañiz	2	Temporal	3	Construcción
2015,0	36	44013	Alcañiz	1	Indefinido	4	Servicios
2015,0	12	44013	Alcañiz	2	Temporal	4	Servicios
2015,0	1	44013	Alcañiz	3	Sin clasificar	4	Servicios
2015,0	2	44025	Andorra	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	7	44025	Andorra	1	Indefinido	2	Industria y energía
2015,0	6	44025	Andorra	2	Temporal	2	Industria y energía
2015,0	2	44025	Andorra	1	Indefinido	3	Construcción
2015,0	6	44025	Andorra	2	Temporal	3	Construcción
2015,0	15	44025	Andorra	1	Indefinido	4	Servicios
2015,0	7	44025	Andorra	2	Temporal	4	Servicios
2015,0	16	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	7	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	4	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	58	44216	Teruel	1	Indefinido	2	Industria y energía
2015,0	13	44216	Teruel	2	Temporal	2	Industria y energía
2015,0	19	44216	Teruel	1	Indefinido	3	Construcción
2015,0	15	44216	Teruel	2	Temporal	3	Construcción
2015,0	2	44216	Teruel	3	Sin clasificar	3	Construcción
2015,0	111	44216	Teruel	1	Indefinido	4	Servicios
2015,0	62	44216	Teruel	2	Temporal	4	Servicios
2015,0	6	44216	Teruel	3	Sin clasificar	4	Servicios
2015,0	1	50008	Alagón	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	3	50008	Alagón	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	19	50008	Alagón	1	Indefinido	2	Industria y energía
2015,0	2	50008	Alagón	2	Temporal	2	Industria y energía
2015,0	2	50008	Alagón	1	Indefinido	3	Construcción
2015,0	15	50008	Alagón	1	Indefinido	4	Servicios
2015,0	7	50008	Alagón	2	Temporal	4	Servicios
2015,0	2	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	12	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	1	50025	Almunia de Doña Godina (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	12	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2015,0	3	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2015,0	1	50025	Almunia de Doña Godina (La)	3	Sin clasificar	2	Industria y energía
2015,0	3	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
2015,0	1	50025	Almunia de Doña Godina (La)	2	Temporal	3	Construcción
2015,0	39	50025	Almunia de Doña Godina (La)	1	Indefinido	4	Servicios
2015,0	30	50025	Almunia de Doña Godina (La)	2	Temporal	4	Servicios
2015,0	3	50067	Calatayud	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	4	50067	Calatayud	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	3	50067	Calatayud	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	20	50067	Calatayud	1	Indefinido	2	Industria y energía
2015,0	14	50067	Calatayud	2	Temporal	2	Industria y energía
2015,0	12	50067	Calatayud	1	Indefinido	3	Construcción
2015,0	7	50067	Calatayud	2	Temporal	3	Construcción
2015,0	2	50067	Calatayud	3	Sin clasificar	3	Construcción
2015,0	40	50067	Calatayud	1	Indefinido	4	Servicios
2015,0	43	50067	Calatayud	2	Temporal	4	Servicios
2015,0	1	50067	Calatayud	3	Sin clasificar	4	Servicios
2015,0	2	50074	Caspe	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	24	50074	Caspe	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	3	50074	Caspe	1	Indefinido	2	Industria y energía
2015,0	1	50074	Caspe	2	Temporal	2	Industria y energía
2015,0	4	50074	Caspe	1	Indefinido	3	Construcción
2015,0	2	50074	Caspe	2	Temporal	3	Construcción
2015,0	30	50074	Caspe	1	Indefinido	4	Servicios
2015,0	18	50074	Caspe	2	Temporal	4	Servicios
2015,0	3	50089	Cuarte de Huerva	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	1	50089	Cuarte de Huerva	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	48	50089	Cuarte de Huerva	1	Indefinido	2	Industria y energía
2015,0	28	50089	Cuarte de Huerva	2	Temporal	2	Industria y energía
2015,0	1	50089	Cuarte de Huerva	3	Sin clasificar	2	Industria y energía
2015,0	8	50089	Cuarte de Huerva	1	Indefinido	3	Construcción
2015,0	13	50089	Cuarte de Huerva	2	Temporal	3	Construcción
2015,0	2	50089	Cuarte de Huerva	3	Sin clasificar	3	Construcción
2015,0	50	50089	Cuarte de Huerva	1	Indefinido	4	Servicios
2015,0	21	50089	Cuarte de Huerva	2	Temporal	4	Servicios
2015,0	2	50089	Cuarte de Huerva	3	Sin clasificar	4	Servicios
2015,0	19	50095	Ejea de los Caballeros	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	18	50095	Ejea de los Caballeros	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	2	50095	Ejea de los Caballeros	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	58	50095	Ejea de los Caballeros	1	Indefinido	2	Industria y energía
2015,0	34	50095	Ejea de los Caballeros	2	Temporal	2	Industria y energía
2015,0	10	50095	Ejea de los Caballeros	1	Indefinido	3	Construcción
2015,0	8	50095	Ejea de los Caballeros	2	Temporal	3	Construcción
2015,0	30	50095	Ejea de los Caballeros	1	Indefinido	4	Servicios
2015,0	25	50095	Ejea de los Caballeros	2	Temporal	4	Servicios
2015,0	12	50163	María de Huerva	1	Indefinido	2	Industria y energía
2015,0	4	50163	María de Huerva	2	Temporal	2	Industria y energía
2015,0	3	50163	María de Huerva	1	Indefinido	3	Construcción
2015,0	1	50163	María de Huerva	2	Temporal	3	Construcción
2015,0	1	50163	María de Huerva	3	Sin clasificar	3	Construcción
2015,0	5	50163	María de Huerva	1	Indefinido	4	Servicios
2015,0	6	50163	María de Huerva	2	Temporal	4	Servicios
2015,0	4	50163	María de Huerva	3	Sin clasificar	4	Servicios
2015,0	2	50182	Muela (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	2	50182	Muela (La)	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	1	50182	Muela (La)	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	43	50182	Muela (La)	1	Indefinido	2	Industria y energía
2015,0	21	50182	Muela (La)	2	Temporal	2	Industria y energía
2015,0	6	50182	Muela (La)	1	Indefinido	3	Construcción
2015,0	4	50182	Muela (La)	2	Temporal	3	Construcción
2015,0	66	50182	Muela (La)	1	Indefinido	4	Servicios
2015,0	23	50182	Muela (La)	2	Temporal	4	Servicios
2015,0	3	50182	Muela (La)	3	Sin clasificar	4	Servicios
2015,0	1	50219	Puebla de Alfindén (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	80	50219	Puebla de Alfindén (La)	1	Indefinido	2	Industria y energía
2015,0	34	50219	Puebla de Alfindén (La)	2	Temporal	2	Industria y energía
2015,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	2	Industria y energía
2015,0	5	50219	Puebla de Alfindén (La)	1	Indefinido	3	Construcción
2015,0	4	50219	Puebla de Alfindén (La)	2	Temporal	3	Construcción
2015,0	1	50219	Puebla de Alfindén (La)	3	Sin clasificar	3	Construcción
2015,0	41	50219	Puebla de Alfindén (La)	1	Indefinido	4	Servicios
2015,0	20	50219	Puebla de Alfindén (La)	2	Temporal	4	Servicios
2015,0	6	50251	Tarazona	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	1	50251	Tarazona	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	28	50251	Tarazona	1	Indefinido	2	Industria y energía
2015,0	13	50251	Tarazona	2	Temporal	2	Industria y energía
2015,0	1	50251	Tarazona	3	Sin clasificar	2	Industria y energía
2015,0	6	50251	Tarazona	1	Indefinido	3	Construcción
2015,0	8	50251	Tarazona	2	Temporal	3	Construcción
2015,0	29	50251	Tarazona	1	Indefinido	4	Servicios
2015,0	15	50251	Tarazona	2	Temporal	4	Servicios
2015,0	20	50252	Tauste	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	12	50252	Tauste	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	22	50252	Tauste	1	Indefinido	2	Industria y energía
2015,0	16	50252	Tauste	2	Temporal	2	Industria y energía
2015,0	8	50252	Tauste	1	Indefinido	3	Construcción
2015,0	4	50252	Tauste	2	Temporal	3	Construcción
2015,0	16	50252	Tauste	1	Indefinido	4	Servicios
2015,0	12	50252	Tauste	2	Temporal	4	Servicios
2015,0	1	50272	Utebo	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	3	50272	Utebo	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	58	50272	Utebo	1	Indefinido	2	Industria y energía
2015,0	18	50272	Utebo	2	Temporal	2	Industria y energía
2015,0	5	50272	Utebo	1	Indefinido	3	Construcción
2015,0	9	50272	Utebo	2	Temporal	3	Construcción
2015,0	43	50272	Utebo	1	Indefinido	4	Servicios
2015,0	9	50272	Utebo	2	Temporal	4	Servicios
2015,0	33	50297	Zaragoza	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	18	50297	Zaragoza	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	1	50297	Zaragoza	3	Sin clasificar	1	Agricultura, ganadería y pesca
2015,0	819	50297	Zaragoza	1	Indefinido	2	Industria y energía
2015,0	309	50297	Zaragoza	2	Temporal	2	Industria y energía
2015,0	7	50297	Zaragoza	3	Sin clasificar	2	Industria y energía
2015,0	224	50297	Zaragoza	1	Indefinido	3	Construcción
2015,0	216	50297	Zaragoza	2	Temporal	3	Construcción
2015,0	13	50297	Zaragoza	3	Sin clasificar	3	Construcción
2015,0	2728	50297	Zaragoza	1	Indefinido	4	Servicios
2015,0	1144	50297	Zaragoza	2	Temporal	4	Servicios
2015,0	44	50297	Zaragoza	3	Sin clasificar	4	Servicios
2015,0	1	50298	Zuera	1	Indefinido	1	Agricultura, ganadería y pesca
2015,0	1	50298	Zuera	2	Temporal	1	Agricultura, ganadería y pesca
2015,0	43	50298	Zuera	1	Indefinido	2	Industria y energía
2015,0	24	50298	Zuera	2	Temporal	2	Industria y energía
2015,0	3	50298	Zuera	1	Indefinido	3	Construcción
2015,0	2	50298	Zuera	2	Temporal	3	Construcción
2015,0	31	50298	Zuera	1	Indefinido	4	Servicios
2015,0	13	50298	Zuera	2	Temporal	4	Servicios
2014,0	3	22048	Barbastro	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	10	22048	Barbastro	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	18	22048	Barbastro	1	Indefinido	2	Industria y energía
2014,0	17	22048	Barbastro	2	Temporal	2	Industria y energía
2014,0	8	22048	Barbastro	1	Indefinido	3	Construcción
2014,0	3	22048	Barbastro	2	Temporal	3	Construcción
2014,0	64	22048	Barbastro	1	Indefinido	4	Servicios
2014,0	30	22048	Barbastro	2	Temporal	4	Servicios
2014,0	4	22048	Barbastro	3	Sin clasificar	4	Servicios
2014,0	4	22061	Binéfar	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	3	22061	Binéfar	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	44	22061	Binéfar	1	Indefinido	2	Industria y energía
2014,0	15	22061	Binéfar	2	Temporal	2	Industria y energía
2014,0	12	22061	Binéfar	1	Indefinido	3	Construcción
2014,0	5	22061	Binéfar	2	Temporal	3	Construcción
2014,0	1	22061	Binéfar	3	Sin clasificar	3	Construcción
2014,0	28	22061	Binéfar	1	Indefinido	4	Servicios
2014,0	7	22061	Binéfar	2	Temporal	4	Servicios
2014,0	2	22061	Binéfar	3	Sin clasificar	4	Servicios
2014,0	8	22112	Fraga	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	43	22112	Fraga	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	4	22112	Fraga	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	31	22112	Fraga	1	Indefinido	2	Industria y energía
2014,0	30	22112	Fraga	2	Temporal	2	Industria y energía
2014,0	6	22112	Fraga	1	Indefinido	3	Construcción
2014,0	15	22112	Fraga	2	Temporal	3	Construcción
2014,0	52	22112	Fraga	1	Indefinido	4	Servicios
2014,0	17	22112	Fraga	2	Temporal	4	Servicios
2014,0	2	22112	Fraga	3	Sin clasificar	4	Servicios
2014,0	27	22125	Huesca	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	8	22125	Huesca	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	1	22125	Huesca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	59	22125	Huesca	1	Indefinido	2	Industria y energía
2014,0	16	22125	Huesca	2	Temporal	2	Industria y energía
2014,0	1	22125	Huesca	3	Sin clasificar	2	Industria y energía
2014,0	29	22125	Huesca	1	Indefinido	3	Construcción
2014,0	21	22125	Huesca	2	Temporal	3	Construcción
2014,0	4	22125	Huesca	3	Sin clasificar	3	Construcción
2014,0	229	22125	Huesca	1	Indefinido	4	Servicios
2014,0	127	22125	Huesca	2	Temporal	4	Servicios
2014,0	3	22125	Huesca	3	Sin clasificar	4	Servicios
2014,0	1	22130	Jaca	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	7	22130	Jaca	1	Indefinido	2	Industria y energía
2014,0	9	22130	Jaca	1	Indefinido	3	Construcción
2014,0	2	22130	Jaca	2	Temporal	3	Construcción
2014,0	56	22130	Jaca	1	Indefinido	4	Servicios
2014,0	18	22130	Jaca	2	Temporal	4	Servicios
2014,0	2	22130	Jaca	3	Sin clasificar	4	Servicios
2014,0	2	22158	Monzón	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	2	22158	Monzón	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	3	22158	Monzón	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	55	22158	Monzón	1	Indefinido	2	Industria y energía
2014,0	26	22158	Monzón	2	Temporal	2	Industria y energía
2014,0	10	22158	Monzón	1	Indefinido	3	Construcción
2014,0	3	22158	Monzón	2	Temporal	3	Construcción
2014,0	54	22158	Monzón	1	Indefinido	4	Servicios
2014,0	34	22158	Monzón	2	Temporal	4	Servicios
2014,0	2	22158	Monzón	3	Sin clasificar	4	Servicios
2014,0	2	22199	Sabiñánigo	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	1	22199	Sabiñánigo	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	3	22199	Sabiñánigo	1	Indefinido	2	Industria y energía
2014,0	1	22199	Sabiñánigo	2	Temporal	2	Industria y energía
2014,0	13	22199	Sabiñánigo	1	Indefinido	3	Construcción
2014,0	7	22199	Sabiñánigo	2	Temporal	3	Construcción
2014,0	1	22199	Sabiñánigo	3	Sin clasificar	3	Construcción
2014,0	15	22199	Sabiñánigo	1	Indefinido	4	Servicios
2014,0	8	22199	Sabiñánigo	2	Temporal	4	Servicios
2014,0	1	22199	Sabiñánigo	3	Sin clasificar	4	Servicios
2014,0	6	44013	Alcañiz	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	4	44013	Alcañiz	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	19	44013	Alcañiz	1	Indefinido	2	Industria y energía
2014,0	6	44013	Alcañiz	2	Temporal	2	Industria y energía
2014,0	6	44013	Alcañiz	1	Indefinido	3	Construcción
2014,0	12	44013	Alcañiz	2	Temporal	3	Construcción
2014,0	57	44013	Alcañiz	1	Indefinido	4	Servicios
2014,0	24	44013	Alcañiz	2	Temporal	4	Servicios
2014,0	1	44013	Alcañiz	3	Sin clasificar	4	Servicios
2014,0	6	44025	Andorra	1	Indefinido	2	Industria y energía
2014,0	2	44025	Andorra	2	Temporal	2	Industria y energía
2014,0	2	44025	Andorra	1	Indefinido	3	Construcción
2014,0	9	44025	Andorra	2	Temporal	3	Construcción
2014,0	24	44025	Andorra	1	Indefinido	4	Servicios
2014,0	7	44025	Andorra	2	Temporal	4	Servicios
2014,0	20	44216	Teruel	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	10	44216	Teruel	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	2	44216	Teruel	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	63	44216	Teruel	1	Indefinido	2	Industria y energía
2014,0	16	44216	Teruel	2	Temporal	2	Industria y energía
2014,0	1	44216	Teruel	3	Sin clasificar	2	Industria y energía
2014,0	20	44216	Teruel	1	Indefinido	3	Construcción
2014,0	11	44216	Teruel	2	Temporal	3	Construcción
2014,0	6	44216	Teruel	3	Sin clasificar	3	Construcción
2014,0	124	44216	Teruel	1	Indefinido	4	Servicios
2014,0	70	44216	Teruel	2	Temporal	4	Servicios
2014,0	7	44216	Teruel	3	Sin clasificar	4	Servicios
2014,0	6	50008	Alagón	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	23	50008	Alagón	1	Indefinido	2	Industria y energía
2014,0	3	50008	Alagón	2	Temporal	2	Industria y energía
2014,0	4	50008	Alagón	1	Indefinido	3	Construcción
2014,0	3	50008	Alagón	2	Temporal	3	Construcción
2014,0	1	50008	Alagón	3	Sin clasificar	3	Construcción
2014,0	10	50008	Alagón	1	Indefinido	4	Servicios
2014,0	10	50008	Alagón	2	Temporal	4	Servicios
2014,0	1	50008	Alagón	3	Sin clasificar	4	Servicios
2014,0	3	50025	Almunia de Doña Godina (La)	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	25	50025	Almunia de Doña Godina (La)	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	11	50025	Almunia de Doña Godina (La)	1	Indefinido	2	Industria y energía
2014,0	11	50025	Almunia de Doña Godina (La)	2	Temporal	2	Industria y energía
2014,0	1	50025	Almunia de Doña Godina (La)	1	Indefinido	3	Construcción
2014,0	1	50025	Almunia de Doña Godina (La)	2	Temporal	3	Construcción
2014,0	40	50025	Almunia de Doña Godina (La)	1	Indefinido	4	Servicios
2014,0	18	50025	Almunia de Doña Godina (La)	2	Temporal	4	Servicios
2014,0	2	50067	Calatayud	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	6	50067	Calatayud	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	1	50067	Calatayud	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	11	50067	Calatayud	1	Indefinido	2	Industria y energía
2014,0	6	50067	Calatayud	2	Temporal	2	Industria y energía
2014,0	7	50067	Calatayud	1	Indefinido	3	Construcción
2014,0	8	50067	Calatayud	2	Temporal	3	Construcción
2014,0	56	50067	Calatayud	1	Indefinido	4	Servicios
2014,0	44	50067	Calatayud	2	Temporal	4	Servicios
2014,0	5	50074	Caspe	1	Indefinido	1	Agricultura, ganadería y pesca
2014,0	16	50074	Caspe	2	Temporal	1	Agricultura, ganadería y pesca
2014,0	1	50074	Caspe	3	Sin clasificar	1	Agricultura, ganadería y pesca
2014,0	3	50074	Caspe	1	Indefinido	2	Industria y energía
2014,0	2	50074	Caspe	2	Temporal	2	Industria y energía
2014,0	1	50074	Caspe	1	Indefinido	3	Construcción
2014,0	2	50074	Caspe	2	Temporal	3	Construcción
