Mes y año	Mes (código)	Comarca código	Comarca nombre	Sexo	Nivel formativo grupo IAEST descripción	Nivel formativo grupo IAEST código	Número de contratos
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Hombres	Educación Primaria o inferior	10	37
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Mujeres	Educación Primaria o inferior	10	43
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Hombres	Primera etapa de educación secundaria	20	50
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Mujeres	Primera etapa de educación secundaria	20	41
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Hombres	Bachillerato	31	7
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Mujeres	Bachillerato	31	6
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Hombres	Enseñanza media de formación profesional	32	15
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza media de formación profesional	32	22
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior de formación profesional	41	4
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior de formación profesional	41	3
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Hombres	Enseñanza superior universitaria	42	5
Octubre 2021	202110	27	Andorra-Sierra de Arcos	Mujeres	Enseñanza superior universitaria	42	4
Octubre 2021	202110	28	Bajo Aragón	Hombres	Educación Primaria o inferior	10	116
Octubre 2021	202110	28	Bajo Aragón	Mujeres	Educación Primaria o inferior	10	150
Octubre 2021	202110	28	Bajo Aragón	Hombres	Primera etapa de educación secundaria	20	134
Octubre 2021	202110	28	Bajo Aragón	Mujeres	Primera etapa de educación secundaria	20	59
Octubre 2021	202110	28	Bajo Aragón	Hombres	Bachillerato	31	64
Octubre 2021	202110	28	Bajo Aragón	Mujeres	Bachillerato	31	12
Octubre 2021	202110	28	Bajo Aragón	Hombres	Enseñanza media de formación profesional	32	15
Octubre 2021	202110	28	Bajo Aragón	Mujeres	Enseñanza media de formación profesional	32	18
Octubre 2021	202110	28	Bajo Aragón	Hombres	Enseñanza superior de formación profesional	41	18
Octubre 2021	202110	28	Bajo Aragón	Mujeres	Enseñanza superior de formación profesional	41	8
Octubre 2021	202110	28	Bajo Aragón	Hombres	Enseñanza superior universitaria	42	28
Octubre 2021	202110	28	Bajo Aragón	Mujeres	Enseñanza superior universitaria	42	19
Octubre 2021	202110	29	Comunidad de Teruel	Hombres	Educación Primaria o inferior	10	272
Octubre 2021	202110	29	Comunidad de Teruel	Mujeres	Educación Primaria o inferior	10	252
Octubre 2021	202110	29	Comunidad de Teruel	Hombres	Primera etapa de educación secundaria	20	304
Octubre 2021	202110	29	Comunidad de Teruel	Mujeres	Primera etapa de educación secundaria	20	467
Octubre 2021	202110	29	Comunidad de Teruel	Hombres	Bachillerato	31	134
Octubre 2021	202110	29	Comunidad de Teruel	Mujeres	Bachillerato	31	195
Octubre 2021	202110	29	Comunidad de Teruel	Hombres	Enseñanza media de formación profesional	32	29
Octubre 2021	202110	29	Comunidad de Teruel	Mujeres	Enseñanza media de formación profesional	32	29
Octubre 2021	202110	29	Comunidad de Teruel	Hombres	Enseñanza superior de formación profesional	41	35
Octubre 2021	202110	29	Comunidad de Teruel	Mujeres	Enseñanza superior de formación profesional	41	18
Octubre 2021	202110	29	Comunidad de Teruel	Hombres	Enseñanza superior universitaria	42	75
Octubre 2021	202110	29	Comunidad de Teruel	Mujeres	Enseñanza superior universitaria	42	121
Octubre 2021	202110	30	Maestrazgo	Hombres	Educación Primaria o inferior	10	10
Octubre 2021	202110	30	Maestrazgo	Mujeres	Educación Primaria o inferior	10	15
Octubre 2021	202110	30	Maestrazgo	Hombres	Primera etapa de educación secundaria	20	7
Octubre 2021	202110	30	Maestrazgo	Mujeres	Primera etapa de educación secundaria	20	9
Octubre 2021	202110	30	Maestrazgo	Hombres	Bachillerato	31	2
Octubre 2021	202110	30	Maestrazgo	Mujeres	Bachillerato	31	6
Octubre 2021	202110	30	Maestrazgo	Hombres	Enseñanza media de formación profesional	32	1
Octubre 2021	202110	30	Maestrazgo	Mujeres	Enseñanza superior universitaria	42	1
Octubre 2021	202110	31	Sierra de Albarracín	Hombres	Educación Primaria o inferior	10	41
Octubre 2021	202110	31	Sierra de Albarracín	Mujeres	Educación Primaria o inferior	10	38
Octubre 2021	202110	31	Sierra de Albarracín	Hombres	Primera etapa de educación secundaria	20	13
Octubre 2021	202110	31	Sierra de Albarracín	Mujeres	Primera etapa de educación secundaria	20	29
Octubre 2021	202110	31	Sierra de Albarracín	Hombres	Bachillerato	31	18
Octubre 2021	202110	31	Sierra de Albarracín	Mujeres	Bachillerato	31	17
Octubre 2021	202110	31	Sierra de Albarracín	Hombres	Enseñanza media de formación profesional	32	2
Octubre 2021	202110	31	Sierra de Albarracín	Mujeres	Enseñanza media de formación profesional	32	5
Octubre 2021	202110	31	Sierra de Albarracín	Hombres	Enseñanza superior universitaria	42	12
Octubre 2021	202110	31	Sierra de Albarracín	Mujeres	Enseñanza superior universitaria	42	9
Octubre 2021	202110	32	Gúdar-Javalambre	Hombres	Educación Primaria o inferior	10	76
Octubre 2021	202110	32	Gúdar-Javalambre	Mujeres	Educación Primaria o inferior	10	59
Octubre 2021	202110	32	Gúdar-Javalambre	Hombres	Primera etapa de educación secundaria	20	40
Octubre 2021	202110	32	Gúdar-Javalambre	Mujeres	Primera etapa de educación secundaria	20	64
Octubre 2021	202110	32	Gúdar-Javalambre	Hombres	Bachillerato	31	14
Octubre 2021	202110	32	Gúdar-Javalambre	Mujeres	Bachillerato	31	17
Octubre 2021	202110	32	Gúdar-Javalambre	Hombres	Enseñanza media de formación profesional	32	5
Octubre 2021	202110	32	Gúdar-Javalambre	Mujeres	Enseñanza media de formación profesional	32	2
Octubre 2021	202110	32	Gúdar-Javalambre	Hombres	Enseñanza superior de formación profesional	41	2
Octubre 2021	202110	32	Gúdar-Javalambre	Mujeres	Enseñanza superior de formación profesional	41	1
Octubre 2021	202110	32	Gúdar-Javalambre	Hombres	Enseñanza superior universitaria	42	11
Octubre 2021	202110	32	Gúdar-Javalambre	Mujeres	Enseñanza superior universitaria	42	8
Octubre 2021	202110	33	Matarraña / Matarranya	Hombres	Educación Primaria o inferior	10	58
Octubre 2021	202110	33	Matarraña / Matarranya	Mujeres	Educación Primaria o inferior	10	44
Octubre 2021	202110	33	Matarraña / Matarranya	Hombres	Primera etapa de educación secundaria	20	17
Octubre 2021	202110	33	Matarraña / Matarranya	Mujeres	Primera etapa de educación secundaria	20	20
Octubre 2021	202110	33	Matarraña / Matarranya	Hombres	Bachillerato	31	2
Octubre 2021	202110	33	Matarraña / Matarranya	Mujeres	Bachillerato	31	7
Octubre 2021	202110	33	Matarraña / Matarranya	Hombres	Enseñanza media de formación profesional	32	5
Octubre 2021	202110	33	Matarraña / Matarranya	Mujeres	Enseñanza media de formación profesional	32	4
Octubre 2021	202110	33	Matarraña / Matarranya	Hombres	Enseñanza superior de formación profesional	41	1
Octubre 2021	202110	33	Matarraña / Matarranya	Hombres	Enseñanza superior universitaria	42	4
Octubre 2021	202110	33	Matarraña / Matarranya	Mujeres	Enseñanza superior universitaria	42	8
Septiembre 2021	202109	01	La Jacetania	Hombres	Educación Primaria o inferior	10	90
Septiembre 2021	202109	01	La Jacetania	Mujeres	Educación Primaria o inferior	10	72
Septiembre 2021	202109	01	La Jacetania	Hombres	Primera etapa de educación secundaria	20	48
Septiembre 2021	202109	01	La Jacetania	Mujeres	Primera etapa de educación secundaria	20	92
Septiembre 2021	202109	01	La Jacetania	Hombres	Bachillerato	31	33
Septiembre 2021	202109	01	La Jacetania	Mujeres	Bachillerato	31	39
Septiembre 2021	202109	01	La Jacetania	Hombres	Enseñanza media de formación profesional	32	18
Septiembre 2021	202109	01	La Jacetania	Mujeres	Enseñanza media de formación profesional	32	9
Septiembre 2021	202109	01	La Jacetania	Hombres	Enseñanza superior de formación profesional	41	6
Septiembre 2021	202109	01	La Jacetania	Mujeres	Enseñanza superior de formación profesional	41	8
Septiembre 2021	202109	01	La Jacetania	Hombres	Enseñanza superior universitaria	42	23
Septiembre 2021	202109	01	La Jacetania	Mujeres	Enseñanza superior universitaria	42	23
Septiembre 2021	202109	02	Alto Gállego	Hombres	Educación Primaria o inferior	10	61
Septiembre 2021	202109	02	Alto Gállego	Mujeres	Educación Primaria o inferior	10	26
Septiembre 2021	202109	02	Alto Gállego	Hombres	Primera etapa de educación secundaria	20	58
Septiembre 2021	202109	02	Alto Gállego	Mujeres	Primera etapa de educación secundaria	20	87
Septiembre 2021	202109	02	Alto Gállego	Hombres	Bachillerato	31	24
Septiembre 2021	202109	02	Alto Gállego	Mujeres	Bachillerato	31	20
Septiembre 2021	202109	02	Alto Gállego	Hombres	Enseñanza media de formación profesional	32	4
Septiembre 2021	202109	02	Alto Gállego	Mujeres	Enseñanza media de formación profesional	32	3
Septiembre 2021	202109	02	Alto Gállego	Hombres	Enseñanza superior de formación profesional	41	5
Septiembre 2021	202109	02	Alto Gállego	Mujeres	Enseñanza superior de formación profesional	41	3
Septiembre 2021	202109	02	Alto Gállego	Hombres	Enseñanza superior universitaria	42	9
Septiembre 2021	202109	02	Alto Gállego	Mujeres	Enseñanza superior universitaria	42	17
Septiembre 2021	202109	03	Sobrarbe	Hombres	Educación Primaria o inferior	10	35
Septiembre 2021	202109	03	Sobrarbe	Mujeres	Educación Primaria o inferior	10	36
Septiembre 2021	202109	03	Sobrarbe	Hombres	Primera etapa de educación secundaria	20	49
Septiembre 2021	202109	03	Sobrarbe	Mujeres	Primera etapa de educación secundaria	20	49
Septiembre 2021	202109	03	Sobrarbe	Hombres	Bachillerato	31	45
Septiembre 2021	202109	03	Sobrarbe	Mujeres	Bachillerato	31	46
Septiembre 2021	202109	03	Sobrarbe	Hombres	Enseñanza media de formación profesional	32	5
Septiembre 2021	202109	03	Sobrarbe	Hombres	Enseñanza superior de formación profesional	41	9
Septiembre 2021	202109	03	Sobrarbe	Mujeres	Enseñanza superior de formación profesional	41	2
Septiembre 2021	202109	03	Sobrarbe	Hombres	Enseñanza superior universitaria	42	4
Septiembre 2021	202109	03	Sobrarbe	Mujeres	Enseñanza superior universitaria	42	7
Septiembre 2021	202109	04	La Ribagorza	Hombres	Educación Primaria o inferior	10	39
Septiembre 2021	202109	04	La Ribagorza	Mujeres	Educación Primaria o inferior	10	55
Septiembre 2021	202109	04	La Ribagorza	Hombres	Primera etapa de educación secundaria	20	25
Septiembre 2021	202109	04	La Ribagorza	Mujeres	Primera etapa de educación secundaria	20	59
Septiembre 2021	202109	04	La Ribagorza	Hombres	Bachillerato	31	30
Septiembre 2021	202109	04	La Ribagorza	Mujeres	Bachillerato	31	23
Septiembre 2021	202109	04	La Ribagorza	Hombres	Enseñanza media de formación profesional	32	17
Septiembre 2021	202109	04	La Ribagorza	Mujeres	Enseñanza media de formación profesional	32	5
Septiembre 2021	202109	04	La Ribagorza	Hombres	Enseñanza superior de formación profesional	41	4
Septiembre 2021	202109	04	La Ribagorza	Mujeres	Enseñanza superior de formación profesional	41	1
Septiembre 2021	202109	04	La Ribagorza	Hombres	Enseñanza superior universitaria	42	7
Septiembre 2021	202109	04	La Ribagorza	Mujeres	Enseñanza superior universitaria	42	8
Septiembre 2021	202109	05	Cinco Villas	Hombres	Educación Primaria o inferior	10	229
Septiembre 2021	202109	05	Cinco Villas	Mujeres	Educación Primaria o inferior	10	245
Septiembre 2021	202109	05	Cinco Villas	Hombres	Primera etapa de educación secundaria	20	149
Septiembre 2021	202109	05	Cinco Villas	Mujeres	Primera etapa de educación secundaria	20	80
Septiembre 2021	202109	05	Cinco Villas	Hombres	Bachillerato	31	72
Septiembre 2021	202109	05	Cinco Villas	Mujeres	Bachillerato	31	36
Septiembre 2021	202109	05	Cinco Villas	Hombres	Enseñanza media de formación profesional	32	18
Septiembre 2021	202109	05	Cinco Villas	Mujeres	Enseñanza media de formación profesional	32	22
Septiembre 2021	202109	05	Cinco Villas	Hombres	Enseñanza superior de formación profesional	41	8
Septiembre 2021	202109	05	Cinco Villas	Mujeres	Enseñanza superior de formación profesional	41	16
Septiembre 2021	202109	05	Cinco Villas	Hombres	Enseñanza superior universitaria	42	47
Septiembre 2021	202109	05	Cinco Villas	Mujeres	Enseñanza superior universitaria	42	44
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Hombres	Educación Primaria o inferior	10	317
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Mujeres	Educación Primaria o inferior	10	414
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Hombres	Primera etapa de educación secundaria	20	591
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Mujeres	Primera etapa de educación secundaria	20	505
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Hombres	Bachillerato	31	181
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Mujeres	Bachillerato	31	152
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza media de formación profesional	32	33
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza media de formación profesional	32	37
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza superior de formación profesional	41	30
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza superior de formación profesional	41	32
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Hombres	Enseñanza superior universitaria	42	102
Septiembre 2021	202109	06	Hoya de Huesca / Plana de Uesca	Mujeres	Enseñanza superior universitaria	42	152
Septiembre 2021	202109	07	Somontano de Barbastro	Hombres	Educación Primaria o inferior	10	80
Septiembre 2021	202109	07	Somontano de Barbastro	Mujeres	Educación Primaria o inferior	10	79
Septiembre 2021	202109	07	Somontano de Barbastro	Hombres	Primera etapa de educación secundaria	20	160
Septiembre 2021	202109	07	Somontano de Barbastro	Mujeres	Primera etapa de educación secundaria	20	132
Septiembre 2021	202109	07	Somontano de Barbastro	Hombres	Bachillerato	31	45
Septiembre 2021	202109	07	Somontano de Barbastro	Mujeres	Bachillerato	31	30
Septiembre 2021	202109	07	Somontano de Barbastro	Hombres	Enseñanza media de formación profesional	32	25
Septiembre 2021	202109	07	Somontano de Barbastro	Mujeres	Enseñanza media de formación profesional	32	23
Septiembre 2021	202109	07	Somontano de Barbastro	Hombres	Enseñanza superior de formación profesional	41	5
Septiembre 2021	202109	07	Somontano de Barbastro	Mujeres	Enseñanza superior de formación profesional	41	4
Septiembre 2021	202109	07	Somontano de Barbastro	Hombres	Enseñanza superior universitaria	42	20
Septiembre 2021	202109	07	Somontano de Barbastro	Mujeres	Enseñanza superior universitaria	42	22
Septiembre 2021	202109	08	Cinca Medio	Hombres	Educación Primaria o inferior	10	286
Septiembre 2021	202109	08	Cinca Medio	Mujeres	Educación Primaria o inferior	10	198
Septiembre 2021	202109	08	Cinca Medio	Hombres	Primera etapa de educación secundaria	20	191
Septiembre 2021	202109	08	Cinca Medio	Mujeres	Primera etapa de educación secundaria	20	200
Septiembre 2021	202109	08	Cinca Medio	Hombres	Bachillerato	31	21
Septiembre 2021	202109	08	Cinca Medio	Mujeres	Bachillerato	31	19
Septiembre 2021	202109	08	Cinca Medio	Hombres	Enseñanza media de formación profesional	32	20
Septiembre 2021	202109	08	Cinca Medio	Mujeres	Enseñanza media de formación profesional	32	15
Septiembre 2021	202109	08	Cinca Medio	Hombres	Enseñanza superior de formación profesional	41	16
Septiembre 2021	202109	08	Cinca Medio	Mujeres	Enseñanza superior de formación profesional	41	13
Septiembre 2021	202109	08	Cinca Medio	Hombres	Enseñanza superior universitaria	42	21
Septiembre 2021	202109	08	Cinca Medio	Mujeres	Enseñanza superior universitaria	42	33
Septiembre 2021	202109	09	La Litera / La Llitera	Hombres	Educación Primaria o inferior	10	339
Septiembre 2021	202109	09	La Litera / La Llitera	Mujeres	Educación Primaria o inferior	10	131
Septiembre 2021	202109	09	La Litera / La Llitera	Hombres	Primera etapa de educación secundaria	20	125
Septiembre 2021	202109	09	La Litera / La Llitera	Mujeres	Primera etapa de educación secundaria	20	110
Septiembre 2021	202109	09	La Litera / La Llitera	Hombres	Bachillerato	31	17
Septiembre 2021	202109	09	La Litera / La Llitera	Mujeres	Bachillerato	31	8
Septiembre 2021	202109	09	La Litera / La Llitera	Hombres	Enseñanza media de formación profesional	32	12
Septiembre 2021	202109	09	La Litera / La Llitera	Mujeres	Enseñanza media de formación profesional	32	24
Septiembre 2021	202109	09	La Litera / La Llitera	Hombres	Enseñanza superior de formación profesional	41	10
Septiembre 2021	202109	09	La Litera / La Llitera	Mujeres	Enseñanza superior de formación profesional	41	5
Septiembre 2021	202109	09	La Litera / La Llitera	Hombres	Enseñanza superior universitaria	42	28
Septiembre 2021	202109	09	La Litera / La Llitera	Mujeres	Enseñanza superior universitaria	42	35
Septiembre 2021	202109	10	Los Monegros	Hombres	Educación Primaria o inferior	10	103
Septiembre 2021	202109	10	Los Monegros	Mujeres	Educación Primaria o inferior	10	52
Septiembre 2021	202109	10	Los Monegros	Hombres	Primera etapa de educación secundaria	20	167
Septiembre 2021	202109	10	Los Monegros	Mujeres	Primera etapa de educación secundaria	20	57
Septiembre 2021	202109	10	Los Monegros	Hombres	Bachillerato	31	14
Septiembre 2021	202109	10	Los Monegros	Mujeres	Bachillerato	31	11
Septiembre 2021	202109	10	Los Monegros	Hombres	Enseñanza media de formación profesional	32	3
Septiembre 2021	202109	10	Los Monegros	Mujeres	Enseñanza media de formación profesional	32	4
Septiembre 2021	202109	10	Los Monegros	Mujeres	Enseñanza superior de formación profesional	41	1
