Año	Municipio código	Municipio nombre	Residencial	BI Almacén, estacionamiento	BI Comercial	BI Ocio, hostelería	BI Industrial	BI Cultural	BI Deportivo	BI Oficinas	BI Edificios singulares	BI Religioso	BI Espectáculos	BI Sin definir	BI Suelo vacante	BI Sanidad, benefic	Total
2003	50076	Castejón de las Armas	115,0											133,0			248,0
2003	50077	Castejón de Valdejasa	173,0											262,0			435,0
2003	50078	Castiliscar	244,0											203,0			447,0
2003	50079	Cervera de la Cañada	410,0											88,0			498,0
2003	50080	Cerveruela	45,0											208,0			253,0
2003	50081	Cetina	758,0											162,0			920,0
2003	50082	Cimballa	169,0											175,0			344,0
2003	50083	Cinco Olivas	120,0											84,0			204,0
2003	50084	Clarés de Ribota	115,0											230,0			345,0
2003	50085	Codo	320,0											55,0			375,0
2003	50086	Codos	299,0											273,0			572,0
2003	50087	Contamina	50,0											82,0			132,0
2003	50088	Cosuenda	376,0											313,0			689,0
2003	50089	Cuarte de Huerva	1016,0											1512,0			2528,0
2003	50090	Cubel	296,0											88,0			384,0
2003	50091	Cuerlas (Las)	83,0											140,0			223,0
2003	50092	Chiprana	360,0											259,0			619,0
2003	50093	Chodes	191,0											35,0			226,0
2003	50094	Daroca	1347,0											977,0			2324,0
2003	50095	Ejea de los Caballeros	7694,0											3884,0			11578,0
2003	50096	Embid de Ariza	109,0											126,0			235,0
2003	50098	Encinacorba	272,0											190,0			462,0
2003	50099	Épila	2095,0											1148,0			3243,0
2003	50100	Erla	266,0											192,0			458,0
2003	50101	Escatrón	1038,0											449,0			1487,0
2003	50102	Fabara	592,0											501,0			1093,0
2003	50104	Farlete	284,0											84,0			368,0
2003	50105	Fayón	275,0											64,0			339,0
2003	50106	Fayos (Los)	150,0											115,0			265,0
2003	50107	Figueruelas	463,0											361,0			824,0
2003	50108	Fombuena	100,0											35,0			135,0
2003	50109	Frago (El)	112,0											92,0			204,0
2003	50110	Frasno (El)	771,0											197,0			968,0
2003	50111	Fréscano	146,0											86,0			232,0
2003	50113	Fuendejalón	582,0											226,0			808,0
2003	50114	Fuendetodos	218,0											29,0			247,0
2003	50115	Fuentes de Ebro	1613,0											854,0			2467,0
2003	50116	Fuentes de Jiloca	245,0											233,0			478,0
2003	50117	Gallocanta	242,0											39,0			281,0
2003	50118	Gallur	1682,0											420,0			2102,0
2003	50119	Gelsa	717,0											200,0			917,0
2003	50120	Godojos	89,0											134,0			223,0
2003	50121	Gotor	374,0											26,0			400,0
2003	50122	Grisel	88,0											131,0			219,0
2003	50123	Grisén	258,0											159,0			417,0
2003	50124	Herrera de los Navarros	962,0											204,0			1166,0
2003	50125	Ibdes	536,0											324,0			860,0
2003	50126	Illueca	1514,0											1511,0			3025,0
2003	50128	Isuerre	50,0											53,0			103,0
2003	50129	Jaraba	262,0											246,0			508,0
2003	50130	Jarque	475,0											583,0			1058,0
2003	50131	Jaulín	279,0											53,0			332,0
2003	50132	Joyosa (La)	347,0											85,0			432,0
2003	50133	Lagata	135,0											113,0			248,0
2003	50134	Langa del Castillo	370,0											39,0			409,0
2003	50135	Layana	90,0											71,0			161,0
2003	50136	Lécera	574,0											320,0			894,0
2003	50137	Leciñena	610,0											234,0			844,0
2003	50138	Lechón	27,0											44,0			71,0
2003	50139	Letux	497,0											53,0			550,0
2003	50140	Litago	190,0											204,0			394,0
2003	50141	Lituénigo	126,0											239,0			365,0
2003	50142	Lobera de Onsella	102,0											84,0			186,0
2003	50143	Longares	449,0											316,0			765,0
2003	50144	Longás	43,0											91,0			134,0
2003	50146	Lucena de Jalón	186,0											186,0			372,0
2003	50147	Luceni	549,0											293,0			842,0
2003	50148	Luesia	363,0											150,0			513,0
2003	50149	Luesma	157,0											31,0			188,0
2003	50150	Lumpiaque	650,0											247,0			897,0
2003	50151	Luna	804,0											172,0			976,0
2003	50152	Maella	1066,0											415,0			1481,0
2003	50153	Magallón	674,0											328,0			1002,0
2003	50154	Mainar	128,0											69,0			197,0
2003	50155	Malanquilla	139,0											172,0			311,0
2003	50156	Maleján	196,0											79,0			275,0
2003	50157	Malón	300,0											140,0			440,0
2003	50159	Maluenda	666,0											115,0			781,0
2003	50160	Mallén	1340,0											576,0			1916,0
2003	50161	Manchones	147,0											144,0			291,0
2003	50162	Mara	195,0											142,0			337,0
2003	50163	María de Huerva	897,0											451,0			1348,0
2003	50164	Mediana de Aragón	258,0											78,0			336,0
2003	50165	Mequinenza	1256,0											437,0			1693,0
2003	50166	Mesones de Isuela	441,0											90,0			531,0
2003	50167	Mezalocha	180,0											96,0			276,0
2003	50168	Mianos	37,0											22,0			59,0
2003	50169	Miedes de Aragón	284,0											259,0			543,0
2003	50170	Monegrillo	298,0											71,0			369,0
2003	50171	Moneva	253,0											42,0			295,0
2003	50172	Monreal de Ariza	219,0											183,0			402,0
2003	50173	Monterde	242,0											299,0			541,0
2003	50174	Montón	138,0											80,0			218,0
2003	50175	Morata de Jalón	1294,0											209,0			1503,0
2003	50176	Morata de Jiloca	276,0											222,0			498,0
2003	50177	Morés	401,0											416,0			817,0
2003	50178	Moros	379,0											351,0			730,0
2003	50179	Moyuela	475,0											93,0			568,0
2003	50180	Mozota	136,0											79,0			215,0
2003	50181	Muel	746,0											502,0			1248,0
2003	50182	Muela (La)	1106,0											706,0			1812,0
2003	50183	Munébrega	280,0											273,0			553,0
2003	50184	Murero	144,0											133,0			277,0
2003	50185	Murillo de Gállego	230,0											212,0			442,0
2003	50186	Navardún	63,0											93,0			156,0
2003	50187	Nigüella	209,0											19,0			228,0
2003	50188	Nombrevilla	29,0											85,0			114,0
2003	50189	Nonaspe	908,0											233,0			1141,0
2003	50190	Novallas	496,0											203,0			699,0
2003	50191	Novillas	301,0											160,0			461,0
2003	50192	Nuévalos	254,0											338,0			592,0
2003	50193	Nuez de Ebro	443,0											184,0			627,0
2003	50194	Olvés	147,0											153,0			300,0
2003	50195	Orcajo	73,0											140,0			213,0
2003	50196	Orera	91,0											85,0			176,0
2003	50197	Orés	92,0											181,0			273,0
2003	50198	Oseja	43,0											69,0			112,0
2003	50199	Osera de Ebro	404,0											50,0			454,0
2003	50200	Paniza	429,0											275,0			704,0
2003	50201	Paracuellos de Jiloca	334,0											260,0			594,0
2003	50202	Paracuellos de la Ribera	268,0											122,0			390,0
2003	50203	Pastriz	649,0											251,0			900,0
2003	50204	Pedrola	1421,0											532,0			1953,0
2003	50205	Pedrosas (Las)	62,0											93,0			155,0
2003	50206	Perdiguera	406,0											36,0			442,0
2003	50207	Piedratajada	91,0											79,0			170,0
2003	50208	Pina de Ebro	1144,0											298,0			1442,0
2003	50209	Pinseque	1175,0											989,0			2164,0
2003	50210	Pintanos (Los)	34,0											174,0			208,0
2003	50211	Plasencia de Jalón	256,0											125,0			381,0
2003	50212	Pleitas	48,0											23,0			71,0
2003	50213	Plenas	382,0											61,0			443,0
2003	50214	Pomer	91,0											123,0			214,0
2003	50215	Pozuel de Ariza	80,0											175,0			255,0
2003	50216	Pozuelo de Aragón	174,0											223,0			397,0
2003	50217	Pradilla de Ebro	312,0											221,0			533,0
2003	50218	Puebla de Albortón	178,0											31,0			209,0
2003	50219	Puebla de Alfindén (La)	1071,0											1469,0			2540,0
2003	50220	Puendeluna	56,0											72,0			128,0
2003	50221	Purujosa	27,0											185,0			212,0
2003	50222	Quinto	1064,0											437,0			1501,0
2003	50223	Remolinos	532,0											276,0			808,0
2003	50224	Retascón	55,0											76,0			131,0
2003	50225	Ricla	955,0											638,0			1593,0
2003	50227	Romanos	153,0											17,0			170,0
2003	50228	Rueda de Jalón	246,0											126,0			372,0
2003	50229	Ruesca	45,0											57,0			102,0
2003	50230	Sádaba	923,0											505,0			1428,0
2003	50231	Salillas de Jalón	247,0											208,0			455,0
2003	50232	Salvatierra de Esca	306,0											98,0			404,0
2003	50233	Samper del Salz	108,0											82,0			190,0
2003	50234	San Martín de la Virgen de Moncayo	263,0											422,0			685,0
2003	50235	San Mateo de Gállego	1153,0											913,0			2066,0
2003	50236	Santa Cruz de Grío	244,0											199,0			443,0
2003	50237	Santa Cruz de Moncayo	86,0											113,0			199,0
2003	50238	Santa Eulalia de Gállego	187,0											79,0			266,0
2003	50239	Santed	52,0											90,0			142,0
2003	50240	Sástago	834,0											301,0			1135,0
2003	50241	Saviñán	572,0											93,0			665,0
2003	50242	Sediles	92,0											79,0			171,0
2003	50243	Sestrica	652,0											90,0			742,0
2003	50244	Sierra de Luna	162,0											213,0			375,0
2003	50245	Sigüés	142,0											136,0			278,0
2003	50246	Sisamón	146,0											226,0			372,0
2003	50247	Sobradiel	326,0											83,0			409,0
2003	50248	Sos del Rey Católico	681,0											157,0			838,0
2003	50249	Tabuenca	558,0											208,0			766,0
2003	50250	Talamantes	112,0											110,0			222,0
2003	50251	Tarazona	6693,0											2702,0			9395,0
2003	50252	Tauste	2853,0											2123,0			4976,0
2003	50253	Terrer	571,0											87,0			658,0
2003	50254	Tierga	192,0											227,0			419,0
2003	50255	Tobed	263,0											207,0			470,0
2003	50256	Torralba de los Frailes	189,0											148,0			337,0
2003	50257	Torralba de Ribota	198,0											132,0			330,0
2003	50258	Torralbilla	198,0											26,0			224,0
2003	50259	Torrehermosa	84,0											133,0			217,0
2003	50260	Torrelapaja	81,0											61,0			142,0
2003	50261	Torrellas	222,0											302,0			524,0
2003	50262	Torres de Berrellén	665,0											307,0			972,0
2003	50263	Torrijo de la Cañada	413,0											276,0			689,0
2003	50264	Tosos	238,0											169,0			407,0
2003	50265	Trasmoz	85,0											118,0			203,0
2003	50266	Trasobares	444,0											174,0			618,0
2003	50267	Uncastillo	590,0											362,0			952,0
2003	50268	Undués de Lerda	30,0											127,0			157,0
2003	50269	Urrea de Jalón	262,0											151,0			413,0
2003	50270	Urriés	38,0											119,0			157,0
2003	50271	Used	513,0											104,0			617,0
2003	50272	Utebo	5351,0											3030,0			8381,0
2003	50273	Valdehorna	56,0											81,0			137,0
2003	50274	Val de San Martín	80,0											76,0			156,0
2003	50275	Valmadrid	93,0											13,0			106,0
2003	50276	Valpalmas	108,0											106,0			214,0
2003	50277	Valtorres	200,0											63,0			263,0
2003	50278	Velilla de Ebro	241,0											112,0			353,0
2003	50279	Velilla de Jiloca	135,0											170,0			305,0
2003	50280	Vera de Moncayo	331,0											360,0			691,0
2003	50281	Vierlas	67,0											61,0			128,0
2003	50282	Vilueña (La)	114,0											76,0			190,0
2003	50283	Villadoz	156,0											15,0			171,0
2003	50284	Villafeliche	379,0											78,0			457,0
2003	50285	Villafranca de Ebro	410,0											103,0			513,0
2003	50286	Villalba de Perejil	61,0											39,0			100,0
2003	50287	Villalengua	248,0											368,0			616,0
2003	50288	Villanueva de Gállego	1475,0											738,0			2213,0
2003	50289	Villanueva de Jiloca	95,0											178,0			273,0
2003	50290	Villanueva de Huerva	448,0											169,0			617,0
2003	50291	Villar de los Navarros	408,0											33,0			441,0
2003	50292	Villarreal de Huerva	198,0											52,0			250,0
2003	50293	Villarroya de la Sierra	549,0											568,0			1117,0
2003	50294	Villarroya del Campo	131,0											21,0			152,0
2003	50295	Vistabella	266,0											14,0			280,0
2003	50296	Zaida (La)	323,0											169,0			492,0
2003	50297	Zaragoza	276855,0											137945,0			414800,0
2003	50298	Zuera	2731,0											1637,0			4368,0
2003	50901	Biel	382,0											167,0			549,0
2003	50902	Marracos	65,0											47,0			112,0
2004	22001	Abiego	213,0											192,0			405,0
2004	22002	Abizanda	44,0											68,0			112,0
2004	22003	Adahuesca	119,0											55,0			174,0
2004	22004	Agüero	206,0											184,0			390,0
2004	22006	Aísa	1394,0											1514,0			2908,0
2004	22007	Albalate de Cinca	454,0											326,0			780,0
2004	22008	Albalatillo	124,0											205,0			329,0
2004	22009	Albelda	588,0											1309,0			1897,0
2004	22011	Albero Alto	41,0											134,0			175,0
2004	22012	Albero Bajo	42,0											120,0			162,0
2004	22013	Alberuela de Tubo	134,0											146,0			280,0
2004	22014	Alcalá de Gurrea	208,0											375,0			583,0
2004	22015	Alcalá del Obispo	233,0											455,0			688,0
2004	22016	Alcampell	547,0											920,0			1467,0
2004	22017	Alcolea de Cinca	633,0											555,0			1188,0
2004	22018	Alcubierre	255,0											176,0			431,0
2004	22019	Alerre	88,0											88,0			176,0
2004	22020	Alfántega	75,0											68,0			143,0
2004	22021	Almudévar	1646,0											371,0			2017,0
2004	22022	Almunia de San Juan	358,0											283,0			641,0
2004	22023	Almuniente	303,0											95,0			398,0
2004	22024	Alquézar	215,0											183,0			398,0
2004	22025	Altorricón	665,0											349,0			1014,0
2004	22027	Angüés	242,0											306,0			548,0
2004	22028	Ansó	392,0											323,0			715,0
2004	22029	Antillón	58,0											70,0			128,0
2004	22032	Aragüés del Puerto	109,0											124,0			233,0
2004	22035	Arén	278,0											273,0			551,0
2004	22036	Argavieso	53,0											91,0			144,0
2004	22037	Arguis	134,0											170,0			304,0
2004	22039	Ayerbe	653,0											587,0			1240,0
2004	22040	Azanuy-Alins	204,0											244,0			448,0
2004	22041	Azara	91,0											82,0			173,0
2004	22042	Azlor	95,0											97,0			192,0
2004	22043	Baells	104,0											267,0			371,0
2004	22044	Bailo	170,0											276,0			446,0
2004	22045	Baldellou	143,0											118,0			261,0
2004	22046	Ballobar	832,0											167,0			999,0
2004	22047	Banastás	74,0											77,0			151,0
2004	22048	Barbastro	7337,0											5058,0			12395,0
2004	22049	Barbués	51,0											131,0			182,0
2004	22050	Barbuñales	85,0											49,0			134,0
2004	22051	Bárcabo	111,0											120,0			231,0
2004	22052	Belver de Cinca	576,0											294,0			870,0
2004	22053	Benabarre	749,0											609,0			1358,0
2004	22054	Benasque	2364,0											1876,0			4240,0
2004	22055	Berbegal	229,0											118,0			347,0
2004	22057	Bielsa	329,0											354,0			683,0
2004	22058	Bierge	235,0											165,0			400,0
2004	22059	Biescas	2433,0											2406,0			4839,0
2004	22060	Binaced	646,0											475,0			1121,0
2004	22061	Binéfar	3690,0											2245,0			5935,0
2004	22062	Bisaurri	96,0											131,0			227,0
2004	22063	Biscarrués	139,0											183,0			322,0
2004	22064	Blecua y Torres	116,0											105,0			221,0
2004	22066	Boltaña	604,0											546,0			1150,0
2004	22067	Bonansa	42,0											49,0			91,0
2004	22068	Borau	70,0											43,0			113,0
2004	22069	Broto	473,0											438,0			911,0
2004	22072	Caldearenas	169,0											205,0			374,0
2004	22074	Campo	271,0											292,0			563,0
2004	22075	Camporrells	206,0											118,0			324,0
2004	22076	Canal de Berdún	323,0											351,0			674,0
2004	22077	Candasnos	254,0											139,0			393,0
2004	22078	Canfranc	918,0											939,0			1857,0
2004	22079	Capdesaso	93,0											163,0			256,0
2004	22080	Capella	203,0											240,0			443,0
2004	22081	Casbas de Huesca	245,0											341,0			586,0
2004	22082	Castejón del Puente	178,0											203,0			381,0
2004	22083	Castejón de Monegros	319,0											700,0			1019,0
2004	22084	Castejón de Sos	477,0											389,0			866,0
2004	22085	Castelflorite	59,0											123,0			182,0
2004	22086	Castiello de Jaca	376,0											464,0			840,0
2004	22087	Castigaleu	33,0											37,0			70,0
2004	22088	Castillazuelo	148,0											115,0			263,0
2004	22089	Castillonroy	226,0											202,0			428,0
2004	22090	Colungo	99,0											74,0			173,0
2004	22094	Chalamera	82,0											52,0			134,0
2004	22095	Chía	54,0											69,0			123,0
2004	22096	Chimillas	96,0											97,0			193,0
2004	22099	Esplús	362,0											301,0			663,0
2004	22102	Estada	104,0											106,0			210,0
2004	22103	Estadilla	475,0											349,0			824,0
2004	22105	Estopiñán del Castillo	165,0											130,0			295,0
2004	22106	Fago	64,0											84,0			148,0
2004	22107	Fanlo	76,0											154,0			230,0
2004	22109	Fiscal	228,0											284,0			512,0
2004	22110	Fonz	785,0											270,0			1055,0
2004	22111	Foradada del Toscar	90,0											130,0			220,0
2004	22112	Fraga	6131,0											3567,0			9698,0
2004	22113	Fueva (La)	248,0											353,0			601,0
2004	22114	Gistaín	80,0											68,0			148,0
2004	22115	Grado (El)	656,0											371,0			1027,0
2004	22116	Grañén	1024,0											489,0			1513,0
2004	22117	Graus	2060,0											2977,0			5037,0
2004	22119	Gurrea de Gállego	1072,0											305,0			1377,0
2004	22122	Hoz de Jaca	58,0											151,0			209,0
2004	22124	Huerto	145,0											392,0			537,0
2004	22125	Huesca	23254,0											19234,0			42488,0
2004	22126	Ibieca	63,0											88,0			151,0
2004	22127	Igriés	127,0											112,0			239,0
2004	22128	Ilche	118,0											166,0			284,0
2004	22129	Isábena	170,0											401,0			571,0
2004	22130	Jaca	12395,0											12183,0			24578,0
2004	22131	Jasa	103,0											113,0			216,0
