Mes y año	Mes (código)	Mes nombre	Comarca código	Comarca nombre	Sección (1 letra) código	Sección (1 letra) descripción	Clasificación	Sexo	Número de contratos
Junio 2018	201806	Junio	01	La Jacetania	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	42
Junio 2018	201806	Junio	01	La Jacetania	H	Transporte y almacenamiento	CNAE - 2009	Hombres	9
Junio 2018	201806	Junio	01	La Jacetania	I	Hostelería	CNAE - 2009	Hombres	130
Junio 2018	201806	Junio	01	La Jacetania	I	Hostelería	CNAE - 2009	Mujeres	191
Junio 2018	201806	Junio	01	La Jacetania	J	Información y comunicaciones	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	01	La Jacetania	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	2
Junio 2018	201806	Junio	01	La Jacetania	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	01	La Jacetania	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	46
Junio 2018	201806	Junio	01	La Jacetania	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	35
Junio 2018	201806	Junio	01	La Jacetania	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	29
Junio 2018	201806	Junio	01	La Jacetania	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	39
Junio 2018	201806	Junio	01	La Jacetania	P	Educación	CNAE - 2009	Hombres	6
Junio 2018	201806	Junio	01	La Jacetania	P	Educación	CNAE - 2009	Mujeres	9
Junio 2018	201806	Junio	01	La Jacetania	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	3
Junio 2018	201806	Junio	01	La Jacetania	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	29
Junio 2018	201806	Junio	01	La Jacetania	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	15
Junio 2018	201806	Junio	01	La Jacetania	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	13
Junio 2018	201806	Junio	01	La Jacetania	S	Otros servicios	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	01	La Jacetania	S	Otros servicios	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	01	La Jacetania	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Hombres	4
Junio 2018	201806	Junio	01	La Jacetania	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	8
Junio 2018	201806	Junio	02	Alto Gállego	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	6
Junio 2018	201806	Junio	02	Alto Gállego	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	02	Alto Gállego	C	Industria manufacturera	CNAE - 2009	Hombres	18
Junio 2018	201806	Junio	02	Alto Gállego	C	Industria manufacturera	CNAE - 2009	Mujeres	12
Junio 2018	201806	Junio	02	Alto Gállego	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	02	Alto Gállego	F	Construcción	CNAE - 2009	Hombres	47
Junio 2018	201806	Junio	02	Alto Gállego	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	23
Junio 2018	201806	Junio	02	Alto Gállego	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	25
Junio 2018	201806	Junio	02	Alto Gállego	H	Transporte y almacenamiento	CNAE - 2009	Hombres	8
Junio 2018	201806	Junio	02	Alto Gállego	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	02	Alto Gállego	I	Hostelería	CNAE - 2009	Hombres	119
Junio 2018	201806	Junio	02	Alto Gállego	I	Hostelería	CNAE - 2009	Mujeres	148
Junio 2018	201806	Junio	02	Alto Gállego	J	Información y comunicaciones	CNAE - 2009	Hombres	4
Junio 2018	201806	Junio	02	Alto Gállego	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	02	Alto Gállego	L	Actividades inmobiliarias	CNAE - 2009	Mujeres	2
Junio 2018	201806	Junio	02	Alto Gállego	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	02	Alto Gállego	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	02	Alto Gállego	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	19
Junio 2018	201806	Junio	02	Alto Gállego	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	4
Junio 2018	201806	Junio	02	Alto Gállego	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	12
Junio 2018	201806	Junio	02	Alto Gállego	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	2
Junio 2018	201806	Junio	02	Alto Gállego	P	Educación	CNAE - 2009	Hombres	6
Junio 2018	201806	Junio	02	Alto Gállego	P	Educación	CNAE - 2009	Mujeres	8
Junio 2018	201806	Junio	02	Alto Gállego	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	2
Junio 2018	201806	Junio	02	Alto Gállego	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	6
Junio 2018	201806	Junio	02	Alto Gállego	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	18
Junio 2018	201806	Junio	02	Alto Gállego	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	02	Alto Gállego	S	Otros servicios	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	02	Alto Gállego	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	03	Sobrarbe	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	9
Junio 2018	201806	Junio	03	Sobrarbe	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	03	Sobrarbe	B	Industrias extractivas	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	03	Sobrarbe	C	Industria manufacturera	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	03	Sobrarbe	C	Industria manufacturera	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	03	Sobrarbe	F	Construcción	CNAE - 2009	Hombres	9
Junio 2018	201806	Junio	03	Sobrarbe	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	9
Junio 2018	201806	Junio	03	Sobrarbe	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	12
Junio 2018	201806	Junio	03	Sobrarbe	H	Transporte y almacenamiento	CNAE - 2009	Hombres	6
Junio 2018	201806	Junio	03	Sobrarbe	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	4
Junio 2018	201806	Junio	03	Sobrarbe	I	Hostelería	CNAE - 2009	Hombres	150
Junio 2018	201806	Junio	03	Sobrarbe	I	Hostelería	CNAE - 2009	Mujeres	173
Junio 2018	201806	Junio	03	Sobrarbe	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	03	Sobrarbe	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	11
Junio 2018	201806	Junio	03	Sobrarbe	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	7
Junio 2018	201806	Junio	03	Sobrarbe	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	11
Junio 2018	201806	Junio	03	Sobrarbe	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	5
Junio 2018	201806	Junio	03	Sobrarbe	P	Educación	CNAE - 2009	Hombres	4
Junio 2018	201806	Junio	03	Sobrarbe	P	Educación	CNAE - 2009	Mujeres	8
Junio 2018	201806	Junio	03	Sobrarbe	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	03	Sobrarbe	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	4
Junio 2018	201806	Junio	03	Sobrarbe	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	33
Junio 2018	201806	Junio	03	Sobrarbe	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	03	Sobrarbe	S	Otros servicios	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	03	Sobrarbe	S	Otros servicios	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	03	Sobrarbe	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	6
Junio 2018	201806	Junio	04	La Ribagorza	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	30
Junio 2018	201806	Junio	04	La Ribagorza	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	5
Junio 2018	201806	Junio	04	La Ribagorza	C	Industria manufacturera	CNAE - 2009	Hombres	10
Junio 2018	201806	Junio	04	La Ribagorza	C	Industria manufacturera	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	04	La Ribagorza	F	Construcción	CNAE - 2009	Hombres	16
Junio 2018	201806	Junio	04	La Ribagorza	F	Construcción	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	04	La Ribagorza	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	11
Junio 2018	201806	Junio	04	La Ribagorza	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	15
Junio 2018	201806	Junio	04	La Ribagorza	H	Transporte y almacenamiento	CNAE - 2009	Hombres	15
Junio 2018	201806	Junio	04	La Ribagorza	I	Hostelería	CNAE - 2009	Hombres	93
Junio 2018	201806	Junio	04	La Ribagorza	I	Hostelería	CNAE - 2009	Mujeres	122
Junio 2018	201806	Junio	04	La Ribagorza	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	04	La Ribagorza	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	04	La Ribagorza	L	Actividades inmobiliarias	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	04	La Ribagorza	L	Actividades inmobiliarias	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	04	La Ribagorza	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	04	La Ribagorza	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	3
Junio 2018	201806	Junio	04	La Ribagorza	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	5
Junio 2018	201806	Junio	04	La Ribagorza	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	21
Junio 2018	201806	Junio	04	La Ribagorza	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	17
Junio 2018	201806	Junio	04	La Ribagorza	P	Educación	CNAE - 2009	Hombres	7
Junio 2018	201806	Junio	04	La Ribagorza	P	Educación	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	04	La Ribagorza	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	4
Junio 2018	201806	Junio	04	La Ribagorza	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	6
Junio 2018	201806	Junio	04	La Ribagorza	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	28
Junio 2018	201806	Junio	04	La Ribagorza	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	11
Junio 2018	201806	Junio	04	La Ribagorza	S	Otros servicios	CNAE - 2009	Hombres	3
Junio 2018	201806	Junio	04	La Ribagorza	S	Otros servicios	CNAE - 2009	Mujeres	14
Junio 2018	201806	Junio	04	La Ribagorza	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	8
Junio 2018	201806	Junio	05	Cinco Villas	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	201
Junio 2018	201806	Junio	05	Cinco Villas	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	27
Junio 2018	201806	Junio	05	Cinco Villas	C	Industria manufacturera	CNAE - 2009	Hombres	121
Junio 2018	201806	Junio	05	Cinco Villas	C	Industria manufacturera	CNAE - 2009	Mujeres	23
Junio 2018	201806	Junio	05	Cinco Villas	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	05	Cinco Villas	F	Construcción	CNAE - 2009	Hombres	53
Junio 2018	201806	Junio	05	Cinco Villas	F	Construcción	CNAE - 2009	Mujeres	2
Junio 2018	201806	Junio	05	Cinco Villas	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	21
Junio 2018	201806	Junio	05	Cinco Villas	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	23
Junio 2018	201806	Junio	05	Cinco Villas	H	Transporte y almacenamiento	CNAE - 2009	Hombres	32
Junio 2018	201806	Junio	05	Cinco Villas	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	05	Cinco Villas	I	Hostelería	CNAE - 2009	Hombres	24
Junio 2018	201806	Junio	05	Cinco Villas	I	Hostelería	CNAE - 2009	Mujeres	80
Junio 2018	201806	Junio	05	Cinco Villas	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	6
Junio 2018	201806	Junio	05	Cinco Villas	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	7
Junio 2018	201806	Junio	05	Cinco Villas	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	14
Junio 2018	201806	Junio	05	Cinco Villas	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	20
Junio 2018	201806	Junio	05	Cinco Villas	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	32
Junio 2018	201806	Junio	05	Cinco Villas	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	45
Junio 2018	201806	Junio	05	Cinco Villas	P	Educación	CNAE - 2009	Hombres	7
Junio 2018	201806	Junio	05	Cinco Villas	P	Educación	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	05	Cinco Villas	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	3
Junio 2018	201806	Junio	05	Cinco Villas	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	49
Junio 2018	201806	Junio	05	Cinco Villas	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	31
Junio 2018	201806	Junio	05	Cinco Villas	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	18
Junio 2018	201806	Junio	05	Cinco Villas	S	Otros servicios	CNAE - 2009	Hombres	3
Junio 2018	201806	Junio	05	Cinco Villas	S	Otros servicios	CNAE - 2009	Mujeres	3
Junio 2018	201806	Junio	05	Cinco Villas	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	05	Cinco Villas	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	CNAE - 2009	Mujeres	6
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Hombres	84
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	A	Agricultura, ganadería, silvicultura y pesca	CNAE - 2009	Mujeres	37
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	C	Industria manufacturera	CNAE - 2009	Hombres	91
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	C	Industria manufacturera	CNAE - 2009	Mujeres	19
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Hombres	16
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	CNAE - 2009	Mujeres	2
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	F	Construcción	CNAE - 2009	Hombres	200
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	F	Construcción	CNAE - 2009	Mujeres	7
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Hombres	112
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	CNAE - 2009	Mujeres	139
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	H	Transporte y almacenamiento	CNAE - 2009	Hombres	79
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	H	Transporte y almacenamiento	CNAE - 2009	Mujeres	94
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	I	Hostelería	CNAE - 2009	Hombres	400
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	I	Hostelería	CNAE - 2009	Mujeres	361
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	J	Información y comunicaciones	CNAE - 2009	Hombres	7
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	J	Información y comunicaciones	CNAE - 2009	Mujeres	5
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	K	Actividades financieras y de seguros	CNAE - 2009	Hombres	1
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	K	Actividades financieras y de seguros	CNAE - 2009	Mujeres	7
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	L	Actividades inmobiliarias	CNAE - 2009	Hombres	2
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	L	Actividades inmobiliarias	CNAE - 2009	Mujeres	1
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Hombres	62
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	M	Actividades profesionales, científicas y técnicas	CNAE - 2009	Mujeres	27
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Hombres	105
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	N	Actividades administrativas y servicios auxiliares	CNAE - 2009	Mujeres	203
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Hombres	35
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	O	Administración Pública y defensa; Seguridad Social obligatoria	CNAE - 2009	Mujeres	25
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	P	Educación	CNAE - 2009	Hombres	35
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	P	Educación	CNAE - 2009	Mujeres	31
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Hombres	35
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	Q	Actividades sanitarias y de servicios sociales	CNAE - 2009	Mujeres	178
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Hombres	142
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	R	Actividades artísticas, recreativas y de entretenimiento	CNAE - 2009	Mujeres	67
Junio 2018	201806	Junio	06	Hoya de Huesca / Plana de Uesca	S	Otros servicios	CNAE - 2009	Hombres	18
