Mes y año	Mes (código)	Mes nombre	Año	Comarca código	Comarca nombre	Sexo	Número de contratos	Número trabajadores (CC)
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	81	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	22	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	99	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	44	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	173	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	61	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	108	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	70	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	227	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	176	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	4	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	14	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	21	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	18	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Hombres	29	99 No consta
Febrero 2017	201702	Febrero	2017	16	Valdejalón	Mujeres	19	99 No consta
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	2811	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	2530	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	1569	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	1122	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	1706	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	1677	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	1426	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	1192	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	1517	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	1272	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	1168	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	1573	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	511	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	850	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	773	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	569	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	3	09 De 5.000 o más trabajadores
Febrero 2017	201702	Febrero	2017	17	Central	Hombres	309	99 No consta
Febrero 2017	201702	Febrero	2017	17	Central	Mujeres	246	99 No consta
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	31	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	68	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	18	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	5	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	14	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	14	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	26	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	18	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	9	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	8	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	55	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	3	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	3	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	2	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Hombres	9	99 No consta
Febrero 2017	201702	Febrero	2017	18	Ribera Baja del Ebro	Mujeres	9	99 No consta
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	171	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	46	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	21	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	11	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	11	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	17	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	6	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	6	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	8	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	6	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	43	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	12	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2	99 No consta
Febrero 2017	201702	Febrero	2017	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	3	99 No consta
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	185	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	104	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	48	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	25	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	60	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	47	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	42	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	37	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	26	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	25	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	47	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	21	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	1	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	16	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	14	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	6	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Hombres	8	99 No consta
Febrero 2017	201702	Febrero	2017	20	Comunidad de Calatayud	Mujeres	11	99 No consta
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	74	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	46	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	18	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	7	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	17	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	15	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	59	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	31	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	10	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	6	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	55	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	21	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	119	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	20	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	4	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	4	08 De 1.000 a 4.999 trabajadores
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Hombres	5	99 No consta
Febrero 2017	201702	Febrero	2017	21	Campo de Cariñena	Mujeres	3	99 No consta
Febrero 2017	201702	Febrero	2017	22	Campo de Belchite	Hombres	15	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	22	Campo de Belchite	Mujeres	10	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	22	Campo de Belchite	Hombres	2	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	22	Campo de Belchite	Hombres	5	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	22	Campo de Belchite	Mujeres	12	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Hombres	28	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Mujeres	22	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Hombres	18	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Mujeres	7	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Hombres	8	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Mujeres	7	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Mujeres	1	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Hombres	21	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	23	Bajo Martín	Mujeres	2	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Hombres	22	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Mujeres	12	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Hombres	2	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Mujeres	3	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Mujeres	3	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Hombres	3	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Mujeres	16	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Mujeres	1	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	24	Campo de Daroca	Mujeres	1	99 No consta
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	40	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Mujeres	27	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	2	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Mujeres	12	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	10	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Mujeres	12	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	2	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Mujeres	1	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	8	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Mujeres	15	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	2	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	25	Jiloca	Hombres	2	99 No consta
Febrero 2017	201702	Febrero	2017	25	Jiloca	Mujeres	3	99 No consta
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Hombres	26	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Mujeres	11	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Hombres	4	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Mujeres	3	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Hombres	11	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Mujeres	6	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Hombres	5	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Mujeres	22	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Hombres	3	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Mujeres	4	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Hombres	1	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	26	Cuencas Mineras	Mujeres	1	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	27	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Mujeres	46	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	8	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Mujeres	5	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	15	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Mujeres	7	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	15	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Mujeres	21	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	4	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Mujeres	2	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	2	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Hombres	5	99 No consta
Febrero 2017	201702	Febrero	2017	27	Andorra-Sierra de Arcos	Mujeres	6	99 No consta
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Hombres	134	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	91	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Hombres	36	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	18	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Hombres	13	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	22	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Hombres	16	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	14	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	4	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	2	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Hombres	3	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	1	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Hombres	2	99 No consta
Febrero 2017	201702	Febrero	2017	28	Bajo Aragón	Mujeres	10	99 No consta
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	259	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	234	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	63	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	63	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	124	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	89	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	60	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	66	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	97	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	61	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	48	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	19	06 De 200 a 499 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	418	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	41	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Hombres	6	99 No consta
Febrero 2017	201702	Febrero	2017	29	Comunidad de Teruel	Mujeres	10	99 No consta
Febrero 2017	201702	Febrero	2017	30	Maestrazgo	Hombres	14	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	30	Maestrazgo	Mujeres	9	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	30	Maestrazgo	Hombres	1	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	30	Maestrazgo	Hombres	1	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	30	Maestrazgo	Mujeres	2	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	30	Maestrazgo	Mujeres	1	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Hombres	20	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Mujeres	13	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Mujeres	2	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Hombres	2	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Mujeres	2	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Hombres	1	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	31	Sierra de Albarracín	Mujeres	1	07 De 500 a 999 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Hombres	62	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Mujeres	47	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Hombres	12	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Mujeres	50	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Hombres	46	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Mujeres	45	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Hombres	37	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Mujeres	70	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Hombres	1	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	32	Gúdar-Javalambre	Mujeres	1	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Hombres	41	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Mujeres	39	01 De 1 a 9 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Hombres	10	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Mujeres	11	02 De 10 a 19 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Hombres	1	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Mujeres	8	03 De 20 a 49 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Hombres	1	04 De 50 a 99 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Hombres	4	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Mujeres	3	05 De 100 a 199 trabajadores
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Hombres	1	99 No consta
Febrero 2017	201702	Febrero	2017	33	Matarraña / Matarranya	Mujeres	3	99 No consta
Enero 2017	201701	Enero	2017	01	La Jacetania	Hombres	92	01 De 1 a 9 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Mujeres	100	01 De 1 a 9 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Hombres	33	02 De 10 a 19 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Mujeres	30	02 De 10 a 19 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Hombres	62	03 De 20 a 49 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Mujeres	64	03 De 20 a 49 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Hombres	58	04 De 50 a 99 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Mujeres	73	04 De 50 a 99 trabajadores
Enero 2017	201701	Enero	2017	01	La Jacetania	Mujeres	1	05 De 100 a 199 trabajadores
