Año	Provincia nombre	Municipio código	Municipio nombre	Saldo Vegetativo	Nacidos vivos residentes	Matrimonios residentes	Defunciones residentes
2011	Teruel	44074	Cedrillas	-6,0			6,0
2011	Teruel	44076	Cella	-34,0		5	34,0
2011	Teruel	44080	Codoñera (La)	-9,0			9,0
2011	Teruel	44082	Corbalán	-1,0			1,0
2011	Teruel	44084	Cortes de Aragón				
2011	Teruel	44086	Cretas	-8,0			8,0
2011	Teruel	44090	Cucalón	-1,0			1,0
2011	Teruel	44092	Cuervo (El)	-2,0			2,0
2011	Teruel	44093	Cuevas de Almudén	-1,0			1,0
2011	Teruel	44096	Ejulve	0,0		1	
2011	Teruel	44099	Escucha	-9,0		2	9,0
2011	Teruel	44101	Ferreruela de Huerva				
2011	Teruel	44106	Fortanete	-2,0			2,0
2011	Teruel	44107	Foz-Calanda	-4,0		1	4,0
2011	Teruel	44108	Fresneda (La)	-14,0		2	14,0
2011	Teruel	44109	Frías de Albarracín	-3,0			3,0
2011	Teruel	44111	Fuentes Calientes	-3,0			3,0
2011	Teruel	44113	Fuentes de Rubielos	0,0		1	
2011	Teruel	44114	Fuentespalda	-3,0			3,0
2011	Teruel	44115	Galve	-1,0			1,0
2011	Teruel	44116	Gargallo	-1,0			1,0
2011	Teruel	44118	Ginebrosa (La)	-5,0			5,0
2011	Teruel	44119	Griegos	-1,0			1,0
2011	Teruel	44120	Guadalaviar	-2,0			2,0
2011	Teruel	44122	Híjar	-31,0		4	31,0
2011	Teruel	44126	Iglesuela del Cid (La)	-5,0			5,0
2011	Teruel	44128	Jarque de la Val	-1,0			1,0
2011	Teruel	44137	Linares de Mora	-3,0		1	3,0
2011	Teruel	44138	Loscos	-2,0			2,0
2011	Teruel	44141	Lledó	-1,0			1,0
2011	Teruel	44143	Manzanera	-8,0			8,0
2011	Teruel	44144	Martín del Río	-4,0		1	4,0
2011	Teruel	44145	Mas de las Matas	-41,0		7	41,0
2011	Teruel	44146	Mata de los Olmos (La)	-4,0			4,0
2011	Teruel	44147	Mazaleón	-5,0			5,0
2011	Teruel	44149	Mirambel	-6,0			6,0
2011	Teruel	44151	Molinos	-1,0			1,0
2011	Teruel	44153	Monreal del Campo	-26,0		9	26,0
2011	Teruel	44154	Monroyo	-3,0			3,0
2011	Teruel	44155	Montalbán	-17,0		1	17,0
2011	Teruel	44158	Mora de Rubielos	-15,0		5	15,0
2011	Teruel	44160	Mosqueruela	-6,0		2	6,0
2011	Teruel	44161	Muniesa	-14,0			14,0
2011	Teruel	44165	Nogueruelas	-2,0			2,0
2011	Teruel	44169	Ojos Negros	-10,0			10,0
2011	Teruel	44171	Olba	-4,0			4,0
2011	Teruel	44173	Olmos (Los)	-2,0			2,0
2011	Teruel	44174	Orihuela del Tremedal	-3,0		1	3,0
2011	Teruel	44176	Palomar de Arroyos	-1,0		1	1,0
2011	Teruel	44179	Peñarroya de Tastavins	-5,0			5,0
2011	Teruel	44182	Perales del Alfambra	-2,0			2,0
2011	Teruel	44187	Portellada (La)	-4,0		2	4,0
2011	Teruel	44191	Puebla de Híjar (La)	-10,0		2	10,0
2011	Teruel	44192	Puebla de Valverde (La)	-6,0		2	6,0
2011	Teruel	44193	Puertomingalvo	-1,0			1,0
2011	Teruel	44194	Ráfales	-4,0		1	4,0
2011	Teruel	44198	Royuela	-8,0			8,0
2011	Teruel	44201	Rubielos de Mora	-4,0		2	4,0
2011	Teruel	44205	Samper de Calanda	-20,0		1	20,0
2011	Teruel	44206	San Agustín	-2,0			2,0
2011	Teruel	44209	Santa Eulalia	-29,0			29,0
2011	Teruel	44210	Sarrión	-15,0		3	15,0
2011	Teruel	44212	Seno	-1,0			1,0
2011	Teruel	44216	Teruel	-334,0		147	334,0
2011	Teruel	44223	Torre de Arcas	-2,0			2,0
2011	Teruel	44225	Torre del Compte	-3,0		1	3,0
2011	Teruel	44230	Torrevelilla	-5,0			5,0
2011	Teruel	44232	Torrijo del Campo	-9,0			9,0
2011	Teruel	44235	Tramacastilla				
2011	Teruel	44237	Urrea de Gaén	-6,0		2	6,0
2011	Teruel	44238	Utrillas	-31,0		6	31,0
2011	Teruel	44241	Valdealgorfa	-14,0		1	14,0
2011	Teruel	44244	Valdelinares				
2011	Teruel	44245	Valdeltormo	-8,0		1	8,0
2011	Teruel	44246	Valderrobres	-45,0		5	45,0
2011	Teruel	44251	Villafranca del Campo	-4,0			4,0
2011	Teruel	44252	Villahermosa del Campo				
2011	Teruel	44260	Villarluengo	-4,0		1	4,0
2011	Teruel	44261	Villarquemado	-10,0		1	10,0
2011	Teruel	44262	Villarroya de los Pinares	-3,0		1	3,0
2011	Teruel	44263	Villastar	-6,0		5	6,0
2011	Teruel	44264	Villel	-1,0		2	1,0
2011	Teruel	44265	Vinaceite	-3,0			3,0
2011	Teruel	44267	Vivel del Río Martín	-1,0			1,0
2011	Zaragoza	50003	Agón				
2011	Zaragoza	50004	Aguarón	-17,0		1	17,0
2011	Zaragoza	50006	Ainzón	-12,0		3	12,0
2011	Zaragoza	50008	Alagón	-77,0		24	77,0
2011	Zaragoza	50011	Albeta	-3,0			3,0
2011	Zaragoza	50013	Alcalá de Ebro	-4,0			4,0
2011	Zaragoza	50014	Alcalá de Moncayo	-1,0			1,0
2011	Zaragoza	50017	Alfajarín	-18,0		13	18,0
2011	Zaragoza	50018	Alfamén	-6,0		3	6,0
2011	Zaragoza	50020	Alhama de Aragón	-12,0		7	12,0
2011	Zaragoza	50023	Almonacid de la Cuba	-6,0			6,0
2011	Zaragoza	50024	Almonacid de la Sierra	-18,0		2	18,0
2011	Zaragoza	50025	Almunia de Doña Godina (La)	-80,0		17	80,0
2011	Zaragoza	50026	Alpartir	-9,0		1	9,0
2011	Zaragoza	50027	Ambel	-4,0			4,0
2011	Zaragoza	50029	Aniñón	-11,0			11,0
2011	Zaragoza	50030	Añón de Moncayo	-5,0		2	5,0
2011	Zaragoza	50031	Aranda de Moncayo	-1,0			1,0
2011	Zaragoza	50032	Arándiga	-15,0			15,0
2011	Zaragoza	50034	Ariza	-17,0		1	17,0
2011	Zaragoza	50035	Artieda				
2011	Zaragoza	50038	Ateca	-23,0		6	23,0
2011	Zaragoza	50043	Bárboles	-3,0			3,0
2011	Zaragoza	50044	Bardallur	-3,0			3,0
2011	Zaragoza	50045	Belchite	-32,0		4	32,0
2011	Zaragoza	50051	Biota	-11,0		2	11,0
2011	Zaragoza	50052	Bisimbre	-3,0			3,0
2011	Zaragoza	50053	Boquiñeni	-13,0		2	13,0
2011	Zaragoza	50055	Borja	-64,0		22	64,0
2011	Zaragoza	50056	Botorrita	-6,0		2	6,0
2011	Zaragoza	50057	Brea de Aragón	-24,0			24,0
2011	Zaragoza	50059	Bujaraloz	-11,0		2	11,0
2011	Zaragoza	50060	Bulbuente	-2,0		1	2,0
2011	Zaragoza	50061	Bureta				
2011	Zaragoza	50062	Burgo de Ebro (El)	-22,0		11	22,0
2011	Zaragoza	50064	Cabañas de Ebro	-6,0		1	6,0
2011	Zaragoza	50066	Cadrete	-23,0		29	23,0
2011	Zaragoza	50067	Calatayud	-231,0		57	231,0
2011	Zaragoza	50068	Calatorao	-32,0		6	32,0
2011	Zaragoza	50073	Cariñena	-47,0		7	47,0
2011	Zaragoza	50074	Caspe	-128,0		32	128,0
2011	Zaragoza	50078	Castiliscar	-10,0			10,0
2011	Zaragoza	50079	Cervera de la Cañada	-6,0		2	6,0
2011	Zaragoza	50081	Cetina	-6,0		4	6,0
2011	Zaragoza	50083	Cinco Olivas	-3,0			3,0
2011	Zaragoza	50085	Codo	-9,0			9,0
2011	Zaragoza	50088	Cosuenda	-6,0		1	6,0
2011	Zaragoza	50089	Cuarte de Huerva	-23,0		101	23,0
2011	Zaragoza	50092	Chiprana	-6,0			6,0
2011	Zaragoza	50094	Daroca	-34,0		4	34,0
2011	Zaragoza	50095	Ejea de los Caballeros	-178,0		59	178,0
2011	Zaragoza	50099	Épila	-45,0		10	45,0
2011	Zaragoza	50100	Erla	-5,0		1	5,0
2011	Zaragoza	50101	Escatrón	-13,0		3	13,0
2011	Zaragoza	50102	Fabara	-24,0		3	24,0
2011	Zaragoza	50104	Farlete	-6,0		1	6,0
2011	Zaragoza	50106	Fayos (Los)	-1,0			1,0
2011	Zaragoza	50107	Figueruelas	-11,0		4	11,0
2011	Zaragoza	50110	Frasno (El)	-8,0			8,0
2011	Zaragoza	50111	Fréscano	-6,0		1	6,0
2011	Zaragoza	50113	Fuendejalón	-15,0		1	15,0
2011	Zaragoza	50115	Fuentes de Ebro	-41,0		12	41,0
2011	Zaragoza	50118	Gallur	-20,0		3	20,0
2011	Zaragoza	50119	Gelsa	-11,0		4	11,0
2011	Zaragoza	50122	Grisel	-1,0			1,0
2011	Zaragoza	50123	Grisén	-7,0		2	7,0
2011	Zaragoza	50124	Herrera de los Navarros	-9,0		1	9,0
2011	Zaragoza	50125	Ibdes	-11,0		2	11,0
2011	Zaragoza	50126	Illueca	-29,0		4	29,0
2011	Zaragoza	50129	Jaraba	-7,0		3	7,0
2011	Zaragoza	50130	Jarque	-7,0			7,0
2011	Zaragoza	50132	Joyosa (La)	-8,0		4	8,0
2011	Zaragoza	50136	Lécera	-13,0			13,0
2011	Zaragoza	50137	Leciñena	-23,0		1	23,0
2011	Zaragoza	50143	Longares	-15,0		3	15,0
2011	Zaragoza	50146	Lucena de Jalón	-4,0			4,0
2011	Zaragoza	50147	Luceni	-17,0		3	17,0
2011	Zaragoza	50150	Lumpiaque	-15,0		3	15,0
2011	Zaragoza	50151	Luna	-13,0		2	13,0
2011	Zaragoza	50152	Maella	-33,0		1	33,0
2011	Zaragoza	50153	Magallón	-20,0			20,0
2011	Zaragoza	50156	Maleján	-4,0			4,0
2011	Zaragoza	50157	Malón	-3,0		2	3,0
2011	Zaragoza	50159	Maluenda	-21,0		2	21,0
2011	Zaragoza	50160	Mallén	-29,0		9	29,0
2011	Zaragoza	50163	María de Huerva	-18,0		52	18,0
2011	Zaragoza	50164	Mediana de Aragón	-6,0		3	6,0
2011	Zaragoza	50165	Mequinenza	-44,0		7	44,0
2011	Zaragoza	50167	Mezalocha	-3,0			3,0
2011	Zaragoza	50169	Miedes de Aragón	-11,0			11,0
2011	Zaragoza	50170	Monegrillo	-3,0			3,0
2011	Zaragoza	50175	Morata de Jalón	-27,0		3	27,0
2011	Zaragoza	50176	Morata de Jiloca	-3,0			3,0
2011	Zaragoza	50177	Morés	-8,0		2	8,0
2011	Zaragoza	50178	Moros	-11,0			11,0
2011	Zaragoza	50181	Muel	-22,0		1	22,0
2011	Zaragoza	50182	Muela (La)	-19,0		39	19,0
2011	Zaragoza	50183	Munébrega	-9,0			9,0
2011	Zaragoza	50185	Murillo de Gállego	-1,0		1	1,0
2011	Zaragoza	50189	Nonaspe	-20,0		2	20,0
2011	Zaragoza	50190	Novallas	-11,0		1	11,0
2011	Zaragoza	50191	Novillas	-5,0		1	5,0
2011	Zaragoza	50192	Nuévalos	-3,0			3,0
2011	Zaragoza	50193	Nuez de Ebro	-7,0		8	7,0
2011	Zaragoza	50199	Osera de Ebro	-15,0		2	15,0
2011	Zaragoza	50200	Paniza	-10,0		4	10,0
2011	Zaragoza	50201	Paracuellos de Jiloca	-6,0		5	6,0
2011	Zaragoza	50203	Pastriz	-10,0		3	10,0
2011	Zaragoza	50204	Pedrola	-28,0		12	28,0
2011	Zaragoza	50206	Perdiguera	-7,0		1	7,0
2011	Zaragoza	50207	Piedratajada				
2011	Zaragoza	50208	Pina de Ebro	-20,0		5	20,0
2011	Zaragoza	50209	Pinseque	-69,0		17	69,0
2011	Zaragoza	50211	Plasencia de Jalón	-6,0		2	6,0
2011	Zaragoza	50217	Pradilla de Ebro	-13,0		1	13,0
2011	Zaragoza	50218	Puebla de Albortón	-1,0			1,0
2011	Zaragoza	50219	Puebla de Alfindén (La)	-16,0		31	16,0
2011	Zaragoza	50222	Quinto	-23,0		1	23,0
2011	Zaragoza	50223	Remolinos	-29,0		4	29,0
2011	Zaragoza	50225	Ricla	-27,0		4	27,0
2011	Zaragoza	50227	Romanos	-3,0			3,0
2011	Zaragoza	50228	Rueda de Jalón	-5,0		2	5,0
2011	Zaragoza	50230	Sádaba	-52,0		2	52,0
2011	Zaragoza	50231	Salillas de Jalón	-3,0		2	3,0
2011	Zaragoza	50232	Salvatierra de Esca	0,0		2	
2011	Zaragoza	50234	San Martín de la Virgen de Moncayo	-2,0		2	2,0
2011	Zaragoza	50235	San Mateo de Gállego	-34,0		10	34,0
2011	Zaragoza	50238	Santa Eulalia de Gállego	-4,0			4,0
2011	Zaragoza	50240	Sástago	-11,0		3	11,0
2011	Zaragoza	50241	Saviñán	-19,0			19,0
2011	Zaragoza	50243	Sestrica	-6,0			6,0
2011	Zaragoza	50244	Sierra de Luna	-3,0			3,0
2011	Zaragoza	50245	Sigüés	-2,0		1	2,0
2011	Zaragoza	50247	Sobradiel	-13,0		4	13,0
2011	Zaragoza	50248	Sos del Rey Católico	-8,0		2	8,0
2011	Zaragoza	50251	Tarazona	-106,0		34	106,0
2011	Zaragoza	50252	Tauste	-87,0		19	87,0
2011	Zaragoza	50253	Terrer	-9,0		1	9,0
2011	Zaragoza	50254	Tierga	-4,0			4,0
2011	Zaragoza	50255	Tobed	-6,0		1	6,0
2011	Zaragoza	50261	Torrellas	-6,0		1	6,0
2011	Zaragoza	50262	Torres de Berrellén	-13,0		3	13,0
2011	Zaragoza	50264	Tosos	-3,0			3,0
2011	Zaragoza	50267	Uncastillo	-19,0		2	19,0
2011	Zaragoza	50268	Undués de Lerda	-1,0			1,0
2011	Zaragoza	50269	Urrea de Jalón	-14,0		1	14,0
2011	Zaragoza	50272	Utebo	-77,0		76	77,0
2011	Zaragoza	50278	Velilla de Ebro	-1,0			1,0
2011	Zaragoza	50285	Villafranca de Ebro	-8,0		5	8,0
2011	Zaragoza	50286	Villalba de Perejil	-2,0			2,0
2011	Zaragoza	50287	Villalengua	-7,0			7,0
2011	Zaragoza	50288	Villanueva de Gállego	-31,0		23	31,0
2011	Zaragoza	50290	Villanueva de Huerva	-8,0			8,0
2011	Zaragoza	50292	Villarreal de Huerva	-2,0			2,0
2011	Zaragoza	50293	Villarroya de la Sierra	-11,0			11,0
2011	Zaragoza	50296	Zaida (La)	-9,0			9,0
2011	Zaragoza	50297	Zaragoza	-6081,0		2321	6081,0
2011	Zaragoza	50298	Zuera	-67,0		23	67,0
2011	Zaragoza	50903	Villamayor de Gállego	-24,0		5	24,0
2010	Huesca	22001	Abiego	1,0	1	1	
2010	Huesca	22003	Adahuesca	1,0	1	1	
2010	Huesca	22004	Agüero	1,0	1		
2010	Huesca	22007	Albalate de Cinca	5,0	5	2	
2010	Huesca	22009	Albelda	3,0	3	2	
2010	Huesca	22011	Albero Alto	1,0	1		
2010	Huesca	22015	Alcalá del Obispo	1,0	1	1	
2010	Huesca	22016	Alcampell	2,0	2	3	
2010	Huesca	22017	Alcolea de Cinca	16,0	16		
2010	Huesca	22018	Alcubierre	2,0	2	1	
2010	Huesca	22020	Alfántega	1,0	1		
2010	Huesca	22021	Almudévar	24,0	24	10	
2010	Huesca	22022	Almunia de San Juan	6,0	6	3	
2010	Huesca	22023	Almuniente	2,0	2	1	
2010	Huesca	22024	Alquézar	2,0	2	2	
2010	Huesca	22025	Altorricón	14,0	14	5	
2010	Huesca	22027	Angüés	1,0	1	1	
2010	Huesca	22028	Ansó	1,0	1	2	
2010	Huesca	22036	Argavieso	1,0	1		
2010	Huesca	22037	Arguis	1,0	1		
2010	Huesca	22039	Ayerbe	12,0	12		
2010	Huesca	22040	Azanuy-Alins	3,0	3	1	
2010	Huesca	22042	Azlor	1,0	1		
2010	Huesca	22046	Ballobar	3,0	3	1	
2010	Huesca	22047	Banastás	3,0	3		
2010	Huesca	22048	Barbastro	198,0	198	20	
2010	Huesca	22052	Belver de Cinca	11,0	11	1	
2010	Huesca	22053	Benabarre	13,0	13	2	
2010	Huesca	22054	Benasque	19,0	19	10	
2010	Huesca	22055	Berbegal	1,0	1		
2010	Huesca	22057	Bielsa	4,0	4	2	
2010	Huesca	22058	Bierge	1,0	1	2	
2010	Huesca	22059	Biescas	11,0	11	4	
2010	Huesca	22060	Binaced	12,0	12	3	
2010	Huesca	22061	Binéfar	108,0	108	30	
2010	Huesca	22062	Bisaurri	1,0	1		
2010	Huesca	22063	Biscarrués	1,0	1	2	
2010	Huesca	22066	Boltaña	10,0	10	5	
2010	Huesca	22067	Bonansa	3,0	3	1	
2010	Huesca	22068	Borau	1,0	1	1	
2010	Huesca	22069	Broto	1,0	1	1	
2010	Huesca	22072	Caldearenas	4,0	4		
2010	Huesca	22074	Campo	1,0	1		
2010	Huesca	22076	Canal de Berdún	1,0	1	1	
2010	Huesca	22078	Canfranc	2,0	2		
2010	Huesca	22080	Capella	2,0	2		
2010	Huesca	22081	Casbas de Huesca	1,0	1	1	
2010	Huesca	22082	Castejón del Puente	1,0	1		
2010	Huesca	22083	Castejón de Monegros	3,0	3		
2010	Huesca	22084	Castejón de Sos	8,0	8	2	
2010	Huesca	22085	Castelflorite	1,0	1		
2010	Huesca	22086	Castiello de Jaca	2,0	2		
2010	Huesca	22087	Castigaleu	1,0	1		
2010	Huesca	22088	Castillazuelo	1,0	1		
2010	Huesca	22089	Castillonroy	1,0	1		
2010	Huesca	22096	Chimillas	10,0	10	2	
2010	Huesca	22099	Esplús	3,0	3	1	
2010	Huesca	22102	Estada	2,0	2		
2010	Huesca	22103	Estadilla	7,0	7	1	
2010	Huesca	22109	Fiscal	4,0	4	4	
2010	Huesca	22110	Fonz	5,0	5	4	
2010	Huesca	22111	Foradada del Toscar	1,0	1		
2010	Huesca	22112	Fraga	154,0	154	50	
2010	Huesca	22113	Fueva (La)	6,0	6	1	
2010	Huesca	22114	Gistaín	1,0	1		
2010	Huesca	22116	Grañén	11,0	11	3	
2010	Huesca	22117	Graus	9,0	9	5	
2010	Huesca	22119	Gurrea de Gállego	10,0	10	2	
2010	Huesca	22124	Huerto	2,0	2		
2010	Huesca	22125	Huesca	576,0	576	217	
2010	Huesca	22127	Igriés	7,0	7	2	
2010	Huesca	22128	Ilche	1,0	1		
2010	Huesca	22130	Jaca	125,0	125	65	
2010	Huesca	22136	Lalueza	5,0	5	2	
2010	Huesca	22137	Lanaja	7,0	7	2	
2010	Huesca	22139	Laperdiguera	1,0	1		
2010	Huesca	22142	Lascuarre	1,0	1		
2010	Huesca	22143	Laspaúles	2,0	2		
2010	Huesca	22144	Laspuña	4,0	4		
2010	Huesca	22149	Loarre	1,0	1	1	
2010	Huesca	22150	Loporzano	7,0	7	1	
2010	Huesca	22151	Loscorrales	1,0	1		
2010	Huesca	22156	Monflorite-Lascasas	4,0	4	2	
2010	Huesca	22158	Monzón	179,0	179	61	
2010	Huesca	22160	Naval	1,0	1		
2010	Huesca	22162	Novales	2,0	2		
2010	Huesca	22163	Nueno	4,0	4	2	
2010	Huesca	22164	Olvena	1,0	1		
2010	Huesca	22165	Ontiñena	3,0	3	1	
2010	Huesca	22167	Osso de Cinca	5,0	5	1	
2010	Huesca	22168	Palo	1,0	1		
2010	Huesca	22170	Panticosa	2,0	2		
2010	Huesca	22173	Peñas de Riglos (Las)	1,0	1		
2010	Huesca	22174	Peralta de Alcofea	2,0	2	1	
2010	Huesca	22175	Peralta de Calasanz	1,0	1	2	
2010	Huesca	22176	Peraltilla	2,0	2		
2010	Huesca	22178	Pertusa	1,0	1		
2010	Huesca	22181	Piracés	1,0	1		
2010	Huesca	22184	Poleñino	1,0	1		
2010	Huesca	22186	Pozán de Vero	1,0	1		
2010	Huesca	22187	Puebla de Castro (La)	4,0	4	2	
2010	Huesca	22189	Puértolas	1,0	1		
2010	Huesca	22193	Pueyo de Santa Cruz	2,0	2	2	
2010	Huesca	22195	Quicena	3,0	3		
2010	Huesca	22197	Robres	1,0	1	2	
2010	Huesca	22199	Sabiñánigo	74,0	74	31	
2010	Huesca	22200	Sahún	1,0	1	1	
2010	Huesca	22202	Salas Bajas	2,0	2		
2010	Huesca	22204	Sallent de Gállego	12,0	12	7	
2010	Huesca	22205	San Esteban de Litera	1,0	1	2	
2010	Huesca	22207	San Juan de Plan	3,0	3		
2010	Huesca	22208	Santa Cilia	2,0	2		
2010	Huesca	22213	Sariñena	42,0	42	6	
2010	Huesca	22214	Secastilla	1,0	1		
2010	Huesca	22217	Sena	6,0	6		
2010	Huesca	22220	Sesa	1,0	1		
2010	Huesca	22221	Sesué	2,0	2	1	
2010	Huesca	22222	Siétamo	3,0	3	3	
2010	Huesca	22225	Tamarite de Litera	37,0	37	12	
2010	Huesca	22226	Tardienta	9,0	9	4	
2010	Huesca	22228	Tierz	9,0	9	4	
2010	Huesca	22230	Torla-Ordesa	2,0	2	3	
2010	Huesca	22233	Torre la Ribera	2,0	2		
2010	Huesca	22235	Torres de Alcanadre	2,0	2		
2010	Huesca	22236	Torres de Barbués	2,0	2		
2010	Huesca	22239	Tramaced	1,0	1		
2010	Huesca	22245	Velilla de Cinca	1,0	1	2	
2010	Huesca	22249	Villanova	1,0	1	1	
2010	Huesca	22250	Villanúa	5,0	5	2	
2010	Huesca	22251	Villanueva de Sigena	1,0	1		
2010	Huesca	22254	Zaidín	8,0	8	3	
2010	Huesca	22901	Valle de Hecho	2,0	2	2	
2010	Huesca	22903	San Miguel del Cinca	9,0	9	3	
2010	Huesca	22904	Sotonera (La)	3,0	3	1	
2010	Huesca	22905	Lupiñén-Ortilla	5,0	5		
2010	Huesca	22907	Aínsa-Sobrarbe	22,0	22	11	
2010	Huesca	22909	Vencillón	6,0	6	2	
2010	Teruel	44001	Ababuj	1,0	1		
2010	Teruel	44004	Aguaviva	1,0	1	3	
2010	Teruel	44006	Alacón	1,0	1		
2010	Teruel	44007	Alba	1,0	1	2	
2010	Teruel	44008	Albalate del Arzobispo	17,0	17	5	
2010	Teruel	44009	Albarracín	11,0	11	1	
2010	Teruel	44010	Albentosa	5,0	5		
2010	Teruel	44011	Alcaine	1,0	1		
2010	Teruel	44012	Alcalá de la Selva	6,0	6	2	
2010	Teruel	44013	Alcañiz	230,0	230	48	
2010	Teruel	44014	Alcorisa	37,0	37	13	
2010	Teruel	44016	Alfambra	2,0	2		
2010	Teruel	44017	Aliaga	3,0	3		
2010	Teruel	44022	Alloza	5,0	5	2	
2010	Teruel	44025	Andorra	62,0	62	28	
2010	Teruel	44027	Arens de Lledó	1,0	1		
2010	Teruel	44028	Argente	1,0	1		
2010	Teruel	44029	Ariño	6,0	6	1	
2010	Teruel	44035	Barrachina	2,0	2		
2010	Teruel	44037	Beceite	5,0	5	3	
2010	Teruel	44040	Berge	1,0	1		
2010	Teruel	44045	Bronchales	1,0	1	2	
2010	Teruel	44049	Calaceite	6,0	6	1	
2010	Teruel	44050	Calamocha	47,0	47	10	
2010	Teruel	44051	Calanda	23,0	23	10	
2010	Teruel	44054	Camarena de la Sierra	1,0	1	1	
2010	Teruel	44056	Caminreal	4,0	4	2	
2010	Teruel	44059	Cantavieja	8,0	8	2	
2010	Teruel	44063	Cañizar del Olivar	2,0	2		
2010	Teruel	44068	Castelserás	2,0	2	3	
2010	Teruel	44071	Castellote	1,0	1	1	
2010	Teruel	44074	Cedrillas	2,0	2	1	
2010	Teruel	44076	Cella	16,0	16	12	
2010	Teruel	44080	Codoñera (La)	2,0	2	1	
2010	Teruel	44086	Cretas	2,0	2	5	
2010	Teruel	44090	Cucalón	1,0	1		
2010	Teruel	44093	Cuevas de Almudén	5,0	5		
2010	Teruel	44099	Escucha	7,0	7	1	
2010	Teruel	44100	Estercuel	4,0	4		
2010	Teruel	44105	Fórnoles	1,0	1		
2010	Teruel	44106	Fortanete	3,0	3	1	
2010	Teruel	44107	Foz-Calanda	2,0	2		
2010	Teruel	44108	Fresneda (La)	4,0	4	2	
2010	Teruel	44111	Fuentes Calientes	1,0	1		
2010	Teruel	44112	Fuentes Claras	3,0	3		
2010	Teruel	44113	Fuentes de Rubielos	1,0	1		
2010	Teruel	44114	Fuentespalda	2,0	2	1	
2010	Teruel	44115	Galve	1,0	1		
2010	Teruel	44116	Gargallo	1,0	1		
2010	Teruel	44117	Gea de Albarracín	2,0	2	1	
2010	Teruel	44119	Griegos	1,0	1		
2010	Teruel	44120	Guadalaviar	2,0	2	2	
2010	Teruel	44121	Gúdar	2,0	2		
2010	Teruel	44122	Híjar	10,0	10	3	
2010	Teruel	44123	Hinojosa de Jarque	3,0	3		
2010	Teruel	44126	Iglesuela del Cid (La)	4,0	4	2	
2010	Teruel	44128	Jarque de la Val	1,0	1		
2010	Teruel	44131	Josa				
2010	Teruel	44133	Lanzuela	1,0	1		
2010	Teruel	44143	Manzanera	5,0	5		
2010	Teruel	44144	Martín del Río	2,0	2	1	
2010	Teruel	44145	Mas de las Matas	9,0	9	3	
2010	Teruel	44146	Mata de los Olmos (La)	2,0	2	1	
2010	Teruel	44147	Mazaleón	2,0	2	1	
2010	Teruel	44149	Mirambel	2,0	2		
2010	Teruel	44151	Molinos	2,0	2		
2010	Teruel	44153	Monreal del Campo	25,0	25	8	
2010	Teruel	44154	Monroyo	4,0	4	1	
2010	Teruel	44155	Montalbán	9,0	9	4	
2010	Teruel	44158	Mora de Rubielos	15,0	15	6	
2010	Teruel	44159	Moscardón	1,0	1		
2010	Teruel	44160	Mosqueruela	5,0	5	1	
2010	Teruel	44161	Muniesa	6,0	6		
2010	Teruel	44163	Noguera de Albarracín	2,0	2		
2010	Teruel	44165	Nogueruelas	1,0	1		
2010	Teruel	44168	Odón	1,0	1	1	
2010	Teruel	44169	Ojos Negros	3,0	3	2	
2010	Teruel	44171	Olba	2,0	2		
2010	Teruel	44172	Oliete	1,0	1	1	
2010	Teruel	44174	Orihuela del Tremedal	3,0	3	1	
2010	Teruel	44179	Peñarroya de Tastavins	3,0	3		
2010	Teruel	44180	Peracense	1,0	1		
2010	Teruel	44182	Perales del Alfambra	1,0	1		
2010	Teruel	44183	Pitarque	2,0	2		
2010	Teruel	44191	Puebla de Híjar (La)	6,0	6	4	
2010	Teruel	44192	Puebla de Valverde (La)	3,0	3		
2010	Teruel	44193	Puertomingalvo	1,0	1		
2010	Teruel	44194	Ráfales	3,0	3		
2010	Teruel	44196	Riodeva	1,0	1		
2010	Teruel	44198	Royuela	2,0	2		
2010	Teruel	44201	Rubielos de Mora	5,0	5	2	
2010	Teruel	44204	Saldón	1,0	1		
2010	Teruel	44205	Samper de Calanda	2,0	2	2	
2010	Teruel	44206	San Agustín	1,0	1		
2010	Teruel	44209	Santa Eulalia	10,0	10	1	
2010	Teruel	44210	Sarrión	9,0	9	6	
2010	Teruel	44215	Terriente	1,0	1		
2010	Teruel	44216	Teruel	360,0	360	151	
2010	Teruel	44223	Torre de Arcas	1,0	1		
2010	Teruel	44225	Torre del Compte	1,0	1	1	
2010	Teruel	44230	Torrevelilla	1,0	1		
2010	Teruel	44232	Torrijo del Campo	3,0	3		
2010	Teruel	44234	Tramacastiel	1,0	1		
2010	Teruel	44237	Urrea de Gaén	3,0	3		
2010	Teruel	44238	Utrillas	25,0	25	14	
2010	Teruel	44241	Valdealgorfa	5,0	5		
2010	Teruel	44245	Valdeltormo	1,0	1		
2010	Teruel	44246	Valderrobres	23,0	23	8	
2010	Teruel	44247	Valjunquera	1,0	1		
2010	Teruel	44251	Villafranca del Campo	3,0	3		
2010	Teruel	44257	Villar del Cobo	3,0	3		
2010	Teruel	44260	Villarluengo	1,0	1	1	
2010	Teruel	44261	Villarquemado	4,0	4	5	
2010	Teruel	44262	Villarroya de los Pinares	1,0	1		
2010	Teruel	44263	Villastar	9,0	9	1	
2010	Teruel	44264	Villel	2,0	2	1	
2010	Teruel	44265	Vinaceite	1,0	1	2	
2010	Teruel	44266	Visiedo	1,0	1		
