Año	Mes (código)	Mes nombre	Mes y año	Sexo	Comarca código	Comarca nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Indefinido	Indefinido	Indef. Ordinario	24
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Indefinido	Discapacitados	Minusválidos	2
2018	201809	Septiembre	Septiembre 2018	Hombres	20	Comunidad de Calatayud	Temporal	Obra o servicio	Obra o servicio	846
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Temporal	Obra o servicio	Obra o servicio	365
2018	201809	Septiembre	Septiembre 2018	Hombres	20	Comunidad de Calatayud	Temporal	Eventual por circunstancias de la producción	Eventual producción	501
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Temporal	Eventual por circunstancias de la producción	Eventual producción	313
2018	201809	Septiembre	Septiembre 2018	Hombres	20	Comunidad de Calatayud	Temporal	Interinidad	Interinidad	6
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Temporal	Interinidad	Interinidad	31
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la jubilación	Jubilación parcial	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la jubilación	Relevo	1
2018	201809	Septiembre	Septiembre 2018	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Formación	2
2018	201809	Septiembre	Septiembre 2018	Hombres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Prácticas	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	20	Comunidad de Calatayud	Temporal	Ligados a la formación	Prácticas	3
2018	201809	Septiembre	Septiembre 2018	Hombres	20	Comunidad de Calatayud	Temporal	Otros	Otros	1
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Fomento	12
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Ordinario	42
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Fomento	5
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Indefinido	Indefinido	Indef. Ordinario	18
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Indefinido	Discapacitados	Minusválidos	1
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Temporal	Obra o servicio	Obra o servicio	628
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Temporal	Obra o servicio	Obra o servicio	146
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Temporal	Eventual por circunstancias de la producción	Eventual producción	208
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Temporal	Eventual por circunstancias de la producción	Eventual producción	87
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Temporal	Interinidad	Interinidad	35
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Temporal	Interinidad	Interinidad	12
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Temporal	Discapacitados	Temp. Minusv	3
2018	201809	Septiembre	Septiembre 2018	Hombres	21	Campo de Cariñena	Temporal	Ligados a la jubilación	Jubilación parcial	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	21	Campo de Cariñena	Temporal	Ligados a la jubilación	Jubilación parcial	1
2018	201809	Septiembre	Septiembre 2018	Hombres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Fomento	2
2018	201809	Septiembre	Septiembre 2018	Hombres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Ordinario	4
2018	201809	Septiembre	Septiembre 2018	Mujeres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Fomento	3
2018	201809	Septiembre	Septiembre 2018	Mujeres	22	Campo de Belchite	Indefinido	Indefinido	Indef. Ordinario	5
2018	201809	Septiembre	Septiembre 2018	Hombres	22	Campo de Belchite	Temporal	Obra o servicio	Obra o servicio	33
2018	201809	Septiembre	Septiembre 2018	Mujeres	22	Campo de Belchite	Temporal	Obra o servicio	Obra o servicio	8
2018	201809	Septiembre	Septiembre 2018	Hombres	22	Campo de Belchite	Temporal	Eventual por circunstancias de la producción	Eventual producción	11
2018	201809	Septiembre	Septiembre 2018	Mujeres	22	Campo de Belchite	Temporal	Eventual por circunstancias de la producción	Eventual producción	14
2018	201809	Septiembre	Septiembre 2018	Hombres	22	Campo de Belchite	Temporal	Interinidad	Interinidad	4
2018	201809	Septiembre	Septiembre 2018	Mujeres	22	Campo de Belchite	Temporal	Interinidad	Interinidad	12
2018	201809	Septiembre	Septiembre 2018	Hombres	23	Bajo Martín	Indefinido	Indefinido	Indef. Fomento	14
2018	201809	Septiembre	Septiembre 2018	Hombres	23	Bajo Martín	Indefinido	Indefinido	Indef. Ordinario	23
2018	201809	Septiembre	Septiembre 2018	Mujeres	23	Bajo Martín	Indefinido	Indefinido	Indef. Fomento	5
2018	201809	Septiembre	Septiembre 2018	Mujeres	23	Bajo Martín	Indefinido	Indefinido	Indef. Ordinario	3
2018	201809	Septiembre	Septiembre 2018	Hombres	23	Bajo Martín	Temporal	Obra o servicio	Obra o servicio	69
2018	201809	Septiembre	Septiembre 2018	Mujeres	23	Bajo Martín	Temporal	Obra o servicio	Obra o servicio	38
2018	201809	Septiembre	Septiembre 2018	Hombres	23	Bajo Martín	Temporal	Eventual por circunstancias de la producción	Eventual producción	43
2018	201809	Septiembre	Septiembre 2018	Mujeres	23	Bajo Martín	Temporal	Eventual por circunstancias de la producción	Eventual producción	34
2018	201809	Septiembre	Septiembre 2018	Hombres	23	Bajo Martín	Temporal	Interinidad	Interinidad	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	23	Bajo Martín	Temporal	Interinidad	Interinidad	6
2018	201809	Septiembre	Septiembre 2018	Hombres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Fomento	4
2018	201809	Septiembre	Septiembre 2018	Hombres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Ordinario	2
2018	201809	Septiembre	Septiembre 2018	Mujeres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Fomento	3
2018	201809	Septiembre	Septiembre 2018	Mujeres	24	Campo de Daroca	Indefinido	Indefinido	Indef. Ordinario	4
2018	201809	Septiembre	Septiembre 2018	Hombres	24	Campo de Daroca	Temporal	Obra o servicio	Obra o servicio	39
2018	201809	Septiembre	Septiembre 2018	Mujeres	24	Campo de Daroca	Temporal	Obra o servicio	Obra o servicio	15
2018	201809	Septiembre	Septiembre 2018	Hombres	24	Campo de Daroca	Temporal	Eventual por circunstancias de la producción	Eventual producción	14
2018	201809	Septiembre	Septiembre 2018	Mujeres	24	Campo de Daroca	Temporal	Eventual por circunstancias de la producción	Eventual producción	22
2018	201809	Septiembre	Septiembre 2018	Hombres	24	Campo de Daroca	Temporal	Interinidad	Interinidad	2
2018	201809	Septiembre	Septiembre 2018	Mujeres	24	Campo de Daroca	Temporal	Interinidad	Interinidad	5
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Indefinido	Indefinido	Indef. Fomento	17
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Indefinido	Indefinido	Indef. Ordinario	11
2018	201809	Septiembre	Septiembre 2018	Mujeres	25	Jiloca	Indefinido	Indefinido	Indef. Fomento	6
2018	201809	Septiembre	Septiembre 2018	Mujeres	25	Jiloca	Indefinido	Indefinido	Indef. Ordinario	2
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Indefinido	Discapacitados	Minusválidos	1
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Temporal	Obra o servicio	Obra o servicio	21
2018	201809	Septiembre	Septiembre 2018	Mujeres	25	Jiloca	Temporal	Obra o servicio	Obra o servicio	20
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Temporal	Eventual por circunstancias de la producción	Eventual producción	40
2018	201809	Septiembre	Septiembre 2018	Mujeres	25	Jiloca	Temporal	Eventual por circunstancias de la producción	Eventual producción	27
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Temporal	Interinidad	Interinidad	3
2018	201809	Septiembre	Septiembre 2018	Mujeres	25	Jiloca	Temporal	Interinidad	Interinidad	14
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Temporal	Discapacitados	Temp. Minusv	1
2018	201809	Septiembre	Septiembre 2018	Hombres	25	Jiloca	Temporal	Ligados a la formación	Prácticas	3
2018	201809	Septiembre	Septiembre 2018	Hombres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Fomento	4
2018	201809	Septiembre	Septiembre 2018	Hombres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Ordinario	3
2018	201809	Septiembre	Septiembre 2018	Mujeres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Fomento	5
2018	201809	Septiembre	Septiembre 2018	Mujeres	26	Cuencas Mineras	Indefinido	Indefinido	Indef. Ordinario	1
2018	201809	Septiembre	Septiembre 2018	Hombres	26	Cuencas Mineras	Temporal	Obra o servicio	Obra o servicio	59
2018	201809	Septiembre	Septiembre 2018	Mujeres	26	Cuencas Mineras	Temporal	Obra o servicio	Obra o servicio	71
2018	201809	Septiembre	Septiembre 2018	Hombres	26	Cuencas Mineras	Temporal	Eventual por circunstancias de la producción	Eventual producción	41
2018	201809	Septiembre	Septiembre 2018	Mujeres	26	Cuencas Mineras	Temporal	Eventual por circunstancias de la producción	Eventual producción	91
2018	201809	Septiembre	Septiembre 2018	Hombres	26	Cuencas Mineras	Temporal	Interinidad	Interinidad	3
2018	201809	Septiembre	Septiembre 2018	Mujeres	26	Cuencas Mineras	Temporal	Interinidad	Interinidad	8
2018	201809	Septiembre	Septiembre 2018	Hombres	26	Cuencas Mineras	Temporal	Ligados a la jubilación	Jubilación parcial	1
2018	201809	Septiembre	Septiembre 2018	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Fomento	2
2018	201809	Septiembre	Septiembre 2018	Hombres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Ordinario	5
2018	201809	Septiembre	Septiembre 2018	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Fomento	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	27	Andorra-Sierra de Arcos	Indefinido	Indefinido	Indef. Ordinario	6
2018	201809	Septiembre	Septiembre 2018	Hombres	27	Andorra-Sierra de Arcos	Temporal	Obra o servicio	Obra o servicio	43
2018	201809	Septiembre	Septiembre 2018	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Obra o servicio	Obra o servicio	30
2018	201809	Septiembre	Septiembre 2018	Hombres	27	Andorra-Sierra de Arcos	Temporal	Eventual por circunstancias de la producción	Eventual producción	33
2018	201809	Septiembre	Septiembre 2018	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Eventual por circunstancias de la producción	Eventual producción	56
2018	201809	Septiembre	Septiembre 2018	Hombres	27	Andorra-Sierra de Arcos	Temporal	Interinidad	Interinidad	7
2018	201809	Septiembre	Septiembre 2018	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Interinidad	Interinidad	40
2018	201809	Septiembre	Septiembre 2018	Mujeres	27	Andorra-Sierra de Arcos	Temporal	Discapacitados	Temp. Minusv	1
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Fomento	30
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Ordinario	29
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Fomento	17
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Indefinido	Indefinido	Indef. Ordinario	34
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Indefinido	Discapacitados	Minusválidos	1
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Temporal	Obra o servicio	Obra o servicio	183
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Obra o servicio	Obra o servicio	179
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Temporal	Eventual por circunstancias de la producción	Eventual producción	365
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Eventual por circunstancias de la producción	Eventual producción	379
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Temporal	Interinidad	Interinidad	9
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Interinidad	Interinidad	30
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Discapacitados	Temp. Minusv	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Ligados a la jubilación	Jubilación parcial	1
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Temporal	Ligados a la formación	Prácticas	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Ligados a la formación	Formación	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	28	Bajo Aragón	Temporal	Ligados a la formación	Prácticas	1
2018	201809	Septiembre	Septiembre 2018	Hombres	28	Bajo Aragón	Temporal	Otros	Otros	1
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Fomento	61
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Ordinario	64
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Fomento	38
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Indefinido	Indefinido	Indef. Ordinario	47
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Indefinido	Discapacitados	Minusválidos	1
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Obra o servicio	Obra o servicio	186
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Obra o servicio	Obra o servicio	144
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	859
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	554
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Interinidad	Interinidad	56
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Interinidad	Interinidad	115
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Discapacitados	Temp. Minusv	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Discapacitados	Temp. Minusv	4
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	6
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Relevo	4
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	4
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la jubilación	Relevo	2
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Formación	7
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Prácticas	7
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Formación	5
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Ligados a la formación	Prácticas	2
2018	201809	Septiembre	Septiembre 2018	Hombres	29	Comunidad de Teruel	Temporal	Otros	Otros	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	29	Comunidad de Teruel	Temporal	Otros	Otros	1
2018	201809	Septiembre	Septiembre 2018	Hombres	30	Maestrazgo	Indefinido	Indefinido	Indef. Fomento	6
2018	201809	Septiembre	Septiembre 2018	Hombres	30	Maestrazgo	Indefinido	Indefinido	Indef. Ordinario	2
2018	201809	Septiembre	Septiembre 2018	Mujeres	30	Maestrazgo	Indefinido	Indefinido	Indef. Ordinario	1
2018	201809	Septiembre	Septiembre 2018	Hombres	30	Maestrazgo	Temporal	Obra o servicio	Obra o servicio	37
2018	201809	Septiembre	Septiembre 2018	Mujeres	30	Maestrazgo	Temporal	Obra o servicio	Obra o servicio	17
2018	201809	Septiembre	Septiembre 2018	Hombres	30	Maestrazgo	Temporal	Eventual por circunstancias de la producción	Eventual producción	11
2018	201809	Septiembre	Septiembre 2018	Mujeres	30	Maestrazgo	Temporal	Eventual por circunstancias de la producción	Eventual producción	14
2018	201809	Septiembre	Septiembre 2018	Mujeres	30	Maestrazgo	Temporal	Interinidad	Interinidad	4
2018	201809	Septiembre	Septiembre 2018	Hombres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Ordinario	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Fomento	1
2018	201809	Septiembre	Septiembre 2018	Mujeres	31	Sierra de Albarracín	Indefinido	Indefinido	Indef. Ordinario	3
2018	201809	Septiembre	Septiembre 2018	Hombres	31	Sierra de Albarracín	Temporal	Obra o servicio	Obra o servicio	12
2018	201809	Septiembre	Septiembre 2018	Mujeres	31	Sierra de Albarracín	Temporal	Obra o servicio	Obra o servicio	8
2018	201809	Septiembre	Septiembre 2018	Hombres	31	Sierra de Albarracín	Temporal	Eventual por circunstancias de la producción	Eventual producción	31
2018	201809	Septiembre	Septiembre 2018	Mujeres	31	Sierra de Albarracín	Temporal	Eventual por circunstancias de la producción	Eventual producción	19
2018	201809	Septiembre	Septiembre 2018	Mujeres	31	Sierra de Albarracín	Temporal	Interinidad	Interinidad	1
2018	201809	Septiembre	Septiembre 2018	Hombres	31	Sierra de Albarracín	Temporal	Ligados a la jubilación	Jubilación parcial	1
2018	201809	Septiembre	Septiembre 2018	Hombres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Fomento	15
2018	201809	Septiembre	Septiembre 2018	Hombres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Ordinario	3
2018	201809	Septiembre	Septiembre 2018	Mujeres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Fomento	5
2018	201809	Septiembre	Septiembre 2018	Mujeres	32	Gúdar-Javalambre	Indefinido	Indefinido	Indef. Ordinario	5
2018	201809	Septiembre	Septiembre 2018	Hombres	32	Gúdar-Javalambre	Indefinido	Discapacitados	Minusválidos	1
2018	201809	Septiembre	Septiembre 2018	Hombres	32	Gúdar-Javalambre	Temporal	Obra o servicio	Obra o servicio	65
2018	201809	Septiembre	Septiembre 2018	Mujeres	32	Gúdar-Javalambre	Temporal	Obra o servicio	Obra o servicio	27
2018	201809	Septiembre	Septiembre 2018	Hombres	32	Gúdar-Javalambre	Temporal	Eventual por circunstancias de la producción	Eventual producción	104
2018	201809	Septiembre	Septiembre 2018	Mujeres	32	Gúdar-Javalambre	Temporal	Eventual por circunstancias de la producción	Eventual producción	115
2018	201809	Septiembre	Septiembre 2018	Hombres	32	Gúdar-Javalambre	Temporal	Interinidad	Interinidad	4
2018	201809	Septiembre	Septiembre 2018	Mujeres	32	Gúdar-Javalambre	Temporal	Interinidad	Interinidad	2
2018	201809	Septiembre	Septiembre 2018	Hombres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Fomento	13
2018	201809	Septiembre	Septiembre 2018	Hombres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Ordinario	12
2018	201809	Septiembre	Septiembre 2018	Mujeres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Fomento	7
2018	201809	Septiembre	Septiembre 2018	Mujeres	33	Matarraña / Matarranya	Indefinido	Indefinido	Indef. Ordinario	5
2018	201809	Septiembre	Septiembre 2018	Hombres	33	Matarraña / Matarranya	Temporal	Obra o servicio	Obra o servicio	85
