Comarca código	Comarca nombre	Año	Siglas	Votos	Candidatura
27	Andorra-Sierra de Arcos	2016	PP-PAR	1729,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
27	Andorra-Sierra de Arcos	2016	PSOE	1851,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
27	Andorra-Sierra de Arcos	2016	PODEMOS-IU-EQUO	1201,0	UNIDOS PODEMOS EN ARAGÓN
27	Andorra-Sierra de Arcos	2016	C's	640,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
27	Andorra-Sierra de Arcos	2016	PACMA	43,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
27	Andorra-Sierra de Arcos	2016	EB	12,0	ESCAÑOS EN BLANCO
27	Andorra-Sierra de Arcos	2016	RECORTES CERO-GRUPO VERDE	4,0	RECORTES CERO-GRUPO VERDE
27	Andorra-Sierra de Arcos	2016	PCPE	6,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
27	Andorra-Sierra de Arcos	2016	MAS	2,0	MOVIMIENTO ARAGONÉS SOCIAL
27	Andorra-Sierra de Arcos	2016	INDEPENDIENTES-FIA	3,0	INDEPENDIENTES POR ARAGÓN
27	Andorra-Sierra de Arcos	2016	FE de las JONS	11,0	FALANGE ESPAÑOLA DE LAS JONS
27	Andorra-Sierra de Arcos	2016	UDT	1,0	UNIÓN DE TODOS
28	Bajo Aragón	2016	PP-PAR	5856,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
28	Bajo Aragón	2016	PSOE	3874,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
28	Bajo Aragón	2016	PODEMOS-IU-EQUO	2799,0	UNIDOS PODEMOS EN ARAGÓN
28	Bajo Aragón	2016	C's	2056,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
28	Bajo Aragón	2016	PACMA	112,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
28	Bajo Aragón	2016	EB	53,0	ESCAÑOS EN BLANCO
28	Bajo Aragón	2016	RECORTES CERO-GRUPO VERDE	24,0	RECORTES CERO-GRUPO VERDE
28	Bajo Aragón	2016	PCPE	17,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
28	Bajo Aragón	2016	MAS	18,0	MOVIMIENTO ARAGONÉS SOCIAL
28	Bajo Aragón	2016	INDEPENDIENTES-FIA	6,0	INDEPENDIENTES POR ARAGÓN
28	Bajo Aragón	2016	FE de las JONS	43,0	FALANGE ESPAÑOLA DE LAS JONS
28	Bajo Aragón	2016	UDT	9,0	UNIÓN DE TODOS
29	Comunidad de Teruel	2016	PP-PAR	11072,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
29	Comunidad de Teruel	2016	PSOE	5907,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
29	Comunidad de Teruel	2016	PODEMOS-IU-EQUO	3887,0	UNIDOS PODEMOS EN ARAGÓN
29	Comunidad de Teruel	2016	C's	3778,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
29	Comunidad de Teruel	2016	PACMA	113,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
29	Comunidad de Teruel	2016	EB	101,0	ESCAÑOS EN BLANCO
29	Comunidad de Teruel	2016	RECORTES CERO-GRUPO VERDE	47,0	RECORTES CERO-GRUPO VERDE
29	Comunidad de Teruel	2016	PCPE	16,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
29	Comunidad de Teruel	2016	MAS	21,0	MOVIMIENTO ARAGONÉS SOCIAL
29	Comunidad de Teruel	2016	INDEPENDIENTES-FIA	14,0	INDEPENDIENTES POR ARAGÓN
29	Comunidad de Teruel	2016	FE de las JONS	51,0	FALANGE ESPAÑOLA DE LAS JONS
29	Comunidad de Teruel	2016	UDT	30,0	UNIÓN DE TODOS
30	Maestrazgo	2016	PP-PAR	905,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
30	Maestrazgo	2016	PSOE	425,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
30	Maestrazgo	2016	PODEMOS-IU-EQUO	313,0	UNIDOS PODEMOS EN ARAGÓN
30	Maestrazgo	2016	C's	202,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
30	Maestrazgo	2016	PACMA	7,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
30	Maestrazgo	2016	EB	4,0	ESCAÑOS EN BLANCO
30	Maestrazgo	2016	RECORTES CERO-GRUPO VERDE	6,0	RECORTES CERO-GRUPO VERDE
30	Maestrazgo	2016	PCPE	3,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
30	Maestrazgo	2016	MAS	2,0	MOVIMIENTO ARAGONÉS SOCIAL
30	Maestrazgo	2016	INDEPENDIENTES-FIA	0,0	INDEPENDIENTES POR ARAGÓN
30	Maestrazgo	2016	FE de las JONS	4,0	FALANGE ESPAÑOLA DE LAS JONS
30	Maestrazgo	2016	UDT	0,0	UNIÓN DE TODOS
31	Sierra de Albarracín	2016	PP-PAR	1191,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
31	Sierra de Albarracín	2016	PSOE	798,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
31	Sierra de Albarracín	2016	PODEMOS-IU-EQUO	446,0	UNIDOS PODEMOS EN ARAGÓN
31	Sierra de Albarracín	2016	C's	336,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
31	Sierra de Albarracín	2016	PACMA	8,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
31	Sierra de Albarracín	2016	EB	9,0	ESCAÑOS EN BLANCO
31	Sierra de Albarracín	2016	RECORTES CERO-GRUPO VERDE	3,0	RECORTES CERO-GRUPO VERDE
31	Sierra de Albarracín	2016	PCPE	2,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
31	Sierra de Albarracín	2016	MAS	2,0	MOVIMIENTO ARAGONÉS SOCIAL
31	Sierra de Albarracín	2016	INDEPENDIENTES-FIA	1,0	INDEPENDIENTES POR ARAGÓN
31	Sierra de Albarracín	2016	FE de las JONS	7,0	FALANGE ESPAÑOLA DE LAS JONS
31	Sierra de Albarracín	2016	UDT	0,0	UNIÓN DE TODOS
32	Gúdar-Javalambre	2016	PP-PAR	1894,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
32	Gúdar-Javalambre	2016	PSOE	1117,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
32	Gúdar-Javalambre	2016	PODEMOS-IU-EQUO	706,0	UNIDOS PODEMOS EN ARAGÓN
32	Gúdar-Javalambre	2016	C's	527,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
32	Gúdar-Javalambre	2016	PACMA	20,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
32	Gúdar-Javalambre	2016	EB	9,0	ESCAÑOS EN BLANCO
32	Gúdar-Javalambre	2016	RECORTES CERO-GRUPO VERDE	3,0	RECORTES CERO-GRUPO VERDE
32	Gúdar-Javalambre	2016	PCPE	7,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
32	Gúdar-Javalambre	2016	MAS	4,0	MOVIMIENTO ARAGONÉS SOCIAL
32	Gúdar-Javalambre	2016	INDEPENDIENTES-FIA	2,0	INDEPENDIENTES POR ARAGÓN
32	Gúdar-Javalambre	2016	FE de las JONS	14,0	FALANGE ESPAÑOLA DE LAS JONS
32	Gúdar-Javalambre	2016	UDT	2,0	UNIÓN DE TODOS
33	Matarraña / Matarranya	2016	PP-PAR	1830,0	PARTIDO POPULAR EN COALICIÓN CON EL PARTIDO ARAGONÉS
33	Matarraña / Matarranya	2016	PSOE	1026,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
33	Matarraña / Matarranya	2016	PODEMOS-IU-EQUO	866,0	UNIDOS PODEMOS EN ARAGÓN
33	Matarraña / Matarranya	2016	C's	569,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
33	Matarraña / Matarranya	2016	PACMA	26,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
33	Matarraña / Matarranya	2016	EB	10,0	ESCAÑOS EN BLANCO
33	Matarraña / Matarranya	2016	RECORTES CERO-GRUPO VERDE	8,0	RECORTES CERO-GRUPO VERDE
33	Matarraña / Matarranya	2016	PCPE	4,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
33	Matarraña / Matarranya	2016	MAS	1,0	MOVIMIENTO ARAGONÉS SOCIAL
33	Matarraña / Matarranya	2016	INDEPENDIENTES-FIA	7,0	INDEPENDIENTES POR ARAGÓN
33	Matarraña / Matarranya	2016	FE de las JONS	10,0	FALANGE ESPAÑOLA DE LAS JONS
33	Matarraña / Matarranya	2016	UDT	2,0	UNIÓN DE TODOS
01	La Jacetania	2015	PP-PAR	2805,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
01	La Jacetania	2015	PSOE	2353,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
01	La Jacetania	2015	PODEMOS	80,0	PODEMOS
01	La Jacetania	2015	PODEMOS-Ahora Alto Aragón en Común	2105,0	PODEMOS-Ahora Alto Aragón en Común
01	La Jacetania	2015	C's	1672,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
01	La Jacetania	2015	IU-CHA-UPeC	660,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
01	La Jacetania	2015	UPYD	73,0	UNIÓN PROGRESO Y DEMOCRACIA
01	La Jacetania	2015	PACMA	78,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
01	La Jacetania	2015	EB	28,0	ESCAÑOS EN BLANCO
01	La Jacetania	2015	VOX	0,0	VOX
01	La Jacetania	2015	RECORTES CERO-GRUPO VERDE	17,0	RECORTES CERO-GRUPO VERDE
01	La Jacetania	2015	PCPE	19,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
01	La Jacetania	2015	Independientes-FIA	14,0	INDEPENDIENTES POR ARAGÓN
02	Alto Gállego	2015	PP-PAR	2147,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
02	Alto Gállego	2015	PSOE	1835,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
02	Alto Gállego	2015	PODEMOS-Ahora Alto Aragón en Común	1641,0	PODEMOS-Ahora Alto Aragón en Común
02	Alto Gállego	2015	C's	1128,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
02	Alto Gállego	2015	IU-CHA-UPeC	466,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
02	Alto Gállego	2015	UPYD	41,0	UNIÓN PROGRESO Y DEMOCRACIA
02	Alto Gállego	2015	PACMA	61,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
02	Alto Gállego	2015	EB	34,0	ESCAÑOS EN BLANCO
02	Alto Gállego	2015	RECORTES CERO-GRUPO VERDE	14,0	RECORTES CERO-GRUPO VERDE
02	Alto Gállego	2015	PCPE	11,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
02	Alto Gállego	2015	Independientes-FIA	10,0	INDEPENDIENTES POR ARAGÓN
03	Sobrarbe	2015	PP-PAR	1385,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
03	Sobrarbe	2015	PSOE	1096,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
03	Sobrarbe	2015	PODEMOS-Ahora Alto Aragón en Común	822,0	PODEMOS-Ahora Alto Aragón en Común
03	Sobrarbe	2015	C's	584,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
03	Sobrarbe	2015	IU-CHA-UPeC	243,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
03	Sobrarbe	2015	UPYD	29,0	UNIÓN PROGRESO Y DEMOCRACIA
03	Sobrarbe	2015	PACMA	13,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
03	Sobrarbe	2015	EB	15,0	ESCAÑOS EN BLANCO
03	Sobrarbe	2015	RECORTES CERO-GRUPO VERDE	6,0	RECORTES CERO-GRUPO VERDE
03	Sobrarbe	2015	PCPE	8,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
03	Sobrarbe	2015	Independientes-FIA	3,0	INDEPENDIENTES POR ARAGÓN
04	La Ribagorza	2015	PP-PAR	2386,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
04	La Ribagorza	2015	PSOE	1510,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
04	La Ribagorza	2015	PODEMOS-Ahora Alto Aragón en Común	1358,0	PODEMOS-Ahora Alto Aragón en Común
04	La Ribagorza	2015	C's	951,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
04	La Ribagorza	2015	IU-CHA-UPeC	319,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
04	La Ribagorza	2015	UPYD	43,0	UNIÓN PROGRESO Y DEMOCRACIA
04	La Ribagorza	2015	PACMA	43,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
04	La Ribagorza	2015	EB	36,0	ESCAÑOS EN BLANCO
04	La Ribagorza	2015	RECORTES CERO-GRUPO VERDE	12,0	RECORTES CERO-GRUPO VERDE
04	La Ribagorza	2015	PCPE	9,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
04	La Ribagorza	2015	Independientes-FIA	6,0	INDEPENDIENTES POR ARAGÓN
05	Cinco Villas	2015	PP-PAR	5794,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
05	Cinco Villas	2015	PSOE	5942,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
05	Cinco Villas	2015	PODEMOS	2405,0	PODEMOS
05	Cinco Villas	2015	C's	1957,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
05	Cinco Villas	2015	IU-CHA-UPeC	897,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
05	Cinco Villas	2015	UPYD	89,0	UNIÓN PROGRESO Y DEMOCRACIA
05	Cinco Villas	2015	PACMA	45,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
05	Cinco Villas	2015	EB	43,0	ESCAÑOS EN BLANCO
05	Cinco Villas	2015	VOX	37,0	VOX
05	Cinco Villas	2015	RECORTES CERO-GRUPO VERDE	18,0	RECORTES CERO-GRUPO VERDE
05	Cinco Villas	2015	PCPE	34,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
05	Cinco Villas	2015	Independientes-FIA	16,0	INDEPENDIENTES POR ARAGÓN
06	Hoya de Huesca / Plana de Uesca	2015	PP-PAR	11713,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
06	Hoya de Huesca / Plana de Uesca	2015	PSOE	8466,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
06	Hoya de Huesca / Plana de Uesca	2015	PODEMOS	62,0	PODEMOS
06	Hoya de Huesca / Plana de Uesca	2015	PODEMOS-Ahora Alto Aragón en Común	7092,0	PODEMOS-Ahora Alto Aragón en Común
06	Hoya de Huesca / Plana de Uesca	2015	C's	6634,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
06	Hoya de Huesca / Plana de Uesca	2015	IU-CHA-UPeC	2342,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
06	Hoya de Huesca / Plana de Uesca	2015	UPYD	336,0	UNIÓN PROGRESO Y DEMOCRACIA
06	Hoya de Huesca / Plana de Uesca	2015	PACMA	245,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
06	Hoya de Huesca / Plana de Uesca	2015	EB	189,0	ESCAÑOS EN BLANCO
06	Hoya de Huesca / Plana de Uesca	2015	VOX	0,0	VOX
06	Hoya de Huesca / Plana de Uesca	2015	RECORTES CERO-GRUPO VERDE	108,0	RECORTES CERO-GRUPO VERDE
06	Hoya de Huesca / Plana de Uesca	2015	PCPE	82,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
06	Hoya de Huesca / Plana de Uesca	2015	Independientes-FIA	19,0	INDEPENDIENTES POR ARAGÓN
07	Somontano de Barbastro	2015	PP-PAR	4789,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
07	Somontano de Barbastro	2015	PSOE	3385,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
07	Somontano de Barbastro	2015	PODEMOS-Ahora Alto Aragón en Común	2080,0	PODEMOS-Ahora Alto Aragón en Común
07	Somontano de Barbastro	2015	C's	2290,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
07	Somontano de Barbastro	2015	IU-CHA-UPeC	620,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
07	Somontano de Barbastro	2015	UPYD	112,0	UNIÓN PROGRESO Y DEMOCRACIA
07	Somontano de Barbastro	2015	PACMA	108,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
07	Somontano de Barbastro	2015	EB	52,0	ESCAÑOS EN BLANCO
07	Somontano de Barbastro	2015	RECORTES CERO-GRUPO VERDE	26,0	RECORTES CERO-GRUPO VERDE
07	Somontano de Barbastro	2015	PCPE	18,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
07	Somontano de Barbastro	2015	Independientes-FIA	30,0	INDEPENDIENTES POR ARAGÓN
08	Cinca Medio	2015	PP-PAR	3846,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
08	Cinca Medio	2015	PSOE	3411,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
08	Cinca Medio	2015	PODEMOS-Ahora Alto Aragón en Común	2188,0	PODEMOS-Ahora Alto Aragón en Común
08	Cinca Medio	2015	C's	2000,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
08	Cinca Medio	2015	IU-CHA-UPeC	695,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
08	Cinca Medio	2015	UPYD	72,0	UNIÓN PROGRESO Y DEMOCRACIA
08	Cinca Medio	2015	PACMA	86,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
08	Cinca Medio	2015	EB	75,0	ESCAÑOS EN BLANCO
08	Cinca Medio	2015	RECORTES CERO-GRUPO VERDE	29,0	RECORTES CERO-GRUPO VERDE
08	Cinca Medio	2015	PCPE	34,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
08	Cinca Medio	2015	Independientes-FIA	10,0	INDEPENDIENTES POR ARAGÓN
09	La Litera / La Llitera	2015	PP-PAR	3407,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
09	La Litera / La Llitera	2015	PSOE	2503,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
09	La Litera / La Llitera	2015	PODEMOS-Ahora Alto Aragón en Común	1748,0	PODEMOS-Ahora Alto Aragón en Común
09	La Litera / La Llitera	2015	C's	1497,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
09	La Litera / La Llitera	2015	IU-CHA-UPeC	367,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
09	La Litera / La Llitera	2015	UPYD	47,0	UNIÓN PROGRESO Y DEMOCRACIA
09	La Litera / La Llitera	2015	PACMA	71,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
09	La Litera / La Llitera	2015	EB	32,0	ESCAÑOS EN BLANCO
09	La Litera / La Llitera	2015	RECORTES CERO-GRUPO VERDE	13,0	RECORTES CERO-GRUPO VERDE
09	La Litera / La Llitera	2015	PCPE	32,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
09	La Litera / La Llitera	2015	Independientes-FIA	11,0	INDEPENDIENTES POR ARAGÓN
10	Los Monegros	2015	PP-PAR	4539,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
10	Los Monegros	2015	PSOE	3521,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
10	Los Monegros	2015	PODEMOS	257,0	PODEMOS
10	Los Monegros	2015	PODEMOS-Ahora Alto Aragón en Común	1051,0	PODEMOS-Ahora Alto Aragón en Común
10	Los Monegros	2015	C's	1481,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
10	Los Monegros	2015	IU-CHA-UPeC	475,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
10	Los Monegros	2015	UPYD	54,0	UNIÓN PROGRESO Y DEMOCRACIA
10	Los Monegros	2015	PACMA	33,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
10	Los Monegros	2015	EB	50,0	ESCAÑOS EN BLANCO
10	Los Monegros	2015	VOX	6,0	VOX
10	Los Monegros	2015	RECORTES CERO-GRUPO VERDE	9,0	RECORTES CERO-GRUPO VERDE
10	Los Monegros	2015	PCPE	20,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
10	Los Monegros	2015	Independientes-FIA	8,0	INDEPENDIENTES POR ARAGÓN
11	Bajo Cinca / Baix Cinca	2015	PP-PAR	4163,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
11	Bajo Cinca / Baix Cinca	2015	PSOE	3274,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
11	Bajo Cinca / Baix Cinca	2015	PODEMOS	312,0	PODEMOS
11	Bajo Cinca / Baix Cinca	2015	PODEMOS-Ahora Alto Aragón en Común	1683,0	PODEMOS-Ahora Alto Aragón en Común
11	Bajo Cinca / Baix Cinca	2015	C's	2030,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
11	Bajo Cinca / Baix Cinca	2015	IU-CHA-UPeC	375,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
11	Bajo Cinca / Baix Cinca	2015	UPYD	59,0	UNIÓN PROGRESO Y DEMOCRACIA
11	Bajo Cinca / Baix Cinca	2015	PACMA	74,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
11	Bajo Cinca / Baix Cinca	2015	EB	48,0	ESCAÑOS EN BLANCO
11	Bajo Cinca / Baix Cinca	2015	VOX	3,0	VOX
11	Bajo Cinca / Baix Cinca	2015	RECORTES CERO-GRUPO VERDE	24,0	RECORTES CERO-GRUPO VERDE
11	Bajo Cinca / Baix Cinca	2015	PCPE	28,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
11	Bajo Cinca / Baix Cinca	2015	Independientes-FIA	5,0	INDEPENDIENTES POR ARAGÓN
12	Tarazona y el Moncayo	2015	PP-PAR	2928,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
12	Tarazona y el Moncayo	2015	PSOE	1979,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
12	Tarazona y el Moncayo	2015	PODEMOS	1423,0	PODEMOS
12	Tarazona y el Moncayo	2015	C's	1236,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
12	Tarazona y el Moncayo	2015	IU-CHA-UPeC	537,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
12	Tarazona y el Moncayo	2015	UPYD	40,0	UNIÓN PROGRESO Y DEMOCRACIA
12	Tarazona y el Moncayo	2015	PACMA	41,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
12	Tarazona y el Moncayo	2015	EB	34,0	ESCAÑOS EN BLANCO
12	Tarazona y el Moncayo	2015	VOX	9,0	VOX
12	Tarazona y el Moncayo	2015	RECORTES CERO-GRUPO VERDE	15,0	RECORTES CERO-GRUPO VERDE
12	Tarazona y el Moncayo	2015	PCPE	21,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
12	Tarazona y el Moncayo	2015	Independientes-FIA	9,0	INDEPENDIENTES POR ARAGÓN
13	Campo de Borja	2015	PP-PAR	2665,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
13	Campo de Borja	2015	PSOE	2479,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
13	Campo de Borja	2015	PODEMOS	1255,0	PODEMOS
13	Campo de Borja	2015	C's	986,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
13	Campo de Borja	2015	IU-CHA-UPeC	379,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
13	Campo de Borja	2015	UPYD	35,0	UNIÓN PROGRESO Y DEMOCRACIA
13	Campo de Borja	2015	PACMA	33,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
13	Campo de Borja	2015	EB	30,0	ESCAÑOS EN BLANCO
13	Campo de Borja	2015	VOX	10,0	VOX
13	Campo de Borja	2015	RECORTES CERO-GRUPO VERDE	13,0	RECORTES CERO-GRUPO VERDE
13	Campo de Borja	2015	PCPE	4,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
13	Campo de Borja	2015	Independientes-FIA	5,0	INDEPENDIENTES POR ARAGÓN
14	Aranda	2015	PP-PAR	1690,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
14	Aranda	2015	PSOE	1126,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
14	Aranda	2015	PODEMOS	361,0	PODEMOS
14	Aranda	2015	C's	567,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
14	Aranda	2015	IU-CHA-UPeC	165,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
14	Aranda	2015	UPYD	19,0	UNIÓN PROGRESO Y DEMOCRACIA
14	Aranda	2015	PACMA	8,0	PARTIDO ANIMALISTA CONTRA EL MALTRATO ANIMAL
14	Aranda	2015	EB	20,0	ESCAÑOS EN BLANCO
14	Aranda	2015	VOX	4,0	VOX
14	Aranda	2015	RECORTES CERO-GRUPO VERDE	5,0	RECORTES CERO-GRUPO VERDE
14	Aranda	2015	PCPE	4,0	PARTIDO COMUNISTA DE LOS PUEBLOS DE ESPAÑA
14	Aranda	2015	Independientes-FIA	8,0	INDEPENDIENTES POR ARAGÓN
15	Ribera Alta del Ebro	2015	PP-PAR	4210,0	PARTIDO POPULAR EN COALICIÓN CON PARTIDO ARAGONÉS
15	Ribera Alta del Ebro	2015	PSOE	4883,0	PARTIDO SOCIALISTA OBRERO ESPAÑOL
15	Ribera Alta del Ebro	2015	PODEMOS	2477,0	PODEMOS
15	Ribera Alta del Ebro	2015	C's	1926,0	CIUDADANOS-PARTIDO DE LA CIUDADANÍA
15	Ribera Alta del Ebro	2015	IU-CHA-UPeC	918,0	UNIDAD POPULAR: IZQUIERDA UNIDA, CHUNTA ARAGONESISTA, UNIDAD POPULAR EN COMÚN
15	Ribera Alta del Ebro	2015	UPYD	88,0	UNIÓN PROGRESO Y DEMOCRACIA
